State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Northern,6.56,(4.90 - 8.73),16.61,(13.32 - 20.53),5.64,(4.36 - 7.27),7.31,(5.97 - 8.93)
Oakland,5.59,(4.32 - 7.19),18.03,(15.17 - 21.29),6.68,(5.26 - 8.44),8.02,(6.62 - 9.67)
Pathways and Western,5.55,(4.01 - 7.63),19.16,(15.12 - 23.98),6.23,(4.73 - 8.18),8.31,(6.68 - 10.30)
Riverhaven,6.23,(4.48 - 8.60),18.08,(14.05 - 22.97),6.07,(4.59 - 7.99),7.67,(6.06 - 9.65)
Saginaw,4.92,(3.61 - 6.68),18.44,(14.31 - 23.43),6.29,(4.81 - 8.19),8.07,(6.47 - 10.02)
Southeast,5.60,(4.42 - 7.07),18.79,(16.01 - 21.93),6.23,(4.99 - 7.75),7.81,(6.59 - 9.23)
St. Clair,5.51,(3.99 - 7.55),17.30,(13.13 - 22.44),6.10,(4.59 - 8.06),7.59,(5.96 - 9.63)
Washtenaw,5.71,(4.20 - 7.72),18.05,(14.38 - 22.42),6.28,(4.88 - 8.05),8.52,(6.96 - 10.39)
Minnesota,6.93,(5.73 - 8.37),23.49,(20.90 - 26.29),7.93,(6.64 - 9.45),10.25,(9.01 - 11.65)
Regions 1 and 2,7.48,(5.35 - 10.37),*,(* - *),8.15,(6.04 - 10.93),11.03,(8.73 - 13.85)
Regions 3 and 4,6.93,(5.13 - 9.31),23.58,(19.00 - 28.87),7.94,(6.02 - 10.40),10.59,(8.53 - 13.06)
Regions 5 and 6,7.73,(5.73 - 10.36),23.97,(19.27 - 29.41),7.58,(5.73 - 9.98),10.21,(8.22 - 12.60)
Region 7A (Hennepin),5.86,(4.21 - 8.11),22.45,(18.03 - 27.57),7.95,(6.05 - 10.37),9.81,(7.89 - 12.14)
Region 7B (Ramsey),5.88,(4.14 - 8.29),*,(* - *),7.58,(5.59 - 10.22),9.63,(7.48 - 12.31)
Region 7C,7.37,(5.53 - 9.75),23.37,(18.92 - 28.49),8.26,(6.33 - 10.72),10.37,(8.43 - 12.70)
Mississippi,3.73,(2.91 - 4.78),13.77,(11.85 - 15.93),5.20,(4.25 - 6.36),6.54,(5.59 - 7.63)
Region 1,4.15,(2.93 - 5.84),15.88,(12.40 - 20.10),5.44,(4.06 - 7.25),7.01,(5.55 - 8.82)
Region 2,3.03,(2.06 - 4.43),12.61,(9.25 - 16.97),5.67,(4.13 - 7.76),6.83,(5.20 - 8.92)
Region 3,3.68,(2.51 - 5.36),14.46,(10.91 - 18.92),5.15,(3.69 - 7.13),6.71,(5.13 - 8.72)
Region 4,3.43,(2.41 - 4.84),12.28,(9.15 - 16.28),5.04,(3.67 - 6.88),6.17,(4.74 - 8.00)
Region 5,3.22,(2.17 - 4.75),11.51,(8.21 - 15.91),5.01,(3.60 - 6.93),6.00,(4.51 - 7.95)
Region 6,3.92,(2.68 - 5.72),12.53,(9.24 - 16.78),4.93,(3.54 - 6.83),6.27,(4.77 - 8.20)
Region 7,4.38,(3.01 - 6.32),15.05,(11.52 - 19.43),4.96,(3.63 - 6.74),6.28,(4.87 - 8.06)
Missouri,6.01,(4.84 - 7.43),19.76,(17.50 - 22.25),6.54,(5.51 - 7.74),8.44,(7.44 - 9.57)
Central,5.94,(4.18 - 8.37),17.41,(13.43 - 22.27),5.82,(4.39 - 7.70),7.86,(6.26 - 9.82)
Eastern,5.90,(4.51 - 7.69),20.71,(17.26 - 24.63),6.83,(5.45 - 8.51),8.74,(7.33 - 10.38)
Eastern (St. Louis City and County),5.30,(3.84 - 7.26),20.08,(15.98 - 24.93),6.63,(5.05 - 8.65),8.44,(6.80 - 10.44)
Eastern (excluding St. Louis),6.92,(4.93 - 9.63),21.80,(16.70 - 27.93),7.20,(5.38 - 9.58),9.28,(7.31 - 11.72)
Northwest,5.83,(4.43 - 7.64),18.94,(15.56 - 22.85),6.50,(5.14 - 8.19),8.20,(6.79 - 9.87)
Northwest (Jackson),5.62,(4.03 - 7.77),19.31,(14.80 - 24.79),6.83,(5.11 - 9.09),8.41,(6.57 - 10.71)
Northwest (excluding Jackson),6.01,(4.27 - 8.41),18.66,(14.43 - 23.79),6.21,(4.60 - 8.33),8.02,(6.30 - 10.15)
Southeast,6.44,(4.55 - 9.05),21.18,(16.91 - 26.20),6.68,(5.00 - 8.88),8.70,(6.91 - 10.89)
Southwest,6.27,(4.52 - 8.65),20.35,(15.90 - 25.66),6.41,(4.88 - 8.38),8.46,(6.77 - 10.51)
Montana,8.84,(7.31 - 10.65),24.17,(21.53 - 27.02),7.65,(6.39 - 9.13),10.05,(8.83 - 11.42)
Region 1,9.24,(6.64 - 12.73),*,(* - *),6.66,(4.83 - 9.12),8.74,(6.74 - 11.28)
Region 2,8.12,(5.96 - 10.96),18.60,(14.19 - 23.99),6.22,(4.58 - 8.38),7.92,(6.18 - 10.11)
Region 3,8.37,(6.25 - 11.14),23.91,(19.23 - 29.32),7.62,(5.84 - 9.90),9.77,(7.90 - 12.04)
Region 4,8.35,(6.26 - 11.06),27.68,(23.21 - 32.64),8.25,(6.42 - 10.56),11.42,(9.51 - 13.64)
Region 5,9.80,(7.46 - 12.77),23.68,(19.60 - 28.32),8.08,(6.31 - 10.30),10.39,(8.58 - 12.53)
Nebraska,6.24,(5.00 - 7.76),20.33,(17.93 - 22.96),7.07,(5.89 - 8.45),9.17,(8.03 - 10.46)
Regions 1 and 2,6.33,(4.65 - 8.56),17.37,(13.69 - 21.79),5.97,(4.63 - 7.67),7.57,(6.12 - 9.33)
Region 1,6.32,(4.36 - 9.08),*,(* - *),6.13,(4.47 - 8.35),7.94,(6.05 - 10.35)
Region 2,6.34,(4.35 - 9.14),16.40,(12.05 - 21.93),5.84,(4.24 - 7.99),7.25,(5.51 - 9.48)
Region 3,6.29,(4.45 - 8.82),20.00,(15.44 - 25.51),6.14,(4.57 - 8.19),8.31,(6.57 - 10.45)
Region 4,6.93,(4.97 - 9.57),19.27,(14.79 - 24.71),6.38,(4.76 - 8.50),8.29,(6.54 - 10.46)
Region 5,6.37,(4.64 - 8.70),24.55,(20.49 - 29.12),7.62,(5.84 - 9.89),10.70,(8.88 - 12.83)
Region 6,5.92,(4.36 - 7.99),18.35,(14.86 - 22.43),7.53,(5.89 - 9.59),9.19,(7.54 - 11.16)
Nevada,6.32,(5.00 - 7.97),17.67,(15.20 - 20.43),6.86,(5.60 - 8.38),8.27,(7.04 - 9.70)
Clark,6.05,(4.59 - 7.93),16.95,(14.10 - 20.24),6.92,(5.46 - 8.75),8.21,(6.77 - 9.92)
Rural,6.98,(4.92 - 9.82),19.42,(14.75 - 25.13),6.33,(4.69 - 8.49),8.05,(6.25 - 10.32)
Washoe,7.04,(4.98 - 9.86),19.22,(14.97 - 24.32),7.03,(5.28 - 9.29),8.73,(6.89 - 10.99)
New Hampshire,6.06,(4.91 - 7.47),21.03,(18.56 - 23.72),6.26,(5.16 - 7.57),8.23,(7.15 - 9.45)
Central,6.39,(4.90 - 8.28),22.89,(19.36 - 26.85),6.73,(5.31 - 8.50),9.07,(7.60 - 10.79)
Central 1,6.37,(4.57 - 8.82),22.05,(17.38 - 27.55),6.63,(4.95 - 8.83),9.08,(7.26 - 11.30)
Central 2,6.40,(4.61 - 8.82),23.86,(19.39 - 29.00),6.82,(5.11 - 9.06),9.06,(7.26 - 11.25)
Northern,6.09,(4.32 - 8.52),23.33,(18.18 - 29.41),6.76,(5.00 - 9.08),9.18,(7.26 - 11.54)
Southern,5.91,(4.60 - 7.58),19.35,(16.40 - 22.69),5.92,(4.72 - 7.41),7.60,(6.38 - 9.02)
Southern 1 (Rockingham),5.78,(4.21 - 7.88),20.66,(16.33 - 25.78),6.16,(4.64 - 8.15),7.81,(6.21 - 9.77)
Southern 2,6.00,(4.42 - 8.09),18.66,(15.23 - 22.65),5.77,(4.36 - 7.61),7.47,(6.02 - 9.22)
New Jersey,4.62,(3.65 - 5.84),16.10,(14.02 - 18.42),5.50,(4.50 - 6.70),6.90,(5.91 - 8.03)
Central,5.05,(3.60 - 7.04),18.00,(14.27 - 22.45),5.45,(4.07 - 7.25),7.05,(5.61 - 8.84)
Metropolitan,3.86,(2.70 - 5.48),14.54,(11.41 - 18.36),5.33,(3.94 - 7.17),6.60,(5.18 - 8.39)
Northern,4.54,(3.22 - 6.35),14.18,(11.04 - 18.04),5.12,(3.87 - 6.75),6.25,(4.95 - 7.85)
Southern,5.12,(3.68 - 7.08),18.45,(14.52 - 23.14),6.32,(4.73 - 8.41),8.02,(6.36 - 10.07)
New Mexico,6.47,(5.24 - 7.97),18.99,(16.60 - 21.64),6.42,(5.25 - 7.84),8.40,(7.24 - 9.71)
Region 1,6.29,(4.57 - 8.61),20.48,(16.32 - 25.37),6.89,(5.14 - 9.17),9.07,(7.25 - 11.29)
Region 2,6.54,(4.64 - 9.15),18.85,(14.22 - 24.56),6.24,(4.53 - 8.56),7.91,(6.07 - 10.25)
Region 3 (Bernalillo),6.32,(4.66 - 8.52),18.90,(15.22 - 23.22),6.56,(4.96 - 8.62),8.41,(6.77 - 10.40)
Region 4,6.59,(4.72 - 9.12),16.67,(12.52 - 21.86),5.69,(4.16 - 7.74),7.57,(5.87 - 9.71)
Region 5,6.76,(4.88 - 9.29),19.24,(15.13 - 24.16),6.34,(4.69 - 8.51),8.57,(6.80 - 10.75)
New York,4.87,(4.21 - 5.62),16.48,(15.22 - 17.82),5.61,(4.91 - 6.40),7.24,(6.58 - 7.95)
Region A,3.82,(3.12 - 4.67),13.27,(11.64 - 15.10),5.67,(4.79 - 6.71),6.76,(5.91 - 7.74)
Region 1,3.54,(2.54 - 4.92),10.61,(7.98 - 13.98),5.23,(3.86 - 7.06),6.13,(4.73 - 7.91)
Region 2,3.92,(2.94 - 5.20),12.52,(10.12 - 15.38),5.43,(4.23 - 6.93),6.52,(5.33 - 7.94)
Region 3,4.30,(3.07 - 5.99),19.74,(15.87 - 24.29),7.85,(6.05 - 10.12),9.30,(7.49 - 11.50)
Region 4,3.66,(2.63 - 5.08),11.75,(9.22 - 14.85),4.52,(3.42 - 5.97),5.48,(4.34 - 6.90)
Region B,5.72,(4.69 - 6.96),17.18,(15.03 - 19.57),5.18,(4.30 - 6.24),6.86,(5.97 - 7.88)
Region 5,6.31,(4.85 - 8.17),17.76,(14.70 - 21.29),5.10,(3.92 - 6.60),6.83,(5.60 - 8.31)
Region 6,4.77,(3.52 - 6.45),15.90,(12.35 - 20.23),5.06,(3.86 - 6.62),6.50,(5.20 - 8.11)
Region 7,5.30,(3.89 - 7.20),17.22,(13.58 - 21.60),5.66,(4.31 - 7.40),7.53,(6.03 - 9.35)
Region C,5.32,(4.48 - 6.29),19.93,(17.97 - 22.05),5.82,(4.97 - 6.81),8.16,(7.31 - 9.09)
Region 8,5.38,(3.94 - 7.31),21.46,(17.71 - 25.76),5.94,(4.56 - 7.72),8.39,(6.91 - 10.16)
Region 9,5.03,(3.77 - 6.68),17.92,(14.33 - 22.19),5.50,(4.23 - 7.12),7.56,(6.16 - 9.24)
Region 10,5.23,(3.82 - 7.13),18.40,(14.49 - 23.08),5.63,(4.27 - 7.39),8.34,(6.73 - 10.30)
Region 11,4.62,(3.45 - 6.16),19.18,(15.61 - 23.35),5.27,(4.05 - 6.83),7.60,(6.26 - 9.19)
Region 12,6.20,(4.67 - 8.17),21.93,(17.98 - 26.47),6.54,(5.09 - 8.36),8.89,(7.36 - 10.70)
Region D,5.60,(4.48 - 6.98),18.78,(16.08 - 21.82),5.99,(4.97 - 7.20),8.15,(7.06 - 9.40)
Region 13,5.56,(3.99 - 7.71),21.00,(16.49 - 26.37),6.12,(4.64 - 8.02),8.56,(6.89 - 10.58)
Region 14,5.71,(4.09 - 7.93),17.55,(13.39 - 22.66),6.06,(4.62 - 7.93),8.08,(6.42 - 10.13)
Region 15,5.54,(4.02 - 7.58),18.10,(14.13 - 22.90),5.81,(4.39 - 7.63),7.86,(6.28 - 9.80)
North Carolina,4.19,(3.36 - 5.21),15.77,(13.74 - 18.05),5.34,(4.38 - 6.50),6.79,(5.82 - 7.90)
CenterPoint/Guilford,4.04,(2.99 - 5.45),14.67,(11.50 - 18.54),5.27,(4.01 - 6.90),6.54,(5.20 - 8.20)
CenterPoint,4.10,(2.81 - 5.93),13.78,(10.05 - 18.62),4.89,(3.50 - 6.79),5.99,(4.50 - 7.94)
Guilford,3.98,(2.77 - 5.70),*,(* - *),*,(* - *),7.17,(5.35 - 9.55)
Durham,3.71,(2.68 - 5.12),14.61,(11.29 - 18.70),5.54,(4.13 - 7.41),6.87,(5.40 - 8.71)
East Carolina,*,(* - *),17.04,(12.72 - 22.45),5.64,(4.10 - 7.73),7.49,(5.76 - 9.68)
Eastpointe,3.50,(2.44 - 5.00),13.20,(9.58 - 17.93),5.27,(3.77 - 7.30),6.33,(4.75 - 8.40)
ECCS,4.81,(3.30 - 6.97),*,(* - *),*,(* - *),8.99,(6.97 - 11.52)
Mecklenburg,3.73,(2.60 - 5.32),14.47,(11.18 - 18.52),5.55,(4.04 - 7.58),6.70,(5.15 - 8.66)
Pathways,4.93,(3.44 - 7.02),15.89,(12.00 - 20.74),5.22,(3.80 - 7.13),6.48,(4.96 - 8.41)
PBH,4.38,(3.13 - 6.10),16.16,(12.05 - 21.34),5.16,(3.74 - 7.06),6.69,(5.13 - 8.68)
Sandhills,4.32,(2.92 - 6.36),13.71,(9.96 - 18.57),5.17,(3.72 - 7.14),6.27,(4.72 - 8.28)
Smoky Mountain,*,(* - *),17.77,(13.42 - 23.15),5.13,(3.73 - 7.03),6.83,(5.27 - 8.81)
Western Highlands,*,(* - *),*,(* - *),4.74,(3.36 - 6.63),5.91,(4.40 - 7.89)
North Dakota,7.65,(6.24 - 9.35),22.57,(20.22 - 25.11),6.80,(5.73 - 8.04),9.70,(8.64 - 10.87)
Badlands and West Central,7.40,(5.46 - 9.96),20.67,(16.73 - 25.24),6.21,(4.78 - 8.02),8.47,(6.97 - 10.26)
Lake Region and South Central,7.71,(5.61 - 10.51),21.10,(16.29 - 26.89),5.77,(4.30 - 7.70),8.02,(6.35 - 10.08)
North Central and Northwest,7.69,(5.59 - 10.50),22.49,(17.78 - 28.02),6.48,(4.92 - 8.49),9.00,(7.25 - 11.12)
Northeast,7.97,(5.74 - 10.97),24.00,(19.53 - 29.13),7.40,(5.68 - 9.58),11.79,(9.80 - 14.13)
Southeast,7.69,(5.69 - 10.31),23.69,(19.91 - 27.93),7.98,(6.27 - 10.11),11.22,(9.45 - 13.27)
Ohio,5.50,(4.87 - 6.22),18.29,(17.02 - 19.62),6.48,(5.79 - 7.24),8.16,(7.53 - 8.85)
"Boards 2, 46, 55, and 68",6.75,(5.06 - 8.94),18.88,(15.09 - 23.36),6.58,(5.12 - 8.40),8.28,(6.75 - 10.11)
"Boards 3, 52, and 85",5.33,(3.93 - 7.20),16.00,(12.35 - 20.47),5.85,(4.42 - 7.70),7.32,(5.79 - 9.22)
Boards 4 and 78,5.86,(4.34 - 7.87),19.27,(14.86 - 24.61),6.36,(4.83 - 8.33),7.95,(6.30 - 9.99)
Boards 5 and 60,5.83,(4.39 - 7.71),18.71,(14.78 - 23.39),6.08,(4.67 - 7.87),8.37,(6.80 - 10.28)
"Boards 7, 15, 41, 79, and 84",6.09,(4.54 - 8.12),18.74,(15.01 - 23.14),6.63,(5.08 - 8.61),8.15,(6.55 - 10.09)
"Boards 8, 13, and 83",5.86,(4.32 - 7.92),17.72,(13.52 - 22.88),6.52,(4.93 - 8.58),8.03,(6.31 - 10.18)
Board 9 (Butler),5.46,(3.98 - 7.46),17.70,(13.50 - 22.86),6.11,(4.56 - 8.15),8.10,(6.35 - 10.28)
Board 12,5.77,(4.26 - 7.78),19.01,(15.07 - 23.68),6.08,(4.62 - 7.95),8.23,(6.62 - 10.19)
Boards 18 and 47,4.47,(3.46 - 5.76),17.38,(14.60 - 20.57),6.24,(4.98 - 7.79),7.66,(6.42 - 9.12)
"Boards 20, 32, 54, and 69",6.16,(4.52 - 8.36),19.68,(15.45 - 24.72),6.38,(4.83 - 8.39),8.23,(6.56 - 10.28)
"Boards 21, 39, 51, 70, and 80",5.20,(3.87 - 6.95),17.71,(13.89 - 22.31),6.09,(4.66 - 7.92),7.64,(6.12 - 9.50)
"Boards 22, 74, and 87",5.89,(4.26 - 8.09),20.73,(16.38 - 25.87),6.54,(4.93 - 8.63),8.88,(7.12 - 11.01)
Boards 23 and 45,5.74,(4.22 - 7.75),17.01,(13.26 - 21.56),6.18,(4.72 - 8.06),7.77,(6.20 - 9.69)
Board 25 (Franklin),5.79,(4.42 - 7.56),21.07,(17.88 - 24.66),7.90,(6.30 - 9.86),9.94,(8.37 - 11.76)
"Boards 27, 71, and 73",5.47,(4.01 - 7.44),13.93,(10.66 - 18.00),5.40,(4.08 - 7.11),6.54,(5.16 - 8.27)
"Boards 28, 43, and 67",6.36,(4.73 - 8.51),20.36,(16.64 - 24.67),6.71,(5.28 - 8.48),8.73,(7.24 - 10.50)
Board 31 (Hamilton),5.12,(3.83 - 6.81),16.34,(12.96 - 20.40),6.60,(5.11 - 8.49),8.01,(6.50 - 9.84)
Board 48 (Lucas),5.65,(4.21 - 7.56),19.83,(15.85 - 24.53),6.90,(5.28 - 8.96),8.85,(7.14 - 10.91)
Boards 50 and 76,5.32,(3.99 - 7.06),16.62,(13.28 - 20.59),6.20,(4.80 - 7.99),7.66,(6.22 - 9.41)
Board 57 (Montgomery),5.11,(3.79 - 6.86),18.91,(15.02 - 23.53),6.57,(5.03 - 8.52),8.33,(6.71 - 10.30)
Board 77 (Summit),5.52,(4.18 - 7.25),18.05,(14.40 - 22.38),6.44,(5.02 - 8.22),7.96,(6.49 - 9.73)
Oklahoma,4.53,(3.49 - 5.86),15.98,(13.81 - 18.43),5.44,(4.48 - 6.60),7.08,(6.11 - 8.20)
Central,4.45,(3.04 - 6.47),16.13,(12.22 - 21.00),5.14,(3.76 - 7.00),7.14,(5.55 - 9.14)
East Central,4.47,(3.01 - 6.60),14.30,(10.43 - 19.29),4.86,(3.51 - 6.69),6.23,(4.73 - 8.18)
Northeast,4.74,(3.24 - 6.88),16.46,(12.20 - 21.84),5.03,(3.65 - 6.89),6.90,(5.31 - 8.93)
Northwest and Southwest,4.86,(3.35 - 6.99),18.10,(13.65 - 23.60),5.56,(4.08 - 7.52),7.59,(5.92 - 9.68)
Oklahoma County,4.31,(2.95 - 6.24),15.41,(11.84 - 19.81),5.99,(4.42 - 8.09),7.44,(5.80 - 9.51)
Southeast,4.60,(3.13 - 6.71),14.63,(11.01 - 19.18),5.21,(3.85 - 7.01),6.55,(5.08 - 8.41)
Tulsa County,4.39,(3.03 - 6.33),16.42,(12.69 - 20.98),5.88,(4.37 - 7.87),7.40,(5.81 - 9.38)
Oregon,5.94,(4.80 - 7.34),16.96,(14.84 - 19.32),6.08,(5.08 - 7.26),7.55,(6.57 - 8.66)
Region 1 (Multnomah),5.82,(4.19 - 8.03),16.49,(12.88 - 20.87),6.60,(4.94 - 8.77),7.82,(6.12 - 9.94)
Region 2,6.13,(4.43 - 8.44),18.12,(14.16 - 22.88),6.63,(5.09 - 8.59),8.07,(6.48 - 10.00)
Region 3,5.64,(4.16 - 7.61),14.99,(12.41 - 17.99),5.29,(4.02 - 6.92),6.81,(5.55 - 8.33)
Region 4,6.31,(4.48 - 8.82),19.96,(15.28 - 25.63),5.96,(4.43 - 7.98),7.69,(6.01 - 9.78)
Region 5 (Central),6.28,(4.38 - 8.93),*,(* - *),6.74,(4.90 - 9.21),8.31,(6.29 - 10.91)
Region 6 (Eastern),5.91,(4.16 - 8.33),*,(* - *),5.99,(4.32 - 8.25),7.60,(5.74 - 10.00)
Pennsylvania,4.56,(3.92 - 5.30),17.50,(16.12 - 18.97),5.33,(4.67 - 6.09),7.04,(6.42 - 7.72)
Region 1 (Allegheny),4.56,(3.41 - 6.08),19.22,(16.04 - 22.85),5.73,(4.44 - 7.37),7.52,(6.19 - 9.09)
"Regions 3, 8, 9, and 51",4.56,(3.32 - 6.23),17.92,(14.23 - 22.32),5.11,(3.89 - 6.69),7.01,(5.65 - 8.66)
"Regions 4, 11, 37, and 49",5.09,(3.75 - 6.88),16.44,(12.93 - 20.68),5.41,(4.11 - 7.09),6.91,(5.53 - 8.60)
"Regions 5, 18, 23, 24, and 46",4.37,(3.12 - 6.10),16.62,(12.91 - 21.14),5.14,(3.88 - 6.78),6.69,(5.32 - 8.38)
"Regions 6, 12, 16, 31, 35, 45, and 47",5.02,(3.69 - 6.79),20.99,(17.22 - 25.32),5.62,(4.32 - 7.28),8.59,(7.14 - 10.29)
"Regions 7, 13, 20, and 33",5.45,(4.27 - 6.93),19.35,(16.63 - 22.40),5.52,(4.42 - 6.88),7.34,(6.27 - 8.59)
"Regions 10, 15, 27, 32, 43, and 44",4.64,(3.36 - 6.38),15.30,(11.56 - 19.98),4.64,(3.45 - 6.20),6.02,(4.70 - 7.68)
Regions 17 and 21,4.78,(3.45 - 6.58),18.23,(14.54 - 22.60),5.35,(4.05 - 7.03),7.39,(5.97 - 9.12)
"Regions 19, 26, 28, and 42",4.04,(2.94 - 5.52),16.25,(12.93 - 20.22),4.99,(3.77 - 6.57),6.47,(5.19 - 8.05)
"Regions 22, 38, 40, 41, and 48",4.48,(3.29 - 6.08),16.15,(12.71 - 20.30),4.71,(3.58 - 6.19),6.14,(4.91 - 7.65)
Regions 29 and 34,3.99,(2.82 - 5.62),15.76,(11.88 - 20.60),4.65,(3.44 - 6.26),6.16,(4.81 - 7.87)
Regions 30 and 50,4.56,(3.33 - 6.21),17.72,(13.87 - 22.35),5.31,(4.07 - 6.90),6.99,(5.62 - 8.68)
Region 36 (Philadelphia),3.30,(2.47 - 4.41),15.01,(12.41 - 18.04),6.03,(4.70 - 7.71),7.48,(6.19 - 9.02)
Rhode Island,5.41,(4.27 - 6.85),18.24,(15.86 - 20.90),6.98,(5.74 - 8.46),8.74,(7.56 - 10.09)
Bristol and Newport,5.97,(4.18 - 8.46),19.07,(14.46 - 24.74),6.49,(4.70 - 8.91),8.48,(6.53 - 10.93)
Kent,5.37,(3.74 - 7.65),16.87,(12.68 - 22.10),6.05,(4.44 - 8.20),7.36,(5.67 - 9.50)
Providence,5.34,(3.98 - 7.12),18.15,(15.29 - 21.41),7.50,(5.92 - 9.48),9.25,(7.73 - 11.02)
Washington,5.27,(3.69 - 7.47),19.15,(14.70 - 24.55),6.22,(4.57 - 8.40),8.41,(6.59 - 10.67)
South Carolina,4.48,(3.56 - 5.64),16.12,(14.07 - 18.41),6.18,(5.13 - 7.42),7.59,(6.57 - 8.74)
Region 1,4.72,(3.36 - 6.58),16.01,(12.43 - 20.39),5.67,(4.28 - 7.48),7.07,(5.59 - 8.89)
Region 2,4.84,(3.55 - 6.58),17.85,(14.66 - 21.56),6.72,(5.20 - 8.66),8.38,(6.86 - 10.21)
Region 3,3.81,(2.68 - 5.39),13.57,(10.28 - 17.70),5.95,(4.45 - 7.90),6.96,(5.43 - 8.87)
Region 4,4.30,(3.08 - 5.97),15.79,(12.47 - 19.79),6.24,(4.72 - 8.20),7.63,(6.09 - 9.53)
South Dakota,6.95,(5.69 - 8.48),23.55,(20.95 - 26.36),7.67,(6.46 - 9.07),10.14,(8.96 - 11.44)
Region 1,7.40,(5.38 - 10.10),24.85,(20.15 - 30.23),7.87,(5.96 - 10.33),10.71,(8.68 - 13.15)
Region 2,6.25,(4.65 - 8.35),21.70,(17.94 - 25.99),7.82,(6.15 - 9.90),9.82,(8.14 - 11.79)
Region 3,6.86,(4.88 - 9.57),23.74,(19.16 - 29.03),7.65,(5.81 - 10.01),10.66,(8.71 - 13.00)
Region 4,6.79,(4.80 - 9.51),*,(* - *),7.56,(5.68 - 10.00),10.45,(8.30 - 13.07)
Region 5,7.14,(5.06 - 10.00),*,(* - *),7.40,(5.53 - 9.83),9.80,(7.79 - 12.26)
Region 6,6.86,(4.82 - 9.67),*,(* - *),7.34,(5.40 - 9.90),9.56,(7.40 - 12.26)
Region 7,7.74,(5.63 - 10.55),22.65,(17.53 - 28.74),7.62,(5.74 - 10.05),9.83,(7.80 - 12.33)
Tennessee,4.75,(3.77 - 5.96),16.76,(14.71 - 19.02),5.84,(4.86 - 6.99),7.31,(6.36 - 8.39)
Region 1,5.52,(3.90 - 7.76),17.94,(13.44 - 23.53),5.51,(4.01 - 7.52),6.98,(5.33 - 9.10)
Region 2,5.37,(3.76 - 7.62),18.39,(14.64 - 22.84),5.88,(4.46 - 7.71),7.50,(6.01 - 9.32)
Region 3,5.15,(3.61 - 7.29),18.60,(14.55 - 23.47),5.71,(4.27 - 7.60),7.41,(5.86 - 9.33)
Region 4 (Davidson),*,(* - *),17.16,(12.93 - 22.41),6.96,(5.15 - 9.33),8.35,(6.45 - 10.74)
Region 5,4.86,(3.49 - 6.72),16.65,(13.10 - 20.92),5.62,(4.24 - 7.43),7.15,(5.69 - 8.95)
Region 6,4.61,(3.24 - 6.51),14.95,(11.18 - 19.71),5.43,(4.00 - 7.33),6.72,(5.17 - 8.69)
Region 7 (Shelby),3.58,(2.46 - 5.20),13.50,(10.05 - 17.89),6.00,(4.38 - 8.18),7.10,(5.44 - 9.23)
Texas,4.70,(4.08 - 5.40),14.89,(13.72 - 16.16),6.06,(5.40 - 6.78),7.47,(6.87 - 8.12)
Region 1,6.05,(4.45 - 8.18),18.19,(14.19 - 23.03),6.64,(5.00 - 8.77),8.75,(6.98 - 10.92)
Region 2,5.13,(3.71 - 7.05),16.83,(12.80 - 21.82),5.88,(4.42 - 7.78),7.77,(6.14 - 9.78)
Region 3,4.39,(3.58 - 5.38),14.26,(12.44 - 16.30),5.63,(4.77 - 6.65),6.92,(6.07 - 7.88)
Region 3a,4.25,(3.27 - 5.50),14.74,(12.47 - 17.33),5.74,(4.65 - 7.06),7.07,(6.01 - 8.30)
Region 3bc,4.65,(3.52 - 6.12),13.45,(10.93 - 16.44),5.45,(4.31 - 6.87),6.66,(5.50 - 8.03)
Region 4,4.67,(3.42 - 6.33),13.59,(10.40 - 17.57),5.56,(4.23 - 7.27),6.74,(5.34 - 8.48)
Region 5,4.57,(3.31 - 6.28),16.09,(12.37 - 20.65),6.24,(4.73 - 8.19),7.77,(6.15 - 9.77)
Region 6,4.52,(3.62 - 5.64),13.68,(11.79 - 15.83),6.36,(5.27 - 7.65),7.48,(6.46 - 8.65)
Region 6a,4.48,(3.51 - 5.69),13.42,(11.41 - 15.73),6.38,(5.21 - 7.78),7.47,(6.37 - 8.73)
Region 6bc,4.92,(3.58 - 6.74),15.86,(11.96 - 20.74),6.20,(4.67 - 8.19),7.64,(5.97 - 9.71)
Region 7,5.11,(4.01 - 6.50),18.73,(16.11 - 21.67),6.82,(5.60 - 8.28),9.09,(7.85 - 10.51)
Region 7a,5.30,(3.91 - 7.16),20.57,(16.96 - 24.72),7.16,(5.63 - 9.06),9.46,(7.85 - 11.35)
Region 7bcd,4.84,(3.58 - 6.50),16.44,(13.03 - 20.53),6.25,(4.77 - 8.15),8.50,(6.90 - 10.42)
Region 8,4.80,(3.59 - 6.40),14.00,(11.05 - 17.58),5.89,(4.63 - 7.47),7.14,(5.84 - 8.71)
Region 9,5.27,(3.79 - 7.29),15.21,(11.47 - 19.89),6.08,(4.53 - 8.11),7.60,(5.91 - 9.73)
Region 10,4.66,(3.33 - 6.48),14.11,(10.73 - 18.33),5.76,(4.33 - 7.63),7.19,(5.64 - 9.13)
Region 11,4.77,(3.70 - 6.12),13.16,(10.72 - 16.05),5.86,(4.69 - 7.31),7.13,(5.93 - 8.55)
