State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Oakland,8.12,(6.52 - 10.07),22.47,(19.22 - 26.10),7.68,(6.14 - 9.56),9.42,(7.90 - 11.19)
Pathways and Western,8.74,(6.60 - 11.48),23.20,(18.84 - 28.22),7.53,(5.71 - 9.86),10.05,(8.10 - 12.40)
Riverhaven,8.80,(6.65 - 11.56),20.59,(16.25 - 25.73),6.65,(5.03 - 8.74),8.50,(6.74 - 10.66)
Saginaw,7.73,(5.85 - 10.15),21.49,(16.91 - 26.92),7.35,(5.51 - 9.74),9.42,(7.43 - 11.87)
Southeast,8.36,(6.83 - 10.19),22.50,(19.42 - 25.92),7.09,(5.71 - 8.78),9.03,(7.66 - 10.62)
St. Clair,8.45,(6.37 - 11.14),19.98,(15.36 - 25.56),6.78,(5.11 - 8.95),8.54,(6.69 - 10.85)
Washtenaw,8.36,(6.36 - 10.91),21.15,(17.13 - 25.83),7.10,(5.52 - 9.09),9.77,(8.05 - 11.82)
Minnesota,9.20,(7.77 - 10.86),26.00,(23.39 - 28.79),8.55,(7.19 - 10.14),11.15,(9.86 - 12.60)
Regions 1 and 2,10.07,(7.51 - 13.38),*,(* - *),9.05,(6.73 - 12.08),12.03,(9.50 - 15.12)
Regions 3 and 4,8.95,(6.76 - 11.75),25.32,(20.64 - 30.65),8.19,(6.24 - 10.67),11.09,(9.03 - 13.56)
Regions 5 and 6,9.88,(7.50 - 12.90),25.83,(20.99 - 31.35),8.05,(6.15 - 10.48),10.90,(8.88 - 13.30)
Region 7A (Hennepin),8.47,(6.34 - 11.23),26.02,(21.37 - 31.29),8.85,(6.63 - 11.72),11.06,(8.82 - 13.78)
Region 7B (Ramsey),8.15,(5.96 - 11.04),*,(* - *),8.39,(6.08 - 11.46),10.80,(8.35 - 13.87)
Region 7C,9.50,(7.30 - 12.27),26.48,(21.94 - 31.57),8.80,(6.82 - 11.29),11.27,(9.27 - 13.63)
Mississippi,5.81,(4.72 - 7.13),17.41,(15.10 - 20.00),6.05,(4.90 - 7.44),7.82,(6.72 - 9.09)
Region 1,6.29,(4.60 - 8.54),21.47,(17.15 - 26.53),6.65,(4.86 - 9.04),8.88,(7.01 - 11.20)
Region 2,5.30,(3.75 - 7.45),16.45,(12.23 - 21.78),6.69,(4.78 - 9.29),8.31,(6.30 - 10.90)
Region 3,5.83,(4.16 - 8.11),17.41,(13.36 - 22.38),5.96,(4.30 - 8.21),7.88,(6.08 - 10.16)
Region 4,5.24,(3.78 - 7.21),14.84,(11.17 - 19.46),5.43,(3.90 - 7.51),6.91,(5.28 - 8.99)
Region 5,5.08,(3.58 - 7.17),13.83,(9.98 - 18.86),5.69,(4.01 - 8.02),6.94,(5.17 - 9.24)
Region 6,5.72,(4.06 - 8.01),15.34,(11.56 - 20.07),5.47,(3.91 - 7.60),7.20,(5.52 - 9.35)
Region 7,6.68,(4.83 - 9.16),19.00,(14.77 - 24.12),5.95,(4.34 - 8.10),7.66,(5.94 - 9.82)
Missouri,8.33,(7.00 - 9.89),24.09,(21.51 - 26.87),7.58,(6.40 - 8.96),9.96,(8.81 - 11.24)
Central,8.00,(5.84 - 10.87),20.35,(15.93 - 25.62),6.54,(4.85 - 8.76),8.96,(7.12 - 11.23)
Eastern,8.45,(6.72 - 10.59),25.23,(21.33 - 29.58),8.03,(6.43 - 9.98),10.40,(8.75 - 12.31)
Eastern (St. Louis City and County),7.60,(5.75 - 9.98),23.78,(19.05 - 29.25),7.82,(5.93 - 10.25),9.97,(8.00 - 12.37)
Eastern (excluding St. Louis),9.89,(7.26 - 13.35),*,(* - *),8.42,(6.31 - 11.15),11.18,(8.87 - 14.00)
Northwest,7.97,(6.25 - 10.11),23.20,(19.22 - 27.72),7.43,(5.89 - 9.33),9.58,(7.97 - 11.48)
Northwest (Jackson),7.75,(5.67 - 10.52),23.41,(18.19 - 29.59),7.83,(5.81 - 10.47),9.80,(7.65 - 12.48)
Northwest (excluding Jackson),8.15,(6.01 - 10.95),23.04,(17.92 - 29.11),7.07,(5.26 - 9.44),9.39,(7.40 - 11.85)
Southeast,8.28,(6.14 - 11.09),25.32,(20.53 - 30.80),7.63,(5.68 - 10.18),10.09,(8.02 - 12.61)
Southwest,8.96,(6.73 - 11.84),25.92,(20.97 - 31.58),7.61,(5.76 - 9.99),10.30,(8.29 - 12.72)
Montana,11.07,(9.45 - 12.93),26.36,(23.63 - 29.29),8.34,(7.07 - 9.82),10.96,(9.75 - 12.31)
Region 1,11.10,(8.29 - 14.71),*,(* - *),7.13,(5.15 - 9.78),9.14,(6.99 - 11.87)
Region 2,9.64,(7.23 - 12.76),20.59,(16.21 - 25.79),6.54,(4.88 - 8.72),8.48,(6.71 - 10.66)
Region 3,9.93,(7.60 - 12.89),25.26,(20.39 - 30.85),8.04,(6.14 - 10.45),10.31,(8.32 - 12.71)
Region 4,11.06,(8.68 - 14.00),29.63,(25.10 - 34.60),9.05,(7.18 - 11.36),12.41,(10.48 - 14.63)
Region 5,12.61,(9.93 - 15.88),27.16,(22.89 - 31.89),9.12,(7.17 - 11.53),11.78,(9.86 - 14.02)
Nebraska,8.04,(6.70 - 9.63),22.48,(19.94 - 25.25),7.55,(6.29 - 9.03),9.92,(8.70 - 11.30)
Regions 1 and 2,8.29,(6.38 - 10.72),19.31,(15.39 - 23.93),6.46,(4.92 - 8.45),8.26,(6.60 - 10.30)
Region 1,8.22,(5.89 - 11.36),*,(* - *),6.55,(4.71 - 9.03),8.54,(6.52 - 11.12)
Region 2,8.36,(6.05 - 11.43),*,(* - *),6.39,(4.52 - 8.98),8.02,(5.97 - 10.70)
Region 3,8.09,(5.87 - 11.05),21.89,(17.00 - 27.72),6.59,(4.79 - 9.01),8.98,(6.97 - 11.51)
Region 4,8.80,(6.50 - 11.80),21.27,(16.46 - 27.03),6.98,(5.13 - 9.44),9.10,(7.09 - 11.62)
Region 5,8.01,(6.08 - 10.50),26.22,(22.09 - 30.82),7.97,(6.09 - 10.37),11.29,(9.35 - 13.57)
Region 6,7.75,(5.93 - 10.06),21.05,(17.23 - 25.45),8.06,(6.33 - 10.22),10.05,(8.29 - 12.14)
Nevada,9.22,(7.60 - 11.15),21.25,(18.56 - 24.23),7.84,(6.42 - 9.54),9.59,(8.22 - 11.16)
Clark,8.90,(7.04 - 11.18),20.73,(17.49 - 24.40),7.88,(6.24 - 9.90),9.53,(7.93 - 11.42)
Rural,9.98,(7.43 - 13.27),22.34,(17.26 - 28.41),7.41,(5.44 - 10.02),9.38,(7.27 - 12.03)
Washoe,10.07,(7.51 - 13.36),22.54,(17.83 - 28.06),8.01,(6.00 - 10.61),10.03,(7.94 - 12.60)
New Hampshire,8.97,(7.53 - 10.66),25.02,(22.33 - 27.91),7.39,(6.21 - 8.77),9.74,(8.59 - 11.02)
Central,9.87,(7.83 - 12.37),27.81,(23.81 - 32.20),8.42,(6.71 - 10.53),11.23,(9.47 - 13.26)
Central 1,9.72,(7.19 - 13.00),26.41,(21.22 - 32.35),8.02,(5.94 - 10.74),10.94,(8.71 - 13.65)
Central 2,10.00,(7.44 - 13.31),29.44,(24.22 - 35.26),8.79,(6.65 - 11.54),11.50,(9.28 - 14.17)
Northern,9.44,(6.97 - 12.66),27.38,(21.85 - 33.71),8.32,(6.17 - 11.13),11.11,(8.80 - 13.93)
Southern,8.50,(6.91 - 10.41),22.79,(19.58 - 26.35),6.69,(5.40 - 8.26),8.69,(7.40 - 10.19)
Southern 1 (Rockingham),8.37,(6.35 - 10.96),25.04,(20.02 - 30.84),7.05,(5.29 - 9.33),9.08,(7.22 - 11.38)
Southern 2,8.58,(6.65 - 11.00),21.60,(17.93 - 25.78),6.46,(4.98 - 8.35),8.45,(6.95 - 10.24)
New Jersey,6.74,(5.60 - 8.09),19.66,(17.25 - 22.31),6.24,(5.12 - 7.59),8.00,(6.92 - 9.24)
Central,7.47,(5.56 - 9.97),22.56,(18.14 - 27.69),6.31,(4.68 - 8.47),8.39,(6.68 - 10.48)
Metropolitan,5.93,(4.40 - 7.96),17.67,(14.13 - 21.88),6.10,(4.53 - 8.15),7.70,(6.09 - 9.68)
Northern,6.36,(4.84 - 8.32),16.72,(13.25 - 20.89),5.58,(4.22 - 7.34),6.96,(5.55 - 8.69)
Southern,7.35,(5.50 - 9.75),22.80,(18.28 - 28.06),7.32,(5.48 - 9.73),9.48,(7.56 - 11.84)
New Mexico,9.54,(7.98 - 11.36),22.89,(20.32 - 25.68),7.77,(6.45 - 9.33),10.14,(8.86 - 11.58)
Region 1,9.84,(7.51 - 12.79),25.61,(20.99 - 30.86),8.07,(6.08 - 10.64),10.89,(8.81 - 13.39)
Region 2,8.95,(6.46 - 12.26),20.56,(15.65 - 26.53),7.51,(5.46 - 10.25),9.23,(7.05 - 12.01)
Region 3 (Bernalillo),9.81,(7.58 - 12.60),23.22,(19.18 - 27.82),8.34,(6.43 - 10.75),10.58,(8.65 - 12.87)
Region 4,9.26,(6.86 - 12.39),20.39,(15.61 - 26.19),6.70,(4.86 - 9.18),9.05,(7.01 - 11.63)
Region 5,9.41,(7.09 - 12.38),22.78,(18.33 - 27.93),7.40,(5.50 - 9.87),10.07,(8.05 - 12.52)
New York,7.36,(6.53 - 8.30),20.84,(19.43 - 22.33),6.73,(5.93 - 7.62),8.85,(8.11 - 9.64)
Region A,5.85,(4.93 - 6.92),17.33,(15.47 - 19.37),6.84,(5.83 - 8.02),8.35,(7.37 - 9.44)
Region 1,5.34,(3.93 - 7.22),13.84,(10.60 - 17.87),6.19,(4.58 - 8.32),7.47,(5.79 - 9.60)
Region 2,5.91,(4.60 - 7.57),16.96,(14.13 - 20.22),6.60,(5.20 - 8.35),8.19,(6.79 - 9.85)
Region 3,6.86,(5.08 - 9.21),24.56,(20.23 - 29.48),9.72,(7.60 - 12.35),11.53,(9.40 - 14.06)
Region 4,5.66,(4.24 - 7.53),15.31,(12.35 - 18.83),5.26,(3.99 - 6.90),6.59,(5.28 - 8.20)
Region B,8.39,(7.06 - 9.95),21.56,(18.98 - 24.40),6.09,(5.06 - 7.31),8.25,(7.19 - 9.46)
Region 5,9.07,(7.25 - 11.30),21.91,(18.36 - 25.94),5.86,(4.58 - 7.48),8.06,(6.71 - 9.66)
Region 6,7.23,(5.55 - 9.38),20.21,(16.13 - 25.02),5.95,(4.49 - 7.85),7.84,(6.26 - 9.78)
Region 7,8.03,(6.03 - 10.61),22.32,(17.72 - 27.70),7.06,(5.36 - 9.25),9.52,(7.62 - 11.84)
Region C,8.15,(7.03 - 9.44),24.49,(22.30 - 26.82),7.05,(6.05 - 8.19),9.94,(8.97 - 11.00)
Region 8,8.57,(6.56 - 11.13),26.07,(21.90 - 30.72),7.30,(5.65 - 9.39),10.26,(8.51 - 12.33)
Region 9,7.80,(6.07 - 9.98),21.77,(17.64 - 26.54),6.62,(5.08 - 8.59),9.13,(7.46 - 11.15)
Region 10,8.00,(6.05 - 10.51),24.86,(20.32 - 30.03),7.20,(5.51 - 9.34),10.95,(9.03 - 13.23)
Region 11,7.01,(5.38 - 9.09),22.84,(18.95 - 27.26),6.06,(4.66 - 7.83),8.86,(7.35 - 10.65)
Region 12,9.25,(7.20 - 11.81),26.93,(22.67 - 31.67),7.99,(6.25 - 10.17),10.88,(9.07 - 13.01)
Region D,8.73,(7.21 - 10.55),23.82,(20.78 - 27.16),7.24,(5.99 - 8.74),10.05,(8.72 - 11.54)
Region 13,8.97,(6.77 - 11.80),26.53,(21.46 - 32.29),7.59,(5.72 - 10.00),10.69,(8.65 - 13.15)
Region 14,8.05,(6.05 - 10.63),20.74,(16.06 - 26.36),6.80,(5.14 - 8.94),9.25,(7.36 - 11.56)
Region 15,9.15,(6.85 - 12.13),24.64,(19.75 - 30.29),7.37,(5.51 - 9.79),10.26,(8.19 - 12.78)
North Carolina,6.87,(5.78 - 8.15),19.46,(17.14 - 22.02),6.36,(5.29 - 7.63),8.17,(7.12 - 9.37)
CenterPoint/Guilford,6.78,(5.25 - 8.71),18.75,(14.94 - 23.26),6.51,(4.94 - 8.53),8.17,(6.50 - 10.22)
CenterPoint,7.05,(5.15 - 9.57),19.06,(14.35 - 24.87),6.27,(4.47 - 8.71),7.85,(5.91 - 10.36)
Guilford,6.47,(4.61 - 9.01),*,(* - *),*,(* - *),8.53,(6.34 - 11.37)
Durham,6.25,(4.72 - 8.24),18.00,(14.08 - 22.74),6.33,(4.72 - 8.43),8.04,(6.35 - 10.13)
East Carolina,*,(* - *),*,(* - *),6.90,(5.01 - 9.45),9.13,(7.01 - 11.82)
Eastpointe,6.16,(4.39 - 8.58),17.09,(12.61 - 22.75),6.42,(4.62 - 8.86),7.85,(5.90 - 10.38)
ECCS,8.02,(5.75 - 11.06),*,(* - *),*,(* - *),10.53,(8.11 - 13.57)
Mecklenburg,6.06,(4.41 - 8.26),17.85,(13.94 - 22.56),6.38,(4.65 - 8.69),7.85,(6.07 - 10.10)
Pathways,7.69,(5.68 - 10.32),19.71,(14.95 - 25.53),6.19,(4.48 - 8.50),7.78,(5.92 - 10.16)
PBH,7.22,(5.36 - 9.66),20.34,(15.58 - 26.10),6.20,(4.54 - 8.41),8.16,(6.33 - 10.46)
Sandhills,7.07,(5.10 - 9.73),*,(* - *),6.26,(4.46 - 8.70),7.73,(5.79 - 10.25)
Smoky Mountain,*,(* - *),*,(* - *),6.16,(4.43 - 8.50),8.25,(6.29 - 10.74)
Western Highlands,*,(* - *),*,(* - *),5.61,(4.01 - 7.81),7.02,(5.24 - 9.33)
North Dakota,9.69,(8.21 - 11.39),24.43,(21.96 - 27.08),7.33,(6.18 - 8.68),10.48,(9.34 - 11.73)
Badlands and West Central,9.38,(7.25 - 12.04),22.61,(18.50 - 27.32),6.51,(4.94 - 8.53),9.03,(7.36 - 11.03)
Lake Region and South Central,9.56,(7.24 - 12.53),22.73,(17.59 - 28.86),6.65,(4.89 - 8.98),9.01,(7.04 - 11.47)
North Central and Northwest,10.10,(7.64 - 13.25),25.00,(20.07 - 30.69),7.18,(5.37 - 9.53),9.98,(8.01 - 12.38)
Northeast,10.06,(7.49 - 13.37),25.90,(21.13 - 31.33),8.05,(6.11 - 10.52),12.77,(10.58 - 15.35)
Southeast,9.61,(7.41 - 12.38),25.23,(21.30 - 29.61),8.39,(6.62 - 10.57),11.86,(10.01 - 14.01)
Ohio,8.37,(7.56 - 9.25),22.21,(20.88 - 23.61),7.76,(6.97 - 8.63),9.82,(9.10 - 10.60)
"Boards 2, 46, 55, and 68",9.63,(7.43 - 12.39),22.68,(18.56 - 27.42),7.47,(5.77 - 9.63),9.58,(7.79 - 11.73)
"Boards 3, 52, and 85",7.42,(5.50 - 9.94),19.53,(15.18 - 24.76),6.32,(4.70 - 8.45),8.24,(6.46 - 10.44)
Boards 4 and 78,8.78,(6.69 - 11.45),22.32,(17.39 - 28.17),7.61,(5.74 - 10.03),9.43,(7.43 - 11.90)
Boards 5 and 60,8.22,(6.25 - 10.74),21.36,(17.10 - 26.36),7.12,(5.45 - 9.25),9.71,(7.85 - 11.96)
"Boards 7, 15, 41, 79, and 84",8.69,(6.71 - 11.18),21.64,(17.45 - 26.51),7.82,(6.04 - 10.06),9.55,(7.71 - 11.77)
"Boards 8, 13, and 83",8.41,(6.43 - 10.93),20.88,(16.40 - 26.21),7.06,(5.39 - 9.20),8.93,(7.13 - 11.12)
Board 9 (Butler),7.84,(5.89 - 10.36),19.88,(15.59 - 25.00),6.75,(5.08 - 8.92),9.01,(7.14 - 11.30)
Board 12,8.68,(6.65 - 11.26),23.28,(18.76 - 28.51),7.22,(5.42 - 9.55),9.90,(7.92 - 12.31)
Boards 18 and 47,7.26,(5.83 - 8.99),21.60,(18.47 - 25.09),7.55,(6.09 - 9.32),9.34,(7.91 - 11.00)
"Boards 20, 32, 54, and 69",9.25,(6.98 - 12.17),22.65,(17.96 - 28.14),7.24,(5.48 - 9.51),9.39,(7.46 - 11.75)
"Boards 21, 39, 51, 70, and 80",8.46,(6.49 - 10.95),21.86,(17.66 - 26.73),7.12,(5.46 - 9.25),9.09,(7.34 - 11.21)
"Boards 22, 74, and 87",8.65,(6.53 - 11.37),23.96,(19.11 - 29.60),7.59,(5.74 - 9.97),10.28,(8.23 - 12.77)
Boards 23 and 45,8.45,(6.44 - 11.02),21.98,(17.37 - 27.40),7.28,(5.62 - 9.38),9.43,(7.60 - 11.66)
Board 25 (Franklin),8.63,(6.82 - 10.87),25.24,(21.98 - 28.80),9.83,(7.95 - 12.11),12.22,(10.41 - 14.30)
"Boards 27, 71, and 73",7.78,(5.92 - 10.17),16.65,(12.99 - 21.08),6.09,(4.61 - 8.00),7.50,(5.94 - 9.42)
"Boards 28, 43, and 67",8.95,(6.93 - 11.50),23.25,(19.39 - 27.62),7.69,(6.02 - 9.77),10.00,(8.25 - 12.07)
Board 31 (Hamilton),8.86,(6.88 - 11.34),21.64,(17.68 - 26.21),8.69,(6.81 - 11.02),10.56,(8.66 - 12.83)
Board 48 (Lucas),9.01,(6.91 - 11.67),25.77,(21.19 - 30.94),8.92,(6.79 - 11.64),11.46,(9.27 - 14.09)
Boards 50 and 76,8.03,(6.21 - 10.33),19.96,(16.24 - 24.28),7.28,(5.56 - 9.48),9.06,(7.31 - 11.17)
Board 57 (Montgomery),8.50,(6.41 - 11.17),25.31,(20.82 - 30.41),8.64,(6.63 - 11.20),11.03,(8.92 - 13.55)
Board 77 (Summit),8.40,(6.52 - 10.76),21.81,(17.67 - 26.59),8.03,(6.26 - 10.23),9.83,(8.01 - 12.01)
Oklahoma,7.33,(6.09 - 8.78),19.14,(16.71 - 21.83),6.55,(5.45 - 7.86),8.51,(7.42 - 9.74)
Central,6.82,(4.95 - 9.32),19.13,(14.67 - 24.55),6.04,(4.41 - 8.24),8.42,(6.57 - 10.73)
East Central,7.69,(5.58 - 10.51),17.74,(13.20 - 23.42),5.78,(4.18 - 7.95),7.52,(5.72 - 9.84)
Northeast,7.35,(5.32 - 10.07),*,(* - *),5.87,(4.26 - 8.04),8.03,(6.18 - 10.38)
Northwest and Southwest,7.60,(5.65 - 10.15),20.60,(15.93 - 26.22),6.63,(4.90 - 8.92),8.90,(6.99 - 11.26)
Oklahoma County,7.54,(5.51 - 10.23),19.70,(15.47 - 24.76),7.69,(5.74 - 10.22),9.54,(7.49 - 12.07)
Southeast,7.42,(5.39 - 10.13),17.89,(13.49 - 23.34),6.27,(4.57 - 8.53),7.92,(6.08 - 10.26)
Tulsa County,6.82,(5.03 - 9.19),19.18,(14.92 - 24.31),6.89,(5.11 - 9.23),8.66,(6.78 - 11.00)
Oregon,8.71,(7.31 - 10.35),20.65,(18.40 - 23.10),7.45,(6.21 - 8.92),9.24,(8.05 - 10.58)
Region 1 (Multnomah),8.75,(6.50 - 11.67),20.80,(16.61 - 25.72),8.66,(6.49 - 11.47),10.16,(7.99 - 12.84)
Region 2,8.60,(6.55 - 11.22),21.26,(16.77 - 26.56),7.68,(5.81 - 10.08),9.38,(7.44 - 11.77)
Region 3,8.32,(6.38 - 10.78),19.24,(16.28 - 22.60),6.57,(5.06 - 8.50),8.56,(7.06 - 10.33)
Region 4,9.66,(7.18 - 12.86),22.74,(17.74 - 28.65),7.27,(5.35 - 9.82),9.18,(7.14 - 11.72)
Region 5 (Central),9.15,(6.59 - 12.56),*,(* - *),7.82,(5.65 - 10.73),9.69,(7.32 - 12.74)
Region 6 (Eastern),8.55,(6.19 - 11.70),*,(* - *),7.31,(5.31 - 9.99),9.13,(6.96 - 11.89)
Pennsylvania,6.87,(6.09 - 7.73),21.25,(19.80 - 22.79),6.16,(5.41 - 7.01),8.28,(7.58 - 9.04)
Region 1 (Allegheny),7.02,(5.46 - 8.99),23.80,(20.21 - 27.81),7.03,(5.53 - 8.89),9.25,(7.73 - 11.02)
"Regions 3, 8, 9, and 51",6.41,(4.81 - 8.49),20.29,(16.27 - 25.00),5.55,(4.15 - 7.39),7.73,(6.18 - 9.63)
"Regions 4, 11, 37, and 49",7.92,(6.14 - 10.15),20.80,(16.72 - 25.56),6.26,(4.82 - 8.09),8.23,(6.68 - 10.12)
"Regions 5, 18, 23, 24, and 46",6.23,(4.59 - 8.41),19.28,(14.98 - 24.46),5.65,(4.22 - 7.54),7.49,(5.89 - 9.48)
"Regions 6, 12, 16, 31, 35, 45, and 47",7.62,(5.85 - 9.87),24.01,(20.01 - 28.52),6.21,(4.77 - 8.04),9.65,(8.04 - 11.54)
"Regions 7, 13, 20, and 33",7.85,(6.41 - 9.59),24.28,(21.25 - 27.59),6.41,(5.17 - 7.93),8.76,(7.52 - 10.20)
"Regions 10, 15, 27, 32, 43, and 44",7.58,(5.77 - 9.89),20.37,(15.91 - 25.69),5.65,(4.24 - 7.49),7.55,(5.98 - 9.51)
Regions 17 and 21,6.83,(5.13 - 9.04),21.20,(16.99 - 26.13),5.90,(4.42 - 7.83),8.33,(6.65 - 10.37)
"Regions 19, 26, 28, and 42",5.90,(4.47 - 7.74),18.77,(15.27 - 22.85),5.27,(3.98 - 6.96),7.05,(5.68 - 8.73)
"Regions 22, 38, 40, 41, and 48",6.64,(5.05 - 8.67),19.52,(15.54 - 24.23),5.33,(4.05 - 6.99),7.09,(5.70 - 8.80)
Regions 29 and 34,5.71,(4.18 - 7.76),17.82,(13.80 - 22.71),4.99,(3.66 - 6.77),6.74,(5.26 - 8.61)
Regions 30 and 50,6.97,(5.28 - 9.14),20.34,(16.24 - 25.16),6.11,(4.66 - 7.97),8.04,(6.47 - 9.95)
Region 36 (Philadelphia),5.85,(4.48 - 7.61),19.85,(16.81 - 23.28),7.71,(6.04 - 9.78),9.67,(8.07 - 11.55)
Rhode Island,8.75,(7.26 - 10.53),25.15,(22.40 - 28.11),8.98,(7.50 - 10.72),11.52,(10.12 - 13.08)
Bristol and Newport,9.27,(6.83 - 12.47),*,(* - *),7.98,(5.82 - 10.84),10.47,(8.12 - 13.40)
Kent,8.58,(6.40 - 11.41),22.87,(18.11 - 28.43),7.85,(5.83 - 10.51),9.66,(7.55 - 12.28)
Providence,8.88,(6.99 - 11.22),26.37,(22.91 - 30.15),9.88,(7.93 - 12.24),12.58,(10.73 - 14.69)
Washington,7.79,(5.77 - 10.45),22.93,(17.84 - 28.96),7.31,(5.36 - 9.89),9.96,(7.80 - 12.63)
South Carolina,7.14,(5.97 - 8.51),20.41,(18.03 - 23.02),7.42,(6.22 - 8.82),9.26,(8.12 - 10.54)
Region 1,6.99,(5.23 - 9.28),20.13,(16.02 - 24.99),6.59,(4.95 - 8.73),8.42,(6.70 - 10.52)
Region 2,7.57,(5.83 - 9.76),22.58,(18.97 - 26.64),8.19,(6.41 - 10.40),10.33,(8.59 - 12.38)
Region 3,6.29,(4.64 - 8.47),17.20,(13.38 - 21.82),7.11,(5.27 - 9.52),8.45,(6.59 - 10.76)
Region 4,7.34,(5.57 - 9.62),20.15,(16.40 - 24.49),7.62,(5.88 - 9.82),9.45,(7.70 - 11.55)
South Dakota,9.06,(7.61 - 10.76),25.54,(22.90 - 28.36),8.16,(6.92 - 9.61),10.87,(9.66 - 12.21)
Region 1,9.59,(7.12 - 12.80),26.34,(21.44 - 31.90),8.51,(6.38 - 11.27),11.50,(9.24 - 14.22)
Region 2,7.63,(5.73 - 10.11),23.57,(19.54 - 28.14),7.89,(6.08 - 10.19),10.15,(8.32 - 12.32)
Region 3,8.63,(6.49 - 11.37),25.51,(20.70 - 30.99),8.34,(6.39 - 10.83),11.56,(9.47 - 14.03)
Region 4,9.77,(7.16 - 13.20),*,(* - *),8.26,(6.13 - 11.03),11.48,(9.07 - 14.42)
Region 5,9.26,(6.83 - 12.44),*,(* - *),8.06,(6.00 - 10.76),10.47,(8.22 - 13.25)
Region 6,9.22,(6.74 - 12.49),*,(* - *),8.03,(5.98 - 10.72),10.38,(8.10 - 13.22)
Region 7,10.53,(7.86 - 13.99),26.13,(20.70 - 32.40),8.15,(6.15 - 10.73),10.80,(8.60 - 13.47)
Tennessee,7.41,(6.17 - 8.89),20.87,(18.55 - 23.39),7.00,(5.88 - 8.32),8.86,(7.77 - 10.09)
Region 1,8.53,(6.25 - 11.54),21.89,(16.83 - 27.96),6.80,(5.02 - 9.15),8.59,(6.65 - 11.02)
Region 2,8.34,(6.23 - 11.07),24.17,(19.75 - 29.22),7.39,(5.62 - 9.65),9.56,(7.72 - 11.79)
Region 3,8.08,(5.95 - 10.88),23.34,(18.62 - 28.83),6.92,(5.22 - 9.12),9.08,(7.25 - 11.31)
Region 4 (Davidson),*,(* - *),20.99,(16.18 - 26.77),8.60,(6.29 - 11.65),10.29,(7.89 - 13.31)
Region 5,7.31,(5.51 - 9.64),20.17,(16.18 - 24.86),6.41,(4.84 - 8.44),8.31,(6.68 - 10.30)
Region 6,6.66,(4.87 - 9.05),17.86,(13.70 - 22.95),6.29,(4.62 - 8.51),7.85,(6.07 - 10.09)
Region 7 (Shelby),6.07,(4.39 - 8.33),16.91,(12.85 - 21.94),7.03,(5.13 - 9.58),8.49,(6.51 - 10.99)
Texas,7.42,(6.65 - 8.27),18.19,(16.88 - 19.58),7.02,(6.28 - 7.85),8.82,(8.13 - 9.55)
Region 1,8.89,(6.84 - 11.47),21.62,(17.33 - 26.63),7.58,(5.77 - 9.89),10.15,(8.19 - 12.50)
Region 2,7.89,(5.86 - 10.54),20.43,(15.65 - 26.23),7.06,(5.18 - 9.55),9.36,(7.25 - 12.01)
Region 3,7.09,(5.97 - 8.39),17.84,(15.76 - 20.12),6.75,(5.70 - 7.98),8.41,(7.38 - 9.56)
Region 3a,7.22,(5.83 - 8.91),18.52,(15.81 - 21.58),6.91,(5.60 - 8.50),8.63,(7.32 - 10.14)
Region 3bc,6.85,(5.37 - 8.69),16.67,(13.84 - 19.95),6.48,(5.14 - 8.14),8.02,(6.67 - 9.60)
Region 4,7.78,(5.90 - 10.20),16.79,(13.13 - 21.22),6.39,(4.88 - 8.34),7.92,(6.31 - 9.90)
Region 5,7.14,(5.35 - 9.47),18.42,(14.16 - 23.61),7.10,(5.32 - 9.43),8.86,(6.93 - 11.27)
Region 6,7.29,(6.03 - 8.78),16.91,(14.71 - 19.38),7.33,(6.13 - 8.74),8.80,(7.63 - 10.12)
Region 6a,7.21,(5.86 - 8.84),16.55,(14.20 - 19.20),7.32,(6.03 - 8.85),8.74,(7.49 - 10.18)
Region 6bc,7.97,(5.99 - 10.53),19.99,(15.45 - 25.46),7.40,(5.53 - 9.83),9.27,(7.24 - 11.79)
Region 7,8.07,(6.62 - 9.80),21.82,(18.86 - 25.10),7.82,(6.45 - 9.46),10.49,(9.06 - 12.12)
Region 7a,8.26,(6.40 - 10.59),23.47,(19.52 - 27.95),8.13,(6.40 - 10.27),10.76,(8.95 - 12.89)
Region 7bcd,7.78,(5.99 - 10.06),19.76,(15.89 - 24.30),7.30,(5.60 - 9.46),10.05,(8.19 - 12.29)
Region 8,7.52,(5.89 - 9.56),16.96,(13.62 - 20.91),6.68,(5.27 - 8.42),8.27,(6.81 - 10.00)
Region 9,7.77,(5.80 - 10.33),17.97,(13.71 - 23.21),6.80,(5.09 - 9.02),8.67,(6.78 - 11.01)
Region 10,7.48,(5.62 - 9.90),17.64,(13.56 - 22.63),6.60,(4.95 - 8.74),8.49,(6.67 - 10.75)
Region 11,7.06,(5.69 - 8.74),16.85,(14.01 - 20.13),6.71,(5.39 - 8.32),8.47,(7.11 - 10.06)
Region 11abd,7.19,(5.47 - 9.39),17.44,(13.77 - 21.85),6.62,(5.02 - 8.70),8.46,(6.76 - 10.54)
Region 11c (Hidalgo),6.85,(5.10 - 9.16),15.79,(12.09 - 20.36),6.87,(5.14 - 9.12),8.49,(6.66 - 10.76)
