State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Northern,4.89,(3.66 - 6.49),7.05,(5.13 - 9.63),1.32,(0.83 - 2.11),2.20,(1.57 - 3.07)
Oakland,4.73,(3.63 - 6.14),9.65,(7.56 - 12.23),1.62,(1.09 - 2.40),2.56,(1.95 - 3.37)
Pathways and Western,5.03,(3.58 - 7.01),9.26,(6.49 - 13.04),1.62,(0.98 - 2.65),2.85,(1.97 - 4.10)
Riverhaven,4.61,(3.32 - 6.38),7.69,(5.31 - 11.01),1.39,(0.84 - 2.31),2.23,(1.51 - 3.28)
Saginaw,4.70,(3.38 - 6.51),8.21,(5.59 - 11.90),1.77,(1.05 - 2.97),2.71,(1.81 - 4.05)
Southeast,4.80,(3.73 - 6.14),7.20,(5.53 - 9.32),1.49,(1.01 - 2.20),2.21,(1.66 - 2.93)
St. Clair,4.92,(3.54 - 6.80),7.73,(5.17 - 11.40),1.56,(0.94 - 2.58),2.39,(1.59 - 3.57)
Washtenaw,4.50,(3.27 - 6.16),6.59,(4.62 - 9.32),1.45,(0.90 - 2.33),2.43,(1.70 - 3.46)
Minnesota,4.64,(3.77 - 5.69),7.77,(6.37 - 9.46),1.53,(1.08 - 2.16),2.46,(1.97 - 3.08)
Regions 1 and 2,4.68,(3.29 - 6.62),8.86,(5.85 - 13.18),1.56,(0.89 - 2.73),2.72,(1.79 - 4.13)
Regions 3 and 4,3.76,(2.61 - 5.39),5.62,(3.72 - 8.41),1.14,(0.63 - 2.04),1.90,(1.24 - 2.89)
Regions 5 and 6,4.53,(3.25 - 6.28),6.86,(4.67 - 9.97),1.26,(0.73 - 2.17),2.16,(1.45 - 3.20)
Region 7A (Hennepin),4.76,(3.38 - 6.66),8.68,(6.16 - 12.11),1.74,(1.01 - 2.97),2.63,(1.77 - 3.89)
Region 7B (Ramsey),4.97,(3.46 - 7.08),*,(* - *),1.86,(1.06 - 3.25),3.06,(2.00 - 4.67)
Region 7C,5.10,(3.70 - 6.99),8.32,(5.85 - 11.71),1.70,(1.02 - 2.81),2.62,(1.80 - 3.80)
Mississippi,3.64,(2.92 - 4.55),6.98,(5.62 - 8.63),1.62,(1.12 - 2.35),2.46,(1.91 - 3.15)
Region 1,3.96,(2.78 - 5.62),8.22,(5.79 - 11.54),1.76,(1.04 - 2.95),2.73,(1.88 - 3.96)
Region 2,3.39,(2.34 - 4.90),6.16,(4.01 - 9.33),1.70,(0.93 - 3.07),2.44,(1.54 - 3.84)
Region 3,3.55,(2.46 - 5.09),6.17,(4.18 - 9.02),1.55,(0.87 - 2.76),2.33,(1.51 - 3.56)
Region 4,3.29,(2.28 - 4.73),6.20,(4.06 - 9.35),1.42,(0.81 - 2.50),2.17,(1.41 - 3.33)
Region 5,3.30,(2.24 - 4.85),5.58,(3.48 - 8.81),1.53,(0.83 - 2.79),2.14,(1.32 - 3.47)
Region 6,3.52,(2.43 - 5.08),6.25,(4.05 - 9.52),1.51,(0.84 - 2.67),2.34,(1.51 - 3.61)
Region 7,4.19,(2.96 - 5.91),9.27,(6.33 - 13.37),1.77,(1.02 - 3.05),2.75,(1.82 - 4.13)
Missouri,4.60,(3.75 - 5.64),8.10,(6.67 - 9.81),1.61,(1.15 - 2.25),2.55,(2.03 - 3.19)
Central,4.45,(3.16 - 6.22),6.93,(4.74 - 10.03),1.48,(0.87 - 2.52),2.44,(1.65 - 3.60)
Eastern,4.77,(3.61 - 6.27),9.08,(6.81 - 12.01),1.82,(1.18 - 2.79),2.82,(2.05 - 3.85)
Eastern (St. Louis City and County),4.34,(3.12 - 5.99),8.38,(5.84 - 11.87),1.73,(1.03 - 2.91),2.63,(1.77 - 3.88)
Eastern (excluding St. Louis),5.49,(3.83 - 7.83),10.31,(6.96 - 15.03),1.98,(1.15 - 3.37),3.17,(2.10 - 4.75)
Northwest,4.33,(3.27 - 5.73),7.54,(5.54 - 10.19),1.50,(0.96 - 2.34),2.32,(1.67 - 3.23)
Northwest (Jackson),4.28,(2.97 - 6.14),7.61,(5.02 - 11.37),1.58,(0.91 - 2.75),2.35,(1.51 - 3.62)
Northwest (excluding Jackson),4.38,(3.08 - 6.19),7.49,(5.00 - 11.08),1.42,(0.81 - 2.48),2.31,(1.51 - 3.50)
Southeast,4.48,(3.14 - 6.36),7.77,(5.41 - 11.04),1.46,(0.86 - 2.45),2.33,(1.58 - 3.42)
Southwest,4.85,(3.47 - 6.74),8.27,(5.71 - 11.84),1.54,(0.90 - 2.61),2.53,(1.71 - 3.73)
Montana,5.27,(4.29 - 6.46),9.29,(7.71 - 11.15),1.77,(1.27 - 2.47),2.86,(2.31 - 3.54)
Region 1,4.58,(3.18 - 6.55),7.51,(4.81 - 11.55),*,(* - *),2.04,(1.28 - 3.23)
Region 2,4.44,(3.12 - 6.29),7.60,(5.14 - 11.11),1.27,(0.70 - 2.26),2.14,(1.40 - 3.25)
Region 3,4.92,(3.55 - 6.78),8.70,(6.07 - 12.32),1.58,(0.94 - 2.65),2.52,(1.72 - 3.68)
Region 4,5.37,(3.98 - 7.22),9.58,(7.10 - 12.81),1.94,(1.24 - 3.02),3.18,(2.34 - 4.31)
Region 5,6.07,(4.48 - 8.18),10.47,(7.80 - 13.91),2.13,(1.34 - 3.37),3.36,(2.44 - 4.62)
Nebraska,4.08,(3.24 - 5.13),6.19,(4.91 - 7.77),1.16,(0.77 - 1.74),1.96,(1.51 - 2.54)
Regions 1 and 2,4.35,(3.17 - 5.95),6.59,(4.54 - 9.48),1.13,(0.66 - 1.92),1.89,(1.28 - 2.80)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.84,(1.13 - 2.97)
Region 2,4.49,(3.03 - 6.61),6.95,(4.36 - 10.90),*,(* - *),1.94,(1.18 - 3.18)
Region 3,3.98,(2.74 - 5.75),5.99,(3.85 - 9.20),*,(* - *),1.81,(1.16 - 2.82)
Region 4,4.32,(2.99 - 6.21),6.49,(4.22 - 9.84),1.17,(0.64 - 2.14),1.96,(1.25 - 3.05)
Region 5,3.70,(2.64 - 5.16),5.66,(3.99 - 7.97),1.06,(0.60 - 1.85),1.89,(1.30 - 2.74)
Region 6,4.18,(3.01 - 5.77),6.46,(4.54 - 9.12),1.27,(0.75 - 2.13),2.07,(1.44 - 2.96)
Nevada,5.32,(4.21 - 6.69),8.56,(6.85 - 10.66),2.01,(1.40 - 2.89),2.87,(2.22 - 3.69)
Clark,5.23,(3.97 - 6.85),8.37,(6.39 - 10.91),2.09,(1.37 - 3.17),2.89,(2.14 - 3.90)
Rural,5.37,(3.78 - 7.57),9.40,(6.28 - 13.84),1.88,(1.09 - 3.22),2.87,(1.88 - 4.35)
Washoe,5.70,(4.06 - 7.96),8.68,(5.96 - 12.49),1.79,(1.06 - 2.99),2.75,(1.85 - 4.06)
New Hampshire,5.03,(4.09 - 6.18),9.17,(7.61 - 11.00),1.70,(1.21 - 2.36),2.69,(2.16 - 3.34)
Central,5.45,(4.18 - 7.07),10.33,(7.96 - 13.31),2.08,(1.40 - 3.10),3.28,(2.47 - 4.33)
Central 1,5.43,(3.85 - 7.62),10.06,(7.08 - 14.12),1.98,(1.18 - 3.29),3.26,(2.25 - 4.70)
Central 2,5.47,(3.93 - 7.56),10.64,(7.59 - 14.73),2.18,(1.33 - 3.57),3.29,(2.28 - 4.74)
Northern,5.32,(3.77 - 7.47),10.85,(7.55 - 15.35),1.87,(1.10 - 3.19),3.19,(2.16 - 4.67)
Southern,4.79,(3.72 - 6.16),8.05,(6.26 - 10.30),1.47,(0.97 - 2.22),2.29,(1.72 - 3.03)
Southern 1 (Rockingham),4.91,(3.56 - 6.72),8.74,(6.05 - 12.48),1.51,(0.90 - 2.53),2.33,(1.58 - 3.42)
Southern 2,4.72,(3.44 - 6.44),7.69,(5.62 - 10.44),1.44,(0.87 - 2.38),2.26,(1.59 - 3.21)
New Jersey,4.16,(3.35 - 5.15),7.18,(5.85 - 8.78),1.38,(0.96 - 1.98),2.14,(1.67 - 2.73)
Central,4.88,(3.54 - 6.69),9.26,(6.62 - 12.81),1.60,(0.94 - 2.72),2.58,(1.76 - 3.76)
Metropolitan,4.04,(2.88 - 5.63),6.76,(4.74 - 9.56),1.51,(0.90 - 2.51),2.23,(1.52 - 3.28)
Northern,3.84,(2.76 - 5.30),5.99,(4.20 - 8.48),1.10,(0.64 - 1.87),1.70,(1.15 - 2.51)
Southern,3.96,(2.83 - 5.53),7.12,(4.91 - 10.22),1.41,(0.82 - 2.41),2.21,(1.47 - 3.29)
New Mexico,5.47,(4.38 - 6.81),8.46,(6.89 - 10.35),1.84,(1.28 - 2.63),2.88,(2.26 - 3.65)
Region 1,5.81,(4.17 - 8.04),9.95,(7.10 - 13.76),1.84,(1.08 - 3.12),3.15,(2.20 - 4.49)
Region 2,4.95,(3.44 - 7.09),7.49,(4.88 - 11.33),1.56,(0.86 - 2.80),2.34,(1.48 - 3.69)
Region 3 (Bernalillo),6.06,(4.41 - 8.29),9.33,(6.78 - 12.69),2.21,(1.35 - 3.59),3.28,(2.30 - 4.66)
Region 4,4.90,(3.45 - 6.91),6.30,(4.14 - 9.48),1.45,(0.82 - 2.57),2.29,(1.48 - 3.52)
Region 5,4.97,(3.52 - 6.98),7.76,(5.36 - 11.12),1.67,(0.97 - 2.86),2.73,(1.84 - 4.02)
New York,4.15,(3.59 - 4.79),8.98,(8.03 - 10.04),2.01,(1.62 - 2.50),3.06,(2.67 - 3.50)
Region A,3.79,(3.13 - 4.60),7.78,(6.54 - 9.22),2.18,(1.67 - 2.85),2.98,(2.46 - 3.62)
Region 1,3.66,(2.61 - 5.13),6.42,(4.32 - 9.45),2.15,(1.31 - 3.49),2.87,(1.92 - 4.27)
Region 2,3.90,(2.95 - 5.13),8.75,(6.73 - 11.31),2.30,(1.54 - 3.41),3.29,(2.46 - 4.39)
Region 3,4.24,(3.09 - 5.81),9.16,(6.68 - 12.44),2.64,(1.70 - 4.08),3.44,(2.43 - 4.84)
Region 4,3.52,(2.53 - 4.88),6.30,(4.56 - 8.66),1.69,(1.06 - 2.69),2.30,(1.61 - 3.30)
Region B,4.11,(3.34 - 5.05),8.84,(7.22 - 10.79),1.71,(1.24 - 2.35),2.71,(2.17 - 3.37)
Region 5,4.24,(3.23 - 5.55),9.05,(6.85 - 11.85),1.71,(1.12 - 2.61),2.71,(2.01 - 3.66)
Region 6,3.81,(2.79 - 5.20),8.20,(5.72 - 11.62),1.59,(0.98 - 2.56),2.46,(1.70 - 3.56)
Region 7,4.15,(3.01 - 5.70),9.09,(6.23 - 13.09),1.91,(1.16 - 3.13),3.07,(2.09 - 4.48)
Region C,4.54,(3.82 - 5.37),10.38,(8.94 - 12.01),2.00,(1.53 - 2.61),3.39,(2.87 - 4.00)
Region 8,4.59,(3.41 - 6.16),10.05,(7.58 - 13.20),2.02,(1.29 - 3.14),3.29,(2.41 - 4.47)
Region 9,4.58,(3.42 - 6.12),10.13,(7.42 - 13.67),2.03,(1.29 - 3.20),3.38,(2.44 - 4.66)
Region 10,4.88,(3.55 - 6.66),11.54,(8.49 - 15.50),2.41,(1.51 - 3.84),4.36,(3.17 - 5.96)
Region 11,4.19,(3.07 - 5.68),9.52,(7.01 - 12.80),1.68,(1.05 - 2.66),2.99,(2.17 - 4.11)
Region 12,4.66,(3.51 - 6.17),11.11,(8.39 - 14.58),2.10,(1.35 - 3.25),3.47,(2.56 - 4.69)
Region D,4.87,(3.90 - 6.08),10.58,(8.54 - 13.03),2.14,(1.54 - 2.97),3.57,(2.85 - 4.46)
Region 13,4.97,(3.56 - 6.89),11.46,(8.18 - 15.82),2.12,(1.30 - 3.45),3.66,(2.58 - 5.17)
Region 14,4.06,(2.86 - 5.72),7.64,(5.22 - 11.05),1.60,(0.95 - 2.68),2.66,(1.81 - 3.91)
Region 15,5.55,(4.00 - 7.65),12.85,(9.06 - 17.91),2.67,(1.62 - 4.37),4.37,(3.03 - 6.27)
North Carolina,4.37,(3.58 - 5.33),8.25,(6.80 - 9.97),1.72,(1.24 - 2.39),2.62,(2.10 - 3.27)
CenterPoint/Guilford,4.47,(3.35 - 5.95),8.45,(6.07 - 11.64),1.84,(1.15 - 2.92),2.73,(1.91 - 3.88)
CenterPoint,4.90,(3.43 - 6.95),9.82,(6.53 - 14.51),2.00,(1.13 - 3.52),2.97,(1.91 - 4.59)
Guilford,3.98,(2.70 - 5.82),*,(* - *),*,(* - *),2.46,(1.55 - 3.90)
Durham,3.91,(2.77 - 5.50),6.81,(4.68 - 9.81),1.48,(0.87 - 2.50),2.26,(1.53 - 3.34)
East Carolina,*,(* - *),*,(* - *),2.05,(1.16 - 3.62),3.34,(2.16 - 5.13)
Eastpointe,4.21,(2.94 - 5.98),7.88,(5.11 - 11.96),*,(* - *),2.63,(1.67 - 4.11)
ECCS,4.81,(3.35 - 6.86),*,(* - *),*,(* - *),3.25,(2.10 - 4.99)
Mecklenburg,3.99,(2.79 - 5.68),7.20,(4.91 - 10.43),1.65,(0.93 - 2.92),2.36,(1.52 - 3.66)
Pathways,4.85,(3.39 - 6.91),8.97,(5.91 - 13.39),1.76,(1.01 - 3.06),2.61,(1.69 - 4.02)
PBH,4.49,(3.19 - 6.28),8.73,(5.80 - 12.92),1.80,(1.04 - 3.11),2.76,(1.81 - 4.20)
Sandhills,4.54,(3.11 - 6.60),7.77,(5.02 - 11.86),*,(* - *),2.62,(1.63 - 4.20)
Smoky Mountain,*,(* - *),8.64,(5.66 - 12.96),*,(* - *),2.48,(1.59 - 3.86)
Western Highlands,*,(* - *),8.24,(5.25 - 12.69),*,(* - *),2.17,(1.36 - 3.45)
North Dakota,4.02,(3.21 - 5.03),5.92,(4.70 - 7.43),0.99,(0.66 - 1.50),1.90,(1.48 - 2.44)
Badlands and West Central,4.10,(2.96 - 5.66),6.24,(4.24 - 9.09),0.95,(0.53 - 1.69),1.78,(1.19 - 2.64)
Lake Region and South Central,3.81,(2.63 - 5.49),6.16,(3.89 - 9.62),0.96,(0.51 - 1.78),1.72,(1.08 - 2.73)
North Central and Northwest,4.26,(2.98 - 6.07),6.38,(4.18 - 9.64),1.02,(0.57 - 1.84),1.87,(1.22 - 2.85)
Northeast,4.39,(3.08 - 6.22),6.51,(4.39 - 9.54),1.21,(0.67 - 2.18),2.62,(1.76 - 3.88)
Southeast,3.69,(2.59 - 5.23),4.96,(3.45 - 7.07),0.94,(0.54 - 1.63),1.77,(1.23 - 2.55)
Ohio,4.84,(4.28 - 5.47),8.69,(7.87 - 9.59),1.94,(1.58 - 2.39),2.91,(2.55 - 3.31)
"Boards 2, 46, 55, and 68",4.78,(3.49 - 6.53),7.86,(5.59 - 10.93),1.65,(1.02 - 2.65),2.51,(1.74 - 3.60)
"Boards 3, 52, and 85",4.26,(3.02 - 5.96),6.91,(4.69 - 10.08),1.42,(0.84 - 2.41),2.22,(1.48 - 3.33)
Boards 4 and 78,4.78,(3.45 - 6.59),8.82,(6.07 - 12.64),1.74,(1.04 - 2.90),2.61,(1.76 - 3.87)
Boards 5 and 60,4.72,(3.45 - 6.43),7.72,(5.40 - 10.91),1.88,(1.16 - 3.03),2.94,(2.04 - 4.23)
"Boards 7, 15, 41, 79, and 84",4.51,(3.28 - 6.17),8.03,(5.61 - 11.37),1.62,(1.01 - 2.59),2.42,(1.68 - 3.49)
"Boards 8, 13, and 83",4.33,(3.07 - 6.07),6.57,(4.41 - 9.68),1.40,(0.82 - 2.37),2.10,(1.38 - 3.17)
Board 9 (Butler),4.67,(3.34 - 6.51),6.87,(4.63 - 10.07),1.69,(1.01 - 2.80),2.58,(1.73 - 3.83)
Board 12,5.27,(3.86 - 7.14),8.96,(6.38 - 12.44),1.88,(1.15 - 3.07),3.07,(2.14 - 4.38)
Boards 18 and 47,4.34,(3.37 - 5.58),8.20,(6.34 - 10.54),1.78,(1.19 - 2.64),2.60,(1.94 - 3.46)
"Boards 20, 32, 54, and 69",4.80,(3.48 - 6.60),7.87,(5.38 - 11.38),1.59,(0.96 - 2.63),2.47,(1.67 - 3.63)
"Boards 21, 39, 51, 70, and 80",5.33,(3.97 - 7.12),9.62,(7.02 - 13.06),2.07,(1.30 - 3.28),3.08,(2.17 - 4.35)
"Boards 22, 74, and 87",4.83,(3.45 - 6.72),9.53,(6.61 - 13.55),1.83,(1.10 - 3.02),3.10,(2.13 - 4.49)
Boards 23 and 45,5.03,(3.65 - 6.90),9.93,(7.02 - 13.85),1.88,(1.15 - 3.04),3.06,(2.13 - 4.37)
Board 25 (Franklin),5.22,(3.99 - 6.80),9.95,(7.89 - 12.48),2.88,(1.93 - 4.29),3.98,(2.98 - 5.29)
"Boards 27, 71, and 73",4.50,(3.32 - 6.09),6.86,(4.76 - 9.78),1.63,(0.99 - 2.68),2.33,(1.58 - 3.43)
"Boards 28, 43, and 67",4.72,(3.47 - 6.38),7.93,(5.71 - 10.92),1.60,(1.00 - 2.54),2.54,(1.79 - 3.59)
Board 31 (Hamilton),5.51,(4.11 - 7.36),11.00,(8.19 - 14.63),2.44,(1.55 - 3.81),3.68,(2.65 - 5.08)
Board 48 (Lucas),5.31,(3.88 - 7.24),9.65,(6.95 - 13.26),2.49,(1.53 - 4.02),3.57,(2.46 - 5.14)
Boards 50 and 76,4.58,(3.36 - 6.21),7.73,(5.56 - 10.65),1.57,(0.96 - 2.57),2.43,(1.69 - 3.49)
Board 57 (Montgomery),5.65,(4.17 - 7.61),11.15,(8.13 - 15.09),2.54,(1.58 - 4.08),3.77,(2.66 - 5.31)
Board 77 (Summit),4.76,(3.54 - 6.38),8.24,(5.87 - 11.45),1.86,(1.16 - 2.96),2.69,(1.87 - 3.87)
Oklahoma,4.66,(3.76 - 5.77),6.56,(5.22 - 8.22),1.74,(1.23 - 2.46),2.49,(1.94 - 3.19)
Central,4.42,(3.05 - 6.36),6.38,(4.13 - 9.73),1.68,(0.97 - 2.89),2.53,(1.64 - 3.90)
East Central,5.06,(3.48 - 7.31),6.37,(4.08 - 9.82),1.71,(0.97 - 3.01),2.39,(1.51 - 3.77)
Northeast,4.30,(2.95 - 6.24),5.88,(3.71 - 9.21),1.41,(0.78 - 2.52),2.14,(1.35 - 3.39)
Northwest and Southwest,4.55,(3.20 - 6.41),6.40,(4.26 - 9.52),1.68,(0.95 - 2.94),2.44,(1.58 - 3.75)
Oklahoma County,4.97,(3.50 - 7.02),7.49,(5.04 - 10.98),2.03,(1.19 - 3.43),2.87,(1.90 - 4.32)
Southeast,4.75,(3.30 - 6.80),6.51,(4.27 - 9.79),1.77,(1.03 - 3.03),2.44,(1.58 - 3.77)
Tulsa County,4.50,(3.17 - 6.35),6.54,(4.36 - 9.70),1.78,(1.04 - 3.03),2.46,(1.61 - 3.74)
Oregon,4.94,(4.02 - 6.06),8.58,(7.14 - 10.28),1.94,(1.38 - 2.71),2.84,(2.25 - 3.57)
Region 1 (Multnomah),5.08,(3.62 - 7.07),9.81,(7.01 - 13.55),2.41,(1.45 - 3.97),3.32,(2.26 - 4.86)
Region 2,4.86,(3.51 - 6.68),7.76,(5.28 - 11.25),1.72,(1.01 - 2.91),2.47,(1.64 - 3.72)
Region 3,4.83,(3.56 - 6.52),8.35,(6.36 - 10.89),1.88,(1.20 - 2.96),2.90,(2.13 - 3.94)
Region 4,5.23,(3.72 - 7.33),8.98,(6.07 - 13.11),1.83,(1.05 - 3.19),2.71,(1.76 - 4.15)
Region 5 (Central),5.15,(3.57 - 7.39),*,(* - *),*,(* - *),3.03,(1.89 - 4.82)
Region 6 (Eastern),4.62,(3.14 - 6.74),*,(* - *),*,(* - *),2.56,(1.59 - 4.12)
Pennsylvania,3.93,(3.35 - 4.59),7.70,(6.80 - 8.72),1.32,(1.01 - 1.71),2.21,(1.89 - 2.59)
Region 1 (Allegheny),4.23,(3.17 - 5.62),9.44,(7.26 - 12.19),1.53,(0.96 - 2.42),2.58,(1.90 - 3.48)
"Regions 3, 8, 9, and 51",3.61,(2.60 - 4.99),6.42,(4.39 - 9.28),1.01,(0.57 - 1.77),1.81,(1.21 - 2.69)
"Regions 4, 11, 37, and 49",4.22,(3.08 - 5.74),7.69,(5.45 - 10.74),1.30,(0.79 - 2.13),2.17,(1.51 - 3.10)
"Regions 5, 18, 23, 24, and 46",3.71,(2.60 - 5.27),6.63,(4.39 - 9.88),1.19,(0.69 - 2.06),1.92,(1.26 - 2.92)
"Regions 6, 12, 16, 31, 35, 45, and 47",3.82,(2.74 - 5.29),6.13,(4.39 - 8.50),1.06,(0.65 - 1.75),2.05,(1.46 - 2.85)
"Regions 7, 13, 20, and 33",4.08,(3.12 - 5.32),9.25,(7.31 - 11.65),1.42,(0.95 - 2.11),2.45,(1.89 - 3.18)
"Regions 10, 15, 27, 32, 43, and 44",4.50,(3.27 - 6.16),8.34,(5.68 - 12.08),1.30,(0.77 - 2.20),2.21,(1.50 - 3.26)
Regions 17 and 21,3.54,(2.48 - 5.01),6.20,(4.24 - 9.00),0.99,(0.58 - 1.71),1.82,(1.23 - 2.69)
"Regions 19, 26, 28, and 42",3.57,(2.60 - 4.90),6.30,(4.46 - 8.83),1.05,(0.63 - 1.75),1.74,(1.20 - 2.51)
"Regions 22, 38, 40, 41, and 48",3.79,(2.75 - 5.20),6.98,(4.87 - 9.92),1.09,(0.65 - 1.83),1.82,(1.24 - 2.67)
Regions 29 and 34,3.40,(2.36 - 4.86),6.18,(4.06 - 9.28),0.99,(0.57 - 1.73),1.70,(1.12 - 2.58)
Regions 30 and 50,3.77,(2.69 - 5.24),6.43,(4.42 - 9.26),1.07,(0.64 - 1.77),1.79,(1.22 - 2.62)
Region 36 (Philadelphia),4.11,(3.05 - 5.51),9.02,(6.92 - 11.69),2.07,(1.33 - 3.20),3.19,(2.37 - 4.29)
Rhode Island,5.44,(4.29 - 6.87),12.62,(10.62 - 14.94),2.71,(1.90 - 3.84),4.26,(3.42 - 5.29)
Bristol and Newport,5.00,(3.46 - 7.18),10.23,(6.83 - 15.04),1.87,(1.02 - 3.40),3.19,(2.05 - 4.94)
Kent,4.94,(3.52 - 6.90),11.30,(7.82 - 16.05),2.14,(1.26 - 3.61),3.24,(2.17 - 4.81)
Providence,5.90,(4.38 - 7.90),14.10,(11.41 - 17.31),3.25,(2.16 - 4.85),5.03,(3.89 - 6.47)
Washington,4.25,(2.93 - 6.12),9.30,(6.22 - 13.68),1.75,(0.98 - 3.11),3.03,(2.00 - 4.57)
South Carolina,4.74,(3.84 - 5.83),8.08,(6.67 - 9.77),2.14,(1.55 - 2.95),2.98,(2.37 - 3.74)
Region 1,4.40,(3.17 - 6.08),7.40,(5.16 - 10.52),1.68,(1.01 - 2.78),2.45,(1.67 - 3.59)
Region 2,4.94,(3.65 - 6.65),8.55,(6.43 - 11.28),2.37,(1.51 - 3.69),3.29,(2.37 - 4.55)
Region 3,4.51,(3.20 - 6.33),7.33,(5.05 - 10.54),2.21,(1.33 - 3.66),2.89,(1.92 - 4.33)
Region 4,4.96,(3.60 - 6.80),8.64,(6.22 - 11.87),2.31,(1.45 - 3.67),3.23,(2.27 - 4.59)
South Dakota,4.28,(3.48 - 5.25),6.84,(5.51 - 8.46),1.20,(0.83 - 1.72),2.07,(1.64 - 2.62)
Region 1,4.35,(3.08 - 6.12),6.18,(4.10 - 9.21),1.12,(0.64 - 1.95),1.97,(1.30 - 2.97)
Region 2,3.45,(2.41 - 4.92),5.65,(3.93 - 8.05),0.99,(0.58 - 1.69),1.66,(1.14 - 2.41)
Region 3,3.98,(2.83 - 5.58),6.08,(4.09 - 8.94),1.14,(0.64 - 2.02),2.07,(1.38 - 3.08)
Region 4,4.57,(3.16 - 6.57),7.80,(5.04 - 11.88),*,(* - *),2.36,(1.52 - 3.65)
Region 5,4.65,(3.26 - 6.59),7.46,(4.87 - 11.27),1.29,(0.72 - 2.31),2.12,(1.36 - 3.30)
Region 6,4.53,(3.17 - 6.42),8.17,(5.21 - 12.61),1.27,(0.69 - 2.33),2.20,(1.38 - 3.48)
Region 7,5.23,(3.67 - 7.39),8.94,(5.87 - 13.37),1.52,(0.85 - 2.72),2.61,(1.69 - 4.02)
Tennessee,4.40,(3.55 - 5.43),8.34,(6.91 - 10.04),1.78,(1.27 - 2.49),2.66,(2.12 - 3.34)
Region 1,4.63,(3.25 - 6.56),8.19,(5.43 - 12.18),1.57,(0.89 - 2.78),2.35,(1.51 - 3.66)
Region 2,4.98,(3.54 - 6.96),10.27,(7.49 - 13.94),1.93,(1.16 - 3.19),3.01,(2.11 - 4.28)
Region 3,4.87,(3.44 - 6.86),9.34,(6.55 - 13.15),1.75,(1.01 - 3.02),2.75,(1.85 - 4.07)
Region 4 (Davidson),*,(* - *),8.75,(5.83 - 12.93),*,(* - *),3.15,(2.00 - 4.91)
Region 5,4.20,(3.02 - 5.81),7.72,(5.45 - 10.84),1.53,(0.91 - 2.54),2.38,(1.65 - 3.43)
Region 6,3.99,(2.78 - 5.71),7.18,(4.80 - 10.61),1.63,(0.94 - 2.79),2.37,(1.55 - 3.61)
Region 7 (Shelby),3.76,(2.57 - 5.46),6.53,(4.24 - 9.94),1.92,(1.11 - 3.30),2.60,(1.66 - 4.04)
Texas,4.58,(4.01 - 5.24),6.88,(6.11 - 7.73),1.73,(1.38 - 2.16),2.56,(2.21 - 2.95)
Region 1,4.90,(3.54 - 6.75),8.46,(5.81 - 12.17),1.72,(1.05 - 2.80),2.96,(2.04 - 4.27)
Region 2,4.53,(3.25 - 6.28),7.18,(4.69 - 10.84),1.57,(0.91 - 2.68),2.53,(1.65 - 3.86)
Region 3,4.55,(3.73 - 5.56),7.10,(5.87 - 8.58),1.79,(1.32 - 2.43),2.59,(2.08 - 3.21)
Region 3a,4.77,(3.73 - 6.08),7.56,(5.95 - 9.57),1.78,(1.22 - 2.60),2.64,(2.02 - 3.44)
Region 3bc,4.17,(3.14 - 5.52),6.32,(4.68 - 8.49),1.81,(1.18 - 2.77),2.49,(1.80 - 3.44)
Region 4,4.60,(3.35 - 6.28),6.98,(4.83 - 9.99),1.59,(0.97 - 2.59),2.38,(1.62 - 3.49)
Region 5,3.97,(2.80 - 5.58),5.80,(3.86 - 8.61),1.51,(0.90 - 2.53),2.18,(1.43 - 3.29)
Region 6,4.55,(3.63 - 5.69),6.75,(5.40 - 8.40),1.82,(1.29 - 2.56),2.57,(2.01 - 3.29)
Region 6a,4.50,(3.53 - 5.72),6.51,(5.09 - 8.29),1.79,(1.24 - 2.59),2.52,(1.93 - 3.29)
Region 6bc,5.01,(3.59 - 6.95),8.76,(5.93 - 12.76),2.01,(1.21 - 3.31),3.01,(2.01 - 4.48)
Region 7,4.49,(3.55 - 5.66),6.91,(5.44 - 8.75),1.68,(1.17 - 2.42),2.68,(2.07 - 3.46)
Region 7a,4.50,(3.32 - 6.09),6.60,(4.78 - 9.06),1.63,(1.03 - 2.57),2.48,(1.76 - 3.49)
Region 7bcd,4.46,(3.29 - 6.03),7.29,(5.20 - 10.14),1.78,(1.10 - 2.86),3.00,(2.13 - 4.21)
Region 8,4.64,(3.45 - 6.22),6.37,(4.57 - 8.82),1.55,(0.98 - 2.46),2.30,(1.62 - 3.26)
Region 9,4.43,(3.13 - 6.22),6.27,(4.10 - 9.48),*,(* - *),2.25,(1.46 - 3.47)
Region 10,4.86,(3.47 - 6.78),6.84,(4.56 - 10.15),1.65,(0.96 - 2.82),2.54,(1.67 - 3.85)
Region 11,4.81,(3.73 - 6.18),6.80,(5.13 - 8.97),1.88,(1.25 - 2.82),2.74,(2.02 - 3.70)
Region 11abd,5.05,(3.69 - 6.87),7.49,(5.26 - 10.54),1.91,(1.17 - 3.12),2.86,(1.97 - 4.13)
