State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Mississippi,11.77,(10.20 - 13.55),48.89,(45.61 - 52.18),38.40,(35.23 - 41.66),40.03,(37.20 - 42.93)
Region 1,13.29,(10.45 - 16.75),51.77,(45.81 - 57.68),38.06,(32.56 - 43.88),40.13,(35.08 - 45.39)
Region 2,10.17,(7.67 - 13.36),*,(* - *),34.46,(28.34 - 41.14),36.19,(30.42 - 42.38)
Region 3,10.80,(8.25 - 14.00),47.91,(41.42 - 54.47),33.35,(27.63 - 39.61),35.80,(30.48 - 41.49)
Region 4,10.80,(8.36 - 13.83),48.86,(42.64 - 55.11),43.93,(38.34 - 49.68),44.70,(39.58 - 49.94)
Region 5,10.73,(8.07 - 14.14),*,(* - *),*,(* - *),33.91,(27.93 - 40.46)
Region 6,13.24,(10.14 - 17.10),*,(* - *),*,(* - *),40.43,(34.47 - 46.69)
Region 7,12.89,(10.08 - 16.33),51.45,(44.70 - 58.16),43.00,(36.99 - 49.23),44.10,(38.49 - 49.87)
Missouri,15.17,(13.33 - 17.20),62.81,(59.66 - 65.86),52.26,(49.10 - 55.40),53.78,(50.94 - 56.59)
Central,16.06,(12.65 - 20.17),65.21,(59.15 - 70.82),50.86,(44.92 - 56.77),53.38,(48.01 - 58.66)
Eastern,15.91,(13.31 - 18.90),65.04,(60.32 - 69.49),57.54,(52.89 - 62.06),58.57,(54.33 - 62.69)
Eastern (St. Louis City and County),14.50,(11.55 - 18.05),62.37,(56.26 - 68.11),55.71,(49.98 - 61.30),56.61,(51.33 - 61.76)
Eastern (excluding St. Louis),18.28,(14.12 - 23.33),*,(* - *),*,(* - *),62.20,(55.76 - 68.25)
Northwest,14.34,(11.70 - 17.46),62.94,(57.91 - 67.71),52.39,(47.41 - 57.32),53.83,(49.25 - 58.35)
Northwest (Jackson),14.01,(10.75 - 18.06),*,(* - *),52.11,(45.82 - 58.34),53.23,(47.30 - 59.07)
Northwest (excluding Jackson),14.62,(11.15 - 18.93),64.47,(57.75 - 70.67),*,(* - *),54.36,(47.90 - 60.67)
Southeast,14.80,(11.44 - 18.93),59.25,(52.78 - 65.42),43.77,(37.16 - 50.62),45.92,(39.82 - 52.15)
Southwest,14.15,(11.10 - 17.89),57.87,(51.06 - 64.39),47.53,(41.32 - 53.82),49.05,(43.26 - 54.86)
Montana,19.88,(17.66 - 22.29),68.28,(65.14 - 71.26),60.42,(57.30 - 63.45),61.56,(58.79 - 64.26)
Region 1,20.99,(16.19 - 26.77),*,(* - *),*,(* - *),*,(* - *)
Region 2,18.98,(15.11 - 23.56),*,(* - *),54.19,(47.90 - 60.36),55.32,(49.45 - 61.05)
Region 3,17.52,(14.09 - 21.58),63.39,(57.04 - 69.30),57.35,(51.88 - 62.65),58.15,(53.10 - 63.04)
Region 4,19.89,(16.34 - 24.00),73.57,(68.62 - 77.98),63.12,(57.94 - 68.02),64.82,(60.18 - 69.20)
Region 5,21.66,(17.91 - 25.95),69.85,(64.86 - 74.42),65.13,(60.09 - 69.85),65.83,(61.34 - 70.05)
Nebraska,17.13,(15.09 - 19.39),67.71,(64.27 - 70.97),57.60,(54.10 - 61.03),59.21,(56.10 - 62.24)
Regions 1 and 2,18.19,(14.82 - 22.12),*,(* - *),55.94,(49.61 - 62.09),56.98,(51.02 - 62.75)
Region 1,17.11,(12.93 - 22.29),*,(* - *),*,(* - *),*,(* - *)
Region 2,19.10,(14.72 - 24.41),*,(* - *),*,(* - *),*,(* - *)
Region 3,19.00,(14.96 - 23.83),*,(* - *),*,(* - *),*,(* - *)
Region 4,19.40,(15.35 - 24.21),*,(* - *),*,(* - *),56.39,(49.88 - 62.69)
Region 5,16.39,(13.29 - 20.04),68.11,(62.91 - 72.88),57.74,(51.94 - 63.33),59.62,(54.52 - 64.52)
Region 6,16.00,(13.04 - 19.48),68.64,(63.29 - 73.53),59.45,(54.41 - 64.30),60.86,(56.30 - 65.24)
Nevada,14.58,(12.48 - 16.97),60.74,(57.25 - 64.12),56.01,(52.39 - 59.57),56.63,(53.37 - 59.84)
Clark,13.68,(11.28 - 16.51),60.36,(56.10 - 64.47),54.87,(50.59 - 59.08),55.58,(51.69 - 59.39)
Rural,17.74,(14.03 - 22.19),*,(* - *),*,(* - *),59.93,(53.54 - 66.00)
Washoe,15.99,(12.40 - 20.38),60.81,(54.62 - 66.67),58.21,(51.88 - 64.29),58.58,(52.75 - 64.18)
New Hampshire,18.65,(16.51 - 20.99),73.66,(70.51 - 76.58),66.85,(63.79 - 69.78),67.76,(65.00 - 70.40)
Central,19.18,(16.01 - 22.81),75.37,(71.02 - 79.26),65.30,(60.50 - 69.80),66.75,(62.39 - 70.85)
Central 1,17.89,(13.95 - 22.67),72.81,(66.62 - 78.22),61.22,(54.80 - 67.26),63.06,(57.19 - 68.56)
Central 2,20.34,(16.18 - 25.24),78.33,(73.01 - 82.85),69.07,(62.75 - 74.74),70.29,(64.52 - 75.47)
Northern,20.17,(15.89 - 25.27),*,(* - *),*,(* - *),67.36,(61.06 - 73.09)
Southern,18.13,(15.61 - 20.96),71.73,(67.75 - 75.40),67.86,(64.25 - 71.26),68.34,(65.05 - 71.46)
Southern 1 (Rockingham),20.14,(16.46 - 24.39),76.08,(70.58 - 80.83),71.62,(66.87 - 75.93),72.13,(67.76 - 76.12)
Southern 2,16.86,(13.83 - 20.40),69.42,(64.40 - 74.02),65.49,(60.56 - 70.11),66.01,(61.52 - 70.22)
New Jersey,17.08,(15.07 - 19.29),65.49,(62.21 - 68.64),58.49,(55.17 - 61.73),59.41,(56.43 - 62.33)
Central,18.62,(15.03 - 22.84),68.31,(62.53 - 73.57),62.26,(56.33 - 67.85),63.04,(57.59 - 68.17)
Metropolitan,15.60,(12.46 - 19.35),64.47,(58.93 - 69.65),54.95,(49.14 - 60.63),56.26,(50.97 - 61.42)
Northern,16.74,(13.74 - 20.25),62.07,(56.72 - 67.14),57.38,(52.09 - 62.51),57.96,(53.12 - 62.66)
Southern,17.52,(14.30 - 21.28),68.32,(62.37 - 73.72),59.95,(54.43 - 65.23),61.12,(56.04 - 65.96)
New Mexico,16.31,(14.27 - 18.58),59.54,(56.22 - 62.78),47.24,(43.89 - 50.62),49.17,(46.20 - 52.15)
Region 1,13.62,(10.81 - 17.03),55.40,(49.50 - 61.16),41.55,(36.10 - 47.21),43.78,(38.79 - 48.90)
Region 2,17.80,(13.66 - 22.85),*,(* - *),*,(* - *),*,(* - *)
Region 3 (Bernalillo),16.54,(13.41 - 20.24),60.52,(55.41 - 65.41),49.65,(44.50 - 54.80),51.28,(46.68 - 55.86)
Region 4,16.70,(12.99 - 21.20),*,(* - *),42.78,(36.52 - 49.28),44.89,(39.12 - 50.81)
Region 5,17.79,(14.06 - 22.24),64.85,(58.72 - 70.53),48.60,(42.10 - 55.14),51.42,(45.57 - 57.22)
New York,18.29,(17.03 - 19.62),65.28,(63.48 - 67.05),58.18,(56.27 - 60.07),59.25,(57.59 - 60.89)
Region A,15.44,(13.77 - 17.26),59.25,(56.53 - 61.91),53.23,(50.40 - 56.03),54.09,(51.58 - 56.58)
Region 1,15.73,(12.67 - 19.36),55.32,(48.97 - 61.51),48.26,(42.07 - 54.51),49.45,(43.82 - 55.08)
Region 2,16.03,(13.52 - 18.89),57.78,(53.61 - 61.85),52.85,(48.44 - 57.21),53.61,(49.71 - 57.47)
Region 3,18.15,(14.52 - 22.46),71.74,(66.68 - 76.30),63.09,(57.72 - 68.15),64.15,(59.21 - 68.80)
Region 4,12.95,(10.42 - 15.97),55.43,(50.50 - 60.27),48.71,(43.85 - 53.60),49.60,(45.17 - 54.05)
Region B,20.01,(17.93 - 22.27),68.05,(64.81 - 71.12),64.49,(61.48 - 67.38),64.99,(62.29 - 67.59)
Region 5,21.78,(18.78 - 25.11),69.92,(65.60 - 73.92),65.94,(61.72 - 69.92),66.48,(62.71 - 70.06)
Region 6,17.08,(14.02 - 20.63),65.64,(59.49 - 71.31),62.62,(57.25 - 67.70),63.02,(58.00 - 67.77)
Region 7,18.94,(15.37 - 23.11),65.97,(59.61 - 71.80),62.63,(56.49 - 68.40),63.17,(57.53 - 68.47)
Region C,19.64,(17.83 - 21.59),70.56,(68.05 - 72.95),60.53,(57.82 - 63.18),62.19,(59.83 - 64.50)
Region 8,21.24,(17.59 - 25.40),72.54,(67.69 - 76.91),63.26,(58.07 - 68.17),64.73,(60.06 - 69.13)
Region 9,19.32,(16.09 - 23.02),71.28,(66.00 - 76.04),58.65,(53.19 - 63.91),60.75,(55.85 - 65.44)
Region 10,20.04,(16.22 - 24.50),73.65,(68.17 - 78.49),62.88,(56.52 - 68.82),65.16,(59.59 - 70.35)
Region 11,15.64,(12.76 - 19.02),65.88,(60.79 - 70.64),55.47,(50.27 - 60.55),57.21,(52.59 - 61.71)
Region 12,22.23,(18.80 - 26.09),71.05,(66.38 - 75.32),63.33,(58.39 - 68.00),64.51,(60.09 - 68.70)
Region D,21.99,(19.30 - 24.95),69.39,(65.52 - 73.00),57.37,(53.34 - 61.29),59.40,(55.79 - 62.90)
Region 13,23.50,(19.21 - 28.42),68.64,(62.36 - 74.31),61.00,(54.59 - 67.05),62.25,(56.43 - 67.74)
Region 14,22.69,(18.25 - 27.85),70.30,(63.77 - 76.09),56.73,(50.25 - 62.99),59.12,(53.20 - 64.78)
Region 15,20.04,(16.10 - 24.67),69.10,(62.57 - 74.95),54.73,(48.01 - 61.27),57.13,(51.02 - 63.02)
North Carolina,13.82,(12.17 - 15.66),55.88,(52.45 - 59.26),46.67,(43.45 - 49.92),47.95,(45.03 - 50.88)
CenterPoint/Guilford,13.93,(11.35 - 16.99),57.50,(51.12 - 63.65),49.18,(43.19 - 55.18),50.31,(44.68 - 55.93)
CenterPoint,13.19,(10.09 - 17.06),*,(* - *),*,(* - *),*,(* - *)
Guilford,14.80,(11.18 - 19.33),*,(* - *),*,(* - *),*,(* - *)
Durham,12.28,(9.84 - 15.24),55.04,(49.07 - 60.88),49.75,(44.20 - 55.31),50.53,(45.45 - 55.59)
East Carolina,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Eastpointe,12.47,(9.34 - 16.47),*,(* - *),*,(* - *),*,(* - *)
ECCS,15.37,(11.63 - 20.03),*,(* - *),*,(* - *),*,(* - *)
Mecklenburg,11.90,(9.08 - 15.46),57.77,(51.32 - 63.96),*,(* - *),52.28,(45.73 - 58.74)
Pathways,15.49,(12.00 - 19.76),*,(* - *),*,(* - *),46.96,(40.30 - 53.73)
PBH,14.37,(11.27 - 18.14),*,(* - *),45.92,(39.41 - 52.58),47.27,(41.14 - 53.49)
Sandhills,14.66,(10.94 - 19.36),*,(* - *),*,(* - *),*,(* - *)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
North Dakota,20.63,(18.37 - 23.10),74.64,(71.70 - 77.37),60.58,(57.28 - 63.78),63.16,(60.35 - 65.88)
Badlands and West Central,21.79,(18.03 - 26.08),71.42,(66.12 - 76.19),61.30,(55.82 - 66.51),62.88,(58.02 - 67.50)
Lake Region and South Central,18.99,(15.16 - 23.52),*,(* - *),*,(* - *),54.08,(47.71 - 60.31)
North Central and Northwest,19.45,(15.69 - 23.86),70.14,(63.67 - 75.89),55.04,(48.81 - 61.11),57.41,(51.73 - 62.91)
Northeast,19.55,(15.50 - 24.35),75.32,(69.84 - 80.10),59.10,(52.47 - 65.42),63.39,(57.89 - 68.56)
Southeast,21.87,(17.96 - 26.37),81.99,(78.05 - 85.36),69.42,(64.29 - 74.11),72.01,(67.65 - 76.00)
Ohio,17.26,(16.12 - 18.47),65.60,(64.05 - 67.12),53.67,(51.99 - 55.35),55.38,(53.91 - 56.83)
"Boards 2, 46, 55, and 68",17.01,(13.77 - 20.82),62.88,(57.10 - 68.31),47.27,(41.69 - 52.91),49.43,(44.31 - 54.57)
"Boards 3, 52, and 85",16.82,(13.24 - 21.14),69.30,(62.85 - 75.08),58.85,(52.49 - 64.92),60.37,(54.46 - 65.98)
Boards 4 and 78,16.84,(13.47 - 20.85),*,(* - *),48.47,(41.81 - 55.18),50.13,(43.85 - 56.40)
Boards 5 and 60,14.99,(12.02 - 18.55),61.55,(55.42 - 67.33),41.22,(35.66 - 47.00),44.92,(39.83 - 50.11)
"Boards 7, 15, 41, 79, and 84",18.01,(14.48 - 22.18),56.15,(50.10 - 62.02),42.77,(37.03 - 48.71),44.45,(39.09 - 49.93)
"Boards 8, 13, and 83",16.53,(13.24 - 20.43),62.65,(56.04 - 68.81),54.10,(48.15 - 59.93),55.25,(49.71 - 60.67)
Board 9 (Butler),16.25,(12.77 - 20.46),68.43,(61.97 - 74.25),52.56,(45.95 - 59.08),55.28,(49.27 - 61.15)
Board 12,18.72,(15.05 - 23.03),67.52,(61.73 - 72.82),56.01,(49.68 - 62.15),57.93,(52.20 - 63.46)
Boards 18 and 47,16.61,(14.24 - 19.28),66.54,(62.70 - 70.18),56.11,(52.10 - 60.04),57.44,(53.82 - 60.99)
"Boards 20, 32, 54, and 69",19.55,(15.74 - 24.03),68.06,(61.56 - 73.93),55.83,(49.24 - 62.23),57.54,(51.44 - 63.42)
"Boards 21, 39, 51, 70, and 80",17.10,(13.85 - 20.92),65.16,(59.39 - 70.52),52.22,(46.51 - 57.89),53.95,(48.64 - 59.17)
"Boards 22, 74, and 87",20.03,(15.95 - 24.84),73.63,(67.36 - 79.07),*,(* - *),60.97,(54.72 - 66.88)
Boards 23 and 45,18.29,(14.82 - 22.36),63.99,(57.78 - 69.77),54.02,(48.14 - 59.79),55.48,(50.03 - 60.80)
Board 25 (Franklin),16.13,(13.35 - 19.37),70.02,(66.12 - 73.66),60.53,(55.79 - 65.08),62.00,(57.80 - 66.03)
"Boards 27, 71, and 73",14.59,(11.62 - 18.16),48.71,(42.36 - 55.09),37.05,(31.58 - 42.86),38.61,(33.51 - 43.97)
"Boards 28, 43, and 67",19.82,(16.15 - 24.09),72.62,(67.68 - 77.06),59.60,(54.06 - 64.91),61.53,(56.53 - 66.30)
Board 31 (Hamilton),18.26,(15.08 - 21.94),67.71,(62.56 - 72.47),57.62,(52.25 - 62.80),59.08,(54.20 - 63.78)
Board 48 (Lucas),18.30,(14.73 - 22.52),65.05,(59.32 - 70.38),56.15,(49.98 - 62.13),57.49,(51.86 - 62.93)
Boards 50 and 76,16.79,(13.65 - 20.49),62.50,(57.11 - 67.59),48.37,(42.62 - 54.17),50.35,(45.10 - 55.59)
Board 57 (Montgomery),17.93,(14.54 - 21.90),65.11,(59.32 - 70.48),53.70,(48.06 - 59.24),55.33,(50.15 - 60.40)
Board 77 (Summit),16.93,(13.80 - 20.61),67.14,(61.47 - 72.35),59.26,(53.66 - 64.63),60.30,(55.13 - 65.25)
Oklahoma,14.09,(12.27 - 16.13),55.88,(52.37 - 59.33),43.32,(40.01 - 46.68),45.27,(42.27 - 48.31)
Central,12.01,(9.09 - 15.69),*,(* - *),*,(* - *),44.52,(38.40 - 50.81)
East Central,16.55,(12.69 - 21.31),*,(* - *),*,(* - *),43.41,(36.89 - 50.16)
Northeast,14.00,(10.55 - 18.35),*,(* - *),*,(* - *),44.73,(38.23 - 51.42)
Northwest and Southwest,13.97,(10.80 - 17.88),*,(* - *),*,(* - *),44.72,(38.39 - 51.23)
Oklahoma County,14.71,(11.50 - 18.62),58.24,(51.51 - 64.68),49.54,(43.15 - 55.95),50.88,(44.95 - 56.78)
Southeast,14.25,(10.94 - 18.35),*,(* - *),36.84,(30.86 - 43.25),38.70,(33.08 - 44.65)
Tulsa County,13.13,(10.20 - 16.73),55.29,(48.69 - 61.71),45.93,(40.30 - 51.68),47.28,(42.07 - 52.55)
Oregon,17.41,(15.33 - 19.71),62.42,(59.28 - 65.46),61.77,(58.44 - 64.98),61.86,(58.87 - 64.75)
Region 1 (Multnomah),17.79,(14.06 - 22.25),64.09,(58.10 - 69.67),65.44,(59.45 - 70.97),65.28,(59.74 - 70.43)
Region 2,16.14,(12.93 - 19.95),60.94,(54.55 - 66.97),64.88,(59.31 - 70.07),64.39,(59.23 - 69.23)
Region 3,17.00,(13.89 - 20.63),61.93,(57.58 - 66.11),60.08,(54.85 - 65.08),60.37,(55.76 - 64.80)
Region 4,18.35,(14.49 - 22.97),*,(* - *),55.77,(48.94 - 62.38),56.62,(50.25 - 62.77)
Region 5 (Central),22.59,(17.51 - 28.63),*,(* - *),*,(* - *),*,(* - *)
Region 6 (Eastern),17.06,(13.01 - 22.06),*,(* - *),*,(* - *),*,(* - *)
Pennsylvania,16.68,(15.45 - 17.98),64.38,(62.49 - 66.22),55.63,(53.82 - 57.43),56.86,(55.26 - 58.45)
Region 1 (Allegheny),17.48,(14.65 - 20.72),71.43,(67.06 - 75.44),60.95,(56.48 - 65.25),62.34,(58.30 - 66.21)
"Regions 3, 8, 9, and 51",16.75,(13.41 - 20.74),65.73,(60.08 - 70.97),53.89,(48.37 - 59.31),55.64,(50.59 - 60.57)
"Regions 4, 11, 37, and 49",18.37,(15.19 - 22.04),63.31,(57.45 - 68.80),54.95,(49.60 - 60.18),56.09,(51.16 - 60.90)
"Regions 5, 18, 23, 24, and 46",14.69,(11.46 - 18.65),*,(* - *),48.91,(42.59 - 55.27),50.21,(44.28 - 56.13)
"Regions 6, 12, 16, 31, 35, 45, and 47",16.68,(13.44 - 20.51),69.93,(65.07 - 74.37),55.39,(50.27 - 60.41),58.20,(53.69 - 62.58)
"Regions 7, 13, 20, and 33",20.08,(17.39 - 23.06),70.56,(67.03 - 73.86),65.96,(62.36 - 69.38),66.56,(63.33 - 69.65)
"Regions 10, 15, 27, 32, 43, and 44",16.35,(13.07 - 20.26),*,(* - *),51.00,(44.79 - 57.18),52.79,(47.00 - 58.50)
Regions 17 and 21,17.90,(14.39 - 22.04),63.95,(58.12 - 69.39),56.76,(50.31 - 62.98),57.90,(52.11 - 63.48)
"Regions 19, 26, 28, and 42",14.64,(11.89 - 17.88),56.48,(51.11 - 61.71),51.89,(46.62 - 57.11),52.50,(47.70 - 57.25)
"Regions 22, 38, 40, 41, and 48",16.17,(13.25 - 19.58),60.27,(54.37 - 65.88),51.10,(45.90 - 56.28),52.24,(47.43 - 57.01)
Regions 29 and 34,14.90,(11.69 - 18.81),64.50,(57.78 - 70.68),54.67,(48.45 - 60.74),56.01,(50.21 - 61.64)
Regions 30 and 50,17.19,(14.00 - 20.93),64.27,(58.35 - 69.79),56.02,(50.50 - 61.39),57.14,(52.05 - 62.09)
Region 36 (Philadelphia),12.67,(10.46 - 15.26),58.04,(53.99 - 61.99),46.00,(41.69 - 50.37),47.95,(44.12 - 51.80)
Rhode Island,21.21,(18.68 - 23.97),74.39,(71.35 - 77.21),64.08,(60.71 - 67.31),65.69,(62.71 - 68.56)
Bristol and Newport,23.34,(18.55 - 28.93),*,(* - *),*,(* - *),71.92,(65.56 - 77.51)
Kent,20.94,(16.79 - 25.79),*,(* - *),65.24,(58.81 - 71.15),66.13,(60.12 - 71.67)
Providence,21.01,(17.75 - 24.70),74.08,(70.35 - 77.48),60.75,(56.39 - 64.96),62.94,(59.10 - 66.61)
Washington,20.26,(16.27 - 24.94),*,(* - *),71.06,(64.95 - 76.49),71.87,(66.33 - 76.82)
South Carolina,13.83,(12.05 - 15.81),55.09,(51.94 - 58.20),49.46,(46.25 - 52.68),50.26,(47.39 - 53.13)
Region 1,13.10,(10.35 - 16.43),49.29,(43.27 - 55.32),43.85,(38.14 - 49.72),44.58,(39.32 - 49.97)
Region 2,13.48,(10.79 - 16.72),56.28,(51.39 - 61.06),50.61,(45.79 - 55.42),51.45,(47.11 - 55.77)
Region 3,13.18,(10.37 - 16.62),52.23,(45.99 - 58.40),46.32,(40.43 - 52.33),47.11,(41.65 - 52.64)
Region 4,15.33,(12.40 - 18.80),60.90,(55.58 - 65.97),56.10,(50.59 - 61.46),56.80,(51.81 - 61.65)
South Dakota,18.03,(16.02 - 20.24),71.44,(68.27 - 74.41),60.09,(56.87 - 63.21),61.85,(58.98 - 64.64)
Region 1,19.03,(15.10 - 23.70),71.67,(65.95 - 76.77),58.58,(52.31 - 64.57),60.77,(55.17 - 66.10)
Region 2,17.69,(14.54 - 21.34),76.53,(71.90 - 80.60),67.31,(62.17 - 72.06),68.63,(64.06 - 72.87)
Region 3,18.47,(14.77 - 22.86),72.34,(66.35 - 77.62),57.83,(51.47 - 63.95),60.55,(54.91 - 65.92)
Region 4,20.56,(15.91 - 26.15),*,(* - *),*,(* - *),*,(* - *)
Region 5,18.00,(13.99 - 22.86),*,(* - *),*,(* - *),59.14,(52.42 - 65.54)
Region 6,16.87,(13.09 - 21.46),*,(* - *),*,(* - *),*,(* - *)
Region 7,16.22,(12.87 - 20.25),*,(* - *),55.93,(49.51 - 62.17),57.18,(51.14 - 63.01)
Tennessee,12.78,(11.06 - 14.72),53.97,(50.72 - 57.20),43.30,(40.26 - 46.39),44.74,(41.99 - 47.52)
Region 1,13.65,(10.38 - 17.74),*,(* - *),37.95,(31.71 - 44.61),39.34,(33.37 - 45.65)
Region 2,13.41,(10.47 - 17.02),55.62,(49.78 - 61.31),43.11,(37.59 - 48.82),44.73,(39.64 - 49.95)
Region 3,14.34,(11.08 - 18.35),51.22,(44.65 - 57.76),41.18,(35.31 - 47.31),42.50,(37.00 - 48.20)
Region 4 (Davidson),*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 5,13.17,(10.49 - 16.41),58.20,(52.35 - 63.82),46.09,(40.87 - 51.40),47.77,(42.96 - 52.61)
Region 6,11.85,(9.05 - 15.37),*,(* - *),*,(* - *),35.13,(29.29 - 41.45)
Region 7 (Shelby),10.45,(7.90 - 13.69),*,(* - *),45.38,(38.94 - 51.97),46.18,(40.17 - 52.31)
Texas,14.45,(13.35 - 15.62),57.69,(55.90 - 59.47),50.68,(48.88 - 52.47),51.80,(50.25 - 53.35)
Region 1,17.67,(14.04 - 21.98),64.62,(58.63 - 70.19),49.95,(43.48 - 56.43),52.64,(46.79 - 58.42)
Region 2,17.56,(13.68 - 22.27),*,(* - *),*,(* - *),54.16,(47.39 - 60.77)
Region 3,12.89,(11.25 - 14.74),55.73,(52.78 - 58.65),51.91,(48.93 - 54.88),52.48,(49.82 - 55.12)
Region 3a,11.93,(9.95 - 14.26),53.88,(50.07 - 57.66),51.79,(47.96 - 55.60),52.10,(48.68 - 55.50)
Region 3bc,14.58,(12.10 - 17.46),58.89,(54.48 - 63.16),52.12,(47.67 - 56.53),53.14,(49.13 - 57.11)
Region 4,14.33,(11.31 - 17.98),49.31,(43.08 - 55.56),42.05,(36.64 - 47.67),43.12,(38.09 - 48.30)
Region 5,14.35,(11.23 - 18.17),53.20,(46.43 - 59.85),44.04,(37.91 - 50.37),45.46,(39.76 - 51.29)
Region 6,14.16,(12.22 - 16.36),57.02,(53.75 - 60.24),51.98,(48.71 - 55.23),52.76,(49.86 - 55.63)
Region 6a,14.11,(12.01 - 16.50),56.30,(52.78 - 59.76),51.75,(48.22 - 55.27),52.45,(49.34 - 55.55)
Region 6bc,14.59,(11.29 - 18.65),*,(* - *),53.81,(47.02 - 60.47),55.19,(48.80 - 61.41)
Region 7,15.96,(13.72 - 18.49),65.12,(61.45 - 68.62),58.23,(54.66 - 61.73),59.54,(56.38 - 62.62)
Region 7a,16.09,(13.19 - 19.50),67.70,(62.99 - 72.07),62.71,(58.21 - 67.00),63.56,(59.51 - 67.43)
Region 7bcd,15.77,(12.71 - 19.39),61.90,(56.26 - 67.22),50.53,(44.60 - 56.46),53.04,(47.86 - 58.16)
Region 8,16.20,(13.31 - 19.58),62.18,(57.09 - 67.01),52.79,(48.18 - 57.35),54.24,(50.05 - 58.38)
Region 9,13.77,(10.65 - 17.63),*,(* - *),*,(* - *),42.99,(36.68 - 49.55)
Region 10,15.05,(11.86 - 18.90),*,(* - *),45.07,(38.43 - 51.90),46.95,(40.73 - 53.27)
Region 11,14.10,(11.89 - 16.64),50.81,(45.98 - 55.62),41.72,(37.44 - 46.12),43.30,(39.41 - 47.27)
Region 11abd,14.25,(11.46 - 17.58),51.51,(45.40 - 57.57),43.80,(38.45 - 49.29),45.10,(40.24 - 50.07)
Region 11c (Hidalgo),13.85,(10.96 - 17.35),*,(* - *),37.66,(31.59 - 44.15),39.83,(34.14 - 45.79)
Utah,8.43,(6.85 - 10.34),30.98,(27.77 - 34.37),31.29,(28.08 - 34.69),31.22,(28.51 - 34.05)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",8.69,(6.33 - 11.83),*,(* - *),32.00,(26.22 - 38.38),32.03,(26.79 - 37.76)
"Central, Four Corners, San Juan, and Southwest",7.98,(5.72 - 11.02),*,(* - *),23.80,(18.60 - 29.92),24.41,(19.54 - 30.05)
Davis County,7.28,(5.13 - 10.23),*,(* - *),31.14,(25.40 - 37.51),30.69,(25.39 - 36.55)
Salt Lake County,9.93,(7.66 - 12.79),40.70,(35.64 - 45.97),36.33,(31.67 - 41.26),37.07,(32.90 - 41.43)
Utah County,5.22,(3.60 - 7.51),18.76,(14.51 - 23.90),19.50,(14.98 - 24.98),19.24,(15.41 - 23.76)
"Weber, Morgan",11.31,(8.15 - 15.49),*,(* - *),*,(* - *),38.51,(32.11 - 45.32)
Vermont,20.66,(18.40 - 23.12),73.03,(70.10 - 75.76),62.89,(59.68 - 65.99),64.33,(61.48 - 67.07)
Champlain Valley,17.83,(14.80 - 21.33),74.86,(71.13 - 78.26),65.71,(61.15 - 69.99),67.20,(63.23 - 70.95)
Rural Northeast,23.10,(19.03 - 27.74),71.58,(65.63 - 76.86),59.93,(53.79 - 65.77),61.51,(55.91 - 66.83)
Rural Southeast,24.03,(19.93 - 28.66),73.08,(67.39 - 78.11),65.69,(60.06 - 70.92),66.56,(61.35 - 71.40)
Rural Southwest,19.70,(15.45 - 24.78),*,(* - *),57.07,(50.50 - 63.41),58.71,(52.61 - 64.55)
Virginia,14.78,(12.93 - 16.85),62.97,(59.66 - 66.17),55.40,(52.05 - 58.71),56.48,(53.48 - 59.44)
Region 1,19.11,(15.38 - 23.50),66.39,(60.13 - 72.13),58.10,(52.31 - 63.68),59.41,(54.11 - 64.50)
Region 2,12.92,(10.20 - 16.24),60.12,(53.70 - 66.22),59.60,(53.71 - 65.23),59.67,(54.16 - 64.94)
Region 3,16.29,(12.80 - 20.50),59.47,(53.23 - 65.41),45.62,(39.67 - 51.69),47.68,(42.23 - 53.19)
Region 4,14.06,(11.04 - 17.73),63.71,(57.50 - 69.50),54.95,(49.03 - 60.74),56.22,(50.78 - 61.50)
Region 5,13.62,(10.77 - 17.08),65.00,(59.01 - 70.56),56.58,(50.28 - 62.67),57.94,(52.23 - 63.44)
Washington,16.93,(14.99 - 19.07),62.84,(59.80 - 65.79),58.82,(55.52 - 62.05),59.38,(56.43 - 62.27)
Region 1,17.25,(14.31 - 20.65),62.99,(58.26 - 67.48),55.48,(50.38 - 60.47),56.71,(52.10 - 61.21)
East 1 (previously Region 1),19.29,(15.35 - 23.96),68.50,(62.56 - 73.89),59.30,(52.54 - 65.72),60.81,(54.69 - 66.61)
East 2 (previously Region 2),14.78,(11.36 - 18.99),*,(* - *),*,(* - *),50.97,(44.60 - 57.32)
Region 2,16.53,(14.00 - 19.42),63.74,(59.45 - 67.82),60.62,(56.25 - 64.82),61.02,(57.04 - 64.86)
North 1 (previously Region 3),15.89,(12.62 - 19.81),61.46,(54.74 - 67.77),55.66,(49.05 - 62.08),56.49,(50.39 - 62.40)
North 2 (previously Region 4),16.97,(13.70 - 20.83),65.29,(59.85 - 70.36),63.35,(58.02 - 68.37),63.59,(58.68 - 68.23)
