State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Genesee,31.55,(27.11 - 36.34),20.93,(17.15 - 25.29),36.70,(32.02 - 41.64),34.51,(30.30 - 38.98)
Kalamazoo,34.12,(29.72 - 38.82),19.49,(16.15 - 23.32),36.88,(32.20 - 41.83),34.10,(30.05 - 38.40)
Kent,31.32,(26.66 - 36.38),20.59,(16.95 - 24.77),36.25,(31.56 - 41.21),33.88,(29.74 - 38.27)
Lakeshore,36.73,(32.29 - 41.41),23.82,(20.06 - 28.03),40.28,(35.64 - 45.09),37.72,(33.67 - 41.96)
Macomb,35.23,(31.16 - 39.52),20.34,(16.99 - 24.17),36.53,(32.25 - 41.02),34.52,(30.69 - 38.57)
Mid South,31.08,(27.53 - 34.88),15.72,(13.26 - 18.53),36.45,(32.52 - 40.58),32.78,(29.45 - 36.29)
Northern,31.85,(27.69 - 36.33),17.51,(14.50 - 21.00),33.34,(29.24 - 37.71),30.93,(27.34 - 34.77)
Oakland,33.42,(29.84 - 37.21),18.16,(15.38 - 21.33),32.85,(29.03 - 36.92),31.13,(27.69 - 34.79)
Pathways and Western,33.59,(28.05 - 39.63),16.41,(12.93 - 20.60),38.10,(32.44 - 44.10),34.61,(29.73 - 39.83)
Riverhaven,37.14,(31.54 - 43.12),23.64,(18.98 - 29.04),39.89,(34.44 - 45.60),37.73,(32.80 - 42.94)
Saginaw,29.84,(24.89 - 35.31),19.03,(15.07 - 23.75),39.54,(33.96 - 45.41),36.55,(31.62 - 41.77)
Southeast,35.50,(32.05 - 39.10),20.46,(17.66 - 23.58),39.76,(36.00 - 43.65),37.34,(33.99 - 40.81)
St. Clair,36.39,(30.90 - 42.25),20.84,(16.43 - 26.07),36.50,(31.26 - 42.08),34.41,(29.68 - 39.48)
Washtenaw,29.64,(24.87 - 34.89),15.45,(12.25 - 19.30),31.13,(26.43 - 36.25),28.14,(24.16 - 32.49)
Minnesota,33.07,(30.13 - 36.14),17.52,(15.31 - 19.98),33.37,(30.42 - 36.46),31.01,(28.41 - 33.72)
Regions 1 and 2,34.12,(28.24 - 40.54),15.87,(12.07 - 20.58),36.14,(29.93 - 42.85),32.91,(27.51 - 38.80)
Regions 3 and 4,36.05,(30.75 - 41.72),19.98,(15.85 - 24.86),36.10,(30.83 - 41.72),33.37,(28.78 - 38.30)
Regions 5 and 6,32.94,(28.04 - 38.25),17.72,(14.13 - 21.99),35.23,(30.14 - 40.67),32.42,(28.02 - 37.16)
Region 7A (Hennepin),29.86,(24.69 - 35.61),16.19,(12.57 - 20.62),29.98,(25.06 - 35.41),28.21,(23.77 - 33.12)
Region 7B (Ramsey),28.73,(23.22 - 34.96),16.15,(12.39 - 20.78),31.52,(25.75 - 37.93),29.24,(24.10 - 34.98)
Region 7C,34.92,(30.06 - 40.12),17.71,(14.18 - 21.89),32.66,(28.05 - 37.63),30.57,(26.48 - 35.00)
Mississippi,44.47,(41.45 - 47.53),32.85,(29.97 - 35.86),54.97,(51.73 - 58.17),51.51,(48.70 - 54.32)
Region 1,44.26,(38.95 - 49.70),29.48,(24.60 - 34.88),55.10,(49.57 - 60.50),51.23,(46.39 - 56.05)
Region 2,42.34,(36.29 - 48.62),37.31,(30.99 - 44.08),59.12,(52.87 - 65.09),55.49,(49.90 - 60.94)
Region 3,46.92,(40.97 - 52.96),36.20,(30.48 - 42.34),57.81,(51.62 - 63.76),54.17,(48.75 - 59.50)
Region 4,41.07,(35.83 - 46.52),30.53,(25.57 - 35.98),51.34,(45.62 - 57.02),48.07,(43.10 - 53.08)
Region 5,45.88,(39.34 - 52.56),*,(* - *),59.04,(52.20 - 65.55),55.56,(49.40 - 61.56)
Region 6,46.95,(40.69 - 53.31),33.17,(27.56 - 39.31),56.53,(50.36 - 62.49),52.41,(46.99 - 57.76)
Region 7,46.52,(40.74 - 52.39),30.68,(25.30 - 36.65),50.20,(44.22 - 56.17),47.65,(42.24 - 53.11)
Missouri,35.14,(32.30 - 38.09),22.50,(20.16 - 25.02),39.83,(36.69 - 43.05),37.33,(34.57 - 40.18)
Central,37.59,(31.81 - 43.75),23.95,(19.64 - 28.86),40.59,(35.15 - 46.27),37.67,(32.97 - 42.61)
Eastern,31.57,(27.83 - 35.56),20.67,(17.44 - 24.33),36.44,(32.07 - 41.05),34.27,(30.39 - 38.38)
Eastern (St. Louis City and County),30.45,(26.02 - 35.27),21.02,(17.01 - 25.69),36.70,(31.46 - 42.28),34.59,(29.91 - 39.59)
Eastern (excluding St. Louis),33.46,(27.45 - 40.05),20.06,(15.69 - 25.28),35.95,(29.83 - 42.57),33.69,(28.19 - 39.66)
Northwest,37.09,(32.63 - 41.79),22.87,(19.33 - 26.85),41.81,(37.21 - 46.55),39.22,(35.10 - 43.49)
Northwest (Jackson),37.90,(32.11 - 44.05),24.91,(20.02 - 30.53),45.15,(39.16 - 51.28),42.59,(37.15 - 48.21)
Northwest (excluding Jackson),36.41,(30.63 - 42.62),21.32,(16.94 - 26.48),38.82,(32.85 - 45.14),36.27,(30.95 - 41.96)
Southeast,37.45,(31.64 - 43.64),24.49,(19.79 - 29.88),44.15,(38.11 - 50.37),41.43,(36.01 - 47.06)
Southwest,36.99,(31.66 - 42.66),22.94,(18.49 - 28.10),40.57,(35.16 - 46.21),37.98,(33.17 - 43.04)
Montana,31.48,(28.66 - 34.45),17.17,(15.04 - 19.54),34.10,(31.21 - 37.12),31.64,(29.08 - 34.32)
Region 1,*,(* - *),21.22,(16.18 - 27.32),*,(* - *),38.90,(32.63 - 45.57)
Region 2,36.81,(31.26 - 42.73),23.65,(18.84 - 29.24),38.53,(32.83 - 44.57),36.48,(31.34 - 41.96)
Region 3,33.84,(29.02 - 39.02),18.76,(14.99 - 23.23),37.80,(32.75 - 43.13),35.29,(30.77 - 40.09)
Region 4,28.33,(24.15 - 32.92),14.38,(11.55 - 17.75),30.43,(26.01 - 35.23),27.81,(24.01 - 31.96)
Region 5,28.62,(24.37 - 33.29),15.18,(12.19 - 18.74),30.66,(26.27 - 35.42),28.37,(24.51 - 32.58)
Nebraska,39.94,(36.76 - 43.20),23.87,(21.25 - 26.71),44.73,(41.51 - 48.00),41.42,(38.59 - 44.30)
Regions 1 and 2,42.14,(36.75 - 47.73),26.73,(22.04 - 32.00),48.48,(42.85 - 54.15),45.43,(40.33 - 50.63)
Region 1,*,(* - *),*,(* - *),*,(* - *),43.55,(37.38 - 49.92)
Region 2,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 3,45.19,(38.85 - 51.70),27.13,(21.66 - 33.39),50.15,(43.61 - 56.69),46.55,(40.76 - 52.44)
Region 4,41.64,(35.78 - 47.73),29.45,(24.09 - 35.45),50.84,(44.35 - 57.31),47.66,(41.89 - 53.50)
Region 5,40.81,(35.62 - 46.21),22.30,(18.54 - 26.57),42.12,(37.19 - 47.22),38.51,(34.29 - 42.91)
Region 6,36.81,(32.00 - 41.89),21.70,(17.87 - 26.09),41.77,(37.11 - 46.58),38.69,(34.58 - 42.97)
Nevada,32.26,(29.08 - 35.62),25.54,(22.67 - 28.63),38.74,(35.40 - 42.18),37.02,(34.04 - 40.09)
Clark,32.71,(28.95 - 36.71),27.15,(23.62 - 31.00),40.26,(36.25 - 44.41),38.58,(35.00 - 42.30)
Rural,31.35,(25.94 - 37.32),22.91,(18.00 - 28.68),36.45,(30.98 - 42.30),34.67,(29.70 - 40.00)
Washoe,30.99,(25.98 - 36.48),21.01,(16.94 - 25.76),33.77,(28.58 - 39.37),31.99,(27.36 - 37.01)
New Hampshire,24.26,(21.71 - 27.02),12.18,(10.30 - 14.34),28.12,(25.31 - 31.11),26.00,(23.51 - 28.65)
Central,24.39,(20.85 - 28.32),12.38,(9.94 - 15.32),27.96,(24.06 - 32.22),25.71,(22.27 - 29.47)
Central 1,27.67,(22.64 - 33.34),13.04,(9.85 - 17.07),29.41,(24.39 - 34.99),26.81,(22.42 - 31.71)
Central 2,21.44,(17.23 - 26.36),11.61,(8.80 - 15.17),26.62,(21.65 - 32.26),24.65,(20.22 - 29.69)
Northern,22.96,(18.40 - 28.25),11.03,(8.15 - 14.77),27.29,(22.00 - 33.30),24.91,(20.27 - 30.22)
Southern,24.45,(21.42 - 27.75),12.36,(10.16 - 14.97),28.38,(25.10 - 31.90),26.39,(23.45 - 29.55)
Southern 1 (Rockingham),24.41,(20.03 - 29.40),12.03,(9.05 - 15.83),27.74,(23.33 - 32.62),25.96,(21.96 - 30.41)
Southern 2,24.47,(20.69 - 28.68),12.54,(9.92 - 15.72),28.78,(24.73 - 33.20),26.65,(23.06 - 30.58)
New Jersey,33.34,(30.60 - 36.21),22.24,(19.79 - 24.90),43.07,(39.73 - 46.47),40.33,(37.38 - 43.36)
Central,34.12,(29.30 - 39.28),20.91,(16.89 - 25.58),40.62,(35.02 - 46.49),38.11,(33.08 - 43.41)
Metropolitan,32.33,(27.70 - 37.33),25.78,(21.73 - 30.28),46.17,(40.69 - 51.75),43.36,(38.52 - 48.32)
Northern,34.45,(30.11 - 39.07),22.56,(18.79 - 26.84),43.17,(38.16 - 48.33),40.63,(36.12 - 45.29)
Southern,32.08,(27.58 - 36.93),19.25,(15.40 - 23.80),42.15,(36.82 - 47.66),38.95,(34.25 - 43.86)
New Mexico,31.54,(28.65 - 34.57),25.00,(22.41 - 27.78),43.79,(40.53 - 47.11),40.84,(38.00 - 43.75)
Region 1,30.73,(25.98 - 35.92),23.19,(19.03 - 27.95),44.02,(38.72 - 49.46),40.66,(36.06 - 45.44)
Region 2,28.93,(23.33 - 35.25),25.26,(20.16 - 31.14),40.07,(34.17 - 46.29),38.12,(32.77 - 43.77)
Region 3 (Bernalillo),30.07,(25.88 - 34.62),22.24,(18.56 - 26.41),40.32,(35.62 - 45.22),37.61,(33.45 - 41.95)
Region 4,37.52,(31.42 - 44.03),29.84,(24.27 - 36.09),49.69,(43.57 - 55.81),46.28,(40.88 - 51.76)
Region 5,32.32,(27.37 - 37.69),27.41,(22.82 - 32.54),48.69,(42.76 - 54.66),44.99,(39.92 - 50.17)
New York,31.11,(29.49 - 32.77),22.21,(20.70 - 23.80),40.11,(38.17 - 42.07),37.42,(35.75 - 39.12)
Region A,31.61,(29.18 - 34.14),26.90,(24.63 - 29.31),42.00,(39.21 - 44.85),39.84,(37.40 - 42.33)
Region 1,33.09,(28.41 - 38.14),31.04,(26.00 - 36.58),48.23,(42.76 - 53.74),45.34,(40.50 - 50.26)
Region 2,31.35,(27.87 - 35.06),25.47,(22.06 - 29.21),43.67,(39.46 - 47.97),40.87,(37.22 - 44.62)
Region 3,27.50,(22.91 - 32.62),20.65,(16.90 - 24.99),31.48,(27.05 - 36.29),30.16,(26.14 - 34.51)
Region 4,32.79,(28.60 - 37.27),30.49,(26.28 - 35.07),44.70,(39.65 - 49.87),42.82,(38.33 - 47.44)
Region B,31.54,(28.93 - 34.27),20.63,(18.32 - 23.15),38.94,(35.97 - 42.00),36.38,(33.75 - 39.09)
Region 5,32.59,(29.08 - 36.31),20.14,(17.07 - 23.61),40.02,(35.91 - 44.28),37.30,(33.68 - 41.07)
Region 6,30.22,(25.88 - 34.95),22.53,(18.33 - 27.38),38.28,(33.67 - 43.11),36.20,(32.04 - 40.57)
Region 7,30.24,(25.41 - 35.55),19.55,(15.80 - 23.93),36.41,(31.14 - 42.04),33.69,(29.08 - 38.64)
Region C,29.47,(27.28 - 31.77),17.70,(15.86 - 19.70),38.26,(35.72 - 40.87),34.85,(32.66 - 37.10)
Region 8,24.42,(20.32 - 29.05),14.74,(11.78 - 18.28),31.60,(26.98 - 36.61),28.93,(24.91 - 33.31)
Region 9,31.54,(27.36 - 36.04),18.15,(14.68 - 22.24),38.04,(33.08 - 43.27),34.74,(30.44 - 39.30)
Region 10,33.60,(28.69 - 38.89),16.81,(13.45 - 20.79),39.60,(34.35 - 45.12),34.74,(30.40 - 39.35)
Region 11,27.67,(23.62 - 32.12),17.82,(14.72 - 21.41),41.61,(36.93 - 46.45),37.63,(33.62 - 41.81)
Region 12,32.15,(28.14 - 36.45),20.32,(16.78 - 24.39),40.76,(36.21 - 45.48),37.64,(33.66 - 41.79)
Region D,32.05,(28.81 - 35.47),18.75,(16.18 - 21.63),39.16,(35.51 - 42.95),35.71,(32.55 - 39.00)
Region 13,30.65,(25.84 - 35.94),18.68,(14.74 - 23.38),36.95,(31.49 - 42.77),33.95,(29.19 - 39.06)
Region 14,31.71,(26.49 - 37.44),19.85,(15.76 - 24.70),38.54,(32.91 - 44.48),35.25,(30.38 - 40.45)
Region 15,33.57,(28.25 - 39.34),17.68,(13.87 - 22.27),41.76,(35.89 - 47.87),37.73,(32.64 - 43.11)
North Carolina,32.79,(30.08 - 35.63),24.42,(21.85 - 27.18),42.08,(38.83 - 45.40),39.64,(36.74 - 42.61)
CenterPoint/Guilford,33.19,(28.69 - 38.03),25.40,(21.03 - 30.33),42.77,(37.54 - 48.16),40.42,(35.68 - 45.33)
CenterPoint,33.75,(27.97 - 40.06),26.03,(20.65 - 32.25),43.80,(37.28 - 50.55),41.61,(35.66 - 47.81)
Guilford,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Durham,30.11,(25.75 - 34.86),23.06,(18.89 - 27.83),37.17,(32.05 - 42.59),35.10,(30.57 - 39.92)
East Carolina,*,(* - *),*,(* - *),*,(* - *),42.34,(36.14 - 48.80)
Eastpointe,*,(* - *),*,(* - *),*,(* - *),44.96,(38.67 - 51.42)
ECCS,*,(* - *),18.98,(14.42 - 24.58),*,(* - *),35.03,(29.15 - 41.41)
Mecklenburg,33.70,(28.11 - 39.80),25.04,(20.28 - 30.49),41.49,(35.34 - 47.91),39.38,(33.81 - 45.24)
Pathways,35.90,(30.17 - 42.05),26.66,(21.24 - 32.89),41.75,(35.45 - 48.32),39.98,(34.23 - 46.02)
PBH,32.28,(27.30 - 37.70),24.40,(19.43 - 30.17),43.45,(37.53 - 49.57),40.81,(35.46 - 46.39)
Sandhills,*,(* - *),*,(* - *),*,(* - *),43.20,(36.88 - 49.75)
Smoky Mountain,*,(* - *),21.48,(16.41 - 27.60),*,(* - *),38.99,(32.93 - 45.42)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),38.90,(32.62 - 45.58)
North Dakota,37.89,(34.91 - 40.97),24.20,(21.70 - 26.88),41.93,(38.83 - 45.09),38.66,(36.02 - 41.37)
Badlands and West Central,34.43,(29.71 - 39.47),24.37,(20.25 - 29.02),39.98,(35.02 - 45.15),37.53,(33.20 - 42.08)
Lake Region and South Central,41.34,(35.75 - 47.17),28.53,(22.88 - 34.95),48.57,(42.05 - 55.14),45.63,(39.80 - 51.58)
North Central and Northwest,40.09,(34.54 - 45.90),25.65,(20.76 - 31.24),44.01,(38.38 - 49.81),41.12,(36.18 - 46.25)
Northeast,41.43,(35.58 - 47.52),24.71,(20.34 - 29.68),43.62,(37.78 - 49.64),38.60,(33.91 - 43.51)
Southeast,35.97,(31.25 - 40.98),21.30,(17.72 - 25.38),37.80,(33.16 - 42.67),34.38,(30.48 - 38.51)
Ohio,34.55,(33.05 - 36.09),22.84,(21.56 - 24.17),40.21,(38.49 - 41.95),37.73,(36.23 - 39.25)
"Boards 2, 46, 55, and 68",38.38,(33.65 - 43.33),26.29,(22.05 - 31.02),43.00,(38.02 - 48.11),40.68,(36.25 - 45.27)
"Boards 3, 52, and 85",36.06,(30.58 - 41.91),23.31,(18.74 - 28.60),36.49,(30.91 - 42.45),34.57,(29.58 - 39.94)
Boards 4 and 78,35.65,(30.47 - 41.19),22.78,(18.15 - 28.18),43.71,(38.04 - 49.56),41.13,(36.00 - 46.46)
Boards 5 and 60,43.40,(38.02 - 48.94),24.95,(20.57 - 29.91),45.39,(40.12 - 50.77),41.67,(37.08 - 46.40)
"Boards 7, 15, 41, 79, and 84",41.47,(36.21 - 46.94),25.78,(21.22 - 30.94),46.68,(41.10 - 52.35),44.07,(39.05 - 49.21)
"Boards 8, 13, and 83",36.10,(31.00 - 41.54),22.47,(18.07 - 27.59),39.08,(33.80 - 44.62),36.84,(32.06 - 41.89)
Board 9 (Butler),35.24,(29.91 - 40.97),21.56,(17.32 - 26.50),39.55,(34.11 - 45.27),36.46,(31.69 - 41.51)
Board 12,35.65,(30.59 - 41.04),23.89,(19.70 - 28.65),43.80,(37.90 - 49.88),40.47,(35.36 - 45.80)
Boards 18 and 47,32.95,(29.59 - 36.49),23.63,(20.64 - 26.91),41.90,(37.93 - 45.99),39.58,(36.03 - 43.23)
"Boards 20, 32, 54, and 69",36.84,(31.60 - 42.41),25.54,(20.73 - 31.02),41.44,(36.05 - 47.05),39.22,(34.38 - 44.29)
"Boards 21, 39, 51, 70, and 80",34.79,(30.17 - 39.73),22.59,(18.72 - 26.98),40.32,(35.41 - 45.43),37.95,(33.55 - 42.56)
"Boards 22, 74, and 87",32.90,(27.64 - 38.62),21.10,(16.90 - 26.01),39.44,(33.76 - 45.43),36.42,(31.46 - 41.69)
Boards 23 and 45,35.07,(29.75 - 40.78),22.30,(18.14 - 27.09),41.14,(35.73 - 46.78),38.38,(33.57 - 43.43)
Board 25 (Franklin),30.97,(27.10 - 35.13),19.33,(16.47 - 22.54),35.80,(31.60 - 40.22),33.24,(29.60 - 37.10)
"Boards 27, 71, and 73",42.16,(37.02 - 47.47),31.65,(26.55 - 37.23),44.92,(39.57 - 50.39),43.15,(38.31 - 48.12)
"Boards 28, 43, and 67",35.71,(30.89 - 40.84),22.45,(18.72 - 26.68),39.29,(34.10 - 44.72),36.79,(32.23 - 41.60)
Board 31 (Hamilton),28.85,(24.75 - 33.33),18.41,(15.00 - 22.38),35.52,(30.81 - 40.53),33.04,(28.90 - 37.47)
Board 48 (Lucas),32.95,(28.02 - 38.28),22.15,(18.27 - 26.60),36.93,(31.77 - 42.40),34.70,(30.11 - 39.59)
Boards 50 and 76,34.10,(29.46 - 39.06),23.33,(19.46 - 27.70),41.97,(36.87 - 47.24),39.36,(34.83 - 44.08)
Board 57 (Montgomery),33.13,(28.34 - 38.30),22.58,(18.61 - 27.12),38.98,(33.82 - 44.39),36.63,(32.06 - 41.47)
Board 77 (Summit),31.62,(27.22 - 36.36),21.67,(17.65 - 26.30),36.15,(31.49 - 41.09),34.26,(30.10 - 38.67)
Oklahoma,37.69,(34.33 - 41.18),27.64,(24.73 - 30.74),45.54,(42.19 - 48.94),42.76,(39.82 - 45.75)
Central,*,(* - *),26.70,(21.52 - 32.60),47.43,(40.92 - 54.03),43.66,(37.98 - 49.52)
East Central,36.97,(30.70 - 43.71),27.55,(21.98 - 33.91),44.83,(38.38 - 51.46),42.32,(36.50 - 48.36)
Northeast,*,(* - *),*,(* - *),44.67,(38.43 - 51.09),41.66,(36.09 - 47.45)
Northwest and Southwest,38.10,(32.20 - 44.36),26.49,(21.33 - 32.39),48.13,(41.81 - 54.50),44.61,(39.07 - 50.29)
Oklahoma County,35.77,(29.80 - 42.21),29.52,(24.11 - 35.57),44.84,(39.09 - 50.73),42.48,(37.32 - 47.81)
Southeast,39.89,(33.76 - 46.35),29.25,(23.78 - 35.40),46.86,(40.68 - 53.13),44.35,(38.82 - 50.02)
Tulsa County,36.33,(30.88 - 42.17),27.19,(22.16 - 32.88),42.81,(37.26 - 48.56),40.57,(35.57 - 45.76)
Oregon,28.69,(25.90 - 31.65),17.49,(15.32 - 19.89),30.23,(27.37 - 33.25),28.50,(25.95 - 31.20)
Region 1 (Multnomah),26.13,(21.45 - 31.42),17.96,(14.18 - 22.50),26.00,(21.55 - 31.01),25.01,(20.95 - 29.57)
Region 2,29.61,(24.99 - 34.68),18.82,(14.96 - 23.39),32.01,(27.46 - 36.92),30.35,(26.23 - 34.82)
Region 3,27.36,(23.33 - 31.79),15.81,(13.14 - 18.89),28.44,(24.14 - 33.16),26.46,(22.71 - 30.57)
Region 4,31.54,(26.09 - 37.56),16.74,(12.83 - 21.56),33.12,(27.64 - 39.11),31.11,(26.16 - 36.54)
Region 5 (Central),27.49,(21.84 - 33.96),*,(* - *),29.75,(23.96 - 36.28),27.96,(22.69 - 33.91)
Region 6 (Eastern),*,(* - *),*,(* - *),*,(* - *),36.84,(30.80 - 43.33)
Pennsylvania,34.01,(32.41 - 35.65),21.49,(20.06 - 23.00),40.99,(39.19 - 42.83),38.25,(36.68 - 39.85)
Region 1 (Allegheny),32.91,(29.20 - 36.86),17.91,(15.04 - 21.20),41.85,(37.46 - 46.37),38.69,(34.83 - 42.69)
"Regions 3, 8, 9, and 51",34.23,(29.44 - 39.35),19.94,(16.20 - 24.28),42.25,(37.22 - 47.45),38.95,(34.50 - 43.59)
"Regions 4, 11, 37, and 49",35.60,(31.22 - 40.24),23.94,(19.84 - 28.58),41.88,(37.11 - 46.80),39.44,(35.18 - 43.87)
"Regions 5, 18, 23, 24, and 46",38.78,(33.10 - 44.79),25.24,(20.35 - 30.85),42.93,(37.27 - 48.78),40.54,(35.46 - 45.83)
"Regions 6, 12, 16, 31, 35, 45, and 47",36.38,(31.48 - 41.57),18.65,(15.37 - 22.44),43.29,(38.42 - 48.30),38.52,(34.42 - 42.79)
"Regions 7, 13, 20, and 33",29.26,(26.24 - 32.47),17.93,(15.35 - 20.85),34.79,(31.55 - 38.17),32.57,(29.71 - 35.56)
"Regions 10, 15, 27, 32, 43, and 44",35.57,(30.72 - 40.72),22.10,(17.73 - 27.20),42.16,(36.60 - 47.92),39.56,(34.57 - 44.79)
Regions 17 and 21,34.51,(29.62 - 39.76),19.95,(16.19 - 24.32),42.85,(37.31 - 48.57),39.21,(34.40 - 44.24)
"Regions 19, 26, 28, and 42",35.34,(30.97 - 39.98),22.84,(19.14 - 27.01),41.57,(36.71 - 46.59),39.10,(34.77 - 43.61)
"Regions 22, 38, 40, 41, and 48",34.66,(30.12 - 39.49),23.07,(19.02 - 27.69),42.83,(38.08 - 47.72),40.38,(36.10 - 44.82)
Regions 29 and 34,35.75,(30.50 - 41.35),26.89,(21.90 - 32.55),44.43,(38.74 - 50.28),42.05,(36.91 - 47.36)
Regions 30 and 50,37.47,(32.72 - 42.47),23.13,(19.12 - 27.68),44.09,(38.88 - 49.43),41.25,(36.60 - 46.05)
Region 36 (Philadelphia),34.57,(30.73 - 38.64),24.26,(21.12 - 27.69),42.16,(37.82 - 46.62),39.26,(35.54 - 43.11)
Rhode Island,28.29,(25.30 - 31.49),15.50,(13.32 - 17.96),33.80,(30.66 - 37.08),30.93,(28.22 - 33.77)
Bristol and Newport,28.39,(23.20 - 34.22),14.99,(11.04 - 20.02),31.26,(25.56 - 37.60),28.69,(23.68 - 34.30)
Kent,26.87,(21.86 - 32.55),13.79,(10.49 - 17.92),31.94,(26.63 - 37.77),29.76,(24.98 - 35.02)
Providence,29.24,(25.43 - 33.37),16.74,(13.96 - 19.95),35.94,(31.97 - 40.11),32.79,(29.38 - 36.39)
Washington,25.27,(20.78 - 30.37),11.81,(8.86 - 15.58),28.67,(23.58 - 34.36),25.81,(21.45 - 30.70)
South Carolina,35.36,(32.38 - 38.46),26.20,(23.59 - 29.00),44.95,(41.78 - 48.15),42.30,(39.49 - 45.15)
Region 1,39.05,(33.84 - 44.51),28.02,(23.39 - 33.18),47.43,(42.20 - 52.72),44.82,(40.13 - 49.60)
Region 2,33.57,(29.34 - 38.09),23.72,(20.00 - 27.89),43.56,(38.89 - 48.35),40.61,(36.51 - 44.84)
Region 3,35.89,(30.64 - 41.49),28.16,(23.24 - 33.67),49.04,(43.08 - 55.03),46.28,(40.95 - 51.70)
Region 4,33.60,(28.86 - 38.70),26.18,(22.09 - 30.73),41.12,(36.10 - 46.33),38.94,(34.52 - 43.55)
South Dakota,37.04,(34.07 - 40.12),23.66,(21.19 - 26.32),40.51,(37.45 - 43.65),37.89,(35.23 - 40.63)
Region 1,36.67,(30.88 - 42.86),22.58,(18.15 - 27.73),39.76,(33.98 - 45.85),36.88,(31.85 - 42.22)
Region 2,36.60,(31.86 - 41.61),24.86,(20.98 - 29.20),36.98,(32.33 - 41.89),35.24,(31.12 - 39.59)
Region 3,37.81,(32.43 - 43.50),23.84,(19.59 - 28.69),41.01,(35.33 - 46.94),37.79,(33.00 - 42.83)
Region 4,35.56,(29.46 - 42.15),21.44,(16.57 - 27.28),40.93,(34.70 - 47.47),37.71,(32.25 - 43.51)
Region 5,38.79,(32.76 - 45.18),25.97,(20.72 - 32.01),44.65,(38.43 - 51.04),42.13,(36.53 - 47.93)
Region 6,41.79,(35.29 - 48.59),*,(* - *),45.27,(38.87 - 51.84),42.90,(37.09 - 48.91)
Region 7,34.68,(29.14 - 40.66),21.16,(16.67 - 26.48),41.39,(35.57 - 47.45),38.41,(33.28 - 43.81)
Tennessee,38.34,(35.36 - 41.41),25.45,(22.95 - 28.11),46.07,(42.88 - 49.29),43.29,(40.45 - 46.18)
Region 1,38.71,(32.92 - 44.83),24.58,(19.48 - 30.52),48.58,(42.32 - 54.89),45.75,(40.04 - 51.57)
Region 2,37.88,(32.60 - 43.47),23.87,(19.77 - 28.52),44.20,(38.64 - 49.92),41.57,(36.59 - 46.73)
Region 3,38.64,(33.02 - 44.58),26.07,(21.44 - 31.29),49.61,(43.91 - 55.32),46.51,(41.38 - 51.71)
Region 4 (Davidson),*,(* - *),22.38,(17.54 - 28.11),41.93,(35.39 - 48.77),39.27,(33.37 - 45.49)
Region 5,38.30,(33.67 - 43.16),23.30,(19.15 - 28.04),42.44,(37.44 - 47.60),39.80,(35.32 - 44.46)
Region 6,42.33,(36.17 - 48.73),31.42,(25.67 - 37.80),50.82,(44.45 - 57.16),48.21,(42.43 - 54.03)
Region 7 (Shelby),37.57,(31.83 - 43.69),28.20,(23.14 - 33.88),48.04,(41.69 - 54.46),45.13,(39.45 - 50.93)
Texas,37.20,(35.55 - 38.88),30.19,(28.66 - 31.76),48.04,(46.31 - 49.77),45.17,(43.68 - 46.67)
Region 1,35.46,(30.30 - 40.98),26.31,(21.84 - 31.32),48.44,(42.92 - 54.00),44.39,(39.60 - 49.28)
Region 2,38.59,(32.90 - 44.62),26.21,(21.11 - 32.06),47.75,(41.74 - 53.82),44.04,(38.74 - 49.47)
Region 3,36.18,(33.51 - 38.93),27.37,(25.02 - 29.86),45.30,(42.56 - 48.06),42.62,(40.24 - 45.04)
Region 3a,35.91,(32.53 - 39.45),28.21,(25.11 - 31.53),45.88,(42.47 - 49.34),43.27,(40.28 - 46.31)
Region 3bc,36.64,(32.68 - 40.80),25.94,(22.66 - 29.51),44.26,(39.98 - 48.63),41.49,(37.74 - 45.35)
Region 4,39.63,(34.47 - 45.03),29.79,(24.80 - 35.31),47.40,(42.46 - 52.40),44.81,(40.40 - 49.31)
Region 5,36.70,(31.50 - 42.23),28.61,(23.61 - 34.20),46.49,(40.87 - 52.19),43.71,(38.74 - 48.81)
Region 6,39.10,(35.94 - 42.34),33.81,(30.87 - 36.88),48.33,(44.98 - 51.70),46.10,(43.18 - 49.04)
Region 6a,39.06,(35.65 - 42.59),34.49,(31.33 - 37.79),48.59,(44.95 - 52.24),46.41,(43.26 - 49.59)
Region 6bc,39.36,(33.49 - 45.57),28.12,(22.89 - 34.00),46.29,(40.37 - 52.31),43.59,(38.28 - 49.05)
Region 7,34.97,(31.56 - 38.55),24.05,(21.19 - 27.17),41.25,(37.81 - 44.77),37.96,(35.01 - 41.00)
Region 7a,33.73,(29.35 - 38.42),23.28,(19.68 - 27.31),37.84,(33.57 - 42.30),35.34,(31.63 - 39.23)
Region 7bcd,36.81,(31.78 - 42.15),25.02,(20.83 - 29.73),47.11,(41.83 - 52.45),42.21,(37.80 - 46.74)
