State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Southeast,11.02,(9.07 - 13.33),39.52,(35.59 - 43.58),25.64,(22.73 - 28.78),27.39,(24.72 - 30.24)
St. Clair,11.13,(8.42 - 14.57),*,(* - *),27.21,(23.07 - 31.79),29.29,(25.21 - 33.73)
Washtenaw,8.48,(6.46 - 11.07),34.17,(28.82 - 39.95),20.00,(16.93 - 23.47),22.68,(19.72 - 25.95)
Minnesota,11.19,(9.61 - 12.99),44.69,(41.44 - 47.98),23.70,(21.43 - 26.13),26.83,(24.74 - 29.03)
Regions 1 and 2,12.62,(9.37 - 16.78),*,(* - *),25.33,(21.12 - 30.05),29.00,(24.86 - 33.52)
Regions 3 and 4,12.04,(9.23 - 15.55),46.95,(40.76 - 53.23),26.86,(23.10 - 30.98),30.25,(26.64 - 34.12)
Regions 5 and 6,11.96,(9.27 - 15.29),47.65,(41.52 - 53.85),24.55,(20.75 - 28.80),28.25,(24.60 - 32.21)
Region 7A (Hennepin),9.77,(7.41 - 12.77),39.99,(34.01 - 46.28),22.38,(18.69 - 26.56),24.65,(21.09 - 28.61)
Region 7B (Ramsey),10.58,(7.67 - 14.40),*,(* - *),22.91,(18.91 - 27.48),25.76,(21.72 - 30.25)
Region 7C,10.86,(8.39 - 13.94),43.07,(37.32 - 49.02),21.47,(18.31 - 24.99),24.48,(21.42 - 27.84)
Mississippi,8.94,(7.59 - 10.51),36.49,(33.31 - 39.79),26.67,(24.21 - 29.29),28.20,(25.96 - 30.56)
Region 1,12.17,(9.34 - 15.70),44.69,(38.97 - 50.56),31.11,(26.87 - 35.68),33.16,(29.22 - 37.34)
Region 2,6.81,(4.89 - 9.40),*,(* - *),26.85,(22.41 - 31.82),27.79,(23.56 - 32.45)
Region 3,8.55,(6.42 - 11.29),36.32,(30.50 - 42.57),25.56,(21.38 - 30.24),27.35,(23.37 - 31.74)
Region 4,7.63,(5.82 - 9.94),31.50,(26.03 - 37.53),21.93,(18.52 - 25.76),23.42,(20.14 - 27.06)
Region 5,7.89,(5.70 - 10.83),*,(* - *),25.97,(21.44 - 31.08),26.93,(22.56 - 31.79)
Region 6,7.87,(5.74 - 10.69),33.14,(27.01 - 39.90),25.32,(20.98 - 30.22),26.69,(22.56 - 31.27)
Region 7,9.69,(7.25 - 12.83),39.63,(33.33 - 46.29),27.82,(23.73 - 32.32),29.37,(25.45 - 33.62)
Missouri,11.71,(10.06 - 13.59),41.36,(38.16 - 44.64),28.52,(26.04 - 31.15),30.37,(28.12 - 32.73)
Central,11.56,(8.70 - 15.21),38.54,(32.63 - 44.80),26.84,(23.09 - 30.96),28.89,(25.32 - 32.73)
Eastern,10.84,(8.70 - 13.42),39.59,(34.85 - 44.52),26.13,(22.94 - 29.60),27.99,(24.95 - 31.24)
Eastern (St. Louis City and County),9.65,(7.43 - 12.45),35.91,(30.16 - 42.09),24.09,(20.33 - 28.31),25.69,(22.07 - 29.68)
Eastern (excluding St. Louis),12.84,(9.47 - 17.17),*,(* - *),29.95,(25.53 - 34.77),32.24,(27.96 - 36.84)
Northwest,11.50,(9.18 - 14.33),42.09,(36.88 - 47.49),28.42,(24.95 - 32.16),30.29,(26.99 - 33.81)
Northwest (Jackson),11.18,(8.37 - 14.79),*,(* - *),28.73,(24.44 - 33.43),30.25,(26.10 - 34.74)
Northwest (excluding Jackson),11.77,(8.75 - 15.67),*,(* - *),28.14,(23.63 - 33.13),30.32,(25.99 - 35.03)
Southeast,12.66,(9.54 - 16.60),42.45,(36.37 - 48.77),33.53,(28.73 - 38.69),34.77,(30.29 - 39.53)
Southwest,13.63,(10.51 - 17.49),46.32,(39.85 - 52.93),31.79,(27.41 - 36.53),33.93,(29.76 - 38.36)
Montana,11.56,(9.94 - 13.39),39.66,(36.43 - 42.99),23.06,(20.86 - 25.41),25.47,(23.44 - 27.62)
Region 1,12.80,(9.43 - 17.14),*,(* - *),23.54,(19.19 - 28.54),25.37,(21.10 - 30.18)
Region 2,11.47,(8.77 - 14.85),*,(* - *),23.93,(20.09 - 28.25),26.16,(22.43 - 30.28)
Region 3,10.92,(8.45 - 13.99),39.80,(33.74 - 46.19),21.75,(18.34 - 25.59),24.14,(20.82 - 27.81)
Region 4,10.99,(8.66 - 13.84),37.40,(32.44 - 42.63),21.57,(18.44 - 25.07),24.14,(21.21 - 27.34)
Region 5,12.14,(9.60 - 15.24),41.87,(36.91 - 46.99),24.63,(21.25 - 28.36),27.18,(24.00 - 30.61)
Nebraska,10.83,(9.24 - 12.67),39.16,(35.80 - 42.63),24.44,(22.07 - 26.97),26.77,(24.61 - 29.05)
Regions 1 and 2,12.43,(9.75 - 15.71),41.35,(35.20 - 47.77),25.82,(22.15 - 29.87),28.00,(24.39 - 31.91)
Region 1,12.41,(9.00 - 16.87),*,(* - *),25.29,(20.83 - 30.33),27.64,(23.17 - 32.62)
Region 2,12.44,(9.22 - 16.59),*,(* - *),26.27,(21.63 - 31.51),28.30,(23.71 - 33.40)
Region 3,11.25,(8.37 - 14.95),*,(* - *),23.32,(19.32 - 27.87),25.47,(21.55 - 29.83)
Region 4,12.86,(9.69 - 16.87),*,(* - *),25.85,(21.72 - 30.46),28.29,(24.30 - 32.66)
Region 5,10.31,(7.93 - 13.30),37.91,(32.96 - 43.12),25.33,(21.62 - 29.45),27.61,(24.22 - 31.27)
Region 6,9.96,(7.76 - 12.70),39.33,(34.06 - 44.87),23.47,(20.30 - 26.97),25.90,(22.87 - 29.18)
Nevada,10.44,(8.78 - 12.37),35.83,(32.40 - 39.43),26.90,(24.05 - 29.95),28.07,(25.48 - 30.82)
Clark,10.02,(8.08 - 12.36),34.89,(30.88 - 39.14),26.99,(23.71 - 30.54),28.01,(25.02 - 31.21)
Rural,12.10,(9.12 - 15.87),*,(* - *),27.51,(22.97 - 32.57),28.75,(24.35 - 33.59)
Washoe,10.92,(8.35 - 14.18),38.87,(32.89 - 45.20),25.98,(21.96 - 30.45),27.78,(23.95 - 31.97)
New Hampshire,9.95,(8.46 - 11.67),40.51,(37.19 - 43.92),22.34,(20.16 - 24.67),24.76,(22.73 - 26.91)
Central,10.05,(8.02 - 12.52),40.18,(35.43 - 45.12),22.99,(20.17 - 26.09),25.48,(22.78 - 28.39)
Central 1,10.95,(8.25 - 14.39),42.50,(35.96 - 49.32),24.89,(21.09 - 29.12),27.68,(23.99 - 31.71)
Central 2,9.24,(6.80 - 12.43),37.50,(31.70 - 43.67),21.24,(17.81 - 25.13),23.38,(20.04 - 27.09)
Northern,12.79,(9.69 - 16.70),*,(* - *),25.19,(21.25 - 29.58),28.37,(24.51 - 32.57)
Southern,9.39,(7.71 - 11.40),38.99,(35.03 - 43.10),21.40,(18.86 - 24.18),23.59,(21.20 - 26.17)
Southern 1 (Rockingham),9.66,(7.23 - 12.79),42.14,(35.78 - 48.77),20.27,(16.98 - 24.01),22.75,(19.50 - 26.38)
Southern 2,9.23,(7.28 - 11.63),37.32,(32.61 - 42.28),22.11,(19.03 - 25.53),24.11,(21.22 - 27.27)
New Jersey,8.46,(7.11 - 10.03),35.21,(31.99 - 38.58),21.42,(19.03 - 24.02),23.24,(21.05 - 25.59)
Central,8.93,(6.82 - 11.62),35.82,(30.15 - 41.91),20.37,(16.88 - 24.37),22.35,(18.98 - 26.12)
Metropolitan,7.36,(5.51 - 9.76),32.76,(27.66 - 38.30),21.10,(17.61 - 25.06),22.71,(19.39 - 26.41)
Northern,7.47,(5.70 - 9.73),33.02,(28.10 - 38.36),19.95,(16.72 - 23.63),21.58,(18.51 - 25.00)
Southern,10.53,(8.07 - 13.63),40.20,(34.42 - 46.26),25.18,(21.31 - 29.50),27.28,(23.62 - 31.28)
New Mexico,11.03,(9.40 - 12.90),39.67,(36.25 - 43.20),22.03,(19.66 - 24.60),24.80,(22.61 - 27.12)
Region 1,12.33,(9.61 - 15.68),42.71,(36.90 - 48.74),24.40,(20.48 - 28.80),27.34,(23.65 - 31.38)
Region 2,10.85,(7.93 - 14.67),*,(* - *),19.46,(15.92 - 23.57),22.31,(18.72 - 26.36)
Region 3 (Bernalillo),10.04,(7.77 - 12.86),38.42,(33.22 - 43.91),20.08,(17.00 - 23.56),22.83,(19.91 - 26.04)
Region 4,13.43,(10.19 - 17.51),*,(* - *),27.26,(22.81 - 32.20),29.60,(25.32 - 34.27)
Region 5,9.49,(7.13 - 12.53),36.97,(31.28 - 43.06),21.67,(18.13 - 25.67),24.31,(20.90 - 28.09)
New York,8.30,(7.46 - 9.23),34.29,(32.43 - 36.20),21.60,(20.19 - 23.09),23.51,(22.26 - 24.80)
Region A,6.16,(5.25 - 7.23),30.38,(27.90 - 32.98),21.39,(19.52 - 23.38),22.68,(20.99 - 24.46)
Region 1,5.20,(3.84 - 7.01),25.66,(20.87 - 31.12),23.08,(19.49 - 27.09),23.50,(20.13 - 27.24)
Region 2,6.40,(5.02 - 8.11),32.59,(28.78 - 36.64),21.34,(18.52 - 24.47),23.07,(20.51 - 25.85)
Region 3,8.94,(6.85 - 11.60),36.97,(31.59 - 42.69),24.42,(20.94 - 28.27),25.96,(22.63 - 29.60)
Region 4,5.24,(3.94 - 6.92),25.80,(21.63 - 30.46),18.14,(15.40 - 21.25),19.16,(16.55 - 22.08)
Region B,8.24,(6.99 - 9.69),34.44,(31.26 - 37.76),18.73,(16.85 - 20.76),20.93,(19.16 - 22.82)
Region 5,8.47,(6.78 - 10.53),32.93,(28.72 - 37.43),18.50,(16.00 - 21.30),20.48,(18.10 - 23.10)
Region 6,6.83,(5.18 - 8.95),33.36,(27.91 - 39.29),17.00,(14.30 - 20.10),19.18,(16.47 - 22.21)
Region 7,9.69,(7.44 - 12.54),39.95,(33.82 - 46.42),22.22,(18.84 - 26.02),25.08,(21.74 - 28.74)
Region C,10.43,(9.14 - 11.88),37.68,(35.09 - 40.36),23.54,(21.62 - 25.58),25.88,(24.14 - 27.70)
Region 8,10.56,(8.20 - 13.50),39.71,(34.76 - 44.89),22.80,(19.64 - 26.30),25.47,(22.49 - 28.69)
Region 9,10.73,(8.52 - 13.43),36.39,(31.27 - 41.85),23.21,(19.93 - 26.85),25.39,(22.28 - 28.78)
Region 10,10.31,(7.88 - 13.39),37.88,(32.27 - 43.84),23.34,(19.87 - 27.20),26.41,(23.02 - 30.09)
Region 11,9.66,(7.56 - 12.27),36.47,(31.68 - 41.55),22.49,(19.29 - 26.06),24.83,(21.78 - 28.14)
Region 12,10.84,(8.65 - 13.50),38.11,(33.23 - 43.24),25.46,(22.15 - 29.08),27.39,(24.30 - 30.72)
Region D,12.38,(10.39 - 14.69),41.16,(37.20 - 45.23),26.27,(23.61 - 29.12),28.78,(26.28 - 31.42)
Region 13,10.46,(7.92 - 13.71),35.08,(29.27 - 41.36),22.41,(18.82 - 26.47),24.48,(20.98 - 28.36)
Region 14,12.97,(9.89 - 16.83),44.18,(37.56 - 51.02),28.93,(24.94 - 33.27),31.60,(27.69 - 35.78)
Region 15,13.50,(10.35 - 17.42),43.35,(37.06 - 49.86),27.14,(23.06 - 31.65),29.84,(25.93 - 34.07)
North Carolina,11.01,(9.52 - 12.70),40.78,(37.39 - 44.27),26.89,(24.52 - 29.41),28.82,(26.61 - 31.13)
CenterPoint/Guilford,11.06,(8.73 - 13.93),40.78,(34.85 - 46.99),26.26,(22.71 - 30.15),28.23,(24.76 - 31.98)
CenterPoint,11.68,(8.64 - 15.59),*,(* - *),27.28,(22.85 - 32.22),29.30,(24.97 - 34.05)
Guilford,10.35,(7.48 - 14.16),*,(* - *),*,(* - *),27.03,(22.51 - 32.08)
Durham,7.62,(5.74 - 10.06),33.62,(27.95 - 39.81),20.22,(17.03 - 23.84),22.19,(19.10 - 25.62)
East Carolina,*,(* - *),*,(* - *),27.66,(23.15 - 32.66),29.73,(25.31 - 34.56)
Eastpointe,10.49,(7.65 - 14.21),*,(* - *),29.92,(25.09 - 35.24),31.58,(26.88 - 36.70)
ECCS,11.41,(8.43 - 15.27),*,(* - *),*,(* - *),31.15,(26.54 - 36.16)
Mecklenburg,8.75,(6.45 - 11.75),33.05,(27.53 - 39.08),21.28,(17.78 - 25.25),22.80,(19.42 - 26.56)
Pathways,15.03,(11.43 - 19.50),*,(* - *),32.76,(27.73 - 38.22),34.54,(29.69 - 39.74)
PBH,12.77,(9.79 - 16.48),*,(* - *),30.32,(25.82 - 35.22),32.62,(28.23 - 37.32)
Sandhills,11.64,(8.55 - 15.64),*,(* - *),29.50,(24.59 - 34.94),31.00,(26.13 - 36.34)
Smoky Mountain,*,(* - *),*,(* - *),28.84,(24.07 - 34.13),30.72,(26.07 - 35.80)
Western Highlands,*,(* - *),*,(* - *),25.17,(20.64 - 30.30),26.88,(22.37 - 31.92)
North Dakota,11.82,(10.23 - 13.63),40.63,(37.36 - 43.98),23.93,(21.52 - 26.52),26.99,(24.84 - 29.25)
Badlands and West Central,12.84,(10.21 - 16.03),42.66,(37.19 - 48.32),24.29,(20.72 - 28.26),27.17,(23.83 - 30.78)
Lake Region and South Central,12.80,(9.70 - 16.70),*,(* - *),23.95,(19.92 - 28.50),26.67,(22.74 - 31.02)
North Central and Northwest,11.41,(8.67 - 14.88),38.82,(32.34 - 45.72),23.59,(19.81 - 27.83),25.98,(22.31 - 30.02)
Northeast,11.78,(8.92 - 15.41),39.90,(33.99 - 46.11),23.30,(19.59 - 27.47),27.65,(24.10 - 31.51)
Southeast,10.37,(8.12 - 13.15),39.69,(34.92 - 44.67),24.07,(20.72 - 27.77),27.27,(24.22 - 30.55)
Ohio,12.08,(11.13 - 13.10),44.68,(42.85 - 46.52),28.21,(26.71 - 29.76),30.56,(29.24 - 31.93)
"Boards 2, 46, 55, and 68",12.85,(10.22 - 16.03),46.82,(41.20 - 52.53),29.43,(25.61 - 33.56),31.84,(28.24 - 35.67)
"Boards 3, 52, and 85",11.56,(8.88 - 14.90),47.35,(40.85 - 53.93),26.83,(22.95 - 31.09),29.80,(26.02 - 33.89)
Boards 4 and 78,14.27,(11.17 - 18.05),*,(* - *),29.50,(25.35 - 34.03),31.75,(27.73 - 36.07)
Boards 5 and 60,12.07,(9.38 - 15.40),41.25,(35.46 - 47.30),31.25,(27.08 - 35.75),33.06,(29.19 - 37.17)
"Boards 7, 15, 41, 79, and 84",12.66,(9.87 - 16.10),44.29,(38.20 - 50.55),30.29,(26.25 - 34.66),32.06,(28.21 - 36.16)
"Boards 8, 13, and 83",12.15,(9.56 - 15.32),45.44,(39.04 - 51.99),27.56,(23.68 - 31.81),29.97,(26.19 - 34.05)
Board 9 (Butler),11.66,(8.94 - 15.06),44.47,(37.97 - 51.17),27.91,(23.94 - 32.26),30.74,(26.86 - 34.92)
Board 12,13.11,(10.31 - 16.54),44.96,(39.05 - 51.02),28.63,(24.59 - 33.03),31.34,(27.53 - 35.43)
Boards 18 and 47,11.17,(9.27 - 13.41),42.30,(38.20 - 46.50),26.85,(23.91 - 30.00),28.82,(26.11 - 31.70)
"Boards 20, 32, 54, and 69",12.43,(9.53 - 16.04),48.42,(41.69 - 55.21),28.26,(24.20 - 32.71),31.07,(27.12 - 35.32)
"Boards 21, 39, 51, 70, and 80",11.69,(9.13 - 14.84),44.11,(38.25 - 50.14),27.17,(23.55 - 31.12),29.44,(25.96 - 33.17)
"Boards 22, 74, and 87",13.30,(10.24 - 17.11),48.67,(42.13 - 55.24),29.33,(25.19 - 33.84),32.51,(28.50 - 36.78)
Boards 23 and 45,12.22,(9.43 - 15.70),45.18,(38.95 - 51.56),27.42,(23.52 - 31.69),30.02,(26.24 - 34.10)
Board 25 (Franklin),10.88,(8.71 - 13.51),41.58,(37.66 - 45.61),28.29,(25.04 - 31.77),30.34,(27.40 - 33.45)
"Boards 27, 71, and 73",13.66,(10.85 - 17.07),48.18,(42.30 - 54.12),32.78,(28.89 - 36.91),34.84,(31.14 - 38.73)
"Boards 28, 43, and 67",12.09,(9.53 - 15.22),46.80,(41.46 - 52.21),25.88,(22.36 - 29.75),28.99,(25.65 - 32.57)
Board 31 (Hamilton),12.69,(10.13 - 15.78),45.78,(40.45 - 51.21),27.43,(23.78 - 31.40),30.08,(26.65 - 33.75)
Board 48 (Lucas),11.60,(9.02 - 14.81),42.39,(36.75 - 48.24),28.96,(24.89 - 33.40),30.98,(27.14 - 35.11)
Boards 50 and 76,12.70,(10.12 - 15.83),45.95,(40.47 - 51.53),29.09,(25.19 - 33.32),31.45,(27.77 - 35.39)
Board 57 (Montgomery),11.32,(8.80 - 14.45),41.82,(35.91 - 47.97),26.85,(23.20 - 30.85),28.99,(25.48 - 32.78)
Board 77 (Summit),12.06,(9.53 - 15.15),45.97,(40.15 - 51.90),27.64,(24.07 - 31.51),30.04,(26.62 - 33.70)
Oklahoma,13.02,(11.11 - 15.22),41.68,(38.15 - 45.31),29.24,(26.49 - 32.15),31.17,(28.66 - 33.80)
Central,11.64,(8.65 - 15.49),37.49,(31.13 - 44.32),26.27,(21.86 - 31.21),28.29,(24.10 - 32.89)
East Central,14.13,(10.70 - 18.44),*,(* - *),31.50,(26.68 - 36.74),33.54,(28.85 - 38.57)
Northeast,11.96,(8.73 - 16.16),*,(* - *),27.66,(23.16 - 32.65),29.66,(25.23 - 34.52)
Northwest and Southwest,13.71,(10.47 - 17.76),*,(* - *),28.25,(23.83 - 33.14),30.48,(26.26 - 35.07)
Oklahoma County,15.12,(11.40 - 19.78),46.46,(39.88 - 53.16),31.61,(27.04 - 36.58),33.90,(29.56 - 38.53)
Southeast,12.92,(9.68 - 17.03),*,(* - *),31.02,(26.26 - 36.22),32.70,(28.14 - 37.62)
Tulsa County,11.00,(8.31 - 14.42),36.95,(30.94 - 43.39),27.45,(23.24 - 32.10),28.82,(24.82 - 33.17)
Oregon,9.82,(8.29 - 11.59),33.88,(30.89 - 37.00),23.41,(21.04 - 25.96),24.83,(22.65 - 27.15)
Region 1 (Multnomah),9.69,(7.23 - 12.86),36.09,(30.54 - 42.05),24.98,(21.12 - 29.29),26.35,(22.66 - 30.42)
Region 2,9.05,(6.87 - 11.85),32.02,(26.47 - 38.13),20.17,(16.89 - 23.91),21.67,(18.48 - 25.23)
Region 3,8.93,(6.90 - 11.48),30.85,(27.08 - 34.88),22.30,(19.06 - 25.92),23.64,(20.70 - 26.85)
Region 4,12.67,(9.52 - 16.68),*,(* - *),28.00,(23.50 - 32.99),29.59,(25.21 - 34.38)
Region 5 (Central),10.74,(7.72 - 14.75),*,(* - *),23.82,(19.59 - 28.64),25.21,(20.96 - 29.99)
Region 6 (Eastern),10.35,(7.54 - 14.05),*,(* - *),24.78,(20.24 - 29.95),26.36,(21.86 - 31.41)
Pennsylvania,12.13,(11.08 - 13.26),39.08,(37.12 - 41.08),25.58,(24.07 - 27.14),27.48,(26.16 - 28.84)
Region 1 (Allegheny),11.47,(9.32 - 14.06),35.43,(31.10 - 40.00),23.63,(20.59 - 26.96),25.19,(22.36 - 28.26)
"Regions 3, 8, 9, and 51",15.83,(12.37 - 20.03),45.68,(39.81 - 51.66),27.46,(23.83 - 31.41),30.15,(26.70 - 33.84)
"Regions 4, 11, 37, and 49",12.59,(10.09 - 15.59),41.93,(36.48 - 47.59),28.43,(24.81 - 32.35),30.27,(26.86 - 33.92)
"Regions 5, 18, 23, 24, and 46",13.09,(10.12 - 16.77),41.21,(35.03 - 47.68),26.40,(22.66 - 30.51),28.40,(24.77 - 32.33)
"Regions 6, 12, 16, 31, 35, 45, and 47",13.00,(10.31 - 16.26),39.74,(34.86 - 44.83),25.69,(22.38 - 29.31),28.39,(25.35 - 31.63)
"Regions 7, 13, 20, and 33",11.33,(9.48 - 13.49),38.85,(35.20 - 42.62),22.85,(20.24 - 25.69),24.96,(22.56 - 27.53)
"Regions 10, 15, 27, 32, 43, and 44",13.18,(10.44 - 16.51),37.56,(31.35 - 44.21),26.51,(22.78 - 30.61),27.95,(24.34 - 31.86)
Regions 17 and 21,12.46,(9.63 - 15.98),37.49,(31.94 - 43.40),24.73,(21.12 - 28.73),26.75,(23.30 - 30.51)
"Regions 19, 26, 28, and 42",12.33,(9.86 - 15.32),42.11,(36.99 - 47.40),26.07,(22.73 - 29.71),28.19,(25.02 - 31.59)
"Regions 22, 38, 40, 41, and 48",14.10,(11.34 - 17.40),39.15,(33.84 - 44.73),27.16,(23.51 - 31.14),28.66,(25.21 - 32.37)
Regions 29 and 34,10.23,(7.85 - 13.23),34.98,(29.07 - 41.38),21.90,(18.53 - 25.68),23.68,(20.37 - 27.35)
Regions 30 and 50,14.36,(11.49 - 17.80),45.17,(39.22 - 51.26),27.16,(23.56 - 31.07),29.60,(26.18 - 33.27)
Region 36 (Philadelphia),9.68,(7.81 - 11.93),33.82,(30.07 - 37.78),28.20,(24.85 - 31.81),29.10,(26.12 - 32.28)
Rhode Island,10.57,(8.94 - 12.46),40.50,(37.04 - 44.07),23.95,(21.56 - 26.51),26.54,(24.36 - 28.84)
Bristol and Newport,12.55,(9.43 - 16.51),*,(* - *),22.28,(18.45 - 26.65),25.89,(22.04 - 30.15)
Kent,12.32,(9.27 - 16.19),*,(* - *),25.72,(21.59 - 30.33),28.27,(24.20 - 32.72)
Providence,9.91,(7.92 - 12.34),38.92,(34.77 - 43.24),24.75,(21.70 - 28.08),27.07,(24.31 - 30.01)
Washington,9.42,(6.97 - 12.61),*,(* - *),19.33,(15.97 - 23.20),22.39,(19.01 - 26.19)
South Carolina,10.88,(9.36 - 12.62),40.72,(37.43 - 44.10),28.42,(26.01 - 30.97),30.17,(27.94 - 32.49)
Region 1,9.95,(7.58 - 12.96),36.07,(30.61 - 41.90),26.13,(22.40 - 30.24),27.48,(23.93 - 31.33)
Region 2,11.54,(9.20 - 14.39),43.87,(38.89 - 48.97),30.00,(26.25 - 34.04),32.07,(28.59 - 35.76)
Region 3,11.19,(8.56 - 14.50),42.98,(37.04 - 49.13),31.65,(27.21 - 36.44),33.15,(28.96 - 37.63)
Region 4,10.80,(8.39 - 13.80),40.03,(34.58 - 45.73),26.75,(23.08 - 30.77),28.69,(25.23 - 32.41)
South Dakota,12.35,(10.69 - 14.23),41.31,(37.90 - 44.80),24.69,(22.39 - 27.15),27.27,(25.17 - 29.49)
Region 1,11.71,(8.88 - 15.28),39.97,(33.81 - 46.48),23.10,(19.54 - 27.10),25.92,(22.44 - 29.73)
Region 2,10.56,(8.22 - 13.46),40.70,(35.80 - 45.79),24.61,(21.26 - 28.29),26.92,(23.82 - 30.28)
Region 3,13.55,(10.47 - 17.37),39.91,(34.17 - 45.95),24.54,(20.62 - 28.93),27.41,(23.68 - 31.48)
Region 4,14.18,(10.47 - 18.91),*,(* - *),26.63,(22.16 - 31.64),29.83,(25.44 - 34.63)
Region 5,14.36,(10.78 - 18.87),*,(* - *),24.90,(20.82 - 29.48),27.26,(23.28 - 31.64)
Region 6,13.67,(10.29 - 17.94),*,(* - *),25.46,(21.22 - 30.23),28.13,(23.88 - 32.80)
Region 7,11.60,(8.78 - 15.18),*,(* - *),24.93,(20.94 - 29.38),27.17,(23.27 - 31.46)
Tennessee,12.10,(10.50 - 13.91),41.46,(38.30 - 44.69),30.08,(27.51 - 32.78),31.62,(29.25 - 34.08)
Region 1,13.27,(10.01 - 17.39),*,(* - *),31.38,(26.69 - 36.49),32.77,(28.19 - 37.70)
Region 2,14.61,(11.40 - 18.55),43.63,(37.80 - 49.65),31.73,(27.48 - 36.31),33.28,(29.24 - 37.57)
Region 3,15.70,(12.09 - 20.13),47.88,(41.52 - 54.31),33.15,(28.54 - 38.09),35.09,(30.71 - 39.75)
Region 4 (Davidson),*,(* - *),*,(* - *),27.51,(23.04 - 32.48),28.81,(24.49 - 33.55)
Region 5,11.85,(9.35 - 14.91),43.79,(38.21 - 49.53),29.90,(25.99 - 34.13),31.82,(28.17 - 35.72)
Region 6,12.86,(9.81 - 16.68),42.98,(36.34 - 49.89),32.42,(27.53 - 37.71),33.84,(29.20 - 38.82)
Region 7 (Shelby),7.17,(5.22 - 9.78),29.97,(24.34 - 36.27),23.80,(19.74 - 28.38),24.70,(20.85 - 29.01)
Texas,8.86,(7.99 - 9.82),34.86,(33.03 - 36.73),24.92,(23.54 - 26.36),26.51,(25.31 - 27.74)
Region 1,12.47,(9.69 - 15.89),41.81,(35.77 - 48.11),28.16,(24.10 - 32.61),30.64,(26.78 - 34.80)
Region 2,12.23,(9.22 - 16.06),*,(* - *),29.77,(25.34 - 34.61),32.14,(27.78 - 36.83)
Region 3,8.38,(7.17 - 9.77),33.54,(30.79 - 36.42),24.59,(22.55 - 26.74),25.92,(24.11 - 27.83)
Region 3a,7.72,(6.27 - 9.47),31.06,(27.66 - 34.67),23.47,(20.94 - 26.19),24.59,(22.30 - 27.02)
Region 3bc,9.54,(7.72 - 11.75),37.79,(33.70 - 42.07),26.56,(23.45 - 29.92),28.25,(25.41 - 31.28)
Region 4,11.41,(8.73 - 14.78),39.53,(33.63 - 45.76),29.77,(25.86 - 34.01),31.21,(27.49 - 35.19)
Region 5,9.80,(7.37 - 12.93),34.92,(28.87 - 41.51),29.38,(25.25 - 33.89),30.24,(26.31 - 34.48)
Region 6,8.16,(6.84 - 9.71),31.57,(28.56 - 34.75),24.03,(21.65 - 26.57),25.18,(23.06 - 27.44)
Region 6a,8.00,(6.59 - 9.68),30.71,(27.52 - 34.10),23.79,(21.24 - 26.56),24.86,(22.58 - 27.29)
Region 6bc,9.51,(7.08 - 12.66),*,(* - *),25.89,(21.72 - 30.55),27.81,(23.68 - 32.35)
Region 7,9.22,(7.64 - 11.10),36.91,(33.19 - 40.78),24.75,(22.31 - 27.36),27.05,(24.79 - 29.43)
Region 7a,8.52,(6.63 - 10.89),36.03,(31.28 - 41.08),22.56,(19.68 - 25.73),24.86,(22.14 - 27.81)
Region 7bcd,10.27,(7.93 - 13.19),38.00,(32.65 - 43.65),28.50,(24.66 - 32.69),30.57,(27.01 - 34.39)
Region 8,9.41,(7.38 - 11.93),36.47,(31.75 - 41.46),23.76,(20.73 - 27.08),25.72,(22.87 - 28.80)
Region 9,9.25,(6.84 - 12.39),*,(* - *),24.79,(20.76 - 29.31),26.56,(22.60 - 30.93)
Region 10,7.53,(5.53 - 10.17),32.55,(26.77 - 38.91),22.08,(18.46 - 26.17),23.86,(20.37 - 27.74)
Region 11,7.96,(6.40 - 9.86),34.83,(30.52 - 39.41),24.04,(21.11 - 27.22),25.90,(23.16 - 28.84)
Region 11abd,8.56,(6.57 - 11.10),37.15,(31.41 - 43.27),25.12,(21.42 - 29.23),27.15,(23.63 - 31.00)
Region 11c (Hidalgo),6.92,(5.05 - 9.40),30.69,(25.18 - 36.81),21.91,(18.21 - 26.11),23.49,(19.91 - 27.49)
Utah,5.74,(4.55 - 7.21),21.99,(19.11 - 25.18),16.59,(14.50 - 18.93),17.68,(15.80 - 19.72)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",5.42,(3.80 - 7.68),*,(* - *),15.66,(12.58 - 19.32),16.86,(13.84 - 20.39)
"Central, Four Corners, San Juan, and Southwest",5.46,(3.75 - 7.90),19.73,(14.85 - 25.74),15.86,(12.61 - 19.75),16.60,(13.47 - 20.30)
Davis County,5.49,(3.80 - 7.87),*,(* - *),14.92,(11.93 - 18.50),16.37,(13.37 - 19.90)
Salt Lake County,6.66,(4.96 - 8.88),26.90,(22.56 - 31.73),18.37,(15.53 - 21.59),19.80,(17.15 - 22.74)
Utah County,3.71,(2.46 - 5.54),15.68,(11.97 - 20.26),12.65,(10.07 - 15.77),13.50,(11.03 - 16.41)
"Weber, Morgan",7.71,(5.36 - 10.97),*,(* - *),19.52,(15.70 - 23.99),20.86,(17.16 - 25.12)
