State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Riverhaven,1.17,(0.73 - 1.85),6.50,(4.55 - 9.22),1.22,(0.75 - 1.99),1.92,(1.34 - 2.76)
Saginaw,1.06,(0.66 - 1.69),5.66,(3.92 - 8.09),1.56,(0.95 - 2.54),2.16,(1.47 - 3.15)
Southeast,1.35,(0.91 - 2.01),6.70,(5.13 - 8.71),1.34,(0.90 - 2.00),2.02,(1.52 - 2.68)
St. Clair,1.25,(0.79 - 1.96),6.64,(4.64 - 9.43),1.36,(0.85 - 2.18),2.07,(1.46 - 2.93)
Washtenaw,1.20,(0.76 - 1.90),6.27,(4.52 - 8.65),1.42,(0.91 - 2.21),2.34,(1.71 - 3.20)
Minnesota,1.71,(1.24 - 2.35),6.14,(4.86 - 7.73),1.83,(1.25 - 2.67),2.47,(1.86 - 3.28)
Regions 1 and 2,1.48,(0.91 - 2.40),6.31,(4.24 - 9.29),1.51,(0.87 - 2.60),2.27,(1.51 - 3.41)
Regions 3 and 4,1.44,(0.87 - 2.36),5.92,(4.09 - 8.51),1.44,(0.84 - 2.48),2.20,(1.48 - 3.26)
Regions 5 and 6,1.55,(0.97 - 2.48),5.56,(3.75 - 8.16),1.30,(0.76 - 2.23),1.98,(1.33 - 2.95)
Region 7A (Hennepin),1.59,(0.99 - 2.53),6.11,(4.22 - 8.79),2.49,(1.49 - 4.14),2.96,(1.93 - 4.51)
Region 7B (Ramsey),1.63,(0.99 - 2.67),6.08,(4.02 - 9.11),2.43,(1.38 - 4.22),2.97,(1.88 - 4.66)
Region 7C,2.24,(1.43 - 3.50),6.91,(4.86 - 9.74),1.79,(1.06 - 3.01),2.51,(1.69 - 3.70)
Mississippi,0.71,(0.46 - 1.09),3.30,(2.43 - 4.46),1.09,(0.68 - 1.76),1.44,(0.99 - 2.08)
Region 1,0.85,(0.49 - 1.46),4.29,(2.84 - 6.44),0.94,(0.52 - 1.71),1.45,(0.93 - 2.25)
Region 2,*,(* - *),2.25,(1.41 - 3.58),1.45,(0.75 - 2.80),1.58,(0.90 - 2.76)
Region 3,0.63,(0.36 - 1.11),2.97,(1.88 - 4.66),0.99,(0.52 - 1.85),1.32,(0.80 - 2.16)
Region 4,0.62,(0.36 - 1.06),2.85,(1.82 - 4.45),1.15,(0.62 - 2.12),1.41,(0.86 - 2.32)
Region 5,*,(* - *),2.43,(1.48 - 3.97),*,(* - *),1.31,(0.75 - 2.27)
Region 6,*,(* - *),3.40,(2.16 - 5.31),1.07,(0.58 - 1.97),1.48,(0.91 - 2.38)
Region 7,1.02,(0.59 - 1.77),4.20,(2.71 - 6.46),1.04,(0.57 - 1.91),1.46,(0.90 - 2.34)
Missouri,1.49,(1.09 - 2.04),6.10,(4.88 - 7.60),1.53,(1.06 - 2.21),2.19,(1.67 - 2.87)
Central,1.58,(0.99 - 2.53),5.86,(3.99 - 8.52),1.49,(0.88 - 2.52),2.26,(1.52 - 3.34)
Eastern,1.47,(1.00 - 2.14),5.95,(4.40 - 7.99),1.79,(1.15 - 2.77),2.36,(1.68 - 3.32)
Eastern (St. Louis City and County),1.23,(0.78 - 1.93),4.71,(3.22 - 6.84),1.83,(1.08 - 3.08),2.22,(1.44 - 3.40)
Eastern (excluding St. Louis),1.86,(1.15 - 2.99),8.11,(5.45 - 11.90),1.72,(1.01 - 2.89),2.63,(1.76 - 3.91)
Northwest,1.47,(0.98 - 2.21),6.10,(4.50 - 8.24),1.51,(0.96 - 2.36),2.13,(1.51 - 3.00)
Northwest (Jackson),1.27,(0.78 - 2.05),5.48,(3.68 - 8.07),1.75,(1.03 - 2.97),2.23,(1.45 - 3.42)
Northwest (excluding Jackson),1.64,(1.02 - 2.64),6.58,(4.49 - 9.55),1.28,(0.74 - 2.21),2.05,(1.36 - 3.08)
Southeast,1.37,(0.85 - 2.20),6.32,(4.39 - 9.01),1.18,(0.68 - 2.06),1.90,(1.27 - 2.82)
Southwest,1.61,(1.02 - 2.52),6.50,(4.56 - 9.18),1.29,(0.76 - 2.18),2.06,(1.41 - 2.99)
Montana,1.33,(0.91 - 1.92),8.07,(6.58 - 9.86),1.56,(1.08 - 2.24),2.50,(1.96 - 3.20)
Region 1,*,(* - *),6.58,(4.34 - 9.86),*,(* - *),1.77,(1.15 - 2.71)
Region 2,1.24,(0.74 - 2.06),6.73,(4.61 - 9.74),1.18,(0.68 - 2.04),1.95,(1.31 - 2.88)
Region 3,1.44,(0.90 - 2.30),8.57,(6.06 - 11.97),1.49,(0.88 - 2.50),2.42,(1.67 - 3.50)
Region 4,1.30,(0.81 - 2.09),7.28,(5.25 - 10.01),1.48,(0.90 - 2.41),2.42,(1.72 - 3.40)
Region 5,1.32,(0.81 - 2.16),9.40,(7.07 - 12.39),1.98,(1.23 - 3.17),3.07,(2.22 - 4.25)
Nebraska,1.18,(0.81 - 1.70),5.50,(4.34 - 6.95),1.13,(0.73 - 1.74),1.83,(1.37 - 2.43)
Regions 1 and 2,1.17,(0.74 - 1.85),5.21,(3.65 - 7.38),0.82,(0.47 - 1.40),1.43,(0.97 - 2.11)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.39,(0.89 - 2.18)
Region 2,*,(* - *),5.53,(3.56 - 8.48),*,(* - *),1.47,(0.92 - 2.33)
Region 3,1.16,(0.69 - 1.92),5.24,(3.47 - 7.85),*,(* - *),1.57,(1.02 - 2.41)
Region 4,1.20,(0.72 - 1.99),5.34,(3.51 - 8.04),0.97,(0.53 - 1.75),1.62,(1.04 - 2.51)
Region 5,1.26,(0.78 - 2.05),5.95,(4.26 - 8.24),1.29,(0.75 - 2.20),2.13,(1.49 - 3.05)
Region 6,1.13,(0.72 - 1.79),5.37,(3.78 - 7.58),1.25,(0.74 - 2.11),1.88,(1.29 - 2.73)
Nevada,2.18,(1.51 - 3.12),6.69,(5.23 - 8.52),1.90,(1.25 - 2.87),2.52,(1.84 - 3.45)
Clark,2.17,(1.42 - 3.29),6.33,(4.69 - 8.48),1.97,(1.24 - 3.12),2.53,(1.77 - 3.61)
Rural,2.06,(1.31 - 3.23),7.60,(5.22 - 10.95),1.54,(0.87 - 2.70),2.34,(1.53 - 3.56)
Washoe,2.32,(1.45 - 3.69),7.44,(5.20 - 10.55),1.86,(1.09 - 3.16),2.64,(1.76 - 3.94)
New Hampshire,1.57,(1.12 - 2.19),8.39,(6.88 - 10.19),1.69,(1.18 - 2.43),2.58,(2.01 - 3.32)
Central,1.54,(1.04 - 2.28),8.07,(6.14 - 10.53),1.76,(1.14 - 2.70),2.67,(1.96 - 3.63)
Central 1,1.57,(0.98 - 2.49),8.05,(5.67 - 11.31),1.80,(1.09 - 2.97),2.79,(1.94 - 4.01)
Central 2,1.52,(0.95 - 2.42),8.09,(5.72 - 11.31),1.71,(1.02 - 2.88),2.55,(1.74 - 3.74)
Northern,1.66,(1.02 - 2.67),8.60,(5.92 - 12.34),1.73,(1.01 - 2.93),2.73,(1.83 - 4.05)
Southern,1.56,(1.07 - 2.27),8.51,(6.70 - 10.76),1.65,(1.10 - 2.48),2.51,(1.88 - 3.34)
Southern 1 (Rockingham),1.57,(0.99 - 2.48),8.29,(5.88 - 11.55),1.38,(0.82 - 2.31),2.16,(1.49 - 3.13)
Southern 2,1.56,(1.01 - 2.41),8.63,(6.46 - 11.44),1.83,(1.15 - 2.89),2.72,(1.96 - 3.77)
New Jersey,1.16,(0.78 - 1.73),5.26,(4.06 - 6.79),1.30,(0.85 - 1.99),1.82,(1.33 - 2.49)
Central,1.24,(0.74 - 2.06),6.25,(4.29 - 9.01),1.22,(0.70 - 2.10),1.86,(1.24 - 2.78)
Metropolitan,1.00,(0.59 - 1.68),4.49,(3.07 - 6.52),1.38,(0.78 - 2.42),1.81,(1.16 - 2.80)
Northern,1.24,(0.74 - 2.06),4.85,(3.35 - 6.97),1.10,(0.63 - 1.90),1.56,(1.03 - 2.36)
Southern,1.15,(0.70 - 1.90),5.66,(3.84 - 8.29),1.61,(0.93 - 2.79),2.18,(1.42 - 3.32)
New Mexico,1.82,(1.30 - 2.54),6.92,(5.56 - 8.59),1.64,(1.09 - 2.47),2.47,(1.86 - 3.28)
Region 1,1.62,(1.01 - 2.61),6.07,(4.25 - 8.60),1.43,(0.84 - 2.44),2.18,(1.48 - 3.19)
Region 2,1.72,(1.05 - 2.82),6.08,(4.01 - 9.13),1.55,(0.86 - 2.77),2.15,(1.36 - 3.37)
Region 3 (Bernalillo),2.10,(1.36 - 3.21),7.82,(5.74 - 10.58),1.96,(1.18 - 3.24),2.84,(1.98 - 4.06)
Region 4,1.79,(1.10 - 2.90),6.47,(4.35 - 9.52),1.33,(0.74 - 2.37),2.21,(1.45 - 3.36)
Region 5,1.74,(1.09 - 2.78),7.23,(5.12 - 10.12),1.60,(0.92 - 2.76),2.58,(1.75 - 3.77)
New York,1.21,(0.93 - 1.58),6.79,(5.94 - 7.74),2.31,(1.83 - 2.91),2.98,(2.52 - 3.53)
Region A,1.03,(0.75 - 1.42),5.63,(4.65 - 6.80),2.78,(2.11 - 3.66),3.19,(2.56 - 3.98)
Region 1,0.96,(0.60 - 1.51),4.91,(3.44 - 6.95),2.62,(1.64 - 4.18),3.01,(2.05 - 4.38)
Region 2,0.95,(0.62 - 1.46),5.52,(4.10 - 7.39),2.55,(1.72 - 3.78),3.01,(2.19 - 4.12)
Region 3,1.37,(0.84 - 2.24),8.63,(6.30 - 11.72),4.60,(3.08 - 6.82),5.09,(3.61 - 7.15)
Region 4,1.05,(0.65 - 1.70),4.19,(2.87 - 6.07),1.74,(1.08 - 2.79),2.06,(1.39 - 3.05)
Region B,1.31,(0.93 - 1.84),6.82,(5.52 - 8.38),1.69,(1.21 - 2.34),2.41,(1.90 - 3.04)
Region 5,1.33,(0.87 - 2.03),7.06,(5.33 - 9.29),1.60,(1.03 - 2.47),2.35,(1.72 - 3.19)
Region 6,1.29,(0.82 - 2.02),6.46,(4.57 - 9.05),1.74,(1.11 - 2.73),2.37,(1.67 - 3.35)
Region 7,1.29,(0.82 - 2.02),6.61,(4.69 - 9.24),1.90,(1.20 - 2.99),2.66,(1.87 - 3.75)
Region C,1.34,(1.01 - 1.79),8.04,(6.82 - 9.45),2.21,(1.67 - 2.93),3.18,(2.63 - 3.84)
Region 8,1.30,(0.84 - 2.01),7.42,(5.47 - 9.98),2.05,(1.30 - 3.22),2.90,(2.08 - 4.03)
Region 9,1.34,(0.87 - 2.05),8.27,(6.10 - 11.12),2.27,(1.47 - 3.49),3.26,(2.39 - 4.45)
Region 10,1.32,(0.84 - 2.08),7.76,(5.59 - 10.68),2.15,(1.36 - 3.37),3.34,(2.41 - 4.61)
Region 11,1.42,(0.93 - 2.15),7.64,(5.60 - 10.35),1.93,(1.23 - 3.04),2.89,(2.09 - 3.98)
Region 12,1.32,(0.87 - 2.01),8.95,(6.73 - 11.79),2.57,(1.69 - 3.89),3.55,(2.60 - 4.81)
Region D,1.36,(0.97 - 1.90),8.18,(6.59 - 10.10),2.10,(1.51 - 2.91),3.13,(2.48 - 3.93)
Region 13,1.32,(0.85 - 2.05),7.32,(5.27 - 10.09),1.91,(1.20 - 3.02),2.80,(2.00 - 3.91)
Region 14,1.32,(0.83 - 2.09),8.16,(5.83 - 11.31),2.13,(1.34 - 3.38),3.19,(2.26 - 4.47)
Region 15,1.44,(0.91 - 2.27),8.94,(6.37 - 12.42),2.24,(1.40 - 3.59),3.36,(2.37 - 4.74)
North Carolina,1.19,(0.84 - 1.69),6.39,(5.11 - 7.97),2.01,(1.41 - 2.87),2.62,(1.98 - 3.45)
CenterPoint/Guilford,1.18,(0.77 - 1.82),5.85,(4.27 - 7.98),2.17,(1.37 - 3.43),2.67,(1.85 - 3.86)
CenterPoint,*,(* - *),6.48,(4.48 - 9.28),1.99,(1.17 - 3.38),2.55,(1.67 - 3.87)
Guilford,*,(* - *),*,(* - *),*,(* - *),2.81,(1.77 - 4.46)
Durham,1.10,(0.67 - 1.79),5.99,(4.20 - 8.48),2.14,(1.29 - 3.51),2.70,(1.82 - 4.00)
East Carolina,*,(* - *),6.07,(4.05 - 9.02),2.33,(1.34 - 4.01),2.93,(1.88 - 4.55)
Eastpointe,*,(* - *),5.01,(3.34 - 7.46),2.19,(1.26 - 3.79),2.57,(1.62 - 4.07)
ECCS,*,(* - *),7.82,(5.16 - 11.68),*,(* - *),3.10,(2.08 - 4.60)
Mecklenburg,1.24,(0.73 - 2.10),5.68,(3.93 - 8.15),2.44,(1.43 - 4.12),2.86,(1.84 - 4.41)
Pathways,1.39,(0.84 - 2.28),7.09,(4.86 - 10.25),1.59,(0.93 - 2.70),2.24,(1.48 - 3.38)
PBH,1.24,(0.76 - 2.01),6.75,(4.56 - 9.88),1.87,(1.11 - 3.14),2.55,(1.69 - 3.84)
Sandhills,*,(* - *),5.93,(3.92 - 8.88),*,(* - *),2.42,(1.53 - 3.79)
Smoky Mountain,*,(* - *),7.54,(5.04 - 11.13),*,(* - *),2.37,(1.57 - 3.56)
Western Highlands,*,(* - *),7.52,(4.97 - 11.23),*,(* - *),2.35,(1.51 - 3.63)
North Dakota,1.18,(0.79 - 1.77),4.25,(3.27 - 5.50),0.84,(0.53 - 1.35),1.47,(1.08 - 1.98)
Badlands and West Central,1.15,(0.69 - 1.92),4.15,(2.81 - 6.07),0.73,(0.39 - 1.33),1.26,(0.84 - 1.90)
Lake Region and South Central,1.11,(0.66 - 1.85),4.13,(2.72 - 6.23),0.68,(0.36 - 1.29),1.19,(0.76 - 1.85)
North Central and Northwest,1.16,(0.68 - 1.97),4.23,(2.75 - 6.45),0.70,(0.38 - 1.30),1.26,(0.81 - 1.95)
Northeast,1.30,(0.77 - 2.20),4.52,(3.03 - 6.69),0.96,(0.52 - 1.76),1.89,(1.27 - 2.82)
Southeast,1.23,(0.73 - 2.07),4.20,(2.96 - 5.93),1.10,(0.62 - 1.92),1.73,(1.18 - 2.54)
Ohio,1.38,(1.11 - 1.71),6.42,(5.69 - 7.24),1.65,(1.33 - 2.05),2.33,(2.01 - 2.70)
"Boards 2, 46, 55, and 68",1.56,(1.03 - 2.34),6.99,(5.03 - 9.63),1.40,(0.89 - 2.17),2.17,(1.56 - 3.01)
"Boards 3, 52, and 85",1.48,(0.95 - 2.28),5.93,(4.16 - 8.39),1.26,(0.79 - 2.00),1.94,(1.36 - 2.75)
Boards 4 and 78,1.37,(0.90 - 2.08),6.75,(4.77 - 9.47),1.49,(0.93 - 2.37),2.14,(1.50 - 3.05)
Boards 5 and 60,1.32,(0.87 - 2.00),6.32,(4.47 - 8.86),1.42,(0.90 - 2.25),2.31,(1.66 - 3.22)
"Boards 7, 15, 41, 79, and 84",1.33,(0.84 - 2.11),6.24,(4.41 - 8.76),1.10,(0.68 - 1.78),1.74,(1.23 - 2.48)
"Boards 8, 13, and 83",1.49,(0.94 - 2.34),6.12,(4.31 - 8.60),1.16,(0.71 - 1.90),1.83,(1.28 - 2.62)
Board 9 (Butler),1.45,(0.94 - 2.23),5.80,(4.04 - 8.27),1.30,(0.81 - 2.10),2.07,(1.46 - 2.95)
Board 12,1.50,(0.98 - 2.29),6.38,(4.55 - 8.89),1.35,(0.86 - 2.11),2.19,(1.57 - 3.04)
Boards 18 and 47,1.18,(0.81 - 1.72),5.27,(3.97 - 6.95),1.71,(1.15 - 2.54),2.16,(1.59 - 2.95)
"Boards 20, 32, 54, and 69",1.44,(0.93 - 2.22),6.55,(4.54 - 9.37),1.26,(0.79 - 2.01),2.00,(1.39 - 2.86)
"Boards 21, 39, 51, 70, and 80",1.50,(0.99 - 2.27),6.54,(4.69 - 9.06),1.33,(0.86 - 2.06),2.03,(1.45 - 2.82)
"Boards 22, 74, and 87",1.40,(0.90 - 2.16),6.43,(4.50 - 9.11),1.38,(0.85 - 2.23),2.21,(1.56 - 3.13)
Boards 23 and 45,1.37,(0.87 - 2.14),7.20,(5.09 - 10.10),1.27,(0.79 - 2.04),2.14,(1.52 - 3.01)
Board 25 (Franklin),1.48,(0.98 - 2.24),7.07,(5.43 - 9.16),2.61,(1.77 - 3.82),3.30,(2.45 - 4.42)
"Boards 27, 71, and 73",1.37,(0.90 - 2.07),6.13,(4.35 - 8.56),1.26,(0.80 - 1.97),1.91,(1.36 - 2.67)
"Boards 28, 43, and 67",1.51,(0.99 - 2.28),7.03,(5.16 - 9.51),1.44,(0.93 - 2.23),2.27,(1.65 - 3.11)
Board 31 (Hamilton),1.34,(0.87 - 2.06),7.11,(5.18 - 9.69),2.38,(1.52 - 3.70),3.06,(2.16 - 4.32)
Board 48 (Lucas),1.20,(0.78 - 1.85),5.78,(4.17 - 7.96),1.92,(1.21 - 3.04),2.50,(1.75 - 3.56)
Boards 50 and 76,1.45,(0.96 - 2.20),7.14,(5.31 - 9.53),1.68,(1.09 - 2.56),2.44,(1.78 - 3.34)
Board 57 (Montgomery),1.27,(0.83 - 1.94),6.58,(4.74 - 9.07),1.90,(1.22 - 2.95),2.57,(1.83 - 3.61)
Board 77 (Summit),1.34,(0.88 - 2.02),6.23,(4.46 - 8.64),1.66,(1.06 - 2.58),2.26,(1.59 - 3.20)
Oklahoma,1.46,(1.02 - 2.10),4.99,(3.86 - 6.44),1.13,(0.74 - 1.71),1.73,(1.28 - 2.33)
Central,1.58,(0.96 - 2.59),5.24,(3.48 - 7.81),1.16,(0.65 - 2.05),1.89,(1.24 - 2.88)
East Central,1.53,(0.90 - 2.58),5.01,(3.30 - 7.53),0.97,(0.54 - 1.74),1.56,(1.00 - 2.42)
Northeast,1.39,(0.83 - 2.33),4.97,(3.17 - 7.71),0.89,(0.49 - 1.63),1.56,(1.00 - 2.43)
Northwest and Southwest,1.46,(0.90 - 2.37),4.45,(2.95 - 6.65),0.95,(0.53 - 1.70),1.52,(0.99 - 2.32)
Oklahoma County,1.37,(0.82 - 2.30),5.00,(3.35 - 7.39),1.57,(0.90 - 2.70),2.09,(1.36 - 3.22)
Southeast,1.37,(0.82 - 2.27),5.36,(3.61 - 7.87),0.92,(0.51 - 1.65),1.55,(1.02 - 2.35)
Tulsa County,1.57,(0.94 - 2.59),5.00,(3.33 - 7.44),1.25,(0.72 - 2.18),1.79,(1.17 - 2.74)
Oregon,1.78,(1.30 - 2.44),7.30,(5.98 - 8.89),1.94,(1.36 - 2.76),2.67,(2.06 - 3.45)
Region 1 (Multnomah),1.86,(1.17 - 2.96),8.72,(6.22 - 12.09),3.02,(1.84 - 4.91),3.72,(2.51 - 5.49)
Region 2,1.80,(1.13 - 2.87),6.11,(4.24 - 8.72),1.44,(0.85 - 2.43),2.02,(1.35 - 3.02)
Region 3,1.74,(1.14 - 2.65),7.02,(5.33 - 9.20),1.98,(1.25 - 3.11),2.77,(2.00 - 3.82)
Region 4,1.84,(1.16 - 2.92),8.08,(5.56 - 11.59),1.55,(0.92 - 2.61),2.36,(1.60 - 3.46)
Region 5 (Central),*,(* - *),*,(* - *),*,(* - *),2.53,(1.66 - 3.83)
Region 6 (Eastern),*,(* - *),*,(* - *),*,(* - *),2.19,(1.44 - 3.33)
Pennsylvania,1.32,(1.04 - 1.68),6.03,(5.25 - 6.91),1.60,(1.24 - 2.05),2.22,(1.87 - 2.64)
Region 1 (Allegheny),1.36,(0.90 - 2.04),6.26,(4.66 - 8.34),1.79,(1.16 - 2.75),2.38,(1.71 - 3.30)
"Regions 3, 8, 9, and 51",1.44,(0.93 - 2.22),7.34,(5.26 - 10.14),1.50,(0.94 - 2.38),2.36,(1.69 - 3.29)
"Regions 4, 11, 37, and 49",1.50,(0.99 - 2.27),5.98,(4.24 - 8.37),1.28,(0.79 - 2.04),1.92,(1.35 - 2.72)
"Regions 5, 18, 23, 24, and 46",1.44,(0.93 - 2.20),6.14,(4.31 - 8.67),1.31,(0.82 - 2.08),1.96,(1.37 - 2.80)
"Regions 6, 12, 16, 31, 35, 45, and 47",1.25,(0.80 - 1.96),5.18,(3.67 - 7.26),1.27,(0.78 - 2.06),2.02,(1.43 - 2.84)
"Regions 7, 13, 20, and 33",1.44,(0.98 - 2.12),6.85,(5.35 - 8.72),1.56,(1.06 - 2.29),2.25,(1.72 - 2.95)
"Regions 10, 15, 27, 32, 43, and 44",1.31,(0.85 - 2.00),6.09,(4.26 - 8.64),1.32,(0.83 - 2.09),1.94,(1.35 - 2.77)
Regions 17 and 21,1.27,(0.82 - 1.99),5.84,(4.14 - 8.19),1.46,(0.90 - 2.38),2.16,(1.50 - 3.10)
"Regions 19, 26, 28, and 42",1.43,(0.94 - 2.18),6.21,(4.49 - 8.53),1.37,(0.87 - 2.13),2.01,(1.43 - 2.80)
"Regions 22, 38, 40, 41, and 48",1.33,(0.87 - 2.02),6.14,(4.36 - 8.59),1.22,(0.76 - 1.94),1.83,(1.29 - 2.59)
Regions 29 and 34,1.35,(0.86 - 2.10),5.29,(3.70 - 7.51),1.19,(0.75 - 1.90),1.75,(1.23 - 2.50)
Regions 30 and 50,1.36,(0.89 - 2.08),6.23,(4.46 - 8.64),1.60,(1.01 - 2.54),2.23,(1.57 - 3.16)
Region 36 (Philadelphia),0.81,(0.52 - 1.26),4.63,(3.41 - 6.25),2.88,(1.91 - 4.35),3.17,(2.25 - 4.44)
Rhode Island,1.81,(1.25 - 2.62),10.25,(8.52 - 12.29),3.70,(2.67 - 5.10),4.73,(3.72 - 5.98)
Bristol and Newport,2.01,(1.23 - 3.26),9.82,(6.82 - 13.94),3.35,(2.03 - 5.47),4.37,(2.96 - 6.40)
Kent,1.93,(1.16 - 3.18),10.38,(7.32 - 14.51),3.00,(1.80 - 4.95),3.89,(2.60 - 5.78)
Providence,1.74,(1.12 - 2.69),10.36,(8.32 - 12.83),4.14,(2.87 - 5.95),5.16,(3.94 - 6.73)
Washington,1.81,(1.10 - 2.97),10.05,(7.07 - 14.09),2.88,(1.73 - 4.77),4.10,(2.80 - 5.95)
South Carolina,1.11,(0.79 - 1.56),5.52,(4.39 - 6.92),1.85,(1.28 - 2.67),2.37,(1.79 - 3.15)
Region 1,1.21,(0.76 - 1.92),6.24,(4.37 - 8.82),1.50,(0.90 - 2.50),2.14,(1.45 - 3.15)
Region 2,1.11,(0.70 - 1.75),5.31,(3.81 - 7.34),1.72,(1.06 - 2.80),2.26,(1.55 - 3.27)
Region 3,0.91,(0.56 - 1.48),4.62,(3.17 - 6.69),2.10,(1.24 - 3.53),2.43,(1.57 - 3.76)
Region 4,1.15,(0.72 - 1.84),5.65,(4.03 - 7.87),2.19,(1.34 - 3.56),2.70,(1.83 - 3.96)
South Dakota,1.14,(0.77 - 1.66),4.99,(3.88 - 6.40),0.92,(0.57 - 1.48),1.55,(1.13 - 2.12)
Region 1,1.14,(0.68 - 1.92),4.37,(2.90 - 6.53),0.80,(0.43 - 1.48),1.39,(0.90 - 2.15)
Region 2,1.14,(0.69 - 1.89),5.59,(3.95 - 7.87),1.11,(0.63 - 1.98),1.76,(1.18 - 2.62)
Region 3,1.21,(0.73 - 2.00),5.00,(3.38 - 7.35),0.90,(0.49 - 1.65),1.67,(1.11 - 2.50)
Region 4,*,(* - *),5.17,(3.36 - 7.89),*,(* - *),1.57,(1.00 - 2.45)
Region 5,1.16,(0.69 - 1.97),4.47,(2.92 - 6.77),*,(* - *),1.28,(0.82 - 2.01)
Region 6,*,(* - *),*,(* - *),*,(* - *),1.10,(0.67 - 1.80)
Region 7,1.15,(0.69 - 1.91),5.39,(3.57 - 8.05),0.98,(0.52 - 1.82),1.62,(1.04 - 2.54)
Tennessee,1.31,(0.95 - 1.82),7.30,(5.95 - 8.92),2.00,(1.41 - 2.82),2.71,(2.09 - 3.50)
Region 1,1.35,(0.82 - 2.22),7.47,(5.05 - 10.91),1.49,(0.88 - 2.53),2.20,(1.46 - 3.30)
Region 2,1.59,(0.99 - 2.53),9.06,(6.61 - 12.29),2.01,(1.25 - 3.23),2.93,(2.06 - 4.13)
Region 3,1.56,(0.95 - 2.55),9.24,(6.60 - 12.77),1.93,(1.16 - 3.19),2.90,(2.00 - 4.18)
Region 4 (Davidson),*,(* - *),6.49,(4.39 - 9.49),3.16,(1.84 - 5.39),3.62,(2.29 - 5.67)
Region 5,1.45,(0.92 - 2.26),7.68,(5.56 - 10.53),1.69,(1.05 - 2.71),2.52,(1.78 - 3.55)
Region 6,1.11,(0.68 - 1.79),5.96,(4.03 - 8.71),1.67,(0.98 - 2.83),2.25,(1.47 - 3.41)
Region 7 (Shelby),0.80,(0.49 - 1.29),4.00,(2.70 - 5.90),2.30,(1.31 - 3.99),2.55,(1.58 - 4.07)
Texas,1.81,(1.45 - 2.26),5.72,(4.98 - 6.56),1.64,(1.31 - 2.06),2.30,(1.97 - 2.68)
Region 1,1.91,(1.24 - 2.92),7.16,(5.13 - 9.90),1.62,(1.01 - 2.57),2.63,(1.89 - 3.64)
Region 2,1.78,(1.14 - 2.76),6.62,(4.57 - 9.50),1.46,(0.90 - 2.36),2.35,(1.64 - 3.35)
Region 3,1.73,(1.27 - 2.36),5.33,(4.31 - 6.58),1.54,(1.11 - 2.12),2.10,(1.67 - 2.64)
Region 3a,1.87,(1.31 - 2.66),5.75,(4.45 - 7.41),1.70,(1.17 - 2.48),2.30,(1.75 - 3.02)
Region 3bc,1.49,(0.95 - 2.33),4.61,(3.28 - 6.43),1.25,(0.79 - 1.97),1.75,(1.24 - 2.46)
Region 4,1.50,(0.98 - 2.30),5.69,(4.07 - 7.88),1.27,(0.78 - 2.05),1.92,(1.35 - 2.72)
Region 5,1.48,(0.97 - 2.28),5.29,(3.69 - 7.52),1.58,(0.96 - 2.58),2.15,(1.47 - 3.15)
Region 6,1.86,(1.35 - 2.57),5.31,(4.19 - 6.72),1.79,(1.27 - 2.53),2.33,(1.81 - 3.01)
Region 6a,1.86,(1.31 - 2.63),5.15,(3.96 - 6.68),1.82,(1.26 - 2.62),2.33,(1.77 - 3.07)
Region 6bc,1.91,(1.23 - 2.96),6.65,(4.56 - 9.60),1.61,(1.00 - 2.58),2.36,(1.63 - 3.39)
Region 7,1.99,(1.43 - 2.76),5.95,(4.66 - 7.58),1.90,(1.35 - 2.67),2.67,(2.08 - 3.42)
Region 7a,2.22,(1.49 - 3.30),6.53,(4.78 - 8.85),2.08,(1.38 - 3.13),2.84,(2.09 - 3.86)
Region 7bcd,1.65,(1.09 - 2.49),5.24,(3.66 - 7.45),1.59,(1.00 - 2.53),2.39,(1.70 - 3.36)
Region 8,1.87,(1.25 - 2.78),5.98,(4.33 - 8.21),1.47,(0.95 - 2.26),2.17,(1.57 - 2.98)
Region 9,1.74,(1.12 - 2.70),5.78,(3.98 - 8.33),*,(* - *),2.05,(1.43 - 2.94)
Region 10,1.74,(1.12 - 2.69),5.83,(4.04 - 8.35),1.55,(0.94 - 2.55),2.28,(1.57 - 3.31)
Region 11,1.87,(1.29 - 2.69),6.49,(4.95 - 8.47),1.89,(1.27 - 2.80),2.69,(2.01 - 3.58)
Region 11abd,1.94,(1.24 - 3.02),7.03,(5.04 - 9.73),1.91,(1.20 - 3.01),2.78,(1.98 - 3.88)
Region 11c (Hidalgo),1.74,(1.12 - 2.69),5.52,(3.78 - 7.99),1.85,(1.12 - 3.03),2.52,(1.72 - 3.67)
Utah,1.25,(0.83 - 1.89),5.09,(3.97 - 6.52),1.09,(0.67 - 1.76),1.91,(1.41 - 2.57)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",1.17,(0.69 - 1.98),4.76,(3.16 - 7.10),0.95,(0.51 - 1.76),1.78,(1.17 - 2.70)
"Central, Four Corners, San Juan, and Southwest",1.14,(0.65 - 1.98),4.57,(2.95 - 7.01),0.88,(0.46 - 1.68),1.61,(1.03 - 2.51)
