State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Saginaw,7.67,(5.36 - 10.86),18.58,(14.13 - 24.06),4.69,(3.18 - 6.88),6.72,(4.98 - 9.03)
Southeast,7.72,(6.05 - 9.81),17.97,(15.14 - 21.18),4.02,(3.00 - 5.36),5.78,(4.70 - 7.08)
St. Clair,6.89,(4.76 - 9.87),15.76,(11.61 - 21.04),4.21,(2.80 - 6.28),5.75,(4.13 - 7.96)
Washtenaw,7.95,(5.73 - 10.94),18.46,(14.62 - 23.04),4.90,(3.51 - 6.81),7.48,(5.86 - 9.50)
Minnesota,6.59,(5.38 - 8.04),19.20,(16.72 - 21.95),4.63,(3.58 - 5.97),6.80,(5.75 - 8.03)
Regions 1 and 2,6.87,(4.60 - 10.15),*,(* - *),5.06,(3.24 - 7.83),7.62,(5.47 - 10.50)
Regions 3 and 4,6.50,(4.62 - 9.07),18.31,(14.15 - 23.34),4.34,(2.91 - 6.42),6.70,(5.06 - 8.82)
Regions 5 and 6,5.04,(3.47 - 7.26),15.14,(11.41 - 19.81),3.18,(2.07 - 4.85),5.09,(3.75 - 6.87)
Region 7A (Hennepin),7.15,(5.00 - 10.14),22.17,(17.50 - 27.67),5.66,(3.82 - 8.33),7.79,(5.82 - 10.36)
Region 7B (Ramsey),7.30,(4.88 - 10.79),*,(* - *),5.88,(3.80 - 8.98),8.23,(5.89 - 11.37)
Region 7C,7.02,(5.02 - 9.74),19.23,(15.19 - 24.03),4.30,(2.97 - 6.18),6.38,(4.92 - 8.25)
Mississippi,4.42,(3.50 - 5.57),11.71,(9.75 - 14.01),3.08,(2.32 - 4.06),4.42,(3.63 - 5.38)
Region 1,5.02,(3.43 - 7.29),14.48,(10.95 - 18.90),3.10,(2.00 - 4.76),4.81,(3.53 - 6.53)
Region 2,3.99,(2.58 - 6.13),11.66,(8.18 - 16.35),3.46,(2.15 - 5.51),4.82,(3.32 - 6.96)
Region 3,4.11,(2.71 - 6.20),9.98,(7.04 - 13.98),2.74,(1.68 - 4.41),3.95,(2.72 - 5.70)
Region 4,3.80,(2.54 - 5.65),10.74,(7.67 - 14.85),2.73,(1.75 - 4.22),3.98,(2.83 - 5.57)
Region 5,4.09,(2.62 - 6.34),10.13,(6.77 - 14.89),2.93,(1.77 - 4.82),4.03,(2.66 - 6.07)
Region 6,4.56,(2.98 - 6.93),10.35,(7.19 - 14.69),3.00,(1.88 - 4.75),4.29,(2.96 - 6.18)
Region 7,5.10,(3.42 - 7.53),12.62,(9.08 - 17.29),3.54,(2.29 - 5.42),4.72,(3.33 - 6.66)
Missouri,6.43,(5.28 - 7.81),15.63,(13.41 - 18.14),3.84,(2.98 - 4.95),5.54,(4.63 - 6.61)
Central,5.56,(3.78 - 8.11),11.98,(8.69 - 16.29),3.04,(1.95 - 4.72),4.61,(3.30 - 6.39)
Eastern,7.22,(5.47 - 9.48),19.02,(15.30 - 23.40),4.69,(3.36 - 6.51),6.66,(5.21 - 8.49)
Eastern (St. Louis City and County),6.60,(4.69 - 9.21),19.23,(14.68 - 24.78),4.71,(3.17 - 6.95),6.67,(4.96 - 8.92)
Eastern (excluding St. Louis),8.27,(5.59 - 12.07),*,(* - *),4.65,(2.99 - 7.16),6.65,(4.73 - 9.26)
Northwest,6.24,(4.62 - 8.36),14.79,(11.68 - 18.55),3.70,(2.63 - 5.17),5.21,(4.03 - 6.71)
Northwest (Jackson),7.11,(4.91 - 10.19),17.31,(12.72 - 23.11),4.43,(2.95 - 6.63),6.07,(4.39 - 8.33)
Northwest (excluding Jackson),5.49,(3.59 - 8.32),12.88,(9.26 - 17.63),3.04,(1.92 - 4.77),4.47,(3.14 - 6.33)
Southeast,5.18,(3.49 - 7.61),14.11,(10.61 - 18.53),3.26,(2.09 - 5.05),4.77,(3.43 - 6.60)
Southwest,6.51,(4.53 - 9.28),14.43,(10.76 - 19.08),3.22,(2.08 - 4.96),4.87,(3.52 - 6.68)
Montana,9.15,(7.70 - 10.85),22.49,(19.83 - 25.39),6.15,(4.95 - 7.63),8.53,(7.34 - 9.89)
Region 1,7.07,(4.74 - 10.41),*,(* - *),4.18,(2.57 - 6.71),5.79,(3.94 - 8.41)
Region 2,7.05,(4.95 - 9.96),16.21,(12.04 - 21.47),3.82,(2.45 - 5.91),5.53,(3.94 - 7.70)
Region 3,8.03,(5.82 - 10.97),19.81,(15.22 - 25.37),4.77,(3.28 - 6.88),6.76,(5.10 - 8.91)
Region 4,9.79,(7.29 - 13.02),25.46,(21.02 - 30.48),7.20,(5.27 - 9.75),10.17,(8.17 - 12.59)
Region 5,11.13,(8.50 - 14.43),25.21,(20.94 - 30.02),7.82,(5.77 - 10.51),10.39,(8.33 - 12.90)
Nebraska,5.87,(4.73 - 7.27),13.79,(11.52 - 16.43),3.14,(2.37 - 4.14),4.83,(3.98 - 5.84)
Regions 1 and 2,5.55,(4.01 - 7.65),12.29,(8.99 - 16.57),2.51,(1.64 - 3.83),3.89,(2.79 - 5.38)
Region 1,5.60,(3.66 - 8.48),*,(* - *),2.66,(1.57 - 4.46),4.09,(2.69 - 6.17)
Region 2,5.52,(3.61 - 8.34),*,(* - *),*,(* - *),3.71,(2.46 - 5.56)
Region 3,5.73,(3.87 - 8.40),12.88,(9.03 - 18.05),2.53,(1.55 - 4.11),4.15,(2.86 - 5.98)
Region 4,5.13,(3.46 - 7.56),11.38,(8.01 - 15.92),2.74,(1.67 - 4.47),4.03,(2.75 - 5.86)
Region 5,5.90,(4.18 - 8.28),13.58,(10.53 - 17.34),3.18,(2.14 - 4.69),5.06,(3.85 - 6.63)
Region 6,6.20,(4.46 - 8.56),15.29,(11.77 - 19.62),3.58,(2.46 - 5.19),5.38,(4.09 - 7.05)
Nevada,8.11,(6.55 - 10.00),15.45,(12.97 - 18.31),4.82,(3.68 - 6.30),6.21,(5.07 - 7.59)
Clark,7.63,(5.87 - 9.86),14.75,(11.95 - 18.06),4.39,(3.18 - 6.04),5.72,(4.50 - 7.25)
Rural,9.34,(6.50 - 13.25),16.27,(11.80 - 22.01),5.73,(3.68 - 8.83),7.13,(4.95 - 10.16)
Washoe,9.28,(6.55 - 13.00),17.70,(13.35 - 23.10),6.01,(4.02 - 8.90),7.64,(5.55 - 10.44)
New Hampshire,9.25,(7.69 - 11.09),26.81,(23.93 - 29.89),5.96,(4.74 - 7.47),8.74,(7.51 - 10.15)
Central,9.38,(7.21 - 12.12),25.52,(21.51 - 30.00),6.01,(4.41 - 8.12),8.83,(7.13 - 10.89)
Central 1,9.50,(6.75 - 13.23),25.74,(20.33 - 32.01),5.89,(3.99 - 8.60),9.04,(6.90 - 11.76)
Central 2,9.27,(6.54 - 12.99),25.28,(20.25 - 31.07),6.12,(4.20 - 8.84),8.63,(6.54 - 11.31)
Northern,9.10,(6.31 - 12.96),*,(* - *),6.35,(4.25 - 9.39),9.68,(7.25 - 12.80)
Southern,9.22,(7.40 - 11.44),26.93,(23.34 - 30.84),5.85,(4.53 - 7.54),8.48,(7.10 - 10.09)
Southern 1 (Rockingham),10.42,(7.70 - 13.94),30.38,(24.60 - 36.84),6.27,(4.44 - 8.77),9.00,(6.98 - 11.53)
Southern 2,8.46,(6.35 - 11.19),25.09,(20.94 - 29.77),5.59,(4.07 - 7.64),8.16,(6.56 - 10.11)
New Jersey,5.73,(4.60 - 7.10),15.36,(13.09 - 17.95),2.95,(2.22 - 3.90),4.58,(3.80 - 5.51)
Central,6.38,(4.47 - 9.03),17.63,(13.59 - 22.56),3.11,(2.01 - 4.78),4.97,(3.67 - 6.70)
Metropolitan,5.54,(3.83 - 7.94),14.04,(10.78 - 18.10),2.74,(1.79 - 4.18),4.31,(3.19 - 5.78)
Northern,4.89,(3.46 - 6.85),14.25,(10.97 - 18.31),2.54,(1.70 - 3.79),3.99,(3.01 - 5.28)
Southern,6.40,(4.55 - 8.93),16.02,(12.16 - 20.81),3.62,(2.41 - 5.40),5.35,(3.96 - 7.19)
New Mexico,8.96,(7.42 - 10.79),17.68,(15.21 - 20.46),4.37,(3.37 - 5.64),6.46,(5.44 - 7.64)
Region 1,8.17,(5.90 - 11.21),15.79,(12.03 - 20.46),4.11,(2.78 - 6.03),5.99,(4.51 - 7.91)
Region 2,*,(* - *),*,(* - *),6.03,(3.97 - 9.05),7.96,(5.74 - 10.95)
Region 3 (Bernalillo),8.87,(6.52 - 11.95),20.91,(16.84 - 25.67),4.93,(3.46 - 6.97),7.33,(5.72 - 9.33)
Region 4,8.17,(5.58 - 11.82),13.62,(9.65 - 18.87),2.94,(1.84 - 4.66),4.77,(3.36 - 6.74)
Region 5,8.01,(5.65 - 11.23),15.69,(11.91 - 20.38),3.24,(2.12 - 4.93),5.40,(4.03 - 7.20)
New York,7.73,(6.90 - 8.66),20.89,(19.38 - 22.49),4.55,(3.94 - 5.26),7.00,(6.41 - 7.65)
Region A,5.94,(4.92 - 7.15),18.95,(16.91 - 21.18),4.32,(3.54 - 5.27),6.42,(5.61 - 7.34)
Region 1,6.01,(4.23 - 8.47),16.90,(13.03 - 21.64),3.59,(2.44 - 5.25),5.83,(4.42 - 7.65)
Region 2,5.71,(4.33 - 7.51),18.81,(15.75 - 22.31),3.58,(2.62 - 4.88),5.93,(4.84 - 7.23)
Region 3,8.14,(5.79 - 11.32),25.10,(20.54 - 30.28),7.58,(5.69 - 10.02),9.72,(7.77 - 12.10)
Region 4,5.19,(3.64 - 7.36),16.29,(13.02 - 20.19),3.10,(2.16 - 4.44),4.85,(3.75 - 6.24)
Region B,8.11,(6.79 - 9.67),21.41,(18.78 - 24.30),3.94,(3.14 - 4.93),6.38,(5.50 - 7.40)
Region 5,8.55,(6.73 - 10.80),22.72,(19.15 - 26.75),3.97,(2.94 - 5.34),6.54,(5.38 - 7.93)
Region 6,7.17,(5.23 - 9.75),18.48,(14.33 - 23.49),3.16,(2.17 - 4.57),5.19,(3.96 - 6.77)
Region 7,8.19,(5.84 - 11.37),21.52,(16.78 - 27.16),5.08,(3.52 - 7.27),7.73,(5.90 - 10.05)
Region C,9.58,(8.26 - 11.10),22.70,(20.49 - 25.07),5.34,(4.48 - 6.35),8.22,(7.33 - 9.20)
Region 8,12.89,(9.70 - 16.93),27.68,(23.02 - 32.87),6.75,(4.93 - 9.16),10.05,(8.11 - 12.40)
Region 9,8.49,(6.40 - 11.19),22.47,(18.20 - 27.42),5.14,(3.71 - 7.06),8.01,(6.40 - 9.99)
Region 10,8.59,(6.19 - 11.80),21.72,(17.32 - 26.87),5.10,(3.61 - 7.18),8.63,(6.80 - 10.90)
Region 11,7.32,(5.46 - 9.74),19.42,(15.56 - 23.97),3.80,(2.73 - 5.28),6.42,(5.12 - 8.01)
Region 12,10.26,(7.93 - 13.19),22.18,(18.01 - 27.01),5.74,(4.31 - 7.62),8.25,(6.67 - 10.16)
Region D,9.49,(7.65 - 11.73),22.80,(19.55 - 26.42),5.45,(4.28 - 6.91),8.38,(7.07 - 9.90)
Region 13,10.46,(7.47 - 14.47),22.93,(17.88 - 28.90),5.70,(3.96 - 8.16),8.53,(6.51 - 11.09)
Region 14,8.59,(5.99 - 12.18),*,(* - *),5.55,(3.86 - 7.91),8.49,(6.47 - 11.07)
Region 15,9.48,(6.79 - 13.08),23.17,(18.18 - 29.04),5.12,(3.48 - 7.48),8.13,(6.18 - 10.64)
North Carolina,6.64,(5.56 - 7.90),16.18,(13.88 - 18.77),3.90,(3.07 - 4.94),5.59,(4.70 - 6.64)
CenterPoint/Guilford,6.62,(4.89 - 8.92),15.53,(11.84 - 20.10),3.99,(2.77 - 5.69),5.55,(4.15 - 7.39)
CenterPoint,6.45,(4.31 - 9.55),*,(* - *),3.53,(2.24 - 5.50),4.94,(3.41 - 7.11)
Guilford,6.82,(4.52 - 10.16),*,(* - *),*,(* - *),6.24,(4.25 - 9.09)
Durham,5.78,(4.09 - 8.11),13.75,(10.29 - 18.13),3.36,(2.23 - 5.03),4.88,(3.57 - 6.63)
East Carolina,*,(* - *),*,(* - *),4.92,(3.16 - 7.60),7.21,(5.11 - 10.09)
Eastpointe,6.15,(4.02 - 9.31),*,(* - *),4.38,(2.73 - 6.94),5.96,(4.07 - 8.67)
ECCS,8.11,(5.41 - 11.99),*,(* - *),*,(* - *),7.37,(5.27 - 10.21)
Mecklenburg,7.11,(4.90 - 10.20),15.39,(11.62 - 20.09),4.47,(2.97 - 6.67),5.87,(4.23 - 8.09)
Pathways,6.68,(4.60 - 9.60),*,(* - *),3.54,(2.28 - 5.46),5.06,(3.56 - 7.13)
PBH,6.82,(4.83 - 9.53),15.84,(11.45 - 21.52),3.68,(2.44 - 5.52),5.37,(3.88 - 7.41)
Sandhills,6.54,(4.26 - 9.90),*,(* - *),4.05,(2.52 - 6.45),5.57,(3.78 - 8.14)
Smoky Mountain,*,(* - *),*,(* - *),3.23,(2.01 - 5.15),5.04,(3.51 - 7.20)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),5.04,(3.37 - 7.48)
North Dakota,5.03,(4.06 - 6.22),11.87,(9.99 - 14.04),3.22,(2.43 - 4.27),4.81,(3.98 - 5.79)
Badlands and West Central,5.08,(3.57 - 7.19),12.27,(9.16 - 16.24),3.07,(2.02 - 4.65),4.51,(3.30 - 6.15)
Lake Region and South Central,4.91,(3.32 - 7.20),12.04,(8.61 - 16.60),3.19,(2.01 - 5.05),4.49,(3.14 - 6.40)
North Central and Northwest,4.11,(2.71 - 6.20),9.42,(6.61 - 13.26),2.50,(1.55 - 4.01),3.59,(2.48 - 5.15)
Northeast,4.69,(3.18 - 6.87),10.27,(7.35 - 14.17),2.81,(1.77 - 4.43),4.76,(3.42 - 6.58)
Southeast,5.90,(4.22 - 8.21),13.73,(10.83 - 17.25),4.08,(2.82 - 5.88),6.07,(4.71 - 7.79)
Ohio,7.40,(6.66 - 8.22),16.74,(15.43 - 18.13),4.08,(3.50 - 4.75),5.89,(5.34 - 6.49)
"Boards 2, 46, 55, and 68",6.75,(4.84 - 9.34),14.73,(11.24 - 19.07),3.21,(2.18 - 4.70),4.81,(3.59 - 6.41)
"Boards 3, 52, and 85",5.95,(4.08 - 8.60),13.98,(10.28 - 18.74),2.91,(1.88 - 4.49),4.52,(3.23 - 6.28)
Boards 4 and 78,7.00,(4.96 - 9.78),15.31,(11.44 - 20.18),3.50,(2.33 - 5.23),4.96,(3.60 - 6.80)
Boards 5 and 60,6.49,(4.63 - 9.02),17.25,(13.36 - 21.98),3.89,(2.65 - 5.68),6.32,(4.81 - 8.26)
"Boards 7, 15, 41, 79, and 84",5.49,(3.85 - 7.77),11.93,(8.78 - 16.02),2.77,(1.86 - 4.11),3.92,(2.87 - 5.34)
"Boards 8, 13, and 83",7.85,(5.62 - 10.85),16.90,(12.62 - 22.28),3.64,(2.47 - 5.33),5.43,(4.00 - 7.32)
Board 9 (Butler),6.89,(4.74 - 9.90),14.37,(10.61 - 19.18),3.18,(2.08 - 4.82),5.09,(3.70 - 6.98)
Board 12,7.52,(5.36 - 10.47),16.87,(12.98 - 21.64),3.99,(2.73 - 5.80),6.14,(4.63 - 8.11)
Boards 18 and 47,7.49,(5.90 - 9.45),19.31,(16.23 - 22.80),4.66,(3.51 - 6.18),6.53,(5.33 - 7.99)
"Boards 20, 32, 54, and 69",6.10,(4.23 - 8.71),12.97,(9.44 - 17.58),2.90,(1.89 - 4.42),4.31,(3.07 - 6.00)
"Boards 21, 39, 51, 70, and 80",7.16,(5.13 - 9.90),14.56,(11.14 - 18.81),3.38,(2.35 - 4.84),4.88,(3.67 - 6.46)
"Boards 22, 74, and 87",7.12,(4.96 - 10.13),16.88,(12.67 - 22.12),3.92,(2.59 - 5.88),6.05,(4.43 - 8.22)
Boards 23 and 45,6.46,(4.47 - 9.27),15.30,(11.43 - 20.19),3.15,(2.11 - 4.68),4.93,(3.62 - 6.68)
Board 25 (Franklin),8.32,(6.42 - 10.71),20.85,(17.73 - 24.35),5.70,(4.27 - 7.56),8.04,(6.59 - 9.78)
"Boards 27, 71, and 73",6.01,(4.24 - 8.46),12.70,(9.44 - 16.88),3.07,(2.07 - 4.54),4.36,(3.20 - 5.92)
"Boards 28, 43, and 67",7.18,(5.16 - 9.91),15.37,(12.06 - 19.40),3.52,(2.44 - 5.07),5.28,(4.04 - 6.88)
Board 31 (Hamilton),9.41,(7.07 - 12.44),18.93,(14.94 - 23.68),5.35,(3.80 - 7.49),7.32,(5.64 - 9.44)
Board 48 (Lucas),8.05,(5.89 - 10.92),18.34,(14.24 - 23.31),5.22,(3.65 - 7.41),7.20,(5.46 - 9.44)
Boards 50 and 76,7.31,(5.30 - 10.01),15.94,(12.58 - 20.01),3.58,(2.45 - 5.19),5.31,(4.04 - 6.95)
Board 57 (Montgomery),8.04,(5.81 - 11.01),18.17,(14.12 - 23.09),4.37,(3.02 - 6.28),6.35,(4.80 - 8.34)
Board 77 (Summit),8.27,(6.10 - 11.12),15.14,(11.65 - 19.45),4.55,(3.20 - 6.41),5.94,(4.49 - 7.81)
Oklahoma,5.87,(4.65 - 7.37),11.76,(9.71 - 14.18),3.39,(2.55 - 4.49),4.69,(3.81 - 5.76)
Central,5.38,(3.53 - 8.11),11.65,(8.34 - 16.05),3.28,(2.04 - 5.25),4.80,(3.35 - 6.83)
East Central,5.57,(3.66 - 8.41),11.13,(7.57 - 16.08),2.91,(1.81 - 4.66),4.11,(2.79 - 6.02)
Northeast,5.44,(3.50 - 8.37),10.57,(7.21 - 15.23),2.75,(1.67 - 4.50),4.03,(2.72 - 5.94)
Northwest and Southwest,5.63,(3.77 - 8.33),10.84,(7.62 - 15.20),3.06,(1.92 - 4.85),4.32,(2.99 - 6.20)
Oklahoma County,7.48,(5.12 - 10.82),14.94,(10.99 - 19.98),5.11,(3.36 - 7.70),6.62,(4.74 - 9.17)
Southeast,4.88,(3.15 - 7.50),10.29,(7.14 - 14.60),2.49,(1.53 - 4.02),3.60,(2.46 - 5.24)
Tulsa County,5.86,(3.96 - 8.59),11.62,(8.42 - 15.83),3.38,(2.21 - 5.14),4.57,(3.27 - 6.35)
Oregon,8.02,(6.60 - 9.73),19.66,(17.32 - 22.24),5.83,(4.72 - 7.18),7.70,(6.61 - 8.96)
Region 1 (Multnomah),9.19,(6.54 - 12.78),23.50,(18.86 - 28.86),8.56,(6.15 - 11.79),10.39,(7.96 - 13.46)
Region 2,7.51,(5.36 - 10.41),18.81,(14.52 - 24.01),5.42,(3.86 - 7.57),7.10,(5.41 - 9.27)
Region 3,7.33,(5.36 - 9.95),18.20,(15.24 - 21.59),5.00,(3.60 - 6.90),7.07,(5.63 - 8.83)
Region 4,9.18,(6.46 - 12.89),20.62,(15.68 - 26.62),5.37,(3.61 - 7.91),7.25,(5.32 - 9.79)
Region 5 (Central),9.51,(6.27 - 14.15),*,(* - *),5.92,(3.78 - 9.15),7.92,(5.47 - 11.33)
Region 6 (Eastern),6.59,(4.36 - 9.84),*,(* - *),4.04,(2.49 - 6.48),5.83,(3.98 - 8.49)
Pennsylvania,6.99,(6.20 - 7.88),15.61,(14.25 - 17.06),3.47,(2.93 - 4.09),5.17,(4.66 - 5.74)
Region 1 (Allegheny),7.37,(5.63 - 9.59),18.09,(14.98 - 21.68),3.99,(2.91 - 5.46),5.86,(4.68 - 7.30)
"Regions 3, 8, 9, and 51",6.42,(4.49 - 9.10),15.20,(11.56 - 19.73),3.17,(2.14 - 4.69),4.95,(3.70 - 6.60)
"Regions 4, 11, 37, and 49",7.19,(5.28 - 9.71),14.72,(11.34 - 18.90),3.17,(2.19 - 4.56),4.74,(3.60 - 6.22)
"Regions 5, 18, 23, 24, and 46",5.72,(3.95 - 8.21),13.01,(9.49 - 17.57),2.78,(1.83 - 4.20),4.16,(2.99 - 5.76)
"Regions 6, 12, 16, 31, 35, 45, and 47",6.45,(4.64 - 8.90),13.93,(10.90 - 17.64),2.85,(1.97 - 4.09),4.98,(3.88 - 6.38)
"Regions 7, 13, 20, and 33",9.07,(7.31 - 11.20),18.88,(16.10 - 22.02),4.04,(3.07 - 5.30),5.99,(4.99 - 7.19)
"Regions 10, 15, 27, 32, 43, and 44",6.58,(4.65 - 9.22),14.67,(11.00 - 19.29),2.99,(1.98 - 4.48),4.50,(3.30 - 6.12)
Regions 17 and 21,6.27,(4.44 - 8.80),14.29,(10.94 - 18.46),3.06,(2.07 - 4.50),4.84,(3.63 - 6.43)
"Regions 19, 26, 28, and 42",6.38,(4.65 - 8.69),13.62,(10.53 - 17.45),2.89,(1.99 - 4.17),4.30,(3.26 - 5.66)
"Regions 22, 38, 40, 41, and 48",5.37,(3.81 - 7.50),12.72,(9.48 - 16.86),2.52,(1.67 - 3.80),3.79,(2.76 - 5.19)
Regions 29 and 34,4.99,(3.36 - 7.37),11.26,(8.08 - 15.49),2.17,(1.40 - 3.34),3.41,(2.43 - 4.76)
Regions 30 and 50,6.34,(4.46 - 8.95),13.50,(10.13 - 17.77),3.17,(2.14 - 4.67),4.57,(3.37 - 6.18)
Region 36 (Philadelphia),6.87,(5.18 - 9.07),18.07,(14.97 - 21.65),5.23,(3.89 - 7.00),7.31,(5.95 - 8.95)
Rhode Island,9.66,(7.94 - 11.69),29.33,(26.16 - 32.71),7.57,(6.12 - 9.32),10.98,(9.54 - 12.60)
Bristol and Newport,13.36,(9.50 - 18.47),*,(* - *),8.62,(5.78 - 12.67),11.92,(8.81 - 15.93)
Kent,10.77,(7.73 - 14.81),*,(* - *),7.06,(4.86 - 10.16),9.53,(7.16 - 12.58)
Providence,8.82,(6.76 - 11.43),30.88,(26.96 - 35.11),7.62,(5.92 - 9.76),11.43,(9.71 - 13.42)
Washington,8.41,(5.95 - 11.77),*,(* - *),6.87,(4.61 - 10.12),9.69,(7.16 - 12.98)
South Carolina,5.28,(4.25 - 6.55),13.92,(11.81 - 16.34),3.32,(2.56 - 4.30),4.82,(4.02 - 5.78)
Region 1,4.99,(3.49 - 7.08),13.56,(10.11 - 17.94),2.78,(1.84 - 4.18),4.24,(3.11 - 5.75)
Region 2,5.58,(4.01 - 7.70),14.77,(11.77 - 18.38),3.62,(2.51 - 5.17),5.28,(4.08 - 6.79)
Region 3,4.83,(3.29 - 7.02),13.01,(9.62 - 17.36),3.26,(2.16 - 4.90),4.56,(3.31 - 6.23)
Region 4,5.52,(3.85 - 7.85),13.85,(10.49 - 18.07),3.57,(2.41 - 5.26),5.07,(3.77 - 6.79)
South Dakota,6.06,(4.95 - 7.41),13.97,(11.82 - 16.43),3.52,(2.68 - 4.61),5.15,(4.28 - 6.18)
Region 1,5.61,(3.86 - 8.09),13.39,(9.88 - 17.91),3.33,(2.16 - 5.10),5.01,(3.65 - 6.86)
Region 2,5.69,(4.04 - 7.95),15.34,(12.05 - 19.33),3.41,(2.32 - 4.97),5.12,(3.91 - 6.69)
Region 3,5.35,(3.72 - 7.64),12.82,(9.49 - 17.11),3.32,(2.14 - 5.11),5.09,(3.70 - 6.97)
Region 4,6.85,(4.45 - 10.39),*,(* - *),3.72,(2.26 - 6.06),5.41,(3.68 - 7.89)
Region 5,5.65,(3.74 - 8.43),13.03,(9.17 - 18.19),3.34,(2.09 - 5.32),4.66,(3.20 - 6.73)
Region 6,4.90,(3.16 - 7.52),*,(* - *),2.90,(1.74 - 4.79),4.04,(2.67 - 6.06)
Region 7,8.18,(5.64 - 11.72),15.63,(11.33 - 21.18),4.40,(2.82 - 6.80),6.05,(4.27 - 8.50)
Tennessee,6.14,(5.00 - 7.51),17.42,(15.05 - 20.07),4.14,(3.29 - 5.20),5.92,(5.03 - 6.97)
Region 1,5.53,(3.62 - 8.36),*,(* - *),3.00,(1.87 - 4.77),4.52,(3.12 - 6.50)
Region 2,6.18,(4.27 - 8.86),17.78,(13.90 - 22.47),3.62,(2.49 - 5.23),5.45,(4.16 - 7.12)
Region 3,7.09,(4.89 - 10.18),20.42,(15.74 - 26.07),4.39,(2.99 - 6.40),6.51,(4.90 - 8.59)
Region 4 (Davidson),*,(* - *),*,(* - *),5.41,(3.50 - 8.27),7.23,(5.10 - 10.15)
Region 5,5.96,(4.24 - 8.33),16.42,(12.68 - 21.00),3.97,(2.77 - 5.67),5.69,(4.33 - 7.45)
Region 6,4.96,(3.22 - 7.57),14.12,(10.19 - 19.25),3.29,(2.10 - 5.11),4.75,(3.34 - 6.72)
Region 7 (Shelby),6.17,(4.21 - 8.95),17.54,(13.03 - 23.19),5.29,(3.49 - 7.93),7.09,(5.11 - 9.76)
Texas,5.47,(4.79 - 6.23),11.40,(10.27 - 12.64),2.73,(2.28 - 3.26),4.12,(3.68 - 4.60)
Region 1,6.25,(4.35 - 8.91),13.59,(10.04 - 18.13),3.11,(2.06 - 4.67),5.02,(3.69 - 6.80)
Region 2,5.49,(3.70 - 8.07),11.12,(7.77 - 15.66),2.38,(1.50 - 3.75),3.88,(2.71 - 5.53)
Region 3,5.32,(4.31 - 6.56),11.88,(10.13 - 13.89),3.06,(2.41 - 3.89),4.38,(3.69 - 5.19)
Region 3a,5.34,(4.08 - 6.96),11.78,(9.61 - 14.35),3.03,(2.25 - 4.08),4.33,(3.48 - 5.36)
Region 3bc,5.30,(3.90 - 7.16),12.07,(9.61 - 15.05),3.12,(2.21 - 4.37),4.47,(3.49 - 5.70)
Region 4,6.26,(4.39 - 8.86),12.95,(9.70 - 17.08),2.84,(1.90 - 4.24),4.33,(3.19 - 5.85)
Region 5,5.00,(3.37 - 7.36),10.58,(7.56 - 14.62),2.49,(1.60 - 3.87),3.75,(2.65 - 5.29)
Region 6,5.42,(4.27 - 6.85),10.78,(9.07 - 12.76),2.60,(1.95 - 3.47),3.86,(3.17 - 4.69)
Region 6a,5.42,(4.19 - 6.97),10.70,(8.87 - 12.86),2.59,(1.89 - 3.54),3.84,(3.10 - 4.75)
Region 6bc,5.44,(3.69 - 7.94),11.39,(7.98 - 16.00),2.70,(1.72 - 4.22),3.99,(2.77 - 5.71)
Region 7,6.59,(5.15 - 8.39),13.99,(11.56 - 16.83),3.96,(2.99 - 5.25),5.87,(4.82 - 7.13)
Region 7a,6.88,(4.99 - 9.40),15.22,(11.98 - 19.14),4.66,(3.32 - 6.50),6.47,(5.03 - 8.27)
Region 7bcd,6.16,(4.34 - 8.68),12.45,(9.32 - 16.43),2.77,(1.84 - 4.16),4.90,(3.66 - 6.54)
Region 8,5.87,(4.27 - 8.00),10.57,(8.07 - 13.72),2.15,(1.48 - 3.13),3.46,(2.63 - 4.53)
Region 9,4.83,(3.18 - 7.26),9.94,(6.98 - 13.97),2.08,(1.30 - 3.31),3.39,(2.35 - 4.85)
Region 10,4.54,(3.06 - 6.68),8.68,(6.02 - 12.35),1.45,(0.88 - 2.36),2.68,(1.86 - 3.86)
Region 11,4.39,(3.26 - 5.89),8.49,(6.50 - 11.00),1.54,(1.08 - 2.19),2.74,(2.12 - 3.53)
Region 11abd,4.40,(3.00 - 6.40),8.82,(6.35 - 12.13),1.61,(1.05 - 2.45),2.83,(2.06 - 3.86)
Region 11c (Hidalgo),4.38,(2.92 - 6.53),7.88,(5.47 - 11.23),1.40,(0.86 - 2.28),2.57,(1.78 - 3.70)
Utah,4.46,(3.48 - 5.71),9.25,(7.49 - 11.37),2.56,(1.88 - 3.47),3.92,(3.18 - 4.83)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",4.70,(3.12 - 7.02),9.44,(6.32 - 13.85),2.45,(1.51 - 3.94),3.97,(2.70 - 5.79)
"Central, Four Corners, San Juan, and Southwest",3.87,(2.48 - 6.00),7.37,(4.83 - 11.07),1.95,(1.14 - 3.32),3.01,(1.98 - 4.57)
