State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 4,3.67,(2.69 - 4.98),4.21,(3.00 - 5.89),*,(* - *),0.76,(0.56 - 1.04)
Region 5,3.60,(2.42 - 5.32),4.03,(2.79 - 5.79),*,(* - *),0.67,(0.48 - 0.94)
Region 6,3.86,(2.71 - 5.47),4.46,(3.14 - 6.28),*,(* - *),0.82,(0.60 - 1.12)
Region 7,5.07,(3.70 - 6.91),5.32,(3.80 - 7.40),*,(* - *),0.75,(0.56 - 1.02)
Missouri,5.35,(4.60 - 6.21),6.38,(5.29 - 7.67),0.12,(0.09 - 0.18),0.94,(0.79 - 1.13)
Central,3.88,(2.76 - 5.44),5.01,(3.58 - 6.96),*,(* - *),0.90,(0.66 - 1.23)
Eastern,6.71,(5.40 - 8.32),7.55,(5.82 - 9.74),*,(* - *),1.14,(0.89 - 1.45)
Eastern (St. Louis City and County),6.00,(4.61 - 7.79),7.31,(5.36 - 9.90),*,(* - *),1.11,(0.83 - 1.48)
Eastern (excluding St. Louis),7.94,(5.66 - 11.04),8.04,(5.55 - 11.53),*,(* - *),1.19,(0.85 - 1.65)
Northwest,4.84,(3.77 - 6.19),6.72,(5.12 - 8.77),*,(* - *),0.92,(0.72 - 1.19)
Northwest (Jackson),5.61,(3.97 - 7.87),7.68,(5.38 - 10.83),*,(* - *),0.96,(0.70 - 1.31)
Northwest (excluding Jackson),4.22,(2.98 - 5.94),6.04,(4.27 - 8.47),*,(* - *),0.89,(0.65 - 1.22)
Southeast,4.23,(3.02 - 5.89),4.72,(3.43 - 6.46),*,(* - *),0.66,(0.49 - 0.89)
Southwest,5.04,(3.71 - 6.81),6.48,(4.61 - 9.03),*,(* - *),0.87,(0.65 - 1.17)
Montana,6.54,(5.67 - 7.53),8.41,(6.98 - 10.10),0.12,(0.08 - 0.18),1.11,(0.93 - 1.33)
Region 1,7.78,(5.55 - 10.81),8.18,(5.64 - 11.73),*,(* - *),0.93,(0.66 - 1.30)
Region 2,5.39,(3.93 - 7.35),6.67,(4.73 - 9.32),*,(* - *),0.86,(0.63 - 1.18)
Region 3,4.74,(3.52 - 6.35),7.33,(5.26 - 10.12),*,(* - *),0.89,(0.66 - 1.19)
Region 4,7.93,(6.28 - 9.96),9.15,(6.80 - 12.20),*,(* - *),1.40,(1.07 - 1.83)
Region 5,7.03,(5.54 - 8.88),9.48,(7.13 - 12.49),*,(* - *),1.24,(0.96 - 1.60)
Nebraska,4.85,(4.10 - 5.74),5.43,(4.45 - 6.62),0.10,(0.06 - 0.16),0.90,(0.74 - 1.10)
Regions 1 and 2,5.21,(3.93 - 6.86),5.56,(4.05 - 7.59),*,(* - *),0.76,(0.57 - 1.01)
Region 1,4.96,(3.32 - 7.33),*,(* - *),*,(* - *),0.80,(0.56 - 1.15)
Region 2,5.42,(3.73 - 7.80),5.59,(3.77 - 8.21),*,(* - *),*,(* - *)
Region 3,4.29,(3.03 - 6.05),4.50,(3.17 - 6.35),*,(* - *),0.72,(0.52 - 0.99)
Region 4,4.63,(3.34 - 6.40),4.77,(3.39 - 6.68),*,(* - *),0.71,(0.51 - 0.97)
Region 5,4.27,(3.17 - 5.73),5.67,(4.26 - 7.50),*,(* - *),1.08,(0.82 - 1.41)
Region 6,5.32,(4.11 - 6.86),5.80,(4.25 - 7.88),0.14,(0.08 - 0.23),0.97,(0.73 - 1.29)
Nevada,6.05,(5.11 - 7.16),6.08,(4.88 - 7.56),0.15,(0.10 - 0.23),0.87,(0.71 - 1.07)
Clark,5.65,(4.55 - 6.99),5.83,(4.45 - 7.61),0.15,(0.09 - 0.24),0.82,(0.64 - 1.05)
Rural,6.96,(5.13 - 9.36),6.44,(4.43 - 9.27),*,(* - *),0.93,(0.67 - 1.28)
Washoe,7.15,(5.38 - 9.45),6.86,(4.93 - 9.47),*,(* - *),1.08,(0.81 - 1.46)
New Hampshire,6.70,(5.79 - 7.73),10.88,(9.14 - 12.91),0.16,(0.10 - 0.26),1.45,(1.22 - 1.71)
Central,6.41,(5.11 - 8.01),11.84,(9.36 - 14.87),*,(* - *),1.66,(1.32 - 2.08)
Central 1,6.94,(5.13 - 9.33),12.20,(8.83 - 16.62),*,(* - *),1.86,(1.39 - 2.49)
Central 2,5.94,(4.35 - 8.05),11.42,(8.50 - 15.19),*,(* - *),1.46,(1.10 - 1.95)
Northern,7.11,(5.18 - 9.70),12.90,(9.21 - 17.78),*,(* - *),1.76,(1.30 - 2.39)
Southern,6.75,(5.66 - 8.03),9.87,(7.86 - 12.31),0.16,(0.10 - 0.26),1.27,(1.03 - 1.57)
Southern 1 (Rockingham),7.42,(5.75 - 9.53),11.94,(8.68 - 16.19),*,(* - *),1.39,(1.04 - 1.86)
Southern 2,6.32,(5.04 - 7.90),8.88,(6.69 - 11.69),0.16,(0.09 - 0.27),1.20,(0.93 - 1.56)
New Jersey,4.99,(4.25 - 5.85),5.82,(4.79 - 7.07),0.10,(0.07 - 0.16),0.74,(0.61 - 0.89)
Central,4.60,(3.40 - 6.19),5.71,(4.10 - 7.90),*,(* - *),0.73,(0.54 - 0.98)
Metropolitan,5.79,(4.43 - 7.55),6.33,(4.72 - 8.43),*,(* - *),0.82,(0.63 - 1.08)
Northern,4.24,(3.24 - 5.51),4.75,(3.52 - 6.38),*,(* - *),0.59,(0.44 - 0.77)
Southern,5.64,(4.27 - 7.41),7.04,(5.06 - 9.72),*,(* - *),0.90,(0.67 - 1.21)
New Mexico,7.49,(6.45 - 8.69),8.17,(6.68 - 9.96),0.10,(0.06 - 0.17),1.01,(0.83 - 1.23)
Region 1,8.24,(6.38 - 10.59),9.83,(7.04 - 13.56),*,(* - *),1.17,(0.86 - 1.59)
Region 2,9.04,(6.52 - 12.40),8.55,(5.82 - 12.39),*,(* - *),0.94,(0.68 - 1.31)
Region 3 (Bernalillo),7.47,(5.82 - 9.53),8.79,(6.50 - 11.79),*,(* - *),1.04,(0.79 - 1.37)
Region 4,6.09,(4.33 - 8.49),6.36,(4.44 - 9.03),*,(* - *),0.91,(0.67 - 1.25)
Region 5,6.66,(4.98 - 8.86),7.08,(5.12 - 9.72),*,(* - *),0.93,(0.69 - 1.26)
New York,5.84,(5.34 - 6.39),6.75,(5.98 - 7.62),0.13,(0.09 - 0.18),1.00,(0.88 - 1.13)
Region A,4.08,(3.49 - 4.76),4.49,(3.75 - 5.35),0.13,(0.08 - 0.19),0.68,(0.57 - 0.82)
Region 1,4.25,(3.17 - 5.70),3.87,(2.78 - 5.38),*,(* - *),0.66,(0.49 - 0.88)
Region 2,4.19,(3.33 - 5.25),4.77,(3.73 - 6.09),0.12,(0.07 - 0.19),0.75,(0.59 - 0.95)
Region 3,4.55,(3.26 - 6.30),6.56,(4.74 - 9.01),0.23,(0.13 - 0.39),0.94,(0.70 - 1.25)
Region 4,3.55,(2.65 - 4.74),3.44,(2.51 - 4.69),*,(* - *),0.48,(0.35 - 0.65)
Region B,6.32,(5.45 - 7.31),8.27,(6.88 - 9.90),0.11,(0.08 - 0.17),1.14,(0.95 - 1.36)
Region 5,6.74,(5.59 - 8.11),9.55,(7.50 - 12.08),0.12,(0.07 - 0.19),1.27,(1.00 - 1.60)
Region 6,5.76,(4.39 - 7.51),7.14,(5.34 - 9.48),*,(* - *),0.95,(0.73 - 1.24)
Region 7,5.86,(4.34 - 7.88),6.56,(4.74 - 9.00),*,(* - *),1.05,(0.79 - 1.40)
Region C,7.31,(6.46 - 8.26),9.10,(7.83 - 10.56),0.13,(0.09 - 0.19),1.42,(1.22 - 1.65)
Region 8,9.96,(7.87 - 12.52),11.27,(8.50 - 14.78),*,(* - *),1.58,(1.21 - 2.05)
Region 9,5.99,(4.69 - 7.62),7.79,(5.87 - 10.28),*,(* - *),1.31,(1.01 - 1.69)
Region 10,6.08,(4.52 - 8.14),8.83,(6.50 - 11.89),*,(* - *),1.73,(1.30 - 2.28)
Region 11,6.69,(5.25 - 8.49),9.34,(7.15 - 12.10),*,(* - *),1.45,(1.13 - 1.86)
Region 12,7.41,(5.96 - 9.16),8.60,(6.51 - 11.27),*,(* - *),1.22,(0.95 - 1.58)
Region D,8.74,(7.30 - 10.44),8.77,(7.03 - 10.89),0.14,(0.09 - 0.22),1.34,(1.09 - 1.65)
Region 13,9.04,(6.81 - 11.90),8.66,(6.21 - 11.97),*,(* - *),1.36,(1.01 - 1.84)
Region 14,7.98,(5.88 - 10.75),8.20,(5.80 - 11.47),*,(* - *),1.29,(0.96 - 1.74)
Region 15,9.20,(6.95 - 12.08),9.48,(6.77 - 13.11),*,(* - *),1.37,(1.02 - 1.84)
North Carolina,6.14,(5.36 - 7.01),6.55,(5.48 - 7.81),0.13,(0.09 - 0.19),0.93,(0.78 - 1.10)
CenterPoint/Guilford,5.87,(4.45 - 7.71),7.20,(5.40 - 9.54),*,(* - *),1.01,(0.78 - 1.31)
CenterPoint,5.10,(3.54 - 7.31),5.99,(4.14 - 8.60),*,(* - *),0.77,(0.56 - 1.07)
Guilford,6.79,(4.63 - 9.84),*,(* - *),*,(* - *),*,(* - *)
Durham,4.81,(3.67 - 6.28),6.43,(4.75 - 8.65),*,(* - *),1.05,(0.80 - 1.39)
East Carolina,*,(* - *),6.65,(4.57 - 9.59),*,(* - *),1.06,(0.76 - 1.47)
Eastpointe,5.62,(3.90 - 8.04),5.57,(3.81 - 8.08),*,(* - *),0.74,(0.53 - 1.03)
ECCS,7.20,(5.01 - 10.23),9.33,(6.36 - 13.48),*,(* - *),1.58,(1.13 - 2.21)
Mecklenburg,5.18,(3.72 - 7.19),6.17,(4.49 - 8.43),*,(* - *),0.93,(0.69 - 1.25)
Pathways,6.71,(4.86 - 9.19),5.62,(3.87 - 8.09),*,(* - *),0.68,(0.49 - 0.94)
PBH,8.10,(6.13 - 10.63),6.63,(4.63 - 9.40),*,(* - *),0.93,(0.68 - 1.27)
Sandhills,6.66,(4.58 - 9.60),6.36,(4.26 - 9.39),*,(* - *),*,(* - *)
Smoky Mountain,*,(* - *),6.14,(4.23 - 8.83),*,(* - *),0.75,(0.55 - 1.03)
Western Highlands,*,(* - *),5.75,(3.83 - 8.55),*,(* - *),*,(* - *)
North Dakota,5.08,(4.35 - 5.91),6.26,(5.16 - 7.58),0.09,(0.06 - 0.14),1.09,(0.90 - 1.32)
Badlands and West Central,5.82,(4.53 - 7.44),6.23,(4.52 - 8.52),*,(* - *),0.90,(0.67 - 1.20)
Lake Region and South Central,5.31,(3.93 - 7.13),5.82,(4.06 - 8.26),*,(* - *),0.78,(0.57 - 1.09)
North Central and Northwest,4.44,(3.22 - 6.08),5.20,(3.66 - 7.33),*,(* - *),0.80,(0.58 - 1.09)
Northeast,4.04,(2.89 - 5.62),5.56,(4.02 - 7.64),*,(* - *),1.48,(1.09 - 1.99)
Southeast,5.13,(3.92 - 6.70),7.57,(5.75 - 9.92),*,(* - *),1.50,(1.15 - 1.94)
Ohio,6.05,(5.58 - 6.55),7.04,(6.29 - 7.87),0.13,(0.09 - 0.19),1.04,(0.92 - 1.17)
"Boards 2, 46, 55, and 68",4.79,(3.64 - 6.28),5.66,(4.18 - 7.64),*,(* - *),0.81,(0.61 - 1.06)
"Boards 3, 52, and 85",4.57,(3.31 - 6.29),6.24,(4.49 - 8.62),*,(* - *),0.97,(0.72 - 1.30)
Boards 4 and 78,6.28,(4.69 - 8.37),6.32,(4.52 - 8.78),*,(* - *),0.76,(0.57 - 1.02)
Boards 5 and 60,5.42,(4.08 - 7.17),6.57,(4.88 - 8.81),*,(* - *),1.17,(0.89 - 1.54)
"Boards 7, 15, 41, 79, and 84",4.31,(3.18 - 5.81),4.67,(3.39 - 6.40),*,(* - *),0.61,(0.45 - 0.83)
"Boards 8, 13, and 83",6.84,(5.15 - 9.03),7.81,(5.59 - 10.81),*,(* - *),1.05,(0.79 - 1.39)
Board 9 (Butler),5.65,(4.07 - 7.80),7.63,(5.50 - 10.50),*,(* - *),1.37,(1.01 - 1.84)
Board 12,7.64,(5.79 - 10.01),8.60,(6.31 - 11.62),*,(* - *),1.43,(1.07 - 1.91)
Boards 18 and 47,6.00,(4.95 - 7.26),7.09,(5.55 - 9.00),0.13,(0.08 - 0.20),0.91,(0.73 - 1.15)
"Boards 20, 32, 54, and 69",5.60,(4.17 - 7.48),5.95,(4.28 - 8.20),*,(* - *),0.81,(0.60 - 1.09)
"Boards 21, 39, 51, 70, and 80",5.90,(4.52 - 7.66),7.45,(5.49 - 10.02),*,(* - *),1.00,(0.76 - 1.31)
"Boards 22, 74, and 87",6.87,(5.07 - 9.24),8.59,(6.26 - 11.68),*,(* - *),1.35,(1.01 - 1.80)
Boards 23 and 45,5.99,(4.46 - 8.00),6.93,(5.10 - 9.35),*,(* - *),1.05,(0.79 - 1.38)
Board 25 (Franklin),5.28,(4.16 - 6.70),7.06,(5.48 - 9.04),0.22,(0.13 - 0.35),1.34,(1.05 - 1.70)
"Boards 27, 71, and 73",4.28,(3.20 - 5.70),4.05,(2.91 - 5.61),*,(* - *),0.59,(0.43 - 0.80)
"Boards 28, 43, and 67",6.36,(4.87 - 8.26),7.47,(5.68 - 9.78),*,(* - *),1.18,(0.91 - 1.52)
Board 31 (Hamilton),8.16,(6.48 - 10.22),9.61,(7.27 - 12.60),*,(* - *),1.42,(1.10 - 1.84)
Board 48 (Lucas),8.24,(6.29 - 10.74),8.03,(5.90 - 10.83),*,(* - *),1.24,(0.93 - 1.65)
Boards 50 and 76,5.16,(3.92 - 6.78),6.72,(5.09 - 8.81),*,(* - *),0.90,(0.69 - 1.16)
Board 57 (Montgomery),6.77,(5.15 - 8.85),6.90,(5.08 - 9.31),*,(* - *),1.04,(0.79 - 1.38)
Board 77 (Summit),6.97,(5.44 - 8.90),7.43,(5.54 - 9.88),*,(* - *),1.02,(0.78 - 1.34)
Oklahoma,5.02,(4.23 - 5.94),5.57,(4.55 - 6.81),0.11,(0.08 - 0.17),0.89,(0.73 - 1.08)
Central,3.59,(2.48 - 5.18),5.07,(3.52 - 7.26),*,(* - *),0.99,(0.72 - 1.37)
East Central,5.74,(4.00 - 8.17),6.03,(4.08 - 8.83),*,(* - *),0.86,(0.61 - 1.21)
Northeast,4.44,(2.99 - 6.56),5.90,(4.02 - 8.58),*,(* - *),0.91,(0.65 - 1.26)
Northwest and Southwest,6.78,(4.99 - 9.14),5.85,(4.09 - 8.32),*,(* - *),0.94,(0.68 - 1.30)
Oklahoma County,6.27,(4.51 - 8.65),6.67,(4.69 - 9.39),*,(* - *),1.10,(0.80 - 1.51)
Southeast,3.96,(2.73 - 5.71),4.31,(3.01 - 6.14),*,(* - *),0.62,(0.45 - 0.86)
Tulsa County,3.92,(2.77 - 5.51),5.10,(3.63 - 7.13),*,(* - *),0.81,(0.60 - 1.10)
Oregon,7.19,(6.23 - 8.28),8.78,(7.32 - 10.49),0.17,(0.11 - 0.26),1.28,(1.06 - 1.54)
Region 1 (Multnomah),8.29,(6.21 - 10.98),8.32,(6.03 - 11.37),*,(* - *),1.31,(0.97 - 1.78)
Region 2,6.64,(5.05 - 8.69),8.19,(5.92 - 11.23),*,(* - *),1.15,(0.86 - 1.54)
Region 3,6.26,(4.87 - 8.01),8.93,(7.06 - 11.22),*,(* - *),1.48,(1.17 - 1.87)
Region 4,9.64,(7.24 - 12.74),11.32,(8.01 - 15.75),*,(* - *),1.19,(0.87 - 1.64)
Region 5 (Central),7.85,(5.40 - 11.28),*,(* - *),*,(* - *),1.31,(0.90 - 1.89)
Region 6 (Eastern),5.55,(3.81 - 8.01),*,(* - *),*,(* - *),*,(* - *)
Pennsylvania,5.65,(5.15 - 6.19),6.68,(5.93 - 7.52),0.11,(0.07 - 0.16),0.91,(0.80 - 1.04)
Region 1 (Allegheny),5.71,(4.57 - 7.10),7.52,(5.84 - 9.64),*,(* - *),1.00,(0.78 - 1.27)
"Regions 3, 8, 9, and 51",5.61,(4.19 - 7.48),7.48,(5.64 - 9.85),*,(* - *),1.00,(0.77 - 1.29)
"Regions 4, 11, 37, and 49",5.73,(4.51 - 7.27),6.17,(4.52 - 8.37),*,(* - *),0.82,(0.62 - 1.09)
"Regions 5, 18, 23, 24, and 46",4.13,(2.94 - 5.77),5.37,(3.89 - 7.36),*,(* - *),0.72,(0.54 - 0.95)
"Regions 6, 12, 16, 31, 35, 45, and 47",4.49,(3.37 - 5.95),6.55,(5.00 - 8.54),*,(* - *),1.15,(0.89 - 1.48)
"Regions 7, 13, 20, and 33",7.77,(6.58 - 9.15),8.96,(7.24 - 11.04),0.13,(0.07 - 0.22),1.12,(0.91 - 1.38)
"Regions 10, 15, 27, 32, 43, and 44",4.72,(3.50 - 6.32),5.77,(4.16 - 7.94),*,(* - *),0.73,(0.55 - 0.98)
Regions 17 and 21,6.12,(4.58 - 8.14),7.43,(5.50 - 9.97),*,(* - *),1.11,(0.84 - 1.46)
"Regions 19, 26, 28, and 42",5.40,(4.24 - 6.84),5.89,(4.41 - 7.84),*,(* - *),0.75,(0.57 - 0.98)
"Regions 22, 38, 40, 41, and 48",3.68,(2.78 - 4.86),4.79,(3.50 - 6.54),*,(* - *),0.61,(0.45 - 0.81)
Regions 29 and 34,4.51,(3.31 - 6.13),5.77,(4.12 - 8.02),*,(* - *),0.77,(0.57 - 1.04)
Regions 30 and 50,5.78,(4.42 - 7.53),6.26,(4.60 - 8.48),*,(* - *),0.76,(0.58 - 1.01)
Region 36 (Philadelphia),5.21,(4.16 - 6.50),6.14,(4.73 - 7.94),0.15,(0.09 - 0.24),1.01,(0.79 - 1.29)
Rhode Island,7.59,(6.53 - 8.80),10.66,(8.75 - 12.93),0.16,(0.10 - 0.25),1.52,(1.26 - 1.83)
Bristol and Newport,10.41,(7.78 - 13.80),14.10,(9.92 - 19.67),*,(* - *),2.07,(1.49 - 2.86)
Kent,8.33,(6.15 - 11.20),11.22,(7.92 - 15.67),*,(* - *),1.29,(0.95 - 1.74)
Providence,7.06,(5.76 - 8.62),9.65,(7.48 - 12.37),0.16,(0.09 - 0.26),1.41,(1.12 - 1.78)
Washington,6.36,(4.73 - 8.50),12.00,(8.50 - 16.69),*,(* - *),1.88,(1.38 - 2.57)
South Carolina,4.92,(4.23 - 5.72),5.79,(4.77 - 7.01),0.12,(0.08 - 0.17),0.83,(0.69 - 1.00)
Region 1,4.22,(3.16 - 5.63),5.23,(3.82 - 7.11),*,(* - *),0.73,(0.55 - 0.97)
Region 2,5.15,(4.03 - 6.55),6.72,(5.05 - 8.89),0.13,(0.08 - 0.21),0.98,(0.75 - 1.27)
Region 3,4.71,(3.48 - 6.34),4.85,(3.52 - 6.65),*,(* - *),0.66,(0.49 - 0.88)
Region 4,5.47,(4.25 - 7.03),5.96,(4.38 - 8.08),*,(* - *),0.91,(0.68 - 1.20)
South Dakota,4.88,(4.18 - 5.69),6.00,(5.02 - 7.14),0.10,(0.06 - 0.15),0.95,(0.80 - 1.13)
Region 1,4.58,(3.26 - 6.39),6.86,(5.02 - 9.31),*,(* - *),1.10,(0.82 - 1.47)
Region 2,4.25,(3.19 - 5.63),5.71,(4.29 - 7.55),*,(* - *),0.91,(0.70 - 1.19)
Region 3,3.91,(2.82 - 5.40),5.42,(3.99 - 7.32),*,(* - *),1.03,(0.77 - 1.38)
Region 4,5.17,(3.58 - 7.41),5.81,(3.98 - 8.40),*,(* - *),0.95,(0.67 - 1.33)
Region 5,5.58,(3.99 - 7.75),6.28,(4.43 - 8.82),*,(* - *),0.85,(0.62 - 1.16)
Region 6,3.92,(2.71 - 5.64),4.49,(3.09 - 6.47),*,(* - *),0.62,(0.44 - 0.86)
Region 7,7.20,(5.37 - 9.61),7.13,(4.99 - 10.08),*,(* - *),1.00,(0.73 - 1.37)
Tennessee,5.17,(4.43 - 6.02),5.72,(4.79 - 6.83),0.13,(0.09 - 0.19),0.81,(0.68 - 0.97)
Region 1,5.56,(3.96 - 7.76),5.74,(4.01 - 8.14),*,(* - *),0.67,(0.50 - 0.91)
Region 2,5.40,(3.99 - 7.28),6.35,(4.65 - 8.61),*,(* - *),0.79,(0.60 - 1.06)
Region 3,5.55,(4.01 - 7.62),5.10,(3.65 - 7.08),*,(* - *),0.68,(0.51 - 0.91)
Region 4 (Davidson),*,(* - *),6.87,(4.84 - 9.68),*,(* - *),1.11,(0.80 - 1.54)
Region 5,4.99,(3.86 - 6.44),5.48,(4.01 - 7.46),*,(* - *),0.82,(0.62 - 1.08)
Region 6,3.80,(2.66 - 5.39),4.36,(3.08 - 6.13),*,(* - *),0.60,(0.44 - 0.82)
Region 7 (Shelby),5.40,(3.89 - 7.45),6.28,(4.53 - 8.66),*,(* - *),1.07,(0.79 - 1.44)
Texas,4.96,(4.52 - 5.43),4.73,(4.15 - 5.40),0.11,(0.08 - 0.16),0.80,(0.69 - 0.92)
Region 1,5.66,(4.19 - 7.62),6.01,(4.30 - 8.35),*,(* - *),0.98,(0.73 - 1.31)
Region 2,5.53,(3.93 - 7.72),5.71,(3.98 - 8.12),*,(* - *),0.90,(0.66 - 1.23)
Region 3,3.87,(3.29 - 4.56),4.56,(3.75 - 5.54),0.13,(0.08 - 0.20),0.79,(0.65 - 0.96)
Region 3a,3.71,(2.99 - 4.60),4.03,(3.12 - 5.18),0.12,(0.08 - 0.20),0.71,(0.56 - 0.91)
Region 3bc,4.15,(3.27 - 5.26),5.62,(4.29 - 7.32),0.14,(0.09 - 0.22),0.95,(0.74 - 1.22)
Region 4,5.93,(4.45 - 7.84),5.43,(3.88 - 7.54),*,(* - *),0.76,(0.56 - 1.02)
Region 5,4.90,(3.54 - 6.75),4.91,(3.53 - 6.80),*,(* - *),0.77,(0.57 - 1.04)
Region 6,4.71,(3.96 - 5.59),3.89,(3.13 - 4.83),0.11,(0.07 - 0.18),0.68,(0.55 - 0.84)
Region 6a,4.62,(3.83 - 5.56),3.77,(2.97 - 4.76),0.11,(0.07 - 0.18),0.66,(0.53 - 0.84)
Region 6bc,5.49,(3.91 - 7.66),5.16,(3.62 - 7.30),*,(* - *),0.80,(0.59 - 1.10)
Region 7,6.24,(5.19 - 7.49),6.56,(5.31 - 8.07),0.14,(0.10 - 0.21),1.28,(1.05 - 1.55)
Region 7a,6.88,(5.41 - 8.70),6.87,(5.23 - 8.97),0.16,(0.10 - 0.26),1.26,(0.98 - 1.61)
Region 7bcd,5.31,(4.03 - 6.96),6.19,(4.59 - 8.29),*,(* - *),1.30,(0.99 - 1.71)
Region 8,6.00,(4.67 - 7.67),4.91,(3.68 - 6.53),*,(* - *),0.76,(0.58 - 0.99)
Region 9,4.76,(3.39 - 6.63),4.53,(3.21 - 6.38),*,(* - *),0.73,(0.54 - 1.00)
Region 10,5.60,(4.13 - 7.56),4.32,(3.09 - 6.02),*,(* - *),0.69,(0.50 - 0.94)
Region 11,5.17,(4.17 - 6.39),3.92,(3.01 - 5.10),*,(* - *),0.63,(0.49 - 0.82)
Region 11abd,5.75,(4.40 - 7.48),4.47,(3.26 - 6.10),*,(* - *),0.69,(0.52 - 0.93)
Region 11c (Hidalgo),4.19,(3.05 - 5.74),3.04,(2.14 - 4.29),*,(* - *),0.53,(0.38 - 0.73)
Utah,3.64,(3.00 - 4.41),2.91,(2.24 - 3.77),0.11,(0.06 - 0.22),0.70,(0.55 - 0.91)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",4.26,(3.02 - 5.98),3.32,(2.23 - 4.91),*,(* - *),0.83,(0.57 - 1.19)
"Central, Four Corners, San Juan, and Southwest",2.48,(1.65 - 3.71),2.18,(1.45 - 3.28),*,(* - *),0.50,(0.34 - 0.73)
Davis County,2.86,(1.91 - 4.26),2.99,(1.99 - 4.46),*,(* - *),0.70,(0.48 - 1.01)
Salt Lake County,4.74,(3.63 - 6.15),3.46,(2.47 - 4.83),0.14,(0.07 - 0.29),0.69,(0.50 - 0.95)
Utah County,1.95,(1.31 - 2.89),2.39,(1.61 - 3.53),*,(* - *),0.84,(0.58 - 1.21)
"Weber, Morgan",4.97,(3.39 - 7.24),3.41,(2.27 - 5.11),*,(* - *),0.64,(0.44 - 0.92)
Vermont,7.82,(6.81 - 8.97),11.04,(9.28 - 13.09),0.14,(0.09 - 0.22),1.48,(1.25 - 1.76)
Champlain Valley,6.48,(5.19 - 8.06),11.91,(9.47 - 14.88),0.16,(0.10 - 0.27),1.93,(1.54 - 2.42)
Rural Northeast,8.91,(6.92 - 11.39),8.64,(6.14 - 12.04),*,(* - *),1.15,(0.84 - 1.56)
Rural Southeast,9.72,(7.63 - 12.32),13.64,(10.07 - 18.22),*,(* - *),1.42,(1.07 - 1.89)
Rural Southwest,7.29,(5.34 - 9.88),9.55,(6.79 - 13.27),*,(* - *),1.08,(0.80 - 1.47)
Virginia,5.69,(4.92 - 6.57),6.61,(5.49 - 7.93),0.14,(0.09 - 0.20),1.02,(0.85 - 1.23)
Region 1,6.87,(5.26 - 8.93),6.57,(4.85 - 8.86),*,(* - *),1.10,(0.83 - 1.45)
Region 2,4.21,(3.13 - 5.66),6.09,(4.43 - 8.31),*,(* - *),0.80,(0.59 - 1.07)
Region 3,7.93,(6.05 - 10.32),7.46,(5.36 - 10.30),*,(* - *),1.06,(0.79 - 1.43)
Region 4,5.15,(3.79 - 6.96),6.08,(4.43 - 8.29),*,(* - *),0.96,(0.72 - 1.29)
Region 5,5.59,(4.24 - 7.34),6.88,(5.06 - 9.30),*,(* - *),1.26,(0.94 - 1.69)
Washington,5.79,(4.97 - 6.73),7.20,(6.01 - 8.62),0.15,(0.11 - 0.23),1.10,(0.92 - 1.32)
Region 1,4.62,(3.59 - 5.93),6.27,(4.87 - 8.04),*,(* - *),1.04,(0.82 - 1.33)
East 1 (previously Region 1),5.28,(3.81 - 7.27),7.16,(5.26 - 9.67),*,(* - *),1.21,(0.90 - 1.62)
East 2 (previously Region 2),3.85,(2.72 - 5.42),5.15,(3.64 - 7.23),*,(* - *),0.83,(0.61 - 1.14)
Region 2,5.90,(4.72 - 7.37),7.36,(5.80 - 9.31),0.17,(0.11 - 0.26),1.08,(0.86 - 1.35)
North 1 (previously Region 3),5.28,(3.88 - 7.13),6.02,(4.21 - 8.54),*,(* - *),0.91,(0.66 - 1.25)
North 2 (previously Region 4),6.35,(4.83 - 8.30),8.32,(6.25 - 10.99),*,(* - *),1.19,(0.91 - 1.55)
Region 3,6.53,(5.32 - 8.00),7.84,(6.01 - 10.17),0.17,(0.11 - 0.27),1.19,(0.93 - 1.52)
West 1 (previously Region 5),5.60,(4.12 - 7.56),7.55,(5.31 - 10.62),*,(* - *),1.21,(0.88 - 1.65)
West 2 (previously Region 6),7.49,(5.79 - 9.63),8.17,(5.81 - 11.36),*,(* - *),1.17,(0.86 - 1.58)
West Virginia,5.27,(4.54 - 6.10),5.88,(4.83 - 7.15),0.10,(0.07 - 0.16),0.69,(0.57 - 0.84)
Region I,5.34,(3.71 - 7.64),6.85,(4.60 - 10.07),*,(* - *),0.71,(0.50 - 0.99)
Region II,5.26,(3.96 - 6.96),5.93,(4.19 - 8.34),*,(* - *),0.66,(0.49 - 0.90)
Region III,4.44,(3.17 - 6.18),5.30,(3.71 - 7.51),*,(* - *),0.56,(0.41 - 0.77)
Region IV,5.88,(4.44 - 7.74),7.46,(5.48 - 10.08),*,(* - *),1.05,(0.80 - 1.39)
Region V,5.44,(4.19 - 7.04),5.33,(3.90 - 7.25),*,(* - *),0.63,(0.48 - 0.84)
Region VI,4.73,(3.49 - 6.39),4.44,(3.16 - 6.21),*,(* - *),0.49,(0.36 - 0.67)
Wisconsin,5.94,(5.13 - 6.87),7.58,(6.35 - 9.03),0.12,(0.08 - 0.18),1.06,(0.89 - 1.27)
