State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Oakland,8.89,(7.14 - 11.02),45.74,(41.38 - 50.17),23.74,(20.95 - 26.78),26.33,(23.69 - 29.14)
Pathways and Western,11.08,(8.38 - 14.51),54.01,(47.36 - 60.52),26.46,(22.44 - 30.93),30.89,(26.97 - 35.12)
Riverhaven,11.24,(8.52 - 14.68),*,(* - *),25.14,(21.26 - 29.47),27.99,(24.17 - 32.17)
Saginaw,9.03,(6.92 - 11.71),*,(* - *),24.25,(20.34 - 28.63),27.74,(23.82 - 32.04)
Southeast,10.34,(8.48 - 12.54),46.57,(42.41 - 50.77),23.82,(21.03 - 26.87),26.68,(24.06 - 29.48)
St. Clair,10.48,(7.96 - 13.68),*,(* - *),25.26,(21.24 - 29.75),28.23,(24.22 - 32.62)
Washtenaw,8.92,(6.79 - 11.63),45.32,(39.27 - 51.52),23.65,(20.19 - 27.50),27.78,(24.41 - 31.42)
Minnesota,10.61,(9.00 - 12.47),52.98,(49.74 - 56.21),27.28,(24.59 - 30.15),31.11,(28.67 - 33.66)
Regions 1 and 2,12.29,(9.22 - 16.18),*,(* - *),28.01,(23.12 - 33.48),32.62,(27.86 - 37.77)
Regions 3 and 4,10.74,(8.16 - 14.01),52.44,(45.90 - 58.91),27.90,(23.75 - 32.45),32.06,(28.13 - 36.26)
Regions 5 and 6,12.31,(9.52 - 15.78),55.59,(49.07 - 61.93),28.43,(24.07 - 33.24),32.78,(28.66 - 37.19)
Region 7A (Hennepin),9.02,(6.72 - 11.99),51.99,(45.58 - 58.34),27.14,(22.82 - 31.95),30.34,(26.17 - 34.85)
Region 7B (Ramsey),8.59,(6.29 - 11.62),*,(* - *),24.62,(20.06 - 29.84),27.53,(23.00 - 32.58)
Region 7C,10.63,(8.17 - 13.72),53.71,(47.70 - 59.62),26.76,(22.79 - 31.15),30.53,(26.76 - 34.57)
Mississippi,6.82,(5.64 - 8.22),31.70,(28.64 - 34.92),18.21,(16.09 - 20.55),20.32,(18.37 - 22.42)
Region 1,8.27,(6.20 - 10.96),38.57,(32.71 - 44.77),19.58,(16.10 - 23.59),22.44,(19.06 - 26.23)
Region 2,5.68,(4.07 - 7.88),*,(* - *),18.41,(14.70 - 22.80),19.98,(16.29 - 24.27)
Region 3,6.21,(4.50 - 8.50),*,(* - *),17.17,(13.86 - 21.08),19.20,(15.90 - 23.00)
Region 4,5.82,(4.31 - 7.81),29.02,(23.39 - 35.39),17.71,(14.56 - 21.38),19.49,(16.41 - 22.99)
Region 5,5.92,(4.24 - 8.21),*,(* - *),16.99,(13.55 - 21.07),18.10,(14.67 - 22.12)
Region 6,7.10,(5.13 - 9.74),*,(* - *),17.66,(14.13 - 21.84),20.14,(16.56 - 24.27)
Region 7,7.92,(5.84 - 10.65),34.96,(28.79 - 41.68),18.49,(15.14 - 22.39),20.64,(17.34 - 24.38)
Missouri,9.66,(8.19 - 11.36),44.60,(41.50 - 47.75),22.73,(20.40 - 25.23),25.88,(23.74 - 28.14)
Central,10.01,(7.48 - 13.27),39.41,(33.21 - 45.97),20.98,(17.29 - 25.21),24.21,(20.63 - 28.20)
Eastern,9.97,(8.02 - 12.32),46.63,(41.63 - 51.69),24.22,(21.06 - 27.69),27.30,(24.29 - 30.53)
Eastern (St. Louis City and County),8.91,(6.79 - 11.59),42.39,(36.27 - 48.76),22.66,(18.98 - 26.83),25.32,(21.74 - 29.27)
Eastern (excluding St. Louis),11.75,(8.68 - 15.72),*,(* - *),27.14,(22.69 - 32.09),30.97,(26.61 - 35.71)
Northwest,9.61,(7.62 - 12.04),46.96,(41.57 - 52.42),23.21,(20.07 - 26.67),26.45,(23.40 - 29.75)
Northwest (Jackson),8.74,(6.51 - 11.64),*,(* - *),22.31,(18.44 - 26.73),24.89,(21.03 - 29.21)
Northwest (excluding Jackson),10.34,(7.73 - 13.69),*,(* - *),24.02,(20.05 - 28.48),27.82,(23.92 - 32.08)
Southeast,9.32,(6.91 - 12.47),45.05,(38.74 - 51.52),21.80,(17.92 - 26.24),25.02,(21.26 - 29.21)
Southwest,8.92,(6.66 - 11.85),41.86,(35.31 - 48.70),20.66,(17.06 - 24.79),23.77,(20.20 - 27.76)
Montana,13.07,(11.18 - 15.24),52.10,(48.76 - 55.42),24.83,(22.38 - 27.45),28.79,(26.55 - 31.15)
Region 1,13.95,(10.37 - 18.51),*,(* - *),24.08,(19.54 - 29.28),27.31,(22.79 - 32.36)
Region 2,12.02,(9.09 - 15.73),*,(* - *),22.01,(18.05 - 26.56),24.91,(21.02 - 29.27)
Region 3,11.59,(8.89 - 14.99),46.75,(40.04 - 53.58),22.96,(19.44 - 26.90),26.10,(22.65 - 29.86)
Region 4,12.94,(10.22 - 16.24),58.63,(53.12 - 63.93),26.86,(23.15 - 30.94),32.04,(28.57 - 35.72)
Region 5,14.51,(11.49 - 18.18),53.56,(48.05 - 58.98),25.92,(22.32 - 29.88),30.00,(26.61 - 33.63)
Nebraska,10.33,(8.76 - 12.14),46.00,(42.65 - 49.38),23.79,(21.28 - 26.49),27.32,(25.03 - 29.73)
Regions 1 and 2,10.20,(7.87 - 13.13),*,(* - *),22.07,(18.50 - 26.11),24.84,(21.24 - 28.84)
Region 1,9.53,(6.88 - 13.08),*,(* - *),20.17,(16.06 - 25.02),22.77,(18.47 - 27.73)
Region 2,10.76,(7.80 - 14.67),*,(* - *),23.68,(19.05 - 29.02),26.64,(21.91 - 31.98)
Region 3,11.10,(8.27 - 14.74),*,(* - *),23.55,(19.20 - 28.54),27.28,(22.98 - 32.06)
Region 4,13.02,(9.97 - 16.84),*,(* - *),24.63,(20.24 - 29.61),28.28,(23.96 - 33.04)
Region 5,10.05,(7.74 - 12.95),48.91,(43.72 - 54.13),25.23,(21.45 - 29.42),29.54,(26.05 - 33.29)
Region 6,9.46,(7.47 - 11.91),43.49,(38.06 - 49.09),23.22,(19.95 - 26.85),26.33,(23.22 - 29.70)
Nevada,9.36,(7.69 - 11.34),40.76,(37.17 - 44.45),24.25,(21.58 - 27.14),26.41,(23.95 - 29.02)
Clark,8.36,(6.57 - 10.60),39.26,(34.98 - 43.72),23.99,(20.98 - 27.28),25.94,(23.17 - 28.93)
Rural,12.56,(9.40 - 16.58),*,(* - *),24.78,(20.38 - 29.78),27.70,(23.29 - 32.59)
Washoe,11.19,(8.35 - 14.84),42.03,(35.54 - 48.81),25.02,(20.93 - 29.61),27.39,(23.45 - 31.71)
New Hampshire,12.14,(10.42 - 14.11),53.58,(50.26 - 56.87),23.37,(21.04 - 25.88),27.39,(25.22 - 29.67)
Central,12.22,(9.90 - 14.99),56.41,(51.46 - 61.24),24.15,(20.96 - 27.65),28.82,(25.79 - 32.05)
Central 1,12.09,(9.11 - 15.86),*,(* - *),23.68,(19.69 - 28.18),28.44,(24.47 - 32.76)
Central 2,12.34,(9.46 - 15.95),59.61,(53.26 - 65.66),24.58,(20.58 - 29.09),29.18,(25.34 - 33.34)
Northern,12.66,(9.54 - 16.63),*,(* - *),24.15,(20.05 - 28.79),29.03,(24.92 - 33.51)
Southern,12.01,(10.02 - 14.35),50.92,(46.73 - 55.09),22.83,(20.15 - 25.74),26.32,(23.79 - 29.02)
Southern 1 (Rockingham),12.98,(10.12 - 16.51),*,(* - *),23.81,(20.13 - 27.92),27.20,(23.58 - 31.16)
Southern 2,11.40,(9.08 - 14.21),49.35,(44.29 - 54.43),22.21,(18.94 - 25.87),25.77,(22.68 - 29.13)
New Jersey,10.99,(9.26 - 13.00),42.90,(39.76 - 46.11),21.58,(19.13 - 24.24),24.38,(22.11 - 26.79)
Central,12.64,(9.72 - 16.29),48.39,(42.30 - 54.54),22.30,(18.56 - 26.56),25.63,(22.02 - 29.62)
Metropolitan,8.75,(6.55 - 11.61),36.52,(31.32 - 42.04),20.07,(16.53 - 24.15),22.34,(18.98 - 26.12)
Northern,11.13,(8.67 - 14.17),40.51,(35.42 - 45.81),20.72,(17.41 - 24.48),23.17,(20.00 - 26.66)
Southern,11.48,(8.80 - 14.84),47.62,(41.13 - 54.18),23.74,(19.98 - 27.96),27.07,(23.39 - 31.10)
New Mexico,9.92,(8.31 - 11.79),39.56,(36.30 - 42.92),19.41,(17.02 - 22.05),22.58,(20.39 - 24.92)
Region 1,9.19,(6.92 - 12.11),37.74,(31.98 - 43.86),19.06,(15.75 - 22.88),22.07,(18.87 - 25.64)
Region 2,10.61,(7.84 - 14.22),*,(* - *),18.97,(15.11 - 23.54),21.35,(17.47 - 25.82)
Region 3 (Bernalillo),9.33,(7.19 - 12.04),40.40,(35.06 - 45.97),18.86,(15.82 - 22.33),22.09,(19.19 - 25.29)
Region 4,10.51,(7.80 - 14.04),*,(* - *),19.28,(15.62 - 23.57),22.19,(18.48 - 26.40)
Region 5,10.69,(8.07 - 14.02),43.71,(37.60 - 50.01),21.15,(17.34 - 25.54),25.07,(21.39 - 29.15)
New York,10.60,(9.60 - 11.68),43.33,(41.56 - 45.11),21.83,(20.39 - 23.35),25.06,(23.78 - 26.38)
Region A,7.70,(6.54 - 9.04),36.03,(33.47 - 38.66),21.38,(19.50 - 23.37),23.48,(21.75 - 25.30)
Region 1,7.30,(5.45 - 9.72),30.07,(24.63 - 36.14),21.24,(17.74 - 25.22),22.73,(19.34 - 26.51)
Region 2,7.93,(6.24 - 10.03),34.10,(30.11 - 38.32),20.18,(17.48 - 23.18),22.32,(19.81 - 25.05)
Region 3,8.78,(6.59 - 11.61),50.12,(44.37 - 55.87),25.67,(22.05 - 29.66),28.65,(25.19 - 32.39)
Region 4,7.12,(5.42 - 9.31),33.25,(28.50 - 38.37),19.60,(16.66 - 22.91),21.41,(18.58 - 24.54)
Region B,12.50,(10.88 - 14.34),46.03,(42.53 - 49.56),21.52,(19.40 - 23.80),24.95,(22.96 - 27.05)
Region 5,13.72,(11.39 - 16.43),48.85,(43.96 - 53.76),21.81,(18.96 - 24.95),25.51,(22.79 - 28.43)
Region 6,10.56,(8.28 - 13.37),40.12,(33.81 - 46.77),19.68,(16.58 - 23.21),22.39,(19.31 - 25.81)
Region 7,11.66,(9.12 - 14.80),45.75,(39.36 - 52.29),23.48,(19.77 - 27.66),27.07,(23.43 - 31.06)
Region C,11.76,(10.38 - 13.30),49.04,(46.29 - 51.78),22.19,(20.31 - 24.18),26.64,(24.93 - 28.42)
Region 8,11.91,(9.36 - 15.04),50.51,(45.22 - 55.79),20.76,(17.66 - 24.23),25.46,(22.48 - 28.69)
Region 9,11.30,(9.00 - 14.11),47.45,(41.60 - 53.36),21.06,(17.86 - 24.67),25.44,(22.31 - 28.85)
Region 10,11.21,(8.67 - 14.37),46.26,(40.05 - 52.58),21.71,(18.23 - 25.64),26.94,(23.48 - 30.70)
Region 11,9.92,(7.76 - 12.61),46.52,(41.06 - 52.07),20.54,(17.34 - 24.16),24.89,(21.84 - 28.22)
Region 12,13.98,(11.28 - 17.19),53.15,(47.83 - 58.39),25.97,(22.63 - 29.62),30.12,(27.02 - 33.42)
Region D,14.39,(12.15 - 16.96),51.83,(47.38 - 56.26),24.20,(21.52 - 27.11),28.88,(26.29 - 31.62)
Region 13,14.52,(11.24 - 18.56),*,(* - *),22.92,(19.20 - 27.12),27.17,(23.42 - 31.28)
Region 14,14.89,(11.46 - 19.13),*,(* - *),25.71,(21.55 - 30.37),30.86,(26.68 - 35.37)
Region 15,13.81,(10.71 - 17.62),*,(* - *),23.88,(19.89 - 28.38),28.46,(24.52 - 32.75)
North Carolina,8.05,(6.84 - 9.45),35.89,(32.80 - 39.10),19.45,(17.29 - 21.81),21.72,(19.70 - 23.89)
CenterPoint/Guilford,8.44,(6.58 - 10.75),33.88,(28.16 - 40.10),19.57,(16.41 - 23.18),21.51,(18.34 - 25.06)
CenterPoint,8.76,(6.40 - 11.88),*,(* - *),19.16,(15.43 - 23.54),21.02,(17.26 - 25.36)
Guilford,8.07,(5.80 - 11.10),*,(* - *),*,(* - *),22.06,(17.76 - 27.07)
Durham,6.64,(5.03 - 8.72),32.66,(27.52 - 38.24),18.79,(15.61 - 22.43),20.82,(17.78 - 24.23)
East Carolina,*,(* - *),*,(* - *),20.45,(16.31 - 25.32),23.27,(19.06 - 28.08)
Eastpointe,7.04,(5.10 - 9.64),*,(* - *),19.06,(15.17 - 23.68),20.58,(16.66 - 25.15)
ECCS,8.88,(6.46 - 12.11),*,(* - *),*,(* - *),24.84,(20.53 - 29.70)
Mecklenburg,7.16,(5.23 - 9.73),37.30,(31.26 - 43.77),20.70,(16.95 - 25.02),22.83,(19.19 - 26.92)
Pathways,8.62,(6.35 - 11.60),*,(* - *),19.12,(15.44 - 23.42),21.25,(17.57 - 25.47)
PBH,8.56,(6.46 - 11.27),*,(* - *),19.06,(15.40 - 23.33),21.25,(17.52 - 25.53)
Sandhills,8.71,(6.31 - 11.91),*,(* - *),20.44,(16.42 - 25.15),22.17,(18.04 - 26.93)
Smoky Mountain,*,(* - *),*,(* - *),20.08,(16.14 - 24.71),23.26,(19.16 - 27.93)
Western Highlands,*,(* - *),*,(* - *),17.47,(13.70 - 22.01),19.44,(15.57 - 24.00)
North Dakota,12.65,(10.78 - 14.78),58.71,(55.41 - 61.93),28.61,(25.99 - 31.39),34.15,(31.83 - 36.56)
Badlands and West Central,12.53,(9.85 - 15.80),55.69,(49.63 - 61.58),27.48,(23.53 - 31.81),31.90,(28.16 - 35.88)
Lake Region and South Central,13.88,(10.63 - 17.92),*,(* - *),28.63,(24.00 - 33.75),32.69,(28.20 - 37.52)
North Central and Northwest,12.39,(9.40 - 16.16),*,(* - *),27.87,(23.68 - 32.50),32.59,(28.53 - 36.94)
Northeast,12.28,(9.24 - 16.14),56.69,(50.06 - 63.09),27.36,(23.03 - 32.17),35.14,(31.00 - 39.53)
Southeast,12.35,(9.61 - 15.73),63.73,(58.76 - 68.42),30.92,(26.99 - 35.15),37.71,(34.21 - 41.34)
Ohio,10.88,(9.96 - 11.87),47.28,(45.65 - 48.92),24.21,(22.84 - 25.63),27.50,(26.29 - 28.75)
"Boards 2, 46, 55, and 68",11.63,(9.19 - 14.62),47.48,(41.63 - 53.40),23.50,(20.18 - 27.18),26.82,(23.62 - 30.27)
"Boards 3, 52, and 85",10.81,(8.23 - 14.07),*,(* - *),24.77,(20.94 - 29.04),28.45,(24.60 - 32.64)
Boards 4 and 78,11.02,(8.60 - 14.02),*,(* - *),23.42,(19.84 - 27.42),26.43,(22.82 - 30.38)
Boards 5 and 60,10.30,(7.98 - 13.21),44.02,(37.94 - 50.29),21.56,(18.02 - 25.57),25.65,(22.15 - 29.49)
"Boards 7, 15, 41, 79, and 84",11.12,(8.65 - 14.19),40.70,(34.55 - 47.16),21.93,(18.50 - 25.80),24.28,(20.95 - 27.95)
"Boards 8, 13, and 83",10.67,(8.21 - 13.75),*,(* - *),24.65,(20.87 - 28.86),27.65,(23.89 - 31.74)
Board 9 (Butler),10.99,(8.47 - 14.14),*,(* - *),24.73,(20.73 - 29.21),29.04,(25.04 - 33.39)
Board 12,11.45,(8.90 - 14.62),47.12,(40.84 - 53.50),24.33,(20.51 - 28.61),28.14,(24.43 - 32.17)
Boards 18 and 47,10.25,(8.46 - 12.37),48.94,(44.76 - 53.14),24.81,(21.97 - 27.88),27.88,(25.24 - 30.69)
"Boards 20, 32, 54, and 69",12.22,(9.43 - 15.68),*,(* - *),24.80,(20.94 - 29.11),28.05,(24.23 - 32.23)
"Boards 21, 39, 51, 70, and 80",10.72,(8.42 - 13.55),49.81,(43.61 - 56.01),24.59,(21.09 - 28.46),27.96,(24.53 - 31.66)
"Boards 22, 74, and 87",13.91,(10.69 - 17.91),*,(* - *),26.95,(22.65 - 31.74),32.22,(27.97 - 36.78)
Boards 23 and 45,11.93,(9.24 - 15.28),45.38,(38.88 - 52.05),23.62,(20.10 - 27.55),26.81,(23.32 - 30.61)
Board 25 (Franklin),9.36,(7.41 - 11.76),47.13,(42.82 - 51.47),26.41,(23.15 - 29.95),29.62,(26.61 - 32.82)
"Boards 27, 71, and 73",10.33,(7.99 - 13.26),38.99,(32.92 - 45.42),20.17,(16.95 - 23.82),22.68,(19.50 - 26.22)
"Boards 28, 43, and 67",12.43,(9.85 - 15.58),52.84,(47.39 - 58.22),24.27,(20.70 - 28.23),28.51,(25.10 - 32.18)
Board 31 (Hamilton),11.15,(8.73 - 14.13),44.70,(39.16 - 50.38),24.47,(20.89 - 28.44),27.40,(23.96 - 31.12)
Board 48 (Lucas),9.51,(7.37 - 12.20),42.73,(36.73 - 48.95),23.39,(19.81 - 27.39),26.30,(22.84 - 30.09)
Boards 50 and 76,10.92,(8.53 - 13.88),46.80,(41.29 - 52.39),23.89,(20.41 - 27.76),27.09,(23.75 - 30.72)
Board 57 (Montgomery),10.84,(8.48 - 13.76),45.03,(38.79 - 51.43),23.29,(19.81 - 27.18),26.40,(22.93 - 30.18)
Board 77 (Summit),11.24,(8.92 - 14.08),47.94,(41.85 - 54.10),24.55,(21.09 - 28.37),27.61,(24.25 - 31.24)
Oklahoma,8.95,(7.39 - 10.78),38.42,(35.02 - 41.92),20.11,(17.78 - 22.66),22.96,(20.78 - 25.29)
Central,8.36,(6.09 - 11.38),*,(* - *),19.99,(16.27 - 24.31),23.72,(19.97 - 27.92)
East Central,9.18,(6.69 - 12.46),*,(* - *),18.17,(14.44 - 22.62),20.55,(16.75 - 24.96)
Northeast,8.95,(6.50 - 12.19),*,(* - *),19.46,(15.79 - 23.74),23.21,(19.38 - 27.54)
Northwest and Southwest,9.41,(7.02 - 12.51),*,(* - *),20.62,(16.78 - 25.06),23.44,(19.62 - 27.75)
Oklahoma County,8.86,(6.47 - 12.01),*,(* - *),21.73,(17.85 - 26.18),24.26,(20.42 - 28.55)
Southeast,9.10,(6.59 - 12.44),*,(* - *),19.54,(15.94 - 23.73),22.32,(18.72 - 26.39)
Tulsa County,8.73,(6.44 - 11.74),35.83,(29.78 - 42.36),20.29,(16.76 - 24.35),22.53,(19.08 - 26.40)
Oregon,9.80,(8.27 - 11.58),41.58,(38.45 - 44.78),20.50,(18.21 - 23.00),23.35,(21.22 - 25.63)
Region 1 (Multnomah),8.89,(6.65 - 11.79),43.14,(37.03 - 49.48),21.91,(18.11 - 26.24),24.51,(20.83 - 28.62)
Region 2,9.27,(7.07 - 12.07),35.94,(29.94 - 42.43),18.98,(15.81 - 22.62),21.11,(17.98 - 24.61)
Region 3,9.91,(7.74 - 12.62),43.17,(38.86 - 47.59),20.99,(17.76 - 24.63),24.47,(21.49 - 27.71)
Region 4,10.91,(8.18 - 14.40),*,(* - *),19.13,(15.62 - 23.21),21.91,(18.35 - 25.93)
Region 5 (Central),10.87,(7.86 - 14.85),*,(* - *),22.22,(17.66 - 27.58),25.58,(20.78 - 31.05)
Region 6 (Eastern),10.41,(7.63 - 14.04),*,(* - *),21.30,(16.90 - 26.48),24.09,(19.51 - 29.35)
Pennsylvania,10.09,(9.11 - 11.17),46.27,(44.45 - 48.11),22.86,(21.46 - 24.31),26.15,(24.90 - 27.43)
Region 1 (Allegheny),10.04,(8.03 - 12.49),51.23,(46.51 - 55.93),23.90,(20.83 - 27.28),27.51,(24.63 - 30.60)
"Regions 3, 8, 9, and 51",10.95,(8.40 - 14.16),47.64,(41.62 - 53.73),22.70,(19.31 - 26.48),26.38,(23.06 - 30.00)
"Regions 4, 11, 37, and 49",10.63,(8.50 - 13.23),45.35,(39.19 - 51.66),23.67,(20.29 - 27.42),26.62,(23.34 - 30.19)
"Regions 5, 18, 23, 24, and 46",9.55,(7.30 - 12.40),*,(* - *),21.58,(17.98 - 25.68),24.48,(20.87 - 28.49)
"Regions 6, 12, 16, 31, 35, 45, and 47",10.76,(8.41 - 13.66),52.97,(47.67 - 58.20),23.99,(20.67 - 27.65),29.60,(26.48 - 32.92)
"Regions 7, 13, 20, and 33",12.44,(10.40 - 14.81),53.06,(49.14 - 56.93),24.19,(21.67 - 26.90),27.98,(25.65 - 30.44)
"Regions 10, 15, 27, 32, 43, and 44",10.45,(8.08 - 13.41),*,(* - *),22.76,(19.09 - 26.89),25.93,(22.24 - 30.00)
Regions 17 and 21,11.11,(8.60 - 14.25),45.22,(39.00 - 51.60),23.52,(19.80 - 27.70),26.96,(23.32 - 30.95)
"Regions 19, 26, 28, and 42",8.59,(6.71 - 10.92),39.96,(34.63 - 45.55),19.82,(16.74 - 23.31),22.47,(19.51 - 25.75)
"Regions 22, 38, 40, 41, and 48",9.98,(7.81 - 12.67),40.61,(34.67 - 46.84),20.74,(17.64 - 24.22),23.20,(20.18 - 26.54)
Regions 29 and 34,8.98,(6.79 - 11.78),*,(* - *),21.69,(18.20 - 25.63),24.80,(21.31 - 28.65)
Regions 30 and 50,10.12,(7.80 - 13.04),46.64,(40.43 - 52.95),23.05,(19.69 - 26.78),26.25,(22.96 - 29.82)
Region 36 (Philadelphia),6.99,(5.47 - 8.89),38.66,(34.52 - 42.98),24.04,(20.99 - 27.37),26.41,(23.61 - 29.40)
Rhode Island,11.52,(9.71 - 13.61),52.25,(48.77 - 55.72),25.62,(23.05 - 28.36),29.79,(27.46 - 32.23)
Bristol and Newport,15.30,(11.55 - 19.99),*,(* - *),27.31,(22.50 - 32.72),31.85,(27.09 - 37.01)
Kent,11.27,(8.49 - 14.81),*,(* - *),23.33,(19.48 - 27.68),26.76,(22.97 - 30.93)
Providence,10.61,(8.45 - 13.24),51.78,(47.48 - 56.06),26.07,(22.93 - 29.46),30.28,(27.45 - 33.27)
Washington,12.40,(9.53 - 15.99),*,(* - *),24.80,(20.54 - 29.62),29.26,(25.07 - 33.84)
South Carolina,7.18,(5.96 - 8.63),35.35,(32.36 - 38.46),20.68,(18.36 - 23.22),22.76,(20.63 - 25.03)
Region 1,6.61,(4.87 - 8.93),28.06,(22.60 - 34.27),16.95,(13.78 - 20.69),18.45,(15.34 - 22.03)
Region 2,7.55,(5.77 - 9.81),37.49,(32.83 - 42.39),22.14,(18.82 - 25.87),24.43,(21.34 - 27.81)
Region 3,6.48,(4.79 - 8.71),34.37,(28.68 - 40.54),20.85,(17.20 - 25.05),22.64,(19.13 - 26.58)
Region 4,7.77,(5.91 - 10.15),40.28,(34.91 - 45.89),22.74,(19.25 - 26.65),25.30,(22.03 - 28.87)
South Dakota,10.97,(9.33 - 12.85),52.99,(49.75 - 56.20),27.20,(24.75 - 29.81),31.22,(28.98 - 33.55)
Region 1,12.26,(9.33 - 15.94),*,(* - *),28.47,(24.17 - 33.20),33.23,(29.11 - 37.62)
Region 2,10.42,(8.11 - 13.28),53.46,(48.14 - 58.70),28.60,(24.95 - 32.56),32.18,(28.74 - 35.82)
Region 3,11.00,(8.37 - 14.32),51.59,(45.15 - 57.99),26.91,(22.74 - 31.52),31.54,(27.57 - 35.79)
Region 4,11.56,(8.54 - 15.48),*,(* - *),27.45,(22.75 - 32.71),32.17,(27.45 - 37.29)
Region 5,11.58,(8.70 - 15.24),*,(* - *),26.90,(22.46 - 31.86),30.37,(25.97 - 35.15)
Region 6,10.26,(7.58 - 13.75),*,(* - *),25.53,(20.82 - 30.89),28.65,(23.87 - 33.95)
Region 7,10.14,(7.63 - 13.36),*,(* - *),24.79,(20.68 - 29.43),28.45,(24.36 - 32.93)
Tennessee,7.94,(6.64 - 9.47),36.16,(33.17 - 39.27),18.48,(16.36 - 20.80),20.86,(18.89 - 22.97)
Region 1,9.14,(6.73 - 12.30),*,(* - *),17.60,(14.10 - 21.75),19.92,(16.31 - 24.10)
Region 2,8.48,(6.33 - 11.28),37.82,(32.09 - 43.91),18.64,(15.47 - 22.28),21.12,(18.02 - 24.59)
Region 3,9.00,(6.71 - 11.98),39.23,(32.98 - 45.86),18.76,(15.41 - 22.64),21.46,(18.14 - 25.20)
Region 4 (Davidson),*,(* - *),*,(* - *),20.38,(16.49 - 24.92),22.83,(18.95 - 27.25)
Region 5,8.08,(6.20 - 10.46),37.72,(32.16 - 43.62),18.11,(15.13 - 21.52),20.82,(17.91 - 24.06)
Region 6,8.11,(6.01 - 10.86),*,(* - *),18.04,(14.55 - 22.15),20.00,(16.47 - 24.06)
Region 7 (Shelby),6.15,(4.38 - 8.57),*,(* - *),18.11,(14.52 - 22.36),19.76,(16.21 - 23.85)
Texas,8.73,(7.88 - 9.65),39.07,(37.39 - 40.76),22.50,(21.08 - 23.98),25.16,(23.91 - 26.44)
Region 1,11.43,(8.83 - 14.68),49.81,(43.26 - 56.37),24.96,(21.09 - 29.26),29.51,(25.68 - 33.65)
Region 2,10.92,(8.34 - 14.17),*,(* - *),22.91,(19.05 - 27.28),27.01,(23.01 - 31.43)
Region 3,7.48,(6.34 - 8.80),34.95,(32.20 - 37.80),20.92,(18.89 - 23.10),23.01,(21.16 - 24.97)
Region 3a,6.40,(5.08 - 8.03),32.39,(28.92 - 36.05),20.50,(17.98 - 23.27),22.26,(19.94 - 24.76)
Region 3bc,9.36,(7.49 - 11.64),39.32,(34.99 - 43.83),21.66,(18.86 - 24.75),24.33,(21.71 - 27.16)
Region 4,8.57,(6.54 - 11.16),34.27,(28.50 - 40.55),18.22,(15.07 - 21.86),20.58,(17.44 - 24.12)
Region 5,8.44,(6.36 - 11.11),*,(* - *),20.05,(16.61 - 23.99),22.27,(18.76 - 26.23)
Region 6,8.74,(7.32 - 10.41),39.14,(36.08 - 42.29),23.37,(21.01 - 25.91),25.80,(23.65 - 28.07)
Region 6a,8.77,(7.23 - 10.60),38.51,(35.21 - 41.91),23.40,(20.84 - 26.18),25.73,(23.41 - 28.20)
Region 6bc,8.50,(6.32 - 11.33),*,(* - *),23.13,(19.13 - 27.67),26.30,(22.25 - 30.79)
Region 7,8.97,(7.42 - 10.81),44.75,(40.77 - 48.80),23.72,(21.13 - 26.52),27.74,(25.30 - 30.31)
Region 7a,8.85,(6.84 - 11.38),46.75,(41.64 - 51.93),24.23,(20.98 - 27.80),28.10,(25.00 - 31.41)
Region 7bcd,9.15,(7.12 - 11.68),42.25,(36.41 - 48.32),22.86,(19.33 - 26.81),27.15,(23.71 - 30.90)
Region 8,9.56,(7.55 - 12.04),42.18,(37.13 - 47.40),24.71,(21.65 - 28.05),27.42,(24.54 - 30.50)
Region 9,9.56,(7.13 - 12.69),*,(* - *),21.35,(17.51 - 25.76),23.98,(20.08 - 28.37)
Region 10,9.01,(6.73 - 11.97),*,(* - *),23.50,(19.28 - 28.32),26.20,(22.02 - 30.85)
Region 11,9.33,(7.53 - 11.50),35.62,(31.26 - 40.24),23.12,(20.15 - 26.37),25.29,(22.47 - 28.34)
Region 11abd,9.48,(7.25 - 12.30),36.80,(31.15 - 42.85),23.19,(19.67 - 27.13),25.50,(22.10 - 29.22)
Region 11c (Hidalgo),9.06,(6.82 - 11.96),*,(* - *),22.97,(19.08 - 27.39),24.89,(21.02 - 29.21)
Utah,6.10,(4.81 - 7.71),23.51,(20.69 - 26.58),14.15,(12.20 - 16.37),16.08,(14.32 - 18.00)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",6.69,(4.74 - 9.37),*,(* - *),15.16,(12.11 - 18.82),17.44,(14.22 - 21.21)
"Central, Four Corners, San Juan, and Southwest",6.10,(4.28 - 8.62),*,(* - *),13.10,(10.25 - 16.59),14.78,(11.80 - 18.36)
Davis County,5.64,(3.85 - 8.19),*,(* - *),13.24,(10.32 - 16.83),14.93,(11.87 - 18.61)
Salt Lake County,6.50,(4.78 - 8.78),29.61,(25.12 - 34.52),15.34,(12.68 - 18.44),17.76,(15.26 - 20.57)
Utah County,4.83,(3.32 - 6.98),14.84,(11.14 - 19.50),10.39,(7.95 - 13.46),11.74,(9.36 - 14.64)
