State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Michigan,2.63,(2.23 - 3.09),5.53,(4.83 - 6.31),1.33,(1.05 - 1.68),1.94,(1.65 - 2.28)
Detroit City,2.35,(1.61 - 3.41),6.98,(5.02 - 9.64),3.30,(2.10 - 5.17),3.86,(2.67 - 5.54)
Genesee,2.93,(2.06 - 4.16),6.69,(4.53 - 9.78),1.79,(1.09 - 2.93),2.47,(1.67 - 3.63)
Kalamazoo,2.34,(1.63 - 3.37),4.62,(3.07 - 6.88),1.07,(0.65 - 1.78),1.64,(1.11 - 2.42)
Kent,2.58,(1.81 - 3.66),5.11,(3.45 - 7.53),1.30,(0.81 - 2.08),1.88,(1.29 - 2.72)
Lakeshore,2.67,(1.90 - 3.75),5.54,(3.77 - 8.07),1.24,(0.77 - 2.00),1.91,(1.33 - 2.75)
Macomb,2.46,(1.74 - 3.46),6.13,(4.28 - 8.71),1.04,(0.64 - 1.69),1.67,(1.17 - 2.38)
Mid South,2.74,(1.98 - 3.77),5.04,(3.61 - 7.01),1.29,(0.83 - 2.01),1.95,(1.41 - 2.70)
Northern,2.48,(1.71 - 3.58),4.40,(2.95 - 6.50),0.86,(0.50 - 1.47),1.39,(0.94 - 2.06)
Oakland,2.88,(2.09 - 3.97),6.98,(5.18 - 9.33),1.25,(0.80 - 1.96),1.93,(1.40 - 2.64)
Pathways and Western,2.86,(1.96 - 4.14),6.19,(4.13 - 9.19),1.15,(0.68 - 1.94),1.96,(1.32 - 2.89)
Riverhaven,2.60,(1.78 - 3.78),5.47,(3.59 - 8.26),1.01,(0.58 - 1.74),1.60,(1.05 - 2.43)
Saginaw,2.51,(1.69 - 3.69),5.58,(3.56 - 8.65),1.30,(0.75 - 2.24),1.92,(1.24 - 2.97)
Southeast,2.75,(2.00 - 3.76),5.08,(3.67 - 6.99),1.05,(0.69 - 1.60),1.56,(1.13 - 2.14)
St. Clair,3.02,(2.07 - 4.38),5.69,(3.61 - 8.86),1.21,(0.70 - 2.09),1.81,(1.17 - 2.80)
Washtenaw,2.46,(1.68 - 3.58),4.36,(2.86 - 6.60),1.06,(0.63 - 1.80),1.69,(1.14 - 2.51)
Minnesota,2.68,(2.09 - 3.44),5.21,(4.11 - 6.58),1.03,(0.71 - 1.49),1.65,(1.28 - 2.14)
Regions 1 and 2,2.79,(1.88 - 4.14),6.33,(3.96 - 9.99),*,(* - *),1.93,(1.23 - 3.01)
Regions 3 and 4,2.31,(1.52 - 3.50),4.46,(2.84 - 6.93),0.83,(0.46 - 1.49),1.44,(0.93 - 2.23)
Regions 5 and 6,2.59,(1.74 - 3.83),4.76,(3.09 - 7.27),0.88,(0.49 - 1.56),1.50,(0.98 - 2.28)
Region 7A (Hennepin),2.64,(1.78 - 3.89),5.18,(3.46 - 7.68),1.13,(0.65 - 1.93),1.65,(1.08 - 2.50)
Region 7B (Ramsey),2.71,(1.77 - 4.13),5.46,(3.32 - 8.87),*,(* - *),1.83,(1.13 - 2.96)
Region 7C,3.00,(2.07 - 4.34),5.67,(3.74 - 8.52),1.11,(0.64 - 1.91),1.75,(1.16 - 2.62)
Mississippi,2.02,(1.51 - 2.70),4.60,(3.55 - 5.96),1.05,(0.68 - 1.63),1.61,(1.19 - 2.17)
Region 1,2.28,(1.50 - 3.45),5.76,(3.76 - 8.74),1.12,(0.62 - 2.01),1.82,(1.18 - 2.79)
Region 2,1.78,(1.14 - 2.77),3.83,(2.29 - 6.35),1.19,(0.63 - 2.25),1.63,(0.98 - 2.70)
Region 3,1.88,(1.22 - 2.89),3.73,(2.29 - 6.03),0.95,(0.50 - 1.80),1.42,(0.87 - 2.30)
Region 4,1.85,(1.19 - 2.87),4.22,(2.63 - 6.69),1.01,(0.55 - 1.84),1.51,(0.95 - 2.40)
Region 5,*,(* - *),3.85,(2.23 - 6.59),*,(* - *),1.43,(0.85 - 2.41)
Region 6,1.96,(1.27 - 3.01),4.34,(2.65 - 7.01),0.99,(0.54 - 1.83),1.58,(0.99 - 2.52)
Region 7,2.33,(1.53 - 3.53),5.74,(3.70 - 8.81),1.05,(0.57 - 1.94),1.67,(1.05 - 2.62)
Missouri,2.68,(2.07 - 3.46),5.42,(4.32 - 6.77),1.12,(0.78 - 1.62),1.74,(1.35 - 2.24)
Central,2.65,(1.77 - 3.96),4.68,(2.99 - 7.25),1.02,(0.58 - 1.79),1.66,(1.09 - 2.53)
Eastern,2.72,(1.94 - 3.78),5.70,(4.12 - 7.84),1.24,(0.79 - 1.95),1.85,(1.32 - 2.59)
Eastern (St. Louis City and County),2.50,(1.68 - 3.69),5.21,(3.42 - 7.86),1.20,(0.70 - 2.06),1.74,(1.14 - 2.65)
Eastern (excluding St. Louis),3.09,(2.02 - 4.69),6.55,(4.18 - 10.13),1.32,(0.73 - 2.36),2.06,(1.32 - 3.20)
Northwest,2.53,(1.81 - 3.53),5.06,(3.52 - 7.21),1.09,(0.68 - 1.73),1.63,(1.14 - 2.33)
Northwest (Jackson),2.53,(1.65 - 3.84),5.41,(3.32 - 8.69),1.20,(0.67 - 2.14),1.73,(1.08 - 2.77)
Northwest (excluding Jackson),2.53,(1.68 - 3.79),4.79,(3.01 - 7.55),0.99,(0.56 - 1.75),1.54,(1.00 - 2.39)
Southeast,2.70,(1.82 - 3.99),5.89,(3.92 - 8.76),1.07,(0.60 - 1.88),1.74,(1.14 - 2.63)
Southwest,2.86,(1.93 - 4.22),5.76,(3.77 - 8.72),1.04,(0.59 - 1.83),1.73,(1.14 - 2.62)
Montana,2.69,(2.06 - 3.50),6.09,(4.89 - 7.57),1.36,(0.94 - 1.96),2.05,(1.60 - 2.62)
Region 1,2.44,(1.57 - 3.79),5.04,(3.05 - 8.23),*,(* - *),1.46,(0.89 - 2.40)
Region 2,2.48,(1.67 - 3.67),5.50,(3.51 - 8.51),1.06,(0.59 - 1.88),1.67,(1.07 - 2.60)
Region 3,2.84,(1.93 - 4.18),6.63,(4.36 - 9.94),1.32,(0.78 - 2.23),2.02,(1.36 - 3.00)
Region 4,2.40,(1.62 - 3.53),5.09,(3.47 - 7.40),1.36,(0.80 - 2.32),1.97,(1.33 - 2.91)
Region 5,2.99,(2.02 - 4.40),7.18,(5.11 - 10.02),1.64,(0.99 - 2.70),2.46,(1.72 - 3.50)
Nebraska,2.30,(1.74 - 3.04),4.52,(3.50 - 5.81),0.92,(0.60 - 1.40),1.49,(1.12 - 1.98)
Regions 1 and 2,2.44,(1.71 - 3.46),4.68,(3.15 - 6.89),0.87,(0.51 - 1.49),1.41,(0.94 - 2.11)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.34,(0.81 - 2.19)
Region 2,2.51,(1.64 - 3.84),5.13,(3.11 - 8.36),*,(* - *),1.47,(0.90 - 2.39)
Region 3,2.28,(1.51 - 3.43),4.35,(2.66 - 7.03),*,(* - *),1.37,(0.86 - 2.18)
Region 4,2.40,(1.58 - 3.63),4.56,(2.85 - 7.24),0.92,(0.50 - 1.69),1.46,(0.92 - 2.31)
Region 5,2.18,(1.45 - 3.27),4.15,(2.77 - 6.18),0.88,(0.49 - 1.59),1.48,(0.98 - 2.22)
Region 6,2.31,(1.55 - 3.41),4.79,(3.20 - 7.12),0.99,(0.58 - 1.71),1.58,(1.06 - 2.34)
Nevada,2.81,(2.08 - 3.80),5.99,(4.61 - 7.75),1.18,(0.77 - 1.81),1.81,(1.34 - 2.44)
Clark,2.80,(1.95 - 4.00),6.13,(4.45 - 8.39),1.22,(0.74 - 2.00),1.85,(1.30 - 2.62)
Rural,2.87,(1.88 - 4.36),6.07,(3.75 - 9.67),1.12,(0.62 - 1.99),1.77,(1.12 - 2.79)
Washoe,2.84,(1.91 - 4.19),5.37,(3.47 - 8.22),1.05,(0.60 - 1.83),1.65,(1.07 - 2.52)
New Hampshire,2.95,(2.28 - 3.82),6.55,(5.27 - 8.11),1.32,(0.91 - 1.92),2.02,(1.57 - 2.60)
Central,3.02,(2.18 - 4.16),6.74,(4.98 - 9.06),1.50,(0.96 - 2.34),2.26,(1.64 - 3.11)
Central 1,3.01,(2.04 - 4.43),6.58,(4.31 - 9.91),1.42,(0.83 - 2.43),2.24,(1.50 - 3.35)
Central 2,3.03,(2.02 - 4.51),6.92,(4.67 - 10.16),1.57,(0.90 - 2.73),2.28,(1.50 - 3.45)
Northern,3.19,(2.15 - 4.70),7.72,(4.99 - 11.75),1.45,(0.83 - 2.52),2.36,(1.54 - 3.61)
Southern,2.88,(2.12 - 3.90),6.13,(4.59 - 8.13),1.21,(0.78 - 1.87),1.82,(1.33 - 2.49)
Southern 1 (Rockingham),2.88,(1.96 - 4.20),6.44,(4.22 - 9.72),1.16,(0.67 - 2.00),1.76,(1.15 - 2.67)
Southern 2,2.88,(2.00 - 4.15),5.96,(4.20 - 8.39),1.24,(0.75 - 2.05),1.86,(1.29 - 2.67)
New Jersey,2.33,(1.78 - 3.03),4.68,(3.67 - 5.94),1.06,(0.71 - 1.59),1.54,(1.16 - 2.04)
Central,2.62,(1.78 - 3.83),5.53,(3.68 - 8.23),1.03,(0.58 - 1.80),1.60,(1.06 - 2.42)
Metropolitan,2.19,(1.48 - 3.25),4.23,(2.79 - 6.36),1.23,(0.70 - 2.14),1.64,(1.06 - 2.53)
Northern,2.13,(1.44 - 3.15),3.91,(2.53 - 6.00),0.89,(0.50 - 1.59),1.27,(0.81 - 1.97)
Southern,2.42,(1.61 - 3.63),5.32,(3.52 - 7.97),1.18,(0.67 - 2.06),1.76,(1.15 - 2.69)
New Mexico,3.08,(2.33 - 4.05),6.04,(4.77 - 7.64),1.26,(0.85 - 1.87),2.01,(1.55 - 2.62)
Region 1,3.46,(2.32 - 5.15),6.97,(4.69 - 10.23),1.18,(0.67 - 2.07),2.11,(1.42 - 3.13)
Region 2,2.78,(1.79 - 4.29),5.19,(3.17 - 8.39),1.17,(0.63 - 2.19),1.70,(1.04 - 2.79)
Region 3 (Bernalillo),3.19,(2.17 - 4.67),6.28,(4.35 - 8.97),1.38,(0.81 - 2.35),2.12,(1.44 - 3.10)
Region 4,2.74,(1.78 - 4.21),4.68,(2.88 - 7.50),1.15,(0.63 - 2.07),1.75,(1.11 - 2.76)
Region 5,2.90,(1.90 - 4.40),6.20,(4.12 - 9.23),1.29,(0.74 - 2.27),2.15,(1.42 - 3.22)
New York,2.26,(1.87 - 2.73),6.40,(5.61 - 7.30),1.56,(1.21 - 2.01),2.29,(1.94 - 2.70)
Region A,2.12,(1.65 - 2.71),5.93,(4.91 - 7.14),1.89,(1.40 - 2.55),2.47,(1.98 - 3.08)
Region 1,1.94,(1.31 - 2.89),5.15,(3.44 - 7.65),1.95,(1.16 - 3.28),2.49,(1.63 - 3.78)
Region 2,2.25,(1.61 - 3.13),6.58,(4.89 - 8.82),2.09,(1.38 - 3.13),2.78,(2.05 - 3.76)
Region 3,2.37,(1.57 - 3.55),7.22,(4.92 - 10.48),2.35,(1.44 - 3.80),2.94,(1.98 - 4.35)
Region 4,1.93,(1.32 - 2.80),4.57,(3.17 - 6.56),1.25,(0.74 - 2.09),1.69,(1.13 - 2.52)
Region B,2.26,(1.76 - 2.90),5.83,(4.58 - 7.41),1.16,(0.79 - 1.69),1.81,(1.39 - 2.36)
Region 5,2.40,(1.73 - 3.31),6.12,(4.37 - 8.51),1.15,(0.71 - 1.85),1.83,(1.29 - 2.59)
Region 6,2.07,(1.43 - 2.98),5.55,(3.73 - 8.19),1.17,(0.68 - 1.99),1.75,(1.16 - 2.62)
Region 7,2.11,(1.44 - 3.09),5.39,(3.48 - 8.26),1.18,(0.69 - 2.02),1.86,(1.23 - 2.81)
Region C,2.39,(1.91 - 2.98),7.19,(6.00 - 8.60),1.47,(1.08 - 1.98),2.41,(1.98 - 2.94)
Region 8,2.39,(1.68 - 3.41),7.44,(5.29 - 10.38),1.55,(0.96 - 2.49),2.48,(1.75 - 3.50)
Region 9,2.17,(1.51 - 3.12),6.40,(4.40 - 9.21),1.33,(0.81 - 2.19),2.17,(1.52 - 3.10)
Region 10,2.47,(1.69 - 3.61),7.49,(5.09 - 10.90),1.55,(0.93 - 2.56),2.81,(1.95 - 4.06)
Region 11,2.33,(1.63 - 3.32),6.03,(4.20 - 8.60),1.21,(0.73 - 1.99),2.01,(1.41 - 2.88)
Region 12,2.60,(1.82 - 3.70),8.66,(6.25 - 11.88),1.70,(1.06 - 2.71),2.76,(1.97 - 3.86)
Region D,2.53,(1.92 - 3.33),7.66,(5.94 - 9.82),1.41,(0.98 - 2.04),2.47,(1.92 - 3.17)
Region 13,2.67,(1.80 - 3.93),9.55,(6.54 - 13.74),1.57,(0.94 - 2.60),2.88,(2.00 - 4.13)
Region 14,2.37,(1.61 - 3.47),6.32,(4.06 - 9.71),1.27,(0.74 - 2.16),2.16,(1.43 - 3.23)
Region 15,2.57,(1.72 - 3.81),7.38,(4.86 - 11.06),1.42,(0.83 - 2.41),2.41,(1.62 - 3.58)
North Carolina,2.40,(1.87 - 3.07),5.67,(4.49 - 7.14),1.21,(0.84 - 1.73),1.83,(1.41 - 2.37)
CenterPoint/Guilford,2.50,(1.75 - 3.54),6.26,(4.31 - 9.01),1.38,(0.85 - 2.23),2.04,(1.40 - 2.96)
CenterPoint,2.72,(1.75 - 4.21),7.54,(4.70 - 11.89),*,(* - *),2.19,(1.37 - 3.48)
Guilford,*,(* - *),*,(* - *),*,(* - *),1.87,(1.14 - 3.05)
Durham,2.27,(1.53 - 3.38),4.37,(2.83 - 6.70),1.18,(0.67 - 2.07),1.65,(1.07 - 2.54)
East Carolina,*,(* - *),5.94,(3.67 - 9.47),*,(* - *),2.01,(1.28 - 3.15)
Eastpointe,2.33,(1.53 - 3.54),5.63,(3.41 - 9.15),*,(* - *),1.92,(1.16 - 3.14)
ECCS,*,(* - *),6.35,(3.91 - 10.15),*,(* - *),2.20,(1.39 - 3.46)
Mecklenburg,2.35,(1.55 - 3.54),5.21,(3.41 - 7.89),1.27,(0.70 - 2.27),1.77,(1.13 - 2.78)
Pathways,2.71,(1.80 - 4.05),6.73,(4.18 - 10.68),1.22,(0.68 - 2.17),1.86,(1.17 - 2.96)
PBH,2.26,(1.50 - 3.38),5.57,(3.49 - 8.78),1.16,(0.64 - 2.09),1.77,(1.11 - 2.81)
Sandhills,*,(* - *),5.35,(3.24 - 8.72),*,(* - *),1.67,(1.02 - 2.73)
Smoky Mountain,*,(* - *),6.63,(4.10 - 10.55),*,(* - *),1.80,(1.13 - 2.86)
Western Highlands,*,(* - *),6.01,(3.63 - 9.81),*,(* - *),1.54,(0.95 - 2.49)
North Dakota,2.27,(1.71 - 2.99),3.92,(2.96 - 5.18),0.73,(0.47 - 1.14),1.32,(0.98 - 1.76)
Badlands and West Central,2.38,(1.62 - 3.48),4.17,(2.71 - 6.37),0.69,(0.38 - 1.23),1.23,(0.82 - 1.85)
Lake Region and South Central,2.30,(1.52 - 3.47),4.26,(2.57 - 6.99),0.67,(0.35 - 1.30),1.20,(0.73 - 1.96)
North Central and Northwest,2.35,(1.55 - 3.56),4.12,(2.52 - 6.66),0.72,(0.39 - 1.34),1.25,(0.78 - 2.00)
Northeast,2.43,(1.57 - 3.73),4.17,(2.60 - 6.62),0.87,(0.47 - 1.59),1.74,(1.12 - 2.68)
Southeast,1.97,(1.30 - 2.98),3.34,(2.14 - 5.18),0.75,(0.40 - 1.41),1.28,(0.83 - 1.99)
Ohio,2.41,(2.04 - 2.85),6.27,(5.53 - 7.09),1.37,(1.08 - 1.73),2.07,(1.78 - 2.40)
"Boards 2, 46, 55, and 68",2.60,(1.80 - 3.74),6.27,(4.22 - 9.22),1.19,(0.72 - 1.95),1.89,(1.30 - 2.76)
"Boards 3, 52, and 85",2.25,(1.51 - 3.35),4.95,(3.21 - 7.54),1.01,(0.59 - 1.73),1.58,(1.05 - 2.39)
Boards 4 and 78,2.20,(1.46 - 3.28),5.99,(3.88 - 9.16),1.14,(0.68 - 1.91),1.74,(1.15 - 2.62)
Boards 5 and 60,2.43,(1.68 - 3.50),5.80,(3.85 - 8.65),1.28,(0.78 - 2.11),2.10,(1.44 - 3.06)
"Boards 7, 15, 41, 79, and 84",2.28,(1.55 - 3.32),5.81,(3.84 - 8.69),1.14,(0.68 - 1.90),1.73,(1.16 - 2.57)
"Boards 8, 13, and 83",2.24,(1.53 - 3.27),4.79,(3.04 - 7.45),1.01,(0.58 - 1.77),1.52,(0.97 - 2.36)
Board 9 (Butler),2.38,(1.61 - 3.49),5.18,(3.31 - 8.01),1.18,(0.69 - 2.01),1.87,(1.23 - 2.83)
Board 12,2.63,(1.82 - 3.80),5.81,(3.86 - 8.64),1.25,(0.75 - 2.08),2.01,(1.36 - 2.96)
Boards 18 and 47,2.00,(1.43 - 2.79),5.24,(3.78 - 7.23),1.26,(0.82 - 1.94),1.77,(1.28 - 2.45)
"Boards 20, 32, 54, and 69",2.36,(1.61 - 3.45),5.35,(3.43 - 8.24),1.00,(0.59 - 1.68),1.60,(1.06 - 2.42)
"Boards 21, 39, 51, 70, and 80",2.63,(1.85 - 3.73),6.58,(4.53 - 9.46),1.30,(0.81 - 2.08),2.00,(1.40 - 2.86)
"Boards 22, 74, and 87",2.54,(1.75 - 3.66),7.45,(4.88 - 11.20),1.27,(0.74 - 2.16),2.28,(1.53 - 3.40)
Boards 23 and 45,2.63,(1.80 - 3.83),7.58,(5.05 - 11.23),1.29,(0.77 - 2.14),2.21,(1.50 - 3.24)
Board 25 (Franklin),2.54,(1.78 - 3.62),7.40,(5.60 - 9.72),2.11,(1.38 - 3.21),2.93,(2.15 - 3.98)
"Boards 27, 71, and 73",2.18,(1.47 - 3.21),4.91,(3.16 - 7.54),1.08,(0.63 - 1.83),1.59,(1.04 - 2.42)
"Boards 28, 43, and 67",2.53,(1.78 - 3.58),5.88,(4.02 - 8.54),1.10,(0.66 - 1.82),1.81,(1.24 - 2.63)
Board 31 (Hamilton),2.79,(1.95 - 3.98),7.44,(5.15 - 10.63),1.82,(1.12 - 2.97),2.64,(1.82 - 3.81)
Board 48 (Lucas),2.52,(1.76 - 3.60),7.11,(4.87 - 10.27),1.63,(0.97 - 2.73),2.46,(1.66 - 3.62)
Boards 50 and 76,2.33,(1.61 - 3.34),5.47,(3.69 - 8.02),1.12,(0.66 - 1.87),1.72,(1.17 - 2.54)
Board 57 (Montgomery),2.89,(1.97 - 4.21),9.63,(6.73 - 13.61),1.88,(1.13 - 3.13),2.99,(2.08 - 4.29)
Board 77 (Summit),2.29,(1.59 - 3.30),5.74,(3.84 - 8.51),1.40,(0.85 - 2.29),1.97,(1.33 - 2.91)
Oklahoma,2.62,(2.00 - 3.42),4.80,(3.70 - 6.20),1.23,(0.86 - 1.78),1.79,(1.37 - 2.34)
Central,2.61,(1.73 - 3.91),4.73,(2.93 - 7.55),1.21,(0.68 - 2.16),1.85,(1.18 - 2.90)
East Central,2.85,(1.90 - 4.25),4.61,(2.79 - 7.52),1.14,(0.63 - 2.07),1.65,(1.02 - 2.65)
Northeast,2.48,(1.62 - 3.80),4.36,(2.57 - 7.28),0.97,(0.53 - 1.78),1.52,(0.93 - 2.48)
Northwest and Southwest,2.46,(1.63 - 3.69),4.29,(2.61 - 6.97),1.12,(0.64 - 1.97),1.64,(1.03 - 2.59)
Oklahoma County,2.75,(1.80 - 4.18),5.78,(3.73 - 8.85),1.49,(0.85 - 2.61),2.15,(1.39 - 3.31)
Southeast,2.75,(1.80 - 4.17),4.91,(3.07 - 7.75),1.31,(0.73 - 2.33),1.82,(1.15 - 2.87)
Tulsa County,2.46,(1.63 - 3.69),4.60,(2.89 - 7.25),1.25,(0.72 - 2.17),1.74,(1.11 - 2.70)
Oregon,2.93,(2.25 - 3.80),6.14,(4.93 - 7.62),1.49,(1.03 - 2.15),2.12,(1.63 - 2.75)
Region 1 (Multnomah),2.96,(1.97 - 4.44),6.44,(4.28 - 9.56),1.86,(1.08 - 3.20),2.43,(1.56 - 3.75)
Region 2,2.79,(1.89 - 4.09),5.82,(3.81 - 8.79),1.36,(0.79 - 2.34),1.92,(1.25 - 2.93)
Region 3,2.92,(2.01 - 4.21),5.81,(4.25 - 7.88),1.46,(0.88 - 2.40),2.14,(1.51 - 3.02)
Region 4,3.15,(2.11 - 4.69),6.68,(4.31 - 10.21),1.31,(0.74 - 2.31),1.97,(1.27 - 3.05)
Region 5 (Central),3.20,(2.10 - 4.84),*,(* - *),*,(* - *),2.34,(1.45 - 3.76)
Region 6 (Eastern),2.75,(1.79 - 4.21),*,(* - *),*,(* - *),2.04,(1.23 - 3.37)
Pennsylvania,2.23,(1.83 - 2.71),5.29,(4.56 - 6.14),0.97,(0.72 - 1.31),1.58,(1.32 - 1.89)
Region 1 (Allegheny),2.44,(1.70 - 3.49),6.21,(4.45 - 8.61),1.21,(0.74 - 1.97),1.87,(1.31 - 2.67)
"Regions 3, 8, 9, and 51",2.08,(1.42 - 3.04),4.28,(2.75 - 6.62),0.71,(0.40 - 1.27),1.24,(0.82 - 1.88)
"Regions 4, 11, 37, and 49",2.38,(1.63 - 3.46),5.56,(3.76 - 8.16),0.89,(0.52 - 1.52),1.52,(1.03 - 2.25)
"Regions 5, 18, 23, 24, and 46",2.09,(1.41 - 3.09),4.73,(3.01 - 7.35),0.86,(0.49 - 1.51),1.38,(0.90 - 2.13)
"Regions 6, 12, 16, 31, 35, 45, and 47",2.17,(1.49 - 3.15),4.39,(2.94 - 6.51),0.81,(0.47 - 1.40),1.50,(1.02 - 2.20)
"Regions 7, 13, 20, and 33",2.38,(1.74 - 3.25),6.16,(4.64 - 8.13),1.00,(0.64 - 1.56),1.68,(1.24 - 2.26)
"Regions 10, 15, 27, 32, 43, and 44",2.53,(1.72 - 3.71),5.77,(3.79 - 8.69),0.90,(0.52 - 1.56),1.53,(1.02 - 2.31)
Regions 17 and 21,2.01,(1.35 - 2.98),4.05,(2.63 - 6.19),0.77,(0.44 - 1.36),1.29,(0.85 - 1.96)
"Regions 19, 26, 28, and 42",1.98,(1.35 - 2.89),4.14,(2.72 - 6.25),0.75,(0.43 - 1.32),1.20,(0.79 - 1.82)
"Regions 22, 38, 40, 41, and 48",2.28,(1.57 - 3.30),5.32,(3.56 - 7.90),0.86,(0.51 - 1.44),1.41,(0.96 - 2.08)
Regions 29 and 34,2.04,(1.37 - 3.02),4.35,(2.76 - 6.80),0.79,(0.44 - 1.42),1.28,(0.82 - 1.98)
Regions 30 and 50,2.16,(1.47 - 3.15),4.87,(3.17 - 7.42),0.82,(0.47 - 1.44),1.37,(0.90 - 2.08)
Region 36 (Philadelphia),2.12,(1.46 - 3.07),6.15,(4.48 - 8.39),1.57,(0.99 - 2.50),2.31,(1.66 - 3.21)
Rhode Island,2.97,(2.26 - 3.89),8.57,(6.87 - 10.63),1.90,(1.31 - 2.75),2.94,(2.30 - 3.76)
Bristol and Newport,2.78,(1.83 - 4.22),6.87,(4.35 - 10.69),1.45,(0.78 - 2.66),2.30,(1.45 - 3.65)
Kent,2.82,(1.90 - 4.18),7.88,(5.16 - 11.86),1.54,(0.87 - 2.70),2.30,(1.48 - 3.55)
Providence,3.15,(2.24 - 4.40),9.54,(7.34 - 12.32),2.23,(1.45 - 3.41),3.43,(2.58 - 4.54)
Washington,2.48,(1.66 - 3.70),6.32,(3.94 - 9.99),1.27,(0.70 - 2.30),2.13,(1.34 - 3.35)
South Carolina,2.30,(1.75 - 3.02),4.91,(3.84 - 6.26),1.26,(0.87 - 1.81),1.77,(1.36 - 2.32)
Region 1,2.17,(1.44 - 3.28),5.14,(3.30 - 7.90),1.09,(0.62 - 1.89),1.63,(1.06 - 2.50)
Region 2,2.39,(1.65 - 3.45),5.08,(3.50 - 7.33),1.36,(0.82 - 2.24),1.91,(1.30 - 2.79)
Region 3,2.24,(1.48 - 3.36),4.81,(3.06 - 7.49),1.36,(0.78 - 2.34),1.81,(1.16 - 2.82)
Region 4,2.36,(1.60 - 3.48),4.58,(3.02 - 6.87),1.25,(0.74 - 2.11),1.73,(1.15 - 2.61)
South Dakota,2.14,(1.59 - 2.86),4.33,(3.36 - 5.56),0.74,(0.47 - 1.19),1.30,(0.97 - 1.75)
Region 1,2.16,(1.40 - 3.31),4.18,(2.59 - 6.68),0.74,(0.39 - 1.41),1.32,(0.83 - 2.09)
Region 2,1.88,(1.25 - 2.80),3.97,(2.61 - 5.99),0.70,(0.38 - 1.28),1.17,(0.77 - 1.79)
Region 3,2.10,(1.35 - 3.26),4.03,(2.55 - 6.33),0.72,(0.38 - 1.39),1.34,(0.85 - 2.12)
Region 4,2.15,(1.37 - 3.36),4.52,(2.72 - 7.43),*,(* - *),1.37,(0.84 - 2.23)
Region 5,2.31,(1.46 - 3.62),4.67,(2.83 - 7.61),*,(* - *),1.27,(0.76 - 2.09)
Region 6,2.24,(1.40 - 3.55),*,(* - *),*,(* - *),1.18,(0.71 - 1.98)
Region 7,2.39,(1.54 - 3.68),5.17,(3.24 - 8.15),0.86,(0.45 - 1.62),1.49,(0.94 - 2.37)
Tennessee,2.49,(1.94 - 3.21),5.79,(4.69 - 7.15),1.28,(0.90 - 1.82),1.89,(1.47 - 2.42)
Region 1,2.56,(1.69 - 3.85),6.29,(3.93 - 9.93),1.16,(0.64 - 2.07),1.76,(1.11 - 2.79)
Region 2,2.90,(1.95 - 4.30),7.72,(5.30 - 11.11),1.36,(0.79 - 2.33),2.19,(1.48 - 3.22)
Region 3,2.69,(1.82 - 3.97),6.44,(4.28 - 9.60),1.20,(0.70 - 2.05),1.89,(1.25 - 2.83)
Region 4 (Davidson),*,(* - *),5.87,(3.62 - 9.41),*,(* - *),2.26,(1.38 - 3.67)
Region 5,2.40,(1.63 - 3.50),4.79,(3.17 - 7.17),1.02,(0.59 - 1.76),1.54,(1.02 - 2.31)
Region 6,2.32,(1.57 - 3.43),5.42,(3.46 - 8.41),1.22,(0.69 - 2.14),1.78,(1.14 - 2.78)
Region 7 (Shelby),2.14,(1.41 - 3.24),4.29,(2.69 - 6.79),1.51,(0.86 - 2.65),1.92,(1.20 - 3.06)
Texas,2.30,(1.92 - 2.77),4.96,(4.29 - 5.74),1.25,(0.98 - 1.60),1.85,(1.57 - 2.17)
Region 1,2.65,(1.80 - 3.88),6.71,(4.44 - 10.01),1.34,(0.77 - 2.32),2.32,(1.56 - 3.45)
Region 2,2.29,(1.53 - 3.42),5.00,(3.12 - 7.93),1.09,(0.63 - 1.90),1.77,(1.14 - 2.74)
Region 3,2.33,(1.81 - 3.00),5.10,(4.06 - 6.39),1.35,(0.97 - 1.88),1.91,(1.51 - 2.42)
Region 3a,2.39,(1.75 - 3.26),5.42,(4.05 - 7.22),1.27,(0.84 - 1.93),1.89,(1.40 - 2.53)
Region 3bc,2.22,(1.55 - 3.15),4.55,(3.19 - 6.47),1.49,(0.93 - 2.36),1.95,(1.36 - 2.79)
Region 4,2.29,(1.57 - 3.31),5.15,(3.36 - 7.83),1.15,(0.69 - 1.92),1.74,(1.16 - 2.60)
Region 5,2.16,(1.47 - 3.16),4.74,(3.02 - 7.35),1.22,(0.72 - 2.04),1.76,(1.16 - 2.67)
Region 6,2.18,(1.64 - 2.90),4.61,(3.54 - 6.00),1.28,(0.87 - 1.89),1.80,(1.35 - 2.38)
Region 6a,2.14,(1.57 - 2.92),4.45,(3.32 - 5.96),1.27,(0.83 - 1.93),1.76,(1.29 - 2.40)
Region 6bc,2.54,(1.73 - 3.70),5.96,(3.80 - 9.23),1.42,(0.84 - 2.38),2.09,(1.38 - 3.17)
Region 7,2.26,(1.69 - 3.02),5.08,(3.81 - 6.72),1.22,(0.83 - 1.78),1.95,(1.48 - 2.57)
