State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Kent,10.59,(8.28 - 13.44),44.88,(39.64 - 50.23),26.82,(23.44 - 30.50),29.55,(26.37 - 32.94)
Lakeshore,16.22,(13.31 - 19.63),49.78,(44.53 - 55.04),32.33,(28.54 - 36.37),35.04,(31.52 - 38.72)
Macomb,13.70,(11.16 - 16.71),48.48,(43.44 - 53.55),31.19,(27.78 - 34.82),33.34,(30.14 - 36.70)
Mid South,14.62,(12.09 - 17.57),48.44,(44.33 - 52.56),32.05,(28.71 - 35.59),34.94,(31.98 - 38.03)
Northern,16.70,(13.62 - 20.30),50.64,(45.71 - 55.57),32.07,(28.47 - 35.89),34.89,(31.60 - 38.34)
Oakland,11.33,(9.32 - 13.71),48.08,(43.86 - 52.32),26.01,(23.14 - 29.09),28.61,(25.96 - 31.42)
Pathways and Western,16.78,(12.98 - 21.42),54.13,(48.15 - 60.00),32.52,(28.05 - 37.34),35.99,(31.81 - 40.40)
Riverhaven,16.21,(12.65 - 20.54),54.10,(47.90 - 60.18),35.05,(30.60 - 39.78),37.58,(33.35 - 42.02)
Saginaw,13.55,(10.52 - 17.29),48.20,(41.82 - 54.64),30.66,(26.47 - 35.19),33.22,(29.24 - 37.47)
Southeast,14.21,(11.92 - 16.86),46.00,(41.83 - 50.23),30.16,(27.08 - 33.43),32.16,(29.35 - 35.11)
St. Clair,14.96,(11.63 - 19.04),48.10,(41.35 - 54.92),33.37,(28.75 - 38.33),35.34,(30.89 - 40.07)
Washtenaw,10.47,(8.03 - 13.55),39.32,(33.89 - 45.03),24.54,(21.11 - 28.33),27.34,(24.09 - 30.86)
Minnesota,14.10,(12.25 - 16.19),50.62,(47.39 - 53.85),28.92,(26.37 - 31.61),32.16,(29.86 - 34.55)
Regions 1 and 2,16.37,(12.48 - 21.19),*,(* - *),31.69,(26.77 - 37.05),35.66,(31.03 - 40.58)
Regions 3 and 4,15.65,(12.33 - 19.68),52.56,(46.22 - 58.83),33.26,(28.99 - 37.84),36.53,(32.57 - 40.67)
Regions 5 and 6,15.44,(12.10 - 19.50),54.27,(48.26 - 60.15),29.95,(25.74 - 34.52),33.84,(29.93 - 37.98)
Region 7A (Hennepin),12.00,(9.06 - 15.72),45.02,(39.20 - 50.98),26.76,(22.55 - 31.42),29.11,(25.14 - 33.43)
Region 7B (Ramsey),13.46,(10.02 - 17.86),*,(* - *),26.87,(22.55 - 31.69),30.05,(25.80 - 34.66)
Region 7C,13.11,(10.24 - 16.63),48.07,(42.44 - 53.75),26.52,(22.97 - 30.41),29.53,(26.20 - 33.10)
Mississippi,11.53,(9.97 - 13.29),43.00,(39.81 - 46.26),33.14,(30.54 - 35.84),34.67,(32.33 - 37.09)
Region 1,15.27,(12.04 - 19.19),50.49,(44.77 - 56.20),37.67,(33.04 - 42.53),39.60,(35.37 - 43.99)
Region 2,9.17,(6.69 - 12.46),38.91,(32.63 - 45.58),32.76,(28.12 - 37.78),33.78,(29.39 - 38.47)
Region 3,10.79,(8.11 - 14.23),42.66,(36.55 - 48.99),31.97,(27.22 - 37.13),33.76,(29.32 - 38.50)
Region 4,9.58,(7.35 - 12.39),38.08,(32.16 - 44.38),27.62,(23.73 - 31.88),29.25,(25.57 - 33.23)
Region 5,10.60,(7.70 - 14.42),*,(* - *),33.31,(28.41 - 38.59),34.29,(29.63 - 39.28)
Region 6,10.71,(8.01 - 14.19),39.24,(32.92 - 45.95),32.47,(27.86 - 37.44),33.65,(29.37 - 38.22)
Region 7,12.68,(9.78 - 16.27),47.50,(41.21 - 53.88),34.76,(30.12 - 39.70),36.43,(32.09 - 40.99)
Missouri,14.01,(12.12 - 16.14),47.75,(44.42 - 51.09),33.56,(30.94 - 36.28),35.60,(33.23 - 38.04)
Central,13.37,(10.15 - 17.40),44.55,(38.49 - 50.78),32.92,(28.56 - 37.59),34.95,(30.90 - 39.23)
Eastern,12.95,(10.50 - 15.87),46.19,(41.33 - 51.12),30.62,(27.24 - 34.22),32.76,(29.61 - 36.07)
Eastern (St. Louis City and County),11.09,(8.54 - 14.28),42.71,(36.81 - 48.83),27.82,(23.97 - 32.03),29.83,(26.22 - 33.72)
Eastern (excluding St. Louis),16.09,(12.06 - 21.14),*,(* - *),35.85,(30.91 - 41.12),38.20,(33.54 - 43.08)
Northwest,13.20,(10.66 - 16.23),46.95,(41.83 - 52.15),32.84,(29.09 - 36.82),34.77,(31.25 - 38.46)
Northwest (Jackson),12.57,(9.49 - 16.47),44.94,(38.30 - 51.76),32.41,(27.81 - 37.39),34.01,(29.62 - 38.69)
Northwest (excluding Jackson),13.72,(10.42 - 17.86),48.49,(41.81 - 55.23),33.22,(28.26 - 38.58),35.44,(30.75 - 40.43)
Southeast,15.75,(12.16 - 20.16),50.21,(44.25 - 56.16),39.14,(34.17 - 44.34),40.67,(36.10 - 45.42)
Southwest,17.21,(13.58 - 21.58),53.84,(47.59 - 59.97),37.76,(33.05 - 42.71),40.12,(35.72 - 44.69)
Montana,15.93,(13.85 - 18.26),50.05,(46.80 - 53.31),29.85,(27.39 - 32.44),32.79,(30.56 - 35.10)
Region 1,18.31,(13.81 - 23.87),*,(* - *),32.38,(27.10 - 38.15),35.02,(29.95 - 40.44)
Region 2,15.12,(11.69 - 19.34),48.64,(41.95 - 55.39),30.02,(25.75 - 34.68),32.59,(28.49 - 36.98)
Region 3,14.86,(11.61 - 18.83),49.55,(43.47 - 55.64),29.10,(25.26 - 33.27),31.80,(28.16 - 35.68)
Region 4,15.59,(12.44 - 19.35),49.98,(44.91 - 55.05),28.90,(25.20 - 32.91),32.33,(28.93 - 35.92)
Region 5,16.69,(13.46 - 20.50),50.33,(45.10 - 55.57),30.41,(26.74 - 34.36),33.36,(29.95 - 36.94)
Nebraska,13.21,(11.35 - 15.31),45.11,(41.74 - 48.54),28.64,(26.04 - 31.38),31.25,(28.87 - 33.73)
Regions 1 and 2,15.09,(11.92 - 18.93),48.14,(42.13 - 54.22),30.86,(26.84 - 35.20),33.29,(29.41 - 37.40)
Region 1,14.46,(10.52 - 19.56),*,(* - *),29.90,(24.90 - 35.43),32.45,(27.55 - 37.76)
Region 2,15.62,(11.67 - 20.61),*,(* - *),31.68,(26.63 - 37.21),34.01,(29.13 - 39.27)
Region 3,13.41,(10.04 - 17.68),*,(* - *),27.97,(23.54 - 32.88),30.46,(26.24 - 35.04)
Region 4,15.35,(11.72 - 19.86),*,(* - *),30.38,(25.81 - 35.37),33.18,(28.85 - 37.82)
Region 5,13.67,(10.84 - 17.09),45.31,(40.30 - 50.41),29.85,(25.88 - 34.15),32.65,(29.03 - 36.49)
Region 6,11.78,(9.26 - 14.87),43.45,(38.03 - 49.04),27.02,(23.52 - 30.83),29.54,(26.23 - 33.07)
Nevada,12.03,(9.98 - 14.42),40.99,(37.54 - 44.52),29.83,(26.88 - 32.97),31.30,(28.61 - 34.12)
Clark,11.31,(9.02 - 14.09),39.88,(35.82 - 44.08),30.09,(26.65 - 33.76),31.35,(28.22 - 34.66)
Rural,14.53,(11.10 - 18.78),43.64,(37.05 - 50.47),30.36,(25.72 - 35.43),32.11,(27.71 - 36.86)
Washoe,13.16,(9.99 - 17.15),43.43,(37.37 - 49.69),28.27,(24.02 - 32.94),30.38,(26.40 - 34.68)
New Hampshire,12.72,(10.90 - 14.78),46.48,(43.08 - 49.91),26.47,(24.04 - 29.06),29.14,(26.93 - 31.46)
Central,12.31,(9.88 - 15.24),45.81,(41.16 - 50.52),27.47,(24.26 - 30.93),30.12,(27.13 - 33.30)
Central 1,13.44,(10.12 - 17.63),48.10,(41.84 - 54.41),29.15,(24.81 - 33.90),32.15,(28.10 - 36.49)
Central 2,11.31,(8.51 - 14.87),43.15,(37.30 - 49.21),25.92,(22.10 - 30.15),28.19,(24.56 - 32.13)
Northern,15.62,(11.92 - 20.20),*,(* - *),29.87,(25.38 - 34.80),33.15,(28.86 - 37.74)
Southern,12.37,(10.29 - 14.79),45.33,(41.09 - 49.63),25.25,(22.43 - 28.29),27.75,(25.16 - 30.51)
Southern 1 (Rockingham),12.74,(9.91 - 16.24),48.90,(42.71 - 55.12),24.09,(20.59 - 27.97),26.91,(23.55 - 30.55)
Southern 2,12.13,(9.62 - 15.18),43.43,(38.38 - 48.63),25.98,(22.47 - 29.82),28.28,(25.03 - 31.77)
New Jersey,10.84,(9.20 - 12.73),40.05,(36.85 - 43.34),25.36,(22.84 - 28.06),27.30,(25.00 - 29.73)
Central,11.15,(8.54 - 14.43),41.17,(35.70 - 46.88),24.33,(20.63 - 28.45),26.48,(23.02 - 30.26)
Metropolitan,10.41,(7.92 - 13.58),37.20,(32.14 - 42.56),24.68,(21.12 - 28.62),26.41,(23.07 - 30.04)
Northern,9.31,(7.15 - 12.04),36.29,(31.30 - 41.60),23.21,(19.69 - 27.14),24.83,(21.51 - 28.48)
Southern,13.10,(10.25 - 16.60),47.01,(41.28 - 52.82),30.55,(26.33 - 35.14),32.85,(28.93 - 37.04)
New Mexico,14.00,(12.11 - 16.13),45.60,(42.25 - 48.99),26.73,(24.18 - 29.45),29.69,(27.38 - 32.11)
Region 1,15.40,(12.12 - 19.37),47.68,(42.04 - 53.37),29.52,(25.32 - 34.10),32.44,(28.59 - 36.54)
Region 2,14.64,(10.93 - 19.32),*,(* - *),23.52,(19.45 - 28.14),26.61,(22.60 - 31.04)
Region 3 (Bernalillo),12.49,(9.83 - 15.75),43.86,(38.86 - 48.99),23.99,(20.50 - 27.87),26.97,(23.73 - 30.47)
Region 4,15.98,(12.39 - 20.37),46.25,(39.51 - 53.14),32.96,(28.31 - 37.96),35.23,(30.89 - 39.84)
Region 5,12.80,(9.87 - 16.43),44.91,(38.95 - 51.01),27.15,(22.94 - 31.81),30.22,(26.29 - 34.47)
New York,10.52,(9.57 - 11.55),39.03,(37.13 - 40.97),24.68,(23.25 - 26.15),26.83,(25.58 - 28.12)
Region A,7.93,(6.79 - 9.24),32.85,(30.43 - 35.36),22.96,(21.06 - 24.98),24.38,(22.67 - 26.18)
Region 1,6.94,(5.19 - 9.23),28.56,(23.66 - 34.03),23.44,(19.63 - 27.72),24.29,(20.78 - 28.19)
Region 2,8.77,(7.03 - 10.89),34.60,(30.78 - 38.62),22.74,(19.91 - 25.84),24.56,(21.99 - 27.33)
Region 3,9.70,(7.33 - 12.72),40.05,(34.74 - 45.59),27.54,(23.91 - 31.50),29.08,(25.63 - 32.78)
Region 4,6.53,(4.96 - 8.54),28.22,(24.11 - 32.73),19.40,(16.49 - 22.69),20.57,(17.86 - 23.58)
Region B,10.94,(9.44 - 12.64),39.71,(36.43 - 43.09),21.59,(19.55 - 23.79),24.13,(22.24 - 26.13)
Region 5,11.08,(9.08 - 13.46),39.13,(34.71 - 43.73),21.43,(18.71 - 24.42),23.85,(21.33 - 26.58)
Region 6,9.77,(7.54 - 12.56),38.12,(32.65 - 43.91),19.48,(16.51 - 22.83),21.95,(19.08 - 25.12)
Region 7,12.29,(9.47 - 15.81),43.34,(37.54 - 49.32),25.52,(21.90 - 29.51),28.39,(24.93 - 32.11)
Region C,12.51,(11.09 - 14.07),44.28,(41.44 - 47.16),28.43,(26.44 - 30.50),31.05,(29.27 - 32.89)
Region 8,12.89,(10.13 - 16.27),47.05,(41.78 - 52.39),27.70,(24.24 - 31.45),30.76,(27.52 - 34.19)
Region 9,13.35,(10.76 - 16.44),44.03,(38.73 - 49.46),28.55,(25.04 - 32.34),31.11,(27.87 - 34.55)
Region 10,11.93,(9.22 - 15.30),42.33,(36.81 - 48.05),27.43,(23.66 - 31.56),30.58,(27.05 - 34.36)
Region 11,10.05,(7.93 - 12.66),41.22,(36.28 - 46.33),26.31,(22.89 - 30.03),28.79,(25.66 - 32.15)
Region 12,13.99,(11.31 - 17.19),46.11,(40.85 - 51.46),31.20,(27.57 - 35.08),33.48,(30.12 - 37.01)
Region D,15.50,(13.20 - 18.12),49.14,(45.14 - 53.14),32.59,(29.73 - 35.60),35.38,(32.75 - 38.11)
Region 13,13.01,(9.94 - 16.86),44.49,(38.42 - 50.74),27.84,(23.90 - 32.15),30.57,(26.79 - 34.63)
Region 14,16.46,(12.81 - 20.89),51.20,(44.71 - 57.65),35.78,(31.41 - 40.41),38.48,(34.37 - 42.77)
Region 15,16.77,(13.08 - 21.24),51.07,(44.78 - 57.33),33.75,(29.12 - 38.71),36.63,(32.31 - 41.18)
North Carolina,13.81,(12.08 - 15.75),45.78,(42.50 - 49.10),32.30,(29.72 - 34.98),34.16,(31.82 - 36.59)
CenterPoint/Guilford,13.34,(10.67 - 16.55),45.83,(40.00 - 51.79),31.44,(27.42 - 35.75),33.40,(29.55 - 37.48)
CenterPoint,13.95,(10.64 - 18.09),*,(* - *),32.29,(27.33 - 37.69),34.31,(29.54 - 39.42)
Guilford,12.63,(9.15 - 17.19),*,(* - *),*,(* - *),32.36,(27.36 - 37.80)
Durham,9.69,(7.48 - 12.46),39.18,(33.71 - 44.93),24.73,(21.02 - 28.86),26.85,(23.37 - 30.64)
East Carolina,*,(* - *),*,(* - *),32.53,(27.51 - 37.99),34.51,(29.73 - 39.64)
Eastpointe,12.23,(8.99 - 16.41),*,(* - *),34.77,(29.40 - 40.56),36.18,(31.05 - 41.64)
ECCS,14.89,(11.09 - 19.71),*,(* - *),*,(* - *),37.61,(32.62 - 42.87)
Mecklenburg,10.52,(7.84 - 13.97),36.07,(30.35 - 42.22),25.22,(21.14 - 29.78),26.62,(22.75 - 30.88)
Pathways,18.70,(14.44 - 23.86),*,(* - *),39.16,(34.01 - 44.55),40.71,(35.87 - 45.74)
PBH,17.13,(13.42 - 21.60),*,(* - *),36.91,(31.94 - 42.17),38.90,(34.21 - 43.82)
Sandhills,15.20,(11.17 - 20.34),*,(* - *),35.43,(30.04 - 41.23),36.98,(31.79 - 42.49)
Smoky Mountain,*,(* - *),*,(* - *),34.48,(29.12 - 40.27),36.43,(31.30 - 41.89)
Western Highlands,*,(* - *),*,(* - *),30.86,(25.69 - 36.56),32.65,(27.66 - 38.07)
North Dakota,14.55,(12.65 - 16.67),49.17,(45.98 - 52.37),28.88,(26.31 - 31.59),32.60,(30.35 - 34.94)
Badlands and West Central,15.00,(12.02 - 18.55),49.40,(43.95 - 54.87),29.07,(25.22 - 33.23),32.25,(28.73 - 35.98)
Lake Region and South Central,15.38,(11.80 - 19.81),*,(* - *),28.91,(24.37 - 33.91),32.29,(27.97 - 36.94)
North Central and Northwest,14.59,(11.29 - 18.65),49.74,(43.33 - 56.16),29.55,(25.38 - 34.10),32.73,(28.81 - 36.89)
Northeast,15.07,(11.63 - 19.29),49.24,(43.51 - 54.99),28.51,(24.29 - 33.13),33.96,(30.15 - 38.00)
Southeast,13.19,(10.42 - 16.55),47.57,(42.67 - 52.51),28.40,(24.70 - 32.41),32.34,(29.02 - 35.85)
Ohio,15.31,(14.20 - 16.49),51.72,(49.87 - 53.57),33.65,(32.08 - 35.26),36.23,(34.85 - 37.64)
"Boards 2, 46, 55, and 68",16.35,(13.20 - 20.08),54.43,(48.80 - 59.96),35.79,(31.57 - 40.25),38.38,(34.44 - 42.47)
"Boards 3, 52, and 85",16.10,(12.60 - 20.35),55.04,(48.71 - 61.22),33.44,(29.00 - 38.19),36.57,(32.35 - 41.02)
Boards 4 and 78,17.51,(13.91 - 21.80),53.55,(46.83 - 60.14),34.94,(30.47 - 39.69),37.25,(32.96 - 41.74)
Boards 5 and 60,16.36,(13.05 - 20.33),50.14,(44.30 - 55.98),38.12,(33.89 - 42.53),40.29,(36.40 - 44.31)
"Boards 7, 15, 41, 79, and 84",16.64,(13.27 - 20.66),53.60,(47.84 - 59.26),36.46,(32.04 - 41.13),38.62,(34.49 - 42.92)
"Boards 8, 13, and 83",16.13,(12.81 - 20.12),52.54,(46.08 - 58.91),34.29,(30.15 - 38.68),36.75,(32.85 - 40.83)
Board 9 (Butler),13.82,(10.46 - 18.04),48.91,(42.58 - 55.27),32.62,(28.24 - 37.32),35.41,(31.25 - 39.80)
Board 12,17.41,(13.67 - 21.91),54.16,(48.15 - 60.04),34.90,(30.54 - 39.53),38.11,(34.04 - 42.35)
Boards 18 and 47,14.02,(11.87 - 16.49),50.99,(46.89 - 55.08),31.65,(28.49 - 35.00),34.12,(31.24 - 37.13)
"Boards 20, 32, 54, and 69",15.64,(12.20 - 19.85),52.16,(45.64 - 58.61),34.23,(29.74 - 39.02),36.73,(32.47 - 41.21)
"Boards 21, 39, 51, 70, and 80",14.29,(11.38 - 17.80),51.00,(45.63 - 56.36),33.33,(29.30 - 37.62),35.70,(31.95 - 39.62)
"Boards 22, 74, and 87",17.33,(13.49 - 21.98),55.16,(48.86 - 61.29),35.25,(30.41 - 40.40),38.52,(34.00 - 43.25)
Boards 23 and 45,16.49,(12.94 - 20.76),52.79,(46.66 - 58.84),33.12,(29.22 - 37.27),36.01,(32.31 - 39.88)
Board 25 (Franklin),13.48,(11.12 - 16.26),48.40,(44.26 - 52.57),32.95,(29.42 - 36.69),35.34,(32.17 - 38.65)
"Boards 27, 71, and 73",18.42,(14.95 - 22.50),55.62,(49.77 - 61.32),39.65,(35.30 - 44.18),41.79,(37.75 - 45.95)
"Boards 28, 43, and 67",16.28,(13.06 - 20.12),54.48,(49.42 - 59.44),31.01,(27.20 - 35.10),34.49,(30.99 - 38.18)
Board 31 (Hamilton),15.41,(12.37 - 19.04),52.01,(46.67 - 57.30),32.07,(28.03 - 36.39),34.95,(31.21 - 38.90)
Board 48 (Lucas),15.26,(12.06 - 19.11),49.27,(43.65 - 54.91),34.58,(30.22 - 39.20),36.79,(32.72 - 41.05)
Boards 50 and 76,14.80,(11.84 - 18.34),51.56,(46.35 - 56.75),34.35,(30.17 - 38.79),36.76,(32.94 - 40.76)
Board 57 (Montgomery),13.39,(10.47 - 16.96),47.50,(41.81 - 53.26),30.74,(26.76 - 35.04),33.14,(29.39 - 37.12)
Board 77 (Summit),14.66,(11.79 - 18.09),51.57,(46.03 - 57.08),32.30,(28.28 - 36.60),34.82,(31.06 - 38.79)
Oklahoma,15.71,(13.58 - 18.09),48.63,(45.21 - 52.05),35.83,(32.97 - 38.79),37.82,(35.26 - 40.44)
Central,12.89,(9.55 - 17.17),42.45,(35.95 - 49.22),32.39,(27.60 - 37.59),34.20,(29.71 - 39.00)
East Central,17.22,(13.14 - 22.24),*,(* - *),39.16,(33.90 - 44.68),41.16,(36.22 - 46.28)
Northeast,14.16,(10.44 - 18.92),*,(* - *),34.24,(29.22 - 39.65),36.45,(31.68 - 41.50)
Northwest and Southwest,16.83,(12.97 - 21.56),51.19,(44.39 - 57.93),35.44,(30.63 - 40.56),37.99,(33.48 - 42.72)
Oklahoma County,18.20,(14.16 - 23.07),51.49,(45.31 - 57.63),37.67,(32.82 - 42.80),39.80,(35.31 - 44.47)
Southeast,15.78,(11.98 - 20.51),51.42,(44.95 - 57.85),38.59,(33.54 - 43.91),40.42,(35.71 - 45.31)
Tulsa County,13.75,(10.51 - 17.78),43.37,(37.33 - 49.62),32.80,(28.28 - 37.66),34.32,(30.12 - 38.78)
Oregon,14.03,(12.18 - 16.11),41.32,(38.24 - 44.47),28.15,(25.55 - 30.91),29.93,(27.56 - 32.42)
Region 1 (Multnomah),14.28,(10.97 - 18.39),41.20,(35.45 - 47.20),29.67,(25.26 - 34.49),31.10,(26.96 - 35.56)
Region 2,12.11,(9.42 - 15.45),38.22,(32.50 - 44.28),24.16,(20.46 - 28.28),25.93,(22.40 - 29.80)
Region 3,13.21,(10.68 - 16.24),39.41,(35.28 - 43.69),27.19,(23.59 - 31.12),29.10,(25.85 - 32.59)
Region 4,18.18,(14.12 - 23.10),48.99,(42.40 - 55.62),32.97,(28.16 - 38.17),34.95,(30.43 - 39.77)
Region 5 (Central),14.65,(10.69 - 19.75),*,(* - *),29.30,(24.40 - 34.74),30.92,(26.09 - 36.21)
Region 6 (Eastern),15.02,(11.27 - 19.74),*,(* - *),30.56,(25.39 - 36.29),32.75,(27.73 - 38.20)
Pennsylvania,14.88,(13.70 - 16.13),46.02,(44.04 - 48.02),30.74,(29.14 - 32.39),32.89,(31.48 - 34.33)
Region 1 (Allegheny),14.18,(11.69 - 17.09),44.56,(40.14 - 49.07),29.28,(25.82 - 32.99),31.31,(28.13 - 34.66)
"Regions 3, 8, 9, and 51",19.84,(15.97 - 24.36),55.10,(49.67 - 60.41),34.74,(30.67 - 39.06),37.75,(34.00 - 41.66)
"Regions 4, 11, 37, and 49",15.01,(12.08 - 18.51),48.12,(42.43 - 53.85),33.98,(29.92 - 38.29),35.91,(32.11 - 39.89)
"Regions 5, 18, 23, 24, and 46",16.36,(12.82 - 20.65),48.46,(42.07 - 54.90),31.78,(27.60 - 36.29),34.04,(30.05 - 38.27)
"Regions 6, 12, 16, 31, 35, 45, and 47",16.06,(12.91 - 19.81),48.03,(43.12 - 52.97),31.20,(27.55 - 35.10),34.44,(31.20 - 37.83)
"Regions 7, 13, 20, and 33",14.44,(12.28 - 16.92),45.14,(41.31 - 49.03),27.52,(24.78 - 30.45),29.85,(27.33 - 32.50)
"Regions 10, 15, 27, 32, 43, and 44",16.96,(13.58 - 20.97),49.08,(42.56 - 55.63),33.87,(29.36 - 38.70),35.85,(31.59 - 40.34)
Regions 17 and 21,15.54,(12.25 - 19.51),45.18,(39.63 - 50.85),30.08,(26.12 - 34.36),32.47,(28.75 - 36.43)
"Regions 19, 26, 28, and 42",15.31,(12.43 - 18.71),47.34,(42.15 - 52.59),31.04,(27.32 - 35.01),33.19,(29.72 - 36.86)
"Regions 22, 38, 40, 41, and 48",16.76,(13.62 - 20.47),46.68,(41.12 - 52.32),33.63,(29.73 - 37.76),35.25,(31.61 - 39.08)
Regions 29 and 34,12.55,(9.59 - 16.27),42.56,(36.33 - 49.04),26.65,(22.89 - 30.78),28.82,(25.21 - 32.73)
Regions 30 and 50,17.40,(14.05 - 21.34),52.62,(46.73 - 58.44),31.55,(27.72 - 35.66),34.41,(30.84 - 38.18)
Region 36 (Philadelphia),10.63,(8.58 - 13.10),37.42,(33.45 - 41.57),31.10,(27.65 - 34.79),32.12,(29.06 - 35.34)
Rhode Island,13.06,(11.17 - 15.22),47.03,(43.68 - 50.41),28.05,(25.32 - 30.95),31.02,(28.58 - 33.57)
Bristol and Newport,16.33,(12.38 - 21.24),*,(* - *),26.81,(22.41 - 31.72),30.93,(26.70 - 35.51)
Kent,14.74,(11.22 - 19.13),*,(* - *),30.26,(25.89 - 35.02),32.97,(28.79 - 37.43)
Providence,12.18,(9.90 - 14.91),44.86,(40.79 - 49.00),28.41,(25.02 - 32.07),31.10,(28.09 - 34.29)
Washington,11.74,(8.88 - 15.38),*,(* - *),24.49,(20.50 - 28.97),28.13,(24.23 - 32.40)
South Carolina,13.08,(11.31 - 15.08),45.74,(42.55 - 48.97),32.77,(30.05 - 35.60),34.60,(32.16 - 37.14)
Region 1,12.09,(9.38 - 15.45),42.63,(36.83 - 48.64),29.99,(25.96 - 34.35),31.70,(27.92 - 35.73)
Region 2,13.85,(11.07 - 17.18),48.57,(43.61 - 53.55),35.28,(31.27 - 39.51),37.26,(33.61 - 41.06)
Region 3,13.59,(10.44 - 17.50),48.13,(42.18 - 54.14),35.83,(31.10 - 40.85),37.46,(33.06 - 42.08)
Region 4,12.80,(10.06 - 16.15),43.89,(38.64 - 49.29),30.64,(26.60 - 35.01),32.58,(28.87 - 36.51)
South Dakota,15.89,(13.96 - 18.02),50.31,(47.04 - 53.58),30.20,(27.67 - 32.86),33.33,(31.04 - 35.69)
Region 1,14.93,(11.51 - 19.13),49.18,(42.80 - 55.59),28.59,(24.41 - 33.18),32.03,(28.09 - 36.26)
Region 2,14.28,(11.46 - 17.65),49.23,(44.17 - 54.30),29.86,(26.15 - 33.86),32.65,(29.22 - 36.27)
Region 3,16.02,(12.56 - 20.21),48.52,(42.61 - 54.47),30.17,(25.91 - 34.81),33.60,(29.66 - 37.77)
Region 4,17.83,(13.46 - 23.25),*,(* - *),32.00,(27.20 - 37.22),35.69,(31.12 - 40.53)
Region 5,17.73,(13.68 - 22.68),50.49,(43.74 - 57.22),30.17,(25.55 - 35.22),32.92,(28.55 - 37.59)
Region 6,17.26,(13.16 - 22.32),*,(* - *),31.21,(26.41 - 36.44),34.37,(29.68 - 39.39)
Region 7,16.13,(12.54 - 20.51),*,(* - *),30.86,(26.54 - 35.54),33.83,(29.70 - 38.21)
Tennessee,14.78,(12.95 - 16.82),47.88,(44.75 - 51.04),35.56,(32.91 - 38.30),37.22,(34.81 - 39.70)
Region 1,15.98,(12.30 - 20.50),*,(* - *),36.88,(31.82 - 42.25),38.58,(33.74 - 43.65)
Region 2,18.70,(14.83 - 23.30),52.76,(47.09 - 58.37),38.09,(33.52 - 42.87),39.99,(35.76 - 44.38)
Region 3,18.58,(14.61 - 23.34),54.73,(48.55 - 60.77),39.21,(34.43 - 44.20),41.26,(36.80 - 45.87)
Region 4 (Davidson),*,(* - *),*,(* - *),31.78,(26.76 - 37.26),33.28,(28.50 - 38.43)
Region 5,14.46,(11.65 - 17.81),48.59,(42.92 - 54.30),35.39,(31.25 - 39.77),37.22,(33.38 - 41.23)
Region 6,15.31,(11.72 - 19.76),*,(* - *),38.44,(33.34 - 43.82),39.77,(34.94 - 44.81)
Region 7 (Shelby),8.56,(6.29 - 11.54),35.51,(29.52 - 41.99),27.79,(23.47 - 32.56),28.93,(24.81 - 33.42)
Texas,10.81,(9.85 - 11.85),40.01,(38.18 - 41.88),29.77,(28.27 - 31.31),31.41,(30.11 - 32.74)
Region 1,15.56,(12.11 - 19.78),49.41,(43.28 - 55.55),34.47,(29.87 - 39.38),37.19,(32.91 - 41.68)
Region 2,15.63,(11.95 - 20.19),*,(* - *),35.73,(31.06 - 40.69),38.56,(34.15 - 43.16)
Region 3,10.53,(9.09 - 12.16),38.86,(35.95 - 41.86),30.23,(28.00 - 32.55),31.51,(29.52 - 33.57)
Region 3a,9.42,(7.76 - 11.40),35.97,(32.36 - 39.76),28.55,(25.77 - 31.49),29.64,(27.15 - 32.26)
Region 3bc,12.47,(10.21 - 15.13),43.80,(39.56 - 48.13),33.18,(29.78 - 36.76),34.78,(31.70 - 37.99)
Region 4,13.84,(10.80 - 17.56),46.29,(40.44 - 52.25),35.82,(31.53 - 40.34),37.36,(33.36 - 41.53)
Region 5,12.66,(9.69 - 16.39),43.95,(37.86 - 50.23),36.72,(31.96 - 41.76),37.84,(33.41 - 42.49)
Region 6,9.48,(7.99 - 11.22),35.58,(32.58 - 38.70),28.16,(25.59 - 30.88),29.30,(27.00 - 31.71)
Region 6a,9.20,(7.61 - 11.08),34.52,(31.28 - 37.91),27.74,(24.96 - 30.72),28.79,(26.29 - 31.42)
Region 6bc,11.91,(8.96 - 15.67),*,(* - *),31.51,(26.98 - 36.41),33.44,(29.08 - 38.11)
Region 7,11.66,(9.77 - 13.86),42.03,(38.29 - 45.85),29.57,(26.77 - 32.53),31.93,(29.40 - 34.57)
Region 7a,10.28,(8.07 - 13.00),39.72,(35.02 - 44.62),27.04,(23.76 - 30.59),29.21,(26.17 - 32.45)
Region 7bcd,13.71,(10.82 - 17.21),44.91,(39.29 - 50.67),33.92,(29.75 - 38.36),36.33,(32.54 - 40.30)
Region 8,11.27,(8.88 - 14.22),41.15,(36.35 - 46.13),28.24,(24.95 - 31.77),30.24,(27.20 - 33.45)
Region 9,11.83,(8.86 - 15.62),41.71,(35.18 - 48.54),29.53,(25.25 - 34.20),31.56,(27.49 - 35.93)
Region 10,8.66,(6.48 - 11.48),37.07,(31.10 - 43.46),24.63,(20.70 - 29.03),26.76,(23.00 - 30.88)
