State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Riverhaven,8.89,(6.68 - 11.74),19.99,(15.67 - 25.16),5.53,(3.96 - 7.69),7.45,(5.73 - 9.65)
Saginaw,10.56,(7.94 - 13.90),22.48,(17.40 - 28.53),6.32,(4.50 - 8.81),8.68,(6.61 - 11.33)
Southeast,10.88,(9.00 - 13.09),21.49,(18.40 - 24.94),5.89,(4.60 - 7.50),7.86,(6.56 - 9.38)
St. Clair,9.79,(7.41 - 12.84),19.37,(14.87 - 24.83),5.32,(3.71 - 7.55),7.19,(5.38 - 9.56)
Washtenaw,11.31,(8.80 - 14.43),23.94,(19.55 - 28.97),6.29,(4.68 - 8.40),9.65,(7.79 - 11.88)
Minnesota,9.29,(7.92 - 10.87),20.94,(18.30 - 23.85),5.54,(4.39 - 6.97),7.84,(6.65 - 9.22)
Regions 1 and 2,9.98,(7.32 - 13.48),*,(* - *),6.72,(4.49 - 9.93),9.53,(7.06 - 12.76)
Regions 3 and 4,8.27,(6.21 - 10.93),19.98,(15.48 - 25.40),4.80,(3.37 - 6.78),7.37,(5.68 - 9.50)
Regions 5 and 6,7.54,(5.56 - 10.14),17.08,(13.25 - 21.75),3.89,(2.65 - 5.68),6.00,(4.56 - 7.86)
Region 7A (Hennepin),10.47,(7.93 - 13.69),22.82,(18.31 - 28.06),6.85,(4.80 - 9.69),8.91,(6.77 - 11.64)
Region 7B (Ramsey),9.82,(7.05 - 13.53),*,(* - *),6.97,(4.64 - 10.35),9.34,(6.73 - 12.81)
Region 7C,9.94,(7.67 - 12.79),21.27,(17.16 - 26.06),5.01,(3.55 - 7.04),7.29,(5.67 - 9.31)
Mississippi,7.50,(6.31 - 8.90),15.88,(13.60 - 18.46),4.88,(3.88 - 6.12),6.60,(5.58 - 7.78)
Region 1,7.76,(5.76 - 10.39),18.88,(14.78 - 23.79),4.74,(3.33 - 6.70),6.87,(5.30 - 8.87)
Region 2,8.60,(6.31 - 11.62),17.77,(13.20 - 23.48),5.99,(4.06 - 8.75),7.94,(5.84 - 10.72)
Region 3,6.73,(4.91 - 9.17),12.93,(9.49 - 17.39),4.15,(2.72 - 6.26),5.62,(4.03 - 7.78)
Region 4,6.50,(4.79 - 8.78),14.33,(10.62 - 19.07),4.33,(2.98 - 6.25),5.90,(4.37 - 7.91)
Region 5,6.83,(4.84 - 9.55),14.44,(10.33 - 19.81),4.45,(2.95 - 6.66),5.98,(4.27 - 8.30)
Region 6,7.24,(5.24 - 9.92),14.20,(10.37 - 19.14),4.55,(3.07 - 6.69),6.24,(4.55 - 8.51)
Region 7,8.44,(6.25 - 11.32),16.73,(12.83 - 21.53),5.83,(4.07 - 8.28),7.25,(5.43 - 9.62)
Missouri,9.22,(7.81 - 10.85),19.31,(16.87 - 22.01),5.71,(4.59 - 7.08),7.67,(6.52 - 8.99)
Central,8.02,(5.89 - 10.83),16.24,(12.33 - 21.10),4.88,(3.39 - 6.98),6.87,(5.17 - 9.07)
Eastern,10.14,(8.16 - 12.54),22.28,(18.50 - 26.59),6.47,(4.88 - 8.54),8.65,(6.97 - 10.68)
Eastern (St. Louis City and County),9.46,(7.23 - 12.29),21.49,(16.98 - 26.82),6.49,(4.62 - 9.04),8.51,(6.52 - 11.05)
Eastern (excluding St. Louis),11.29,(8.32 - 15.14),*,(* - *),6.45,(4.44 - 9.26),8.90,(6.67 - 11.79)
Northwest,9.26,(7.25 - 11.74),18.94,(15.34 - 23.15),5.84,(4.36 - 7.79),7.64,(6.05 - 9.59)
Northwest (Jackson),10.18,(7.49 - 13.69),20.45,(15.53 - 26.44),6.95,(4.87 - 9.82),8.66,(6.45 - 11.55)
Northwest (excluding Jackson),8.48,(6.12 - 11.64),17.79,(13.50 - 23.08),4.86,(3.32 - 7.05),6.74,(5.00 - 9.02)
Southeast,8.28,(6.10 - 11.15),17.57,(13.69 - 22.26),5.17,(3.60 - 7.36),6.89,(5.18 - 9.10)
Southwest,8.60,(6.47 - 11.36),17.88,(13.82 - 22.82),4.81,(3.29 - 6.99),6.73,(5.03 - 8.95)
Montana,12.12,(10.45 - 14.03),25.08,(22.28 - 28.10),7.66,(6.31 - 9.27),10.19,(8.87 - 11.69)
Region 1,10.71,(7.71 - 14.70),*,(* - *),6.12,(3.98 - 9.28),7.90,(5.54 - 11.13)
Region 2,9.66,(7.19 - 12.87),17.82,(13.47 - 23.20),5.82,(4.05 - 8.30),7.48,(5.58 - 9.95)
Region 3,10.43,(8.01 - 13.47),21.28,(16.72 - 26.67),5.91,(4.26 - 8.16),7.95,(6.16 - 10.19)
Region 4,12.90,(10.21 - 16.17),27.22,(22.65 - 32.32),7.97,(5.96 - 10.59),11.11,(9.00 - 13.63)
Region 5,14.38,(11.49 - 17.86),29.50,(25.03 - 34.40),9.84,(7.56 - 12.71),12.75,(10.48 - 15.42)
Nebraska,8.73,(7.31 - 10.40),17.05,(14.60 - 19.81),4.48,(3.48 - 5.76),6.48,(5.41 - 7.74)
Regions 1 and 2,8.25,(6.33 - 10.70),15.49,(11.71 - 20.20),3.89,(2.70 - 5.58),5.52,(4.11 - 7.38)
Region 1,8.10,(5.76 - 11.29),*,(* - *),3.97,(2.51 - 6.22),5.66,(3.88 - 8.18)
Region 2,8.38,(5.97 - 11.64),*,(* - *),*,(* - *),5.40,(3.75 - 7.72)
Region 3,8.30,(6.10 - 11.19),15.58,(11.36 - 20.98),3.41,(2.23 - 5.17),5.31,(3.83 - 7.30)
Region 4,7.55,(5.51 - 10.26),13.94,(10.01 - 19.07),3.74,(2.43 - 5.71),5.26,(3.72 - 7.38)
Region 5,8.41,(6.33 - 11.11),17.27,(13.88 - 21.28),4.34,(3.02 - 6.20),6.69,(5.20 - 8.55)
Region 6,9.51,(7.34 - 12.23),18.62,(14.82 - 23.12),5.28,(3.81 - 7.28),7.33,(5.73 - 9.33)
Nevada,11.84,(9.94 - 14.06),20.72,(17.92 - 23.83),7.39,(5.90 - 9.23),9.13,(7.68 - 10.83)
Clark,11.76,(9.53 - 14.43),20.13,(16.93 - 23.75),7.16,(5.49 - 9.30),8.83,(7.19 - 10.80)
Rural,11.83,(8.83 - 15.69),*,(* - *),7.58,(5.27 - 10.79),9.58,(7.13 - 12.74)
Washoe,12.24,(9.19 - 16.13),21.59,(16.86 - 27.20),8.27,(5.85 - 11.57),10.13,(7.66 - 13.28)
New Hampshire,11.23,(9.58 - 13.13),29.14,(26.20 - 32.27),7.31,(5.97 - 8.92),10.22,(8.89 - 11.72)
Central,11.54,(9.30 - 14.24),28.25,(24.11 - 32.79),7.51,(5.77 - 9.71),10.51,(8.69 - 12.66)
Central 1,11.68,(8.80 - 15.33),28.87,(23.16 - 35.35),7.59,(5.40 - 10.58),10.97,(8.52 - 14.01)
Central 2,11.42,(8.64 - 14.95),27.53,(22.60 - 33.09),7.43,(5.35 - 10.22),10.07,(7.89 - 12.76)
Northern,11.48,(8.57 - 15.21),*,(* - *),8.18,(5.75 - 11.50),11.53,(8.89 - 14.83)
Southern,11.06,(9.15 - 13.31),29.12,(25.43 - 33.11),7.03,(5.55 - 8.86),9.78,(8.28 - 11.51)
Southern 1 (Rockingham),12.01,(9.31 - 15.36),32.77,(26.96 - 39.16),7.03,(5.11 - 9.60),9.95,(7.87 - 12.50)
Southern 2,10.45,(8.24 - 13.17),27.18,(22.92 - 31.90),7.02,(5.28 - 9.28),9.68,(7.90 - 11.80)
New Jersey,8.53,(7.19 - 10.10),18.49,(16.05 - 21.21),4.44,(3.46 - 5.69),6.29,(5.27 - 7.49)
Central,8.69,(6.54 - 11.47),20.79,(16.61 - 25.71),4.32,(2.98 - 6.23),6.43,(4.92 - 8.36)
Metropolitan,8.85,(6.70 - 11.59),16.68,(13.03 - 21.11),4.59,(3.16 - 6.63),6.27,(4.70 - 8.31)
Northern,7.66,(5.84 - 9.99),16.82,(13.37 - 20.95),3.89,(2.74 - 5.49),5.49,(4.24 - 7.08)
Southern,9.24,(7.12 - 11.92),20.38,(16.15 - 25.39),5.24,(3.65 - 7.47),7.36,(5.60 - 9.60)
New Mexico,12.39,(10.55 - 14.50),21.64,(18.80 - 24.78),6.52,(5.13 - 8.24),8.89,(7.51 - 10.50)
Region 1,11.42,(8.83 - 14.64),19.10,(15.09 - 23.87),5.97,(4.12 - 8.57),8.08,(6.16 - 10.53)
Region 2,14.59,(10.87 - 19.32),*,(* - *),7.49,(5.10 - 10.87),9.66,(7.11 - 13.00)
Region 3 (Bernalillo),13.46,(10.59 - 16.95),25.42,(20.89 - 30.56),7.86,(5.79 - 10.59),10.50,(8.38 - 13.07)
Region 4,11.24,(8.34 - 14.99),17.40,(12.86 - 23.12),4.51,(2.97 - 6.78),6.72,(4.89 - 9.16)
Region 5,11.30,(8.53 - 14.82),20.01,(15.72 - 25.12),5.32,(3.61 - 7.77),7.86,(5.96 - 10.31)
New York,10.04,(9.08 - 11.10),23.27,(21.73 - 24.89),6.74,(5.91 - 7.68),9.22,(8.45 - 10.05)
Region A,9.00,(7.78 - 10.38),20.97,(18.95 - 23.15),7.46,(6.31 - 8.79),9.39,(8.30 - 10.62)
Region 1,9.07,(6.87 - 11.88),17.49,(13.83 - 21.88),6.22,(4.48 - 8.56),8.11,(6.27 - 10.42)
Region 2,8.96,(7.21 - 11.09),20.80,(17.76 - 24.20),6.60,(5.13 - 8.45),8.78,(7.31 - 10.51)
Region 3,11.48,(8.87 - 14.74),27.86,(23.24 - 33.01),12.21,(9.45 - 15.63),14.12,(11.42 - 17.34)
Region 4,7.80,(5.98 - 10.12),18.87,(15.34 - 22.99),5.50,(4.02 - 7.50),7.27,(5.70 - 9.24)
Region B,10.09,(8.66 - 11.73),23.61,(20.96 - 26.47),5.49,(4.47 - 6.72),8.02,(6.98 - 9.21)
Region 5,10.66,(8.72 - 12.97),25.50,(21.65 - 29.76),5.44,(4.13 - 7.14),8.19,(6.79 - 9.85)
Region 6,9.19,(7.05 - 11.88),19.92,(15.93 - 24.62),5.00,(3.63 - 6.83),6.98,(5.48 - 8.85)
Region 7,9.70,(7.34 - 12.71),23.08,(18.48 - 28.42),6.41,(4.63 - 8.81),9.10,(7.13 - 11.53)
Region C,11.26,(9.85 - 12.84),25.37,(23.18 - 27.70),6.76,(5.75 - 7.94),9.85,(8.85 - 10.94)
Region 8,13.33,(10.42 - 16.91),28.95,(24.72 - 33.59),8.20,(6.23 - 10.73),11.48,(9.49 - 13.81)
Region 9,11.07,(8.73 - 13.94),26.58,(22.19 - 31.48),6.89,(5.14 - 9.18),10.15,(8.26 - 12.43)
Region 10,10.27,(7.82 - 13.37),24.40,(19.85 - 29.61),6.40,(4.64 - 8.75),10.22,(8.18 - 12.70)
Region 11,9.06,(7.12 - 11.47),21.20,(17.41 - 25.56),4.97,(3.65 - 6.74),7.69,(6.21 - 9.47)
Region 12,12.12,(9.65 - 15.11),25.73,(21.47 - 30.51),7.13,(5.49 - 9.22),9.97,(8.23 - 12.04)
Region D,11.27,(9.43 - 13.41),26.38,(22.95 - 30.13),6.94,(5.57 - 8.61),10.22,(8.76 - 11.90)
Region 13,11.76,(8.99 - 15.25),25.82,(20.70 - 31.69),7.10,(5.12 - 9.76),10.17,(7.98 - 12.87)
Region 14,10.06,(7.57 - 13.26),25.66,(20.20 - 32.01),6.85,(4.95 - 9.42),10.15,(7.94 - 12.90)
Region 15,11.95,(9.06 - 15.58),27.62,(22.19 - 33.81),6.88,(4.85 - 9.66),10.34,(8.06 - 13.17)
North Carolina,9.66,(8.29 - 11.24),19.28,(16.73 - 22.12),5.43,(4.41 - 6.68),7.35,(6.26 - 8.60)
CenterPoint/Guilford,10.48,(8.23 - 13.27),20.08,(15.84 - 25.12),6.08,(4.48 - 8.20),7.98,(6.20 - 10.21)
CenterPoint,10.65,(7.84 - 14.31),*,(* - *),5.74,(3.90 - 8.38),7.52,(5.46 - 10.26)
Guilford,10.29,(7.38 - 14.17),*,(* - *),*,(* - *),8.50,(6.03 - 11.84)
Durham,8.15,(6.16 - 10.71),16.10,(12.40 - 20.63),4.68,(3.29 - 6.60),6.35,(4.82 - 8.33)
East Carolina,*,(* - *),*,(* - *),5.81,(3.90 - 8.57),8.22,(5.96 - 11.24)
Eastpointe,9.70,(6.95 - 13.37),*,(* - *),5.90,(3.89 - 8.88),7.64,(5.41 - 10.69)
ECCS,11.18,(8.19 - 15.09),*,(* - *),*,(* - *),9.57,(7.10 - 12.78)
Mecklenburg,9.60,(7.09 - 12.87),18.79,(14.53 - 23.95),5.65,(3.94 - 8.03),7.34,(5.51 - 9.71)
Pathways,9.53,(7.00 - 12.85),18.64,(13.96 - 24.44),5.36,(3.71 - 7.68),6.93,(5.09 - 9.35)
PBH,10.22,(7.72 - 13.40),*,(* - *),5.11,(3.55 - 7.30),7.12,(5.30 - 9.50)
Sandhills,9.66,(7.02 - 13.15),*,(* - *),5.61,(3.77 - 8.28),7.33,(5.26 - 10.12)
Smoky Mountain,*,(* - *),*,(* - *),5.08,(3.34 - 7.65),7.13,(5.10 - 9.90)
Western Highlands,*,(* - *),*,(* - *),5.07,(3.37 - 7.56),6.71,(4.75 - 9.38)
North Dakota,7.36,(6.12 - 8.82),13.97,(11.88 - 16.36),3.75,(2.88 - 4.87),5.62,(4.71 - 6.70)
Badlands and West Central,7.10,(5.34 - 9.37),14.01,(10.73 - 18.08),3.42,(2.33 - 5.00),5.08,(3.83 - 6.70)
Lake Region and South Central,7.28,(5.31 - 9.91),12.88,(9.27 - 17.62),3.67,(2.40 - 5.57),5.03,(3.57 - 7.03)
North Central and Northwest,7.01,(5.10 - 9.56),12.99,(9.49 - 17.53),3.62,(2.37 - 5.48),5.09,(3.66 - 7.04)
Northeast,7.25,(5.26 - 9.91),12.96,(9.64 - 17.19),3.84,(2.61 - 5.62),6.23,(4.70 - 8.20)
Southeast,8.00,(6.01 - 10.57),15.53,(12.38 - 19.31),4.19,(2.95 - 5.92),6.52,(5.12 - 8.27)
Ohio,9.69,(8.86 - 10.58),19.58,(18.23 - 21.00),5.57,(4.90 - 6.32),7.57,(6.95 - 8.24)
"Boards 2, 46, 55, and 68",9.58,(7.33 - 12.42),19.23,(15.36 - 23.80),4.98,(3.61 - 6.83),6.95,(5.42 - 8.88)
"Boards 3, 52, and 85",7.94,(5.85 - 10.68),16.31,(12.46 - 21.05),3.79,(2.61 - 5.46),5.60,(4.22 - 7.40)
Boards 4 and 78,9.16,(6.91 - 12.04),18.43,(14.22 - 23.53),5.11,(3.59 - 7.22),6.76,(5.07 - 8.94)
Boards 5 and 60,9.00,(6.90 - 11.66),20.46,(16.26 - 25.41),5.63,(4.05 - 7.78),8.32,(6.52 - 10.57)
"Boards 7, 15, 41, 79, and 84",7.76,(5.92 - 10.10),15.34,(11.85 - 19.62),3.93,(2.79 - 5.52),5.37,(4.09 - 7.02)
"Boards 8, 13, and 83",9.87,(7.57 - 12.78),19.75,(15.25 - 25.19),4.66,(3.30 - 6.54),6.69,(5.10 - 8.75)
Board 9 (Butler),9.27,(6.83 - 12.46),18.19,(13.88 - 23.47),4.70,(3.29 - 6.68),7.01,(5.30 - 9.22)
Board 12,9.86,(7.54 - 12.78),19.37,(15.10 - 24.49),5.55,(3.97 - 7.71),7.85,(6.07 - 10.11)
Boards 18 and 47,9.81,(7.98 - 12.01),21.02,(17.88 - 24.55),6.02,(4.71 - 7.67),7.94,(6.62 - 9.49)
"Boards 20, 32, 54, and 69",8.48,(6.37 - 11.20),16.63,(12.58 - 21.65),3.84,(2.63 - 5.56),5.62,(4.18 - 7.51)
"Boards 21, 39, 51, 70, and 80",8.97,(6.97 - 11.48),18.02,(14.26 - 22.51),4.69,(3.42 - 6.40),6.48,(5.07 - 8.23)
"Boards 22, 74, and 87",9.49,(7.18 - 12.43),20.54,(16.04 - 25.90),5.15,(3.63 - 7.26),7.68,(5.90 - 9.94)
Boards 23 and 45,8.63,(6.49 - 11.37),18.00,(14.11 - 22.69),4.19,(2.93 - 5.98),6.22,(4.76 - 8.09)
Board 25 (Franklin),10.59,(8.54 - 13.05),22.85,(19.64 - 26.42),8.08,(6.30 - 10.30),10.36,(8.65 - 12.37)
"Boards 27, 71, and 73",8.92,(6.90 - 11.47),16.72,(13.06 - 21.15),4.93,(3.57 - 6.76),6.51,(5.03 - 8.38)
"Boards 28, 43, and 67",9.30,(7.15 - 12.02),18.25,(14.76 - 22.34),4.48,(3.26 - 6.14),6.53,(5.16 - 8.22)
Board 31 (Hamilton),11.25,(8.89 - 14.14),21.70,(17.62 - 26.43),6.88,(5.11 - 9.21),9.03,(7.17 - 11.30)
Board 48 (Lucas),10.22,(7.85 - 13.21),20.14,(16.16 - 24.80),6.72,(4.88 - 9.19),8.74,(6.81 - 11.16)
Boards 50 and 76,10.02,(7.82 - 12.76),19.58,(15.84 - 23.95),4.89,(3.50 - 6.78),6.95,(5.43 - 8.84)
Board 57 (Montgomery),11.18,(8.60 - 14.41),21.00,(16.83 - 25.88),6.80,(4.98 - 9.21),8.83,(6.91 - 11.22)
Board 77 (Summit),9.78,(7.58 - 12.53),17.54,(13.87 - 21.93),5.63,(4.12 - 7.64),7.19,(5.60 - 9.19)
Oklahoma,9.71,(8.17 - 11.50),17.41,(14.83 - 20.34),6.35,(5.06 - 7.95),8.07,(6.78 - 9.58)
Central,9.29,(6.81 - 12.55),17.79,(13.45 - 23.15),5.50,(3.78 - 7.94),7.73,(5.79 - 10.25)
East Central,10.07,(7.33 - 13.69),*,(* - *),6.72,(4.43 - 10.07),8.38,(5.96 - 11.65)
Northeast,8.71,(6.25 - 12.03),*,(* - *),5.11,(3.35 - 7.74),6.93,(4.93 - 9.67)
Northwest and Southwest,9.85,(7.25 - 13.24),16.81,(12.54 - 22.17),5.74,(3.92 - 8.32),7.53,(5.55 - 10.14)
Oklahoma County,10.93,(8.17 - 14.48),19.83,(15.28 - 25.33),7.83,(5.57 - 10.91),9.68,(7.33 - 12.68)
Southeast,8.45,(6.14 - 11.51),15.69,(11.69 - 20.73),5.84,(3.96 - 8.54),7.25,(5.29 - 9.85)
Tulsa County,9.97,(7.49 - 13.16),16.71,(12.69 - 21.70),6.92,(4.88 - 9.72),8.33,(6.23 - 11.05)
Oregon,11.77,(10.05 - 13.74),23.21,(20.71 - 25.91),8.73,(7.21 - 10.53),10.69,(9.23 - 12.35)
Region 1 (Multnomah),13.18,(10.05 - 17.09),27.06,(22.11 - 32.64),13.21,(9.95 - 17.34),14.92,(11.74 - 18.77)
Region 2,10.81,(8.31 - 13.94),21.75,(17.20 - 27.12),7.43,(5.37 - 10.18),9.23,(7.10 - 11.92)
Region 3,11.68,(9.12 - 14.83),22.10,(18.94 - 25.63),7.68,(5.82 - 10.07),9.94,(8.11 - 12.11)
Region 4,12.74,(9.66 - 16.63),24.50,(19.09 - 30.87),8.44,(5.99 - 11.76),10.42,(7.85 - 13.71)
Region 5 (Central),12.13,(8.74 - 16.60),*,(* - *),7.68,(5.25 - 11.11),9.90,(7.18 - 13.51)
Region 6 (Eastern),9.86,(7.17 - 13.42),*,(* - *),6.49,(4.35 - 9.59),8.34,(5.97 - 11.54)
Pennsylvania,9.31,(8.41 - 10.29),18.62,(17.14 - 20.19),4.98,(4.33 - 5.72),6.90,(6.28 - 7.58)
Region 1 (Allegheny),9.86,(7.95 - 12.17),20.54,(17.32 - 24.18),5.96,(4.54 - 7.79),7.89,(6.45 - 9.63)
"Regions 3, 8, 9, and 51",8.04,(6.05 - 10.61),17.44,(13.74 - 21.89),4.14,(2.90 - 5.88),6.11,(4.67 - 7.95)
"Regions 4, 11, 37, and 49",9.11,(7.03 - 11.73),17.31,(13.48 - 21.96),4.63,(3.36 - 6.35),6.35,(4.93 - 8.16)
"Regions 5, 18, 23, 24, and 46",7.96,(5.95 - 10.58),16.12,(12.17 - 21.04),4.00,(2.81 - 5.65),5.63,(4.24 - 7.45)
"Regions 6, 12, 16, 31, 35, 45, and 47",8.90,(6.79 - 11.58),18.32,(14.84 - 22.41),4.00,(2.91 - 5.47),6.76,(5.43 - 8.39)
"Regions 7, 13, 20, and 33",11.77,(9.86 - 13.98),22.10,(19.01 - 25.55),5.17,(4.05 - 6.58),7.40,(6.24 - 8.75)
"Regions 10, 15, 27, 32, 43, and 44",8.95,(6.78 - 11.72),17.99,(13.74 - 23.20),4.40,(3.08 - 6.25),6.16,(4.64 - 8.15)
Regions 17 and 21,8.45,(6.30 - 11.24),16.47,(12.89 - 20.80),4.17,(2.93 - 5.91),6.12,(4.68 - 7.97)
"Regions 19, 26, 28, and 42",8.50,(6.54 - 10.99),16.40,(13.10 - 20.33),4.03,(2.92 - 5.55),5.67,(4.43 - 7.22)
"Regions 22, 38, 40, 41, and 48",7.71,(5.94 - 9.95),15.86,(12.29 - 20.22),3.82,(2.75 - 5.29),5.32,(4.10 - 6.87)
Regions 29 and 34,6.76,(4.89 - 9.27),13.91,(10.40 - 18.37),3.40,(2.32 - 4.95),4.83,(3.57 - 6.51)
Regions 30 and 50,8.11,(6.15 - 10.62),16.86,(13.17 - 21.33),4.54,(3.24 - 6.33),6.22,(4.77 - 8.06)
Region 36 (Philadelphia),9.56,(7.60 - 11.95),21.17,(17.86 - 24.91),8.55,(6.63 - 10.98),10.59,(8.72 - 12.81)
Rhode Island,12.89,(11.01 - 15.05),32.31,(29.06 - 35.75),10.00,(8.30 - 12.01),13.50,(11.84 - 15.35)
Bristol and Newport,15.33,(11.64 - 19.94),*,(* - *),9.68,(6.81 - 13.59),13.51,(10.36 - 17.42)
Kent,13.30,(10.16 - 17.23),*,(* - *),8.57,(6.08 - 11.94),11.23,(8.61 - 14.53)
Providence,12.61,(10.27 - 15.39),33.47,(29.53 - 37.66),11.03,(8.86 - 13.65),14.71,(12.61 - 17.08)
Washington,11.15,(8.43 - 14.61),*,(* - *),7.35,(5.15 - 10.37),10.64,(8.17 - 13.76)
South Carolina,8.71,(7.40 - 10.23),16.64,(14.38 - 19.17),4.78,(3.81 - 5.97),6.46,(5.47 - 7.60)
Region 1,8.52,(6.52 - 11.07),16.38,(12.55 - 21.09),4.62,(3.22 - 6.57),6.20,(4.68 - 8.19)
Region 2,8.88,(6.89 - 11.39),17.91,(14.68 - 21.68),4.95,(3.61 - 6.76),6.88,(5.46 - 8.64)
Region 3,8.31,(6.20 - 11.05),15.41,(11.79 - 19.89),4.63,(3.24 - 6.57),6.06,(4.54 - 8.04)
Region 4,8.96,(6.85 - 11.63),16.16,(12.66 - 20.41),4.85,(3.45 - 6.77),6.50,(4.99 - 8.42)
South Dakota,8.38,(7.04 - 9.94),16.17,(13.98 - 18.62),4.39,(3.48 - 5.54),6.22,(5.29 - 7.31)
Region 1,7.71,(5.58 - 10.57),15.22,(11.49 - 19.89),4.00,(2.72 - 5.87),5.88,(4.37 - 7.87)
Region 2,8.09,(6.08 - 10.69),16.95,(13.58 - 20.94),4.24,(3.02 - 5.92),6.07,(4.74 - 7.73)
Region 3,7.66,(5.67 - 10.27),15.54,(11.91 - 20.03),3.56,(2.41 - 5.22),5.80,(4.40 - 7.59)
Region 4,8.75,(6.28 - 12.08),*,(* - *),4.92,(3.22 - 7.44),6.83,(4.88 - 9.47)
Region 5,8.26,(6.00 - 11.28),15.58,(11.45 - 20.84),4.14,(2.73 - 6.22),5.69,(4.09 - 7.86)
Region 6,7.84,(5.65 - 10.78),13.99,(9.85 - 19.50),4.84,(3.13 - 7.40),6.07,(4.21 - 8.66)
Region 7,10.29,(7.54 - 13.89),17.91,(13.52 - 23.34),5.52,(3.76 - 8.05),7.35,(5.42 - 9.89)
Tennessee,9.20,(7.83 - 10.78),21.08,(18.64 - 23.75),6.46,(5.33 - 7.80),8.43,(7.30 - 9.71)
Region 1,8.96,(6.57 - 12.12),*,(* - *),5.13,(3.47 - 7.52),6.86,(4.99 - 9.37)
Region 2,9.29,(7.02 - 12.20),21.20,(17.03 - 26.07),6.07,(4.44 - 8.25),8.03,(6.29 - 10.20)
Region 3,9.88,(7.40 - 13.07),23.41,(18.87 - 28.66),6.29,(4.55 - 8.65),8.55,(6.67 - 10.90)
Region 4 (Davidson),*,(* - *),*,(* - *),9.27,(6.51 - 13.03),11.13,(8.29 - 14.78)
Region 5,8.81,(6.75 - 11.42),20.61,(16.51 - 25.42),6.22,(4.52 - 8.51),8.21,(6.42 - 10.44)
Region 6,8.72,(6.46 - 11.67),19.65,(14.81 - 25.58),5.76,(4.02 - 8.20),7.64,(5.67 - 10.21)
Region 7 (Shelby),8.81,(6.54 - 11.78),19.78,(15.16 - 25.39),6.97,(4.93 - 9.78),8.85,(6.69 - 11.63)
Texas,8.64,(7.81 - 9.56),15.10,(13.81 - 16.48),4.44,(3.82 - 5.14),6.14,(5.56 - 6.78)
Region 1,9.36,(7.17 - 12.13),17.66,(13.74 - 22.40),4.64,(3.31 - 6.47),7.01,(5.41 - 9.04)
Region 2,8.90,(6.48 - 12.10),*,(* - *),4.29,(2.88 - 6.34),6.49,(4.71 - 8.88)
Region 3,8.27,(6.99 - 9.76),15.33,(13.39 - 17.50),4.95,(4.00 - 6.11),6.49,(5.55 - 7.58)
Region 3a,8.31,(6.73 - 10.24),15.46,(13.01 - 18.26),4.90,(3.76 - 6.34),6.46,(5.31 - 7.83)
Region 3bc,8.18,(6.46 - 10.31),15.12,(12.37 - 18.36),5.04,(3.78 - 6.68),6.56,(5.27 - 8.13)
Region 4,9.95,(7.58 - 12.94),17.88,(14.00 - 22.55),4.85,(3.46 - 6.77),6.77,(5.20 - 8.77)
Region 5,7.90,(5.89 - 10.51),15.34,(11.59 - 20.03),4.27,(2.96 - 6.13),5.99,(4.47 - 7.99)
Region 6,8.87,(7.38 - 10.62),14.23,(12.21 - 16.53),4.38,(3.46 - 5.52),5.89,(4.98 - 6.95)
Region 6a,8.87,(7.28 - 10.78),14.03,(11.88 - 16.51),4.36,(3.38 - 5.60),5.85,(4.87 - 7.00)
Region 6bc,8.82,(6.49 - 11.88),15.89,(11.85 - 20.99),4.53,(3.12 - 6.53),6.22,(4.58 - 8.38)
Region 7,9.60,(7.95 - 11.53),17.94,(15.21 - 21.05),5.75,(4.51 - 7.29),8.06,(6.75 - 9.60)
Region 7a,10.08,(7.93 - 12.75),19.32,(15.76 - 23.45),6.58,(4.93 - 8.72),8.76,(7.03 - 10.86)
Region 7bcd,8.87,(6.77 - 11.54),16.22,(12.70 - 20.49),4.32,(3.02 - 6.14),6.94,(5.38 - 8.91)
Region 8,9.26,(7.25 - 11.75),14.69,(11.61 - 18.42),3.57,(2.60 - 4.88),5.29,(4.17 - 6.69)
Region 9,7.91,(5.71 - 10.87),13.86,(10.08 - 18.76),3.40,(2.28 - 5.04),5.15,(3.74 - 7.05)
Region 10,7.80,(5.68 - 10.62),11.30,(8.16 - 15.44),2.57,(1.68 - 3.90),4.06,(2.92 - 5.63)
Region 11,7.25,(5.82 - 9.01),11.11,(8.83 - 13.89),2.87,(2.10 - 3.92),4.30,(3.42 - 5.39)
Region 11abd,7.27,(5.51 - 9.55),11.49,(8.59 - 15.21),2.93,(2.02 - 4.25),4.38,(3.29 - 5.81)
Region 11c (Hidalgo),7.23,(5.30 - 9.78),10.43,(7.59 - 14.16),2.74,(1.78 - 4.20),4.13,(2.98 - 5.70)
Utah,7.55,(6.23 - 9.11),12.26,(10.19 - 14.69),4.02,(3.09 - 5.21),5.70,(4.74 - 6.85)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",7.55,(5.47 - 10.33),12.14,(8.51 - 17.03),3.49,(2.29 - 5.28),5.37,(3.83 - 7.47)
