State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Southeast,4.92,(3.53 - 6.82),9.99,(7.12 - 13.84),3.54,(2.28 - 5.46),4.38,(3.06 - 6.24)
Western,4.44,(3.18 - 6.17),9.31,(6.69 - 12.82),3.38,(2.11 - 5.38),4.42,(3.07 - 6.34)
Michigan,4.81,(4.22 - 5.48),9.03,(8.12 - 10.03),2.68,(2.23 - 3.22),3.60,(3.17 - 4.09)
Detroit City,3.93,(2.91 - 5.29),5.67,(4.23 - 7.57),2.97,(2.02 - 4.34),3.37,(2.46 - 4.62)
Genesee,4.93,(3.66 - 6.62),9.10,(6.79 - 12.11),3.12,(2.12 - 4.59),3.95,(2.91 - 5.35)
Kalamazoo,4.62,(3.43 - 6.20),9.52,(7.23 - 12.43),2.48,(1.66 - 3.68),3.60,(2.69 - 4.80)
Kent,4.38,(3.25 - 5.90),9.22,(6.92 - 12.20),2.63,(1.73 - 3.99),3.63,(2.65 - 4.95)
Lakeshore,5.20,(3.92 - 6.87),9.29,(7.06 - 12.12),2.76,(1.87 - 4.07),3.77,(2.83 - 5.02)
Macomb,5.04,(3.85 - 6.57),10.24,(7.91 - 13.16),2.76,(1.92 - 3.95),3.69,(2.80 - 4.83)
Mid South,5.36,(4.13 - 6.93),9.94,(7.91 - 12.43),2.91,(2.08 - 4.06),4.16,(3.28 - 5.25)
Northern,4.85,(3.62 - 6.49),7.71,(5.75 - 10.27),2.33,(1.57 - 3.45),3.15,(2.34 - 4.23)
Oakland,4.55,(3.50 - 5.88),9.23,(7.30 - 11.62),2.70,(1.90 - 3.83),3.47,(2.65 - 4.53)
Pathways and Western,5.01,(3.66 - 6.83),9.44,(6.98 - 12.64),2.34,(1.53 - 3.56),3.48,(2.55 - 4.74)
Riverhaven,4.73,(3.49 - 6.38),9.24,(6.74 - 12.53),2.41,(1.60 - 3.60),3.31,(2.42 - 4.51)
Saginaw,4.82,(3.52 - 6.56),8.92,(6.44 - 12.22),2.78,(1.81 - 4.24),3.67,(2.62 - 5.12)
Southeast,5.21,(4.09 - 6.61),9.93,(8.00 - 12.28),2.62,(1.90 - 3.62),3.54,(2.80 - 4.47)
St. Clair,5.30,(3.85 - 7.25),8.73,(6.24 - 12.08),2.53,(1.64 - 3.89),3.36,(2.39 - 4.71)
Washtenaw,4.73,(3.48 - 6.41),9.21,(6.82 - 12.33),2.66,(1.79 - 3.93),3.91,(2.93 - 5.20)
Minnesota,4.52,(3.68 - 5.54),7.83,(6.42 - 9.52),2.34,(1.70 - 3.20),3.16,(2.49 - 4.00)
Regions 1 and 2,5.17,(3.62 - 7.33),9.70,(6.83 - 13.60),2.56,(1.57 - 4.14),3.70,(2.57 - 5.29)
Regions 3 and 4,3.95,(2.79 - 5.56),6.97,(4.90 - 9.83),1.98,(1.23 - 3.20),2.83,(1.97 - 4.05)
Regions 5 and 6,4.44,(3.20 - 6.13),7.29,(5.13 - 10.26),2.02,(1.25 - 3.27),2.87,(1.99 - 4.12)
Region 7A (Hennepin),4.62,(3.35 - 6.32),8.47,(6.18 - 11.49),2.68,(1.69 - 4.23),3.43,(2.39 - 4.89)
Region 7B (Ramsey),4.30,(3.04 - 6.06),7.75,(5.37 - 11.07),2.39,(1.45 - 3.91),3.19,(2.15 - 4.69)
Region 7C,4.73,(3.49 - 6.37),7.64,(5.56 - 10.41),2.40,(1.55 - 3.72),3.13,(2.22 - 4.41)
Mississippi,4.24,(3.43 - 5.23),7.63,(6.24 - 9.29),2.65,(1.92 - 3.63),3.43,(2.69 - 4.35)
Region 1,4.45,(3.21 - 6.15),9.34,(6.84 - 12.63),2.69,(1.70 - 4.21),3.69,(2.64 - 5.14)
Region 2,4.63,(3.27 - 6.53),7.25,(4.99 - 10.42),3.17,(1.96 - 5.09),3.85,(2.61 - 5.64)
Region 3,3.89,(2.71 - 5.54),6.25,(4.33 - 8.95),2.29,(1.39 - 3.75),2.96,(2.00 - 4.35)
Region 4,3.63,(2.58 - 5.08),6.54,(4.60 - 9.21),2.44,(1.53 - 3.86),3.08,(2.13 - 4.44)
Region 5,4.05,(2.82 - 5.79),6.50,(4.45 - 9.40),2.61,(1.58 - 4.29),3.21,(2.14 - 4.78)
Region 6,4.20,(2.94 - 5.97),7.32,(5.12 - 10.36),2.68,(1.63 - 4.35),3.49,(2.38 - 5.10)
Region 7,4.72,(3.41 - 6.50),9.22,(6.65 - 12.64),2.70,(1.70 - 4.28),3.55,(2.48 - 5.08)
Missouri,4.87,(3.96 - 5.98),9.56,(8.02 - 11.35),2.91,(2.18 - 3.87),3.87,(3.12 - 4.78)
Central,4.62,(3.31 - 6.41),8.58,(6.14 - 11.87),2.58,(1.63 - 4.04),3.63,(2.59 - 5.06)
Eastern,4.91,(3.75 - 6.42),9.83,(7.63 - 12.57),3.16,(2.20 - 4.52),4.08,(3.07 - 5.40)
Eastern (St. Louis City and County),4.49,(3.22 - 6.22),8.56,(6.19 - 11.73),2.88,(1.88 - 4.40),3.65,(2.59 - 5.13)
Eastern (excluding St. Louis),5.63,(3.97 - 7.93),12.04,(8.75 - 16.36),3.68,(2.30 - 5.84),4.88,(3.39 - 6.97)
Northwest,4.69,(3.55 - 6.18),9.58,(7.41 - 12.31),2.86,(1.96 - 4.17),3.78,(2.82 - 5.05)
Northwest (Jackson),4.45,(3.16 - 6.21),9.15,(6.53 - 12.69),2.90,(1.82 - 4.58),3.69,(2.54 - 5.33)
Northwest (excluding Jackson),4.90,(3.47 - 6.88),9.90,(7.16 - 13.54),2.83,(1.78 - 4.47),3.86,(2.71 - 5.47)
Southeast,5.34,(3.81 - 7.42),10.11,(7.45 - 13.59),2.86,(1.82 - 4.48),3.87,(2.75 - 5.40)
Southwest,4.91,(3.55 - 6.75),9.54,(7.01 - 12.86),2.71,(1.74 - 4.20),3.71,(2.65 - 5.19)
Montana,5.39,(4.42 - 6.56),9.32,(7.75 - 11.18),2.69,(2.01 - 3.58),3.65,(2.96 - 4.50)
Region 1,5.36,(3.76 - 7.58),8.57,(6.00 - 12.08),*,(* - *),3.22,(2.18 - 4.72)
Region 2,5.09,(3.67 - 7.03),8.42,(5.89 - 11.90),2.48,(1.55 - 3.94),3.30,(2.27 - 4.77)
Region 3,5.15,(3.78 - 6.98),8.78,(6.30 - 12.11),2.41,(1.56 - 3.72),3.25,(2.32 - 4.55)
Region 4,5.25,(3.87 - 7.09),8.08,(6.01 - 10.79),2.42,(1.59 - 3.68),3.35,(2.46 - 4.53)
Region 5,5.83,(4.31 - 7.82),11.34,(8.75 - 14.57),3.25,(2.18 - 4.84),4.45,(3.33 - 5.92)
Nebraska,4.39,(3.49 - 5.50),7.51,(6.02 - 9.34),2.26,(1.62 - 3.15),3.10,(2.42 - 3.96)
Regions 1 and 2,4.44,(3.33 - 5.90),7.33,(5.30 - 10.05),2.10,(1.36 - 3.25),2.84,(2.01 - 4.00)
Region 1,*,(* - *),*,(* - *),*,(* - *),2.77,(1.81 - 4.20)
Region 2,4.51,(3.16 - 6.40),7.46,(5.00 - 11.00),*,(* - *),2.90,(1.92 - 4.36)
Region 3,4.43,(3.13 - 6.23),7.31,(5.04 - 10.47),2.08,(1.26 - 3.41),2.90,(1.97 - 4.25)
Region 4,4.30,(3.05 - 6.03),6.92,(4.83 - 9.81),2.25,(1.37 - 3.66),2.94,(1.99 - 4.32)
Region 5,4.19,(3.01 - 5.79),7.63,(5.57 - 10.36),2.14,(1.36 - 3.36),3.14,(2.26 - 4.34)
Region 6,4.49,(3.27 - 6.14),7.71,(5.61 - 10.51),2.44,(1.59 - 3.72),3.25,(2.34 - 4.48)
Nevada,6.00,(4.73 - 7.59),9.84,(8.05 - 11.98),3.27,(2.37 - 4.49),4.13,(3.24 - 5.25)
Clark,6.21,(4.70 - 8.17),9.91,(7.83 - 12.48),3.28,(2.26 - 4.73),4.13,(3.12 - 5.45)
Rural,5.58,(3.98 - 7.77),10.08,(7.17 - 14.00),3.28,(2.04 - 5.22),4.17,(2.87 - 6.03)
Washoe,5.38,(3.86 - 7.46),9.37,(6.70 - 12.94),3.23,(2.07 - 4.99),4.08,(2.86 - 5.80)
New Hampshire,4.34,(3.48 - 5.40),9.38,(7.82 - 11.22),2.38,(1.73 - 3.26),3.31,(2.63 - 4.16)
Central,4.76,(3.65 - 6.18),9.59,(7.51 - 12.16),2.57,(1.75 - 3.77),3.59,(2.70 - 4.75)
Central 1,4.75,(3.40 - 6.60),9.16,(6.56 - 12.65),2.65,(1.66 - 4.20),3.68,(2.58 - 5.23)
Central 2,4.76,(3.43 - 6.58),10.08,(7.51 - 13.40),2.51,(1.58 - 3.95),3.50,(2.49 - 4.89)
Northern,4.35,(3.05 - 6.17),9.15,(6.49 - 12.74),2.26,(1.40 - 3.63),3.27,(2.27 - 4.67)
Southern,4.16,(3.22 - 5.36),9.33,(7.42 - 11.66),2.31,(1.61 - 3.30),3.18,(2.45 - 4.14)
Southern 1 (Rockingham),4.26,(3.10 - 5.83),8.95,(6.50 - 12.22),2.11,(1.34 - 3.32),2.89,(2.04 - 4.07)
Southern 2,4.10,(3.00 - 5.58),9.52,(7.28 - 12.38),2.44,(1.60 - 3.69),3.37,(2.48 - 4.56)
New Jersey,3.83,(3.03 - 4.82),7.29,(5.89 - 9.00),2.17,(1.54 - 3.04),2.84,(2.19 - 3.67)
Central,3.69,(2.65 - 5.11),8.01,(5.74 - 11.08),2.11,(1.29 - 3.45),2.87,(1.97 - 4.16)
Metropolitan,3.80,(2.70 - 5.32),6.19,(4.41 - 8.65),2.22,(1.38 - 3.55),2.77,(1.89 - 4.03)
Northern,3.73,(2.71 - 5.13),6.60,(4.72 - 9.16),2.00,(1.27 - 3.14),2.57,(1.79 - 3.67)
Southern,4.14,(2.98 - 5.72),8.70,(6.23 - 12.02),2.41,(1.49 - 3.89),3.29,(2.28 - 4.72)
New Mexico,5.32,(4.28 - 6.58),8.53,(7.06 - 10.26),2.54,(1.82 - 3.55),3.48,(2.74 - 4.41)
Region 1,5.00,(3.61 - 6.88),7.45,(5.38 - 10.23),2.18,(1.36 - 3.48),3.03,(2.14 - 4.27)
Region 2,4.84,(3.42 - 6.80),8.58,(6.05 - 12.04),2.35,(1.42 - 3.84),3.17,(2.16 - 4.63)
Region 3 (Bernalillo),5.54,(4.11 - 7.42),8.73,(6.54 - 11.56),2.78,(1.83 - 4.21),3.67,(2.69 - 5.01)
Region 4,5.78,(4.13 - 8.03),8.62,(6.11 - 12.01),2.61,(1.61 - 4.21),3.64,(2.53 - 5.21)
Region 5,5.40,(3.84 - 7.54),9.17,(6.76 - 12.33),2.63,(1.60 - 4.30),3.77,(2.65 - 5.33)
New York,3.91,(3.35 - 4.56),7.67,(6.82 - 8.62),3.03,(2.45 - 3.75),3.73,(3.19 - 4.35)
Region A,3.77,(3.09 - 4.60),6.68,(5.66 - 7.86),3.27,(2.53 - 4.22),3.76,(3.07 - 4.60)
Region 1,3.68,(2.69 - 5.01),5.59,(4.00 - 7.75),3.09,(1.99 - 4.75),3.51,(2.45 - 4.99)
Region 2,3.99,(3.02 - 5.25),6.95,(5.41 - 8.90),3.30,(2.32 - 4.67),3.86,(2.92 - 5.08)
Region 3,4.04,(2.91 - 5.59),8.22,(6.13 - 10.94),4.05,(2.70 - 6.05),4.56,(3.24 - 6.39)
Region 4,3.37,(2.48 - 4.57),5.95,(4.39 - 8.02),2.74,(1.84 - 4.05),3.16,(2.28 - 4.38)
Region B,3.73,(3.02 - 4.60),7.59,(6.26 - 9.18),2.69,(2.02 - 3.56),3.37,(2.72 - 4.17)
Region 5,3.75,(2.84 - 4.94),8.02,(6.17 - 10.38),2.59,(1.77 - 3.77),3.33,(2.51 - 4.42)
Region 6,3.69,(2.72 - 4.99),6.96,(5.08 - 9.47),2.72,(1.82 - 4.06),3.28,(2.36 - 4.54)
Region 7,3.73,(2.70 - 5.13),7.22,(5.21 - 9.93),2.94,(1.91 - 4.50),3.63,(2.60 - 5.06)
Region C,4.16,(3.46 - 5.00),8.94,(7.68 - 10.39),2.99,(2.31 - 3.85),3.97,(3.31 - 4.76)
Region 8,4.13,(2.98 - 5.70),9.35,(7.16 - 12.12),3.10,(2.08 - 4.59),4.08,(3.05 - 5.46)
Region 9,4.35,(3.24 - 5.81),8.82,(6.60 - 11.70),3.04,(2.00 - 4.58),4.00,(2.92 - 5.44)
Region 10,4.06,(2.94 - 5.59),8.42,(6.20 - 11.35),2.86,(1.85 - 4.39),4.04,(2.95 - 5.51)
Region 11,3.80,(2.81 - 5.12),8.15,(6.11 - 10.80),2.75,(1.84 - 4.10),3.65,(2.70 - 4.93)
Region 12,4.40,(3.29 - 5.87),9.75,(7.40 - 12.74),3.11,(2.11 - 4.54),4.12,(3.09 - 5.48)
Region D,4.49,(3.59 - 5.60),8.57,(6.96 - 10.50),3.02,(2.21 - 4.12),3.96,(3.13 - 4.99)
Region 13,4.49,(3.26 - 6.16),8.19,(5.94 - 11.20),3.02,(1.93 - 4.68),3.87,(2.73 - 5.45)
Region 14,4.05,(2.95 - 5.53),7.84,(5.62 - 10.85),2.82,(1.81 - 4.38),3.71,(2.62 - 5.22)
Region 15,4.89,(3.52 - 6.77),9.64,(7.06 - 13.05),3.22,(2.09 - 4.94),4.29,(3.09 - 5.94)
North Carolina,4.57,(3.75 - 5.57),8.61,(7.14 - 10.37),2.65,(1.97 - 3.57),3.48,(2.76 - 4.37)
CenterPoint/Guilford,4.87,(3.67 - 6.43),9.05,(6.79 - 11.95),3.00,(2.00 - 4.48),3.82,(2.77 - 5.25)
CenterPoint,5.10,(3.61 - 7.15),9.51,(6.67 - 13.39),2.98,(1.83 - 4.80),3.78,(2.56 - 5.57)
Guilford,4.60,(3.21 - 6.54),*,(* - *),*,(* - *),3.86,(2.56 - 5.79)
Durham,3.98,(2.90 - 5.43),7.72,(5.58 - 10.59),2.58,(1.65 - 3.99),3.33,(2.35 - 4.69)
East Carolina,*,(* - *),8.62,(5.98 - 12.28),2.76,(1.67 - 4.52),3.71,(2.51 - 5.45)
Eastpointe,4.52,(3.20 - 6.34),7.30,(4.99 - 10.56),2.57,(1.57 - 4.17),3.20,(2.14 - 4.78)
ECCS,4.89,(3.44 - 6.91),10.04,(6.98 - 14.23),*,(* - *),4.22,(2.93 - 6.03)
Mecklenburg,4.27,(3.02 - 6.01),7.75,(5.57 - 10.68),2.62,(1.64 - 4.17),3.28,(2.26 - 4.74)
Pathways,4.82,(3.41 - 6.77),9.10,(6.39 - 12.79),2.66,(1.63 - 4.29),3.41,(2.31 - 5.01)
PBH,4.75,(3.41 - 6.59),8.85,(6.20 - 12.49),2.55,(1.59 - 4.05),3.42,(2.37 - 4.92)
Sandhills,4.64,(3.31 - 6.49),8.13,(5.70 - 11.49),*,(* - *),3.31,(2.23 - 4.88)
Smoky Mountain,*,(* - *),9.91,(6.98 - 13.87),*,(* - *),3.51,(2.39 - 5.11)
Western Highlands,*,(* - *),9.63,(6.63 - 13.78),*,(* - *),3.28,(2.19 - 4.88)
North Dakota,3.63,(2.83 - 4.63),5.57,(4.37 - 7.08),1.37,(0.92 - 2.05),2.15,(1.63 - 2.82)
Badlands and West Central,3.67,(2.63 - 5.11),5.89,(4.13 - 8.34),1.29,(0.77 - 2.15),2.01,(1.39 - 2.90)
Lake Region and South Central,3.68,(2.54 - 5.31),5.43,(3.58 - 8.16),1.28,(0.72 - 2.28),1.89,(1.22 - 2.91)
North Central and Northwest,3.91,(2.72 - 5.60),6.43,(4.38 - 9.35),1.42,(0.82 - 2.45),2.21,(1.48 - 3.27)
Northeast,3.58,(2.48 - 5.15),5.61,(3.86 - 8.08),1.44,(0.84 - 2.44),2.54,(1.75 - 3.68)
Southeast,3.36,(2.36 - 4.77),4.95,(3.49 - 6.98),1.46,(0.88 - 2.41),2.18,(1.51 - 3.13)
Ohio,4.48,(3.92 - 5.11),8.21,(7.42 - 9.08),2.48,(2.05 - 3.00),3.30,(2.89 - 3.77)
"Boards 2, 46, 55, and 68",5.09,(3.82 - 6.76),9.18,(6.86 - 12.19),2.77,(1.88 - 4.06),3.66,(2.70 - 4.93)
"Boards 3, 52, and 85",4.16,(3.04 - 5.68),7.42,(5.32 - 10.27),2.30,(1.47 - 3.57),3.04,(2.15 - 4.30)
Boards 4 and 78,4.76,(3.53 - 6.40),8.50,(6.15 - 11.63),2.32,(1.50 - 3.56),3.08,(2.19 - 4.32)
Boards 5 and 60,4.66,(3.46 - 6.26),8.57,(6.44 - 11.32),2.50,(1.67 - 3.73),3.61,(2.69 - 4.82)
"Boards 7, 15, 41, 79, and 84",4.53,(3.34 - 6.12),7.31,(5.27 - 10.06),2.19,(1.45 - 3.30),2.83,(2.03 - 3.95)
"Boards 8, 13, and 83",4.42,(3.27 - 5.95),8.19,(5.95 - 11.18),2.27,(1.51 - 3.41),3.07,(2.23 - 4.21)
Board 9 (Butler),4.48,(3.28 - 6.10),8.50,(6.25 - 11.46),2.44,(1.61 - 3.69),3.48,(2.56 - 4.72)
Board 12,4.71,(3.47 - 6.37),8.44,(6.23 - 11.33),2.62,(1.73 - 3.95),3.59,(2.61 - 4.91)
Boards 18 and 47,4.31,(3.36 - 5.51),6.90,(5.37 - 8.84),2.16,(1.52 - 3.05),2.76,(2.11 - 3.60)
"Boards 20, 32, 54, and 69",4.60,(3.32 - 6.35),8.80,(6.44 - 11.92),2.38,(1.55 - 3.65),3.28,(2.35 - 4.56)
"Boards 21, 39, 51, 70, and 80",4.45,(3.31 - 5.97),9.07,(6.76 - 12.07),2.53,(1.70 - 3.76),3.40,(2.50 - 4.62)
"Boards 22, 74, and 87",4.71,(3.46 - 6.39),9.64,(6.98 - 13.18),2.66,(1.72 - 4.10),3.81,(2.74 - 5.27)
Boards 23 and 45,4.31,(3.19 - 5.80),8.23,(5.96 - 11.26),2.27,(1.51 - 3.39),3.14,(2.29 - 4.30)
Board 25 (Franklin),4.54,(3.41 - 6.02),8.14,(6.34 - 10.39),3.19,(2.23 - 4.56),3.96,(2.99 - 5.23)
"Boards 27, 71, and 73",4.92,(3.69 - 6.53),8.03,(5.94 - 10.77),2.61,(1.75 - 3.90),3.34,(2.43 - 4.56)
"Boards 28, 43, and 67",4.47,(3.30 - 6.02),8.67,(6.52 - 11.44),2.25,(1.48 - 3.41),3.20,(2.36 - 4.33)
Board 31 (Hamilton),4.26,(3.17 - 5.70),8.68,(6.59 - 11.37),2.65,(1.79 - 3.90),3.52,(2.62 - 4.71)
Board 48 (Lucas),4.09,(3.01 - 5.54),7.28,(5.38 - 9.78),2.22,(1.45 - 3.38),2.98,(2.15 - 4.11)
Boards 50 and 76,4.45,(3.32 - 5.93),8.53,(6.42 - 11.24),2.36,(1.55 - 3.57),3.22,(2.35 - 4.40)
Board 57 (Montgomery),4.64,(3.40 - 6.31),8.98,(6.63 - 12.06),2.86,(1.86 - 4.35),3.73,(2.67 - 5.18)
Board 77 (Summit),4.17,(3.13 - 5.54),7.61,(5.65 - 10.18),2.28,(1.51 - 3.41),2.97,(2.17 - 4.06)
Oklahoma,5.65,(4.56 - 6.99),10.03,(8.28 - 12.09),3.48,(2.60 - 4.65),4.50,(3.61 - 5.60)
Central,5.53,(3.92 - 7.75),10.23,(7.27 - 14.20),3.48,(2.21 - 5.45),4.71,(3.32 - 6.64)
East Central,6.35,(4.55 - 8.81),10.88,(7.61 - 15.31),3.53,(2.21 - 5.58),4.60,(3.17 - 6.62)
Northeast,5.28,(3.74 - 7.39),9.85,(6.85 - 13.96),3.00,(1.89 - 4.74),4.12,(2.90 - 5.84)
Northwest and Southwest,5.91,(4.24 - 8.20),10.01,(7.24 - 13.69),3.71,(2.35 - 5.80),4.73,(3.31 - 6.71)
Oklahoma County,5.23,(3.71 - 7.32),9.59,(6.96 - 13.07),3.39,(2.19 - 5.22),4.35,(3.10 - 6.07)
Southeast,5.45,(3.85 - 7.67),10.19,(7.30 - 14.06),3.29,(2.06 - 5.22),4.27,(2.96 - 6.12)
Tulsa County,5.95,(4.30 - 8.18),9.82,(7.09 - 13.46),3.91,(2.57 - 5.90),4.76,(3.40 - 6.63)
Oregon,5.94,(4.84 - 7.28),10.10,(8.49 - 11.99),3.60,(2.70 - 4.79),4.48,(3.59 - 5.58)
Region 1 (Multnomah),5.73,(4.15 - 7.85),10.21,(7.56 - 13.67),4.29,(2.85 - 6.42),5.02,(3.58 - 7.00)
Region 2,5.65,(4.06 - 7.82),8.64,(6.14 - 12.03),3.18,(2.06 - 4.87),3.86,(2.70 - 5.49)
Region 3,6.23,(4.70 - 8.20),10.23,(8.16 - 12.75),3.53,(2.36 - 5.25),4.58,(3.44 - 6.09)
Region 4,6.49,(4.67 - 8.95),12.15,(8.76 - 16.62),3.63,(2.30 - 5.68),4.68,(3.26 - 6.66)
Region 5 (Central),5.69,(4.00 - 8.04),*,(* - *),3.52,(2.12 - 5.79),4.46,(2.97 - 6.65)
Region 6 (Eastern),5.34,(3.74 - 7.58),*,(* - *),3.34,(2.02 - 5.46),4.14,(2.75 - 6.19)
Pennsylvania,4.39,(3.81 - 5.06),7.61,(6.75 - 8.58),2.28,(1.85 - 2.80),3.03,(2.61 - 3.51)
Region 1 (Allegheny),4.22,(3.23 - 5.50),7.95,(6.14 - 10.25),2.42,(1.68 - 3.49),3.15,(2.37 - 4.18)
"Regions 3, 8, 9, and 51",4.09,(2.99 - 5.56),7.70,(5.67 - 10.38),1.91,(1.26 - 2.89),2.77,(2.04 - 3.75)
"Regions 4, 11, 37, and 49",4.37,(3.30 - 5.76),7.24,(5.28 - 9.87),2.23,(1.48 - 3.35),2.91,(2.11 - 4.00)
"Regions 5, 18, 23, 24, and 46",4.23,(3.08 - 5.81),7.35,(5.29 - 10.14),2.12,(1.38 - 3.26),2.83,(2.02 - 3.96)
"Regions 6, 12, 16, 31, 35, 45, and 47",4.54,(3.38 - 6.07),7.62,(5.72 - 10.07),2.20,(1.45 - 3.31),3.25,(2.42 - 4.33)
"Regions 7, 13, 20, and 33",4.87,(3.81 - 6.20),8.35,(6.61 - 10.50),2.25,(1.57 - 3.20),3.05,(2.36 - 3.93)
"Regions 10, 15, 27, 32, 43, and 44",4.49,(3.32 - 6.04),8.01,(5.89 - 10.80),2.17,(1.42 - 3.30),2.93,(2.11 - 4.04)
Regions 17 and 21,4.26,(3.09 - 5.83),7.19,(5.26 - 9.76),2.15,(1.40 - 3.31),2.95,(2.14 - 4.07)
"Regions 19, 26, 28, and 42",4.33,(3.24 - 5.77),6.97,(5.15 - 9.36),2.06,(1.37 - 3.10),2.71,(1.96 - 3.73)
"Regions 22, 38, 40, 41, and 48",4.45,(3.33 - 5.92),7.63,(5.60 - 10.33),2.06,(1.35 - 3.12),2.75,(1.98 - 3.80)
Regions 29 and 34,3.69,(2.63 - 5.13),6.41,(4.55 - 8.96),1.88,(1.21 - 2.92),2.50,(1.76 - 3.54)
Regions 30 and 50,3.86,(2.82 - 5.26),7.04,(5.12 - 9.60),1.93,(1.25 - 2.97),2.63,(1.88 - 3.65)
Region 36 (Philadelphia),4.40,(3.28 - 5.88),7.79,(6.02 - 10.02),3.30,(2.24 - 4.85),4.03,(3.00 - 5.39)
Rhode Island,5.60,(4.48 - 6.97),12.31,(10.30 - 14.64),4.63,(3.49 - 6.10),5.83,(4.74 - 7.15)
Bristol and Newport,5.56,(3.95 - 7.76),11.51,(8.15 - 16.02),3.90,(2.41 - 6.25),5.10,(3.50 - 7.38)
Kent,5.86,(4.15 - 8.19),13.02,(9.49 - 17.61),4.03,(2.62 - 6.17),5.11,(3.60 - 7.21)
Providence,5.63,(4.29 - 7.37),12.48,(10.06 - 15.37),5.14,(3.70 - 7.11),6.34,(4.98 - 8.05)
Washington,5.10,(3.64 - 7.10),11.64,(8.30 - 16.07),3.70,(2.34 - 5.81),5.05,(3.57 - 7.10)
South Carolina,4.50,(3.64 - 5.54),7.21,(5.87 - 8.83),2.29,(1.64 - 3.18),2.99,(2.32 - 3.83)
Region 1,4.59,(3.33 - 6.30),7.48,(5.35 - 10.37),2.18,(1.36 - 3.47),2.90,(2.01 - 4.16)
Region 2,4.59,(3.39 - 6.18),8.12,(6.12 - 10.69),2.40,(1.56 - 3.68),3.25,(2.37 - 4.45)
Region 3,4.30,(3.09 - 5.95),6.17,(4.31 - 8.78),2.19,(1.33 - 3.58),2.72,(1.82 - 4.04)
Region 4,4.43,(3.26 - 6.01),6.54,(4.64 - 9.15),2.35,(1.49 - 3.68),2.96,(2.06 - 4.24)
South Dakota,3.79,(2.98 - 4.82),6.44,(5.14 - 8.04),1.56,(1.07 - 2.27),2.32,(1.78 - 3.01)
Region 1,3.77,(2.63 - 5.37),6.07,(4.18 - 8.74),1.59,(0.92 - 2.72),2.34,(1.56 - 3.48)
Region 2,3.51,(2.49 - 4.94),6.02,(4.33 - 8.33),1.48,(0.91 - 2.40),2.13,(1.49 - 3.04)
Region 3,3.87,(2.73 - 5.47),6.92,(4.86 - 9.76),1.67,(1.02 - 2.72),2.65,(1.87 - 3.75)
Region 4,3.88,(2.66 - 5.63),6.77,(4.56 - 9.95),1.56,(0.91 - 2.68),2.42,(1.62 - 3.61)
Region 5,3.93,(2.75 - 5.60),6.23,(4.31 - 8.92),1.52,(0.88 - 2.61),2.15,(1.43 - 3.23)
Region 6,3.86,(2.68 - 5.53),6.49,(4.28 - 9.73),1.51,(0.87 - 2.61),2.18,(1.42 - 3.32)
Region 7,4.02,(2.79 - 5.75),6.75,(4.60 - 9.80),1.58,(0.92 - 2.69),2.34,(1.57 - 3.49)
Tennessee,5.18,(4.21 - 6.37),9.97,(8.44 - 11.74),3.74,(2.84 - 4.91),4.58,(3.70 - 5.66)
Region 1,5.57,(4.00 - 7.72),10.30,(7.32 - 14.31),3.40,(2.16 - 5.30),4.21,(2.91 - 6.06)
Region 2,5.56,(4.00 - 7.69),11.71,(8.98 - 15.12),3.76,(2.49 - 5.65),4.79,(3.50 - 6.52)
Region 3,5.51,(3.93 - 7.67),11.69,(8.73 - 15.48),3.82,(2.51 - 5.77),4.85,(3.50 - 6.69)
Region 4 (Davidson),*,(* - *),10.04,(7.10 - 14.01),4.29,(2.76 - 6.61),5.07,(3.51 - 7.28)
Region 5,5.15,(3.77 - 6.99),9.35,(6.96 - 12.46),3.75,(2.48 - 5.63),4.52,(3.25 - 6.27)
Region 6,5.35,(3.82 - 7.45),9.97,(7.20 - 13.65),3.56,(2.24 - 5.60),4.42,(3.05 - 6.36)
Region 7 (Shelby),4.33,(3.05 - 6.11),6.87,(4.81 - 9.71),3.60,(2.27 - 5.67),4.08,(2.77 - 5.97)
Texas,4.92,(4.31 - 5.62),7.39,(6.56 - 8.31),2.73,(2.26 - 3.30),3.48,(3.03 - 3.99)
Region 1,5.04,(3.78 - 6.69),8.71,(6.37 - 11.80),2.53,(1.67 - 3.83),3.66,(2.69 - 4.97)
Region 2,5.24,(3.81 - 7.18),8.41,(5.93 - 11.80),2.70,(1.74 - 4.19),3.69,(2.61 - 5.20)
Region 3,4.80,(3.93 - 5.86),7.40,(6.15 - 8.88),2.97,(2.29 - 3.85),3.63,(2.97 - 4.43)
Region 3a,4.89,(3.81 - 6.25),7.82,(6.20 - 9.82),3.09,(2.24 - 4.24),3.79,(2.96 - 4.83)
Region 3bc,4.66,(3.54 - 6.11),6.68,(5.10 - 8.70),2.76,(1.93 - 3.93),3.35,(2.53 - 4.42)
Region 4,5.64,(4.18 - 7.57),8.14,(6.03 - 10.90),2.63,(1.77 - 3.89),3.44,(2.52 - 4.67)
Region 5,4.87,(3.56 - 6.62),7.78,(5.63 - 10.66),2.58,(1.71 - 3.88),3.39,(2.46 - 4.66)
