State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Michigan,1.91,(1.57 - 2.33),7.54,(6.75 - 8.42),3.04,(2.59 - 3.58),3.70,(3.28 - 4.17)
Detroit City,1.10,(0.72 - 1.68),6.46,(4.74 - 8.74),4.76,(3.36 - 6.70),5.02,(3.72 - 6.73)
Genesee,1.80,(1.25 - 2.59),7.87,(5.73 - 10.72),3.17,(2.22 - 4.52),3.83,(2.85 - 5.12)
Kalamazoo,1.86,(1.27 - 2.71),7.76,(5.65 - 10.58),2.85,(2.02 - 4.00),3.63,(2.76 - 4.76)
Kent,1.86,(1.27 - 2.72),8.74,(6.42 - 11.78),3.40,(2.42 - 4.76),4.21,(3.19 - 5.53)
Lakeshore,1.88,(1.33 - 2.65),7.71,(5.56 - 10.61),2.85,(2.03 - 3.99),3.60,(2.73 - 4.74)
Macomb,1.94,(1.34 - 2.81),6.14,(4.46 - 8.40),2.56,(1.77 - 3.68),3.01,(2.21 - 4.08)
Mid South,1.93,(1.36 - 2.73),9.19,(7.18 - 11.71),3.03,(2.20 - 4.16),4.12,(3.26 - 5.20)
Northern,2.25,(1.57 - 3.22),7.02,(5.14 - 9.52),2.46,(1.74 - 3.47),3.16,(2.40 - 4.14)
Oakland,2.17,(1.54 - 3.06),7.55,(5.80 - 9.78),3.19,(2.34 - 4.34),3.71,(2.88 - 4.77)
Pathways and Western,2.16,(1.48 - 3.14),7.55,(5.33 - 10.59),2.89,(1.97 - 4.21),3.64,(2.67 - 4.94)
Riverhaven,2.22,(1.55 - 3.16),7.41,(5.18 - 10.47),2.76,(1.90 - 3.99),3.37,(2.47 - 4.60)
Saginaw,1.90,(1.30 - 2.76),6.90,(4.88 - 9.67),2.90,(1.98 - 4.22),3.48,(2.54 - 4.76)
Southeast,2.00,(1.45 - 2.75),7.59,(5.83 - 9.81),2.92,(2.16 - 3.93),3.51,(2.74 - 4.49)
St. Clair,2.16,(1.49 - 3.12),7.03,(4.85 - 10.08),2.64,(1.83 - 3.82),3.23,(2.36 - 4.41)
Washtenaw,1.96,(1.37 - 2.80),7.03,(5.09 - 9.63),2.76,(1.92 - 3.93),3.57,(2.67 - 4.75)
Minnesota,2.38,(1.79 - 3.16),7.90,(6.55 - 9.50),3.51,(2.77 - 4.45),4.17,(3.46 - 5.01)
Regions 1 and 2,2.50,(1.65 - 3.78),8.95,(6.25 - 12.66),3.49,(2.38 - 5.09),4.36,(3.18 - 5.94)
Regions 3 and 4,2.26,(1.48 - 3.42),8.58,(6.13 - 11.90),3.40,(2.35 - 4.90),4.28,(3.18 - 5.72)
Regions 5 and 6,2.57,(1.72 - 3.82),7.30,(5.07 - 10.41),3.00,(2.00 - 4.47),3.69,(2.65 - 5.10)
Region 7A (Hennepin),2.15,(1.42 - 3.25),7.96,(5.65 - 11.10),3.80,(2.63 - 5.47),4.34,(3.17 - 5.91)
Region 7B (Ramsey),2.22,(1.46 - 3.36),7.73,(5.23 - 11.29),3.66,(2.48 - 5.36),4.26,(3.07 - 5.89)
Region 7C,2.51,(1.69 - 3.70),7.29,(5.22 - 10.11),3.70,(2.58 - 5.28),4.20,(3.09 - 5.68)
Mississippi,1.51,(1.10 - 2.09),6.97,(5.69 - 8.52),2.62,(2.01 - 3.42),3.30,(2.70 - 4.02)
Region 1,1.66,(1.05 - 2.60),8.70,(6.17 - 12.13),2.74,(1.84 - 4.06),3.64,(2.65 - 4.98)
Region 2,1.22,(0.76 - 1.95),5.73,(3.82 - 8.50),2.81,(1.84 - 4.26),3.29,(2.32 - 4.65)
Region 3,1.44,(0.93 - 2.22),7.11,(4.99 - 10.04),2.58,(1.71 - 3.86),3.34,(2.42 - 4.58)
Region 4,1.45,(0.95 - 2.23),6.00,(4.12 - 8.67),2.61,(1.76 - 3.87),3.14,(2.28 - 4.32)
Region 5,*,(* - *),6.06,(4.01 - 9.04),2.56,(1.65 - 3.97),3.10,(2.15 - 4.43)
Region 6,1.59,(1.04 - 2.44),6.79,(4.62 - 9.87),2.53,(1.68 - 3.79),3.28,(2.36 - 4.54)
Region 7,1.76,(1.14 - 2.71),7.29,(5.12 - 10.29),2.43,(1.65 - 3.58),3.07,(2.24 - 4.20)
Missouri,2.06,(1.54 - 2.77),7.38,(6.11 - 8.90),3.02,(2.37 - 3.84),3.65,(3.02 - 4.39)
Central,2.16,(1.39 - 3.34),6.47,(4.43 - 9.35),2.71,(1.82 - 4.02),3.37,(2.43 - 4.64)
Eastern,2.01,(1.41 - 2.85),7.59,(5.79 - 9.89),3.22,(2.36 - 4.38),3.82,(2.97 - 4.91)
Eastern (St. Louis City and County),1.95,(1.29 - 2.95),7.88,(5.63 - 10.93),3.37,(2.32 - 4.86),3.98,(2.93 - 5.38)
Eastern (excluding St. Louis),2.11,(1.39 - 3.18),7.09,(4.84 - 10.26),2.94,(2.00 - 4.30),3.53,(2.57 - 4.85)
Northwest,1.98,(1.39 - 2.82),6.80,(5.08 - 9.06),3.07,(2.23 - 4.21),3.58,(2.73 - 4.67)
Northwest (Jackson),1.90,(1.25 - 2.89),7.04,(4.82 - 10.17),3.25,(2.21 - 4.74),3.73,(2.67 - 5.19)
Northwest (excluding Jackson),2.05,(1.35 - 3.10),6.62,(4.53 - 9.57),2.91,(1.95 - 4.32),3.45,(2.46 - 4.81)
Southeast,2.22,(1.48 - 3.32),8.01,(5.69 - 11.16),2.87,(1.90 - 4.30),3.58,(2.58 - 4.96)
Southwest,2.12,(1.39 - 3.23),8.27,(5.80 - 11.66),2.84,(1.96 - 4.11),3.64,(2.68 - 4.93)
Montana,2.71,(1.99 - 3.66),10.44,(8.68 - 12.50),3.49,(2.74 - 4.43),4.50,(3.76 - 5.37)
Region 1,2.77,(1.82 - 4.19),10.06,(6.72 - 14.81),2.94,(1.96 - 4.37),3.84,(2.75 - 5.33)
Region 2,2.48,(1.63 - 3.76),8.97,(6.27 - 12.69),2.92,(2.01 - 4.23),3.76,(2.77 - 5.09)
Region 3,2.66,(1.76 - 3.98),11.16,(8.13 - 15.14),3.37,(2.34 - 4.83),4.40,(3.29 - 5.86)
Region 4,2.64,(1.74 - 3.99),11.74,(8.75 - 15.56),4.17,(2.96 - 5.85),5.40,(4.14 - 7.02)
Region 5,2.89,(1.95 - 4.27),9.51,(7.12 - 12.59),3.41,(2.43 - 4.77),4.31,(3.32 - 5.59)
Nebraska,2.13,(1.59 - 2.86),8.12,(6.72 - 9.78),2.87,(2.24 - 3.66),3.70,(3.09 - 4.43)
Regions 1 and 2,2.24,(1.55 - 3.22),7.73,(5.64 - 10.51),2.48,(1.79 - 3.44),3.22,(2.47 - 4.19)
Region 1,*,(* - *),*,(* - *),2.42,(1.61 - 3.63),3.22,(2.30 - 4.48)
Region 2,2.31,(1.52 - 3.50),7.67,(5.12 - 11.34),*,(* - *),3.22,(2.30 - 4.49)
Region 3,2.22,(1.48 - 3.31),8.25,(5.65 - 11.90),2.68,(1.82 - 3.95),3.55,(2.58 - 4.88)
Region 4,2.27,(1.52 - 3.38),8.31,(5.71 - 11.95),2.84,(1.94 - 4.13),3.65,(2.67 - 4.98)
Region 5,2.15,(1.44 - 3.19),9.69,(7.27 - 12.81),3.23,(2.28 - 4.55),4.40,(3.41 - 5.67)
Region 6,2.02,(1.37 - 2.97),6.96,(5.08 - 9.48),2.82,(1.97 - 4.03),3.45,(2.59 - 4.59)
Nevada,2.19,(1.60 - 3.00),6.82,(5.45 - 8.50),3.11,(2.34 - 4.13),3.60,(2.86 - 4.52)
Clark,2.22,(1.54 - 3.18),6.36,(4.78 - 8.41),3.14,(2.25 - 4.38),3.56,(2.69 - 4.68)
Rural,2.11,(1.38 - 3.20),7.63,(5.20 - 11.05),2.61,(1.77 - 3.83),3.27,(2.37 - 4.50)
Washoe,2.14,(1.40 - 3.26),8.07,(5.79 - 11.14),3.40,(2.35 - 4.90),4.05,(2.99 - 5.47)
New Hampshire,2.27,(1.71 - 3.00),8.89,(7.41 - 10.63),2.92,(2.27 - 3.74),3.71,(3.08 - 4.48)
Central,2.28,(1.62 - 3.20),9.55,(7.42 - 12.20),2.97,(2.18 - 4.05),3.92,(3.10 - 4.96)
Central 1,2.23,(1.49 - 3.33),9.16,(6.49 - 12.79),2.98,(2.02 - 4.37),3.96,(2.92 - 5.35)
Central 2,2.32,(1.54 - 3.49),9.99,(7.25 - 13.62),2.96,(2.01 - 4.35),3.89,(2.86 - 5.26)
Northern,2.37,(1.56 - 3.57),10.58,(7.45 - 14.82),2.95,(2.01 - 4.31),4.06,(3.00 - 5.47)
Southern,2.24,(1.63 - 3.08),8.07,(6.35 - 10.20),2.89,(2.15 - 3.88),3.53,(2.79 - 4.46)
Southern 1 (Rockingham),2.38,(1.61 - 3.51),8.11,(5.69 - 11.45),3.06,(2.08 - 4.49),3.64,(2.63 - 5.01)
Southern 2,2.16,(1.49 - 3.12),8.04,(5.97 - 10.75),2.78,(1.96 - 3.93),3.47,(2.63 - 4.57)
New Jersey,1.75,(1.27 - 2.40),5.91,(4.72 - 7.38),2.60,(1.97 - 3.41),3.03,(2.44 - 3.77)
Central,1.86,(1.23 - 2.82),6.25,(4.34 - 8.92),2.37,(1.57 - 3.56),2.86,(2.05 - 4.00)
Metropolitan,1.58,(1.03 - 2.43),5.13,(3.54 - 7.38),2.71,(1.83 - 4.00),3.05,(2.18 - 4.25)
Northern,1.71,(1.13 - 2.60),5.48,(3.86 - 7.71),2.43,(1.67 - 3.52),2.81,(2.05 - 3.83)
Southern,1.87,(1.23 - 2.82),7.01,(4.88 - 9.98),2.98,(1.99 - 4.43),3.54,(2.54 - 4.92)
New Mexico,2.44,(1.84 - 3.24),8.82,(7.29 - 10.64),3.22,(2.49 - 4.16),4.10,(3.39 - 4.96)
Region 1,2.45,(1.63 - 3.67),9.19,(6.66 - 12.55),3.55,(2.41 - 5.21),4.46,(3.29 - 6.01)
Region 2,2.42,(1.56 - 3.74),7.86,(5.36 - 11.38),2.93,(1.94 - 4.42),3.59,(2.54 - 5.03)
Region 3 (Bernalillo),2.33,(1.58 - 3.43),8.83,(6.56 - 11.79),3.40,(2.38 - 4.83),4.22,(3.19 - 5.56)
Region 4,2.41,(1.58 - 3.65),8.11,(5.55 - 11.70),2.71,(1.81 - 4.02),3.63,(2.63 - 4.99)
Region 5,2.62,(1.74 - 3.91),9.47,(6.76 - 13.13),3.15,(2.14 - 4.60),4.24,(3.13 - 5.73)
New York,1.82,(1.48 - 2.23),7.70,(6.84 - 8.66),3.10,(2.62 - 3.66),3.79,(3.35 - 4.29)
Region A,1.55,(1.19 - 2.03),6.93,(5.86 - 8.18),3.54,(2.88 - 4.33),4.02,(3.41 - 4.74)
Region 1,1.48,(0.98 - 2.21),6.00,(4.18 - 8.53),3.44,(2.37 - 4.95),3.87,(2.81 - 5.29)
Region 2,1.49,(1.01 - 2.18),6.35,(4.80 - 8.36),3.34,(2.47 - 4.51),3.81,(2.97 - 4.87)
Region 3,1.71,(1.12 - 2.60),9.61,(7.06 - 12.95),4.81,(3.45 - 6.67),5.40,(4.05 - 7.15)
Region 4,1.65,(1.12 - 2.41),6.56,(4.81 - 8.90),2.84,(2.00 - 4.02),3.33,(2.49 - 4.45)
Region B,1.99,(1.53 - 2.60),7.58,(6.16 - 9.31),2.61,(2.03 - 3.33),3.30,(2.72 - 4.00)
Region 5,2.12,(1.51 - 2.95),7.55,(5.62 - 10.07),2.45,(1.74 - 3.45),3.15,(2.41 - 4.11)
Region 6,1.79,(1.25 - 2.56),6.90,(4.86 - 9.73),2.68,(1.84 - 3.87),3.24,(2.37 - 4.41)
Region 7,1.92,(1.30 - 2.83),8.53,(6.07 - 11.86),3.01,(2.09 - 4.30),3.90,(2.90 - 5.22)
Region C,1.95,(1.55 - 2.46),8.68,(7.44 - 10.12),2.86,(2.34 - 3.50),3.83,(3.31 - 4.42)
Region 8,2.00,(1.40 - 2.85),10.35,(7.76 - 13.67),2.97,(2.09 - 4.21),4.14,(3.17 - 5.38)
Region 9,1.99,(1.40 - 2.83),7.66,(5.47 - 10.62),2.75,(1.92 - 3.91),3.56,(2.68 - 4.72)
Region 10,1.95,(1.33 - 2.84),7.99,(5.77 - 10.97),2.70,(1.88 - 3.86),3.82,(2.89 - 5.03)
Region 11,1.77,(1.23 - 2.56),8.60,(6.41 - 11.46),2.69,(1.92 - 3.75),3.67,(2.84 - 4.75)
Region 12,2.05,(1.43 - 2.93),8.57,(6.36 - 11.46),3.08,(2.21 - 4.28),3.91,(3.01 - 5.08)
Region D,2.09,(1.59 - 2.73),8.54,(6.90 - 10.53),3.04,(2.36 - 3.92),3.97,(3.27 - 4.81)
Region 13,2.11,(1.46 - 3.04),9.22,(6.55 - 12.83),3.07,(2.09 - 4.50),4.08,(3.00 - 5.54)
Region 14,2.11,(1.45 - 3.04),7.68,(5.32 - 10.96),2.96,(2.08 - 4.20),3.79,(2.82 - 5.07)
Region 15,2.04,(1.40 - 2.98),8.83,(6.22 - 12.39),3.10,(2.14 - 4.46),4.05,(3.01 - 5.44)
North Carolina,1.66,(1.24 - 2.23),6.60,(5.41 - 8.02),2.77,(2.16 - 3.54),3.30,(2.71 - 4.00)
CenterPoint/Guilford,1.64,(1.14 - 2.37),6.30,(4.56 - 8.65),2.82,(2.03 - 3.92),3.30,(2.48 - 4.37)
CenterPoint,1.66,(1.08 - 2.56),6.09,(4.00 - 9.17),2.49,(1.65 - 3.73),2.94,(2.06 - 4.17)
Guilford,*,(* - *),*,(* - *),*,(* - *),3.70,(2.57 - 5.32)
Durham,1.47,(0.97 - 2.23),5.95,(4.10 - 8.57),2.78,(1.89 - 4.09),3.25,(2.36 - 4.46)
East Carolina,*,(* - *),7.47,(5.07 - 10.89),3.06,(2.02 - 4.62),3.78,(2.69 - 5.27)
Eastpointe,*,(* - *),6.23,(4.17 - 9.20),3.07,(2.06 - 4.55),3.49,(2.48 - 4.89)
ECCS,*,(* - *),7.19,(4.78 - 10.68),*,(* - *),3.66,(2.61 - 5.11)
Mecklenburg,1.57,(1.01 - 2.45),5.75,(4.00 - 8.21),3.03,(2.02 - 4.52),3.38,(2.39 - 4.76)
Pathways,1.82,(1.19 - 2.78),6.65,(4.46 - 9.82),2.54,(1.70 - 3.80),3.03,(2.13 - 4.28)
PBH,1.78,(1.18 - 2.67),6.94,(4.69 - 10.16),2.68,(1.77 - 4.02),3.27,(2.32 - 4.58)
Sandhills,*,(* - *),6.14,(4.00 - 9.32),*,(* - *),3.07,(2.14 - 4.38)
Smoky Mountain,*,(* - *),7.81,(5.28 - 11.40),*,(* - *),3.15,(2.23 - 4.43)
Western Highlands,*,(* - *),7.21,(4.79 - 10.70),*,(* - *),2.97,(2.07 - 4.25)
North Dakota,2.38,(1.79 - 3.16),8.21,(6.79 - 9.89),2.72,(2.09 - 3.54),3.73,(3.11 - 4.46)
Badlands and West Central,2.42,(1.64 - 3.56),7.98,(5.67 - 11.11),2.49,(1.69 - 3.68),3.35,(2.47 - 4.53)
Lake Region and South Central,2.49,(1.66 - 3.72),8.41,(5.79 - 12.06),2.49,(1.63 - 3.79),3.36,(2.41 - 4.66)
North Central and Northwest,2.33,(1.56 - 3.49),8.14,(5.76 - 11.38),2.66,(1.77 - 3.97),3.52,(2.57 - 4.81)
Northeast,2.33,(1.56 - 3.46),8.40,(5.94 - 11.75),2.95,(2.01 - 4.31),4.38,(3.28 - 5.84)
Southeast,2.32,(1.58 - 3.40),8.21,(6.17 - 10.84),3.04,(2.12 - 4.34),4.10,(3.16 - 5.32)
Ohio,1.86,(1.55 - 2.24),7.77,(6.98 - 8.64),2.86,(2.43 - 3.35),3.56,(3.17 - 4.00)
"Boards 2, 46, 55, and 68",2.09,(1.47 - 2.98),7.05,(5.05 - 9.74),2.62,(1.85 - 3.69),3.23,(2.42 - 4.30)
"Boards 3, 52, and 85",1.96,(1.36 - 2.81),6.88,(4.85 - 9.66),2.46,(1.70 - 3.55),3.10,(2.29 - 4.19)
Boards 4 and 78,2.05,(1.42 - 2.94),8.43,(5.90 - 11.91),2.77,(1.94 - 3.95),3.47,(2.57 - 4.67)
Boards 5 and 60,1.99,(1.39 - 2.84),8.80,(6.29 - 12.19),2.74,(1.94 - 3.87),3.84,(2.90 - 5.08)
"Boards 7, 15, 41, 79, and 84",2.19,(1.52 - 3.15),8.22,(5.98 - 11.21),2.88,(2.01 - 4.10),3.55,(2.64 - 4.75)
"Boards 8, 13, and 83",1.89,(1.30 - 2.75),7.07,(4.93 - 10.04),2.40,(1.66 - 3.46),3.03,(2.23 - 4.12)
Board 9 (Butler),1.98,(1.37 - 2.85),7.66,(5.34 - 10.87),2.76,(1.92 - 3.97),3.60,(2.66 - 4.86)
Board 12,2.04,(1.41 - 2.95),8.70,(6.25 - 12.00),2.79,(1.96 - 3.96),3.78,(2.85 - 5.00)
Boards 18 and 47,1.49,(1.05 - 2.11),7.00,(5.33 - 9.16),2.75,(1.99 - 3.79),3.30,(2.55 - 4.26)
"Boards 20, 32, 54, and 69",2.03,(1.40 - 2.92),7.26,(5.07 - 10.30),2.51,(1.73 - 3.62),3.17,(2.31 - 4.34)
"Boards 21, 39, 51, 70, and 80",1.85,(1.28 - 2.66),6.96,(5.04 - 9.52),2.45,(1.72 - 3.47),3.05,(2.27 - 4.08)
"Boards 22, 74, and 87",2.00,(1.39 - 2.86),8.26,(5.84 - 11.56),2.69,(1.88 - 3.84),3.61,(2.68 - 4.83)
Boards 23 and 45,2.07,(1.45 - 2.96),7.61,(5.40 - 10.62),2.74,(1.93 - 3.88),3.46,(2.58 - 4.62)
Board 25 (Franklin),1.79,(1.26 - 2.54),8.30,(6.37 - 10.75),3.59,(2.63 - 4.89),4.32,(3.37 - 5.53)
"Boards 27, 71, and 73",1.96,(1.35 - 2.83),6.85,(4.82 - 9.67),2.57,(1.81 - 3.65),3.15,(2.34 - 4.22)
"Boards 28, 43, and 67",2.08,(1.46 - 2.96),8.23,(6.13 - 10.96),2.85,(2.02 - 4.03),3.65,(2.77 - 4.80)
Board 31 (Hamilton),1.74,(1.21 - 2.48),7.70,(5.60 - 10.51),3.19,(2.27 - 4.47),3.85,(2.90 - 5.09)
Board 48 (Lucas),1.75,(1.22 - 2.51),8.03,(5.81 - 10.99),3.11,(2.18 - 4.41),3.85,(2.89 - 5.12)
Boards 50 and 76,1.87,(1.30 - 2.67),7.06,(5.07 - 9.74),2.73,(1.91 - 3.89),3.34,(2.47 - 4.49)
Board 57 (Montgomery),1.80,(1.25 - 2.57),9.26,(6.71 - 12.64),3.16,(2.22 - 4.49),4.03,(3.02 - 5.35)
Board 77 (Summit),1.96,(1.38 - 2.78),8.79,(6.35 - 12.04),3.10,(2.21 - 4.32),3.84,(2.90 - 5.07)
Oklahoma,1.95,(1.42 - 2.66),6.99,(5.67 - 8.60),2.74,(2.13 - 3.53),3.40,(2.80 - 4.13)
Central,1.96,(1.26 - 3.03),6.29,(4.26 - 9.21),2.50,(1.66 - 3.73),3.18,(2.28 - 4.42)
East Central,1.96,(1.27 - 3.02),6.22,(4.15 - 9.24),2.32,(1.52 - 3.51),2.88,(2.04 - 4.07)
Northeast,2.11,(1.37 - 3.22),7.67,(5.11 - 11.37),2.65,(1.74 - 4.01),3.47,(2.47 - 4.86)
Northwest and Southwest,2.05,(1.31 - 3.20),7.32,(4.95 - 10.70),2.69,(1.80 - 3.99),3.44,(2.47 - 4.78)
Oklahoma County,1.86,(1.19 - 2.88),7.32,(5.13 - 10.34),3.26,(2.23 - 4.76),3.89,(2.84 - 5.31)
Southeast,1.91,(1.24 - 2.94),6.21,(4.27 - 8.94),2.29,(1.53 - 3.41),2.85,(2.04 - 3.96)
Tulsa County,1.85,(1.19 - 2.85),7.51,(5.21 - 10.72),3.15,(2.15 - 4.59),3.78,(2.75 - 5.17)
Oregon,2.03,(1.52 - 2.71),7.62,(6.27 - 9.24),2.92,(2.30 - 3.69),3.55,(2.96 - 4.27)
Region 1 (Multnomah),1.90,(1.24 - 2.91),7.04,(4.94 - 9.93),3.27,(2.25 - 4.74),3.74,(2.71 - 5.13)
Region 2,2.04,(1.36 - 3.05),9.01,(6.29 - 12.74),3.31,(2.31 - 4.70),4.02,(2.98 - 5.41)
Region 3,1.96,(1.31 - 2.90),6.74,(5.00 - 9.01),2.59,(1.80 - 3.69),3.24,(2.45 - 4.26)
Region 4,2.28,(1.51 - 3.44),8.09,(5.58 - 11.61),2.62,(1.79 - 3.84),3.30,(2.39 - 4.53)
Region 5 (Central),*,(* - *),*,(* - *),2.81,(1.88 - 4.19),3.52,(2.50 - 4.95)
Region 6 (Eastern),2.00,(1.30 - 3.06),*,(* - *),*,(* - *),3.50,(2.47 - 4.93)
Pennsylvania,1.59,(1.25 - 2.01),7.47,(6.58 - 8.46),2.58,(2.14 - 3.11),3.27,(2.86 - 3.73)
Region 1 (Allegheny),1.55,(1.06 - 2.26),7.91,(5.98 - 10.40),2.95,(2.10 - 4.12),3.60,(2.75 - 4.70)
"Regions 3, 8, 9, and 51",1.63,(1.11 - 2.39),7.52,(5.41 - 10.35),2.26,(1.55 - 3.29),3.04,(2.27 - 4.06)
"Regions 4, 11, 37, and 49",1.66,(1.14 - 2.43),7.44,(5.30 - 10.35),2.57,(1.80 - 3.66),3.23,(2.41 - 4.31)
"Regions 5, 18, 23, 24, and 46",1.64,(1.10 - 2.45),6.60,(4.51 - 9.56),2.33,(1.60 - 3.36),2.90,(2.12 - 3.96)
"Regions 6, 12, 16, 31, 35, 45, and 47",1.73,(1.17 - 2.56),10.34,(7.74 - 13.67),2.63,(1.82 - 3.78),4.12,(3.18 - 5.31)
"Regions 7, 13, 20, and 33",1.68,(1.19 - 2.38),7.22,(5.55 - 9.35),2.45,(1.78 - 3.36),3.08,(2.40 - 3.94)
"Regions 10, 15, 27, 32, 43, and 44",1.76,(1.20 - 2.58),7.56,(5.36 - 10.58),2.31,(1.57 - 3.38),2.99,(2.19 - 4.07)
Regions 17 and 21,1.69,(1.12 - 2.54),8.72,(6.30 - 11.94),2.76,(1.89 - 4.01),3.70,(2.76 - 4.96)
"Regions 19, 26, 28, and 42",1.55,(1.04 - 2.29),6.77,(4.91 - 9.29),2.50,(1.73 - 3.60),3.06,(2.27 - 4.12)
"Regions 22, 38, 40, 41, and 48",1.68,(1.15 - 2.45),7.00,(4.97 - 9.77),2.22,(1.52 - 3.22),2.81,(2.08 - 3.79)
Regions 29 and 34,1.59,(1.07 - 2.35),6.30,(4.34 - 9.07),2.20,(1.48 - 3.27),2.76,(1.99 - 3.82)
Regions 30 and 50,1.73,(1.18 - 2.53),7.45,(5.34 - 10.31),2.65,(1.85 - 3.79),3.30,(2.46 - 4.43)
Region 36 (Philadelphia),1.16,(0.78 - 1.72),6.99,(5.31 - 9.16),3.28,(2.36 - 4.55),3.88,(2.98 - 5.05)
Rhode Island,2.00,(1.43 - 2.79),7.27,(5.87 - 8.97),3.61,(2.71 - 4.79),4.19,(3.35 - 5.21)
Bristol and Newport,2.20,(1.44 - 3.35),6.92,(4.60 - 10.28),3.33,(2.17 - 5.09),3.90,(2.72 - 5.55)
Kent,2.03,(1.29 - 3.18),7.05,(4.81 - 10.22),3.20,(2.12 - 4.81),3.66,(2.58 - 5.19)
Providence,1.96,(1.31 - 2.90),7.27,(5.55 - 9.47),3.86,(2.74 - 5.41),4.42,(3.37 - 5.76)
Washington,1.97,(1.27 - 3.04),7.84,(5.31 - 11.42),3.29,(2.17 - 4.94),4.06,(2.91 - 5.62)
South Carolina,1.93,(1.45 - 2.57),6.89,(5.62 - 8.42),3.29,(2.58 - 4.20),3.80,(3.12 - 4.62)
Region 1,2.01,(1.35 - 2.97),7.93,(5.60 - 11.10),3.09,(2.16 - 4.41),3.74,(2.78 - 5.03)
Region 2,1.94,(1.33 - 2.82),6.34,(4.57 - 8.73),3.39,(2.39 - 4.78),3.83,(2.86 - 5.10)
Region 3,1.77,(1.16 - 2.68),6.32,(4.37 - 9.05),3.51,(2.39 - 5.11),3.88,(2.79 - 5.38)
Region 4,1.96,(1.31 - 2.92),6.90,(4.96 - 9.53),3.25,(2.24 - 4.68),3.78,(2.79 - 5.11)
South Dakota,2.02,(1.52 - 2.67),8.43,(7.02 - 10.09),2.78,(2.18 - 3.53),3.66,(3.07 - 4.35)
Region 1,2.02,(1.34 - 3.03),9.27,(6.61 - 12.84),2.89,(1.97 - 4.23),3.96,(2.95 - 5.30)
Region 2,1.90,(1.27 - 2.83),7.32,(5.34 - 9.97),2.58,(1.79 - 3.70),3.26,(2.44 - 4.35)
Region 3,2.13,(1.41 - 3.20),8.14,(5.77 - 11.35),2.86,(1.96 - 4.15),3.84,(2.86 - 5.15)
Region 4,2.02,(1.32 - 3.09),9.85,(6.76 - 14.13),2.99,(2.02 - 4.42),4.12,(3.01 - 5.63)
Region 5,2.13,(1.38 - 3.26),8.66,(5.96 - 12.42),2.89,(1.94 - 4.30),3.67,(2.65 - 5.08)
Region 6,2.01,(1.33 - 3.03),8.76,(5.89 - 12.85),2.74,(1.82 - 4.12),3.55,(2.54 - 4.96)
Region 7,2.03,(1.36 - 3.01),8.41,(5.85 - 11.95),2.73,(1.86 - 4.01),3.57,(2.59 - 4.89)
Tennessee,1.79,(1.34 - 2.38),7.43,(6.12 - 8.99),2.82,(2.20 - 3.61),3.44,(2.84 - 4.17)
Region 1,2.05,(1.35 - 3.12),6.98,(4.66 - 10.34),2.37,(1.58 - 3.54),2.92,(2.07 - 4.11)
Region 2,1.93,(1.27 - 2.93),7.34,(5.25 - 10.18),2.58,(1.75 - 3.79),3.20,(2.33 - 4.37)
Region 3,1.94,(1.29 - 2.92),8.45,(5.91 - 11.95),2.73,(1.85 - 4.02),3.48,(2.54 - 4.77)
Region 4 (Davidson),*,(* - *),7.71,(5.18 - 11.32),3.71,(2.51 - 5.46),4.26,(3.03 - 5.94)
Region 5,1.75,(1.18 - 2.58),7.95,(5.69 - 11.00),2.72,(1.87 - 3.95),3.44,(2.55 - 4.64)
Region 6,1.87,(1.23 - 2.82),7.41,(5.13 - 10.58),2.70,(1.80 - 4.04),3.34,(2.40 - 4.63)
Region 7 (Shelby),1.47,(0.94 - 2.29),5.81,(3.93 - 8.51),3.18,(2.12 - 4.76),3.57,(2.52 - 5.03)
Texas,1.81,(1.47 - 2.23),6.64,(5.87 - 7.51),2.75,(2.33 - 3.26),3.38,(2.98 - 3.82)
Region 1,2.21,(1.51 - 3.22),7.98,(5.66 - 11.14),2.88,(1.99 - 4.17),3.82,(2.84 - 5.12)
Region 2,1.88,(1.28 - 2.76),7.50,(5.12 - 10.87),2.47,(1.69 - 3.60),3.34,(2.42 - 4.58)
Region 3,1.67,(1.26 - 2.22),6.09,(4.95 - 7.47),2.61,(2.04 - 3.32),3.13,(2.57 - 3.79)
Region 3a,1.59,(1.13 - 2.25),6.38,(4.92 - 8.23),2.67,(1.98 - 3.59),3.22,(2.54 - 4.08)
Region 3bc,1.81,(1.27 - 2.58),5.60,(4.14 - 7.54),2.49,(1.78 - 3.47),2.96,(2.24 - 3.89)
Region 4,1.77,(1.22 - 2.56),6.89,(4.93 - 9.57),2.41,(1.69 - 3.42),3.07,(2.31 - 4.07)
Region 5,1.79,(1.22 - 2.61),7.00,(4.84 - 10.02),2.79,(1.93 - 4.03),3.45,(2.52 - 4.69)
Region 6,1.81,(1.32 - 2.46),5.92,(4.69 - 7.45),2.91,(2.22 - 3.81),3.37,(2.72 - 4.19)
Region 6a,1.81,(1.30 - 2.51),5.77,(4.46 - 7.43),2.94,(2.19 - 3.92),3.37,(2.66 - 4.26)
