Missouri,14.85,(12.85 - 17.10),44.25,(41.14 - 47.41),29.82,(26.95 - 32.86),32,(29.46 - 34.64)
Central,16.56,(12.98 - 20.89),44.32,(38.55 - 50.25),28.76,(24.08 - 33.94),31.48,(27.31 - 35.98)
Eastern,12.88,(10.60 - 15.56),42.62,(38.17 - 47.20),27.64,(24.15 - 31.44),29.79,(26.63 - 33.17)
Eastern (St. Louis City and County),11.61,(9.11 - 14.69),40.87,(35.47 - 46.49),26.95,(22.88 - 31.45),28.95,(25.23 - 32.96)
Eastern (excluding St. Louis),15.13,(11.64 - 19.43),46.13,(39.83 - 52.55),29.04,(24.22 - 34.38),31.5,(27.09 - 36.26)
Northwest,14.74,(11.93 - 18.06),44.75,(39.60 - 50.01),29.63,(25.74 - 33.83),31.9,(28.36 - 35.65)
Northwest (Jackson),13.42,(10.24 - 17.41),*,(* - *),30.02,(25.09 - 35.47),32.06,(27.52 - 36.96)
Northwest (excluding Jackson),15.87,(12.17 - 20.43),*,(* - *),29.27,(24.45 - 34.61),31.75,(27.29 - 36.58)
Southeast,16.47,(12.78 - 20.98),42.47,(36.47 - 48.70),35.32,(29.78 - 41.27),36.34,(31.36 - 41.63)
Southwest,16.89,(13.23 - 21.31),48.23,(42.39 - 54.12),31.65,(26.92 - 36.80),34.18,(29.90 - 38.74)
Montana,14.39,(12.44 - 16.59),41.74,(38.60 - 44.96),25.56,(22.89 - 28.42),28.01,(25.63 - 30.53)
Region 1,16.53,(12.75 - 21.16),*,(* - *),26.56,(21.69 - 32.09),28.42,(23.84 - 33.50)
Region 2,13.22,(10.10 - 17.12),38.61,(32.27 - 45.35),25.05,(20.69 - 29.99),27.09,(23.00 - 31.62)
Region 3,15.02,(11.78 - 18.96),43.64,(37.93 - 49.53),23.46,(19.57 - 27.87),26.32,(22.73 - 30.27)
Region 4,13.12,(10.36 - 16.48),41.7,(36.77 - 46.79),25.94,(21.99 - 30.33),28.57,(25.04 - 32.38)
Region 5,15.01,(11.89 - 18.79),42.07,(36.93 - 47.39),26.63,(22.65 - 31.03),29.02,(25.41 - 32.91)
Nebraska,12.22,(10.41 - 14.30),40.61,(37.39 - 43.92),23.83,(21.18 - 26.70),26.55,(24.20 - 29.04)
Regions 1 and 2,13.88,(10.46 - 18.20),*,(* - *),25.1,(20.38 - 30.50),27.36,(22.94 - 32.29)
Region 3,13.92,(10.57 - 18.11),*,(* - *),25.42,(20.95 - 30.47),28.14,(23.97 - 32.73)
Region 4,13.06,(9.98 - 16.92),39.59,(33.39 - 46.14),23.62,(19.27 - 28.61),25.92,(21.89 - 30.40)
Region 5,12.09,(9.33 - 15.52),40.21,(35.32 - 45.31),23.65,(20.01 - 27.71),26.74,(23.45 - 30.30)
Region 6,10.94,(8.62 - 13.78),40.07,(35.28 - 45.05),23.1,(19.67 - 26.93),25.85,(22.77 - 29.20)
Nevada,10.42,(8.62 - 12.54),37.51,(34.02 - 41.14),26.87,(23.93 - 30.03),28.33,(25.70 - 31.12)
Clark,9.67,(7.63 - 12.18),35.6,(31.56 - 39.86),27.06,(23.62 - 30.80),28.25,(25.17 - 31.55)
Rural,13.09,(10.05 - 16.88),*,(* - *),29.13,(24.41 - 34.35),30.88,(26.48 - 35.65)
Washoe,11.13,(8.37 - 14.66),41.47,(35.15 - 48.09),24.01,(19.94 - 28.62),26.51,(22.70 - 30.69)
New Hampshire,10.68,(9.04 - 12.58),42.25,(38.98 - 45.59),21.81,(19.40 - 24.42),24.6,(22.41 - 26.93)
Central,11.39,(9.06 - 14.22),44.77,(39.90 - 49.75),24.1,(20.62 - 27.95),27.14,(23.94 - 30.59)
Central 1,11.08,(8.31 - 14.64),44.81,(38.46 - 51.32),24.75,(20.33 - 29.78),28.12,(24.07 - 32.55)
Central 2,11.69,(8.88 - 15.23),44.73,(38.46 - 51.18),23.49,(19.33 - 28.24),26.19,(22.28 - 30.52)
Northern,12.12,(9.15 - 15.90),*,(* - *),22.61,(18.45 - 27.39),25.54,(21.63 - 29.87)
Southern,10.04,(8.30 - 12.09),40.59,(36.59 - 44.72),20.55,(18.02 - 23.33),23.18,(20.82 - 25.71)
Southern 1 (Rockingham),9.95,(7.67 - 12.82),40.17,(34.27 - 46.37),19.31,(16.09 - 22.99),21.72,(18.67 - 25.13)
Southern 2,10.09,(8.02 - 12.62),40.8,(35.92 - 45.87),21.33,(18.17 - 24.88),24.06,(21.12 - 27.28)
New Jersey,11.4,(9.66 - 13.41),38.17,(34.73 - 41.73),20.66,(18.08 - 23.50),22.93,(20.59 - 25.46)
Central,11.76,(9.12 - 15.03),38.51,(32.59 - 44.79),20.25,(16.52 - 24.57),22.44,(18.92 - 26.40)
Metropolitan,9.73,(7.41 - 12.69),34.9,(29.54 - 40.67),19.91,(16.41 - 23.94),22.03,(18.81 - 25.63)
Northern,11.22,(8.78 - 14.22),41.03,(35.62 - 46.66),20.3,(16.95 - 24.12),22.9,(19.78 - 26.37)
Southern,13.08,(10.17 - 16.68),37.68,(32.28 - 43.41),22.59,(18.61 - 27.14),24.61,(20.93 - 28.69)
New Mexico,12.1,(10.24 - 14.23),40.97,(37.62 - 44.41),22.31,(19.69 - 25.17),25.3,(22.95 - 27.79)
Region 1,12.09,(9.35 - 15.50),41.28,(35.28 - 47.55),22.23,(18.22 - 26.84),25.29,(21.60 - 29.39)
Region 2,12.29,(9.25 - 16.16),*,(* - *),19.69,(15.91 - 24.11),22.96,(19.27 - 27.11)
Region 3 (Bernalillo),11.08,(8.61 - 14.16),39.21,(34.32 - 44.33),21.25,(17.84 - 25.10),24.18,(21.10 - 27.56)
Region 4,13.98,(10.63 - 18.16),44.65,(38.31 - 51.18),29.37,(24.52 - 34.73),31.9,(27.47 - 36.68)
Region 5,12.05,(9.17 - 15.67),39.13,(33.77 - 44.77),21.8,(17.84 - 26.35),24.77,(21.19 - 28.73)
New York,9.93,(8.99 - 10.96),37.98,(36.21 - 39.78),23.82,(22.31 - 25.41),25.87,(24.54 - 27.24)
Region A,7.6,(6.53 - 8.84),33.24,(30.77 - 35.81),23.6,(21.58 - 25.75),25.07,(23.28 - 26.94)
Region 1,6.73,(5.11 - 8.83),28.51,(23.56 - 34.05),26.19,(22.16 - 30.66),26.57,(22.90 - 30.59)
Region 2,7.45,(5.87 - 9.41),35.09,(31.04 - 39.37),22.38,(19.41 - 25.67),24.36,(21.68 - 27.26)
Region 3,10.31,(7.82 - 13.47),40.54,(35.24 - 46.07),27.09,(23.26 - 31.29),29.03,(25.50 - 32.83)
Region 4,7.12,(5.48 - 9.20),28.48,(24.45 - 32.88),21.19,(17.95 - 24.85),22.25,(19.32 - 25.49)
Region B,9.41,(8.09 - 10.92),38.88,(35.74 - 42.11),20.37,(18.34 - 22.57),22.72,(20.84 - 24.71)
Region 5,8.88,(7.22 - 10.87),37.21,(32.98 - 41.64),20.66,(17.89 - 23.74),22.72,(20.14 - 25.52)
Region 6,9.11,(7.15 - 11.54),38.04,(32.47 - 43.94),18.5,(15.48 - 21.96),20.88,(17.97 - 24.11)
Region 7,11.43,(8.92 - 14.53),45,(38.84 - 51.31),22.48,(18.75 - 26.70),25.71,(22.26 - 29.50)
Region C,12.63,(11.14 - 14.28),43.79,(41.18 - 46.43),26.51,(24.38 - 28.74),29.06,(27.18 - 31.01)
Region 8,12.63,(9.95 - 15.90),44.39,(39.42 - 49.48),25.72,(21.98 - 29.85),28.4,(24.97 - 32.09)
Region 9,12.13,(9.65 - 15.14),43.96,(38.81 - 49.24),25.27,(21.54 - 29.41),28.07,(24.67 - 31.74)
Region 10,12.66,(9.92 - 16.01),42.44,(36.84 - 48.25),27.14,(23.01 - 31.70),29.95,(26.23 - 33.95)
Region 11,11.43,(9.05 - 14.33),41.91,(36.91 - 47.08),23.47,(20.16 - 27.13),26.18,(23.16 - 29.43)
Region 12,14.22,(11.50 - 17.45),45.6,(40.50 - 50.79),30.58,(26.66 - 34.80),32.62,(29.06 - 36.40)
Region D,14.15,(12.02 - 16.58),44.21,(40.38 - 48.11),28.4,(25.47 - 31.51),30.8,(28.13 - 33.61)
Region 13,12.64,(9.71 - 16.30),41.91,(35.71 - 48.38),26.91,(22.60 - 31.70),29.06,(25.04 - 33.45)
Region 14,13.52,(10.46 - 17.30),44.52,(38.43 - 50.78),30.25,(25.67 - 35.25),32.6,(28.38 - 37.12)
Region 15,16.01,(12.58 - 20.15),45.87,(39.98 - 51.87),27.97,(23.58 - 32.83),30.61,(26.55 - 34.99)
North Carolina,12.82,(11.01 - 14.87),43.03,(39.72 - 46.40),25.2,(22.35 - 28.27),27.71,(25.17 - 30.41)
Eastern,12.81,(9.92 - 16.40),45.66,(40.00 - 51.44),27.81,(23.20 - 32.94),30.56,(26.39 - 35.06)
North Central,12.73,(9.96 - 16.12),42.73,(36.89 - 48.79),25.05,(20.83 - 29.80),27.56,(23.64 - 31.85)
South Central,11.03,(8.60 - 14.06),41.59,(36.04 - 47.37),23.93,(20.01 - 28.35),26.54,(22.94 - 30.48)
Western,14.26,(11.54 - 17.50),42.68,(37.93 - 47.58),24.77,(21.18 - 28.76),27.08,(23.81 - 30.62)
North Dakota,13.7,(11.86 - 15.78),41.92,(38.74 - 45.16),24.37,(21.74 - 27.22),27.43,(25.13 - 29.86)
Badlands and West Central,14.99,(12.02 - 18.54),44.2,(38.32 - 50.25),24.76,(20.85 - 29.12),27.56,(23.98 - 31.46)
Lake Region and South Central,13.81,(10.80 - 17.49),*,(* - *),23.11,(19.12 - 27.65),25.37,(21.64 - 29.51)
North Central and Northwest,13.34,(10.38 - 16.97),42.96,(36.85 - 49.29),23.68,(19.65 - 28.25),26.7,(22.99 - 30.77)
Northeast,13.06,(10.08 - 16.75),40.48,(34.88 - 46.34),26.07,(21.77 - 30.88),29.36,(25.55 - 33.48)
Southeast,12.85,(10.11 - 16.19),41.17,(36.11 - 46.42),24.41,(20.65 - 28.61),27.99,(24.65 - 31.61)
Ohio,13.01,(11.98 - 14.11),44.38,(42.73 - 46.05),27.71,(26.15 - 29.32),30.16,(28.79 - 31.56)
"Boards 2, 46, 55, and 68",14.71,(11.57 - 18.52),47.22,(41.42 - 53.10),29.3,(25.21 - 33.76),31.84,(28.07 - 35.85)
"Boards 3, 52, and 85",13.57,(10.59 - 17.22),47.39,(41.35 - 53.51),24.88,(21.04 - 29.17),28.17,(24.57 - 32.08)
Boards 4 and 78,14.22,(11.27 - 17.80),44.74,(38.62 - 51.02),29.15,(24.50 - 34.29),31.13,(26.78 - 35.84)
Boards 5 and 60,13.38,(10.58 - 16.78),45.07,(39.42 - 50.85),31.01,(26.60 - 35.79),33.59,(29.61 - 37.80)
"Boards 7, 15, 41, 79, and 84",14.4,(11.32 - 18.15),44.19,(38.00 - 50.57),31.2,(26.83 - 35.92),32.85,(28.79 - 37.19)
"Boards 8, 13, and 83",14.11,(11.04 - 17.86),46.21,(40.17 - 52.36),27.2,(23.21 - 31.61),29.84,(26.13 - 33.84)
Board 9 (Butler),13.53,(10.57 - 17.16),45.63,(39.61 - 51.78),27.84,(23.58 - 32.54),30.98,(27.08 - 35.18)
Board 12,12.16,(9.41 - 15.57),38.06,(32.21 - 44.27),25.12,(20.96 - 29.79),27.18,(23.33 - 31.41)
Boards 18 and 47,11.46,(9.50 - 13.76),44.66,(40.64 - 48.77),28.9,(25.78 - 32.24),30.98,(28.16 - 33.94)
"Boards 20, 32, 54, and 69",13.9,(10.91 - 17.55),48.39,(41.93 - 54.90),26.19,(22.30 - 30.49),29.35,(25.74 - 33.24)
"Boards 21, 39, 51, 70, and 80",13.55,(10.76 - 16.92),47.96,(42.33 - 53.64),26.69,(22.68 - 31.12),29.55,(25.83 - 33.57)
"Boards 22, 74, and 87",13.48,(10.46 - 17.21),46.04,(39.67 - 52.55),26.8,(22.45 - 31.66),29.91,(25.86 - 34.30)
Boards 23 and 45,14.31,(11.31 - 17.94),47.81,(41.65 - 54.03),27.61,(23.51 - 32.13),30.48,(26.67 - 34.57)
Board 25 (Franklin),11.69,(9.50 - 14.31),40.32,(36.52 - 44.24),26,(22.72 - 29.57),28.57,(25.69 - 31.63)
"Boards 27, 71, and 73",16.07,(12.89 - 19.86),48.45,(42.69 - 54.26),32.75,(28.31 - 37.53),35,(30.94 - 39.29)
"Boards 28, 43, and 67",12.68,(9.97 - 15.98),43.72,(38.38 - 49.21),23.93,(20.37 - 27.89),26.78,(23.48 - 30.36)
Board 31 (Hamilton),12.8,(10.30 - 15.80),43.36,(38.34 - 48.52),24.19,(20.43 - 28.41),27.12,(23.69 - 30.85)
Board 48 (Lucas),11.65,(9.22 - 14.63),40.92,(35.74 - 46.31),28.96,(24.85 - 33.45),30.83,(27.13 - 34.80)
Boards 50 and 76,12.8,(10.23 - 15.92),40.79,(35.50 - 46.31),28.17,(24.30 - 32.40),29.82,(26.24 - 33.67)
Board 57 (Montgomery),12.09,(9.53 - 15.21),43.56,(38.00 - 49.27),27.47,(23.57 - 31.74),29.87,(26.29 - 33.71)
Board 77 (Summit),13.05,(10.37 - 16.29),48.08,(42.45 - 53.75),29,(24.94 - 33.43),31.54,(27.73 - 35.60)
Oklahoma,14.38,(12.24 - 16.81),43.51,(40.19 - 46.89),30.34,(27.35 - 33.50),32.44,(29.81 - 35.19)
Central,13.23,(9.98 - 17.33),41.02,(34.76 - 47.58),26.03,(21.59 - 31.02),28.75,(24.70 - 33.16)
East Central,14.83,(11.32 - 19.19),*,(* - *),32.24,(27.04 - 37.93),33.94,(29.15 - 39.09)
Northeast,14.5,(11.04 - 18.82),43.46,(37.17 - 49.96),30.08,(25.25 - 35.40),32.21,(27.83 - 36.93)
Northwest and Southwest,15.64,(11.96 - 20.19),44.87,(38.60 - 51.31),29.66,(24.72 - 35.11),32.14,(27.67 - 36.95)
Oklahoma County,14.6,(11.15 - 18.90),45.14,(38.91 - 51.53),30.15,(25.47 - 35.29),32.68,(28.43 - 37.25)
Southeast,15.06,(11.47 - 19.51),44.53,(37.96 - 51.30),34.3,(29.15 - 39.85),35.77,(31.08 - 40.74)
Tulsa County,12.68,(9.62 - 16.52),41.01,(35.04 - 47.26),29.25,(24.56 - 34.43),31.13,(26.88 - 35.72)
Oregon,10.96,(9.25 - 12.93),38.84,(35.65 - 42.13),22.75,(20.27 - 25.44),25.05,(22.80 - 27.44)
Region 1 (Multnomah),10.15,(7.51 - 13.57),40.66,(34.91 - 46.68),24.7,(20.65 - 29.25),27.1,(23.37 - 31.20)
Region 2,10.28,(7.98 - 13.14),36.99,(31.49 - 42.84),19.26,(16.09 - 22.90),21.74,(18.72 - 25.10)
Region 3,10.09,(7.85 - 12.87),37.8,(33.32 - 42.49),22.39,(18.86 - 26.36),24.81,(21.63 - 28.30)
Region 4,13.72,(10.42 - 17.86),*,(* - *),25.74,(21.31 - 30.73),27.56,(23.35 - 32.20)
Region 5,12.53,(9.42 - 16.50),*,(* - *),23.42,(19.15 - 28.32),25.55,(21.47 - 30.12)
Pennsylvania,12.75,(11.73 - 13.84),42.16,(40.50 - 43.84),25.92,(24.40 - 27.51),28.22,(26.88 - 29.59)
Region 1 (Allegheny),12.06,(9.87 - 14.67),42.18,(37.64 - 46.85),27.01,(23.47 - 30.88),29.03,(25.79 - 32.49)
"Regions 2, 3, 8, and 9",16.16,(13.04 - 19.85),47.26,(41.62 - 52.97),27.68,(23.61 - 32.16),30.48,(26.79 - 34.44)
"Regions 4, 11, 37, and 49",13.76,(11.06 - 16.99),44.53,(39.63 - 49.54),26.43,(22.86 - 30.33),28.79,(25.52 - 32.31)
"Regions 5, 18, 23, 24, and 46",13.18,(10.63 - 16.24),42.8,(37.83 - 47.92),26.1,(22.46 - 30.11),28.44,(25.12 - 32.02)
"Regions 6, 12, 16, 31, 35, 39, 45, and 47",13.22,(10.61 - 16.36),39.59,(35.21 - 44.13),23.21,(19.75 - 27.07),26.23,(23.18 - 29.53)
"Regions 7, 13, 20, and 33",12.44,(10.56 - 14.60),42.09,(38.47 - 45.80),22.36,(19.82 - 25.12),24.92,(22.62 - 27.36)
"Regions 10, 14, 15, 27, 32, 43, and 44",15.93,(12.79 - 19.67),47.65,(42.10 - 53.27),28,(24.00 - 32.39),30.64,(26.97 - 34.56)
Regions 17 and 21,13.4,(10.48 - 16.99),41.75,(35.96 - 47.77),25.11,(21.15 - 29.53),27.77,(24.12 - 31.73)
"Regions 19, 26, 28, and 42",12.15,(9.96 - 14.75),43.04,(39.08 - 47.10),24.92,(21.75 - 28.38),27.41,(24.53 - 30.50)
"Regions 22, 38, 40, 41, and 48",14.11,(11.36 - 17.40),44.15,(38.83 - 49.61),27.61,(23.79 - 31.78),29.61,(26.08 - 33.40)
Regions 25 and 30,14.16,(11.22 - 17.71),46.59,(41.06 - 52.21),26.18,(22.43 - 30.31),28.83,(25.38 - 32.55)
Regions 29 and 34,13.17,(10.34 - 16.63),44.22,(38.10 - 50.51),25.28,(21.33 - 29.68),27.84,(24.16 - 31.84)
Region 36 (Philadelphia),9.26,(7.43 - 11.50),35.18,(31.57 - 38.96),30.61,(26.74 - 34.78),31.38,(28.02 - 34.95)
Rhode Island,11.57,(9.68 - 13.76),39.77,(36.42 - 43.22),23.8,(21.16 - 26.65),26.26,(23.91 - 28.76)
Bristol and Newport,14.2,(10.76 - 18.51),*,(* - *),20.62,(16.70 - 25.19),24.02,(20.27 - 28.21)
Kent,13.2,(10.06 - 17.14),*,(* - *),24.43,(20.00 - 29.49),26.87,(22.69 - 31.51)
Providence,10.39,(8.20 - 13.09),37.46,(33.44 - 41.66),25.12,(21.79 - 28.77),27.16,(24.22 - 30.31)
Washington,12.74,(9.70 - 16.57),41.26,(35.21 - 47.59),20.02,(16.26 - 24.40),23.49,(20.01 - 27.37)
South Carolina,12.48,(10.62 - 14.62),43.19,(39.98 - 46.46),29.7,(26.83 - 32.74),31.7,(29.16 - 34.35)
Region 1,12.66,(9.85 - 16.12),42.77,(37.34 - 48.38),29.03,(24.80 - 33.66),31,(27.16 - 35.12)
Region 2,13.04,(10.33 - 16.33),44.27,(39.31 - 49.34),30.58,(26.33 - 35.19),32.64,(28.83 - 36.69)
Region 3,11.52,(8.88 - 14.81),43.1,(36.85 - 49.58),31.74,(27.15 - 36.72),33.35,(29.15 - 37.83)
Region 4,12.31,(9.63 - 15.61),42.46,(37.27 - 47.81),27.96,(23.63 - 32.74),30.19,(26.30 - 34.39)
South Dakota,15.09,(12.97 - 17.49),42.92,(39.71 - 46.18),25.32,(22.70 - 28.14),28.19,(25.86 - 30.65)
Region 1,15.72,(12.18 - 20.06),*,(* - *),23.46,(19.32 - 28.19),27.14,(23.29 - 31.37)
Region 2,14.35,(11.19 - 18.23),43.02,(37.90 - 48.29),25.23,(21.45 - 29.44),28.27,(24.85 - 31.95)
Region 3,14.57,(11.41 - 18.43),37.78,(32.02 - 43.91),24.39,(20.06 - 29.32),26.84,(22.94 - 31.13)
Region 4,16.4,(12.45 - 21.29),*,(* - *),28.01,(23.19 - 33.40),31.07,(26.59 - 35.93)
Region 5,18,(13.68 - 23.31),*,(* - *),26.98,(22.40 - 32.12),29.98,(25.69 - 34.66)
Region 6,15.24,(11.53 - 19.87),*,(* - *),26.32,(21.59 - 31.67),28.52,(24.05 - 33.46)
Region 7,13.39,(10.36 - 17.14),40.07,(33.76 - 46.72),25.14,(21.00 - 29.80),27.56,(23.71 - 31.76)
Tennessee,13.43,(11.63 - 15.47),44.6,(41.41 - 47.84),30.42,(27.50 - 33.51),32.43,(29.82 - 35.14)
Region 1,17.17,(13.10 - 22.20),*,(* - *),33.87,(28.46 - 39.74),36.1,(31.04 - 41.48)
Region 2,14.66,(11.35 - 18.75),46.33,(40.49 - 52.26),31.75,(26.91 - 37.02),33.76,(29.35 - 38.47)
Region 3,15.3,(12.05 - 19.24),47.53,(41.71 - 53.42),31.69,(26.95 - 36.84),33.87,(29.57 - 38.45)
Region 4 (Davidson),11.68,(8.76 - 15.42),41.22,(34.91 - 47.84),30.84,(25.74 - 36.45),32.46,(27.80 - 37.50)
Region 5,13.74,(10.90 - 17.19),46.19,(40.32 - 52.17),28.55,(24.31 - 33.21),31.08,(27.18 - 35.26)
Region 6,14.46,(11.11 - 18.61),45.21,(38.68 - 51.92),33.36,(28.04 - 39.14),35.02,(30.13 - 40.24)
Region 7 (Shelby),8.59,(6.46 - 11.34),36.01,(30.02 - 42.46),25.53,(21.17 - 30.44),27.1,(23.10 - 31.50)
Texas,9.53,(8.61 - 10.54),36.62,(35.00 - 38.27),26.08,(24.55 - 27.68),27.82,(26.51 - 29.16)
Region 1,11.56,(9.09 - 14.59),40.6,(35.13 - 46.33),28.84,(24.55 - 33.55),30.91,(27.05 - 35.07)
Region 2,11.68,(9.01 - 15.02),40.21,(33.85 - 46.93),30.53,(25.94 - 35.55),32.05,(27.86 - 36.54)
Region 3,9.16,(7.83 - 10.68),36.57,(33.78 - 39.45),24.85,(22.67 - 27.17),26.73,(24.80 - 28.74)
Region 3a,8.63,(7.09 - 10.48),35.47,(31.88 - 39.23),23.12,(20.56 - 25.89),25.14,(22.86 - 27.56)
Region 3bc,10.07,(8.06 - 12.52),38.65,(34.31 - 43.17),27.89,(24.43 - 31.63),29.54,(26.48 - 32.80)
Region 4,12.29,(9.58 - 15.64),42.77,(37.08 - 48.65),31.66,(27.28 - 36.39),33.18,(29.21 - 37.39)
Region 5,11.16,(8.64 - 14.31),39.11,(33.04 - 45.54),32.82,(28.27 - 37.71),33.75,(29.59 - 38.17)
Region 6,8.1,(6.73 - 9.71),32.33,(29.67 - 35.10),25.57,(23.01 - 28.32),26.66,(24.41 - 29.03)
Region 6a,7.81,(6.36 - 9.56),31.49,(28.65 - 34.48),25.36,(22.59 - 28.34),26.36,(23.94 - 28.92)
Region 6bc,10.5,(8.01 - 13.65),40.33,(34.01 - 46.98),27.32,(23.10 - 31.98),29.14,(25.22 - 33.41)
Region 7,10.45,(8.69 - 12.52),38.37,(34.86 - 42.01),25.65,(22.91 - 28.59),28.15,(25.74 - 30.70)
Region 7a,10.03,(7.87 - 12.69),39.18,(34.44 - 44.14),23.41,(20.15 - 27.01),26.34,(23.40 - 29.51)
Region 7bcd,11.02,(8.56 - 14.09),37.27,(32.50 - 42.29),29.24,(25.12 - 33.75),30.95,(27.40 - 34.75)
Region 8,10.01,(7.99 - 12.47),39.66,(35.14 - 44.36),24.81,(21.60 - 28.32),27.08,(24.19 - 30.18)
Region 9,10.86,(8.29 - 14.09),40.4,(33.99 - 47.15),27.53,(23.33 - 32.18),29.55,(25.68 - 33.73)
Region 10,8.83,(6.62 - 11.68),34.13,(28.32 - 40.45),24.58,(20.53 - 29.14),26.21,(22.49 - 30.31)
Region 11,9.2,(7.45 - 11.31),35.38,(31.16 - 39.85),25.03,(21.96 - 28.37),26.87,(24.07 - 29.86)
Region 11abd,9.63,(7.44 - 12.36),36.44,(30.88 - 42.39),25.49,(21.58 - 29.85),27.37,(23.78 - 31.28)
Region 11c (Hidalgo),8.43,(6.32 - 11.17),33.48,(28.12 - 39.31),24.07,(20.25 - 28.35),25.86,(22.36 - 29.70)
Utah,7.54,(5.94 - 9.51),26,(22.98 - 29.27),19.36,(16.71 - 22.31),20.77,(18.51 - 23.24)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",7.7,(5.37 - 10.93),*,(* - *),17.74,(14.20 - 21.94),19.59,(16.25 - 23.41)
"Central, Four Corners, San Juan, and Southwest",7.2,(5.02 - 10.21),*,(* - *),17.38,(13.62 - 21.92),18.39,(14.95 - 22.41)
Davis County,7.99,(5.55 - 11.36),*,(* - *),17.51,(13.96 - 21.74),19.33,(16.01 - 23.14)
Salt Lake County,7.93,(5.90 - 10.57),28.99,(24.73 - 33.66),21.82,(18.26 - 25.85),23.22,(20.08 - 26.69)
Utah County,5.79,(3.88 - 8.54),21.02,(16.78 - 25.99),15.98,(12.45 - 20.28),17.48,(14.41 - 21.06)
"Weber, Morgan",9.17,(6.54 - 12.71),*,(* - *),20.32,(16.24 - 25.11),22.03,(18.29 - 26.29)
Vermont,13.06,(11.20 - 15.17),44.91,(41.79 - 48.07),22.72,(20.11 - 25.56),25.94,(23.60 - 28.42)
Champlain Valley,11.74,(9.51 - 14.42),42.2,(37.93 - 46.58),20.3,(17.12 - 23.89),24.1,(21.26 - 27.18)
Rural Northeast,14.09,(11.13 - 17.68),47.81,(42.19 - 53.49),24.55,(20.51 - 29.09),27.76,(24.03 - 31.82)
Rural Southeast,13.18,(10.22 - 16.84),47.47,(41.45 - 53.56),22.4,(18.51 - 26.84),25.28,(21.63 - 29.31)
Rural Southwest,14.66,(11.22 - 18.95),46.05,(39.88 - 52.34),25.91,(21.46 - 30.92),28.51,(24.38 - 33.03)
Virginia,11.21,(9.53 - 13.15),42.25,(39.10 - 45.47),23.88,(21.17 - 26.81),26.47,(24.03 - 29.06)
Region 1,14.04,(10.83 - 18.02),49.53,(43.34 - 55.73),25.39,(20.94 - 30.42),28.94,(24.83 - 33.43)
Region 2,8.86,(6.73 - 11.57),36.44,(31.21 - 42.02),17.17,(14.08 - 20.78),19.65,(16.75 - 22.91)
Region 3,14.39,(11.06 - 18.52),48.11,(42.01 - 54.27),28.06,(23.39 - 33.25),30.83,(26.56 - 35.46)
Region 4,10.94,(8.31 - 14.26),40.36,(34.71 - 46.28),26.32,(22.01 - 31.13),28.2,(24.23 - 32.54)
Region 5,9.73,(7.43 - 12.65),40.38,(35.08 - 45.92),25.61,(21.51 - 30.20),27.97,(24.21 - 32.07)
Washington,9.78,(8.21 - 11.61),37.17,(34.12 - 40.33),22.9,(20.33 - 25.69),24.97,(22.67 - 27.43)
Region 1,10.6,(7.87 - 14.13),35.99,(29.86 - 42.61),24.96,(20.56 - 29.94),26.72,(22.66 - 31.21)
Region 2,10.45,(7.85 - 13.77),*,(* - *),24.45,(19.96 - 29.58),26.87,(22.70 - 31.50)
Region 3,10.38,(7.84 - 13.61),39.01,(32.76 - 45.65),22.14,(18.23 - 26.62),24.62,(20.95 - 28.70)
Region 4 (King),8.47,(6.32 - 11.25),33.06,(28.32 - 38.17),19.35,(16.06 - 23.12),21.26,(18.21 - 24.68)
Region 5,9.37,(7.01 - 12.41),37.68,(31.82 - 43.92),25.49,(21.24 - 30.26),27.33,(23.44 - 31.60)
Region 6,10.41,(7.87 - 13.64),42.07,(36.14 - 48.23),25.41,(21.16 - 30.18),27.6,(23.67 - 31.90)
West Virginia,14.79,(12.84 - 16.97),47.84,(44.72 - 50.99),32.74,(29.71 - 35.91),34.76,(32.06 - 37.57)
Eastern Highland,14.52,(11.51 - 18.17),47.8,(42.26 - 53.38),31.72,(26.97 - 36.89),33.75,(29.40 - 38.40)
Northern,14.77,(12.00 - 18.05),52.13,(47.16 - 57.06),33.02,(28.86 - 37.47),35.89,(32.18 - 39.79)
Northern A and B,15.54,(11.89 - 20.06),*,(* - *),34.21,(28.72 - 40.16),36.04,(30.94 - 41.48)
Northern C and D,14.41,(11.16 - 18.42),53.1,(47.27 - 58.85),32.38,(27.47 - 37.70),35.82,(31.48 - 40.40)
South Central,14.88,(12.46 - 17.67),45.43,(41.07 - 49.87),32.71,(29.02 - 36.63),34.36,(31.01 - 37.88)
South Central I,14.7,(11.30 - 18.91),*,(* - *),33.11,(27.76 - 38.93),34.65,(29.65 - 40.00)
South Central II,16.17,(12.39 - 20.83),*,(* - *),34.99,(29.50 - 40.90),37.17,(32.17 - 42.46)
South Central III,14.08,(10.97 - 17.90),41.8,(35.73 - 48.14),31.01,(26.09 - 36.40),32.34,(27.80 - 37.24)
Southern,14.96,(12.07 - 18.40),45.74,(40.52 - 51.05),33.57,(29.07 - 38.40),35.14,(31.01 - 39.50)
Southern I and III,14.74,(11.37 - 18.90),45.33,(38.84 - 51.98),34.28,(28.74 - 40.29),35.7,(30.60 - 41.15)
