Northwest (Jackson),14.85,(11.11 - 19.58),*,(* - *),7.91,(5.50 - 11.26),10.61,(8.10 - 13.80)
Northwest (excluding Jackson),14.07,(10.52 - 18.58),*,(* - *),6.43,(4.33 - 9.45),9.27,(6.93 - 12.28)
Southeast,12.02,(8.83 - 16.15),20.02,(15.36 - 25.66),6.03,(4.06 - 8.85),8.03,(5.99 - 10.69)
Southwest,14.27,(10.92 - 18.45),26.79,(21.76 - 32.51),6.31,(4.49 - 8.80),9.43,(7.49 - 11.81)
Montana,17.43,(15.24 - 19.85),35.53,(32.51 - 38.67),9.08,(7.53 - 10.91),13.09,(11.64 - 14.70)
Region 1,16.75,(12.55 - 22.01),*,(* - *),6.08,(3.91 - 9.32),8.83,(6.49 - 11.92)
Region 2,14.81,(11.11 - 19.47),*,(* - *),5.71,(3.82 - 8.47),8.43,(6.33 - 11.13)
Region 3,16.63,(13.02 - 21.01),30.82,(25.51 - 36.68),7.26,(5.14 - 10.17),10.6,(8.42 - 13.25)
Region 4,16.29,(12.92 - 20.33),37.01,(31.93 - 42.39),9.22,(6.88 - 12.25),13.86,(11.54 - 16.57)
Region 5,20.52,(16.61 - 25.07),44.14,(38.70 - 49.72),12.72,(9.60 - 16.66),17.58,(14.62 - 20.99)
Nebraska,10.69,(8.97 - 12.70),23.92,(21.08 - 27.00),5.72,(4.53 - 7.21),8.67,(7.48 - 10.02)
Regions 1 and 2,11.5,(8.19 - 15.92),*,(* - *),4.63,(2.92 - 7.26),6.82,(4.89 - 9.44)
Region 3,11.56,(8.31 - 15.86),*,(* - *),4.73,(3.10 - 7.15),7.45,(5.57 - 9.90)
Region 4,9.47,(6.84 - 12.96),*,(* - *),4.32,(2.80 - 6.61),6.37,(4.64 - 8.68)
Region 5,10.43,(7.80 - 13.82),23.76,(19.41 - 28.75),6.23,(4.36 - 8.81),9.5,(7.58 - 11.85)
Region 6,10.76,(8.34 - 13.77),26.71,(22.21 - 31.74),6.53,(4.72 - 8.96),9.81,(7.96 - 12.03)
Nevada,14.58,(12.28 - 17.22),26.29,(23.19 - 29.64),7.83,(6.25 - 9.76),10.36,(8.86 - 12.07)
Clark,13.98,(11.26 - 17.23),24.92,(21.33 - 28.89),7.54,(5.70 - 9.92),9.96,(8.21 - 12.05)
Rural,15.7,(12.12 - 20.10),*,(* - *),8.16,(5.69 - 11.55),10.4,(7.88 - 13.61)
Washoe,16.09,(12.22 - 20.90),31.62,(25.68 - 38.23),8.86,(6.18 - 12.54),12.11,(9.43 - 15.42)
New Hampshire,14.5,(12.53 - 16.73),37.74,(34.48 - 41.12),8.37,(6.84 - 10.19),12.38,(10.90 - 14.03)
Central,15.14,(12.25 - 18.56),38.53,(33.40 - 43.92),8.58,(6.45 - 11.33),12.98,(10.78 - 15.55)
Central 1,15.2,(11.39 - 20.01),*,(* - *),8.6,(5.90 - 12.37),13.83,(10.95 - 17.32)
Central 2,15.07,(11.50 - 19.50),*,(* - *),8.56,(5.94 - 12.18),12.17,(9.41 - 15.60)
Northern,15.35,(11.52 - 20.17),*,(* - *),9.48,(6.57 - 13.49),13.89,(10.87 - 17.59)
Southern,14.02,(11.78 - 16.61),36.52,(32.48 - 40.77),8.02,(6.33 - 10.11),11.75,(10.08 - 13.66)
Southern 1 (Rockingham),16.58,(13.03 - 20.86),*,(* - *),8.45,(6.13 - 11.55),12.11,(9.72 - 15.00)
Southern 2,12.49,(9.90 - 15.65),34.71,(29.75 - 40.04),7.75,(5.68 - 10.48),11.53,(9.45 - 13.99)
New Jersey,13,(11.21 - 15.04),27.7,(24.59 - 31.05),5.89,(4.69 - 7.37),8.72,(7.51 - 10.10)
Central,13.14,(10.04 - 17.01),27.11,(21.54 - 33.51),5.36,(3.68 - 7.77),7.96,(6.13 - 10.29)
Metropolitan,12.13,(9.14 - 15.92),27.49,(22.26 - 33.43),6.11,(4.24 - 8.74),9.14,(7.17 - 11.58)
Northern,12.07,(9.43 - 15.31),26.65,(22.06 - 31.80),4.69,(3.25 - 6.73),7.45,(5.91 - 9.34)
Southern,15.05,(11.72 - 19.12),30.14,(24.54 - 36.41),8.16,(5.75 - 11.46),11.09,(8.65 - 14.13)
New Mexico,17.94,(15.59 - 20.55),30.48,(27.32 - 33.85),6.94,(5.53 - 8.68),10.71,(9.34 - 12.26)
Region 1,19.08,(14.95 - 24.03),*,(* - *),6.27,(4.29 - 9.07),10.13,(7.95 - 12.83)
Region 2,*,(* - *),*,(* - *),8.96,(6.13 - 12.90),12.5,(9.53 - 16.23)
Region 3 (Bernalillo),16.56,(13.13 - 20.66),31.81,(27.07 - 36.95),7.49,(5.43 - 10.24),11.46,(9.39 - 13.93)
Region 4,13.88,(10.09 - 18.79),*,(* - *),5.33,(3.41 - 8.24),8.28,(6.12 - 11.10)
Region 5,17.68,(13.59 - 22.67),30.07,(24.81 - 35.91),6.11,(4.17 - 8.87),10.22,(8.17 - 12.71)
New York,14.62,(13.49 - 15.84),32.25,(30.54 - 34.02),8.39,(7.51 - 9.36),11.84,(11.01 - 12.71)
Region A,12.61,(11.03 - 14.38),28.3,(25.84 - 30.91),8.99,(7.73 - 10.43),11.92,(10.74 - 13.22)
Region 1,12.5,(9.67 - 16.02),22.79,(18.01 - 28.40),7.92,(5.67 - 10.94),10.36,(8.06 - 13.23)
Region 2,12.92,(10.52 - 15.76),31.13,(26.99 - 35.60),8.72,(6.90 - 10.96),12.21,(10.45 - 14.23)
Region 3,15.11,(11.55 - 19.53),38.25,(32.76 - 44.06),15.05,(11.80 - 19.01),18.4,(15.31 - 21.95)
Region 4,10.95,(8.46 - 14.07),20.82,(17.18 - 25.01),5.52,(4.00 - 7.59),7.75,(6.19 - 9.65)
Region B,14.36,(12.58 - 16.34),32.35,(29.29 - 35.58),7.07,(5.84 - 8.53),10.27,(9.03 - 11.65)
Region 5,14.28,(11.90 - 17.05),31.66,(27.58 - 36.03),6.95,(5.33 - 9.01),10.01,(8.39 - 11.90)
Region 6,14.15,(11.18 - 17.75),30.57,(24.86 - 36.94),6.52,(4.67 - 9.04),9.44,(7.46 - 11.88)
Region 7,14.9,(11.58 - 18.96),*,(* - *),8.41,(6.04 - 11.59),12.5,(9.99 - 15.52)
Region C,17.47,(15.54 - 19.57),38.56,(35.85 - 41.34),8.81,(7.47 - 10.37),13.2,(11.92 - 14.59)
Region 8,21.34,(17.00 - 26.43),43.77,(38.23 - 49.48),9.95,(7.30 - 13.40),14.8,(12.20 - 17.84)
Region 9,15.63,(12.42 - 19.49),40.48,(34.96 - 46.26),8.82,(6.54 - 11.80),13.56,(11.25 - 16.27)
Region 10,16.14,(12.61 - 20.43),38.19,(32.21 - 44.54),8.84,(6.52 - 11.87),14.23,(11.78 - 17.09)
Region 11,15.49,(12.33 - 19.29),35.5,(30.00 - 41.41),7.18,(5.26 - 9.73),11.34,(9.31 - 13.76)
Region 12,18.27,(14.82 - 22.30),35.42,(30.38 - 40.81),9.29,(7.04 - 12.16),12.84,(10.63 - 15.44)
Region D,16.33,(13.78 - 19.24),35.03,(30.90 - 39.38),8.33,(6.65 - 10.40),12.39,(10.64 - 14.39)
Region 13,14.95,(11.28 - 19.54),*,(* - *),7.89,(5.51 - 11.18),11.32,(8.75 - 14.52)
Region 14,15.06,(11.27 - 19.85),*,(* - *),8.18,(5.65 - 11.70),12.13,(9.38 - 15.54)
Region 15,18.66,(14.53 - 23.65),*,(* - *),8.88,(6.30 - 12.37),13.61,(10.92 - 16.84)
North Carolina,13.12,(11.29 - 15.19),26.52,(23.71 - 29.52),6.37,(5.12 - 7.91),9.21,(7.98 - 10.61)
Eastern,12.82,(9.79 - 16.60),26.01,(21.10 - 31.61),6.71,(4.63 - 9.64),9.68,(7.53 - 12.36)
North Central,12.86,(9.82 - 16.66),26.03,(20.88 - 31.93),6.11,(4.15 - 8.90),8.93,(6.84 - 11.58)
South Central,12.19,(9.28 - 15.86),28.92,(23.58 - 34.92),6.26,(4.36 - 8.93),9.61,(7.58 - 12.11)
Western,14.2,(11.31 - 17.68),25.28,(21.29 - 29.75),6.45,(4.77 - 8.68),8.87,(7.19 - 10.90)
North Dakota,12.35,(10.57 - 14.37),23.23,(20.50 - 26.20),4.76,(3.71 - 6.09),7.98,(6.91 - 9.21)
Badlands and West Central,13.09,(10.10 - 16.81),23.9,(18.97 - 29.64),4.53,(3.04 - 6.68),7.32,(5.66 - 9.41)
Lake Region and South Central,11,(8.35 - 14.38),*,(* - *),3.87,(2.46 - 6.02),5.72,(4.12 - 7.89)
North Central and Northwest,11.12,(8.23 - 14.86),19.96,(15.26 - 25.67),3.44,(2.20 - 5.35),6.03,(4.55 - 7.95)
Northeast,11.2,(8.22 - 15.08),21.36,(16.70 - 26.89),4.7,(3.19 - 6.86),8.51,(6.71 - 10.74)
Southeast,13.97,(10.79 - 17.89),27.14,(22.71 - 32.08),6.53,(4.58 - 9.23),10.95,(8.94 - 13.35)
Ohio,13.6,(12.55 - 14.73),28.07,(26.57 - 29.62),7.08,(6.31 - 7.93),10.16,(9.46 - 10.91)
"Boards 2, 46, 55, and 68",12.86,(9.79 - 16.72),25.12,(20.17 - 30.82),5.72,(3.97 - 8.19),8.47,(6.58 - 10.82)
"Boards 3, 52, and 85",11.67,(8.75 - 15.41),27.21,(21.66 - 33.56),5.15,(3.57 - 7.38),8.37,(6.55 - 10.64)
Boards 4 and 78,12.3,(9.36 - 15.99),*,(* - *),6.76,(4.64 - 9.73),9.22,(6.97 - 12.09)
Boards 5 and 60,11.74,(8.91 - 15.33),25.83,(20.70 - 31.72),5.24,(3.55 - 7.68),9.02,(7.07 - 11.44)
"Boards 7, 15, 41, 79, and 84",11.86,(9.01 - 15.44),26.74,(21.22 - 33.09),5.23,(3.63 - 7.49),7.97,(6.20 - 10.19)
"Boards 8, 13, and 83",13.95,(10.72 - 17.97),26.99,(21.49 - 33.29),6.58,(4.66 - 9.22),9.42,(7.35 - 11.99)
Board 9 (Butler),12.75,(9.49 - 16.91),28.38,(22.69 - 34.86),6.17,(4.22 - 8.95),10.11,(7.90 - 12.83)
Board 12,12.37,(9.21 - 16.42),25.54,(20.13 - 31.84),5.8,(3.99 - 8.36),8.95,(6.91 - 11.51)
Boards 18 and 47,14.09,(11.73 - 16.84),31.95,(28.07 - 36.10),8.35,(6.59 - 10.53),11.46,(9.73 - 13.44)
"Boards 20, 32, 54, and 69",10.9,(8.03 - 14.64),21.07,(16.01 - 27.22),5.15,(3.43 - 7.66),7.41,(5.54 - 9.85)
"Boards 21, 39, 51, 70, and 80",12.25,(9.44 - 15.74),26.6,(21.71 - 32.14),6.1,(4.35 - 8.48),8.85,(7.00 - 11.15)
"Boards 22, 74, and 87",12.16,(8.93 - 16.36),*,(* - *),5.94,(3.94 - 8.86),9.03,(6.79 - 11.90)
Boards 23 and 45,12.76,(9.70 - 16.60),27.59,(22.00 - 33.98),5.2,(3.55 - 7.55),8.37,(6.51 - 10.70)
Board 25 (Franklin),15.55,(12.61 - 19.03),26.94,(23.35 - 30.86),8.93,(6.88 - 11.51),12.16,(10.23 - 14.40)
"Boards 27, 71, and 73",13.24,(10.14 - 17.11),22.51,(17.79 - 28.04),5.66,(3.98 - 7.99),8.07,(6.27 - 10.33)
"Boards 28, 43, and 67",12.88,(9.96 - 16.49),29.94,(24.61 - 35.87),5.93,(4.15 - 8.39),9.38,(7.46 - 11.73)
Board 31 (Hamilton),16.66,(13.45 - 20.45),33.86,(28.90 - 39.22),9.73,(7.34 - 12.79),13.42,(11.03 - 16.24)
Board 48 (Lucas),15.12,(11.91 - 19.00),27.05,(22.40 - 32.26),8.24,(5.96 - 11.27),11.18,(8.91 - 13.94)
Boards 50 and 76,12.22,(9.57 - 15.47),25.63,(20.78 - 31.18),5.59,(3.92 - 7.91),8.21,(6.43 - 10.42)
Board 57 (Montgomery),14.92,(11.62 - 18.96),32.64,(27.35 - 38.41),9.05,(6.54 - 12.40),12.58,(10.03 - 15.66)
Board 77 (Summit),14.97,(11.64 - 19.04),30.75,(25.08 - 37.07),8.07,(5.87 - 11.00),11.08,(8.81 - 13.85)
Oklahoma,13.46,(11.44 - 15.77),21.71,(19.06 - 24.62),5.71,(4.57 - 7.12),8.27,(7.11 - 9.61)
Central,11.98,(8.60 - 16.45),*,(* - *),4.74,(3.02 - 7.37),8.06,(6.01 - 10.71)
East Central,13.14,(9.59 - 17.73),*,(* - *),4.5,(2.92 - 6.86),6.59,(4.77 - 9.02)
Northeast,11.97,(8.57 - 16.49),20.54,(15.60 - 26.55),4.37,(2.89 - 6.57),6.94,(5.21 - 9.19)
Northwest and Southwest,13.35,(9.89 - 17.80),20.33,(15.60 - 26.05),4.95,(3.25 - 7.45),7.46,(5.60 - 9.87)
Oklahoma County,15.17,(11.41 - 19.89),24.81,(19.48 - 31.04),7.25,(5.01 - 10.39),10.22,(7.85 - 13.21)
Southeast,12.54,(9.18 - 16.91),*,(* - *),4.64,(3.05 - 6.98),6.39,(4.63 - 8.76)
Tulsa County,14.96,(11.24 - 19.65),24.57,(19.43 - 30.56),8.19,(5.61 - 11.79),10.8,(8.17 - 14.15)
Oregon,18.03,(15.64 - 20.69),33.39,(30.17 - 36.76),9.23,(7.74 - 10.98),12.68,(11.23 - 14.29)
Region 1 (Multnomah),18.62,(14.14 - 24.12),38.02,(31.91 - 44.53),13.89,(10.46 - 18.22),17.53,(14.25 - 21.39)
Region 2,16.93,(13.32 - 21.26),34.55,(28.95 - 40.60),8.39,(6.18 - 11.31),12.04,(9.76 - 14.77)
Region 3,17.92,(14.40 - 22.09),30.47,(26.01 - 35.34),8.47,(6.41 - 11.12),11.94,(9.91 - 14.32)
Region 4,19.17,(14.62 - 24.72),*,(* - *),7.29,(5.02 - 10.49),10.42,(7.98 - 13.50)
Region 5,18.26,(13.77 - 23.82),*,(* - *),7.55,(5.15 - 10.93),10.49,(7.89 - 13.82)
Pennsylvania,13.92,(12.84 - 15.07),30.01,(28.47 - 31.59),6.96,(6.16 - 7.86),10.21,(9.47 - 11.00)
Region 1 (Allegheny),14.94,(12.21 - 18.15),34.74,(30.23 - 39.55),8.24,(6.22 - 10.84),11.75,(9.75 - 14.10)
"Regions 2, 3, 8, and 9",13.03,(10.26 - 16.42),29.36,(24.29 - 35.00),5.1,(3.50 - 7.37),8.57,(6.83 - 10.70)
"Regions 4, 11, 37, and 49",13.85,(11.04 - 17.22),27.08,(22.30 - 32.46),5.88,(4.24 - 8.11),8.65,(6.93 - 10.74)
"Regions 5, 18, 23, 24, and 46",11.23,(8.80 - 14.22),23.21,(18.88 - 28.17),5.11,(3.70 - 7.01),7.64,(6.13 - 9.49)
"Regions 6, 12, 16, 31, 35, 39, 45, and 47",13.78,(10.85 - 17.34),32.02,(27.70 - 36.68),4.86,(3.42 - 6.88),9.89,(8.29 - 11.75)
"Regions 7, 13, 20, and 33",16.13,(13.81 - 18.74),34.81,(31.20 - 38.61),7.99,(6.42 - 9.92),11.47,(9.95 - 13.19)
"Regions 10, 14, 15, 27, 32, 43, and 44",11.93,(9.05 - 15.58),27.75,(22.53 - 33.65),5.99,(4.25 - 8.38),8.9,(7.00 - 11.26)
Regions 17 and 21,15.34,(11.81 - 19.69),34.71,(28.64 - 41.32),7.85,(5.51 - 11.06),12.15,(9.65 - 15.18)
"Regions 19, 26, 28, and 42",12.9,(10.52 - 15.71),25.17,(21.68 - 29.02),5.47,(4.09 - 7.29),8.18,(6.79 - 9.83)
"Regions 22, 38, 40, 41, and 48",12.25,(9.60 - 15.52),27.21,(22.36 - 32.66),5.83,(4.22 - 8.02),8.42,(6.70 - 10.53)
Regions 25 and 30,13.16,(10.20 - 16.82),33.29,(27.70 - 39.38),7.04,(5.15 - 9.56),10.45,(8.46 - 12.84)
Regions 29 and 34,12.28,(9.36 - 15.95),25.17,(19.88 - 31.31),5.47,(3.79 - 7.83),8.13,(6.27 - 10.48)
Region 36 (Philadelphia),14.42,(11.88 - 17.40),29.01,(25.34 - 32.97),10.55,(8.13 - 13.58),13.69,(11.44 - 16.29)
Rhode Island,18.42,(15.94 - 21.18),41.7,(38.30 - 45.19),10.05,(8.33 - 12.10),14.94,(13.30 - 16.74)
Bristol and Newport,*,(* - *),*,(* - *),10.08,(6.96 - 14.38),15.09,(11.83 - 19.06)
Kent,19.25,(14.82 - 24.63),*,(* - *),9.34,(6.67 - 12.92),13.19,(10.43 - 16.55)
Providence,17,(13.89 - 20.64),39.76,(35.57 - 44.11),10.38,(8.22 - 13.03),15.25,(13.18 - 17.57)
Washington,20.19,(15.76 - 25.49),*,(* - *),9.44,(6.62 - 13.30),15.61,(12.66 - 19.10)
South Carolina,12.54,(10.75 - 14.57),24.08,(21.36 - 27.03),6.2,(5.01 - 7.65),8.84,(7.66 - 10.18)
Region 1,12.99,(10.11 - 16.55),24.26,(19.46 - 29.81),6.22,(4.43 - 8.66),8.8,(6.93 - 11.11)
Region 2,12.81,(9.95 - 16.33),26.25,(21.94 - 31.06),6.53,(4.67 - 9.06),9.5,(7.62 - 11.77)
Region 3,12.05,(9.22 - 15.60),*,(* - *),6.35,(4.47 - 8.94),8.64,(6.62 - 11.19)
Region 4,12.14,(9.36 - 15.60),22.45,(18.08 - 27.53),5.68,(3.97 - 8.07),8.27,(6.49 - 10.49)
South Dakota,12.94,(11.09 - 15.05),22.82,(20.23 - 25.64),5.09,(4.01 - 6.43),7.98,(6.90 - 9.22)
Region 1,12.65,(9.50 - 16.65),24.11,(18.84 - 30.31),5.44,(3.60 - 8.15),8.49,(6.45 - 11.10)
Region 2,13.18,(10.07 - 17.06),23.29,(19.04 - 28.15),5.3,(3.68 - 7.58),8.37,(6.65 - 10.49)
Region 3,11.02,(8.27 - 14.54),19.54,(15.25 - 24.69),4.49,(2.94 - 6.79),7.24,(5.54 - 9.41)
Region 4,*,(* - *),*,(* - *),6.15,(3.99 - 9.38),9.85,(7.35 - 13.09)
Region 5,12.15,(8.76 - 16.61),*,(* - *),4.48,(2.84 - 7.00),7.05,(5.17 - 9.54)
Region 6,13.83,(10.10 - 18.65),*,(* - *),4.81,(3.08 - 7.43),6.93,(4.99 - 9.54)
Region 7,13.33,(9.96 - 17.62),21.74,(16.71 - 27.77),4.95,(3.33 - 7.32),7.67,(5.82 - 10.04)
Tennessee,13.15,(11.35 - 15.18),26.46,(23.52 - 29.62),7.01,(5.70 - 8.58),9.76,(8.46 - 11.23)
Region 1,14.86,(11.02 - 19.75),*,(* - *),6.75,(4.43 - 10.16),9.36,(6.83 - 12.70)
Region 2,12.68,(9.45 - 16.80),28.06,(22.76 - 34.06),5.57,(3.86 - 7.99),8.67,(6.84 - 10.93)
Region 3,13.31,(10.21 - 17.16),26.01,(20.84 - 31.94),6.84,(4.80 - 9.65),9.47,(7.34 - 12.13)
Region 4 (Davidson),14.16,(10.17 - 19.38),*,(* - *),9.6,(6.40 - 14.15),12.55,(9.27 - 16.77)
Region 5,13.41,(10.40 - 17.13),24.91,(19.79 - 30.83),6.5,(4.58 - 9.14),9.13,(7.11 - 11.65)
Region 6,11.32,(8.25 - 15.33),*,(* - *),6.52,(4.37 - 9.64),8.48,(6.22 - 11.47)
Region 7 (Shelby),13,(9.75 - 17.13),*,(* - *),8.53,(5.92 - 12.16),11.62,(8.86 - 15.09)
Texas,11.56,(10.52 - 12.69),22.14,(20.70 - 23.66),5.33,(4.68 - 6.07),8.1,(7.47 - 8.77)
Region 1,13.24,(10.07 - 17.23),27.31,(22.32 - 32.95),5.66,(3.88 - 8.20),9.49,(7.50 - 11.94)
Region 2,12.2,(9.02 - 16.30),*,(* - *),4.88,(3.30 - 7.17),7.71,(5.84 - 10.12)
Region 3,10.81,(9.23 - 12.62),23.07,(20.48 - 25.87),5.51,(4.54 - 6.67),8.32,(7.34 - 9.42)
Region 3a,10.74,(8.87 - 12.95),21.36,(18.24 - 24.84),5.27,(4.10 - 6.75),7.9,(6.71 - 9.29)
Region 3bc,10.92,(8.48 - 13.95),26.28,(22.08 - 30.97),5.92,(4.42 - 7.88),9.05,(7.47 - 10.93)
Region 4,11.37,(8.63 - 14.85),20.67,(16.26 - 25.90),4.19,(2.86 - 6.11),6.44,(4.95 - 8.33)
Region 5,12.08,(9.00 - 16.03),*,(* - *),5.42,(3.69 - 7.89),8.26,(6.27 - 10.81)
Region 6,10.74,(9.02 - 12.75),18.5,(16.21 - 21.04),5.48,(4.25 - 7.03),7.57,(6.41 - 8.93)
Region 6a,10.24,(8.40 - 12.44),17.59,(15.16 - 20.31),5.36,(4.05 - 7.07),7.36,(6.11 - 8.85)
Region 6bc,14.93,(11.16 - 19.70),*,(* - *),6.38,(4.34 - 9.29),9.3,(7.01 - 12.25)
Region 7,14.33,(11.86 - 17.22),28.99,(25.51 - 32.73),7.42,(5.86 - 9.35),11.68,(10.12 - 13.44)
Region 7a,15.98,(12.45 - 20.29),32.46,(27.41 - 37.95),9.01,(6.73 - 11.97),13.39,(11.10 - 16.07)
Region 7bcd,12.11,(9.21 - 15.75),24.31,(19.91 - 29.33),4.85,(3.27 - 7.14),9.02,(7.21 - 11.25)
Region 8,12.03,(9.59 - 15.00),22.7,(18.95 - 26.94),4.36,(3.14 - 6.02),7.17,(5.83 - 8.79)
Region 9,11.18,(8.18 - 15.11),*,(* - *),4.12,(2.71 - 6.21),6.28,(4.60 - 8.50)
Region 10,10.81,(8.09 - 14.30),17.81,(13.22 - 23.57),3.83,(2.49 - 5.86),6.23,(4.60 - 8.38)
Region 11,11.43,(9.20 - 14.11),17.34,(13.97 - 21.32),4.29,(3.08 - 5.97),6.62,(5.28 - 8.27)
Region 11abd,12.31,(9.37 - 16.02),18.87,(14.42 - 24.31),4.63,(3.11 - 6.85),7.07,(5.37 - 9.26)
Region 11c (Hidalgo),9.85,(7.31 - 13.15),14.59,(10.85 - 19.33),3.6,(2.34 - 5.51),5.7,(4.21 - 7.68)
Utah,9.89,(8.19 - 11.90),17.57,(15.25 - 20.15),5.06,(3.87 - 6.60),7.75,(6.59 - 9.10)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",10.71,(7.60 - 14.89),*,(* - *),3.97,(2.44 - 6.41),6.79,(4.91 - 9.33)
"Central, Four Corners, San Juan, and Southwest",8.07,(5.62 - 11.46),*,(* - *),3.23,(1.99 - 5.22),5.05,(3.56 - 7.14)
Davis County,10.86,(7.71 - 15.08),*,(* - *),4.47,(2.87 - 6.91),7.46,(5.54 - 9.97)
Salt Lake County,10.52,(8.07 - 13.59),21.23,(17.52 - 25.48),6.77,(4.80 - 9.46),9.61,(7.69 - 11.94)
Utah County,8.07,(5.60 - 11.48),12.96,(9.46 - 17.51),3.02,(1.82 - 4.98),6.04,(4.46 - 8.14)
"Weber, Morgan",11.17,(7.92 - 15.52),*,(* - *),5.07,(3.21 - 7.93),7.6,(5.50 - 10.40)
Vermont,17.58,(15.41 - 19.98),42.45,(39.17 - 45.79),10.29,(8.58 - 12.29),14.96,(13.36 - 16.71)
Champlain Valley,17.56,(14.43 - 21.20),47.45,(42.74 - 52.20),11.91,(9.36 - 15.04),18.09,(15.69 - 20.76)
Rural Northeast,17.15,(13.63 - 21.37),37.46,(31.73 - 43.55),8.93,(6.53 - 12.10),12.87,(10.46 - 15.72)
Rural Southeast,17.76,(13.96 - 22.33),40.36,(34.26 - 46.76),10.37,(7.40 - 14.34),13.8,(10.86 - 17.39)
Rural Southwest,18.05,(13.94 - 23.05),*,(* - *),8.51,(5.99 - 11.95),12.14,(9.56 - 15.31)
Virginia,12.9,(11.11 - 14.93),27.83,(24.96 - 30.88),5.74,(4.60 - 7.13),8.86,(7.71 - 10.16)
Region 1,13.6,(10.23 - 17.86),29.04,(23.40 - 35.40),5.55,(3.74 - 8.16),9.01,(6.98 - 11.55)
Region 2,11.39,(8.78 - 14.65),25.86,(20.82 - 31.63),5.13,(3.52 - 7.41),7.79,(6.03 - 10.01)
Region 3,14.82,(11.28 - 19.24),*,(* - *),6.19,(4.21 - 9.02),9.97,(7.78 - 12.68)
Region 4,13.47,(10.19 - 17.60),25.32,(20.36 - 31.00),6.39,(4.40 - 9.22),8.93,(6.84 - 11.58)
Region 5,12.23,(9.28 - 15.95),26.53,(21.49 - 32.27),5.71,(3.94 - 8.21),9.04,(7.11 - 11.42)
Washington,14.18,(12.15 - 16.48),30.38,(27.42 - 33.52),8.28,(6.79 - 10.05),11.49,(10.05 - 13.11)
Region 1,14.1,(10.52 - 18.64),*,(* - *),7.93,(5.40 - 11.51),11.65,(8.93 - 15.05)
Region 2,12.04,(8.93 - 16.03),*,(* - *),6.25,(4.22 - 9.19),9.18,(6.89 - 12.13)
Region 3,14.99,(11.43 - 19.41),*,(* - *),7.21,(5.03 - 10.23),10.31,(7.99 - 13.22)
Region 4 (King),16.13,(12.52 - 20.53),35.32,(29.96 - 41.07),10.56,(7.88 - 14.02),14.01,(11.39 - 17.13)
Region 5,12.36,(9.05 - 16.66),*,(* - *),6.36,(4.35 - 9.22),9.16,(6.97 - 11.94)
Region 6,13.7,(10.35 - 17.91),*,(* - *),8.22,(5.75 - 11.62),11.32,(8.78 - 14.49)
West Virginia,13.22,(11.43 - 15.24),30.4,(27.54 - 33.42),5.94,(4.78 - 7.35),9.22,(8.08 - 10.50)
Eastern Highland,12.76,(9.85 - 16.36),28.66,(23.51 - 34.43),5.82,(3.99 - 8.43),8.7,(6.76 - 11.12)
Northern,13.29,(10.48 - 16.70),37.34,(32.78 - 42.14),6.76,(5.06 - 8.98),11.36,(9.60 - 13.39)
Northern A and B,11.75,(8.34 - 16.32),*,(* - *),4.66,(2.98 - 7.21),6.93,(5.01 - 9.50)
Northern C and D,14,(10.42 - 18.55),42.35,(36.56 - 48.37),7.9,(5.60 - 11.02),13.62,(11.27 - 16.38)
South Central,13.67,(11.32 - 16.41),28.01,(23.90 - 32.53),5.48,(4.14 - 7.23),8.41,(6.98 - 10.10)
South Central I,13.27,(9.78 - 17.76),*,(* - *),4.75,(3.08 - 7.26),7.23,(5.34 - 9.72)
South Central II,13.09,(9.67 - 17.47),*,(* - *),5.58,(3.65 - 8.44),9.38,(7.17 - 12.18)
South Central III,14.33,(10.99 - 18.47),27.2,(21.52 - 33.72),5.85,(4.05 - 8.40),8.47,(6.51 - 10.93)
Southern,12.79,(10.17 - 15.97),25.85,(21.20 - 31.11),5.86,(4.28 - 7.97),8.43,(6.77 - 10.46)
Southern I and III,12.21,(9.03 - 16.30),*,(* - *),5.73,(3.86 - 8.44),8.29,(6.29 - 10.86)
Southern II,13.95,(10.21 - 18.78),*,(* - *),6.12,(4.03 - 9.19),8.71,(6.41 - 11.73)
Wisconsin,14.74,(12.78 - 16.94),29.66,(26.70 - 32.79),6.6,(5.38 - 8.08),10.09,(8.87 - 11.47)
Milwaukee,16.73,(12.80 - 21.57),*,(* - *),9.46,(6.67 - 13.25),13.64,(10.77 - 17.13)
Northeastern,13.3,(10.23 - 17.12),27.15,(21.92 - 33.09),5.74,(3.93 - 8.32),8.82,(6.87 - 11.26)
Northern,12.73,(9.42 - 16.98),25.18,(19.75 - 31.53),5.39,(3.49 - 8.25),8.06,(5.99 - 10.76)
Southeastern,16.64,(13.12 - 20.87),28.91,(23.19 - 35.38),5.91,(4.07 - 8.51),9,(7.00 - 11.50)
Southern,14.59,(11.12 - 18.90),31.23,(25.38 - 37.75),7.44,(5.42 - 10.14),11.36,(9.17 - 14.00)
Western,13.18,(9.79 - 17.53),*,(* - *),5.23,(3.44 - 7.88),9.02,(6.92 - 11.67)
Wyoming,15.16,(13.22 - 17.33),28.75,(25.78 - 31.91),7.16,(5.86 - 8.72),10.58,(9.30 - 12.01)
Judicial District 1 (Laramie),17.15,(13.17 - 22.02),*,(* - *),6.77,(4.59 - 9.87),9.79,(7.47 - 12.74)
