Region 7,7.32,(5.22 - 10.18),19.32,(15.07 - 24.43),6.4,(4.64 - 8.78),8.37,(6.56 - 10.63)
Missouri,9.34,(7.84 - 11.09),24.91,(22.38 - 27.61),8.01,(6.66 - 9.59),10.55,(9.27 - 11.99)
Central,10.5,(7.76 - 14.06),24.81,(19.97 - 30.38),7.69,(5.54 - 10.60),10.7,(8.48 - 13.40)
Eastern,9.04,(7.15 - 11.36),26.41,(22.46 - 30.78),8.51,(6.68 - 10.77),11.08,(9.28 - 13.17)
Eastern (St. Louis City and County),8.14,(6.06 - 10.86),24.54,(19.90 - 29.85),8.69,(6.51 - 11.52),10.96,(8.81 - 13.56)
Eastern (excluding St. Louis),10.62,(7.70 - 14.48),*,(* - *),8.13,(5.96 - 11.01),11.3,(8.99 - 14.11)
Northwest,9.16,(6.99 - 11.91),24.76,(20.52 - 29.55),8.2,(6.34 - 10.54),10.69,(8.81 - 12.90)
Northwest (Jackson),9.48,(6.75 - 13.17),*,(* - *),8.78,(6.39 - 11.94),11.26,(8.81 - 14.28)
Northwest (excluding Jackson),8.88,(6.26 - 12.45),*,(* - *),7.69,(5.50 - 10.63),10.18,(7.91 - 12.99)
Southeast,9.49,(6.86 - 12.98),22.79,(18.16 - 28.18),7.37,(5.34 - 10.10),9.58,(7.53 - 12.11)
Southwest,9.17,(6.64 - 12.52),23.58,(19.09 - 28.76),7.31,(5.41 - 9.82),9.79,(7.84 - 12.16)
Montana,13.18,(11.12 - 15.56),28.11,(25.31 - 31.10),8.55,(7.05 - 10.33),11.52,(10.12 - 13.09)
Region 1,12.35,(8.93 - 16.84),*,(* - *),7.82,(5.51 - 10.97),9.98,(7.61 - 12.99)
Region 2,11.67,(8.56 - 15.73),22.01,(16.84 - 28.22),7.55,(5.47 - 10.33),9.73,(7.59 - 12.39)
Region 3,12.95,(9.81 - 16.90),29.87,(24.67 - 35.65),8.62,(6.50 - 11.35),11.63,(9.49 - 14.18)
Region 4,12.03,(9.22 - 15.55),27.51,(23.20 - 32.28),8.43,(6.37 - 11.08),11.62,(9.61 - 13.99)
Region 5,15.34,(11.80 - 19.71),31.01,(26.30 - 36.15),9.31,(7.07 - 12.15),12.66,(10.48 - 15.22)
Nebraska,8.75,(7.29 - 10.48),25.73,(23.00 - 28.66),7.76,(6.46 - 9.28),10.66,(9.41 - 12.06)
Regions 1 and 2,9.29,(6.57 - 12.99),*,(* - *),6.64,(4.71 - 9.28),8.88,(6.82 - 11.49)
Region 3,8.56,(6.05 - 11.98),*,(* - *),6.83,(4.88 - 9.47),9.36,(7.29 - 11.95)
Region 4,8.86,(6.43 - 12.09),23.45,(18.16 - 29.72),6.96,(5.03 - 9.56),9.33,(7.33 - 11.82)
Region 5,9.62,(7.17 - 12.80),26.97,(22.73 - 31.68),8.54,(6.47 - 11.18),11.98,(9.92 - 14.40)
Region 6,8.09,(6.14 - 10.59),26.77,(22.51 - 31.50),8.18,(6.40 - 10.40),11.2,(9.39 - 13.29)
Nevada,8.5,(6.91 - 10.42),21.46,(18.69 - 24.52),7.85,(6.42 - 9.57),9.72,(8.36 - 11.26)
Clark,7.96,(6.16 - 10.24),20.04,(16.84 - 23.68),7.82,(6.19 - 9.83),9.52,(7.96 - 11.34)
Rural,9.51,(7.01 - 12.78),22.63,(17.75 - 28.39),7.47,(5.45 - 10.15),9.24,(7.19 - 11.79)
Washoe,9.87,(7.08 - 13.59),26.93,(21.60 - 33.03),8.36,(6.13 - 11.31),11.01,(8.75 - 13.77)
New Hampshire,9.32,(7.82 - 11.08),25.6,(22.71 - 28.72),7.08,(5.77 - 8.65),9.61,(8.36 - 11.02)
Central,9.61,(7.47 - 12.26),25.87,(21.80 - 30.40),7.06,(5.45 - 9.11),9.83,(8.19 - 11.75)
Central 1,9.4,(6.80 - 12.87),25.54,(20.38 - 31.48),7.21,(5.17 - 9.97),10.29,(8.19 - 12.85)
Central 2,9.81,(7.12 - 13.38),26.28,(20.83 - 32.58),6.93,(4.99 - 9.54),9.38,(7.37 - 11.87)
Northern,10.28,(7.51 - 13.93),*,(* - *),8.12,(5.83 - 11.21),10.94,(8.60 - 13.83)
Southern,8.99,(7.26 - 11.08),24.82,(21.38 - 28.61),6.85,(5.39 - 8.68),9.21,(7.79 - 10.86)
Southern 1 (Rockingham),9.26,(6.78 - 12.52),23.55,(18.57 - 29.40),6.49,(4.70 - 8.91),8.47,(6.63 - 10.75)
Southern 2,8.83,(6.79 - 11.40),25.45,(21.32 - 30.08),7.08,(5.36 - 9.31),9.66,(7.97 - 11.66)
New Jersey,8.11,(6.67 - 9.82),19.82,(17.30 - 22.61),6.13,(4.92 - 7.60),7.9,(6.74 - 9.25)
Central,7.25,(5.21 - 10.01),20.21,(15.90 - 25.33),6.05,(4.32 - 8.41),7.74,(5.98 - 9.97)
Metropolitan,7.35,(5.33 - 10.04),18.05,(14.19 - 22.67),6.44,(4.72 - 8.73),8.08,(6.35 - 10.24)
Northern,8.26,(6.11 - 11.08),18.88,(15.08 - 23.37),5.53,(3.98 - 7.62),7.2,(5.65 - 9.14)
Southern,9.58,(7.09 - 12.84),23.1,(18.65 - 28.26),6.82,(4.91 - 9.42),9,(7.10 - 11.35)
New Mexico,10.02,(8.34 - 11.99),22.91,(20.24 - 25.82),7.94,(6.55 - 9.58),10.33,(9.02 - 11.82)
Region 1,10.56,(7.81 - 14.13),23.8,(18.88 - 29.54),7.83,(5.75 - 10.59),10.4,(8.28 - 12.99)
Region 2,9.89,(7.15 - 13.51),*,(* - *),8.4,(6.17 - 11.32),10.18,(7.93 - 12.98)
Region 3 (Bernalillo),10.22,(7.74 - 13.38),24.53,(20.40 - 29.19),8.58,(6.54 - 11.19),11.19,(9.20 - 13.55)
Region 4,8.66,(6.04 - 12.26),19.59,(14.96 - 25.21),7.24,(5.12 - 10.15),9.29,(7.12 - 12.03)
Region 5,10.18,(7.36 - 13.90),22.4,(17.91 - 27.64),7.09,(5.12 - 9.74),9.71,(7.76 - 12.09)
New York,8.05,(7.18 - 9.02),20.48,(19.06 - 21.98),6.57,(5.78 - 7.46),8.58,(7.85 - 9.36)
Region A,6.69,(5.64 - 7.93),17.16,(15.33 - 19.17),6.63,(5.64 - 7.79),8.23,(7.30 - 9.27)
Region 1,5.83,(4.16 - 8.11),12.48,(9.27 - 16.60),6.21,(4.52 - 8.48),7.24,(5.59 - 9.34)
Region 2,6.58,(5.05 - 8.53),17.28,(14.28 - 20.76),6.22,(4.85 - 7.95),7.94,(6.60 - 9.54)
Region 3,8.37,(6.02 - 11.52),25.12,(20.63 - 30.21),9.59,(7.43 - 12.30),11.83,(9.71 - 14.35)
Region 4,6.66,(4.94 - 8.93),14.22,(11.23 - 17.84),5.23,(3.87 - 7.03),6.53,(5.18 - 8.20)
Region B,8.25,(6.96 - 9.75),20.76,(18.25 - 23.52),5.98,(4.95 - 7.21),7.85,(6.83 - 9.01)
Region 5,8.33,(6.62 - 10.45),21.49,(18.01 - 25.43),5.97,(4.63 - 7.67),7.9,(6.55 - 9.49)
Region 6,7.89,(5.92 - 10.43),19.36,(15.11 - 24.46),6.06,(4.52 - 8.08),7.67,(6.08 - 9.64)
Region 7,8.49,(6.30 - 11.35),20.54,(16.10 - 25.83),5.88,(4.32 - 7.96),7.99,(6.31 - 10.07)
Region C,9.43,(8.08 - 10.97),25.53,(23.26 - 27.93),6.99,(5.95 - 8.20),9.73,(8.73 - 10.82)
Region 8,9.96,(7.45 - 13.19),25.15,(21.02 - 29.79),7.35,(5.61 - 9.57),9.9,(8.16 - 11.97)
Region 9,8.74,(6.63 - 11.44),25.45,(21.20 - 30.22),6.52,(4.96 - 8.53),9.36,(7.75 - 11.26)
Region 10,9.89,(7.37 - 13.15),25.91,(21.10 - 31.38),6.77,(4.98 - 9.14),10.28,(8.37 - 12.57)
Region 11,8.72,(6.54 - 11.53),24.83,(20.42 - 29.82),6.17,(4.67 - 8.11),8.91,(7.35 - 10.76)
Region 12,10.07,(7.76 - 12.97),26.41,(22.09 - 31.23),7.88,(6.11 - 10.11),10.4,(8.64 - 12.48)
Region D,9.64,(7.85 - 11.78),22.97,(19.90 - 26.36),6.9,(5.61 - 8.47),9.35,(8.05 - 10.83)
Region 13,8.28,(5.92 - 11.45),21.04,(16.22 - 26.83),6.72,(4.91 - 9.14),8.78,(6.90 - 11.12)
Region 14,8.59,(6.20 - 11.80),19.84,(15.21 - 25.44),6.84,(4.95 - 9.39),8.99,(7.02 - 11.43)
Region 15,11.76,(8.61 - 15.87),28.04,(22.59 - 34.23),7.12,(5.21 - 9.66),10.2,(8.18 - 12.66)
North Carolina,7.84,(6.46 - 9.49),17.73,(15.46 - 20.27),6.75,(5.45 - 8.33),8.3,(7.07 - 9.72)
Eastern,7.44,(5.37 - 10.21),18.23,(14.32 - 22.93),6.65,(4.79 - 9.18),8.43,(6.56 - 10.78)
North Central,8.1,(5.92 - 10.99),17.01,(13.14 - 21.73),7.07,(5.11 - 9.70),8.48,(6.55 - 10.91)
South Central,7.32,(5.38 - 9.90),16.57,(12.85 - 21.12),6.47,(4.67 - 8.90),7.96,(6.18 - 10.21)
Western,8.29,(6.23 - 10.96),18.91,(15.47 - 22.91),6.76,(5.14 - 8.85),8.33,(6.75 - 10.24)
North Dakota,10.77,(9.11 - 12.69),25.98,(23.35 - 28.80),7.74,(6.40 - 9.34),10.93,(9.66 - 12.34)
Badlands and West Central,11.46,(8.80 - 14.78),26.27,(21.60 - 31.55),7.2,(5.38 - 9.56),9.95,(8.10 - 12.17)
Lake Region and South Central,8.96,(6.69 - 11.90),*,(* - *),6.48,(4.65 - 8.95),8.25,(6.36 - 10.62)
North Central and Northwest,10.6,(7.90 - 14.08),26.64,(21.67 - 32.28),7.86,(5.71 - 10.73),10.8,(8.63 - 13.45)
Northeast,10.13,(7.47 - 13.61),26.61,(21.85 - 32.00),7.73,(5.68 - 10.44),12.06,(9.89 - 14.62)
Southeast,11.73,(8.91 - 15.31),27.17,(23.02 - 31.75),9.06,(6.87 - 11.86),12.94,(10.82 - 15.41)
Ohio,8.14,(7.35 - 9.00),21.65,(20.28 - 23.09),7.14,(6.38 - 7.99),9.27,(8.57 - 10.03)
"Boards 2, 46, 55, and 68",7.89,(5.77 - 10.69),21.62,(17.28 - 26.70),6.41,(4.73 - 8.64),8.56,(6.80 - 10.73)
"Boards 3, 52, and 85",7.77,(5.61 - 10.66),18.73,(14.26 - 24.21),5.76,(4.22 - 7.83),7.66,(5.99 - 9.73)
Boards 4 and 78,8.14,(5.99 - 10.97),21.8,(17.11 - 27.34),7,(5.16 - 9.44),8.88,(6.97 - 11.23)
Boards 5 and 60,8.08,(5.90 - 10.97),21.54,(17.24 - 26.55),6.94,(5.30 - 9.04),9.62,(7.89 - 11.68)
"Boards 7, 15, 41, 79, and 84",7.97,(5.89 - 10.71),20.33,(15.99 - 25.49),6.22,(4.64 - 8.28),8.01,(6.38 - 10.02)
"Boards 8, 13, and 83",7.94,(5.87 - 10.67),19.39,(15.07 - 24.59),6.88,(5.12 - 9.19),8.62,(6.82 - 10.84)
Board 9 (Butler),8.71,(6.38 - 11.78),22.23,(17.50 - 27.80),7,(5.20 - 9.36),9.69,(7.74 - 12.08)
Board 12,7.16,(5.14 - 9.90),18.2,(14.12 - 23.15),6.07,(4.42 - 8.27),8,(6.29 - 10.12)
Boards 18 and 47,7.37,(5.82 - 9.29),21.53,(18.44 - 24.98),7.02,(5.56 - 8.83),8.93,(7.50 - 10.60)
"Boards 20, 32, 54, and 69",9.13,(6.72 - 12.28),20.77,(16.07 - 26.42),6.65,(4.90 - 8.95),8.66,(6.81 - 10.94)
"Boards 21, 39, 51, 70, and 80",7.84,(5.91 - 10.33),18.75,(14.89 - 23.34),6.29,(4.69 - 8.39),7.96,(6.31 - 10.00)
"Boards 22, 74, and 87",9.49,(7.00 - 12.74),24.69,(19.63 - 30.55),7.54,(5.46 - 10.32),10.31,(8.13 - 12.98)
Boards 23 and 45,7.71,(5.59 - 10.53),23.05,(18.20 - 28.74),6.65,(4.93 - 8.90),8.97,(7.16 - 11.19)
Board 25 (Franklin),8.87,(6.84 - 11.44),23,(19.75 - 26.60),8.32,(6.53 - 10.55),10.96,(9.21 - 12.99)
"Boards 27, 71, and 73",8.25,(6.15 - 11.00),17.66,(13.85 - 22.24),6.19,(4.59 - 8.31),7.84,(6.20 - 9.86)
"Boards 28, 43, and 67",8.63,(6.49 - 11.38),23.13,(18.70 - 28.24),7.03,(5.30 - 9.26),9.34,(7.56 - 11.49)
Board 31 (Hamilton),8.97,(6.84 - 11.67),23.27,(19.35 - 27.71),8.31,(6.35 - 10.80),10.6,(8.68 - 12.88)
Board 48 (Lucas),7.71,(5.73 - 10.29),23.6,(19.12 - 28.75),8.23,(6.18 - 10.87),10.64,(8.58 - 13.11)
Boards 50 and 76,8.09,(6.07 - 10.70),21.41,(17.21 - 26.31),7.04,(5.38 - 9.15),8.91,(7.22 - 10.96)
Board 57 (Montgomery),7.64,(5.67 - 10.24),22.31,(18.01 - 27.28),7.87,(5.94 - 10.35),10.02,(8.11 - 12.33)
Board 77 (Summit),8.02,(6.02 - 10.59),22.67,(18.26 - 27.79),7.7,(5.91 - 9.98),9.69,(7.88 - 11.86)
Oklahoma,8.96,(7.39 - 10.83),20.32,(17.90 - 22.97),6.92,(5.69 - 8.40),9.07,(7.89 - 10.40)
Central,7.98,(5.49 - 11.47),20.7,(16.07 - 26.24),6.23,(4.43 - 8.71),8.86,(6.93 - 11.25)
East Central,8.61,(6.16 - 11.92),17.12,(12.77 - 22.57),5.94,(4.24 - 8.28),7.54,(5.75 - 9.84)
Northeast,8.68,(6.05 - 12.30),20.26,(15.61 - 25.86),7.13,(5.12 - 9.86),9.22,(7.16 - 11.80)
Northwest and Southwest,9.43,(6.81 - 12.90),20.86,(16.26 - 26.34),6.64,(4.77 - 9.18),8.96,(7.03 - 11.36)
Oklahoma County,9.13,(6.60 - 12.51),21.57,(16.98 - 26.99),7.53,(5.51 - 10.20),9.9,(7.84 - 12.44)
Southeast,9.62,(6.91 - 13.23),18.63,(14.04 - 24.29),6.18,(4.45 - 8.52),7.97,(6.15 - 10.25)
Tulsa County,8.96,(6.44 - 12.34),21.4,(16.90 - 26.71),8.13,(5.94 - 11.04),10.25,(8.07 - 12.94)
Oregon,8.87,(7.33 - 10.70),20.09,(17.62 - 22.81),6.55,(5.39 - 7.94),8.48,(7.35 - 9.77)
Region 1 (Multnomah),8.3,(5.87 - 11.62),22.39,(17.85 - 27.68),8.25,(6.09 - 11.10),10.39,(8.23 - 13.03)
Region 2,9.81,(7.34 - 12.99),23.79,(19.07 - 29.26),7.2,(5.49 - 9.40),9.52,(7.73 - 11.66)
Region 3,8.69,(6.47 - 11.56),17.19,(13.73 - 21.32),5.71,(4.21 - 7.70),7.52,(5.98 - 9.40)
Region 4,8.22,(5.75 - 11.60),*,(* - *),5.42,(3.83 - 7.64),6.87,(5.19 - 9.04)
Region 5,9.15,(6.57 - 12.60),*,(* - *),6.05,(4.31 - 8.42),7.81,(5.97 - 10.17)
Pennsylvania,7.67,(6.84 - 8.60),22.21,(20.88 - 23.61),6.39,(5.63 - 7.23),8.62,(7.94 - 9.35)
Region 1 (Allegheny),6.71,(5.06 - 8.84),25.13,(21.20 - 29.52),7.5,(5.76 - 9.71),9.84,(8.14 - 11.84)
"Regions 2, 3, 8, and 9",7.42,(5.56 - 9.85),24.47,(19.96 - 29.63),6.36,(4.73 - 8.51),8.95,(7.25 - 11.01)
"Regions 4, 11, 37, and 49",8.86,(6.72 - 11.60),23.51,(19.38 - 28.21),6.14,(4.63 - 8.10),8.4,(6.88 - 10.23)
"Regions 5, 18, 23, 24, and 46",6.03,(4.37 - 8.27),16.65,(13.20 - 20.79),4.86,(3.57 - 6.59),6.51,(5.18 - 8.16)
"Regions 6, 12, 16, 31, 35, 39, 45, and 47",9.73,(7.40 - 12.69),24.4,(20.48 - 28.79),6.25,(4.76 - 8.15),9.6,(8.09 - 11.37)
"Regions 7, 13, 20, and 33",9.41,(7.71 - 11.44),25.32,(22.13 - 28.79),6.14,(4.88 - 7.70),8.63,(7.40 - 10.04)
"Regions 10, 14, 15, 27, 32, 43, and 44",7.54,(5.49 - 10.27),22.94,(18.49 - 28.08),6.34,(4.75 - 8.41),8.56,(6.90 - 10.58)
Regions 17 and 21,8.35,(6.05 - 11.41),25.71,(20.99 - 31.07),6.79,(5.06 - 9.07),9.82,(7.99 - 12.02)
"Regions 19, 26, 28, and 42",6.61,(5.07 - 8.57),17.91,(14.98 - 21.25),5.43,(4.13 - 7.11),7.15,(5.86 - 8.69)
"Regions 22, 38, 40, 41, and 48",6.82,(5.00 - 9.25),20.7,(16.67 - 25.41),5.95,(4.48 - 7.85),7.73,(6.21 - 9.58)
Regions 25 and 30,8.16,(6.07 - 10.87),22.42,(18.09 - 27.45),6.85,(5.21 - 8.97),8.87,(7.20 - 10.89)
Regions 29 and 34,6.54,(4.67 - 9.11),16.9,(12.89 - 21.85),5.53,(4.01 - 7.58),7.07,(5.47 - 9.09)
Region 36 (Philadelphia),6.43,(4.92 - 8.36),20.38,(17.27 - 23.89),8.1,(6.31 - 10.34),10.19,(8.48 - 12.20)
Rhode Island,9.31,(7.73 - 11.17),25.75,(22.96 - 28.75),8.75,(7.23 - 10.56),11.38,(9.95 - 12.98)
Bristol and Newport,10.33,(7.48 - 14.10),*,(* - *),7.8,(5.62 - 10.71),10.59,(8.35 - 13.33)
Kent,10.2,(7.41 - 13.88),25.49,(20.03 - 31.85),7.78,(5.63 - 10.65),9.96,(7.77 - 12.67)
Providence,8.52,(6.64 - 10.86),23.87,(20.51 - 27.60),9.3,(7.35 - 11.70),11.71,(9.88 - 13.83)
Washington,11.05,(8.07 - 14.94),*,(* - *),8.53,(6.24 - 11.56),12.48,(10.10 - 15.34)
South Carolina,7.67,(6.33 - 9.28),18.68,(16.29 - 21.33),7.8,(6.50 - 9.34),9.41,(8.17 - 10.80)
Region 1,7.61,(5.54 - 10.37),16.97,(13.16 - 21.61),6.84,(5.08 - 9.15),8.29,(6.55 - 10.44)
Region 2,8.03,(5.96 - 10.73),20.66,(16.87 - 25.03),8.35,(6.45 - 10.74),10.2,(8.37 - 12.38)
Region 3,6.85,(5.03 - 9.27),16.75,(12.68 - 21.81),7.39,(5.47 - 9.92),8.71,(6.77 - 11.15)
Region 4,7.87,(5.87 - 10.48),19.32,(15.47 - 23.85),8.45,(6.32 - 11.22),10.13,(8.09 - 12.62)
South Dakota,10.28,(8.64 - 12.20),25.11,(22.51 - 27.90),7.95,(6.63 - 9.52),10.75,(9.49 - 12.17)
Region 1,10.52,(7.74 - 14.15),26.03,(20.74 - 32.12),8.17,(6.08 - 10.90),11.09,(8.91 - 13.73)
Region 2,10.11,(7.58 - 13.36),25.65,(21.37 - 30.45),8.07,(6.14 - 10.54),11.08,(9.14 - 13.36)
Region 3,9.63,(7.09 - 12.96),22.93,(18.29 - 28.34),7.38,(5.38 - 10.05),10.23,(8.17 - 12.73)
Region 4,10.69,(7.63 - 14.79),*,(* - *),8.14,(5.84 - 11.23),11.41,(8.93 - 14.48)
Region 5,10.86,(7.88 - 14.78),*,(* - *),7.8,(5.66 - 10.65),10.19,(7.94 - 12.99)
Region 6,10.6,(7.60 - 14.60),*,(* - *),8.28,(5.89 - 11.51),10.29,(7.86 - 13.37)
Region 7,10.2,(7.51 - 13.70),24.69,(19.77 - 30.37),7.98,(5.88 - 10.76),10.69,(8.56 - 13.26)
Tennessee,7.85,(6.51 - 9.44),20.47,(18.05 - 23.14),6.6,(5.44 - 7.99),8.56,(7.44 - 9.84)
Region 1,9.69,(6.88 - 13.49),*,(* - *),6.75,(4.74 - 9.52),8.53,(6.45 - 11.20)
Region 2,8.09,(5.82 - 11.14),23.27,(18.60 - 28.68),6.6,(4.80 - 9.01),8.9,(7.04 - 11.18)
Region 3,7.91,(5.75 - 10.80),21.07,(16.50 - 26.52),6.2,(4.52 - 8.44),8.24,(6.49 - 10.41)
Region 4 (Davidson),6.99,(4.80 - 10.07),18.64,(14.20 - 24.07),7.31,(5.30 - 10.01),9.08,(7.02 - 11.67)
Region 5,8.33,(6.16 - 11.17),21.73,(17.26 - 26.98),6.4,(4.76 - 8.56),8.59,(6.88 - 10.68)
Region 6,7.66,(5.39 - 10.78),18.08,(13.56 - 23.70),6.43,(4.65 - 8.84),8.06,(6.20 - 10.42)
Region 7 (Shelby),6.63,(4.67 - 9.34),17.51,(13.17 - 22.89),6.9,(4.94 - 9.54),8.49,(6.48 - 11.04)
Texas,7.29,(6.45 - 8.22),19.84,(18.53 - 21.22),7.46,(6.67 - 8.33),9.5,(8.77 - 10.27)
Region 1,10.41,(7.58 - 14.15),25.52,(20.71 - 31.02),8.14,(6.07 - 10.83),11.21,(9.07 - 13.77)
Region 2,6.95,(4.96 - 9.65),18.74,(14.09 - 24.49),6.69,(4.89 - 9.11),8.58,(6.68 - 10.96)
Region 3,7.22,(6.00 - 8.67),19.44,(17.19 - 21.89),6.91,(5.84 - 8.16),8.91,(7.88 - 10.07)
Region 3a,7.4,(5.89 - 9.25),19.5,(16.64 - 22.71),7.08,(5.74 - 8.71),9.11,(7.80 - 10.62)
Region 3bc,6.92,(5.23 - 9.09),19.32,(16.06 - 23.07),6.61,(5.13 - 8.47),8.56,(7.10 - 10.29)
Region 4,7.27,(5.27 - 9.94),16.75,(13.03 - 21.28),6.26,(4.58 - 8.51),7.69,(6.02 - 9.79)
Region 5,7.46,(5.36 - 10.30),20.77,(16.17 - 26.26),7.08,(5.21 - 9.56),9.1,(7.17 - 11.50)
Region 6,6.18,(4.97 - 7.66),18.26,(16.04 - 20.71),8.37,(6.86 - 10.17),9.96,(8.60 - 11.50)
Region 6a,5.9,(4.62 - 7.52),17.79,(15.44 - 20.42),8.47,(6.83 - 10.45),9.99,(8.52 - 11.69)
Region 6bc,8.54,(6.21 - 11.64),22.7,(17.66 - 28.68),7.56,(5.56 - 10.21),9.68,(7.61 - 12.25)
Region 7,7.76,(6.15 - 9.75),23.99,(20.86 - 27.43),7.62,(6.15 - 9.39),10.85,(9.40 - 12.49)
Region 7a,7.93,(5.84 - 10.70),25.46,(21.19 - 30.27),7.8,(5.99 - 10.09),11.09,(9.23 - 13.27)
Region 7bcd,7.53,(5.55 - 10.14),22,(17.87 - 26.78),7.32,(5.45 - 9.78),10.47,(8.53 - 12.79)
Region 8,7.64,(5.78 - 10.02),20.14,(16.69 - 24.09),7.78,(6.04 - 9.96),9.67,(7.95 - 11.72)
Region 9,7.86,(5.67 - 10.80),20.08,(15.24 - 25.97),7.08,(5.15 - 9.66),9.11,(7.09 - 11.64)
Region 10,7.63,(5.54 - 10.41),17.54,(13.36 - 22.69),6.82,(4.95 - 9.32),8.66,(6.72 - 11.08)
Region 11,7.79,(6.11 - 9.88),17.96,(14.77 - 21.67),7.26,(5.74 - 9.14),9.16,(7.66 - 10.92)
Region 11abd,7.86,(5.81 - 10.54),18.99,(14.78 - 24.05),7.33,(5.44 - 9.80),9.33,(7.42 - 11.67)
Region 11c (Hidalgo),7.67,(5.55 - 10.49),16.11,(12.40 - 20.66),7.1,(5.27 - 9.52),8.83,(6.99 - 11.09)
Utah,7.34,(5.93 - 9.05),16.99,(14.74 - 19.52),6.55,(5.26 - 8.12),8.79,(7.59 - 10.16)
"Bear River, Northeastern, Summit, Tooele, and Wasatch",8.18,(5.75 - 11.52),*,(* - *),6.3,(4.46 - 8.83),8.85,(6.80 - 11.43)
"Central, Four Corners, San Juan, and Southwest",6.28,(4.26 - 9.16),13.77,(9.89 - 18.84),5.43,(3.76 - 7.78),6.96,(5.22 - 9.21)
Davis County,7.96,(5.55 - 11.29),19.39,(14.61 - 25.28),6.36,(4.53 - 8.87),8.95,(6.93 - 11.48)
Salt Lake County,7.68,(5.73 - 10.22),18.56,(15.20 - 22.46),7.33,(5.52 - 9.67),9.53,(7.80 - 11.61)
Utah County,6.33,(4.34 - 9.14),13.47,(10.15 - 17.67),5.37,(3.73 - 7.67),7.83,(6.09 - 10.02)
"Weber, Morgan",7.55,(5.22 - 10.80),19.72,(14.89 - 25.65),6.9,(4.93 - 9.58),9.35,(7.23 - 12.00)
Vermont,9.21,(7.70 - 10.97),27.25,(24.57 - 30.11),7.7,(6.31 - 9.37),10.54,(9.21 - 12.04)
Champlain Valley,9.13,(7.08 - 11.69),29.04,(25.17 - 33.24),7.69,(5.93 - 9.92),11.4,(9.66 - 13.41)
Rural Northeast,9.45,(7.08 - 12.52),25.85,(21.12 - 31.21),7.51,(5.56 - 10.07),10.04,(8.06 - 12.44)
Rural Southeast,8.46,(6.21 - 11.44),24.79,(20.08 - 30.17),7.82,(5.67 - 10.71),9.77,(7.62 - 12.44)
Rural Southwest,10.02,(7.35 - 13.51),26.64,(21.40 - 32.64),7.84,(5.59 - 10.89),10.26,(7.99 - 13.09)
Virginia,7.33,(6.07 - 8.84),21.09,(18.64 - 23.77),6.58,(5.38 - 8.04),8.63,(7.49 - 9.94)
Region 1,7.8,(5.61 - 10.74),20.83,(16.44 - 26.03),6.2,(4.46 - 8.57),8.36,(6.55 - 10.61)
Region 2,6.92,(5.03 - 9.45),21.82,(17.51 - 26.85),6.34,(4.69 - 8.53),8.33,(6.66 - 10.38)
Region 3,8.36,(6.05 - 11.43),24.12,(19.24 - 29.78),7.27,(5.30 - 9.89),9.6,(7.58 - 12.08)
Region 4,7.51,(5.43 - 10.32),20.77,(16.58 - 25.69),6.57,(4.79 - 8.97),8.48,(6.68 - 10.70)
Region 5,6.62,(4.78 - 9.12),18.63,(14.60 - 23.47),6.56,(4.74 - 9.02),8.49,(6.66 - 10.77)
Washington,8.37,(6.92 - 10.09),22.49,(19.92 - 25.28),8.22,(6.80 - 9.91),10.29,(8.94 - 11.82)
Region 1,9.15,(6.54 - 12.68),*,(* - *),8.54,(6.16 - 11.74),11.25,(8.79 - 14.29)
Region 2,8.5,(6.07 - 11.77),*,(* - *),7.03,(5.04 - 9.74),9.23,(7.11 - 11.92)
Region 3,8.37,(6.09 - 11.42),22.93,(17.90 - 28.87),7.72,(5.65 - 10.47),9.95,(7.83 - 12.58)
Region 4 (King),8.71,(6.43 - 11.68),22.45,(18.38 - 27.13),9.15,(6.90 - 12.05),11.01,(8.84 - 13.63)
Region 5,7.33,(5.15 - 10.32),20.55,(15.95 - 26.07),7.81,(5.73 - 10.56),9.73,(7.63 - 12.33)
Region 6,8.17,(5.92 - 11.18),22.32,(17.59 - 27.89),7.75,(5.69 - 10.48),9.67,(7.60 - 12.24)
West Virginia,7.89,(6.53 - 9.51),22.39,(20.01 - 24.97),6.07,(4.91 - 7.47),8.25,(7.16 - 9.50)
Eastern Highland,7.98,(5.92 - 10.69),20.54,(16.45 - 25.33),5.72,(4.12 - 7.90),7.59,(5.96 - 9.62)
Northern,8.15,(6.12 - 10.76),27.11,(23.05 - 31.59),6.98,(5.32 - 9.10),10.01,(8.36 - 11.93)
Northern A and B,8.34,(5.83 - 11.80),*,(* - *),6.57,(4.65 - 9.19),8.62,(6.60 - 11.17)
Northern C and D,8.06,(5.66 - 11.36),28.36,(23.42 - 33.88),7.2,(5.19 - 9.91),10.71,(8.68 - 13.16)
South Central,7.87,(6.20 - 9.95),20.57,(17.38 - 24.16),5.63,(4.33 - 7.30),7.57,(6.26 - 9.13)
South Central I,8.42,(6.04 - 11.62),20.33,(15.45 - 26.28),5.46,(3.82 - 7.76),7.23,(5.50 - 9.46)
South Central II,7.67,(5.37 - 10.84),22.69,(17.55 - 28.81),5.82,(4.09 - 8.22),8.36,(6.50 - 10.70)
South Central III,7.65,(5.46 - 10.62),18.97,(14.81 - 23.97),5.62,(3.96 - 7.90),7.25,(5.56 - 9.41)
