State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
St. Clair,1.07,(0.66 - 1.73),5.00,(3.38 - 7.34),1.19,(0.71 - 1.96),1.69,(1.16 - 2.46)
Washtenaw,1.04,(0.65 - 1.67),5.02,(3.49 - 7.18),1.23,(0.74 - 2.02),1.91,(1.35 - 2.72)
Minnesota,1.07,(0.79 - 1.45),4.82,(3.72 - 6.22),1.32,(0.88 - 1.97),1.83,(1.36 - 2.47)
Regions 1 and 2,*,(* - *),5.00,(3.18 - 7.79),1.16,(0.63 - 2.15),1.75,(1.10 - 2.78)
Regions 3 and 4,0.96,(0.56 - 1.62),4.69,(3.14 - 6.96),1.16,(0.64 - 2.10),1.73,(1.13 - 2.63)
Regions 5 and 6,1.01,(0.60 - 1.70),4.43,(2.91 - 6.68),1.02,(0.56 - 1.87),1.56,(1.01 - 2.39)
Region 7A (Hennepin),1.07,(0.64 - 1.80),4.73,(3.13 - 7.09),1.66,(0.94 - 2.91),2.05,(1.30 - 3.22)
Region 7B (Ramsey),*,(* - *),4.53,(2.87 - 7.07),1.54,(0.84 - 2.84),1.99,(1.23 - 3.20)
Region 7C,1.23,(0.77 - 1.98),5.44,(3.64 - 8.05),1.33,(0.74 - 2.38),1.90,(1.24 - 2.91)
Mississippi,0.64,(0.46 - 0.89),3.16,(2.31 - 4.32),1.21,(0.75 - 1.95),1.52,(1.04 - 2.21)
Region 1,0.84,(0.50 - 1.43),4.35,(2.81 - 6.68),1.24,(0.67 - 2.29),1.71,(1.07 - 2.74)
Region 2,*,(* - *),2.30,(1.39 - 3.78),1.52,(0.75 - 3.06),1.65,(0.91 - 2.97)
Region 3,*,(* - *),2.71,(1.68 - 4.34),1.08,(0.55 - 2.12),1.36,(0.79 - 2.31)
Region 4,0.53,(0.31 - 0.91),2.77,(1.74 - 4.36),1.18,(0.62 - 2.23),1.42,(0.85 - 2.39)
Region 5,*,(* - *),*,(* - *),*,(* - *),1.33,(0.73 - 2.43)
Region 6,*,(* - *),2.92,(1.81 - 4.69),*,(* - *),1.44,(0.85 - 2.44)
Region 7,0.92,(0.55 - 1.54),3.86,(2.38 - 6.21),1.13,(0.59 - 2.13),1.50,(0.91 - 2.49)
Missouri,1.07,(0.78 - 1.45),4.96,(3.79 - 6.47),1.34,(0.88 - 2.03),1.86,(1.34 - 2.56)
Central,1.01,(0.58 - 1.77),4.61,(2.90 - 7.25),1.15,(0.61 - 2.16),1.75,(1.09 - 2.79)
Eastern,1.10,(0.73 - 1.66),4.91,(3.50 - 6.86),1.61,(0.97 - 2.66),2.07,(1.39 - 3.07)
Eastern (St. Louis City and County),0.82,(0.49 - 1.36),4.14,(2.73 - 6.23),1.62,(0.88 - 2.97),1.97,(1.22 - 3.18)
Eastern (excluding St. Louis),1.59,(0.91 - 2.77),6.27,(4.06 - 9.55),1.58,(0.84 - 2.96),2.24,(1.38 - 3.60)
Northwest,1.04,(0.69 - 1.57),5.13,(3.59 - 7.28),1.31,(0.79 - 2.18),1.84,(1.23 - 2.73)
Northwest (Jackson),0.95,(0.56 - 1.60),4.75,(3.00 - 7.43),1.55,(0.85 - 2.80),1.96,(1.20 - 3.20)
Northwest (excluding Jackson),1.12,(0.66 - 1.88),5.43,(3.53 - 8.27),1.11,(0.60 - 2.07),1.73,(1.10 - 2.72)
Southeast,0.96,(0.56 - 1.65),4.84,(3.07 - 7.55),1.05,(0.56 - 1.99),1.57,(0.97 - 2.54)
Southwest,1.14,(0.69 - 1.88),5.26,(3.47 - 7.91),1.12,(0.62 - 2.01),1.71,(1.11 - 2.63)
Montana,1.10,(0.80 - 1.52),6.58,(5.19 - 8.30),1.37,(0.91 - 2.05),2.13,(1.61 - 2.82)
Region 1,*,(* - *),5.61,(3.59 - 8.66),*,(* - *),1.79,(1.11 - 2.85)
Region 2,0.98,(0.58 - 1.64),6.33,(4.14 - 9.55),1.19,(0.64 - 2.18),1.94,(1.25 - 2.98)
Region 3,1.23,(0.75 - 2.03),6.82,(4.71 - 9.78),1.42,(0.82 - 2.46),2.14,(1.43 - 3.18)
Region 4,1.00,(0.59 - 1.69),6.29,(4.47 - 8.79),1.31,(0.72 - 2.36),2.11,(1.43 - 3.11)
Region 5,1.14,(0.70 - 1.83),7.02,(4.93 - 9.91),1.51,(0.89 - 2.55),2.32,(1.59 - 3.36)
Nebraska,1.13,(0.81 - 1.57),4.23,(3.17 - 5.61),1.00,(0.62 - 1.59),1.51,(1.08 - 2.12)
Regions 1 and 2,1.06,(0.68 - 1.65),3.87,(2.53 - 5.86),*,(* - *),1.21,(0.77 - 1.90)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.16,(0.70 - 1.93)
Region 2,*,(* - *),*,(* - *),*,(* - *),1.26,(0.74 - 2.13)
Region 3,1.11,(0.66 - 1.86),4.06,(2.55 - 6.42),0.89,(0.47 - 1.69),1.40,(0.87 - 2.24)
Region 4,*,(* - *),3.81,(2.30 - 6.22),*,(* - *),1.35,(0.81 - 2.26)
Region 5,1.11,(0.67 - 1.84),4.54,(3.10 - 6.60),1.04,(0.56 - 1.92),1.66,(1.09 - 2.53)
Region 6,1.15,(0.71 - 1.86),4.27,(2.86 - 6.32),1.09,(0.61 - 1.96),1.59,(1.03 - 2.43)
Nevada,1.27,(0.86 - 1.86),6.56,(5.13 - 8.35),2.00,(1.34 - 2.97),2.60,(1.92 - 3.50)
Clark,1.20,(0.75 - 1.92),5.65,(4.12 - 7.70),1.95,(1.24 - 3.07),2.44,(1.71 - 3.45)
Rural,1.24,(0.73 - 2.13),8.09,(5.27 - 12.21),1.82,(0.98 - 3.34),2.64,(1.67 - 4.15)
Washoe,1.62,(0.97 - 2.69),9.25,(6.52 - 12.95),2.34,(1.36 - 3.99),3.28,(2.21 - 4.87)
New Hampshire,1.16,(0.83 - 1.62),8.29,(6.68 - 10.25),1.81,(1.25 - 2.61),2.69,(2.08 - 3.47)
Central,1.21,(0.80 - 1.82),8.18,(6.06 - 10.95),2.04,(1.32 - 3.16),2.93,(2.12 - 4.03)
Central 1,1.22,(0.72 - 2.06),9.27,(6.28 - 13.47),2.20,(1.26 - 3.82),3.29,(2.20 - 4.89)
Central 2,1.20,(0.72 - 1.98),6.98,(4.81 - 10.03),1.90,(1.10 - 3.25),2.58,(1.71 - 3.88)
Northern,1.18,(0.70 - 1.99),7.95,(5.30 - 11.78),1.86,(1.04 - 3.32),2.75,(1.79 - 4.20)
Southern,1.14,(0.76 - 1.70),8.44,(6.56 - 10.79),1.69,(1.10 - 2.58),2.55,(1.90 - 3.42)
Southern 1 (Rockingham),1.17,(0.69 - 1.98),8.42,(5.84 - 11.98),1.58,(0.92 - 2.69),2.39,(1.62 - 3.51)
Southern 2,1.12,(0.69 - 1.80),8.45,(6.24 - 11.34),1.76,(1.05 - 2.91),2.65,(1.88 - 3.73)
New Jersey,0.99,(0.70 - 1.39),5.59,(4.28 - 7.28),1.69,(1.11 - 2.56),2.21,(1.60 - 3.05)
Central,1.08,(0.65 - 1.78),6.43,(4.29 - 9.55),1.71,(0.98 - 3.00),2.33,(1.51 - 3.59)
Metropolitan,0.91,(0.55 - 1.49),5.14,(3.52 - 7.44),1.81,(1.03 - 3.19),2.28,(1.46 - 3.53)
Northern,1.06,(0.63 - 1.76),5.43,(3.70 - 7.91),1.47,(0.82 - 2.62),1.97,(1.27 - 3.04)
Southern,0.90,(0.54 - 1.50),5.44,(3.64 - 8.05),1.86,(1.07 - 3.21),2.36,(1.52 - 3.63)
New Mexico,1.31,(0.95 - 1.82),6.49,(5.12 - 8.20),1.57,(1.05 - 2.33),2.33,(1.76 - 3.07)
Region 1,1.16,(0.69 - 1.94),5.24,(3.56 - 7.65),1.25,(0.70 - 2.23),1.90,(1.26 - 2.85)
Region 2,1.48,(0.87 - 2.52),6.46,(4.21 - 9.79),1.61,(0.89 - 2.91),2.25,(1.44 - 3.52)
Region 3 (Bernalillo),1.53,(0.94 - 2.48),7.96,(5.78 - 10.86),1.89,(1.14 - 3.13),2.78,(1.95 - 3.93)
Region 4,1.16,(0.70 - 1.93),6.06,(3.92 - 9.24),1.30,(0.70 - 2.39),2.10,(1.35 - 3.24)
Region 5,1.17,(0.69 - 1.97),5.99,(4.02 - 8.85),1.47,(0.81 - 2.63),2.24,(1.47 - 3.40)
New York,1.02,(0.81 - 1.29),6.45,(5.63 - 7.37),1.89,(1.48 - 2.40),2.57,(2.17 - 3.04)
Region A,0.87,(0.63 - 1.20),5.01,(4.11 - 6.10),2.00,(1.49 - 2.68),2.43,(1.94 - 3.04)
Region 1,0.82,(0.50 - 1.36),4.56,(3.05 - 6.75),1.68,(0.96 - 2.91),2.17,(1.43 - 3.27)
Region 2,0.79,(0.49 - 1.26),4.46,(3.29 - 6.03),1.80,(1.15 - 2.80),2.21,(1.57 - 3.09)
Region 3,1.17,(0.72 - 1.92),7.65,(5.50 - 10.54),3.33,(2.15 - 5.14),3.84,(2.67 - 5.48)
Region 4,0.90,(0.54 - 1.51),4.39,(3.10 - 6.18),1.38,(0.85 - 2.24),1.77,(1.21 - 2.57)
Region B,1.17,(0.85 - 1.61),7.28,(5.92 - 8.92),1.59,(1.12 - 2.23),2.41,(1.91 - 3.03)
Region 5,1.22,(0.79 - 1.88),7.87,(5.93 - 10.37),1.53,(0.96 - 2.43),2.43,(1.79 - 3.28)
Region 6,1.00,(0.61 - 1.65),5.92,(4.18 - 8.32),1.46,(0.86 - 2.45),2.07,(1.43 - 3.01)
Region 7,1.27,(0.78 - 2.04),7.39,(5.21 - 10.37),1.97,(1.20 - 3.22),2.86,(2.01 - 4.06)
Region C,1.07,(0.81 - 1.42),7.51,(6.29 - 8.94),1.97,(1.46 - 2.67),2.89,(2.36 - 3.53)
Region 8,1.03,(0.63 - 1.67),7.46,(5.32 - 10.37),1.79,(1.10 - 2.90),2.68,(1.90 - 3.77)
Region 9,1.06,(0.65 - 1.71),6.79,(4.73 - 9.66),1.86,(1.12 - 3.06),2.68,(1.88 - 3.80)
Region 10,*,(* - *),7.02,(4.93 - 9.91),1.92,(1.16 - 3.17),2.99,(2.11 - 4.21)
Region 11,1.21,(0.76 - 1.91),8.37,(6.10 - 11.39),1.88,(1.15 - 3.07),2.98,(2.15 - 4.11)
Region 12,0.99,(0.61 - 1.58),7.59,(5.55 - 10.29),2.34,(1.46 - 3.72),3.14,(2.24 - 4.40)
Region D,1.09,(0.77 - 1.54),7.36,(5.79 - 9.31),1.98,(1.37 - 2.85),2.89,(2.23 - 3.73)
Region 13,1.01,(0.61 - 1.66),6.26,(4.18 - 9.26),1.80,(1.05 - 3.07),2.53,(1.69 - 3.78)
Region 14,1.05,(0.65 - 1.71),7.13,(4.92 - 10.22),1.82,(1.09 - 3.04),2.75,(1.92 - 3.92)
Region 15,1.20,(0.71 - 2.01),8.58,(5.88 - 12.36),2.30,(1.33 - 3.95),3.36,(2.26 - 4.95)
North Carolina,0.88,(0.66 - 1.19),4.79,(3.64 - 6.29),1.73,(1.17 - 2.56),2.17,(1.57 - 2.98)
CenterPoint/Guilford**,*,(* - *),4.46,(3.03 - 6.53),1.79,(1.06 - 3.02),2.16,(1.40 - 3.33)
Guilford,*,(* - *),4.17,(2.58 - 6.66),*,(* - *),2.33,(1.37 - 3.94)
Durham,0.81,(0.49 - 1.34),4.61,(3.02 - 6.98),1.70,(0.97 - 2.98),2.13,(1.36 - 3.33)
East Carolina,*,(* - *),4.78,(3.00 - 7.53),*,(* - *),2.44,(1.49 - 3.98)
Eastpointe,*,(* - *),3.46,(2.13 - 5.56),*,(* - *),2.18,(1.25 - 3.79)
ECCS,*,(* - *),5.58,(3.49 - 8.82),*,(* - *),2.39,(1.50 - 3.80)
Mecklenburg,0.95,(0.56 - 1.60),4.42,(2.82 - 6.85),2.11,(1.17 - 3.76),2.41,(1.47 - 3.93)
Pathways,1.03,(0.62 - 1.70),5.44,(3.55 - 8.27),1.53,(0.85 - 2.75),2.01,(1.26 - 3.20)
PBH,0.96,(0.55 - 1.64),4.97,(3.14 - 7.80),1.72,(0.96 - 3.06),2.18,(1.36 - 3.48)
Sandhills,*,(* - *),*,(* - *),*,(* - *),1.94,(1.13 - 3.31)
Smoky Mountain,*,(* - *),5.02,(3.20 - 7.79),*,(* - *),1.85,(1.13 - 3.00)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),2.05,(1.26 - 3.31)
North Dakota,1.05,(0.72 - 1.54),2.89,(2.06 - 4.04),0.59,(0.32 - 1.06),1.01,(0.69 - 1.49)
Badlands and West Central,1.12,(0.65 - 1.92),2.89,(1.77 - 4.66),0.55,(0.27 - 1.15),0.92,(0.55 - 1.53)
Lake Region and South Central,0.95,(0.53 - 1.70),2.65,(1.59 - 4.37),*,(* - *),0.81,(0.48 - 1.38)
North Central and Northwest,1.00,(0.57 - 1.76),2.83,(1.73 - 4.58),0.53,(0.25 - 1.14),0.91,(0.54 - 1.52)
Northeast,1.06,(0.60 - 1.86),2.94,(1.81 - 4.73),*,(* - *),1.23,(0.76 - 1.99)
Southeast,1.07,(0.63 - 1.80),3.00,(1.93 - 4.64),0.70,(0.35 - 1.41),1.17,(0.73 - 1.86)
Ohio,1.04,(0.83 - 1.30),4.25,(3.67 - 4.93),1.05,(0.79 - 1.40),1.50,(1.24 - 1.82)
"Boards 2, 46, 55, and 68",1.27,(0.78 - 2.06),4.72,(3.25 - 6.82),0.95,(0.56 - 1.59),1.47,(1.01 - 2.11)
"Boards 3, 52, and 85",0.98,(0.59 - 1.62),3.53,(2.33 - 5.32),*,(* - *),1.18,(0.76 - 1.82)
Boards 4 and 78,*,(* - *),4.28,(2.81 - 6.48),*,(* - *),1.35,(0.88 - 2.07)
Boards 5 and 60,1.04,(0.63 - 1.71),4.26,(2.95 - 6.11),0.98,(0.57 - 1.68),1.55,(1.07 - 2.25)
"Boards 7, 15, 41, 79, and 84",0.93,(0.54 - 1.61),3.82,(2.55 - 5.69),0.76,(0.42 - 1.36),1.14,(0.74 - 1.75)
"Boards 8, 13, and 83",1.13,(0.69 - 1.84),4.03,(2.69 - 6.00),0.78,(0.44 - 1.37),1.21,(0.80 - 1.83)
Board 9 (Butler),*,(* - *),3.40,(2.21 - 5.20),*,(* - *),1.27,(0.82 - 1.96)
Board 12,1.35,(0.83 - 2.19),4.22,(2.84 - 6.22),0.95,(0.54 - 1.68),1.48,(0.99 - 2.21)
Boards 18 and 47,0.87,(0.55 - 1.37),3.45,(2.46 - 4.81),1.19,(0.73 - 1.94),1.49,(1.03 - 2.15)
"Boards 20, 32, 54, and 69",1.03,(0.62 - 1.70),4.18,(2.80 - 6.20),0.83,(0.48 - 1.45),1.29,(0.87 - 1.92)
"Boards 21, 39, 51, 70, and 80",1.03,(0.62 - 1.69),4.01,(2.65 - 6.02),0.79,(0.44 - 1.42),1.22,(0.80 - 1.85)
"Boards 22, 74, and 87",1.06,(0.65 - 1.74),4.56,(3.04 - 6.78),0.93,(0.53 - 1.63),1.51,(1.02 - 2.23)
Boards 23 and 45,1.03,(0.61 - 1.73),4.86,(3.25 - 7.21),0.84,(0.47 - 1.49),1.41,(0.95 - 2.11)
Board 25 (Franklin),1.23,(0.75 - 2.01),5.65,(4.21 - 7.56),1.48,(0.91 - 2.40),2.10,(1.50 - 2.93)
"Boards 27, 71, and 73",1.01,(0.61 - 1.67),4.18,(2.77 - 6.28),0.85,(0.49 - 1.46),1.29,(0.85 - 1.93)
"Boards 28, 43, and 67",1.06,(0.64 - 1.74),4.31,(2.98 - 6.18),0.83,(0.48 - 1.43),1.33,(0.92 - 1.93)
Board 31 (Hamilton),0.93,(0.57 - 1.49),4.03,(2.75 - 5.87),1.17,(0.68 - 2.00),1.58,(1.06 - 2.35)
Board 48 (Lucas),1.13,(0.68 - 1.89),4.11,(2.77 - 6.07),1.42,(0.80 - 2.51),1.82,(1.16 - 2.83)
Boards 50 and 76,1.10,(0.67 - 1.81),5.41,(3.71 - 7.81),1.23,(0.70 - 2.15),1.81,(1.21 - 2.71)
Board 57 (Montgomery),0.98,(0.58 - 1.65),3.57,(2.38 - 5.30),1.23,(0.71 - 2.13),1.56,(1.02 - 2.39)
Board 77 (Summit),0.97,(0.59 - 1.59),4.16,(2.83 - 6.06),1.03,(0.59 - 1.77),1.43,(0.96 - 2.13)
Oklahoma,1.13,(0.83 - 1.56),4.17,(3.05 - 5.67),0.89,(0.53 - 1.47),1.40,(0.96 - 2.02)
Central,1.27,(0.75 - 2.15),4.28,(2.66 - 6.81),0.90,(0.45 - 1.79),1.49,(0.90 - 2.44)
East Central,1.21,(0.69 - 2.09),4.30,(2.60 - 7.04),0.89,(0.43 - 1.86),1.41,(0.82 - 2.43)
Northeast,1.04,(0.60 - 1.79),4.06,(2.50 - 6.54),0.75,(0.38 - 1.50),1.31,(0.80 - 2.15)
Northwest and Southwest,1.28,(0.75 - 2.18),4.28,(2.69 - 6.74),0.91,(0.47 - 1.78),1.45,(0.89 - 2.37)
Oklahoma County,1.01,(0.58 - 1.73),4.06,(2.55 - 6.41),0.99,(0.50 - 1.96),1.44,(0.86 - 2.41)
Southeast,1.03,(0.60 - 1.77),4.05,(2.54 - 6.40),0.76,(0.38 - 1.52),1.25,(0.76 - 2.04)
Tulsa County,1.17,(0.70 - 1.96),4.19,(2.58 - 6.72),0.95,(0.49 - 1.83),1.41,(0.86 - 2.31)
Oregon,1.32,(0.98 - 1.78),7.31,(5.89 - 9.06),1.65,(1.13 - 2.41),2.42,(1.85 - 3.17)
Region 1 (Multnomah),1.70,(0.99 - 2.88),8.59,(5.88 - 12.40),2.45,(1.42 - 4.21),3.22,(2.12 - 4.86)
Region 2,1.21,(0.73 - 1.98),6.19,(4.11 - 9.20),1.26,(0.72 - 2.19),1.89,(1.25 - 2.85)
Region 3,1.31,(0.83 - 2.07),7.68,(5.80 - 10.10),1.68,(1.01 - 2.77),2.61,(1.88 - 3.61)
Region 4,1.18,(0.71 - 1.97),6.88,(4.53 - 10.32),1.34,(0.75 - 2.39),2.04,(1.33 - 3.11)
Region 5 (Central),*,(* - *),*,(* - *),*,(* - *),2.34,(1.46 - 3.73)
Region 6 (Eastern),1.16,(0.69 - 1.94),6.45,(4.17 - 9.87),*,(* - *),2.09,(1.33 - 3.25)
Pennsylvania,1.01,(0.80 - 1.28),5.61,(4.82 - 6.52),1.65,(1.27 - 2.13),2.21,(1.83 - 2.65)
Region 1 (Allegheny),1.08,(0.69 - 1.67),5.98,(4.42 - 8.06),2.22,(1.39 - 3.51),2.72,(1.90 - 3.87)
"Regions 3, 8, 9, and 51",1.08,(0.66 - 1.77),5.60,(3.77 - 8.25),1.68,(0.99 - 2.84),2.25,(1.51 - 3.35)
"Regions 4, 11, 37, and 49",1.10,(0.69 - 1.75),6.13,(4.37 - 8.54),1.44,(0.88 - 2.36),2.08,(1.46 - 2.96)
"Regions 5, 18, 23, 24, and 46",*,(* - *),5.42,(3.59 - 8.10),1.45,(0.83 - 2.51),1.99,(1.29 - 3.05)
"Regions 6, 12, 16, 31, 35, 45, and 47",1.00,(0.62 - 1.62),5.42,(3.75 - 7.78),1.42,(0.85 - 2.38),2.18,(1.51 - 3.14)
"Regions 7, 13, 20, and 33",1.12,(0.72 - 1.72),6.39,(4.84 - 8.40),1.63,(1.07 - 2.47),2.27,(1.68 - 3.05)
"Regions 10, 15, 27, 32, 43, and 44",0.92,(0.55 - 1.55),5.04,(3.37 - 7.47),1.28,(0.77 - 2.14),1.77,(1.19 - 2.63)
Regions 17 and 21,0.98,(0.59 - 1.63),5.08,(3.41 - 7.50),1.75,(1.03 - 2.97),2.28,(1.51 - 3.41)
"Regions 19, 26, 28, and 42",1.03,(0.66 - 1.62),5.31,(3.74 - 7.48),1.37,(0.84 - 2.24),1.90,(1.32 - 2.72)
"Regions 22, 38, 40, 41, and 48",0.99,(0.60 - 1.64),5.44,(3.86 - 7.62),1.28,(0.76 - 2.16),1.80,(1.23 - 2.63)
Regions 29 and 34,1.11,(0.68 - 1.81),5.87,(4.00 - 8.55),1.27,(0.75 - 2.17),1.90,(1.29 - 2.80)
Regions 30 and 50,1.05,(0.65 - 1.70),6.06,(4.22 - 8.65),1.59,(0.96 - 2.63),2.19,(1.50 - 3.20)
Region 36 (Philadelphia),0.66,(0.41 - 1.05),4.51,(3.29 - 6.15),2.35,(1.45 - 3.78),2.70,(1.85 - 3.92)
Rhode Island,1.14,(0.79 - 1.65),8.19,(6.51 - 10.24),2.67,(1.83 - 3.88),3.54,(2.69 - 4.65)
Bristol and Newport,1.11,(0.64 - 1.90),7.71,(5.06 - 11.58),2.16,(1.18 - 3.94),3.06,(1.95 - 4.78)
Kent,1.06,(0.61 - 1.81),7.47,(4.92 - 11.20),2.16,(1.20 - 3.86),2.81,(1.78 - 4.42)
Providence,1.16,(0.73 - 1.84),8.15,(6.18 - 10.69),3.06,(1.99 - 4.68),3.90,(2.84 - 5.32)
Washington,1.24,(0.75 - 2.03),9.49,(6.37 - 13.91),2.06,(1.14 - 3.69),3.31,(2.18 - 4.98)
South Carolina,0.73,(0.51 - 1.04),4.42,(3.37 - 5.77),2.21,(1.49 - 3.27),2.52,(1.82 - 3.48)
Region 1,0.81,(0.48 - 1.37),4.81,(3.21 - 7.15),1.66,(0.92 - 2.99),2.09,(1.31 - 3.31)
Region 2,0.72,(0.43 - 1.18),4.23,(2.88 - 6.18),1.89,(1.09 - 3.26),2.24,(1.44 - 3.45)
Region 3,0.65,(0.39 - 1.10),4.07,(2.65 - 6.19),2.55,(1.44 - 4.47),2.75,(1.68 - 4.46)
Region 4,0.72,(0.42 - 1.24),4.48,(2.96 - 6.71),2.90,(1.66 - 5.01),3.13,(1.96 - 4.97)
South Dakota,0.98,(0.69 - 1.37),3.55,(2.59 - 4.83),0.75,(0.45 - 1.25),1.18,(0.82 - 1.70)
Region 1,0.91,(0.53 - 1.53),2.98,(1.84 - 4.79),0.66,(0.33 - 1.31),1.04,(0.63 - 1.72)
Region 2,1.03,(0.61 - 1.73),4.22,(2.77 - 6.38),0.89,(0.47 - 1.67),1.37,(0.87 - 2.16)
Region 3,0.95,(0.56 - 1.61),3.00,(1.91 - 4.68),0.75,(0.39 - 1.45),1.16,(0.73 - 1.86)
Region 4,*,(* - *),3.48,(2.07 - 5.79),*,(* - *),1.12,(0.66 - 1.89)
Region 5,*,(* - *),3.33,(2.02 - 5.44),*,(* - *),1.05,(0.62 - 1.75)
Region 6,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 7,1.02,(0.58 - 1.78),4.20,(2.55 - 6.85),0.81,(0.40 - 1.62),1.29,(0.77 - 2.16)
Tennessee,0.92,(0.67 - 1.25),3.63,(2.66 - 4.95),1.18,(0.75 - 1.87),1.51,(1.04 - 2.19)
Region 1,*,(* - *),3.82,(2.33 - 6.22),0.94,(0.48 - 1.83),1.29,(0.75 - 2.19)
Region 2,1.10,(0.67 - 1.80),4.32,(2.81 - 6.58),1.13,(0.61 - 2.07),1.54,(0.96 - 2.46)
Region 3,1.15,(0.69 - 1.91),4.54,(2.89 - 7.07),1.12,(0.60 - 2.10),1.57,(0.96 - 2.56)
Region 4 (Davidson),*,(* - *),3.70,(2.30 - 5.91),1.76,(0.93 - 3.32),2.02,(1.18 - 3.45)
Region 5,0.92,(0.55 - 1.55),3.43,(2.13 - 5.49),0.94,(0.48 - 1.82),1.28,(0.76 - 2.14)
Region 6,0.87,(0.51 - 1.50),3.34,(2.07 - 5.34),1.16,(0.61 - 2.20),1.46,(0.87 - 2.46)
Region 7 (Shelby),*,(* - *),2.31,(1.40 - 3.80),1.51,(0.78 - 2.88),1.63,(0.92 - 2.85)
Texas,1.23,(0.98 - 1.55),4.83,(4.16 - 5.61),1.30,(1.00 - 1.69),1.86,(1.56 - 2.22)
Region 1,1.20,(0.73 - 1.95),5.47,(3.78 - 7.85),1.21,(0.72 - 2.03),1.98,(1.39 - 2.82)
Region 2,*,(* - *),4.51,(2.94 - 6.87),*,(* - *),1.68,(1.10 - 2.55)
Region 3,1.10,(0.77 - 1.55),4.84,(3.86 - 6.07),1.27,(0.88 - 1.84),1.80,(1.39 - 2.33)
Region 3a,1.17,(0.76 - 1.80),5.17,(3.91 - 6.82),1.36,(0.88 - 2.09),1.92,(1.42 - 2.60)
Region 3bc,0.97,(0.60 - 1.56),4.28,(3.02 - 6.02),1.12,(0.68 - 1.85),1.60,(1.11 - 2.29)
Region 4,0.94,(0.57 - 1.56),4.54,(3.07 - 6.68),1.11,(0.64 - 1.94),1.62,(1.08 - 2.42)
Region 5,0.88,(0.52 - 1.48),3.93,(2.57 - 5.97),1.29,(0.74 - 2.24),1.71,(1.11 - 2.61)
Region 6,1.37,(0.94 - 2.00),4.72,(3.60 - 6.15),1.46,(0.99 - 2.15),1.96,(1.48 - 2.59)
Region 6a,1.36,(0.90 - 2.04),4.60,(3.42 - 6.15),1.47,(0.97 - 2.23),1.95,(1.44 - 2.64)
Region 6bc,1.50,(0.90 - 2.47),5.71,(3.78 - 8.52),1.37,(0.79 - 2.36),2.01,(1.33 - 3.03)
Region 7,1.24,(0.87 - 1.77),5.16,(3.94 - 6.72),1.50,(1.02 - 2.21),2.17,(1.65 - 2.84)
Region 7a,1.24,(0.80 - 1.93),5.11,(3.59 - 7.24),1.53,(0.95 - 2.44),2.11,(1.49 - 2.98)
Region 7bcd,1.25,(0.78 - 2.00),5.21,(3.60 - 7.49),1.45,(0.84 - 2.47),2.26,(1.57 - 3.26)
Region 8,1.33,(0.85 - 2.07),4.65,(3.31 - 6.49),1.14,(0.70 - 1.85),1.68,(1.19 - 2.37)
Region 9,1.17,(0.70 - 1.95),5.39,(3.64 - 7.92),*,(* - *),1.80,(1.21 - 2.67)
Region 10,1.36,(0.82 - 2.27),4.72,(3.15 - 7.03),1.04,(0.58 - 1.85),1.68,(1.12 - 2.49)
Region 11,1.33,(0.89 - 1.99),5.02,(3.71 - 6.75),1.19,(0.77 - 1.83),1.85,(1.37 - 2.49)
Region 11abd,1.35,(0.82 - 2.20),5.37,(3.72 - 7.71),1.15,(0.67 - 1.95),1.87,(1.30 - 2.68)
Region 11c (Hidalgo),1.30,(0.77 - 2.18),4.39,(2.90 - 6.59),1.26,(0.72 - 2.19),1.82,(1.21 - 2.74)
Utah,1.19,(0.83 - 1.70),3.44,(2.48 - 4.74),0.78,(0.47 - 1.30),1.30,(0.91 - 1.85)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",1.12,(0.65 - 1.94),3.33,(2.02 - 5.43),*,(* - *),1.25,(0.77 - 2.03)
"Central, Four Corners, San Juan,     and Southwest",1.07,(0.61 - 1.86),2.98,(1.79 - 4.93),*,(* - *),1.08,(0.65 - 1.78)
Davis County,1.19,(0.67 - 2.08),3.92,(2.36 - 6.46),0.76,(0.37 - 1.54),1.35,(0.81 - 2.22)
Salt Lake County,1.34,(0.82 - 2.17),3.75,(2.47 - 5.66),0.89,(0.48 - 1.63),1.36,(0.88 - 2.10)
Utah County,1.05,(0.61 - 1.79),3.09,(1.94 - 4.89),0.72,(0.36 - 1.43),1.40,(0.89 - 2.20)
"Weber, Morgan",*,(* - *),3.58,(2.11 - 6.04),*,(* - *),1.19,(0.70 - 2.01)
Vermont,1.28,(0.91 - 1.79),10.76,(8.83 - 13.04),1.96,(1.36 - 2.81),3.23,(2.58 - 4.04)
Champlain Valley,1.36,(0.84 - 2.20),12.50,(9.74 - 15.90),2.07,(1.30 - 3.27),3.78,(2.90 - 4.91)
Rural Northeast,1.20,(0.73 - 1.96),10.07,(7.18 - 13.95),1.83,(1.07 - 3.13),2.97,(2.09 - 4.23)
