State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Pathways and Western,4.47,(3.25 - 6.11),8.47,(6.45 - 11.05),2.07,(1.06 - 3.99),3.07,(2.01 - 4.66)
Riverhaven,4.84,(3.54 - 6.58),9.25,(7.05 - 12.05),3.31,(1.88 - 5.77),4.08,(2.67 - 6.20)
Saginaw,4.73,(3.39 - 6.58),8.39,(6.28 - 11.14),2.75,(1.47 - 5.11),3.59,(2.29 - 5.57)
Southeast,4.74,(3.63 - 6.17),9.31,(7.37 - 11.69),2.34,(1.44 - 3.78),3.25,(2.34 - 4.49)
St. Clair,4.58,(3.32 - 6.30),8.62,(6.46 - 11.43),2.47,(1.37 - 4.43),3.29,(2.15 - 5.00)
Washtenaw,4.29,(3.12 - 5.87),8.02,(6.09 - 10.50),2.44,(1.35 - 4.39),3.46,(2.34 - 5.07)
Minnesota,3.59,(2.85 - 4.52),7.69,(6.21 - 9.50),1.97,(1.34 - 2.88),2.80,(2.14 - 3.66)
Regions 1 and 2,4.10,(2.83 - 5.91),9.33,(6.64 - 12.96),*,(* - *),3.84,(2.37 - 6.16)
Regions 3 and 4,3.58,(2.50 - 5.10),7.56,(5.40 - 10.49),1.81,(0.94 - 3.46),2.74,(1.78 - 4.22)
Regions 5 and 6,3.46,(2.42 - 4.92),7.34,(5.32 - 10.06),1.44,(0.70 - 2.94),2.36,(1.52 - 3.65)
Region 7A (Hennepin),3.58,(2.49 - 5.11),6.83,(4.92 - 9.42),2.01,(1.05 - 3.83),2.63,(1.63 - 4.20)
Region 7B (Ramsey),3.71,(2.58 - 5.31),7.43,(5.30 - 10.32),1.92,(0.93 - 3.92),2.73,(1.67 - 4.43)
Region 7C,3.48,(2.44 - 4.94),8.21,(5.93 - 11.26),2.11,(1.11 - 3.99),2.96,(1.89 - 4.61)
Mississippi,4.82,(3.88 - 5.98),7.05,(5.67 - 8.72),2.17,(1.50 - 3.11),2.93,(2.25 - 3.81)
Region 1,5.42,(3.91 - 7.47),8.36,(6.15 - 11.28),2.35,(1.25 - 4.36),3.26,(2.12 - 4.98)
Region 2,4.56,(3.14 - 6.58),5.78,(4.02 - 8.25),*,(* - *),2.76,(1.60 - 4.73)
Region 3,4.40,(3.07 - 6.28),6.50,(4.64 - 9.04),1.98,(0.97 - 4.03),2.75,(1.69 - 4.44)
Region 4,4.74,(3.37 - 6.63),6.75,(4.84 - 9.34),2.25,(1.22 - 4.12),2.95,(1.89 - 4.57)
Region 5,4.39,(3.00 - 6.38),6.14,(4.23 - 8.83),*,(* - *),2.62,(1.52 - 4.50)
Region 6,4.83,(3.43 - 6.77),6.97,(4.90 - 9.82),2.20,(1.08 - 4.42),3.03,(1.86 - 4.90)
Region 7,4.87,(3.47 - 6.79),7.72,(5.44 - 10.85),2.02,(1.02 - 3.98),2.81,(1.72 - 4.54)
Missouri,4.06,(3.31 - 4.97),7.67,(6.18 - 9.50),1.94,(1.35 - 2.78),2.76,(2.13 - 3.57)
Central,4.00,(2.83 - 5.61),7.44,(5.20 - 10.54),1.68,(0.83 - 3.40),2.68,(1.69 - 4.20)
Eastern,4.10,(3.13 - 5.33),7.52,(5.73 - 9.80),2.05,(1.25 - 3.33),2.81,(1.97 - 3.98)
Eastern (St. Louis City and County),3.83,(2.74 - 5.32),6.64,(4.78 - 9.15),1.71,(0.88 - 3.28),2.39,(1.51 - 3.76)
Eastern (excluding St. Louis),4.55,(3.23 - 6.39),9.06,(6.39 - 12.69),2.65,(1.38 - 5.02),3.54,(2.21 - 5.64)
Northwest,4.13,(3.12 - 5.45),7.70,(5.85 - 10.07),2.02,(1.18 - 3.45),2.80,(1.90 - 4.10)
Northwest (Jackson),4.05,(2.82 - 5.77),6.83,(4.83 - 9.59),2.02,(0.99 - 4.04),2.64,(1.58 - 4.38)
Northwest (excluding Jackson),4.20,(2.97 - 5.91),8.37,(6.02 - 11.53),2.03,(1.00 - 4.07),2.94,(1.82 - 4.71)
Southeast,3.95,(2.81 - 5.53),7.76,(5.48 - 10.87),1.72,(0.83 - 3.53),2.55,(1.57 - 4.11)
Southwest,4.00,(2.84 - 5.60),8.16,(5.89 - 11.21),1.94,(0.99 - 3.77),2.83,(1.79 - 4.45)
Montana,4.66,(3.77 - 5.75),8.09,(6.59 - 9.89),2.31,(1.61 - 3.31),3.16,(2.45 - 4.07)
Region 1,4.65,(3.25 - 6.62),7.64,(5.27 - 10.94),*,(* - *),2.90,(1.69 - 4.94)
Region 2,4.06,(2.91 - 5.64),7.50,(5.35 - 10.42),1.78,(0.89 - 3.54),2.61,(1.64 - 4.13)
Region 3,4.22,(3.02 - 5.87),7.15,(5.17 - 9.81),1.95,(1.01 - 3.74),2.64,(1.65 - 4.19)
Region 4,5.41,(3.93 - 7.40),8.46,(6.41 - 11.08),2.65,(1.51 - 4.62),3.58,(2.44 - 5.24)
Region 5,4.67,(3.41 - 6.38),8.67,(6.47 - 11.52),2.55,(1.47 - 4.40),3.45,(2.34 - 5.07)
Nebraska,4.21,(3.35 - 5.27),6.55,(5.15 - 8.31),1.94,(1.32 - 2.84),2.68,(2.04 - 3.53)
Regions 1 and 2,4.43,(3.29 - 5.95),6.31,(4.55 - 8.68),1.79,(0.99 - 3.22),2.44,(1.58 - 3.76)
Region 1,*,(* - *),*,(* - *),*,(* - *),2.47,(1.43 - 4.23)
Region 2,4.42,(3.02 - 6.42),6.34,(4.35 - 9.15),*,(* - *),2.42,(1.40 - 4.16)
Region 3,4.13,(2.89 - 5.85),6.36,(4.40 - 9.11),2.19,(1.09 - 4.36),2.86,(1.72 - 4.71)
Region 4,4.65,(3.23 - 6.66),6.23,(4.15 - 9.25),*,(* - *),2.78,(1.60 - 4.79)
Region 5,4.18,(2.96 - 5.88),6.84,(5.01 - 9.26),2.01,(1.10 - 3.67),2.88,(1.92 - 4.29)
Region 6,4.06,(2.95 - 5.56),6.56,(4.78 - 8.94),1.80,(1.02 - 3.17),2.54,(1.72 - 3.76)
Nevada,6.06,(4.79 - 7.65),10.57,(8.66 - 12.83),3.93,(2.81 - 5.48),4.80,(3.72 - 6.18)
Clark,6.40,(4.86 - 8.38),10.13,(8.06 - 12.65),4.07,(2.74 - 6.00),4.86,(3.59 - 6.54)
Rural,4.83,(3.32 - 6.98),11.30,(7.92 - 15.87),*,(* - *),4.18,(2.56 - 6.75)
Washoe,5.48,(3.95 - 7.57),11.87,(8.88 - 15.69),3.99,(2.23 - 7.03),5.07,(3.32 - 7.67)
New Hampshire,4.46,(3.61 - 5.51),11.66,(9.75 - 13.88),3.18,(2.31 - 4.36),4.32,(3.46 - 5.39)
Central,4.45,(3.38 - 5.84),11.76,(9.32 - 14.73),3.32,(2.09 - 5.22),4.53,(3.29 - 6.21)
Central 1,4.56,(3.24 - 6.38),12.76,(9.40 - 17.09),3.86,(2.09 - 7.05),5.24,(3.43 - 7.93)
Central 2,4.36,(3.09 - 6.12),10.66,(8.08 - 13.93),2.81,(1.53 - 5.10),3.85,(2.53 - 5.82)
Northern,4.66,(3.30 - 6.53),11.46,(8.29 - 15.63),2.97,(1.54 - 5.66),4.21,(2.68 - 6.55)
Southern,4.44,(3.45 - 5.68),11.65,(9.48 - 14.24),3.16,(2.12 - 4.69),4.25,(3.21 - 5.61)
Southern 1 (Rockingham),4.30,(3.09 - 5.97),11.36,(8.46 - 15.11),2.42,(1.30 - 4.47),3.48,(2.27 - 5.29)
Southern 2,4.52,(3.34 - 6.08),11.80,(9.25 - 14.94),3.63,(2.25 - 5.80),4.73,(3.37 - 6.60)
New Jersey,3.47,(2.70 - 4.46),8.30,(6.64 - 10.33),2.13,(1.43 - 3.16),2.95,(2.22 - 3.91)
Central,3.36,(2.32 - 4.86),8.59,(6.21 - 11.79),2.18,(1.15 - 4.10),3.01,(1.92 - 4.71)
Metropolitan,3.65,(2.57 - 5.18),7.46,(5.42 - 10.19),2.05,(1.06 - 3.92),2.80,(1.77 - 4.41)
Northern,3.38,(2.38 - 4.78),8.35,(6.23 - 11.11),2.11,(1.13 - 3.90),2.89,(1.87 - 4.44)
Southern,3.52,(2.45 - 5.04),8.86,(6.44 - 12.07),2.19,(1.16 - 4.09),3.12,(2.02 - 4.79)
New Mexico,5.54,(4.45 - 6.88),8.26,(6.74 - 10.08),2.96,(2.11 - 4.15),3.78,(2.95 - 4.84)
Region 1,5.20,(3.76 - 7.14),7.63,(5.56 - 10.38),2.54,(1.38 - 4.63),3.37,(2.19 - 5.15)
Region 2,5.42,(3.81 - 7.65),8.68,(6.21 - 12.00),2.66,(1.31 - 5.32),3.45,(2.07 - 5.70)
Region 3 (Bernalillo),6.07,(4.39 - 8.32),8.83,(6.68 - 11.60),3.52,(2.13 - 5.76),4.29,(2.94 - 6.21)
Region 4,5.40,(3.79 - 7.63),8.07,(5.68 - 11.35),2.48,(1.28 - 4.78),3.42,(2.15 - 5.42)
Region 5,5.33,(3.78 - 7.46),7.96,(5.78 - 10.88),3.01,(1.63 - 5.48),3.86,(2.47 - 5.96)
New York,4.06,(3.50 - 4.70),8.68,(7.75 - 9.72),3.02,(2.47 - 3.69),3.87,(3.36 - 4.46)
Region A,4.14,(3.41 - 5.03),7.16,(6.08 - 8.40),3.14,(2.35 - 4.19),3.71,(2.97 - 4.63)
Region 1,4.49,(3.27 - 6.14),6.87,(5.07 - 9.24),2.75,(1.49 - 5.00),3.45,(2.22 - 5.34)
Region 2,4.08,(3.07 - 5.42),6.60,(5.18 - 8.38),2.36,(1.45 - 3.81),3.01,(2.13 - 4.23)
Region 3,4.66,(3.29 - 6.56),9.44,(7.22 - 12.25),5.96,(3.70 - 9.46),6.36,(4.25 - 9.41)
Region 4,3.68,(2.70 - 5.01),6.65,(5.09 - 8.66),2.13,(1.22 - 3.71),2.72,(1.81 - 4.06)
Region B,3.92,(3.18 - 4.82),9.59,(8.11 - 11.32),2.99,(2.15 - 4.15),3.95,(3.13 - 4.97)
Region 5,4.00,(3.03 - 5.26),10.11,(8.05 - 12.62),3.08,(1.96 - 4.79),4.07,(2.97 - 5.55)
Region 6,3.73,(2.75 - 5.04),8.70,(6.64 - 11.33),2.83,(1.55 - 5.10),3.64,(2.36 - 5.57)
Region 7,3.96,(2.90 - 5.38),9.32,(7.11 - 12.13),2.98,(1.69 - 5.20),4.02,(2.73 - 5.88)
Region C,4.04,(3.36 - 4.85),9.76,(8.49 - 11.20),2.89,(2.17 - 3.85),4.03,(3.34 - 4.87)
Region 8,3.93,(2.84 - 5.42),10.34,(8.04 - 13.21),2.46,(1.38 - 4.34),3.70,(2.57 - 5.29)
Region 9,4.37,(3.20 - 5.94),8.87,(6.77 - 11.55),2.76,(1.52 - 4.97),3.78,(2.52 - 5.62)
Region 10,4.16,(2.98 - 5.78),10.29,(7.82 - 13.43),3.39,(1.84 - 6.15),4.84,(3.30 - 7.05)
Region 11,3.86,(2.80 - 5.31),10.10,(7.92 - 12.80),3.38,(1.99 - 5.69),4.52,(3.15 - 6.44)
Region 12,3.98,(2.96 - 5.32),9.41,(7.29 - 12.07),2.77,(1.58 - 4.79),3.79,(2.59 - 5.50)
Region D,4.18,(3.35 - 5.21),9.72,(7.99 - 11.77),2.80,(1.90 - 4.12),3.98,(3.05 - 5.16)
Region 13,4.28,(3.11 - 5.87),9.37,(6.94 - 12.53),2.94,(1.55 - 5.51),4.00,(2.57 - 6.18)
Region 14,3.93,(2.82 - 5.46),9.27,(7.03 - 12.13),2.52,(1.35 - 4.66),3.70,(2.48 - 5.48)
Region 15,4.33,(3.14 - 5.94),10.50,(7.72 - 14.13),2.96,(1.60 - 5.40),4.23,(2.80 - 6.34)
North Carolina,4.29,(3.47 - 5.28),8.66,(7.06 - 10.58),2.68,(1.92 - 3.73),3.53,(2.76 - 4.50)
CenterPoint/Guilford**,4.25,(3.18 - 5.66),7.96,(5.96 - 10.54),2.58,(1.46 - 4.51),3.32,(2.18 - 5.04)
Guilford,*,(* - *),7.49,(5.20 - 10.67),*,(* - *),3.43,(2.03 - 5.75)
Durham,3.95,(2.81 - 5.51),7.80,(5.68 - 10.64),2.49,(1.35 - 4.56),3.28,(2.12 - 5.06)
East Carolina,*,(* - *),9.25,(6.54 - 12.91),*,(* - *),3.76,(2.30 - 6.07)
Eastpointe,4.29,(3.00 - 6.09),7.13,(5.02 - 10.04),*,(* - *),2.85,(1.67 - 4.83)
ECCS,4.30,(2.96 - 6.21),10.02,(7.09 - 13.96),*,(* - *),4.19,(2.58 - 6.73)
Mecklenburg,3.77,(2.64 - 5.34),7.04,(4.99 - 9.84),2.12,(1.05 - 4.22),2.77,(1.67 - 4.55)
Pathways,4.52,(3.15 - 6.43),9.54,(7.01 - 12.86),3.94,(2.10 - 7.26),4.62,(2.83 - 7.46)
PBH,4.92,(3.46 - 6.96),9.62,(6.87 - 13.33),*,(* - *),3.99,(2.43 - 6.47)
Sandhills,4.32,(2.97 - 6.24),*,(* - *),*,(* - *),3.29,(1.86 - 5.74)
Smoky Mountain,*,(* - *),9.75,(6.85 - 13.70),*,(* - *),3.37,(2.03 - 5.54)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),3.18,(1.91 - 5.25)
North Dakota,3.91,(3.05 - 5.00),4.81,(3.67 - 6.29),1.17,(0.74 - 1.85),1.85,(1.37 - 2.50)
Badlands and West Central,4.02,(2.84 - 5.65),4.87,(3.35 - 7.03),1.08,(0.54 - 2.13),1.67,(1.06 - 2.62)
Lake Region and South Central,4.09,(2.82 - 5.89),4.85,(3.22 - 7.24),1.10,(0.49 - 2.45),1.68,(0.98 - 2.85)
North Central and Northwest,3.77,(2.62 - 5.40),4.56,(3.11 - 6.66),1.06,(0.51 - 2.18),1.63,(1.01 - 2.63)
Northeast,3.77,(2.56 - 5.51),5.01,(3.41 - 7.32),1.22,(0.55 - 2.67),2.26,(1.44 - 3.52)
Southeast,3.84,(2.71 - 5.40),4.73,(3.35 - 6.63),1.37,(0.72 - 2.58),2.05,(1.36 - 3.09)
Ohio,4.48,(3.93 - 5.09),8.29,(7.43 - 9.23),2.44,(2.00 - 2.98),3.26,(2.83 - 3.75)
"Boards 2, 46, 55, and 68",4.19,(3.07 - 5.71),7.64,(5.67 - 10.22),1.85,(1.02 - 3.34),2.64,(1.76 - 3.96)
"Boards 3, 52, and 85",4.20,(3.07 - 5.72),7.74,(5.78 - 10.29),2.18,(1.11 - 4.26),2.97,(1.86 - 4.72)
Boards 4 and 78,4.39,(3.16 - 6.07),7.74,(5.64 - 10.55),1.85,(0.94 - 3.60),2.58,(1.61 - 4.11)
Boards 5 and 60,4.38,(3.22 - 5.94),9.59,(7.37 - 12.39),2.85,(1.57 - 5.11),4.04,(2.73 - 5.93)
"Boards 7, 15, 41, 79, and 84",4.43,(3.15 - 6.20),6.84,(5.06 - 9.20),1.91,(0.99 - 3.63),2.52,(1.57 - 4.01)
"Boards 8, 13, and 83",4.17,(2.98 - 5.82),7.81,(5.74 - 10.56),1.80,(0.92 - 3.48),2.59,(1.64 - 4.08)
Board 9 (Butler),4.90,(3.55 - 6.71),9.59,(7.17 - 12.71),3.89,(2.10 - 7.11),4.82,(3.06 - 7.52)
Board 12,4.61,(3.37 - 6.27),7.17,(5.37 - 9.52),1.98,(1.02 - 3.81),2.82,(1.82 - 4.35)
Boards 18 and 47,4.69,(3.62 - 6.06),7.94,(6.34 - 9.91),2.77,(1.79 - 4.27),3.44,(2.49 - 4.74)
"Boards 20, 32, 54, and 69",4.39,(3.18 - 6.05),8.71,(6.55 - 11.51),2.06,(1.04 - 4.02),2.97,(1.89 - 4.62)
"Boards 21, 39, 51, 70, and 80",4.26,(3.10 - 5.82),8.40,(6.25 - 11.21),2.08,(1.11 - 3.87),2.91,(1.88 - 4.48)
"Boards 22, 74, and 87",4.25,(3.05 - 5.88),9.31,(6.99 - 12.30),2.34,(1.21 - 4.47),3.45,(2.24 - 5.28)
Boards 23 and 45,4.47,(3.24 - 6.14),7.76,(5.70 - 10.49),1.89,(0.99 - 3.59),2.73,(1.75 - 4.23)
Board 25 (Franklin),4.53,(3.36 - 6.07),9.53,(7.68 - 11.77),3.70,(2.36 - 5.77),4.57,(3.28 - 6.32)
"Boards 27, 71, and 73",4.84,(3.53 - 6.61),7.86,(5.77 - 10.63),2.93,(1.59 - 5.34),3.57,(2.23 - 5.67)
"Boards 28, 43, and 67",4.02,(2.92 - 5.49),8.61,(6.51 - 11.30),1.70,(0.91 - 3.15),2.70,(1.84 - 3.96)
Board 31 (Hamilton),4.15,(3.03 - 5.66),8.05,(6.11 - 10.54),1.76,(0.89 - 3.46),2.67,(1.73 - 4.09)
Board 48 (Lucas),4.31,(3.10 - 5.95),7.83,(5.90 - 10.33),2.48,(1.31 - 4.64),3.27,(2.08 - 5.10)
Boards 50 and 76,4.79,(3.54 - 6.46),9.13,(6.91 - 11.98),2.66,(1.47 - 4.75),3.55,(2.35 - 5.34)
Board 57 (Montgomery),4.96,(3.63 - 6.73),7.73,(5.78 - 10.27),2.59,(1.39 - 4.75),3.32,(2.12 - 5.15)
Board 77 (Summit),4.65,(3.43 - 6.27),7.60,(5.71 - 10.05),2.07,(1.12 - 3.82),2.79,(1.81 - 4.28)
Oklahoma,4.81,(3.87 - 5.97),10.90,(8.92 - 13.24),3.68,(2.68 - 5.02),4.80,(3.81 - 6.03)
Central,4.96,(3.46 - 7.05),11.26,(8.27 - 15.17),4.09,(2.24 - 7.33),5.34,(3.48 - 8.11)
East Central,5.03,(3.51 - 7.16),10.38,(7.44 - 14.29),*,(* - *),4.40,(2.73 - 7.04)
Northeast,4.25,(2.96 - 6.06),10.19,(7.35 - 13.95),2.52,(1.26 - 4.98),3.82,(2.44 - 5.93)
Northwest and Southwest,4.98,(3.49 - 7.06),12.11,(8.85 - 16.34),*,(* - *),6.41,(4.11 - 9.85)
Oklahoma County,4.67,(3.28 - 6.61),10.75,(7.87 - 14.53),3.07,(1.60 - 5.80),4.20,(2.67 - 6.54)
Southeast,4.80,(3.39 - 6.77),10.96,(8.00 - 14.85),4.19,(2.30 - 7.49),5.18,(3.31 - 8.02)
Tulsa County,5.02,(3.56 - 7.03),10.57,(7.71 - 14.33),3.43,(1.92 - 6.07),4.45,(2.90 - 6.76)
Oregon,5.73,(4.67 - 7.02),10.48,(8.73 - 12.52),3.97,(2.93 - 5.36),4.85,(3.85 - 6.10)
Region 1 (Multnomah),5.76,(4.12 - 7.98),11.55,(8.65 - 15.27),5.31,(3.13 - 8.87),6.09,(3.98 - 9.20)
Region 2,5.81,(4.21 - 7.97),9.47,(6.94 - 12.81),3.76,(2.13 - 6.54),4.49,(2.90 - 6.90)
Region 3,5.90,(4.37 - 7.91),10.77,(8.57 - 13.46),3.58,(2.20 - 5.76),4.69,(3.36 - 6.51)
Region 4,5.60,(3.99 - 7.81),10.32,(7.48 - 14.08),3.67,(1.94 - 6.83),4.50,(2.77 - 7.23)
Region 5 (Central),5.32,(3.69 - 7.62),*,(* - *),*,(* - *),4.60,(2.67 - 7.80)
Region 6 (Eastern),5.24,(3.69 - 7.38),9.79,(6.95 - 13.61),*,(* - *),4.36,(2.59 - 7.23)
Pennsylvania,4.19,(3.62 - 4.86),7.62,(6.70 - 8.65),2.21,(1.76 - 2.77),2.97,(2.54 - 3.48)
Region 1 (Allegheny),4.75,(3.54 - 6.34),7.97,(6.20 - 10.21),3.43,(2.11 - 5.52),4.03,(2.78 - 5.82)
"Regions 3, 8, 9, and 51",4.26,(3.12 - 5.80),7.47,(5.49 - 10.08),1.78,(0.95 - 3.30),2.61,(1.71 - 3.96)
"Regions 4, 11, 37, and 49",4.15,(3.03 - 5.66),7.52,(5.64 - 9.98),2.07,(1.14 - 3.73),2.81,(1.86 - 4.23)
"Regions 5, 18, 23, 24, and 46",3.96,(2.82 - 5.52),7.92,(5.78 - 10.78),2.12,(1.10 - 4.06),2.90,(1.82 - 4.59)
"Regions 6, 12, 16, 31, 35, 45, and 47",4.08,(2.94 - 5.63),8.37,(6.36 - 10.93),2.00,(1.09 - 3.64),3.21,(2.23 - 4.59)
"Regions 7, 13, 20, and 33",4.44,(3.43 - 5.72),8.15,(6.51 - 10.15),2.32,(1.47 - 3.62),3.10,(2.26 - 4.24)
"Regions 10, 15, 27, 32, 43, and 44",4.22,(3.06 - 5.79),7.47,(5.54 - 10.00),1.64,(0.87 - 3.10),2.40,(1.56 - 3.68)
Regions 17 and 21,3.88,(2.78 - 5.39),7.61,(5.57 - 10.32),1.85,(0.94 - 3.61),2.76,(1.77 - 4.27)
"Regions 19, 26, 28, and 42",3.91,(2.88 - 5.30),6.53,(4.85 - 8.75),1.68,(0.90 - 3.13),2.33,(1.50 - 3.59)
"Regions 22, 38, 40, 41, and 48",4.27,(3.13 - 5.80),8.63,(6.57 - 11.25),1.85,(0.98 - 3.45),2.68,(1.77 - 4.05)
Regions 29 and 34,3.89,(2.80 - 5.40),7.54,(5.60 - 10.07),1.87,(0.97 - 3.59),2.65,(1.69 - 4.12)
Regions 30 and 50,3.92,(2.82 - 5.43),7.54,(5.59 - 10.09),1.53,(0.81 - 2.90),2.34,(1.53 - 3.55)
Region 36 (Philadelphia),4.05,(2.91 - 5.60),6.67,(5.11 - 8.66),2.98,(1.81 - 4.89),3.59,(2.47 - 5.19)
Rhode Island,5.23,(4.17 - 6.55),10.98,(8.98 - 13.36),4.34,(3.14 - 5.97),5.39,(4.24 - 6.83)
Bristol and Newport,4.25,(2.97 - 6.04),10.04,(6.96 - 14.28),2.61,(1.30 - 5.17),3.81,(2.37 - 6.07)
Kent,5.10,(3.68 - 7.05),10.90,(7.80 - 15.02),3.57,(1.90 - 6.60),4.47,(2.77 - 7.13)
Providence,5.57,(4.18 - 7.39),11.33,(8.99 - 14.18),5.27,(3.57 - 7.71),6.27,(4.68 - 8.35)
Washington,4.74,(3.33 - 6.69),10.37,(7.36 - 14.41),2.74,(1.41 - 5.28),4.02,(2.59 - 6.21)
South Carolina,4.39,(3.51 - 5.48),6.55,(5.15 - 8.29),3.47,(2.42 - 4.94),3.90,(2.92 - 5.20)
Region 1,4.32,(3.10 - 5.99),6.27,(4.44 - 8.80),2.23,(1.17 - 4.22),2.77,(1.70 - 4.48)
Region 2,4.34,(3.13 - 5.99),6.76,(4.99 - 9.09),4.05,(2.42 - 6.70),4.45,(2.95 - 6.67)
Region 3,4.29,(3.07 - 5.96),6.11,(4.32 - 8.58),2.74,(1.37 - 5.40),3.19,(1.86 - 5.41)
Region 4,4.58,(3.27 - 6.36),6.83,(4.82 - 9.60),4.58,(2.59 - 7.97),4.91,(3.06 - 7.79)
South Dakota,4.04,(3.18 - 5.11),5.84,(4.54 - 7.49),1.50,(1.00 - 2.26),2.17,(1.62 - 2.90)
Region 1,3.89,(2.72 - 5.52),5.61,(3.90 - 7.99),1.27,(0.61 - 2.60),1.99,(1.24 - 3.17)
Region 2,4.41,(3.12 - 6.20),6.00,(4.27 - 8.36),1.63,(0.89 - 2.95),2.26,(1.48 - 3.44)
Region 3,3.81,(2.62 - 5.51),5.53,(3.90 - 7.78),1.25,(0.61 - 2.56),2.04,(1.31 - 3.17)
Region 4,3.94,(2.67 - 5.78),5.97,(3.95 - 8.94),*,(* - *),2.17,(1.28 - 3.64)
Region 5,3.83,(2.64 - 5.52),5.72,(3.88 - 8.36),1.27,(0.59 - 2.69),1.86,(1.10 - 3.13)
Region 6,*,(* - *),*,(* - *),*,(* - *),1.95,(1.10 - 3.42)
Region 7,4.05,(2.79 - 5.83),6.33,(4.32 - 9.20),2.02,(0.98 - 4.08),2.63,(1.56 - 4.43)
Tennessee,4.32,(3.51 - 5.29),7.94,(6.44 - 9.75),2.76,(1.97 - 3.85),3.45,(2.67 - 4.46)
Region 1,4.95,(3.46 - 7.04),8.57,(6.04 - 12.03),3.30,(1.73 - 6.22),3.94,(2.37 - 6.48)
Region 2,4.18,(2.97 - 5.85),7.90,(5.71 - 10.83),2.12,(1.09 - 4.09),2.86,(1.77 - 4.59)
Region 3,4.48,(3.22 - 6.19),9.83,(7.20 - 13.29),3.28,(1.78 - 5.97),4.15,(2.63 - 6.48)
Region 4 (Davidson),4.28,(3.00 - 6.08),8.06,(5.77 - 11.15),2.88,(1.48 - 5.51),3.56,(2.15 - 5.83)
Region 5,4.07,(2.95 - 5.59),7.35,(5.27 - 10.16),2.19,(1.12 - 4.23),2.89,(1.78 - 4.65)
Region 6,4.67,(3.33 - 6.53),8.30,(5.92 - 11.50),2.98,(1.57 - 5.58),3.71,(2.28 - 5.99)
Region 7 (Shelby),4.20,(2.92 - 6.00),6.37,(4.48 - 9.00),*,(* - *),3.83,(2.27 - 6.40)
Texas,4.34,(3.76 - 5.01),6.95,(6.13 - 7.87),2.20,(1.79 - 2.72),2.96,(2.56 - 3.42)
Region 1,4.57,(3.30 - 6.29),7.31,(5.40 - 9.83),1.75,(0.93 - 3.28),2.76,(1.86 - 4.08)
Region 2,4.10,(2.90 - 5.78),7.14,(5.10 - 9.91),1.79,(0.89 - 3.54),2.71,(1.72 - 4.25)
Region 3,4.14,(3.34 - 5.12),7.80,(6.53 - 9.29),2.70,(1.94 - 3.73),3.45,(2.73 - 4.35)
Region 3a,4.07,(3.09 - 5.35),8.02,(6.42 - 9.97),2.95,(1.96 - 4.42),3.69,(2.74 - 4.95)
Region 3bc,4.26,(3.24 - 5.58),7.43,(5.79 - 9.49),2.26,(1.37 - 3.69),3.03,(2.15 - 4.27)
Region 4,4.18,(3.06 - 5.70),7.09,(5.21 - 9.58),1.99,(1.04 - 3.77),2.75,(1.76 - 4.26)
Region 5,3.93,(2.83 - 5.43),7.09,(5.18 - 9.63),2.36,(1.25 - 4.43),3.10,(1.97 - 4.86)
Region 6,4.31,(3.39 - 5.46),6.06,(4.84 - 7.56),1.85,(1.22 - 2.79),2.50,(1.87 - 3.32)
Region 6a,4.34,(3.35 - 5.60),5.96,(4.67 - 7.58),1.85,(1.18 - 2.90),2.49,(1.82 - 3.40)
Region 6bc,4.05,(2.86 - 5.70),6.88,(4.96 - 9.47),1.81,(0.90 - 3.61),2.56,(1.59 - 4.12)
Region 7,4.68,(3.64 - 5.99),7.54,(6.12 - 9.24),2.79,(1.89 - 4.09),3.66,(2.79 - 4.78)
Region 7a,4.83,(3.54 - 6.57),7.68,(5.84 - 10.04),3.17,(1.99 - 5.02),3.91,(2.76 - 5.50)
Region 7bcd,4.43,(3.19 - 6.12),7.36,(5.57 - 9.66),2.10,(1.12 - 3.91),3.25,(2.22 - 4.74)
Region 8,4.44,(3.29 - 5.97),6.71,(5.11 - 8.78),1.69,(0.92 - 3.07),2.47,(1.66 - 3.64)
Region 9,4.62,(3.31 - 6.42),7.94,(5.85 - 10.69),2.96,(1.53 - 5.66),3.79,(2.37 - 6.01)
Region 10,4.71,(3.40 - 6.50),6.04,(4.37 - 8.30),1.75,(0.86 - 3.52),2.50,(1.57 - 3.96)
Region 11,4.50,(3.48 - 5.79),5.92,(4.63 - 7.53),1.72,(1.06 - 2.78),2.45,(1.78 - 3.39)
Region 11abd,4.56,(3.34 - 6.20),6.07,(4.51 - 8.13),1.58,(0.86 - 2.88),2.35,(1.58 - 3.47)
Region 11c (Hidalgo),4.41,(3.13 - 6.17),5.65,(4.07 - 7.80),1.99,(0.99 - 3.95),2.65,(1.64 - 4.27)
Utah,4.20,(3.36 - 5.25),7.32,(5.87 - 9.08),1.98,(1.37 - 2.86),3.04,(2.39 - 3.87)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",4.41,(3.08 - 6.29),6.52,(4.51 - 9.33),1.70,(0.83 - 3.47),2.72,(1.72 - 4.28)
