State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Macomb,39.48,(35.26 - 43.86),32.81,(28.74 - 37.14),38.21,(34.31 - 42.26),37.54,(34.04 - 41.17)
Mid South,33.94,(30.31 - 37.78),27.40,(23.93 - 31.17),37.14,(33.11 - 41.36),35.45,(32.00 - 39.05)
Northern,36.11,(32.08 - 40.35),29.85,(25.87 - 34.17),39.50,(35.22 - 43.94),38.06,(34.31 - 41.96)
Oakland,40.34,(36.74 - 44.04),30.86,(27.32 - 34.63),41.51,(37.67 - 45.45),40.21,(36.80 - 43.72)
Pathways and Western,35.22,(30.49 - 40.25),27.66,(23.54 - 32.20),37.41,(32.44 - 42.65),35.88,(31.56 - 40.45)
Riverhaven,33.57,(29.13 - 38.33),28.74,(24.61 - 33.26),36.76,(32.18 - 41.59),35.72,(31.66 - 39.99)
Saginaw,37.60,(32.84 - 42.62),33.99,(29.28 - 39.03),40.20,(35.21 - 45.40),39.28,(34.91 - 43.83)
Southeast,40.52,(36.83 - 44.32),34.08,(30.59 - 37.75),41.99,(38.24 - 45.83),40.96,(37.64 - 44.37)
St. Clair,35.37,(31.03 - 39.96),29.56,(25.07 - 34.48),39.51,(34.91 - 44.29),38.19,(34.11 - 42.45)
Washtenaw,39.11,(34.57 - 43.85),27.67,(23.69 - 32.04),40.58,(35.99 - 45.34),38.23,(34.34 - 42.27)
Minnesota,36.28,(33.57 - 39.08),26.67,(24.11 - 29.39),38.05,(34.98 - 41.21),36.38,(33.68 - 39.17)
Regions 1 and 2,35.68,(30.69 - 41.00),26.66,(22.05 - 31.84),36.61,(31.35 - 42.20),35.07,(30.48 - 39.96)
Regions 3 and 4,33.13,(28.88 - 37.66),24.34,(20.27 - 28.94),35.87,(31.12 - 40.92),34.00,(29.88 - 38.38)
Regions 5 and 6,36.04,(31.49 - 40.86),25.59,(21.61 - 30.01),37.90,(33.03 - 43.04),35.97,(31.74 - 40.44)
Region 7A (Hennepin),39.41,(34.48 - 44.57),28.68,(24.38 - 33.39),39.28,(34.25 - 44.53),37.93,(33.45 - 42.62)
Region 7B (Ramsey),40.48,(34.98 - 46.22),31.21,(26.26 - 36.64),40.92,(35.45 - 46.61),39.48,(34.63 - 44.54)
Region 7C,34.86,(30.45 - 39.54),26.05,(21.86 - 30.73),38.07,(33.19 - 43.21),36.40,(32.08 - 40.96)
Mississippi,47.15,(44.14 - 50.17),42.12,(39.17 - 45.12),49.89,(46.71 - 53.06),48.67,(45.90 - 51.44)
Region 1,46.91,(41.86 - 52.01),39.07,(34.58 - 43.76),49.02,(43.97 - 54.09),47.51,(43.11 - 51.96)
Region 2,50.62,(44.98 - 56.24),48.27,(42.31 - 54.28),53.79,(47.95 - 59.52),52.87,(47.75 - 57.92)
Region 3,47.01,(41.50 - 52.60),43.42,(38.16 - 48.83),50.89,(45.51 - 56.25),49.62,(44.96 - 54.30)
Region 4,46.87,(42.00 - 51.80),43.19,(38.30 - 48.21),50.11,(45.07 - 55.15),49.04,(44.65 - 53.43)
Region 5,49.37,(43.51 - 55.25),44.13,(37.99 - 50.46),50.98,(45.05 - 56.88),49.94,(44.67 - 55.22)
Region 6,43.96,(38.13 - 49.96),41.98,(36.44 - 47.73),47.32,(41.48 - 53.23),46.39,(41.37 - 51.48)
Region 7,45.72,(40.37 - 51.16),36.96,(31.66 - 42.60),47.95,(42.45 - 53.50),46.43,(41.55 - 51.38)
Missouri,38.21,(35.48 - 41.03),30.46,(27.72 - 33.34),40.69,(37.64 - 43.81),39.22,(36.52 - 42.00)
Central,37.17,(32.13 - 42.51),30.78,(25.84 - 36.20),41.43,(36.09 - 46.99),39.59,(34.98 - 44.40)
Eastern,38.86,(35.16 - 42.69),32.33,(28.64 - 36.26),40.39,(36.30 - 44.62),39.27,(35.64 - 43.03)
Eastern (St. Louis City and County),41.17,(36.67 - 45.82),34.45,(29.85 - 39.36),41.46,(36.56 - 46.53),40.49,(36.13 - 45.00)
Eastern (excluding St. Louis),34.95,(29.87 - 40.40),28.61,(23.86 - 33.87),38.50,(33.05 - 44.25),37.12,(32.31 - 42.20)
Northwest,40.23,(36.16 - 44.44),28.97,(25.33 - 32.91),43.21,(38.90 - 47.62),41.27,(37.46 - 45.19)
Northwest (Jackson),43.20,(37.96 - 48.59),33.72,(28.69 - 39.15),46.07,(40.66 - 51.57),44.48,(39.63 - 49.43)
Northwest (excluding Jackson),37.64,(32.44 - 43.14),25.31,(21.07 - 30.07),40.73,(35.29 - 46.40),38.52,(33.76 - 43.51)
Southeast,34.58,(29.64 - 39.87),29.02,(24.20 - 34.36),39.88,(34.56 - 45.45),38.40,(33.68 - 43.35)
Southwest,36.96,(32.06 - 42.13),29.18,(24.57 - 34.25),37.41,(32.39 - 42.72),36.24,(31.78 - 40.96)
Montana,33.56,(30.87 - 36.37),27.48,(24.87 - 30.25),38.80,(35.73 - 41.97),37.14,(34.46 - 39.91)
Region 1,34.28,(29.18 - 39.77),28.17,(23.12 - 33.84),39.23,(33.55 - 45.22),37.74,(32.67 - 43.10)
Region 2,36.00,(31.23 - 41.08),31.28,(26.32 - 36.70),41.29,(35.83 - 46.98),39.83,(35.06 - 44.81)
Region 3,34.64,(30.27 - 39.28),27.82,(23.46 - 32.64),41.10,(36.38 - 45.99),39.34,(35.15 - 43.69)
Region 4,32.18,(28.04 - 36.62),24.78,(21.20 - 28.75),36.71,(32.12 - 41.55),34.79,(30.85 - 38.95)
Region 5,32.48,(28.32 - 36.94),27.93,(24.02 - 32.22),37.79,(33.27 - 42.53),36.34,(32.37 - 40.51)
Nebraska,35.76,(32.89 - 38.73),25.22,(22.62 - 28.01),37.08,(33.98 - 40.28),35.17,(32.46 - 37.98)
Regions 1 and 2,34.65,(30.51 - 39.03),25.19,(21.27 - 29.56),38.48,(33.69 - 43.50),36.56,(32.32 - 41.02)
Region 1,*,(* - *),*,(* - *),39.42,(33.67 - 45.47),37.33,(32.30 - 42.65)
Region 2,33.20,(28.04 - 38.80),24.72,(19.96 - 30.18),37.69,(31.74 - 44.03),35.90,(30.60 - 41.56)
Region 3,34.74,(29.78 - 40.06),23.63,(19.40 - 28.47),39.82,(34.30 - 45.62),37.24,(32.45 - 42.30)
Region 4,34.10,(29.12 - 39.45),26.63,(21.79 - 32.11),36.12,(30.54 - 42.10),34.64,(29.76 - 39.88)
Region 5,37.43,(32.83 - 42.27),24.17,(20.53 - 28.21),38.44,(33.63 - 43.49),35.89,(31.81 - 40.18)
Region 6,35.95,(31.95 - 40.14),26.09,(22.21 - 30.39),35.29,(31.25 - 39.56),33.86,(30.29 - 37.62)
Nevada,40.42,(37.10 - 43.82),35.30,(32.17 - 38.55),45.74,(42.25 - 49.28),44.37,(41.27 - 47.52)
Clark,40.67,(36.80 - 44.66),36.06,(32.39 - 39.91),45.55,(41.52 - 49.65),44.32,(40.73 - 47.97)
Rural,39.91,(34.42 - 45.66),33.35,(27.86 - 39.34),46.01,(40.21 - 51.93),44.36,(39.16 - 49.68)
Washoe,39.64,(34.58 - 44.94),33.53,(28.76 - 38.67),46.39,(40.95 - 51.92),44.64,(39.81 - 49.56)
New Hampshire,33.73,(30.98 - 36.59),23.92,(21.47 - 26.55),39.05,(35.92 - 42.27),37.01,(34.24 - 39.88)
Central,33.79,(30.04 - 37.74),23.73,(20.57 - 27.21),38.53,(34.44 - 42.79),36.41,(32.82 - 40.15)
Central 1,32.85,(28.18 - 37.88),23.54,(19.36 - 28.31),38.40,(33.39 - 43.67),36.11,(31.75 - 40.71)
Central 2,34.64,(29.77 - 39.85),23.93,(20.07 - 28.26),38.66,(33.31 - 44.30),36.70,(31.98 - 41.68)
Northern,32.34,(27.57 - 37.50),23.63,(19.29 - 28.59),36.92,(31.41 - 42.79),34.98,(30.14 - 40.14)
Southern,33.95,(30.69 - 37.36),24.10,(21.10 - 27.38),39.77,(36.09 - 43.57),37.77,(34.50 - 41.14)
Southern 1 (Rockingham),32.52,(28.14 - 37.23),22.50,(18.51 - 27.07),37.13,(32.03 - 42.54),35.40,(30.82 - 40.27)
Southern 2,34.84,(30.73 - 39.19),24.97,(21.34 - 29.00),41.44,(36.98 - 46.04),39.23,(35.31 - 43.29)
New Jersey,35.85,(33.08 - 38.72),31.47,(28.61 - 34.49),43.32,(40.07 - 46.64),41.75,(38.85 - 44.70)
Central,36.22,(31.53 - 41.20),27.92,(23.49 - 32.83),42.67,(37.49 - 48.02),40.76,(36.14 - 45.54)
Metropolitan,39.00,(34.33 - 43.89),37.94,(33.20 - 42.93),45.66,(40.79 - 50.62),44.58,(40.28 - 48.97)
Northern,34.54,(30.48 - 38.83),31.67,(27.41 - 36.27),44.72,(39.93 - 49.60),43.09,(38.82 - 47.46)
Southern,33.82,(29.28 - 38.68),27.73,(23.44 - 32.48),39.40,(34.27 - 44.78),37.77,(33.22 - 42.54)
New Mexico,40.20,(37.23 - 43.24),36.62,(33.72 - 39.61),49.84,(46.50 - 53.18),47.79,(44.87 - 50.73)
Region 1,40.67,(36.18 - 45.33),38.08,(33.24 - 43.16),48.16,(43.10 - 53.25),46.52,(42.15 - 50.94)
Region 2,39.35,(34.16 - 44.79),38.07,(32.64 - 43.81),51.07,(45.21 - 56.91),49.36,(44.16 - 54.59)
Region 3 (Bernalillo),41.92,(37.21 - 46.78),36.63,(32.23 - 41.27),51.68,(47.00 - 56.34),49.50,(45.41 - 53.59)
Region 4,38.36,(32.91 - 44.13),35.81,(30.35 - 41.66),48.07,(42.37 - 53.81),46.00,(41.08 - 51.00)
Region 5,38.99,(34.18 - 44.02),34.79,(29.91 - 40.01),48.60,(43.23 - 53.99),46.23,(41.58 - 50.94)
New York,41.52,(39.79 - 43.27),32.27,(30.73 - 33.84),43.61,(41.75 - 45.49),41.90,(40.29 - 43.53)
Region A,45.36,(42.88 - 47.87),38.15,(35.87 - 40.49),47.56,(44.95 - 50.18),46.23,(43.95 - 48.52)
Region 1,44.08,(39.19 - 49.10),43.41,(38.55 - 48.39),53.31,(48.36 - 58.18),51.61,(47.35 - 55.84)
Region 2,46.37,(42.48 - 50.31),37.12,(33.59 - 40.81),48.35,(44.33 - 52.40),46.63,(43.14 - 50.15)
Region 3,41.79,(36.74 - 47.02),32.87,(28.54 - 37.51),41.32,(36.61 - 46.19),40.34,(36.09 - 44.75)
Region 4,46.63,(42.21 - 51.10),39.39,(35.26 - 43.69),48.33,(43.80 - 52.89),47.18,(43.16 - 51.23)
Region B,40.99,(38.34 - 43.70),30.96,(28.46 - 33.58),43.00,(40.25 - 45.79),41.26,(38.85 - 43.70)
Region 5,41.45,(37.78 - 45.20),30.48,(26.93 - 34.27),43.89,(40.08 - 47.77),41.99,(38.66 - 45.40)
Region 6,41.24,(36.84 - 45.79),35.05,(30.67 - 39.71),42.51,(37.93 - 47.21),41.48,(37.43 - 45.65)
Region 7,39.17,(34.74 - 43.79),27.06,(23.13 - 31.39),40.85,(36.37 - 45.48),38.59,(34.68 - 42.65)
Region C,38.07,(35.77 - 40.42),26.88,(24.89 - 28.96),39.39,(36.91 - 41.93),37.31,(35.18 - 39.50)
Region 8,38.21,(33.97 - 42.64),26.80,(23.01 - 30.97),39.45,(35.20 - 43.87),37.46,(33.77 - 41.31)
Region 9,36.90,(32.66 - 41.35),26.51,(22.69 - 30.73),37.15,(32.65 - 41.89),35.39,(31.54 - 39.43)
Region 10,34.60,(29.48 - 40.10),25.05,(21.22 - 29.30),37.21,(32.33 - 42.37),34.66,(30.63 - 38.92)
Region 11,40.88,(36.42 - 45.50),28.02,(24.14 - 32.26),42.72,(38.21 - 47.35),40.23,(36.35 - 44.23)
Region 12,37.51,(33.29 - 41.93),27.11,(23.68 - 30.83),39.01,(34.60 - 43.61),37.18,(33.39 - 41.14)
Region D,34.80,(31.64 - 38.10),25.96,(23.16 - 28.96),37.03,(33.91 - 40.27),35.16,(32.47 - 37.94)
Region 13,35.74,(30.96 - 40.82),26.42,(21.84 - 31.56),37.67,(32.83 - 42.77),35.81,(31.59 - 40.27)
Region 14,33.77,(29.25 - 38.60),26.75,(22.57 - 31.39),35.83,(31.40 - 40.51),34.25,(30.47 - 38.23)
Region 15,34.96,(30.12 - 40.12),24.73,(20.47 - 29.55),37.64,(32.89 - 42.65),35.47,(31.38 - 39.79)
North Carolina,38.92,(36.27 - 41.63),34.83,(32.02 - 37.76),45.02,(41.94 - 48.13),43.58,(40.86 - 46.34)
CenterPoint/Guilford**,39.72,(35.23 - 44.39),36.24,(31.74 - 40.99),45.07,(40.36 - 49.87),43.84,(39.65 - 48.12)
Guilford,41.46,(35.92 - 47.23),37.34,(31.58 - 43.48),46.09,(40.29 - 51.99),44.76,(39.67 - 49.96)
Durham,40.15,(35.47 - 45.01),36.24,(31.45 - 41.32),45.44,(40.33 - 50.64),44.07,(39.59 - 48.65)
East Carolina,*,(* - *),36.20,(30.64 - 42.16),45.51,(39.64 - 51.51),44.00,(38.87 - 49.25)
Eastpointe,42.73,(37.23 - 48.41),40.55,(34.74 - 46.63),46.50,(40.59 - 52.51),45.66,(40.40 - 51.02)
ECCS,37.92,(32.68 - 43.45),30.45,(25.06 - 36.45),42.79,(36.90 - 48.89),40.53,(35.49 - 45.77)
Mecklenburg,40.13,(34.83 - 45.68),36.06,(30.76 - 41.71),47.30,(41.70 - 52.97),45.81,(40.83 - 50.88)
Pathways,38.76,(33.77 - 44.00),34.58,(29.25 - 40.33),45.90,(40.58 - 51.32),44.52,(39.73 - 49.41)
PBH,34.69,(30.02 - 39.67),32.45,(27.21 - 38.17),42.86,(37.41 - 48.48),41.39,(36.57 - 46.38)
Sandhills,39.55,(34.00 - 45.39),*,(* - *),45.50,(39.63 - 51.50),44.36,(39.12 - 49.73)
Smoky Mountain,*,(* - *),29.51,(24.60 - 34.95),*,(* - *),42.22,(36.77 - 47.87)
Western Highlands,*,(* - *),*,(* - *),43.93,(37.97 - 50.07),42.49,(37.10 - 48.06)
North Dakota,34.82,(32.04 - 37.71),24.30,(21.85 - 26.94),38.07,(35.11 - 41.13),35.50,(33.00 - 38.08)
Badlands and West Central,34.89,(30.61 - 39.44),24.62,(20.65 - 29.06),39.41,(34.68 - 44.34),37.09,(32.99 - 41.39)
Lake Region and South Central,33.32,(28.38 - 38.65),26.91,(22.21 - 32.19),36.36,(30.98 - 42.11),34.92,(30.23 - 39.91)
North Central and Northwest,34.35,(29.77 - 39.24),26.53,(22.14 - 31.44),38.71,(33.79 - 43.87),36.72,(32.47 - 41.20)
Northeast,34.19,(29.15 - 39.62),23.34,(19.41 - 27.79),37.46,(32.07 - 43.17),33.58,(29.43 - 37.99)
Southeast,36.34,(32.20 - 40.70),22.60,(19.23 - 26.38),37.53,(33.39 - 41.86),34.47,(31.03 - 38.08)
Ohio,38.19,(36.68 - 39.72),28.34,(26.95 - 29.77),41.52,(39.78 - 43.29),39.67,(38.14 - 41.23)
"Boards 2, 46, 55, and 68",36.46,(32.35 - 40.77),24.95,(21.10 - 29.24),41.05,(36.49 - 45.77),38.85,(34.81 - 43.04)
"Boards 3, 52, and 85",36.93,(32.39 - 41.71),24.06,(20.18 - 28.42),40.21,(35.12 - 45.51),37.90,(33.44 - 42.58)
Boards 4 and 78,37.35,(32.48 - 42.50),27.30,(22.80 - 32.31),39.76,(34.87 - 44.87),38.23,(33.84 - 42.83)
Boards 5 and 60,34.94,(30.33 - 39.85),22.96,(19.62 - 26.69),39.93,(35.07 - 45.01),36.93,(32.86 - 41.21)
"Boards 7, 15, 41, 79, and 84",33.96,(29.47 - 38.76),24.94,(21.38 - 28.87),37.02,(32.35 - 41.95),35.53,(31.38 - 39.92)
"Boards 8, 13, and 83",36.10,(31.73 - 40.72),27.01,(22.67 - 31.83),41.61,(36.63 - 46.77),39.68,(35.24 - 44.29)
Board 9 (Butler),37.49,(32.71 - 42.52),25.80,(21.88 - 30.15),40.07,(35.40 - 44.93),37.74,(33.73 - 41.93)
Board 12,36.24,(31.99 - 40.70),27.84,(23.70 - 32.39),40.59,(35.75 - 45.62),38.52,(34.33 - 42.88)
Boards 18 and 47,39.94,(36.52 - 43.45),34.35,(31.06 - 37.79),44.75,(40.96 - 48.61),43.40,(40.04 - 46.83)
"Boards 20, 32, 54, and 69",35.82,(31.22 - 40.70),24.23,(20.28 - 28.66),40.89,(35.90 - 46.08),38.61,(34.21 - 43.21)
"Boards 21, 39, 51, 70, and 80",35.67,(31.41 - 40.18),26.59,(22.33 - 31.33),39.89,(35.34 - 44.61),38.14,(34.09 - 42.35)
"Boards 22, 74, and 87",37.52,(32.88 - 42.39),25.74,(21.59 - 30.39),38.75,(34.11 - 43.61),36.68,(32.66 - 40.89)
Boards 23 and 45,35.92,(31.37 - 40.73),25.17,(21.06 - 29.77),39.94,(35.21 - 44.87),37.82,(33.67 - 42.16)
Board 25 (Franklin),41.50,(37.61 - 45.49),29.00,(25.79 - 32.43),43.90,(39.92 - 47.97),41.69,(38.23 - 45.23)
"Boards 27, 71, and 73",35.53,(31.17 - 40.15),27.62,(23.32 - 32.39),41.31,(36.55 - 46.24),39.52,(35.30 - 43.90)
"Boards 28, 43, and 67",35.78,(31.50 - 40.30),27.16,(23.32 - 31.38),40.47,(35.96 - 45.15),38.54,(34.59 - 42.65)
Board 31 (Hamilton),42.22,(38.02 - 46.53),31.62,(27.55 - 35.98),42.24,(37.46 - 47.16),40.71,(36.54 - 45.02)
Board 48 (Lucas),41.06,(36.25 - 46.04),30.92,(26.82 - 35.35),43.37,(38.28 - 48.61),41.53,(37.10 - 46.12)
Boards 50 and 76,38.63,(34.30 - 43.16),28.25,(24.15 - 32.74),40.59,(36.17 - 45.16),38.89,(35.01 - 42.91)
Board 57 (Montgomery),40.75,(36.33 - 45.33),30.32,(26.20 - 34.78),43.93,(38.84 - 49.15),41.99,(37.53 - 46.60)
Board 77 (Summit),37.38,(33.06 - 41.92),29.13,(25.05 - 33.57),38.64,(34.03 - 43.48),37.41,(33.32 - 41.68)
Oklahoma,39.63,(36.54 - 42.80),34.08,(31.05 - 37.25),44.96,(41.78 - 48.19),43.28,(40.47 - 46.12)
Central,37.94,(32.54 - 43.65),31.16,(26.19 - 36.61),43.91,(38.46 - 49.51),41.68,(36.94 - 46.58)
East Central,39.36,(33.96 - 45.04),33.99,(28.26 - 40.23),43.63,(37.98 - 49.45),42.16,(37.17 - 47.32)
Northeast,39.24,(34.03 - 44.71),32.41,(27.24 - 38.05),43.39,(37.96 - 48.98),41.53,(36.84 - 46.37)
Northwest and Southwest,39.56,(34.41 - 44.94),34.37,(28.97 - 40.21),44.69,(39.24 - 50.26),43.03,(38.27 - 47.92)
Oklahoma County,41.35,(36.06 - 46.84),37.20,(32.01 - 42.69),47.58,(42.06 - 53.16),46.06,(41.18 - 51.02)
Southeast,40.91,(35.57 - 46.48),33.99,(28.89 - 39.48),44.60,(39.13 - 50.19),43.04,(38.23 - 47.99)
Tulsa County,38.31,(33.13 - 43.78),34.50,(29.43 - 39.95),45.42,(39.98 - 50.98),43.87,(39.08 - 48.78)
Oregon,35.74,(32.94 - 38.65),27.93,(25.29 - 30.72),41.41,(38.21 - 44.68),39.57,(36.72 - 42.49)
Region 1 (Multnomah),37.49,(32.45 - 42.81),30.62,(25.85 - 35.84),40.48,(35.15 - 46.03),39.25,(34.45 - 44.27)
Region 2,36.23,(31.64 - 41.09),29.44,(24.96 - 34.35),43.00,(37.80 - 48.36),41.26,(36.61 - 46.07)
Region 3,34.15,(30.04 - 38.51),24.82,(21.38 - 28.62),41.08,(36.30 - 46.03),38.56,(34.45 - 42.85)
Region 4,36.12,(31.17 - 41.37),28.91,(24.09 - 34.25),41.03,(35.87 - 46.39),39.52,(34.88 - 44.36)
Region 5 (Central),34.24,(28.93 - 39.98),*,(* - *),39.14,(33.55 - 45.03),37.58,(32.57 - 42.87)
Region 6 (Eastern),37.32,(32.31 - 42.61),31.50,(26.30 - 37.22),42.87,(37.13 - 48.81),41.26,(36.18 - 46.53)
Pennsylvania,37.26,(35.55 - 39.01),29.35,(27.75 - 31.00),39.96,(38.08 - 41.87),38.46,(36.82 - 40.13)
Region 1 (Allegheny),37.11,(33.34 - 41.05),27.90,(24.44 - 31.65),40.65,(36.50 - 44.94),38.96,(35.30 - 42.75)
"Regions 3, 8, 9, and 51",35.00,(30.65 - 39.61),26.64,(22.67 - 31.04),38.31,(33.76 - 43.06),36.60,(32.63 - 40.77)
"Regions 4, 11, 37, and 49",34.99,(30.75 - 39.48),30.32,(26.10 - 34.91),37.86,(33.51 - 42.41),36.83,(33.00 - 40.84)
"Regions 5, 18, 23, 24, and 46",36.98,(32.11 - 42.13),27.56,(23.05 - 32.57),39.06,(34.16 - 44.20),37.51,(33.17 - 42.07)
"Regions 6, 12, 16, 31, 35, 45, and 47",35.92,(31.56 - 40.53),25.71,(21.83 - 30.01),37.29,(32.96 - 41.84),35.09,(31.41 - 38.96)
"Regions 7, 13, 20, and 33",35.86,(32.65 - 39.21),28.68,(25.56 - 32.01),39.90,(36.59 - 43.31),38.39,(35.48 - 41.38)
"Regions 10, 15, 27, 32, 43, and 44",33.87,(29.63 - 38.38),25.93,(21.84 - 30.50),36.95,(32.59 - 41.53),35.51,(31.65 - 39.57)
Regions 17 and 21,34.87,(30.29 - 39.75),26.65,(22.45 - 31.32),38.55,(33.60 - 43.76),36.68,(32.39 - 41.18)
"Regions 19, 26, 28, and 42",39.34,(35.20 - 43.64),28.81,(25.06 - 32.89),42.28,(37.94 - 46.74),40.49,(36.67 - 44.44)
"Regions 22, 38, 40, 41, and 48",34.53,(30.42 - 38.87),27.72,(23.85 - 31.96),35.98,(31.63 - 40.58),34.96,(31.10 - 39.04)
Regions 29 and 34,38.77,(34.10 - 43.65),31.20,(26.58 - 36.23),42.57,(37.68 - 47.61),41.02,(36.68 - 45.50)
Regions 30 and 50,34.07,(29.68 - 38.74),28.08,(23.93 - 32.64),36.63,(31.81 - 41.74),35.48,(31.22 - 39.99)
Region 36 (Philadelphia),44.89,(40.80 - 49.04),37.70,(34.17 - 41.36),45.56,(41.17 - 50.02),44.27,(40.53 - 48.08)
Rhode Island,38.18,(34.93 - 41.53),29.81,(26.87 - 32.94),39.13,(35.92 - 42.43),37.65,(34.86 - 40.54)
Bristol and Newport,37.03,(31.86 - 42.52),27.21,(22.25 - 32.80),36.58,(31.05 - 42.48),35.06,(30.24 - 40.20)
Kent,35.78,(30.57 - 41.35),26.66,(22.03 - 31.86),34.19,(28.80 - 40.02),33.26,(28.41 - 38.50)
Providence,39.59,(35.52 - 43.81),31.84,(28.22 - 35.70),41.60,(37.66 - 45.65),39.99,(36.59 - 43.49)
Washington,35.53,(30.44 - 40.97),25.89,(21.15 - 31.27),36.75,(31.51 - 42.32),34.92,(30.37 - 39.77)
South Carolina,42.98,(40.16 - 45.84),39.35,(36.37 - 42.41),48.19,(44.98 - 51.42),46.94,(44.10 - 49.80)
Region 1,40.00,(35.57 - 44.59),37.17,(32.59 - 42.01),47.41,(42.52 - 52.36),46.03,(41.69 - 50.44)
Region 2,43.40,(38.98 - 47.92),39.65,(35.23 - 44.23),50.11,(45.40 - 54.82),48.56,(44.43 - 52.70)
Region 3,43.11,(38.19 - 48.17),39.25,(34.16 - 44.59),48.35,(42.80 - 53.95),47.15,(42.23 - 52.12)
Region 4,45.28,(40.71 - 49.92),41.10,(36.21 - 46.17),46.69,(41.81 - 51.63),45.87,(41.57 - 50.24)
South Dakota,32.31,(29.42 - 35.35),24.52,(21.96 - 27.29),36.22,(33.16 - 39.40),34.42,(31.76 - 37.19)
Region 1,31.02,(26.66 - 35.74),25.50,(21.15 - 30.39),33.97,(29.22 - 39.08),32.56,(28.45 - 36.96)
Region 2,31.86,(27.44 - 36.63),23.19,(19.61 - 27.19),36.30,(31.80 - 41.05),34.40,(30.48 - 38.55)
Region 3,30.02,(25.47 - 35.00),22.76,(19.04 - 26.96),34.71,(29.95 - 39.81),32.50,(28.46 - 36.81)
Region 4,33.72,(28.46 - 39.42),26.37,(21.44 - 31.98),38.05,(32.51 - 43.92),36.15,(31.32 - 41.28)
Region 5,31.65,(26.69 - 37.08),24.36,(19.82 - 29.56),35.24,(29.84 - 41.04),33.78,(29.00 - 38.92)
Region 6,*,(* - *),*,(* - *),37.11,(31.36 - 43.24),35.75,(30.59 - 41.25)
Region 7,34.74,(29.91 - 39.92),25.96,(21.29 - 31.26),38.89,(33.75 - 44.30),37.04,(32.47 - 41.85)
Tennessee,42.02,(39.21 - 44.89),35.39,(32.59 - 38.30),45.78,(42.53 - 49.07),44.39,(41.48 - 47.33)
Region 1,37.95,(32.50 - 43.72),30.93,(25.86 - 36.50),44.05,(38.62 - 49.62),42.47,(37.57 - 47.52)
Region 2,39.37,(34.66 - 44.28),33.43,(28.75 - 38.47),45.25,(40.11 - 50.49),43.73,(39.14 - 48.43)
Region 3,41.59,(36.64 - 46.71),33.08,(28.32 - 38.21),45.02,(39.73 - 50.42),43.44,(38.73 - 48.28)
Region 4 (Davidson),45.32,(39.94 - 50.82),37.25,(31.97 - 42.84),49.41,(43.56 - 55.27),47.80,(42.62 - 53.02)
Region 5,39.74,(35.13 - 44.55),33.21,(28.50 - 38.28),44.44,(39.19 - 49.82),42.91,(38.26 - 47.69)
Region 6,41.00,(35.92 - 46.28),36.08,(30.89 - 41.63),45.08,(39.47 - 50.82),43.84,(38.86 - 48.95)
Region 7 (Shelby),48.85,(43.37 - 54.36),43.70,(38.42 - 49.13),48.69,(42.98 - 54.44),47.94,(42.94 - 52.99)
Texas,41.03,(39.30 - 42.79),35.85,(34.26 - 37.48),46.01,(44.27 - 47.77),44.39,(42.89 - 45.90)
Region 1,40.14,(35.23 - 45.27),33.20,(28.64 - 38.11),45.97,(41.29 - 50.71),43.65,(39.67 - 47.71)
Region 2,39.11,(33.96 - 44.52),33.35,(28.40 - 38.69),43.19,(37.88 - 48.67),41.50,(36.92 - 46.22)
Region 3,39.15,(36.50 - 41.86),34.12,(31.61 - 36.72),44.37,(41.50 - 47.28),42.86,(40.36 - 45.39)
Region 3a,39.06,(35.69 - 42.54),34.12,(30.93 - 37.47),45.31,(41.65 - 49.02),43.67,(40.50 - 46.89)
Region 3bc,39.30,(35.57 - 43.17),34.12,(30.53 - 37.89),42.73,(38.67 - 46.89),41.44,(37.91 - 45.06)
Region 4,39.16,(34.49 - 44.03),34.49,(29.95 - 39.34),42.62,(37.72 - 47.67),41.42,(37.11 - 45.86)
Region 5,42.30,(37.53 - 47.22),35.19,(30.35 - 40.35),45.03,(39.93 - 50.25),43.49,(39.04 - 48.05)
Region 6,42.84,(39.75 - 45.97),37.61,(34.67 - 40.65),47.03,(43.98 - 50.10),45.59,(42.98 - 48.22)
Region 6a,43.09,(39.75 - 46.50),37.80,(34.62 - 41.08),47.50,(44.17 - 50.86),46.01,(43.16 - 48.88)
Region 6bc,40.63,(35.58 - 45.88),36.04,(30.73 - 41.72),43.21,(37.99 - 48.59),42.15,(37.54 - 46.90)
Region 7,39.21,(35.85 - 42.68),32.21,(29.14 - 35.43),41.63,(38.42 - 44.91),39.90,(37.18 - 42.67)
Region 7a,38.63,(34.42 - 43.02),34.50,(30.25 - 39.02),41.40,(37.45 - 45.47),40.27,(36.87 - 43.77)
Region 7bcd,40.12,(35.31 - 45.14),29.36,(25.37 - 33.69),42.04,(37.43 - 46.79),39.27,(35.48 - 43.19)
Region 8,41.52,(37.41 - 45.74),37.09,(33.03 - 41.34),47.55,(43.29 - 51.84),45.93,(42.24 - 49.65)
Region 9,40.76,(35.54 - 46.20),35.36,(30.61 - 40.41),44.71,(39.60 - 49.94),43.15,(38.74 - 47.67)
