State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 7B (Ramsey),12.14,(8.94 - 16.29),*,(* - *),59.68,(52.88 - 66.13),59.55,(53.30 - 65.50)
Region 7C,15.16,(12.07 - 18.87),74.23,(68.24 - 79.43),70.83,(65.31 - 75.80),71.30,(66.31 - 75.83)
Mississippi,11.86,(10.15 - 13.82),52.81,(49.60 - 56.00),41.66,(38.39 - 45.01),43.41,(40.51 - 46.36)
Region 1,12.98,(10.13 - 16.49),54.34,(48.62 - 59.94),41.38,(35.82 - 47.18),43.35,(38.35 - 48.48)
Region 2,10.36,(7.60 - 13.98),*,(* - *),*,(* - *),39.99,(34.04 - 46.26)
Region 3,10.30,(7.77 - 13.55),47.12,(40.74 - 53.60),34.82,(29.34 - 40.74),36.90,(31.92 - 42.18)
Region 4,11.32,(8.73 - 14.57),52.96,(46.72 - 59.11),48.06,(42.62 - 53.54),48.81,(43.90 - 53.75)
Region 5,12.61,(9.37 - 16.77),*,(* - *),*,(* - *),41.43,(35.30 - 47.84)
Region 6,13.59,(10.21 - 17.87),*,(* - *),*,(* - *),47.21,(41.09 - 53.41)
Region 7,12.42,(9.34 - 16.33),*,(* - *),43.08,(36.87 - 49.52),44.29,(38.55 - 50.18)
Missouri,14.88,(13.05 - 16.91),60.62,(57.26 - 63.89),53.09,(49.68 - 56.47),54.17,(51.10 - 57.21)
Central,16.61,(12.86 - 21.20),*,(* - *),52.78,(46.46 - 59.02),54.69,(48.93 - 60.32)
Eastern,14.84,(12.32 - 17.78),63.02,(58.20 - 67.59),55.86,(51.33 - 60.29),56.86,(52.76 - 60.86)
Eastern (St. Louis City and County),13.43,(10.58 - 16.89),61.49,(55.45 - 67.20),55.75,(50.27 - 61.09),56.54,(51.56 - 61.40)
Eastern (excluding St. Louis),17.24,(13.27 - 22.08),*,(* - *),56.06,(49.33 - 62.57),57.41,(51.27 - 63.32)
Northwest,13.94,(11.38 - 16.95),61.17,(56.15 - 65.96),54.39,(49.37 - 59.33),55.32,(50.79 - 59.76)
Northwest (Jackson),13.97,(10.66 - 18.09),58.09,(51.39 - 64.50),54.02,(47.87 - 60.06),54.55,(48.91 - 60.08)
Northwest (excluding Jackson),13.91,(10.65 - 17.96),63.54,(56.79 - 69.79),54.72,(48.06 - 61.21),55.98,(49.95 - 61.84)
Southeast,16.33,(12.69 - 20.75),*,(* - *),45.78,(39.19 - 52.52),47.26,(41.16 - 53.45)
Southwest,13.90,(10.63 - 17.97),*,(* - *),50.57,(44.35 - 56.76),51.05,(45.39 - 56.68)
Montana,20.32,(17.99 - 22.88),66.88,(63.68 - 69.93),62.20,(58.89 - 65.41),62.89,(59.92 - 65.77)
Region 1,21.26,(16.46 - 27.00),*,(* - *),*,(* - *),56.57,(49.93 - 62.99)
Region 2,17.47,(13.68 - 22.03),*,(* - *),55.14,(48.77 - 61.34),55.84,(49.99 - 61.53)
Region 3,17.08,(13.72 - 21.07),63.26,(57.12 - 69.00),59.29,(53.85 - 64.51),59.82,(54.85 - 64.60)
Region 4,23.01,(18.96 - 27.62),73.52,(68.83 - 77.73),68.27,(63.18 - 72.95),69.11,(64.65 - 73.24)
Region 5,21.60,(17.80 - 25.96),66.55,(61.09 - 71.61),63.98,(58.76 - 68.88),64.36,(59.68 - 68.77)
Nebraska,14.00,(12.13 - 16.11),64.50,(61.23 - 67.63),57.49,(54.09 - 60.81),58.61,(55.60 - 61.56)
Regions 1 and 2,15.56,(12.29 - 19.50),61.38,(54.61 - 67.73),54.16,(47.82 - 60.37),55.20,(49.30 - 60.96)
Region 1,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 2,16.27,(12.18 - 21.40),*,(* - *),*,(* - *),*,(* - *)
Region 3,12.97,(9.89 - 16.84),62.40,(55.69 - 68.67),51.34,(44.56 - 58.07),53.10,(47.01 - 59.10)
Region 4,15.65,(11.74 - 20.54),*,(* - *),*,(* - *),54.83,(48.29 - 61.20)
Region 5,13.94,(11.10 - 17.38),67.60,(62.58 - 72.24),58.76,(53.20 - 64.11),60.34,(55.53 - 64.96)
Region 6,13.47,(10.88 - 16.57),64.93,(59.87 - 69.68),60.58,(55.83 - 65.14),61.26,(57.05 - 65.31)
Nevada,14.63,(12.45 - 17.12),59.02,(55.33 - 62.61),58.53,(54.77 - 62.20),58.60,(55.18 - 61.94)
Clark,13.72,(11.25 - 16.64),57.79,(53.41 - 62.05),57.19,(52.83 - 61.43),57.27,(53.34 - 61.11)
Rural,16.71,(12.81 - 21.49),*,(* - *),61.31,(54.48 - 67.73),61.39,(54.98 - 67.43)
Washoe,17.26,(13.52 - 21.77),62.08,(56.08 - 67.74),62.36,(56.12 - 68.21),62.32,(56.66 - 67.66)
New Hampshire,18.47,(16.24 - 20.93),74.64,(71.65 - 77.41),68.17,(64.94 - 71.24),69.05,(66.12 - 71.82)
Central,18.29,(15.16 - 21.89),75.78,(71.41 - 79.67),65.90,(61.29 - 70.22),67.31,(63.14 - 71.23)
Central 1,19.10,(15.05 - 23.95),76.20,(70.04 - 81.43),65.93,(59.94 - 71.45),67.51,(62.11 - 72.49)
Central 2,17.55,(13.63 - 22.31),75.31,(69.82 - 80.08),65.86,(59.77 - 71.47),67.12,(61.60 - 72.21)
Northern,20.25,(15.80 - 25.58),74.74,(68.44 - 80.15),64.76,(58.32 - 70.71),66.22,(60.39 - 71.60)
Southern,18.24,(15.59 - 21.21),73.98,(70.25 - 77.40),70.02,(66.24 - 73.54),70.53,(67.10 - 73.74)
Southern 1 (Rockingham),19.36,(15.40 - 24.05),77.30,(71.77 - 82.02),73.49,(67.99 - 78.36),73.95,(68.87 - 78.46)
Southern 2,17.53,(14.39 - 21.20),72.17,(67.51 - 76.39),67.82,(63.26 - 72.07),68.41,(64.30 - 72.24)
New Jersey,15.23,(13.18 - 17.53),64.15,(60.78 - 67.39),58.47,(54.96 - 61.89),59.23,(56.07 - 62.31)
Central,17.19,(13.61 - 21.48),67.14,(60.95 - 72.80),61.95,(56.01 - 67.56),62.63,(57.24 - 67.73)
Metropolitan,13.16,(10.29 - 16.69),61.59,(55.88 - 67.00),54.22,(48.51 - 59.82),55.25,(50.12 - 60.28)
Northern,15.02,(12.10 - 18.49),64.48,(59.16 - 69.47),58.84,(53.67 - 63.82),59.55,(54.85 - 64.07)
Southern,15.66,(12.27 - 19.79),63.50,(57.22 - 69.34),58.72,(52.87 - 64.34),59.39,(54.04 - 64.53)
New Mexico,14.71,(12.75 - 16.91),57.22,(53.87 - 60.51),48.56,(45.28 - 51.85),49.90,(46.97 - 52.83)
Region 1,11.67,(9.20 - 14.69),50.44,(44.63 - 56.24),40.88,(35.82 - 46.14),42.43,(37.85 - 47.15)
Region 2,16.37,(12.57 - 21.03),*,(* - *),51.42,(44.96 - 57.83),52.24,(46.28 - 58.14)
Region 3 (Bernalillo),15.40,(12.27 - 19.16),62.86,(57.67 - 67.77),54.28,(49.21 - 59.26),55.53,(51.02 - 59.95)
Region 4,15.64,(11.88 - 20.32),*,(* - *),44.28,(37.88 - 50.88),45.94,(39.98 - 52.02)
Region 5,15.37,(12.02 - 19.45),57.71,(51.34 - 63.84),47.34,(41.35 - 53.39),49.11,(43.77 - 54.48)
New York,16.66,(15.43 - 17.97),66.06,(64.14 - 67.93),58.55,(56.55 - 60.52),59.68,(57.90 - 61.43)
Region A,14.37,(12.73 - 16.18),61.34,(58.55 - 64.06),53.34,(50.56 - 56.09),54.47,(51.98 - 56.94)
Region 1,15.02,(11.81 - 18.92),58.32,(52.03 - 64.35),48.58,(42.60 - 54.60),50.25,(44.88 - 55.61)
Region 2,15.02,(12.45 - 18.00),58.84,(54.77 - 62.79),54.33,(49.93 - 58.66),55.02,(51.18 - 58.81)
Region 3,16.10,(12.64 - 20.29),71.14,(65.84 - 75.91),61.97,(56.63 - 67.04),63.03,(58.10 - 67.71)
Region 4,11.92,(9.53 - 14.82),60.75,(55.59 - 65.67),47.89,(42.95 - 52.88),49.55,(45.08 - 54.04)
Region B,18.93,(16.87 - 21.18),69.22,(66.02 - 72.25),66.60,(63.77 - 69.33),66.98,(64.44 - 69.43)
Region 5,20.51,(17.50 - 23.88),72.10,(67.71 - 76.10),69.67,(65.92 - 73.18),70.01,(66.68 - 73.15)
Region 6,16.66,(13.60 - 20.24),64.85,(59.23 - 70.08),62.78,(57.67 - 67.62),63.07,(58.46 - 67.44)
Region 7,17.50,(14.38 - 21.13),66.93,(60.96 - 72.40),62.58,(57.44 - 67.45),63.29,(58.64 - 67.70)
Region C,17.24,(15.46 - 19.18),70.10,(67.44 - 72.63),60.00,(57.21 - 62.73),61.68,(59.23 - 64.07)
Region 8,17.10,(13.82 - 20.97),72.07,(66.86 - 76.74),63.14,(58.11 - 67.89),64.54,(60.07 - 68.76)
Region 9,17.64,(14.28 - 21.59),66.43,(60.67 - 71.74),57.90,(52.28 - 63.33),59.32,(54.30 - 64.15)
Region 10,18.16,(14.22 - 22.89),72.86,(67.18 - 77.89),60.67,(54.11 - 66.87),63.22,(57.55 - 68.55)
Region 11,15.64,(12.63 - 19.20),68.22,(62.72 - 73.25),57.78,(52.78 - 62.62),59.54,(55.09 - 63.85)
Region 12,18.22,(14.99 - 21.97),72.02,(67.20 - 76.39),60.70,(55.50 - 65.67),62.44,(57.81 - 66.85)
Region D,18.24,(15.85 - 20.91),66.41,(62.15 - 70.42),56.11,(52.18 - 59.97),57.85,(54.30 - 61.32)
Region 13,21.01,(16.65 - 26.15),*,(* - *),61.56,(54.89 - 67.83),62.15,(56.02 - 67.92)
Region 14,18.77,(15.00 - 23.22),68.41,(62.14 - 74.08),56.02,(50.11 - 61.76),58.18,(52.87 - 63.30)
Region 15,15.35,(11.98 - 19.46),*,(* - *),51.28,(45.12 - 57.39),53.66,(48.09 - 59.13)
North Carolina,12.61,(10.91 - 14.53),58.86,(55.38 - 62.26),50.86,(47.57 - 54.14),51.99,(49.01 - 54.96)
CenterPoint/Guilford**,12.61,(9.94 - 15.88),57.98,(51.83 - 63.90),51.26,(45.56 - 56.94),52.20,(46.91 - 57.44)
Guilford,13.45,(9.90 - 18.03),*,(* - *),*,(* - *),56.89,(50.36 - 63.19)
Durham,11.44,(8.82 - 14.71),61.10,(54.80 - 67.05),57.11,(51.59 - 62.47),57.71,(52.73 - 62.53)
East Carolina,*,(* - *),*,(* - *),*,(* - *),50.54,(43.73 - 57.34)
Eastpointe,11.44,(8.46 - 15.30),*,(* - *),*,(* - *),43.69,(37.19 - 50.42)
ECCS,12.45,(9.16 - 16.71),*,(* - *),*,(* - *),*,(* - *)
Mecklenburg,10.35,(7.70 - 13.77),*,(* - *),55.28,(48.84 - 61.55),56.16,(50.24 - 61.91)
Pathways,14.90,(11.40 - 19.25),*,(* - *),50.21,(43.83 - 56.57),50.98,(45.11 - 56.82)
PBH,14.18,(10.78 - 18.43),*,(* - *),*,(* - *),53.72,(47.40 - 59.92)
Sandhills,11.90,(8.68 - 16.11),*,(* - *),*,(* - *),*,(* - *)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
North Dakota,17.37,(15.34 - 19.59),71.28,(68.15 - 74.21),60.59,(57.23 - 63.84),62.58,(59.68 - 65.39)
Badlands and West Central,18.22,(14.92 - 22.06),70.24,(64.62 - 75.30),59.24,(53.70 - 64.55),60.96,(56.02 - 65.68)
Lake Region and South Central,17.48,(13.61 - 22.18),*,(* - *),*,(* - *),55.27,(48.93 - 61.45)
North Central and Northwest,16.42,(12.90 - 20.68),*,(* - *),58.57,(52.72 - 64.18),60.01,(54.72 - 65.08)
Northeast,16.82,(13.01 - 21.48),73.18,(67.59 - 78.12),61.24,(54.59 - 67.50),64.50,(59.10 - 69.56)
Southeast,17.32,(14.16 - 21.01),76.88,(72.42 - 80.81),66.65,(62.10 - 70.92),68.74,(64.86 - 72.38)
Ohio,14.21,(13.17 - 15.32),65.15,(63.34 - 66.91),54.87,(53.00 - 56.73),56.32,(54.64 - 57.98)
"Boards 2, 46, 55, and 68",13.89,(11.01 - 17.36),61.79,(55.93 - 67.33),50.13,(44.82 - 55.45),51.73,(46.90 - 56.53)
"Boards 3, 52, and 85",13.54,(10.55 - 17.22),66.50,(60.40 - 72.09),58.56,(51.97 - 64.86),59.69,(53.75 - 65.37)
Boards 4 and 78,15.44,(11.94 - 19.73),*,(* - *),52.35,(45.84 - 58.79),53.69,(47.60 - 59.67)
Boards 5 and 60,13.40,(10.53 - 16.90),63.68,(58.30 - 68.73),47.37,(41.45 - 53.36),50.25,(45.01 - 55.48)
"Boards 7, 15, 41, 79, and 84",14.83,(11.67 - 18.66),60.07,(54.15 - 65.70),48.26,(42.48 - 54.09),49.72,(44.44 - 55.01)
"Boards 8, 13, and 83",13.63,(10.68 - 17.23),66.15,(59.54 - 72.18),57.13,(51.12 - 62.94),58.33,(52.78 - 63.67)
Board 9 (Butler),14.07,(10.80 - 18.13),70.17,(64.08 - 75.61),57.83,(51.58 - 63.84),59.84,(54.25 - 65.19)
Board 12,15.59,(12.48 - 19.30),64.72,(58.56 - 70.42),56.23,(50.30 - 61.98),57.60,(52.27 - 62.77)
Boards 18 and 47,14.64,(12.39 - 17.22),65.21,(60.99 - 69.20),57.02,(52.91 - 61.04),58.09,(54.37 - 61.71)
"Boards 20, 32, 54, and 69",15.72,(12.23 - 19.97),66.83,(60.31 - 72.77),54.49,(48.13 - 60.70),56.18,(50.33 - 61.86)
"Boards 21, 39, 51, 70, and 80",12.82,(9.95 - 16.35),61.94,(55.58 - 67.91),53.21,(47.57 - 58.76),54.36,(49.20 - 59.42)
"Boards 22, 74, and 87",13.90,(10.74 - 17.79),71.92,(65.70 - 77.41),54.74,(48.54 - 60.80),57.48,(51.91 - 62.87)
Boards 23 and 45,13.77,(10.67 - 17.59),*,(* - *),56.96,(50.90 - 62.81),58.09,(52.55 - 63.44)
Board 25 (Franklin),13.30,(10.87 - 16.16),69.29,(65.27 - 73.03),58.58,(54.16 - 62.87),60.17,(56.26 - 63.96)
"Boards 27, 71, and 73",12.32,(9.55 - 15.75),55.18,(48.28 - 61.88),40.90,(35.29 - 46.75),42.77,(37.54 - 48.16)
"Boards 28, 43, and 67",16.59,(13.36 - 20.41),73.18,(68.07 - 77.74),62.66,(57.43 - 67.61),64.18,(59.46 - 68.65)
Board 31 (Hamilton),15.01,(11.98 - 18.64),64.81,(59.36 - 69.90),58.15,(52.75 - 63.36),59.11,(54.28 - 63.76)
Board 48 (Lucas),13.32,(10.37 - 16.96),60.69,(54.95 - 66.14),54.02,(47.98 - 59.94),55.00,(49.58 - 60.31)
Boards 50 and 76,13.78,(10.98 - 17.15),64.50,(58.73 - 69.88),51.71,(46.17 - 57.20),53.47,(48.46 - 58.42)
Board 57 (Montgomery),14.05,(11.07 - 17.68),60.38,(54.65 - 65.84),51.12,(45.34 - 56.87),52.44,(47.24 - 57.59)
Board 77 (Summit),15.33,(12.25 - 19.01),67.32,(61.66 - 72.51),59.75,(54.41 - 64.86),60.73,(55.90 - 65.37)
Oklahoma,13.95,(11.90 - 16.28),59.19,(55.56 - 62.73),46.57,(43.14 - 50.03),48.53,(45.44 - 51.63)
Central,12.60,(9.38 - 16.71),*,(* - *),48.64,(42.06 - 55.28),50.75,(44.78 - 56.70)
East Central,15.48,(11.68 - 20.22),*,(* - *),*,(* - *),46.50,(40.09 - 53.02)
Northeast,14.86,(11.17 - 19.50),*,(* - *),45.50,(39.18 - 51.98),47.99,(42.19 - 53.85)
Northwest and Southwest,14.89,(11.35 - 19.30),*,(* - *),44.54,(38.05 - 51.22),46.46,(40.52 - 52.50)
Oklahoma County,13.16,(9.90 - 17.27),*,(* - *),49.90,(43.66 - 56.14),51.41,(45.71 - 57.08)
Southeast,14.33,(10.91 - 18.60),*,(* - *),42.25,(36.03 - 48.72),44.36,(38.64 - 50.24)
Tulsa County,12.82,(9.57 - 16.97),*,(* - *),49.33,(43.53 - 55.16),50.84,(45.50 - 56.16)
Oregon,17.46,(15.35 - 19.79),66.59,(63.39 - 69.63),64.70,(61.34 - 67.92),64.96,(61.95 - 67.86)
Region 1 (Multnomah),17.84,(14.00 - 22.47),70.39,(64.21 - 75.90),67.83,(62.03 - 73.12),68.15,(62.83 - 73.04)
Region 2,15.40,(12.23 - 19.22),65.23,(58.96 - 71.01),68.39,(62.89 - 73.42),67.99,(62.98 - 72.61)
Region 3,18.75,(15.43 - 22.61),68.31,(63.75 - 72.55),64.32,(59.30 - 69.05),64.94,(60.54 - 69.10)
Region 4,17.30,(13.43 - 22.02),*,(* - *),58.22,(51.77 - 64.40),58.60,(52.63 - 64.33)
Region 5 (Central),*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 6 (Eastern),16.82,(12.94 - 21.59),*,(* - *),*,(* - *),*,(* - *)
Pennsylvania,15.91,(14.68 - 17.22),65.81,(63.77 - 67.80),57.13,(55.13 - 59.10),58.35,(56.56 - 60.12)
Region 1 (Allegheny),19.42,(16.14 - 23.18),74.45,(70.08 - 78.38),63.46,(59.04 - 67.66),64.92,(60.94 - 68.70)
"Regions 3, 8, 9, and 51",15.53,(12.30 - 19.42),64.26,(58.10 - 69.97),52.90,(47.28 - 58.45),54.56,(49.46 - 59.56)
"Regions 4, 11, 37, and 49",15.64,(12.52 - 19.36),66.19,(60.68 - 71.29),56.84,(51.66 - 61.88),58.11,(53.41 - 62.68)
"Regions 5, 18, 23, 24, and 46",14.58,(11.23 - 18.70),*,(* - *),52.60,(46.14 - 58.98),53.85,(47.86 - 59.72)
"Regions 6, 12, 16, 31, 35, 45, and 47",15.27,(12.17 - 18.99),65.49,(59.84 - 70.73),55.60,(50.29 - 60.78),57.47,(52.85 - 61.96)
"Regions 7, 13, 20, and 33",16.25,(13.87 - 18.94),68.59,(64.67 - 72.26),64.96,(61.32 - 68.43),65.45,(62.19 - 68.56)
"Regions 10, 15, 27, 32, 43, and 44",15.27,(12.02 - 19.22),62.93,(56.39 - 69.03),51.66,(46.08 - 57.21),53.13,(47.98 - 58.22)
Regions 17 and 21,16.58,(12.98 - 20.96),*,(* - *),58.17,(51.84 - 64.24),58.86,(53.13 - 64.37)
"Regions 19, 26, 28, and 42",14.16,(11.51 - 17.31),59.92,(54.29 - 65.29),54.54,(49.57 - 59.42),55.26,(50.76 - 59.67)
"Regions 22, 38, 40, 41, and 48",16.79,(13.61 - 20.54),64.44,(59.07 - 69.47),55.96,(50.64 - 61.15),57.02,(52.16 - 61.74)
Regions 29 and 34,14.85,(11.58 - 18.86),66.22,(59.58 - 72.28),57.17,(51.30 - 62.84),58.40,(53.02 - 63.59)
Regions 30 and 50,16.96,(13.47 - 21.14),63.39,(57.16 - 69.20),57.30,(51.51 - 62.90),58.12,(52.87 - 63.19)
Region 36 (Philadelphia),15.20,(12.49 - 18.37),66.01,(61.70 - 70.06),48.03,(43.45 - 52.65),50.98,(46.97 - 54.97)
Rhode Island,17.04,(14.78 - 19.57),70.74,(67.24 - 74.01),63.55,(59.92 - 67.03),64.69,(61.45 - 67.79)
Bristol and Newport,15.95,(12.22 - 20.56),*,(* - *),*,(* - *),68.05,(61.89 - 73.63)
Kent,16.34,(12.49 - 21.08),*,(* - *),64.44,(57.90 - 70.49),64.97,(58.89 - 70.61)
Providence,16.96,(14.06 - 20.31),69.94,(65.58 - 73.97),60.90,(56.24 - 65.37),62.39,(58.31 - 66.30)
Washington,19.53,(15.31 - 24.57),*,(* - *),71.20,(65.07 - 76.64),71.83,(66.26 - 76.80)
South Carolina,12.22,(10.52 - 14.14),53.07,(49.60 - 56.51),48.42,(45.05 - 51.81),49.08,(46.02 - 52.14)
Region 1,12.23,(9.69 - 15.33),52.38,(46.23 - 58.46),46.40,(40.93 - 51.96),47.21,(42.22 - 52.25)
Region 2,11.65,(9.18 - 14.69),55.36,(50.10 - 60.51),47.35,(42.50 - 52.26),48.54,(44.19 - 52.92)
Region 3,12.27,(9.39 - 15.87),50.98,(44.46 - 57.46),46.06,(39.88 - 52.36),46.71,(41.00 - 52.51)
Region 4,12.81,(10.00 - 16.26),52.34,(46.28 - 58.34),53.34,(47.70 - 58.90),53.20,(48.06 - 58.26)
South Dakota,16.10,(14.03 - 18.40),70.71,(67.43 - 73.80),61.54,(58.33 - 64.66),62.95,(60.08 - 65.74)
Region 1,16.75,(13.24 - 20.97),70.85,(64.47 - 76.50),59.56,(53.42 - 65.41),61.44,(55.94 - 66.65)
Region 2,15.80,(12.39 - 19.93),74.13,(69.14 - 78.56),67.75,(62.51 - 72.57),68.67,(64.00 - 72.99)
Region 3,16.06,(12.68 - 20.13),71.23,(65.83 - 76.09),60.32,(54.52 - 65.84),62.34,(57.31 - 67.11)
Region 4,17.03,(12.78 - 22.33),*,(* - *),*,(* - *),60.19,(53.39 - 66.61)
Region 5,15.73,(11.99 - 20.36),*,(* - *),56.58,(49.95 - 62.98),58.03,(51.91 - 63.91)
Region 6,*,(* - *),*,(* - *),*,(* - *),59.89,(53.24 - 66.19)
Region 7,15.57,(12.08 - 19.85),*,(* - *),60.70,(54.62 - 66.47),61.68,(56.03 - 67.03)
Tennessee,11.07,(9.45 - 12.93),53.80,(50.47 - 57.09),43.12,(39.71 - 46.60),44.56,(41.46 - 47.70)
Region 1,13.68,(10.15 - 18.19),*,(* - *),40.96,(34.78 - 47.45),42.61,(36.79 - 48.65)
Region 2,12.25,(9.46 - 15.73),52.77,(46.35 - 59.10),44.90,(38.89 - 51.07),45.92,(40.43 - 51.50)
Region 3,11.73,(9.06 - 15.06),52.83,(46.48 - 59.08),38.99,(33.38 - 44.91),40.82,(35.65 - 46.20)
Region 4 (Davidson),10.80,(8.00 - 14.44),59.15,(52.25 - 65.71),*,(* - *),50.41,(44.08 - 56.74)
Region 5,10.21,(7.78 - 13.30),55.79,(49.50 - 61.89),43.65,(37.72 - 49.78),45.31,(39.89 - 50.84)
Region 6,11.81,(8.91 - 15.49),*,(* - *),37.77,(31.53 - 44.43),39.78,(33.99 - 45.86)
Region 7 (Shelby),9.16,(6.65 - 12.48),*,(* - *),45.65,(39.24 - 52.21),46.36,(40.43 - 52.40)
Texas,13.62,(12.52 - 14.79),58.49,(56.60 - 60.35),51.77,(49.87 - 53.66),52.84,(51.16 - 54.51)
Region 1,16.85,(13.14 - 21.35),63.81,(57.96 - 69.28),50.19,(44.42 - 55.95),52.66,(47.49 - 57.77)
Region 2,14.43,(11.08 - 18.57),*,(* - *),48.09,(41.88 - 54.36),50.13,(44.48 - 55.78)
Region 3,13.20,(11.48 - 15.13),59.63,(56.74 - 62.45),55.82,(52.82 - 58.78),56.38,(53.72 - 59.01)
Region 3a,12.77,(10.68 - 15.20),57.79,(54.22 - 61.29),55.67,(51.97 - 59.31),55.99,(52.73 - 59.19)
Region 3bc,13.97,(11.42 - 16.98),62.76,(58.37 - 66.94),56.08,(51.56 - 60.51),57.08,(53.09 - 60.98)
Region 4,12.99,(10.11 - 16.54),53.80,(47.48 - 59.99),44.41,(38.62 - 50.37),45.80,(40.50 - 51.20)
Region 5,13.21,(10.31 - 16.78),58.52,(51.99 - 64.77),48.19,(42.15 - 54.28),49.81,(44.35 - 55.27)
Region 6,13.57,(11.66 - 15.73),56.20,(52.66 - 59.68),53.26,(49.89 - 56.61),53.71,(50.74 - 56.66)
Region 6a,13.55,(11.48 - 15.93),56.07,(52.30 - 59.77),53.41,(49.77 - 57.02),53.82,(50.61 - 56.99)
Region 6bc,13.69,(10.52 - 17.62),*,(* - *),52.09,(45.71 - 58.39),52.86,(46.99 - 58.64)
Region 7,13.08,(11.00 - 15.48),63.73,(59.75 - 67.53),57.20,(53.56 - 60.76),58.39,(55.19 - 61.53)
Region 7a,12.80,(10.18 - 15.99),64.98,(59.69 - 69.92),60.63,(56.25 - 64.84),61.33,(57.42 - 65.11)
Region 7bcd,13.51,(10.51 - 17.20),62.18,(56.54 - 67.51),51.09,(45.45 - 56.70),53.50,(48.63 - 58.31)
Region 8,14.14,(11.50 - 17.27),62.09,(56.96 - 66.96),48.99,(44.50 - 53.50),51.02,(46.99 - 55.04)
Region 9,14.17,(10.92 - 18.20),55.19,(48.44 - 61.76),46.13,(39.88 - 52.51),47.64,(42.00 - 53.35)
Region 10,16.69,(13.02 - 21.14),*,(* - *),47.11,(40.94 - 53.37),48.88,(43.32 - 54.47)
Region 11,12.71,(10.55 - 15.23),49.84,(45.24 - 54.44),39.36,(35.38 - 43.48),41.19,(37.63 - 44.84)
Region 11abd,13.19,(10.46 - 16.51),51.71,(45.99 - 57.38),42.20,(37.19 - 47.36),43.82,(39.34 - 48.41)
Region 11c (Hidalgo),11.88,(9.06 - 15.43),46.56,(39.92 - 53.33),33.99,(28.46 - 39.99),36.27,(31.26 - 41.60)
Utah,7.43,(5.90 - 9.31),29.48,(26.23 - 32.96),28.76,(25.66 - 32.07),28.89,(26.21 - 31.73)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",7.16,(5.02 - 10.11),*,(* - *),27.34,(21.81 - 33.67),26.87,(21.93 - 32.47)
"Central, Four Corners, San Juan,     and Southwest",7.97,(5.56 - 11.28),*,(* - *),24.36,(19.16 - 30.44),24.89,(20.16 - 30.32)
Davis County,7.12,(4.98 - 10.07),*,(* - *),31.61,(26.06 - 37.73),31.78,(26.74 - 37.30)
Salt Lake County,8.74,(6.52 - 11.62),40.01,(34.75 - 45.51),32.73,(28.33 - 37.46),33.92,(29.98 - 38.10)
Utah County,4.62,(3.14 - 6.74),18.21,(13.98 - 23.37),20.79,(16.54 - 25.79),20.00,(16.48 - 24.06)
"Weber, Morgan",8.34,(5.79 - 11.86),*,(* - *),*,(* - *),30.17,(24.57 - 36.43)
Vermont,17.98,(15.81 - 20.39),74.22,(71.06 - 77.14),64.05,(60.93 - 67.05),65.52,(62.74 - 68.20)
Champlain Valley,18.31,(15.14 - 21.97),78.03,(73.94 - 81.64),69.74,(65.24 - 73.89),71.10,(67.17 - 74.74)
Rural Northeast,18.58,(14.85 - 22.99),71.17,(65.23 - 76.47),61.13,(55.37 - 66.59),62.52,(57.30 - 67.46)
Rural Southeast,18.61,(14.75 - 23.21),73.34,(66.92 - 78.91),63.16,(57.51 - 68.48),64.41,(59.23 - 69.28)
Rural Southwest,15.43,(12.05 - 19.55),68.66,(62.36 - 74.34),56.28,(49.97 - 62.40),57.95,(52.23 - 63.46)
Virginia,13.43,(11.62 - 15.46),62.44,(59.07 - 65.69),54.10,(50.62 - 57.55),55.33,(52.18 - 58.43)
Region 1,14.98,(11.75 - 18.91),64.84,(58.66 - 70.56),58.01,(52.07 - 63.72),59.09,(53.74 - 64.23)
Region 2,11.99,(9.28 - 15.35),57.87,(51.46 - 64.02),56.17,(50.04 - 62.12),56.38,(50.73 - 61.86)
Region 3,14.75,(11.58 - 18.59),62.38,(55.78 - 68.54),46.09,(40.33 - 51.95),48.58,(43.33 - 53.87)
Region 4,13.61,(10.54 - 17.40),*,(* - *),55.10,(48.97 - 61.08),56.45,(50.78 - 61.95)
Region 5,13.07,(10.24 - 16.54),63.50,(57.74 - 68.90),54.36,(48.53 - 60.07),55.87,(50.71 - 60.91)
Washington,14.08,(12.26 - 16.12),60.70,(57.23 - 64.07),61.37,(58.12 - 64.53),61.28,(58.33 - 64.15)
Region 1,15.25,(12.44 - 18.56),58.59,(52.80 - 64.15),57.61,(52.41 - 62.66),57.77,(53.03 - 62.37)
East 1 (previously Region 1),16.56,(12.83 - 21.11),*,(* - *),60.45,(54.06 - 66.51),60.57,(54.79 - 66.08)
East 2 (previously Region 2),13.71,(10.23 - 18.13),*,(* - *),*,(* - *),53.88,(47.09 - 60.54)
