State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Detroit City,0.98,(0.62 - 1.53),4.96,(3.74 - 6.55),4.38,(3.18 - 6.00),4.47,(3.40 - 5.86)
Genesee,1.75,(1.16 - 2.63),5.96,(4.45 - 7.95),3.30,(2.35 - 4.63),3.68,(2.77 - 4.87)
Kalamazoo,1.67,(1.13 - 2.47),6.82,(5.17 - 8.94),3.03,(2.20 - 4.16),3.62,(2.82 - 4.64)
Kent,1.64,(1.09 - 2.46),6.16,(4.68 - 8.06),3.56,(2.58 - 4.90),3.95,(3.03 - 5.13)
Lakeshore,1.85,(1.24 - 2.73),6.35,(4.82 - 8.33),3.16,(2.30 - 4.33),3.65,(2.84 - 4.69)
Macomb,1.79,(1.19 - 2.66),6.55,(5.03 - 8.51),3.20,(2.33 - 4.40),3.62,(2.79 - 4.69)
Mid South,1.84,(1.27 - 2.65),6.08,(4.68 - 7.85),3.19,(2.37 - 4.28),3.69,(2.92 - 4.65)
Northern,1.88,(1.27 - 2.79),6.46,(4.92 - 8.43),2.90,(2.11 - 3.97),3.43,(2.67 - 4.39)
Oakland,1.77,(1.22 - 2.57),7.01,(5.44 - 8.98),3.19,(2.31 - 4.39),3.66,(2.82 - 4.73)
Pathways and Western,1.93,(1.26 - 2.95),6.83,(5.17 - 8.96),3.34,(2.37 - 4.69),3.88,(2.96 - 5.07)
Riverhaven,2.02,(1.33 - 3.04),6.60,(4.95 - 8.75),3.11,(2.22 - 4.34),3.57,(2.71 - 4.67)
Saginaw,1.77,(1.18 - 2.66),5.82,(4.26 - 7.91),3.32,(2.31 - 4.75),3.69,(2.74 - 4.95)
Southeast,1.88,(1.29 - 2.73),6.37,(4.95 - 8.17),3.22,(2.36 - 4.37),3.63,(2.82 - 4.65)
St. Clair,2.06,(1.38 - 3.08),6.26,(4.59 - 8.49),2.88,(2.06 - 4.01),3.33,(2.53 - 4.36)
Washtenaw,1.82,(1.23 - 2.67),6.58,(4.97 - 8.66),3.21,(2.30 - 4.47),3.82,(2.96 - 4.93)
Minnesota,2.09,(1.55 - 2.81),8.22,(6.73 - 10.01),3.96,(3.01 - 5.20),4.58,(3.70 - 5.67)
Regions 1 and 2,2.18,(1.38 - 3.43),8.43,(6.13 - 11.48),3.76,(2.53 - 5.56),4.48,(3.28 - 6.09)
Regions 3 and 4,2.04,(1.32 - 3.16),8.59,(6.34 - 11.52),3.67,(2.50 - 5.36),4.47,(3.32 - 5.98)
Regions 5 and 6,2.48,(1.59 - 3.85),7.78,(5.74 - 10.45),3.62,(2.42 - 5.37),4.27,(3.14 - 5.78)
Region 7A (Hennepin),1.94,(1.21 - 3.09),8.72,(6.40 - 11.79),4.56,(3.15 - 6.55),5.09,(3.75 - 6.87)
Region 7B (Ramsey),1.97,(1.22 - 3.15),7.54,(5.43 - 10.39),3.97,(2.68 - 5.85),4.50,(3.27 - 6.16)
Region 7C,1.96,(1.28 - 2.99),8.07,(5.90 - 10.95),3.96,(2.70 - 5.79),4.53,(3.33 - 6.15)
Mississippi,1.43,(1.04 - 1.97),5.73,(4.56 - 7.18),2.90,(2.22 - 3.79),3.35,(2.71 - 4.12)
Region 1,1.58,(0.99 - 2.50),6.27,(4.54 - 8.59),2.79,(1.96 - 3.96),3.31,(2.50 - 4.38)
Region 2,*,(* - *),4.93,(3.45 - 7.00),3.21,(2.18 - 4.70),3.50,(2.54 - 4.80)
Region 3,1.31,(0.81 - 2.10),5.99,(4.29 - 8.29),2.88,(1.95 - 4.23),3.40,(2.52 - 4.58)
Region 4,1.38,(0.87 - 2.17),5.26,(3.75 - 7.33),3.05,(2.08 - 4.44),3.39,(2.49 - 4.61)
Region 5,*,(* - *),5.42,(3.77 - 7.73),2.85,(1.89 - 4.27),3.23,(2.32 - 4.48)
Region 6,*,(* - *),5.91,(4.17 - 8.32),2.94,(1.97 - 4.35),3.45,(2.52 - 4.71)
Region 7,1.67,(1.04 - 2.68),6.03,(4.30 - 8.40),2.67,(1.83 - 3.88),3.13,(2.31 - 4.23)
Missouri,1.87,(1.39 - 2.50),6.26,(4.96 - 7.88),2.73,(2.07 - 3.58),3.23,(2.61 - 3.99)
Central,2.06,(1.30 - 3.24),6.40,(4.53 - 8.98),2.64,(1.81 - 3.84),3.29,(2.47 - 4.37)
Eastern,1.77,(1.23 - 2.54),6.12,(4.60 - 8.09),2.88,(2.06 - 4.03),3.33,(2.54 - 4.36)
Eastern (St. Louis City and County),1.54,(1.00 - 2.38),5.96,(4.27 - 8.27),3.05,(2.07 - 4.46),3.45,(2.52 - 4.71)
Eastern (excluding St. Louis),2.16,(1.36 - 3.41),6.40,(4.48 - 9.06),2.60,(1.74 - 3.88),3.13,(2.26 - 4.31)
Northwest,1.80,(1.25 - 2.57),6.26,(4.69 - 8.31),2.78,(2.03 - 3.81),3.26,(2.53 - 4.19)
Northwest (Jackson),1.72,(1.09 - 2.71),6.21,(4.37 - 8.76),3.00,(2.07 - 4.33),3.42,(2.52 - 4.61)
Northwest (excluding Jackson),1.86,(1.20 - 2.88),6.29,(4.47 - 8.79),2.59,(1.76 - 3.80),3.12,(2.31 - 4.22)
Southeast,2.01,(1.28 - 3.15),6.53,(4.67 - 9.06),2.48,(1.68 - 3.64),3.03,(2.25 - 4.09)
Southwest,1.94,(1.24 - 3.04),6.26,(4.46 - 8.73),2.54,(1.73 - 3.69),3.07,(2.28 - 4.12)
Montana,2.72,(2.04 - 3.61),10.58,(8.80 - 12.67),3.10,(2.33 - 4.11),4.19,(3.45 - 5.08)
Region 1,2.91,(1.86 - 4.54),10.77,(7.88 - 14.55),2.88,(1.89 - 4.37),3.94,(2.90 - 5.33)
Region 2,2.46,(1.58 - 3.82),10.36,(7.77 - 13.68),2.82,(1.88 - 4.19),3.91,(2.96 - 5.16)
Region 3,2.45,(1.59 - 3.75),10.74,(8.03 - 14.21),2.96,(2.00 - 4.35),3.99,(3.01 - 5.29)
Region 4,2.95,(1.97 - 4.41),11.26,(8.74 - 14.41),3.44,(2.41 - 4.88),4.69,(3.68 - 5.97)
Region 5,2.79,(1.86 - 4.14),9.92,(7.58 - 12.88),3.08,(2.13 - 4.45),4.09,(3.14 - 5.31)
Nebraska,1.84,(1.35 - 2.50),6.79,(5.41 - 8.48),2.71,(2.06 - 3.57),3.37,(2.74 - 4.13)
Regions 1 and 2,1.97,(1.34 - 2.89),6.87,(5.02 - 9.34),2.44,(1.71 - 3.47),3.08,(2.35 - 4.02)
Region 1,*,(* - *),*,(* - *),2.46,(1.61 - 3.74),3.15,(2.28 - 4.33)
Region 2,*,(* - *),6.73,(4.61 - 9.73),*,(* - *),3.02,(2.21 - 4.12)
Region 3,1.84,(1.17 - 2.88),6.70,(4.74 - 9.37),2.51,(1.68 - 3.74),3.18,(2.34 - 4.31)
Region 4,2.02,(1.27 - 3.22),6.70,(4.72 - 9.42),2.63,(1.79 - 3.83),3.26,(2.41 - 4.39)
Region 5,1.75,(1.12 - 2.73),7.58,(5.65 - 10.10),2.92,(2.05 - 4.13),3.75,(2.89 - 4.85)
Region 6,1.81,(1.19 - 2.75),6.26,(4.62 - 8.42),2.75,(1.93 - 3.89),3.29,(2.51 - 4.31)
Nevada,2.13,(1.49 - 3.05),7.05,(5.57 - 8.88),3.38,(2.52 - 4.52),3.86,(3.06 - 4.87)
Clark,2.14,(1.41 - 3.26),6.73,(5.14 - 8.77),3.42,(2.46 - 4.75),3.85,(2.95 - 5.03)
Rural,2.14,(1.34 - 3.37),7.64,(5.43 - 10.65),2.90,(1.96 - 4.28),3.53,(2.59 - 4.78)
Washoe,2.08,(1.32 - 3.25),7.94,(5.80 - 10.78),3.59,(2.46 - 5.19),4.18,(3.11 - 5.61)
New Hampshire,2.34,(1.74 - 3.14),7.73,(6.30 - 9.45),2.90,(2.16 - 3.87),3.55,(2.86 - 4.41)
Central,2.18,(1.52 - 3.13),8.01,(6.22 - 10.25),2.84,(2.03 - 3.95),3.58,(2.79 - 4.58)
Central 1,2.14,(1.36 - 3.37),8.34,(6.01 - 11.46),2.98,(2.03 - 4.36),3.81,(2.85 - 5.06)
Central 2,2.22,(1.42 - 3.44),7.64,(5.67 - 10.22),2.70,(1.80 - 4.04),3.36,(2.47 - 4.56)
Northern,2.40,(1.53 - 3.75),7.64,(5.49 - 10.54),2.69,(1.81 - 4.00),3.42,(2.53 - 4.61)
Southern,2.40,(1.71 - 3.37),7.60,(5.99 - 9.59),2.97,(2.14 - 4.12),3.57,(2.77 - 4.58)
Southern 1 (Rockingham),2.19,(1.41 - 3.38),7.31,(5.29 - 10.03),3.14,(2.11 - 4.66),3.64,(2.63 - 5.02)
Southern 2,2.53,(1.69 - 3.77),7.75,(5.89 - 10.15),2.87,(1.95 - 4.19),3.52,(2.64 - 4.69)
New Jersey,1.54,(1.11 - 2.13),5.37,(4.19 - 6.84),2.72,(1.99 - 3.72),3.08,(2.38 - 3.97)
Central,1.66,(1.05 - 2.62),5.27,(3.71 - 7.45),2.43,(1.60 - 3.67),2.80,(1.99 - 3.92)
Metropolitan,1.46,(0.92 - 2.32),5.36,(3.85 - 7.43),3.02,(2.01 - 4.50),3.35,(2.40 - 4.65)
Northern,1.57,(1.00 - 2.46),5.41,(3.91 - 7.44),2.74,(1.85 - 4.03),3.07,(2.23 - 4.22)
Southern,1.45,(0.91 - 2.31),5.41,(3.88 - 7.50),2.72,(1.81 - 4.05),3.09,(2.23 - 4.28)
New Mexico,2.26,(1.66 - 3.08),8.60,(7.01 - 10.51),3.54,(2.70 - 4.64),4.33,(3.53 - 5.29)
Region 1,2.20,(1.42 - 3.40),9.03,(6.70 - 12.08),3.36,(2.29 - 4.91),4.28,(3.22 - 5.68)
Region 2,2.35,(1.47 - 3.75),8.03,(5.82 - 10.97),3.46,(2.32 - 5.14),4.06,(2.95 - 5.57)
Region 3 (Bernalillo),2.17,(1.37 - 3.44),8.83,(6.70 - 11.55),3.86,(2.72 - 5.44),4.58,(3.50 - 5.96)
Region 4,2.43,(1.51 - 3.88),8.15,(5.81 - 11.31),3.07,(2.10 - 4.47),3.93,(2.94 - 5.23)
Region 5,2.30,(1.46 - 3.59),8.47,(6.18 - 11.51),3.56,(2.44 - 5.18),4.40,(3.31 - 5.84)
New York,2.22,(1.82 - 2.70),8.13,(7.20 - 9.17),3.29,(2.73 - 3.96),4.02,(3.51 - 4.60)
Region A,1.96,(1.51 - 2.55),7.29,(6.22 - 8.52),3.64,(2.93 - 4.51),4.16,(3.51 - 4.91)
Region 1,1.94,(1.26 - 2.96),7.63,(5.73 - 10.08),4.13,(2.95 - 5.77),4.73,(3.63 - 6.15)
Region 2,1.92,(1.30 - 2.83),6.88,(5.45 - 8.65),3.40,(2.51 - 4.59),3.93,(3.11 - 4.96)
Region 3,2.00,(1.27 - 3.13),7.98,(6.02 - 10.49),4.32,(3.12 - 5.96),4.75,(3.61 - 6.22)
Region 4,2.04,(1.38 - 3.00),7.18,(5.54 - 9.26),3.13,(2.27 - 4.31),3.66,(2.84 - 4.70)
Region B,2.61,(1.96 - 3.46),8.26,(6.90 - 9.85),2.91,(2.25 - 3.76),3.68,(3.05 - 4.44)
Region 5,2.85,(1.97 - 4.11),8.50,(6.63 - 10.84),2.79,(1.99 - 3.91),3.60,(2.81 - 4.61)
Region 6,2.41,(1.63 - 3.54),7.84,(6.00 - 10.16),3.00,(2.12 - 4.24),3.67,(2.81 - 4.78)
Region 7,2.14,(1.43 - 3.19),8.14,(6.25 - 10.52),3.14,(2.24 - 4.39),3.96,(3.08 - 5.08)
Region C,2.16,(1.68 - 2.78),9.12,(7.85 - 10.59),3.09,(2.47 - 3.87),4.09,(3.50 - 4.78)
Region 8,2.12,(1.39 - 3.23),10.60,(8.08 - 13.78),3.08,(2.19 - 4.32),4.27,(3.35 - 5.43)
Region 9,2.27,(1.51 - 3.40),8.31,(6.30 - 10.88),3.15,(2.19 - 4.51),4.00,(3.06 - 5.22)
Region 10,2.16,(1.40 - 3.32),8.81,(6.70 - 11.49),2.99,(2.11 - 4.23),4.21,(3.31 - 5.34)
Region 11,2.05,(1.36 - 3.09),9.15,(7.06 - 11.77),2.99,(2.13 - 4.17),4.03,(3.17 - 5.12)
Region 12,2.20,(1.50 - 3.21),8.67,(6.73 - 11.11),3.18,(2.28 - 4.42),4.02,(3.14 - 5.14)
Region D,2.29,(1.69 - 3.09),8.55,(7.00 - 10.40),3.24,(2.52 - 4.15),4.14,(3.44 - 4.96)
Region 13,2.39,(1.57 - 3.62),8.48,(6.32 - 11.29),3.02,(2.14 - 4.24),3.92,(3.03 - 5.07)
Region 14,2.22,(1.45 - 3.37),8.70,(6.57 - 11.43),3.62,(2.55 - 5.10),4.50,(3.47 - 5.82)
Region 15,2.26,(1.47 - 3.47),8.44,(6.21 - 11.38),3.07,(2.17 - 4.34),3.97,(3.06 - 5.15)
North Carolina,1.50,(1.09 - 2.08),5.92,(4.69 - 7.43),3.02,(2.30 - 3.95),3.43,(2.75 - 4.26)
CenterPoint/Guilford**,*,(* - *),5.66,(4.20 - 7.58),3.05,(2.16 - 4.28),3.41,(2.57 - 4.50)
Guilford,*,(* - *),5.47,(3.80 - 7.82),3.21,(2.14 - 4.80),3.56,(2.55 - 4.95)
Durham,1.38,(0.87 - 2.17),5.61,(4.05 - 7.74),3.15,(2.15 - 4.60),3.52,(2.58 - 4.78)
East Carolina,*,(* - *),6.42,(4.45 - 9.16),3.17,(2.11 - 4.74),3.70,(2.67 - 5.11)
Eastpointe,*,(* - *),5.53,(3.89 - 7.81),3.17,(2.11 - 4.73),3.50,(2.50 - 4.90)
ECCS,*,(* - *),6.15,(4.28 - 8.76),*,(* - *),3.53,(2.61 - 4.74)
Mecklenburg,1.37,(0.84 - 2.25),5.78,(4.11 - 8.07),3.63,(2.46 - 5.35),3.92,(2.81 - 5.44)
Pathways,1.67,(1.03 - 2.71),6.01,(4.28 - 8.37),2.86,(1.93 - 4.22),3.24,(2.35 - 4.47)
PBH,1.61,(1.00 - 2.60),5.83,(4.10 - 8.24),2.82,(1.90 - 4.16),3.25,(2.36 - 4.45)
Sandhills,*,(* - *),*,(* - *),*,(* - *),3.26,(2.35 - 4.51)
Smoky Mountain,*,(* - *),6.67,(4.67 - 9.44),*,(* - *),3.13,(2.28 - 4.29)
Western Highlands,*,(* - *),*,(* - *),2.66,(1.78 - 3.97),3.11,(2.24 - 4.31)
North Dakota,2.03,(1.50 - 2.75),8.15,(6.69 - 9.91),2.60,(1.95 - 3.46),3.64,(3.01 - 4.39)
Badlands and West Central,2.05,(1.31 - 3.20),7.62,(5.65 - 10.20),2.36,(1.61 - 3.46),3.19,(2.42 - 4.19)
Lake Region and South Central,2.20,(1.40 - 3.45),7.99,(5.75 - 11.01),2.37,(1.58 - 3.54),3.23,(2.42 - 4.30)
North Central and Northwest,1.99,(1.28 - 3.08),8.66,(6.33 - 11.73),2.58,(1.74 - 3.82),3.57,(2.70 - 4.71)
Northeast,2.00,(1.27 - 3.12),8.76,(6.45 - 11.78),2.84,(1.90 - 4.24),4.46,(3.44 - 5.75)
Southeast,1.96,(1.27 - 3.00),7.97,(6.06 - 10.40),2.89,(2.01 - 4.13),3.92,(3.06 - 5.02)
Ohio,1.75,(1.43 - 2.13),7.30,(6.51 - 8.18),2.74,(2.29 - 3.27),3.38,(2.96 - 3.85)
"Boards 2, 46, 55, and 68",2.03,(1.35 - 3.03),6.42,(4.79 - 8.57),2.39,(1.69 - 3.37),2.94,(2.24 - 3.85)
"Boards 3, 52, and 85",1.78,(1.15 - 2.72),7.08,(5.30 - 9.40),2.57,(1.83 - 3.61),3.21,(2.46 - 4.18)
Boards 4 and 78,1.94,(1.25 - 2.99),7.10,(5.26 - 9.52),2.50,(1.73 - 3.59),3.06,(2.30 - 4.07)
Boards 5 and 60,1.98,(1.32 - 2.97),8.40,(6.50 - 10.78),2.61,(1.84 - 3.70),3.63,(2.84 - 4.63)
"Boards 7, 15, 41, 79, and 84",1.97,(1.28 - 3.01),6.60,(4.99 - 8.69),2.56,(1.78 - 3.65),3.06,(2.31 - 4.04)
"Boards 8, 13, and 83",2.01,(1.33 - 3.01),6.98,(5.22 - 9.25),2.36,(1.66 - 3.34),2.97,(2.27 - 3.89)
Board 9 (Butler),1.79,(1.17 - 2.73),7.40,(5.58 - 9.77),2.66,(1.90 - 3.71),3.43,(2.67 - 4.41)
Board 12,1.92,(1.28 - 2.87),7.57,(5.76 - 9.89),2.56,(1.82 - 3.60),3.37,(2.62 - 4.33)
Boards 18 and 47,1.42,(0.97 - 2.07),7.38,(5.84 - 9.28),3.05,(2.25 - 4.11),3.61,(2.85 - 4.55)
"Boards 20, 32, 54, and 69",1.84,(1.21 - 2.78),7.23,(5.44 - 9.53),2.56,(1.82 - 3.60),3.20,(2.46 - 4.16)
"Boards 21, 39, 51, 70, and 80",1.85,(1.22 - 2.78),7.85,(5.92 - 10.36),2.65,(1.90 - 3.67),3.33,(2.58 - 4.30)
"Boards 22, 74, and 87",1.78,(1.16 - 2.71),7.41,(5.58 - 9.78),2.54,(1.79 - 3.61),3.32,(2.55 - 4.30)
Boards 23 and 45,1.84,(1.21 - 2.79),7.56,(5.60 - 10.13),2.55,(1.79 - 3.63),3.27,(2.50 - 4.27)
Board 25 (Franklin),1.56,(1.04 - 2.35),7.96,(6.21 - 10.14),3.12,(2.30 - 4.22),3.84,(3.04 - 4.84)
"Boards 27, 71, and 73",1.98,(1.33 - 2.94),7.32,(5.44 - 9.78),2.63,(1.91 - 3.62),3.25,(2.51 - 4.18)
"Boards 28, 43, and 67",1.80,(1.20 - 2.69),7.06,(5.36 - 9.26),2.49,(1.78 - 3.49),3.16,(2.44 - 4.08)
Board 31 (Hamilton),1.58,(1.06 - 2.37),6.55,(4.94 - 8.63),2.71,(1.92 - 3.82),3.26,(2.49 - 4.26)
Board 48 (Lucas),1.56,(1.03 - 2.36),6.74,(5.10 - 8.86),3.05,(2.16 - 4.29),3.59,(2.74 - 4.70)
Boards 50 and 76,1.85,(1.22 - 2.79),7.69,(5.91 - 9.96),2.81,(1.98 - 3.99),3.49,(2.67 - 4.54)
Board 57 (Montgomery),1.81,(1.22 - 2.69),6.89,(5.18 - 9.11),2.79,(1.99 - 3.89),3.37,(2.58 - 4.39)
Board 77 (Summit),1.76,(1.17 - 2.63),7.54,(5.69 - 9.94),2.81,(2.00 - 3.93),3.43,(2.62 - 4.47)
Oklahoma,1.71,(1.26 - 2.32),6.80,(5.38 - 8.56),2.65,(2.02 - 3.49),3.30,(2.67 - 4.06)
Central,1.76,(1.11 - 2.78),6.85,(4.87 - 9.55),2.77,(1.88 - 4.05),3.48,(2.59 - 4.66)
East Central,1.75,(1.11 - 2.75),6.67,(4.72 - 9.36),2.43,(1.65 - 3.56),3.07,(2.27 - 4.15)
Northeast,1.86,(1.17 - 2.94),6.70,(4.69 - 9.48),2.35,(1.59 - 3.46),3.08,(2.29 - 4.14)
Northwest and Southwest,1.79,(1.11 - 2.85),7.03,(4.98 - 9.83),2.62,(1.77 - 3.85),3.33,(2.46 - 4.48)
Oklahoma County,1.60,(0.99 - 2.55),6.93,(5.02 - 9.49),2.99,(2.05 - 4.34),3.57,(2.64 - 4.79)
Southeast,1.71,(1.08 - 2.69),6.63,(4.70 - 9.27),2.42,(1.64 - 3.55),3.03,(2.24 - 4.09)
Tulsa County,1.58,(1.00 - 2.51),6.70,(4.69 - 9.48),2.83,(1.93 - 4.13),3.38,(2.48 - 4.58)
Oregon,2.08,(1.52 - 2.83),7.24,(5.94 - 8.79),3.84,(2.91 - 5.06),4.31,(3.45 - 5.37)
Region 1 (Multnomah),2.07,(1.28 - 3.31),7.44,(5.45 - 10.07),4.53,(3.08 - 6.62),4.89,(3.54 - 6.73)
Region 2,1.96,(1.25 - 3.07),6.73,(4.95 - 9.08),4.06,(2.79 - 5.86),4.40,(3.21 - 6.01)
Region 3,2.11,(1.38 - 3.22),7.52,(5.79 - 9.72),3.75,(2.61 - 5.36),4.33,(3.27 - 5.71)
Region 4,2.16,(1.35 - 3.45),7.15,(5.20 - 9.76),3.20,(2.18 - 4.67),3.69,(2.71 - 5.02)
Region 5 (Central),*,(* - *),*,(* - *),3.26,(2.19 - 4.82),3.74,(2.71 - 5.16)
Region 6 (Eastern),2.15,(1.35 - 3.39),7.24,(5.21 - 9.99),3.44,(2.28 - 5.16),3.98,(2.86 - 5.51)
Pennsylvania,1.54,(1.21 - 1.94),6.65,(5.77 - 7.66),2.79,(2.30 - 3.38),3.33,(2.88 - 3.86)
Region 1 (Allegheny),1.49,(0.99 - 2.23),6.45,(4.95 - 8.37),2.78,(1.99 - 3.88),3.27,(2.51 - 4.24)
"Regions 3, 8, 9, and 51",1.70,(1.09 - 2.63),6.96,(5.18 - 9.28),2.56,(1.82 - 3.60),3.20,(2.46 - 4.15)
"Regions 4, 11, 37, and 49",1.53,(0.98 - 2.38),6.23,(4.63 - 8.34),2.52,(1.81 - 3.50),3.02,(2.33 - 3.92)
"Regions 5, 18, 23, 24, and 46",1.67,(1.08 - 2.59),6.79,(5.00 - 9.18),2.52,(1.78 - 3.57),3.10,(2.35 - 4.08)
"Regions 6, 12, 16, 31, 35, 45, and 47",1.72,(1.14 - 2.60),6.92,(5.16 - 9.21),2.57,(1.83 - 3.61),3.40,(2.64 - 4.35)
"Regions 7, 13, 20, and 33",1.52,(1.03 - 2.23),6.80,(5.32 - 8.64),2.85,(2.10 - 3.85),3.38,(2.66 - 4.29)
"Regions 10, 15, 27, 32, 43, and 44",1.65,(1.07 - 2.55),7.01,(5.25 - 9.32),2.53,(1.78 - 3.58),3.11,(2.36 - 4.09)
Regions 17 and 21,1.54,(0.99 - 2.40),7.07,(5.29 - 9.39),2.88,(2.00 - 4.13),3.54,(2.69 - 4.65)
"Regions 19, 26, 28, and 42",1.53,(1.01 - 2.31),6.55,(4.94 - 8.62),2.63,(1.88 - 3.67),3.15,(2.42 - 4.09)
"Regions 22, 38, 40, 41, and 48",1.68,(1.09 - 2.56),6.55,(5.01 - 8.50),2.62,(1.84 - 3.71),3.10,(2.35 - 4.09)
Regions 29 and 34,1.61,(1.05 - 2.45),6.64,(4.89 - 8.95),2.51,(1.77 - 3.55),3.08,(2.34 - 4.03)
Regions 30 and 50,1.67,(1.08 - 2.57),7.00,(5.24 - 9.29),3.10,(2.18 - 4.38),3.62,(2.73 - 4.80)
Region 36 (Philadelphia),1.19,(0.76 - 1.84),6.26,(4.80 - 8.11),3.61,(2.59 - 5.01),4.04,(3.10 - 5.25)
Rhode Island,1.68,(1.18 - 2.40),7.21,(5.75 - 9.02),3.59,(2.70 - 4.75),4.16,(3.33 - 5.18)
Bristol and Newport,1.79,(1.11 - 2.90),6.89,(4.95 - 9.51),3.38,(2.28 - 4.98),3.95,(2.89 - 5.36)
Kent,1.79,(1.11 - 2.87),7.07,(5.01 - 9.90),3.37,(2.28 - 4.95),3.82,(2.76 - 5.27)
Providence,1.61,(1.03 - 2.50),7.34,(5.60 - 9.57),3.76,(2.68 - 5.26),4.35,(3.35 - 5.65)
Washington,1.80,(1.13 - 2.84),7.08,(5.06 - 9.83),3.26,(2.24 - 4.71),3.90,(2.91 - 5.21)
South Carolina,1.49,(1.06 - 2.09),5.62,(4.35 - 7.23),3.98,(2.99 - 5.29),4.22,(3.31 - 5.35)
Region 1,1.57,(0.99 - 2.48),5.89,(4.22 - 8.17),3.63,(2.46 - 5.32),3.94,(2.84 - 5.42)
Region 2,1.52,(0.97 - 2.38),5.42,(3.90 - 7.49),3.91,(2.72 - 5.58),4.13,(3.04 - 5.58)
Region 3,1.44,(0.87 - 2.36),6.21,(4.40 - 8.69),4.50,(3.03 - 6.66),4.73,(3.36 - 6.62)
Region 4,1.40,(0.88 - 2.23),5.24,(3.65 - 7.48),4.07,(2.80 - 5.89),4.24,(3.08 - 5.82)
South Dakota,2.40,(1.76 - 3.27),9.39,(7.71 - 11.38),3.16,(2.39 - 4.16),4.12,(3.38 - 5.01)
Region 1,2.44,(1.56 - 3.81),9.86,(7.34 - 13.12),3.10,(2.10 - 4.55),4.22,(3.19 - 5.57)
Region 2,2.70,(1.75 - 4.15),8.76,(6.60 - 11.56),3.40,(2.36 - 4.87),4.17,(3.17 - 5.47)
Region 3,2.40,(1.54 - 3.74),9.48,(7.20 - 12.39),3.28,(2.24 - 4.76),4.43,(3.42 - 5.71)
Region 4,*,(* - *),9.50,(6.83 - 13.07),3.06,(2.07 - 4.50),4.11,(3.08 - 5.46)
Region 5,2.33,(1.43 - 3.76),8.97,(6.43 - 12.37),2.75,(1.83 - 4.09),3.58,(2.65 - 4.82)
Region 6,*,(* - *),*,(* - *),2.90,(1.91 - 4.36),3.82,(2.79 - 5.20)
Region 7,2.20,(1.36 - 3.53),9.68,(7.04 - 13.17),3.14,(2.15 - 4.56),4.08,(3.05 - 5.42)
Tennessee,1.45,(1.05 - 1.99),5.81,(4.62 - 7.29),2.88,(2.17 - 3.81),3.28,(2.61 - 4.10)
Region 1,1.77,(1.10 - 2.83),6.20,(4.40 - 8.65),2.54,(1.70 - 3.80),2.99,(2.16 - 4.11)
Region 2,1.63,(1.03 - 2.59),5.74,(4.11 - 7.96),2.60,(1.79 - 3.75),3.00,(2.22 - 4.05)
Region 3,1.53,(0.96 - 2.43),6.24,(4.45 - 8.68),2.68,(1.82 - 3.94),3.15,(2.31 - 4.29)
Region 4 (Davidson),1.29,(0.78 - 2.12),6.44,(4.56 - 9.02),3.85,(2.57 - 5.74),4.19,(2.98 - 5.88)
Region 5,1.51,(0.95 - 2.38),6.09,(4.38 - 8.40),2.73,(1.85 - 4.02),3.19,(2.34 - 4.34)
Region 6,1.41,(0.87 - 2.26),5.47,(3.84 - 7.74),2.70,(1.81 - 4.02),3.09,(2.23 - 4.25)
Region 7 (Shelby),1.09,(0.67 - 1.77),4.73,(3.31 - 6.74),3.41,(2.30 - 5.04),3.61,(2.59 - 5.02)
Texas,1.74,(1.39 - 2.18),6.00,(5.26 - 6.84),2.66,(2.19 - 3.21),3.19,(2.78 - 3.66)
Region 1,2.01,(1.32 - 3.05),6.70,(5.00 - 8.92),2.57,(1.81 - 3.63),3.32,(2.56 - 4.28)
Region 2,1.81,(1.18 - 2.74),6.87,(5.05 - 9.28),2.40,(1.69 - 3.40),3.17,(2.44 - 4.11)
Region 3,1.54,(1.12 - 2.10),5.86,(4.84 - 7.08),2.78,(2.17 - 3.55),3.23,(2.67 - 3.91)
Region 3a,1.48,(1.00 - 2.19),5.77,(4.52 - 7.33),2.81,(2.07 - 3.79),3.24,(2.55 - 4.10)
Region 3bc,1.64,(1.09 - 2.46),6.02,(4.66 - 7.73),2.73,(2.01 - 3.68),3.22,(2.55 - 4.06)
Region 4,1.67,(1.09 - 2.54),6.48,(4.82 - 8.67),2.36,(1.67 - 3.32),2.97,(2.27 - 3.86)
Region 5,1.53,(0.99 - 2.36),6.06,(4.45 - 8.21),2.62,(1.84 - 3.71),3.16,(2.40 - 4.14)
Region 6,1.71,(1.22 - 2.40),5.65,(4.51 - 7.05),2.53,(1.92 - 3.34),3.01,(2.43 - 3.71)
Region 6a,1.72,(1.19 - 2.48),5.60,(4.39 - 7.13),2.52,(1.87 - 3.40),2.99,(2.38 - 3.76)
Region 6bc,1.63,(1.06 - 2.51),6.02,(4.42 - 8.14),2.62,(1.83 - 3.74),3.12,(2.35 - 4.14)
Region 7,1.73,(1.24 - 2.40),6.40,(5.21 - 7.83),2.94,(2.25 - 3.83),3.57,(2.93 - 4.36)
Region 7a,1.82,(1.21 - 2.73),6.49,(4.96 - 8.46),3.10,(2.24 - 4.27),3.65,(2.83 - 4.70)
