State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Macomb,66.76,(62.70 - 70.59),65.03,(60.68 - 69.14),69.47,(65.52 - 73.17),68.93,(65.43 - 72.22)
Mid South,65.65,(61.77 - 69.33),64.02,(60.07 - 67.78),67.99,(64.01 - 71.72),67.30,(63.91 - 70.51)
Northern,65.01,(60.73 - 69.07),60.30,(55.81 - 64.63),67.70,(63.78 - 71.39),66.60,(63.17 - 69.87)
Oakland,66.77,(63.24 - 70.11),64.86,(61.10 - 68.45),72.97,(69.63 - 76.07),71.99,(69.02 - 74.77)
Pathways and Western,63.57,(58.47 - 68.39),60.19,(55.28 - 64.90),65.92,(61.12 - 70.42),65.03,(60.85 - 68.99)
Riverhaven,61.88,(56.86 - 66.65),57.96,(52.94 - 62.82),63.06,(58.23 - 67.64),62.40,(58.13 - 66.48)
Saginaw,64.53,(59.57 - 69.20),61.81,(56.39 - 66.95),69.77,(65.06 - 74.09),68.59,(64.47 - 72.44)
Southeast,64.49,(60.96 - 67.88),61.25,(57.41 - 64.96),71.32,(67.73 - 74.66),70.01,(66.86 - 72.99)
St. Clair,65.03,(60.19 - 69.57),57.44,(52.17 - 62.54),66.77,(62.30 - 70.95),65.53,(61.58 - 69.29)
Washtenaw,67.61,(63.25 - 71.68),65.20,(60.51 - 69.61),72.30,(68.25 - 76.02),71.01,(67.55 - 74.24)
Minnesota,68.69,(65.93 - 71.32),61.30,(58.19 - 64.33),70.39,(67.42 - 73.20),69.06,(66.42 - 71.58)
Regions 1 and 2,65.38,(59.99 - 70.41),60.19,(54.52 - 65.61),68.54,(63.32 - 73.33),67.25,(62.71 - 71.49)
Regions 3 and 4,68.67,(63.96 - 73.02),57.53,(52.03 - 62.85),64.89,(59.75 - 69.71),63.70,(59.25 - 67.92)
Regions 5 and 6,67.08,(62.27 - 71.56),61.18,(56.17 - 65.97),68.68,(63.93 - 73.06),67.50,(63.39 - 71.36)
Region 7A (Hennepin),70.19,(65.36 - 74.61),63.93,(58.92 - 68.65),73.63,(69.00 - 77.79),72.40,(68.29 - 76.16)
Region 7B (Ramsey),67.30,(61.83 - 72.34),63.02,(57.36 - 68.34),73.97,(69.17 - 78.25),72.34,(68.07 - 76.24)
Region 7C,70.40,(66.05 - 74.42),62.35,(56.99 - 67.43),72.19,(67.70 - 76.27),70.83,(66.85 - 74.51)
Mississippi,63.27,(60.34 - 66.11),64.34,(61.44 - 67.14),71.84,(68.97 - 74.55),70.67,(68.18 - 73.04)
Region 1,64.19,(59.41 - 68.71),63.46,(58.54 - 68.11),68.10,(63.37 - 72.49),67.40,(63.30 - 71.25)
Region 2,63.06,(57.53 - 68.27),64.31,(58.50 - 69.72),73.25,(68.15 - 77.79),71.76,(67.41 - 75.73)
Region 3,62.20,(56.88 - 67.23),66.06,(60.94 - 70.83),72.64,(67.87 - 76.93),71.52,(67.43 - 75.29)
Region 4,62.81,(57.96 - 67.41),66.64,(61.97 - 71.01),76.44,(72.37 - 80.08),74.92,(71.43 - 78.12)
Region 5,61.27,(55.49 - 66.75),64.22,(58.24 - 69.79),70.70,(65.55 - 75.36),69.72,(65.18 - 73.90)
Region 6,61.82,(56.48 - 66.90),62.95,(57.35 - 68.22),70.24,(65.09 - 74.93),68.97,(64.55 - 73.08)
Region 7,65.46,(60.08 - 70.47),62.04,(56.36 - 67.40),71.51,(66.84 - 75.77),70.21,(66.10 - 74.02)
Missouri,64.16,(61.30 - 66.92),60.63,(57.57 - 63.62),68.49,(65.54 - 71.31),67.37,(64.75 - 69.88)
Central,62.95,(57.35 - 68.22),58.20,(52.53 - 63.66),66.43,(61.21 - 71.28),65.01,(60.50 - 69.27)
Eastern,64.61,(60.76 - 68.28),64.58,(60.39 - 68.55),71.45,(67.74 - 74.89),70.50,(67.22 - 73.57)
Eastern (St. Louis City and County),63.72,(59.11 - 68.08),66.12,(61.06 - 70.83),74.10,(69.77 - 78.01),73.00,(69.18 - 76.50)
Eastern (excluding St. Louis),66.13,(60.83 - 71.05),61.87,(56.01 - 67.41),66.75,(61.46 - 71.64),66.07,(61.37 - 70.47)
Northwest,65.22,(61.04 - 69.18),60.33,(56.16 - 64.35),68.62,(64.66 - 72.33),67.49,(64.00 - 70.80)
Northwest (Jackson),66.34,(61.01 - 71.29),61.79,(56.49 - 66.82),71.56,(66.87 - 75.82),70.30,(66.18 - 74.12)
Northwest (excluding Jackson),64.25,(58.84 - 69.32),59.20,(53.80 - 64.39),66.07,(60.79 - 70.97),65.08,(60.43 - 69.47)
Southeast,61.75,(56.69 - 66.57),56.01,(50.12 - 61.73),64.40,(58.92 - 69.53),63.26,(58.46 - 67.81)
Southwest,64.16,(59.08 - 68.94),58.17,(52.68 - 63.47),66.34,(61.44 - 70.92),65.18,(60.84 - 69.28)
Montana,65.50,(62.65 - 68.24),62.28,(59.27 - 65.19),70.18,(67.23 - 72.96),69.02,(66.43 - 71.49)
Region 1,61.25,(55.51 - 66.70),59.94,(53.82 - 65.76),66.74,(61.24 - 71.82),65.82,(60.92 - 70.41)
Region 2,63.91,(58.86 - 68.68),61.49,(56.03 - 66.67),70.89,(65.78 - 75.52),69.52,(65.06 - 73.64)
Region 3,67.01,(62.23 - 71.47),63.33,(58.13 - 68.23),69.52,(64.92 - 73.77),68.70,(64.63 - 72.50)
Region 4,63.74,(58.97 - 68.25),61.87,(57.23 - 66.30),69.77,(65.34 - 73.86),68.50,(64.66 - 72.10)
Region 5,67.85,(63.52 - 71.89),62.90,(58.28 - 67.29),71.47,(67.18 - 75.41),70.21,(66.47 - 73.70)
Nebraska,62.99,(59.81 - 66.05),61.23,(58.12 - 64.25),70.39,(67.43 - 73.19),68.92,(66.33 - 71.39)
Regions 1 and 2,61.65,(56.85 - 66.24),58.49,(53.56 - 63.25),68.86,(64.48 - 72.93),67.36,(63.49 - 71.02)
Region 1,*,(* - *),*,(* - *),68.81,(63.34 - 73.79),67.46,(62.66 - 71.92)
Region 2,61.65,(55.69 - 67.28),57.11,(50.81 - 63.19),68.91,(63.44 - 73.90),67.28,(62.43 - 71.79)
Region 3,64.59,(59.16 - 69.67),59.52,(53.78 - 65.02),69.62,(64.54 - 74.26),68.01,(63.64 - 72.09)
Region 4,62.75,(56.96 - 68.19),58.53,(52.43 - 64.38),68.60,(63.36 - 73.40),67.04,(62.48 - 71.29)
Region 5,64.71,(59.88 - 69.27),63.03,(58.44 - 67.39),70.87,(66.53 - 74.87),69.47,(65.79 - 72.91)
Region 6,62.01,(57.53 - 66.30),61.94,(57.39 - 66.29),71.25,(67.19 - 75.01),69.80,(66.23 - 73.15)
Nevada,67.82,(64.47 - 70.99),67.90,(64.67 - 70.96),72.79,(69.50 - 75.85),72.15,(69.23 - 74.89)
Clark,68.03,(64.09 - 71.72),68.27,(64.44 - 71.85),72.84,(69.03 - 76.34),72.24,(68.86 - 75.39)
Rural,66.71,(61.22 - 71.78),64.61,(58.34 - 70.41),71.58,(66.52 - 76.15),70.67,(66.15 - 74.81)
Washoe,67.75,(62.82 - 72.32),68.93,(64.21 - 73.28),73.59,(68.97 - 77.75),72.96,(68.88 - 76.68)
New Hampshire,64.88,(61.78 - 67.86),64.54,(61.41 - 67.55),72.82,(69.86 - 75.59),71.70,(69.07 - 74.20)
Central,64.64,(60.53 - 68.54),66.36,(62.32 - 70.17),71.83,(67.84 - 75.50),71.05,(67.53 - 74.33)
Central 1,63.95,(58.61 - 68.97),65.78,(60.23 - 70.93),72.41,(67.56 - 76.78),71.38,(67.14 - 75.28)
Central 2,65.26,(59.95 - 70.21),67.00,(62.16 - 71.50),71.30,(66.24 - 75.87),70.72,(66.26 - 74.82)
Northern,62.55,(57.01 - 67.77),61.98,(56.37 - 67.29),71.80,(66.73 - 76.38),70.37,(65.92 - 74.46)
Southern,65.40,(61.78 - 68.85),64.19,(60.41 - 67.81),73.52,(70.26 - 76.53),72.32,(69.42 - 75.05)
Southern 1 (Rockingham),66.29,(61.44 - 70.82),65.62,(60.33 - 70.54),74.97,(70.52 - 78.94),73.86,(69.89 - 77.48)
Southern 2,64.84,(60.43 - 69.01),63.42,(58.78 - 67.82),72.60,(68.65 - 76.22),71.37,(67.85 - 74.65)
New Jersey,70.04,(67.25 - 72.68),69.29,(66.09 - 72.31),76.15,(73.30 - 78.79),75.24,(72.69 - 77.63)
Central,71.07,(66.54 - 75.22),68.35,(63.11 - 73.17),74.94,(70.49 - 78.93),74.09,(70.09 - 77.72)
Metropolitan,69.94,(65.38 - 74.13),71.19,(66.53 - 75.44),77.29,(73.05 - 81.03),76.43,(72.74 - 79.77)
Northern,71.38,(67.19 - 75.23),71.34,(66.96 - 75.36),77.66,(73.62 - 81.24),76.87,(73.26 - 80.13)
Southern,67.14,(62.17 - 71.75),65.47,(60.15 - 70.43),73.99,(69.54 - 77.99),72.80,(68.89 - 76.38)
New Mexico,66.54,(63.47 - 69.48),67.90,(64.88 - 70.77),76.28,(73.58 - 78.79),74.98,(72.61 - 77.22)
Region 1,64.44,(59.63 - 68.97),64.16,(59.14 - 68.89),73.67,(69.31 - 77.60),72.12,(68.37 - 75.58)
Region 2,70.73,(65.56 - 75.41),70.71,(65.45 - 75.47),77.08,(72.56 - 81.05),76.24,(72.23 - 79.84)
Region 3 (Bernalillo),69.08,(64.39 - 73.41),71.58,(67.19 - 75.60),78.19,(74.41 - 81.55),77.23,(73.89 - 80.25)
Region 4,62.20,(56.66 - 67.44),64.64,(58.79 - 70.08),74.07,(69.25 - 78.38),72.48,(68.31 - 76.29)
Region 5,65.27,(60.28 - 69.94),66.79,(61.62 - 71.59),76.54,(72.23 - 80.36),74.86,(71.15 - 78.25)
New York,72.06,(70.43 - 73.64),71.80,(70.21 - 73.34),79.66,(78.06 - 81.18),78.48,(77.09 - 79.81)
Region A,72.44,(70.13 - 74.64),73.79,(71.63 - 75.85),81.43,(79.41 - 83.28),80.34,(78.57 - 82.00)
Region 1,70.34,(65.91 - 74.42),75.41,(71.23 - 79.17),81.50,(77.98 - 84.56),80.45,(77.45 - 83.14)
Region 2,73.44,(69.90 - 76.70),72.28,(68.95 - 75.38),81.01,(78.03 - 83.68),79.67,(77.07 - 82.04)
Region 3,69.37,(64.69 - 73.68),74.68,(70.51 - 78.44),81.69,(78.34 - 84.62),80.88,(77.89 - 83.55)
Region 4,74.13,(70.31 - 77.61),74.29,(70.47 - 77.77),81.70,(78.41 - 84.59),80.74,(77.85 - 83.34)
Region B,74.55,(72.21 - 76.76),71.93,(69.42 - 74.31),80.83,(78.65 - 82.83),79.54,(77.64 - 81.32)
Region 5,75.55,(72.31 - 78.52),72.46,(68.91 - 75.74),80.54,(77.57 - 83.21),79.40,(76.79 - 81.78)
Region 6,73.71,(69.75 - 77.32),72.20,(67.84 - 76.17),82.27,(79.06 - 85.08),80.88,(78.06 - 83.42)
Region 7,72.72,(68.73 - 76.38),70.13,(65.79 - 74.14),79.50,(75.84 - 82.74),77.97,(74.82 - 80.83)
Region C,70.04,(67.75 - 72.23),70.71,(68.48 - 72.84),77.14,(74.97 - 79.18),76.07,(74.22 - 77.83)
Region 8,71.27,(66.99 - 75.19),70.33,(66.06 - 74.27),78.37,(74.68 - 81.65),77.11,(73.93 - 80.00)
Region 9,69.58,(65.28 - 73.56),69.76,(65.31 - 73.87),76.36,(72.53 - 79.81),75.26,(71.97 - 78.29)
Region 10,68.96,(63.87 - 73.63),70.74,(66.25 - 74.86),76.25,(72.07 - 79.98),75.09,(71.67 - 78.23)
Region 11,70.48,(66.34 - 74.32),71.43,(67.19 - 75.32),77.43,(73.75 - 80.72),76.41,(73.28 - 79.28)
Region 12,69.36,(65.20 - 73.23),71.15,(67.02 - 74.96),76.76,(73.08 - 80.08),75.90,(72.70 - 78.84)
Region D,67.55,(64.43 - 70.52),66.09,(62.78 - 69.25),74.03,(71.08 - 76.78),72.68,(70.13 - 75.10)
Region 13,69.28,(64.59 - 73.60),68.60,(63.39 - 73.39),76.02,(71.77 - 79.81),74.79,(71.08 - 78.17)
Region 14,66.06,(61.23 - 70.59),65.15,(60.32 - 69.69),74.40,(70.11 - 78.27),72.79,(69.15 - 76.14)
Region 15,67.44,(62.41 - 72.09),64.85,(59.34 - 69.99),71.86,(67.26 - 76.05),70.69,(66.72 - 74.36)
North Carolina,68.89,(66.12 - 71.53),64.53,(61.44 - 67.50),71.84,(68.99 - 74.53),70.81,(68.25 - 73.24)
CenterPoint/Guilford**,69.36,(65.12 - 73.30),66.37,(61.71 - 70.73),72.96,(68.93 - 76.65),72.05,(68.44 - 75.40)
Guilford,70.47,(65.17 - 75.27),68.70,(63.10 - 73.80),74.03,(69.03 - 78.48),73.22,(68.86 - 77.18)
Durham,70.62,(66.23 - 74.66),66.54,(61.39 - 71.33),74.91,(70.56 - 78.80),73.66,(69.83 - 77.17)
East Carolina,*,(* - *),67.39,(61.57 - 72.72),71.46,(66.37 - 76.06),70.80,(66.39 - 74.85)
Eastpointe,65.15,(59.64 - 70.27),62.94,(57.03 - 68.49),69.96,(64.49 - 74.91),68.97,(64.12 - 73.43)
ECCS,67.86,(62.11 - 73.12),61.17,(54.92 - 67.07),71.38,(66.21 - 76.04),69.50,(65.07 - 73.60)
Mecklenburg,70.56,(65.53 - 75.14),67.57,(62.07 - 72.63),76.81,(72.30 - 80.79),75.59,(71.58 - 79.21)
Pathways,67.81,(62.84 - 72.41),62.32,(56.59 - 67.73),68.32,(63.25 - 72.98),67.58,(63.03 - 71.82)
PBH,69.42,(64.42 - 74.00),63.97,(58.09 - 69.45),71.84,(67.05 - 76.19),70.73,(66.49 - 74.64)
Sandhills,67.79,(62.32 - 72.81),*,(* - *),68.64,(63.48 - 73.37),67.94,(63.34 - 72.22)
Smoky Mountain,*,(* - *),61.71,(55.87 - 67.23),*,(* - *),66.40,(61.46 - 71.00)
Western Highlands,*,(* - *),*,(* - *),70.80,(65.37 - 75.69),69.79,(64.88 - 74.28)
North Dakota,66.67,(63.79 - 69.44),65.33,(62.32 - 68.21),68.84,(65.76 - 71.76),68.18,(65.55 - 70.70)
Badlands and West Central,66.16,(61.81 - 70.25),65.55,(60.50 - 70.27),69.77,(65.09 - 74.07),69.11,(65.04 - 72.89)
Lake Region and South Central,63.87,(58.57 - 68.85),62.03,(56.14 - 67.58),66.26,(60.70 - 71.40),65.61,(60.74 - 70.17)
North Central and Northwest,65.81,(60.50 - 70.76),63.79,(58.35 - 68.89),68.56,(63.65 - 73.08),67.78,(63.49 - 71.79)
Northeast,67.60,(62.39 - 72.40),65.53,(60.59 - 70.15),69.87,(64.74 - 74.54),68.67,(64.69 - 72.40)
Southeast,69.10,(64.80 - 73.10),67.10,(62.78 - 71.15),69.03,(64.95 - 72.84),68.64,(65.24 - 71.84)
Ohio,65.84,(64.34 - 67.31),61.77,(60.23 - 63.29),69.21,(67.50 - 70.86),68.16,(66.65 - 69.63)
"Boards 2, 46, 55, and 68",67.05,(62.79 - 71.05),58.29,(53.44 - 62.98),64.01,(59.45 - 68.32),63.22,(59.20 - 67.08)
"Boards 3, 52, and 85",67.47,(62.85 - 71.79),59.30,(54.25 - 64.17),67.12,(62.35 - 71.56),66.00,(61.81 - 69.96)
Boards 4 and 78,64.60,(59.64 - 69.26),58.52,(53.15 - 63.69),67.61,(62.94 - 71.95),66.49,(62.37 - 70.38)
Boards 5 and 60,65.70,(60.90 - 70.20),60.92,(56.55 - 65.11),64.88,(60.18 - 69.32),64.18,(60.24 - 67.94)
"Boards 7, 15, 41, 79, and 84",63.45,(58.80 - 67.86),59.03,(54.34 - 63.55),64.45,(59.81 - 68.84),63.78,(59.67 - 67.70)
"Boards 8, 13, and 83",68.31,(64.02 - 72.31),60.82,(55.87 - 65.56),67.10,(62.68 - 71.25),66.27,(62.34 - 70.00)
Board 9 (Butler),67.19,(62.35 - 71.70),61.53,(56.56 - 66.27),69.41,(64.95 - 73.53),68.12,(64.28 - 71.73)
Board 12,66.42,(61.97 - 70.60),61.99,(57.21 - 66.55),69.07,(64.69 - 73.13),67.92,(64.12 - 71.49)
Boards 18 and 47,65.92,(62.67 - 69.02),64.32,(60.73 - 67.75),72.63,(69.32 - 75.72),71.56,(68.65 - 74.29)
"Boards 20, 32, 54, and 69",66.90,(62.23 - 71.27),59.13,(53.82 - 64.24),64.81,(59.79 - 69.52),64.03,(59.60 - 68.24)
"Boards 21, 39, 51, 70, and 80",64.85,(60.15 - 69.27),60.44,(55.18 - 65.47),67.08,(62.52 - 71.34),66.21,(62.10 - 70.08)
"Boards 22, 74, and 87",65.32,(60.56 - 69.79),57.61,(52.42 - 62.64),67.31,(62.62 - 71.69),65.76,(61.69 - 69.62)
Boards 23 and 45,66.45,(61.80 - 70.81),61.50,(56.37 - 66.39),66.76,(62.32 - 70.92),66.01,(62.11 - 69.70)
Board 25 (Franklin),65.88,(61.97 - 69.59),64.32,(60.89 - 67.61),73.72,(70.21 - 76.95),72.32,(69.30 - 75.16)
"Boards 27, 71, and 73",64.68,(60.01 - 69.08),55.01,(49.52 - 60.38),64.65,(60.12 - 68.94),63.39,(59.35 - 67.25)
"Boards 28, 43, and 67",64.69,(60.18 - 68.94),62.22,(57.69 - 66.55),70.14,(66.01 - 73.96),68.99,(65.38 - 72.38)
Board 31 (Hamilton),65.95,(61.70 - 69.96),66.49,(62.08 - 70.64),72.66,(68.29 - 76.63),71.77,(67.97 - 75.28)
Board 48 (Lucas),65.20,(60.53 - 69.59),63.82,(59.21 - 68.18),71.52,(67.11 - 75.55),70.38,(66.55 - 73.95)
Boards 50 and 76,64.20,(59.72 - 68.44),59.66,(54.97 - 64.17),68.64,(64.38 - 72.62),67.40,(63.66 - 70.93)
Board 57 (Montgomery),65.58,(60.98 - 69.90),63.42,(58.63 - 67.96),71.23,(66.87 - 75.23),70.12,(66.34 - 73.65)
Board 77 (Summit),66.84,(62.51 - 70.89),63.70,(59.21 - 67.97),69.33,(64.82 - 73.50),68.60,(64.60 - 72.34)
Oklahoma,60.55,(57.27 - 63.75),61.86,(58.47 - 65.14),70.10,(66.92 - 73.09),68.82,(66.00 - 71.51)
Central,62.97,(57.17 - 68.41),62.56,(57.00 - 67.81),70.08,(65.19 - 74.55),68.76,(64.55 - 72.69)
East Central,58.95,(53.35 - 64.32),58.32,(52.14 - 64.25),67.55,(62.08 - 72.57),66.14,(61.27 - 70.69)
Northeast,59.27,(53.47 - 64.82),59.19,(53.19 - 64.93),69.30,(64.18 - 73.98),67.58,(63.13 - 71.74)
Northwest and Southwest,59.90,(54.41 - 65.16),61.61,(55.70 - 67.19),70.38,(65.19 - 75.10),68.97,(64.44 - 73.16)
Oklahoma County,60.29,(54.62 - 65.70),66.36,(60.91 - 71.41),73.07,(68.23 - 77.42),72.09,(67.82 - 75.99)
Southeast,59.98,(54.21 - 65.49),58.12,(52.08 - 63.93),65.54,(60.15 - 70.56),64.46,(59.70 - 68.94)
Tulsa County,62.42,(57.07 - 67.48),64.77,(59.39 - 69.79),72.85,(68.08 - 77.15),71.70,(67.49 - 75.57)
Oregon,65.65,(62.61 - 68.57),61.74,(58.73 - 64.67),72.61,(69.51 - 75.50),71.13,(68.38 - 73.73)
Region 1 (Multnomah),65.13,(59.66 - 70.24),64.34,(58.95 - 69.39),75.52,(70.96 - 79.56),74.13,(70.07 - 77.81)
Region 2,69.17,(64.44 - 73.53),61.62,(56.27 - 66.70),75.32,(71.00 - 79.18),73.56,(69.72 - 77.07)
Region 3,63.67,(59.21 - 67.90),62.32,(58.14 - 66.31),70.03,(65.57 - 74.14),68.84,(64.99 - 72.44)
Region 4,64.87,(59.60 - 69.80),58.61,(52.84 - 64.15),71.27,(65.97 - 76.05),69.70,(64.95 - 74.06)
Region 5 (Central),65.15,(59.51 - 70.39),*,(* - *),71.13,(65.85 - 75.89),69.78,(65.05 - 74.13)
Region 6 (Eastern),64.90,(59.36 - 70.06),59.49,(53.17 - 65.51),70.50,(65.33 - 75.19),68.94,(64.37 - 73.17)
Pennsylvania,65.52,(63.76 - 67.23),63.41,(61.59 - 65.18),70.98,(69.26 - 72.64),69.91,(68.41 - 71.37)
Region 1 (Allegheny),65.36,(61.42 - 69.10),65.71,(61.76 - 69.46),72.55,(69.01 - 75.83),71.64,(68.54 - 74.55)
"Regions 3, 8, 9, and 51",65.27,(60.62 - 69.65),60.96,(55.75 - 65.94),66.21,(61.57 - 70.56),65.45,(61.41 - 69.27)
"Regions 4, 11, 37, and 49",65.12,(60.74 - 69.27),63.53,(58.96 - 67.87),69.02,(64.84 - 72.90),68.27,(64.58 - 71.74)
"Regions 5, 18, 23, 24, and 46",64.74,(59.66 - 69.49),60.98,(55.52 - 66.18),68.68,(64.11 - 72.91),67.64,(63.60 - 71.43)
"Regions 6, 12, 16, 31, 35, 45, and 47",62.22,(57.66 - 66.58),58.54,(53.73 - 63.18),67.19,(62.89 - 71.23),65.55,(61.92 - 69.00)
"Regions 7, 13, 20, and 33",70.03,(66.90 - 72.99),66.76,(63.05 - 70.26),76.42,(73.49 - 79.13),75.12,(72.54 - 77.54)
"Regions 10, 15, 27, 32, 43, and 44",61.74,(56.88 - 66.38),59.42,(54.13 - 64.50),63.45,(58.81 - 67.85),62.92,(58.82 - 66.84)
Regions 17 and 21,62.85,(57.82 - 67.62),63.47,(58.22 - 68.41),70.24,(65.73 - 74.39),69.17,(65.28 - 72.81)
"Regions 19, 26, 28, and 42",65.10,(61.05 - 68.94),60.71,(56.20 - 65.04),69.92,(65.87 - 73.69),68.70,(65.13 - 72.06)
"Regions 22, 38, 40, 41, and 48",61.96,(57.44 - 66.27),56.85,(52.08 - 61.49),67.27,(62.93 - 71.34),65.98,(62.13 - 69.63)
Regions 29 and 34,66.26,(61.65 - 70.58),65.18,(60.20 - 69.86),73.83,(69.71 - 77.57),72.65,(69.01 - 76.01)
Regions 30 and 50,64.43,(59.86 - 68.74),60.06,(54.97 - 64.95),70.10,(65.70 - 74.15),68.75,(64.90 - 72.36)
Region 36 (Philadelphia),64.04,(59.86 - 68.03),68.93,(65.15 - 72.48),72.37,(68.49 - 75.94),71.81,(68.52 - 74.88)
Rhode Island,68.34,(65.12 - 71.40),69.28,(66.13 - 72.26),73.53,(70.43 - 76.42),72.86,(70.16 - 75.40)
Bristol and Newport,70.91,(65.69 - 75.63),69.91,(64.18 - 75.09),75.96,(71.32 - 80.07),74.98,(70.96 - 78.62)
Kent,66.43,(60.99 - 71.46),65.73,(60.13 - 70.93),72.63,(67.69 - 77.08),71.79,(67.37 - 75.83)
Providence,68.22,(64.18 - 72.00),70.19,(66.42 - 73.70),72.91,(69.03 - 76.46),72.46,(69.15 - 75.53)
Washington,68.88,(63.77 - 73.56),67.79,(61.95 - 73.11),75.24,(70.44 - 79.49),73.99,(69.85 - 77.74)
South Carolina,63.56,(60.58 - 66.45),63.81,(60.73 - 66.79),72.29,(69.27 - 75.12),71.09,(68.44 - 73.61)
Region 1,63.79,(59.09 - 68.24),64.39,(59.43 - 69.06),71.57,(67.09 - 75.67),70.61,(66.63 - 74.30)
Region 2,64.58,(60.07 - 68.85),63.94,(59.49 - 68.18),73.44,(69.27 - 77.24),72.03,(68.41 - 75.39)
Region 3,61.92,(56.80 - 66.80),62.80,(57.60 - 67.72),69.68,(64.65 - 74.28),68.77,(64.32 - 72.91)
Region 4,63.24,(58.50 - 67.74),63.74,(58.64 - 68.55),73.51,(69.13 - 77.47),72.09,(68.26 - 75.62)
South Dakota,67.11,(63.92 - 70.14),64.06,(61.03 - 66.99),68.34,(65.35 - 71.18),67.68,(65.06 - 70.20)
Region 1,66.55,(61.27 - 71.46),65.45,(60.13 - 70.41),67.47,(62.35 - 72.21),67.13,(62.75 - 71.24)
Region 2,68.66,(64.05 - 72.93),65.79,(61.09 - 70.21),70.07,(65.77 - 74.05),69.46,(65.66 - 73.00)
Region 3,67.01,(61.93 - 71.73),61.86,(56.88 - 66.61),66.35,(61.36 - 71.01),65.52,(61.30 - 69.51)
Region 4,67.71,(61.82 - 73.08),63.83,(57.88 - 69.39),67.22,(61.65 - 72.35),66.67,(61.83 - 71.18)
Region 5,66.13,(60.74 - 71.14),63.95,(58.26 - 69.27),67.43,(62.27 - 72.20),66.97,(62.39 - 71.25)
Region 6,*,(* - *),*,(* - *),66.77,(61.13 - 71.97),66.19,(61.15 - 70.88)
Region 7,66.61,(61.26 - 71.57),63.45,(57.67 - 68.86),70.18,(65.26 - 74.68),69.22,(64.85 - 73.27)
Tennessee,62.83,(59.78 - 65.78),59.95,(56.92 - 62.91),68.79,(65.76 - 71.68),67.61,(64.89 - 70.21)
Region 1,63.24,(57.53 - 68.61),57.22,(51.11 - 63.12),66.99,(61.71 - 71.86),65.81,(61.07 - 70.27)
Region 2,61.13,(56.07 - 65.97),57.73,(52.39 - 62.90),67.79,(63.04 - 72.20),66.50,(62.25 - 70.50)
Region 3,61.47,(56.34 - 66.36),55.76,(50.37 - 61.02),66.42,(61.34 - 71.15),65.02,(60.51 - 69.27)
Region 4 (Davidson),63.55,(57.96 - 68.79),62.81,(57.26 - 68.04),74.16,(69.28 - 78.50),72.66,(68.29 - 76.63)
Region 5,64.71,(59.99 - 69.17),61.11,(55.84 - 66.13),68.35,(63.52 - 72.81),67.36,(63.09 - 71.36)
Region 6,58.73,(53.13 - 64.11),56.91,(51.13 - 62.51),64.65,(59.26 - 69.69),63.59,(58.81 - 68.11)
Region 7 (Shelby),64.94,(59.46 - 70.05),66.57,(61.47 - 71.30),74.12,(69.29 - 78.42),72.98,(68.79 - 76.80)
Texas,64.36,(62.69 - 66.00),67.03,(65.45 - 68.56),74.80,(73.11 - 76.42),73.56,(72.09 - 74.98)
Region 1,61.38,(56.42 - 66.12),66.11,(61.10 - 70.78),73.92,(69.74 - 77.71),72.50,(68.91 - 75.83)
Region 2,64.03,(58.91 - 68.84),65.30,(59.91 - 70.32),70.76,(66.13 - 75.00),69.82,(65.86 - 73.51)
Region 3,64.73,(62.13 - 67.25),66.50,(63.96 - 68.95),75.23,(72.74 - 77.56),73.94,(71.78 - 75.99)
Region 3a,63.71,(60.29 - 66.99),66.02,(62.75 - 69.14),76.76,(73.68 - 79.58),75.18,(72.51 - 77.68)
Region 3bc,66.56,(62.83 - 70.10),67.33,(63.59 - 70.86),72.55,(68.83 - 75.98),71.77,(68.53 - 74.80)
Region 4,62.97,(58.23 - 67.47),63.80,(58.98 - 68.35),70.38,(65.93 - 74.47),69.40,(65.53 - 73.02)
Region 5,64.93,(59.97 - 69.59),65.12,(60.00 - 69.91),69.64,(65.17 - 73.77),68.93,(65.04 - 72.58)
Region 6,65.54,(62.51 - 68.44),69.90,(67.04 - 72.62),76.42,(73.65 - 78.98),75.42,(73.01 - 77.68)
Region 6a,65.46,(62.16 - 68.62),70.25,(67.11 - 73.21),76.87,(73.89 - 79.61),75.85,(73.27 - 78.26)
Region 6bc,66.17,(61.21 - 70.81),66.98,(61.61 - 71.94),72.76,(68.21 - 76.87),71.90,(67.92 - 75.56)
Region 7,64.90,(61.67 - 68.00),64.66,(61.24 - 67.94),74.08,(71.22 - 76.75),72.35,(69.91 - 74.65)
Region 7a,65.37,(61.18 - 69.34),65.12,(60.61 - 69.38),75.79,(72.40 - 78.88),74.04,(71.12 - 76.77)
Region 7bcd,64.16,(59.48 - 68.58),64.09,(59.51 - 68.42),71.04,(66.64 - 75.08),69.52,(65.91 - 72.91)
Region 8,63.27,(59.04 - 67.30),67.94,(63.81 - 71.81),74.26,(70.66 - 77.56),73.28,(70.14 - 76.21)
Region 9,64.03,(58.85 - 68.89),63.80,(58.52 - 68.76),72.78,(68.02 - 77.07),71.28,(67.21 - 75.03)
