State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Saginaw,10.19,(7.62 - 13.49),38.23,(32.37 - 44.47),26.50,(22.61 - 30.78),28.23,(24.57 - 32.20)
Southeast,10.25,(8.30 - 12.60),37.61,(33.58 - 41.82),25.24,(22.33 - 28.38),26.85,(24.19 - 29.69)
St. Clair,10.47,(7.90 - 13.76),41.44,(35.15 - 48.03),27.92,(24.03 - 32.16),29.71,(25.97 - 33.75)
Washtenaw,8.25,(6.22 - 10.87),31.31,(26.40 - 36.69),20.94,(17.80 - 24.48),22.82,(19.87 - 26.05)
Minnesota,9.22,(7.76 - 10.92),42.15,(38.94 - 45.42),22.31,(20.05 - 24.73),25.21,(23.15 - 27.38)
Regions 1 and 2,12.42,(9.10 - 16.72),*,(* - *),25.75,(21.45 - 30.58),29.41,(25.19 - 34.01)
Regions 3 and 4,9.57,(7.16 - 12.68),43.35,(37.43 - 49.47),25.13,(21.29 - 29.39),28.08,(24.44 - 32.03)
Regions 5 and 6,9.61,(7.22 - 12.69),44.00,(38.31 - 49.85),23.17,(19.54 - 27.25),26.43,(23.01 - 30.16)
Region 7A (Hennepin),7.63,(5.59 - 10.35),37.06,(31.50 - 42.99),20.04,(16.81 - 23.71),22.21,(19.09 - 25.68)
Region 7B (Ramsey),8.85,(6.42 - 12.09),*,(* - *),21.31,(17.76 - 25.36),23.93,(20.48 - 27.77)
Region 7C,8.91,(6.73 - 11.71),41.45,(35.32 - 47.85),20.52,(17.36 - 24.10),23.43,(20.35 - 26.82)
Mississippi,9.65,(8.13 - 11.43),37.35,(34.31 - 40.48),27.21,(24.70 - 29.88),28.80,(26.53 - 31.17)
Region 1,11.97,(9.07 - 15.63),42.27,(37.15 - 47.56),30.25,(26.18 - 34.66),32.07,(28.34 - 36.04)
Region 2,7.50,(5.41 - 10.32),*,(* - *),26.51,(22.20 - 31.32),28.11,(23.94 - 32.69)
Region 3,8.26,(6.08 - 11.12),32.40,(27.01 - 38.29),24.45,(20.65 - 28.68),25.78,(22.25 - 29.66)
Region 4,8.49,(6.36 - 11.24),33.96,(28.63 - 39.73),23.60,(20.02 - 27.59),25.20,(21.80 - 28.93)
Region 5,8.93,(6.43 - 12.28),*,(* - *),27.30,(22.81 - 32.31),28.59,(24.27 - 33.33)
Region 6,10.61,(7.86 - 14.18),*,(* - *),30.11,(25.49 - 35.17),31.34,(26.98 - 36.04)
Region 7,10.87,(8.08 - 14.48),*,(* - *),28.17,(23.79 - 33.02),30.02,(25.83 - 34.56)
Missouri,11.72,(10.05 - 13.62),39.55,(36.44 - 42.76),26.59,(24.16 - 29.18),28.45,(26.23 - 30.78)
Central,13.11,(9.85 - 17.24),41.55,(35.00 - 48.41),28.32,(24.10 - 32.96),30.59,(26.55 - 34.95)
Eastern,10.08,(8.09 - 12.48),35.08,(30.72 - 39.71),23.44,(20.54 - 26.61),25.06,(22.34 - 27.99)
Eastern (St. Louis City and County),8.63,(6.53 - 11.32),32.26,(27.22 - 37.74),21.65,(18.28 - 25.45),23.12,(19.97 - 26.62)
Eastern (excluding St. Louis),12.52,(9.25 - 16.74),*,(* - *),26.60,(22.52 - 31.13),28.48,(24.52 - 32.80)
Northwest,11.75,(9.41 - 14.57),41.91,(37.21 - 46.77),26.64,(23.32 - 30.24),28.73,(25.58 - 32.09)
Northwest (Jackson),10.67,(7.90 - 14.26),38.62,(32.66 - 44.93),26.74,(22.63 - 31.30),28.28,(24.35 - 32.57)
Northwest (excluding Jackson),12.69,(9.61 - 16.57),44.45,(37.96 - 51.14),26.54,(22.55 - 30.96),29.11,(25.26 - 33.27)
Southeast,14.47,(11.17 - 18.54),*,(* - *),31.66,(26.91 - 36.84),33.47,(28.94 - 38.33)
Southwest,12.52,(9.48 - 16.37),40.06,(33.72 - 46.74),28.45,(24.30 - 33.00),30.11,(26.15 - 34.38)
Montana,11.50,(9.80 - 13.45),38.33,(35.28 - 41.48),24.14,(21.79 - 26.67),26.22,(24.08 - 28.49)
Region 1,13.48,(10.04 - 17.85),*,(* - *),25.17,(20.78 - 30.15),27.22,(22.98 - 31.91)
Region 2,12.23,(9.25 - 16.02),41.60,(35.41 - 48.07),24.97,(20.87 - 29.58),27.40,(23.47 - 31.70)
Region 3,10.70,(8.14 - 13.94),37.08,(31.34 - 43.20),23.41,(19.79 - 27.46),25.23,(21.76 - 29.05)
Region 4,12.80,(10.01 - 16.23),37.81,(33.02 - 42.84),24.40,(21.05 - 28.10),26.55,(23.47 - 29.88)
Region 5,10.09,(7.69 - 13.13),37.68,(32.69 - 42.94),23.79,(20.56 - 27.36),25.83,(22.80 - 29.12)
Nebraska,9.73,(8.13 - 11.61),37.96,(34.74 - 41.29),23.96,(21.53 - 26.56),26.20,(24.02 - 28.50)
Regions 1 and 2,11.39,(8.67 - 14.83),41.86,(35.77 - 48.20),24.78,(21.21 - 28.74),27.25,(23.77 - 31.03)
Region 1,*,(* - *),*,(* - *),23.82,(19.56 - 28.68),26.35,(22.12 - 31.06)
Region 2,11.55,(8.23 - 15.97),*,(* - *),25.59,(21.08 - 30.69),28.02,(23.58 - 32.94)
Region 3,8.78,(6.40 - 11.94),34.45,(28.35 - 41.12),22.02,(18.33 - 26.21),24.00,(20.45 - 27.94)
Region 4,11.19,(8.13 - 15.21),*,(* - *),24.13,(20.10 - 28.68),26.34,(22.39 - 30.71)
Region 5,9.38,(7.01 - 12.44),35.54,(30.62 - 40.78),24.14,(20.62 - 28.04),26.16,(22.91 - 29.70)
Region 6,9.36,(7.25 - 12.02),39.75,(34.93 - 44.77),24.19,(20.88 - 27.83),26.61,(23.56 - 29.89)
Nevada,8.30,(6.73 - 10.20),32.81,(29.58 - 36.20),25.62,(22.69 - 28.78),26.57,(23.91 - 29.41)
Clark,7.78,(6.00 - 10.03),31.84,(28.07 - 35.87),26.19,(22.87 - 29.80),26.93,(23.92 - 30.17)
Rural,9.74,(7.12 - 13.20),*,(* - *),24.84,(20.43 - 29.85),26.05,(21.81 - 30.78)
Washoe,9.62,(7.04 - 13.01),36.03,(30.63 - 41.81),23.68,(19.72 - 28.15),25.37,(21.67 - 29.46)
New Hampshire,10.61,(9.03 - 12.43),40.18,(37.07 - 43.37),22.77,(20.43 - 25.29),25.12,(22.98 - 27.40)
Central,10.43,(8.30 - 13.04),39.13,(34.57 - 43.88),23.86,(20.72 - 27.30),26.05,(23.12 - 29.22)
Central 1,11.13,(8.29 - 14.78),40.19,(33.72 - 47.02),25.14,(21.09 - 29.68),27.46,(23.59 - 31.71)
Central 2,9.80,(7.28 - 13.08),37.95,(32.58 - 43.65),22.67,(18.92 - 26.90),24.71,(21.17 - 28.62)
Northern,11.70,(8.74 - 15.50),40.31,(33.84 - 47.13),23.02,(19.04 - 27.55),25.55,(21.70 - 29.81)
Southern,10.50,(8.64 - 12.71),40.73,(36.70 - 44.88),22.19,(19.57 - 25.05),24.57,(22.13 - 27.19)
Southern 1 (Rockingham),10.30,(7.77 - 13.52),42.16,(36.20 - 48.35),21.22,(17.78 - 25.12),23.71,(20.38 - 27.39)
Southern 2,10.63,(8.37 - 13.40),39.95,(34.99 - 45.12),22.80,(19.63 - 26.31),25.11,(22.14 - 28.32)
New Jersey,7.51,(6.20 - 9.08),35.32,(32.27 - 38.50),20.88,(18.43 - 23.57),22.81,(20.57 - 25.21)
Central,7.94,(5.90 - 10.60),34.54,(29.12 - 40.39),20.19,(16.78 - 24.09),22.06,(18.80 - 25.71)
Metropolitan,6.47,(4.80 - 8.66),33.42,(28.45 - 38.80),20.52,(17.03 - 24.52),22.33,(19.07 - 25.97)
Northern,6.71,(4.98 - 9.00),32.48,(27.79 - 37.56),18.95,(15.86 - 22.48),20.65,(17.76 - 23.88)
Southern,9.33,(7.00 - 12.32),41.92,(36.39 - 47.66),24.94,(21.09 - 29.24),27.32,(23.74 - 31.22)
New Mexico,9.93,(8.30 - 11.84),36.26,(33.13 - 39.52),21.22,(18.99 - 23.64),23.55,(21.51 - 25.71)
Region 1,10.79,(8.25 - 13.99),36.88,(31.63 - 42.46),22.18,(18.78 - 26.00),24.56,(21.38 - 28.05)
Region 2,10.24,(7.54 - 13.76),37.43,(31.29 - 44.00),19.58,(16.19 - 23.50),21.94,(18.61 - 25.67)
Region 3 (Bernalillo),8.69,(6.53 - 11.48),35.79,(30.92 - 40.97),20.21,(17.27 - 23.51),22.48,(19.70 - 25.51)
Region 4,11.95,(8.71 - 16.18),*,(* - *),25.28,(21.29 - 29.74),27.42,(23.54 - 31.68)
Region 5,9.24,(6.88 - 12.30),34.53,(29.01 - 40.51),20.76,(17.42 - 24.55),23.11,(19.88 - 26.69)
New York,7.98,(7.14 - 8.90),32.96,(31.25 - 34.71),20.62,(19.22 - 22.11),22.48,(21.26 - 23.74)
Region A,6.17,(5.18 - 7.33),28.55,(26.28 - 30.94),19.97,(18.14 - 21.93),21.19,(19.55 - 22.93)
Region 1,5.60,(4.07 - 7.66),27.50,(22.86 - 32.67),22.81,(19.44 - 26.57),23.60,(20.49 - 27.03)
Region 2,5.67,(4.33 - 7.38),28.49,(25.07 - 32.17),19.54,(16.91 - 22.46),20.91,(18.51 - 23.53)
Region 3,9.21,(6.82 - 12.32),32.63,(27.69 - 37.98),21.64,(18.45 - 25.20),22.92,(19.88 - 26.28)
Region 4,5.87,(4.39 - 7.80),26.63,(22.63 - 31.06),17.64,(14.98 - 20.66),18.81,(16.32 - 21.58)
Region B,7.75,(6.59 - 9.10),34.33,(31.45 - 37.33),18.68,(16.78 - 20.74),20.94,(19.21 - 22.78)
Region 5,7.51,(5.95 - 9.44),31.42,(27.47 - 35.65),18.41,(15.92 - 21.20),20.25,(17.95 - 22.77)
Region 6,6.98,(5.29 - 9.15),37.00,(31.68 - 42.65),17.01,(14.31 - 20.10),19.77,(17.12 - 22.72)
Region 7,9.72,(7.54 - 12.44),38.91,(33.52 - 44.60),22.16,(18.91 - 25.79),24.90,(21.80 - 28.27)
Region C,9.79,(8.48 - 11.29),35.57,(32.95 - 38.29),22.24,(20.38 - 24.21),24.45,(22.78 - 26.19)
Region 8,9.94,(7.60 - 12.89),37.02,(31.78 - 42.58),21.21,(18.19 - 24.58),23.69,(20.78 - 26.87)
Region 9,10.38,(8.09 - 13.23),35.06,(29.91 - 40.58),22.84,(19.54 - 26.52),24.86,(21.72 - 28.30)
Region 10,10.40,(7.78 - 13.77),34.22,(28.80 - 40.09),23.02,(19.67 - 26.75),25.34,(22.13 - 28.85)
Region 11,9.28,(7.07 - 12.10),35.19,(30.26 - 40.45),19.96,(17.16 - 23.10),22.53,(19.87 - 25.45)
Region 12,9.43,(7.27 - 12.14),35.85,(30.87 - 41.16),24.40,(21.08 - 28.06),26.16,(23.05 - 29.52)
Region D,12.22,(10.26 - 14.49),40.64,(36.58 - 44.83),25.57,(23.00 - 28.34),28.11,(25.68 - 30.68)
Region 13,12.30,(9.26 - 16.17),*,(* - *),23.66,(19.96 - 27.82),26.00,(22.36 - 30.01)
Region 14,11.78,(8.98 - 15.29),42.63,(36.43 - 49.08),26.93,(23.04 - 31.20),29.65,(25.92 - 33.68)
Region 15,12.56,(9.54 - 16.36),*,(* - *),25.97,(22.26 - 30.05),28.49,(24.89 - 32.38)
North Carolina,8.77,(7.39 - 10.38),38.42,(35.24 - 41.70),26.10,(23.54 - 28.84),27.84,(25.50 - 30.32)
CenterPoint/Guilford**,8.56,(6.52 - 11.18),36.69,(31.15 - 42.61),25.07,(21.35 - 29.18),26.68,(23.13 - 30.56)
Guilford,7.96,(5.63 - 11.14),*,(* - *),23.57,(19.31 - 28.44),25.25,(21.11 - 29.88)
Durham,6.88,(5.01 - 9.38),33.76,(28.35 - 39.63),22.03,(18.71 - 25.76),23.77,(20.63 - 27.23)
East Carolina,*,(* - *),*,(* - *),27.21,(22.57 - 32.40),29.51,(25.02 - 34.43)
Eastpointe,8.35,(6.03 - 11.45),*,(* - *),29.38,(24.67 - 34.57),30.90,(26.34 - 35.86)
ECCS,8.96,(6.48 - 12.26),*,(* - *),26.52,(21.97 - 31.64),28.67,(24.21 - 33.59)
Mecklenburg,7.34,(5.29 - 10.11),32.60,(26.61 - 39.21),21.10,(17.40 - 25.34),22.62,(19.02 - 26.68)
Pathways,11.31,(8.41 - 15.05),44.15,(37.49 - 51.02),31.48,(26.67 - 36.72),33.04,(28.47 - 37.95)
PBH,9.25,(6.81 - 12.45),*,(* - *),26.85,(22.63 - 31.54),28.68,(24.57 - 33.17)
Sandhills,9.70,(6.96 - 13.36),*,(* - *),28.69,(23.89 - 34.01),30.16,(25.49 - 35.29)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),30.22,(25.58 - 35.31)
Western Highlands,*,(* - *),*,(* - *),25.19,(20.71 - 30.27),27.18,(22.77 - 32.10)
North Dakota,10.25,(8.73 - 12.01),35.95,(33.02 - 38.97),22.10,(19.73 - 24.68),24.67,(22.58 - 26.89)
Badlands and West Central,10.72,(8.29 - 13.74),36.34,(31.19 - 41.82),21.14,(17.95 - 24.73),23.51,(20.53 - 26.78)
Lake Region and South Central,12.84,(9.58 - 16.99),*,(* - *),22.57,(18.55 - 27.16),24.97,(21.16 - 29.21)
North Central and Northwest,9.66,(7.18 - 12.88),36.21,(30.39 - 42.46),22.58,(18.90 - 26.73),24.79,(21.29 - 28.65)
Northeast,10.05,(7.49 - 13.35),36.27,(30.58 - 42.37),21.96,(18.14 - 26.31),25.83,(22.20 - 29.82)
Southeast,8.65,(6.63 - 11.19),34.35,(29.90 - 39.09),22.62,(19.40 - 26.21),25.00,(22.11 - 28.13)
Ohio,10.87,(9.93 - 11.88),41.14,(39.46 - 42.85),26.04,(24.51 - 27.63),28.16,(26.82 - 29.54)
"Boards 2, 46, 55, and 68",10.21,(7.94 - 13.04),41.93,(36.46 - 47.59),27.31,(23.69 - 31.27),29.32,(25.92 - 32.96)
"Boards 3, 52, and 85",8.93,(6.67 - 11.86),41.57,(35.42 - 48.00),24.17,(20.49 - 28.27),26.65,(23.14 - 30.49)
Boards 4 and 78,11.80,(8.88 - 15.51),*,(* - *),27.44,(23.44 - 31.84),29.45,(25.51 - 33.72)
Boards 5 and 60,10.22,(7.66 - 13.51),33.46,(28.65 - 38.64),27.51,(23.44 - 32.00),28.55,(24.89 - 32.52)
"Boards 7, 15, 41, 79, and 84",11.14,(8.44 - 14.56),36.00,(30.93 - 41.40),26.38,(22.47 - 30.69),27.57,(23.94 - 31.53)
"Boards 8, 13, and 83",10.80,(8.29 - 13.95),43.09,(36.74 - 49.68),25.70,(22.04 - 29.73),28.00,(24.46 - 31.85)
Board 9 (Butler),10.78,(8.13 - 14.16),42.28,(36.17 - 48.65),26.66,(22.84 - 30.87),29.21,(25.56 - 33.14)
Board 12,13.06,(10.26 - 16.48),40.77,(35.05 - 46.75),25.48,(21.93 - 29.40),27.96,(24.59 - 31.60)
Boards 18 and 47,9.64,(7.85 - 11.77),39.32,(35.35 - 43.43),25.43,(22.48 - 28.62),27.24,(24.53 - 30.12)
"Boards 20, 32, 54, and 69",10.19,(7.66 - 13.42),42.11,(35.85 - 48.65),25.82,(22.08 - 29.95),28.06,(24.45 - 31.97)
"Boards 21, 39, 51, 70, and 80",11.39,(8.82 - 14.59),45.45,(38.94 - 52.12),27.93,(24.17 - 32.02),30.24,(26.61 - 34.14)
"Boards 22, 74, and 87",11.41,(8.72 - 14.79),46.26,(39.81 - 52.85),27.66,(23.78 - 31.92),30.63,(26.89 - 34.64)
Boards 23 and 45,10.81,(8.29 - 13.99),38.76,(32.48 - 45.45),24.79,(21.26 - 28.69),26.79,(23.33 - 30.56)
Board 25 (Franklin),10.68,(8.49 - 13.36),39.81,(35.83 - 43.94),25.55,(22.36 - 29.03),27.67,(24.74 - 30.80)
"Boards 27, 71, and 73",13.62,(10.66 - 17.25),47.28,(40.84 - 53.82),31.32,(27.31 - 35.64),33.42,(29.59 - 37.47)
"Boards 28, 43, and 67",13.87,(10.84 - 17.56),42.26,(37.00 - 47.71),24.17,(20.84 - 27.84),26.80,(23.62 - 30.22)
Board 31 (Hamilton),10.08,(7.79 - 12.96),38.27,(33.12 - 43.70),23.48,(20.12 - 27.20),25.61,(22.41 - 29.08)
Board 48 (Lucas),10.59,(8.06 - 13.79),39.63,(34.23 - 45.29),26.04,(22.25 - 30.21),28.04,(24.50 - 31.89)
Boards 50 and 76,11.76,(9.24 - 14.86),45.07,(39.51 - 50.76),26.38,(22.83 - 30.28),28.96,(25.62 - 32.55)
Board 57 (Montgomery),10.81,(8.27 - 14.01),36.61,(31.37 - 42.18),24.84,(21.32 - 28.73),26.52,(23.22 - 30.09)
Board 77 (Summit),10.56,(8.17 - 13.55),46.67,(41.05 - 52.37),26.40,(22.80 - 30.34),29.04,(25.64 - 32.69)
Oklahoma,10.88,(9.14 - 12.89),42.47,(38.91 - 46.10),27.60,(24.89 - 30.50),29.90,(27.42 - 32.51)
Central,11.36,(8.45 - 15.12),*,(* - *),27.85,(23.53 - 32.62),30.42,(26.26 - 34.93)
East Central,11.19,(8.18 - 15.13),*,(* - *),29.56,(24.77 - 34.84),31.76,(27.14 - 36.77)
Northeast,11.59,(8.61 - 15.42),*,(* - *),26.58,(22.36 - 31.27),29.22,(25.19 - 33.60)
Northwest and Southwest,11.28,(8.33 - 15.10),*,(* - *),26.71,(22.55 - 31.33),29.50,(25.44 - 33.92)
Oklahoma County,10.14,(7.53 - 13.52),41.26,(35.02 - 47.79),27.12,(23.11 - 31.55),29.20,(25.40 - 33.30)
Southeast,11.99,(8.95 - 15.89),46.40,(39.72 - 53.22),31.36,(26.84 - 36.25),33.56,(29.30 - 38.10)
Tulsa County,9.30,(6.79 - 12.61),*,(* - *),24.86,(20.86 - 29.33),26.66,(22.80 - 30.92)
Oregon,10.02,(8.48 - 11.82),37.13,(34.00 - 40.38),23.86,(21.49 - 26.41),25.67,(23.50 - 27.98)
Region 1 (Multnomah),10.19,(7.59 - 13.56),40.96,(34.77 - 47.45),25.49,(21.52 - 29.91),27.42,(23.64 - 31.55)
Region 2,8.04,(6.02 - 10.68),34.81,(29.03 - 41.08),20.06,(16.85 - 23.71),21.96,(18.87 - 25.41)
Region 3,11.25,(8.76 - 14.34),35.80,(31.42 - 40.44),24.27,(20.94 - 27.94),26.05,(23.00 - 29.35)
Region 4,10.92,(8.06 - 14.65),*,(* - *),26.48,(22.31 - 31.12),28.12,(24.13 - 32.49)
Region 5 (Central),9.85,(7.08 - 13.55),*,(* - *),24.21,(20.05 - 28.92),25.86,(21.70 - 30.51)
Region 6 (Eastern),9.66,(7.06 - 13.06),*,(* - *),24.74,(20.47 - 29.58),26.52,(22.31 - 31.20)
Pennsylvania,10.46,(9.45 - 11.57),38.73,(36.83 - 40.67),24.76,(23.22 - 26.36),26.73,(25.37 - 28.13)
Region 1 (Allegheny),11.21,(8.89 - 14.05),36.74,(32.36 - 41.35),24.96,(21.70 - 28.52),26.53,(23.54 - 29.75)
"Regions 3, 8, 9, and 51",11.84,(9.12 - 15.24),40.98,(35.23 - 46.98),26.37,(22.64 - 30.48),28.50,(24.94 - 32.35)
"Regions 4, 11, 37, and 49",12.07,(9.47 - 15.27),42.80,(37.43 - 48.34),27.34,(23.77 - 31.23),29.44,(26.08 - 33.05)
"Regions 5, 18, 23, 24, and 46",10.99,(8.24 - 14.51),*,(* - *),24.43,(20.77 - 28.50),26.53,(22.93 - 30.46)
"Regions 6, 12, 16, 31, 35, 45, and 47",13.20,(10.33 - 16.71),41.76,(36.21 - 47.54),27.33,(23.84 - 31.12),30.05,(26.75 - 33.58)
"Regions 7, 13, 20, and 33",8.78,(7.17 - 10.72),38.41,(34.63 - 42.33),21.12,(18.62 - 23.86),23.46,(21.13 - 25.96)
"Regions 10, 15, 27, 32, 43, and 44",12.01,(9.20 - 15.54),42.28,(36.31 - 48.48),27.98,(24.22 - 32.08),29.85,(26.28 - 33.68)
Regions 17 and 21,10.77,(8.25 - 13.96),38.50,(32.21 - 45.19),24.92,(21.22 - 29.02),27.05,(23.46 - 30.97)
"Regions 19, 26, 28, and 42",10.23,(8.00 - 12.98),38.23,(33.31 - 43.41),23.10,(20.00 - 26.51),25.11,(22.19 - 28.28)
"Regions 22, 38, 40, 41, and 48",12.39,(9.73 - 15.65),42.93,(37.81 - 48.20),27.50,(23.82 - 31.52),29.42,(26.00 - 33.10)
Regions 29 and 34,8.78,(6.57 - 11.64),35.95,(29.71 - 42.70),21.67,(18.25 - 25.53),23.62,(20.24 - 27.38)
Regions 30 and 50,11.57,(8.85 - 14.99),40.04,(34.37 - 45.98),25.53,(21.79 - 29.67),27.48,(23.93 - 31.35)
Region 36 (Philadelphia),8.76,(6.84 - 11.15),33.03,(29.10 - 37.21),27.27,(23.99 - 30.82),28.21,(25.27 - 31.35)
Rhode Island,8.24,(6.76 - 10.00),36.30,(32.98 - 39.75),22.93,(20.35 - 25.73),25.04,(22.68 - 27.55)
Bristol and Newport,8.10,(5.81 - 11.19),*,(* - *),18.33,(15.06 - 22.12),21.45,(18.16 - 25.15)
Kent,9.71,(7.11 - 13.12),39.45,(33.01 - 46.28),23.47,(19.46 - 28.01),25.44,(21.57 - 29.74)
Providence,7.86,(6.08 - 10.11),35.22,(31.07 - 39.61),24.64,(21.39 - 28.21),26.38,(23.42 - 29.57)
Washington,8.29,(6.07 - 11.24),*,(* - *),18.74,(15.39 - 22.61),21.79,(18.42 - 25.59)
South Carolina,9.24,(7.79 - 10.94),38.38,(35.22 - 41.65),26.90,(24.34 - 29.62),28.52,(26.18 - 30.99)
Region 1,9.67,(7.42 - 12.50),35.37,(30.25 - 40.86),25.17,(21.52 - 29.20),26.55,(23.11 - 30.29)
Region 2,10.04,(7.69 - 12.99),40.78,(35.85 - 45.89),28.02,(24.27 - 32.10),29.91,(26.48 - 33.58)
Region 3,9.18,(6.87 - 12.15),39.40,(33.72 - 45.39),29.83,(25.44 - 34.62),31.10,(27.00 - 35.53)
Region 4,7.97,(6.01 - 10.48),37.77,(32.23 - 43.65),25.37,(21.71 - 29.41),27.17,(23.70 - 30.95)
South Dakota,11.15,(9.44 - 13.12),39.30,(36.01 - 42.70),24.75,(22.34 - 27.32),26.98,(24.76 - 29.33)
Region 1,11.46,(8.67 - 15.00),40.53,(34.37 - 47.00),24.48,(20.67 - 28.74),27.15,(23.48 - 31.16)
Region 2,9.42,(7.05 - 12.48),37.59,(32.48 - 43.00),24.58,(21.18 - 28.33),26.46,(23.25 - 29.95)
Region 3,11.91,(9.10 - 15.43),37.40,(31.90 - 43.25),23.98,(20.30 - 28.08),26.45,(23.01 - 30.21)
Region 4,12.49,(9.08 - 16.96),*,(* - *),25.94,(21.58 - 30.83),28.22,(23.90 - 32.99)
Region 5,11.39,(8.27 - 15.50),*,(* - *),23.25,(19.22 - 27.83),25.30,(21.36 - 29.68)
Region 6,*,(* - *),*,(* - *),23.39,(19.17 - 28.23),25.76,(21.53 - 30.50)
Region 7,11.50,(8.55 - 15.29),*,(* - *),26.91,(22.69 - 31.60),29.12,(25.01 - 33.61)
Tennessee,9.27,(7.86 - 10.90),39.04,(35.91 - 42.26),27.96,(25.29 - 30.79),29.45,(27.00 - 32.02)
Region 1,11.63,(8.66 - 15.44),*,(* - *),29.57,(24.94 - 34.68),31.08,(26.62 - 35.93)
Region 2,11.15,(8.51 - 14.47),40.08,(34.21 - 46.25),29.32,(25.13 - 33.90),30.71,(26.78 - 34.95)
Region 3,10.61,(8.05 - 13.84),43.14,(37.07 - 49.41),29.53,(25.13 - 34.35),31.33,(27.18 - 35.81)
Region 4 (Davidson),8.34,(6.10 - 11.30),37.85,(31.63 - 44.49),26.17,(21.91 - 30.93),27.72,(23.64 - 32.21)
Region 5,8.87,(6.63 - 11.76),39.36,(33.62 - 45.41),27.55,(23.50 - 31.99),29.16,(25.36 - 33.27)
Region 6,10.52,(7.77 - 14.09),*,(* - *),31.05,(26.25 - 36.28),32.91,(28.38 - 37.79)
Region 7 (Shelby),5.57,(3.98 - 7.75),28.92,(23.52 - 35.00),22.89,(19.01 - 27.29),23.79,(20.13 - 27.89)
Texas,7.88,(7.03 - 8.82),33.16,(31.48 - 34.89),22.43,(21.00 - 23.92),24.13,(22.90 - 25.41)
Region 1,10.50,(7.83 - 13.94),38.04,(32.41 - 44.01),24.16,(20.62 - 28.09),26.66,(23.28 - 30.34)
Region 2,10.24,(7.52 - 13.80),*,(* - *),25.64,(21.59 - 30.14),27.98,(24.02 - 32.33)
Region 3,7.29,(6.08 - 8.72),32.85,(30.19 - 35.63),21.92,(19.87 - 24.12),23.54,(21.68 - 25.50)
Region 3a,7.22,(5.71 - 9.09),31.94,(28.62 - 35.46),21.20,(18.70 - 23.94),22.78,(20.49 - 25.24)
Region 3bc,7.42,(5.75 - 9.53),34.41,(30.47 - 38.57),23.18,(20.24 - 26.41),24.86,(22.16 - 27.78)
Region 4,8.85,(6.72 - 11.57),38.07,(32.50 - 43.97),27.34,(23.49 - 31.57),28.93,(25.28 - 32.87)
Region 5,8.08,(5.97 - 10.85),32.36,(26.68 - 38.62),26.19,(22.29 - 30.49),27.15,(23.48 - 31.16)
Region 6,7.73,(6.40 - 9.31),31.72,(28.70 - 34.89),21.98,(19.72 - 24.44),23.47,(21.42 - 25.66)
Region 6a,7.53,(6.14 - 9.21),31.08,(27.86 - 34.49),21.77,(19.34 - 24.41),23.20,(21.00 - 25.56)
Region 6bc,9.40,(6.87 - 12.74),37.10,(30.87 - 43.78),23.74,(20.00 - 27.92),25.71,(22.07 - 29.73)
Region 7,7.59,(6.18 - 9.28),33.52,(29.94 - 37.31),22.31,(20.02 - 24.79),24.36,(22.22 - 26.63)
Region 7a,7.13,(5.41 - 9.36),32.13,(27.46 - 37.18),20.42,(17.78 - 23.34),22.33,(19.80 - 25.07)
Region 7bcd,8.30,(6.25 - 10.96),35.26,(30.03 - 40.86),25.68,(22.08 - 29.64),27.74,(24.37 - 31.37)
Region 8,8.36,(6.48 - 10.73),32.70,(28.27 - 37.45),21.10,(18.32 - 24.19),22.90,(20.29 - 25.73)
Region 9,9.06,(6.67 - 12.18),36.80,(31.04 - 42.96),23.45,(19.89 - 27.44),25.68,(22.23 - 29.45)
Region 10,8.00,(5.84 - 10.86),31.28,(25.85 - 37.28),20.11,(16.79 - 23.91),22.04,(18.82 - 25.65)
Region 11,7.50,(5.95 - 9.40),31.52,(27.75 - 35.56),21.84,(19.17 - 24.77),23.52,(21.05 - 26.19)
Region 11abd,7.91,(5.97 - 10.41),34.15,(29.19 - 39.49),23.07,(19.68 - 26.85),24.96,(21.77 - 28.45)
Region 11c (Hidalgo),6.80,(4.91 - 9.34),26.91,(21.89 - 32.61),19.52,(16.23 - 23.28),20.85,(17.73 - 24.36)
Utah,5.47,(4.33 - 6.90),20.82,(18.12 - 23.80),15.36,(13.21 - 17.80),16.42,(14.53 - 18.51)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",5.31,(3.65 - 7.67),18.99,(14.22 - 24.90),14.78,(11.68 - 18.52),15.64,(12.64 - 19.19)
"Central, Four Corners, San Juan,     and Southwest",6.10,(4.23 - 8.73),21.66,(16.81 - 27.44),16.49,(13.12 - 20.53),17.47,(14.27 - 21.20)
Davis County,5.48,(3.79 - 7.87),*,(* - *),15.42,(12.37 - 19.05),17.22,(14.16 - 20.78)
Salt Lake County,6.05,(4.45 - 8.18),24.33,(20.24 - 28.95),16.09,(13.41 - 19.18),17.43,(14.94 - 20.23)
Utah County,3.86,(2.61 - 5.69),14.55,(11.11 - 18.82),12.34,(9.73 - 15.52),12.91,(10.54 - 15.72)
