State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Macomb,9.03,(7.27 - 11.17),10.41,(8.09 - 13.30),7.00,(5.52 - 8.84),7.42,(6.02 - 9.13)
Mid South,8.88,(7.27 - 10.80),9.42,(7.45 - 11.84),7.05,(5.63 - 8.81),7.46,(6.14 - 9.05)
Northern,9.46,(7.56 - 11.77),8.60,(6.65 - 11.05),6.31,(4.88 - 8.13),6.65,(5.30 - 8.31)
Oakland,8.34,(6.74 - 10.27),8.75,(6.88 - 11.08),6.43,(5.11 - 8.06),6.71,(5.47 - 8.22)
Pathways and Western,9.23,(7.27 - 11.65),9.49,(7.26 - 12.31),6.77,(5.20 - 8.76),7.19,(5.72 - 9.01)
Riverhaven,8.15,(6.43 - 10.28),9.24,(6.98 - 12.13),6.78,(5.22 - 8.78),7.11,(5.61 - 8.97)
Saginaw,8.74,(6.87 - 11.05),8.81,(6.70 - 11.51),5.93,(4.51 - 7.77),6.36,(5.00 - 8.05)
Southeast,7.93,(6.46 - 9.69),8.39,(6.65 - 10.54),5.90,(4.62 - 7.49),6.22,(5.02 - 7.68)
St. Clair,8.53,(6.71 - 10.79),8.78,(6.60 - 11.57),6.53,(5.02 - 8.45),6.83,(5.38 - 8.62)
Washtenaw,8.88,(7.05 - 11.13),9.79,(7.50 - 12.70),6.54,(5.04 - 8.44),7.13,(5.71 - 8.87)
Minnesota,8.24,(7.01 - 9.65),8.23,(6.93 - 9.74),6.64,(5.53 - 7.96),6.88,(5.85 - 8.06)
Regions 1 and 2,8.08,(6.23 - 10.42),8.50,(6.21 - 11.52),6.59,(4.89 - 8.83),6.88,(5.28 - 8.92)
Regions 3 and 4,7.88,(6.13 - 10.08),8.22,(6.11 - 10.95),7.36,(5.60 - 9.62),7.50,(5.88 - 9.52)
Regions 5 and 6,8.42,(6.57 - 10.74),8.43,(6.40 - 11.03),6.82,(5.19 - 8.92),7.07,(5.57 - 8.94)
Region 7A (Hennepin),8.69,(6.71 - 11.19),7.74,(5.76 - 10.33),5.97,(4.51 - 7.86),6.20,(4.81 - 7.95)
Region 7B (Ramsey),8.20,(6.29 - 10.63),8.89,(6.58 - 11.92),6.34,(4.68 - 8.54),6.72,(5.14 - 8.74)
Region 7C,8.05,(6.28 - 10.26),8.04,(5.90 - 10.89),6.76,(5.02 - 9.04),6.94,(5.31 - 9.03)
Mississippi,7.10,(5.90 - 8.52),6.26,(5.13 - 7.62),5.79,(4.72 - 7.07),5.86,(4.90 - 7.00)
Region 1,7.73,(5.93 - 10.00),6.22,(4.52 - 8.49),6.40,(4.80 - 8.49),6.37,(4.90 - 8.26)
Region 2,6.51,(4.90 - 8.61),6.31,(4.46 - 8.84),5.48,(3.99 - 7.47),5.61,(4.22 - 7.43)
Region 3,7.18,(5.52 - 9.30),5.76,(4.10 - 8.04),5.57,(4.09 - 7.54),5.60,(4.25 - 7.36)
Region 4,6.70,(5.10 - 8.75),6.02,(4.34 - 8.30),5.63,(4.22 - 7.48),5.69,(4.38 - 7.37)
Region 5,7.16,(5.37 - 9.48),5.75,(3.96 - 8.26),5.55,(4.04 - 7.59),5.58,(4.17 - 7.43)
Region 6,7.01,(5.29 - 9.24),6.43,(4.59 - 8.93),6.21,(4.56 - 8.40),6.25,(4.73 - 8.20)
Region 7,7.24,(5.45 - 9.56),7.23,(5.19 - 10.00),5.35,(3.90 - 7.31),5.61,(4.23 - 7.42)
Missouri,9.39,(8.02 - 10.95),8.64,(7.27 - 10.23),6.94,(5.78 - 8.31),7.18,(6.13 - 8.41)
Central,9.50,(7.37 - 12.16),7.96,(5.81 - 10.81),7.01,(5.27 - 9.27),7.17,(5.55 - 9.22)
Eastern,9.42,(7.70 - 11.46),8.98,(7.11 - 11.27),6.62,(5.24 - 8.33),6.95,(5.66 - 8.50)
Eastern (St. Louis City and County),9.13,(7.15 - 11.58),8.89,(6.64 - 11.81),6.05,(4.55 - 8.01),6.45,(5.01 - 8.25)
Eastern (excluding St. Louis),9.91,(7.65 - 12.75),9.12,(6.67 - 12.35),7.63,(5.71 - 10.13),7.84,(6.03 - 10.13)
Northwest,9.18,(7.48 - 11.22),8.94,(7.10 - 11.20),6.55,(5.23 - 8.17),6.87,(5.63 - 8.37)
Northwest (Jackson),8.83,(6.81 - 11.37),9.38,(6.94 - 12.55),6.23,(4.70 - 8.20),6.63,(5.17 - 8.48)
Northwest (excluding Jackson),9.49,(7.37 - 12.14),8.60,(6.36 - 11.54),6.82,(5.11 - 9.05),7.08,(5.46 - 9.13)
Southeast,9.80,(7.65 - 12.46),7.83,(5.70 - 10.68),7.18,(5.36 - 9.55),7.27,(5.57 - 9.44)
Southwest,9.23,(7.18 - 11.78),8.74,(6.52 - 11.64),8.06,(6.05 - 10.66),8.16,(6.30 - 10.50)
Montana,8.56,(7.27 - 10.07),9.37,(7.89 - 11.10),6.42,(5.38 - 7.65),6.86,(5.89 - 7.96)
Region 1,8.66,(6.65 - 11.22),9.26,(6.71 - 12.66),5.35,(3.94 - 7.22),5.87,(4.48 - 7.67)
Region 2,8.52,(6.67 - 10.83),9.55,(7.07 - 12.77),5.98,(4.51 - 7.89),6.50,(5.07 - 8.29)
Region 3,8.59,(6.72 - 10.93),9.26,(6.95 - 12.25),6.37,(4.89 - 8.27),6.76,(5.35 - 8.51)
Region 4,8.60,(6.77 - 10.87),9.88,(7.66 - 12.64),6.75,(5.20 - 8.72),7.25,(5.80 - 9.04)
Region 5,8.50,(6.65 - 10.82),8.92,(6.73 - 11.74),6.65,(5.15 - 8.56),6.99,(5.56 - 8.75)
Nebraska,8.06,(6.78 - 9.57),7.89,(6.56 - 9.47),6.43,(5.39 - 7.65),6.66,(5.71 - 7.76)
Regions 1 and 2,8.18,(6.54 - 10.20),8.18,(6.26 - 10.63),6.16,(4.86 - 7.79),6.46,(5.21 - 7.97)
Region 1,*,(* - *),*,(* - *),5.90,(4.38 - 7.91),6.22,(4.75 - 8.10)
Region 2,8.18,(6.24 - 10.66),8.32,(5.92 - 11.59),6.39,(4.71 - 8.62),6.65,(5.04 - 8.73)
Region 3,8.41,(6.51 - 10.80),7.54,(5.42 - 10.41),6.39,(4.80 - 8.47),6.57,(5.08 - 8.47)
Region 4,8.30,(6.35 - 10.78),7.64,(5.51 - 10.51),5.91,(4.40 - 7.89),6.18,(4.74 - 8.02)
Region 5,8.40,(6.57 - 10.69),7.64,(5.80 - 10.00),6.88,(5.32 - 8.86),7.02,(5.59 - 8.77)
Region 6,7.68,(6.02 - 9.76),8.19,(6.23 - 10.70),6.38,(4.94 - 8.20),6.66,(5.32 - 8.32)
Nevada,7.59,(6.22 - 9.23),8.49,(6.97 - 10.31),6.65,(5.44 - 8.12),6.89,(5.77 - 8.22)
Clark,7.56,(6.01 - 9.46),8.65,(6.84 - 10.89),6.72,(5.31 - 8.47),6.97,(5.66 - 8.56)
Rural,7.26,(5.47 - 9.57),7.90,(5.64 - 10.95),6.27,(4.67 - 8.37),6.48,(4.95 - 8.45)
Washoe,8.04,(6.15 - 10.45),8.28,(6.13 - 11.09),6.66,(5.03 - 8.76),6.88,(5.34 - 8.83)
New Hampshire,9.14,(7.71 - 10.80),9.21,(7.71 - 10.97),7.29,(6.05 - 8.75),7.55,(6.41 - 8.87)
Central,8.61,(6.99 - 10.54),9.37,(7.40 - 11.80),7.83,(6.25 - 9.78),8.05,(6.60 - 9.80)
Central 1,8.89,(6.90 - 11.39),10.49,(7.73 - 14.09),8.14,(6.14 - 10.72),8.51,(6.63 - 10.85)
Central 2,8.35,(6.41 - 10.80),8.14,(6.03 - 10.90),7.55,(5.66 - 10.00),7.63,(5.88 - 9.84)
Northern,8.74,(6.66 - 11.39),8.83,(6.43 - 12.00),7.22,(5.37 - 9.63),7.45,(5.72 - 9.66)
Southern,9.45,(7.77 - 11.44),9.22,(7.43 - 11.39),7.04,(5.64 - 8.77),7.32,(6.01 - 8.90)
Southern 1 (Rockingham),9.02,(7.12 - 11.35),9.02,(6.71 - 12.03),6.63,(4.97 - 8.79),6.91,(5.33 - 8.93)
Southern 2,9.71,(7.67 - 12.23),9.33,(7.19 - 12.03),7.30,(5.60 - 9.48),7.58,(5.98 - 9.55)
New Jersey,7.22,(6.04 - 8.61),8.34,(6.95 - 9.98),5.85,(4.74 - 7.19),6.18,(5.15 - 7.39)
Central,7.53,(5.84 - 9.65),7.27,(5.31 - 9.88),5.77,(4.26 - 7.78),5.97,(4.54 - 7.81)
Metropolitan,7.63,(5.94 - 9.75),7.83,(5.81 - 10.48),5.46,(4.07 - 7.28),5.79,(4.47 - 7.47)
Northern,6.97,(5.37 - 9.01),8.82,(6.76 - 11.43),5.87,(4.37 - 7.83),6.24,(4.82 - 8.03)
Southern,6.78,(5.21 - 8.79),9.35,(6.97 - 12.44),6.32,(4.73 - 8.40),6.74,(5.21 - 8.69)
New Mexico,8.86,(7.46 - 10.50),7.99,(6.63 - 9.59),5.60,(4.59 - 6.82),5.97,(5.04 - 7.06)
Region 1,8.29,(6.50 - 10.52),8.35,(6.27 - 11.04),5.74,(4.26 - 7.68),6.16,(4.78 - 7.92)
Region 2,8.55,(6.52 - 11.15),8.77,(6.45 - 11.83),5.47,(4.01 - 7.42),5.90,(4.49 - 7.72)
Region 3 (Bernalillo),9.44,(7.36 - 12.02),7.82,(5.89 - 10.30),5.63,(4.23 - 7.44),5.94,(4.63 - 7.60)
Region 4,8.95,(6.89 - 11.55),8.02,(5.76 - 11.07),5.68,(4.19 - 7.64),6.07,(4.67 - 7.85)
Region 5,8.82,(6.86 - 11.27),7.37,(5.37 - 10.03),5.47,(4.11 - 7.25),5.80,(4.50 - 7.43)
New York,8.07,(7.19 - 9.05),7.78,(6.95 - 8.70),6.40,(5.66 - 7.24),6.61,(5.94 - 7.35)
Region A,7.93,(6.83 - 9.19),7.61,(6.55 - 8.81),6.09,(5.19 - 7.14),6.31,(5.49 - 7.24)
Region 1,7.80,(6.03 - 10.03),7.62,(5.64 - 10.23),5.70,(4.37 - 7.41),6.03,(4.77 - 7.60)
Region 2,7.98,(6.43 - 9.88),7.32,(5.81 - 9.18),5.94,(4.68 - 7.53),6.15,(4.99 - 7.57)
Region 3,8.04,(6.24 - 10.28),8.66,(6.58 - 11.30),7.19,(5.59 - 9.20),7.36,(5.85 - 9.23)
Region 4,7.91,(6.30 - 9.89),7.32,(5.63 - 9.48),5.62,(4.36 - 7.22),5.84,(4.65 - 7.30)
Region B,8.17,(7.02 - 9.49),7.49,(6.24 - 8.98),6.11,(5.11 - 7.28),6.31,(5.39 - 7.36)
Region 5,8.09,(6.60 - 9.89),7.39,(5.70 - 9.52),6.23,(4.88 - 7.91),6.39,(5.15 - 7.91)
Region 6,7.98,(6.38 - 9.94),7.34,(5.50 - 9.72),5.51,(4.21 - 7.18),5.76,(4.53 - 7.30)
Region 7,8.74,(6.91 - 11.00),7.97,(5.96 - 10.58),6.65,(5.17 - 8.53),6.87,(5.48 - 8.58)
Region C,8.08,(6.99 - 9.33),8.37,(7.22 - 9.68),7.13,(6.12 - 8.28),7.33,(6.43 - 8.35)
Region 8,8.64,(6.92 - 10.73),8.67,(6.63 - 11.26),7.56,(5.85 - 9.73),7.74,(6.15 - 9.69)
Region 9,7.94,(6.30 - 9.96),7.86,(5.95 - 10.31),7.13,(5.54 - 9.14),7.25,(5.79 - 9.04)
Region 10,8.30,(6.44 - 10.64),9.19,(6.97 - 12.04),7.96,(6.12 - 10.29),8.22,(6.53 - 10.29)
Region 11,8.04,(6.36 - 10.13),8.67,(6.65 - 11.24),7.25,(5.64 - 9.27),7.49,(5.99 - 9.32)
Region 12,7.70,(6.10 - 9.67),7.81,(5.95 - 10.18),6.32,(4.87 - 8.16),6.55,(5.20 - 8.22)
Region D,8.37,(7.12 - 9.82),7.56,(6.20 - 9.20),6.91,(5.79 - 8.23),7.02,(6.00 - 8.20)
Region 13,8.34,(6.58 - 10.52),8.50,(6.27 - 11.42),7.04,(5.38 - 9.16),7.28,(5.71 - 9.24)
Region 14,8.46,(6.68 - 10.66),6.98,(5.13 - 9.44),6.70,(5.16 - 8.65),6.75,(5.32 - 8.51)
Region 15,8.31,(6.54 - 10.49),7.33,(5.39 - 9.88),7.01,(5.39 - 9.07),7.06,(5.56 - 8.93)
North Carolina,7.84,(6.65 - 9.21),7.80,(6.51 - 9.31),6.38,(5.31 - 7.65),6.58,(5.60 - 7.73)
CenterPoint/Guilford**,7.94,(6.35 - 9.89),8.65,(6.66 - 11.16),6.26,(4.88 - 8.01),6.60,(5.28 - 8.21)
Guilford,7.90,(5.92 - 10.47),8.89,(6.37 - 12.27),6.47,(4.73 - 8.78),6.83,(5.17 - 8.98)
Durham,7.61,(5.88 - 9.79),6.87,(5.08 - 9.23),6.24,(4.74 - 8.18),6.34,(4.95 - 8.08)
East Carolina,*,(* - *),7.67,(5.44 - 10.71),6.23,(4.55 - 8.47),6.46,(4.87 - 8.53)
Eastpointe,7.47,(5.72 - 9.70),7.68,(5.47 - 10.69),5.92,(4.34 - 8.03),6.17,(4.66 - 8.14)
ECCS,8.31,(6.35 - 10.80),7.36,(5.23 - 10.25),6.82,(5.06 - 9.14),6.92,(5.27 - 9.03)
Mecklenburg,7.22,(5.40 - 9.59),7.68,(5.54 - 10.56),6.31,(4.72 - 8.39),6.49,(4.99 - 8.41)
Pathways,8.09,(6.19 - 10.50),7.82,(5.66 - 10.72),6.78,(5.09 - 8.98),6.91,(5.31 - 8.93)
PBH,8.05,(6.20 - 10.39),8.03,(5.78 - 11.06),6.30,(4.73 - 8.36),6.55,(5.05 - 8.46)
Sandhills,8.21,(6.26 - 10.70),*,(* - *),6.80,(4.98 - 9.21),6.96,(5.24 - 9.18)
Smoky Mountain,*,(* - *),8.61,(6.26 - 11.73),*,(* - *),6.83,(5.20 - 8.92)
Western Highlands,*,(* - *),*,(* - *),6.42,(4.73 - 8.66),6.68,(5.06 - 8.77)
North Dakota,8.38,(7.14 - 9.82),7.04,(5.82 - 8.49),5.84,(4.81 - 7.07),6.06,(5.13 - 7.15)
Badlands and West Central,8.64,(6.77 - 10.97),6.14,(4.53 - 8.26),5.64,(4.20 - 7.54),5.72,(4.40 - 7.41)
Lake Region and South Central,8.22,(6.31 - 10.63),7.78,(5.59 - 10.74),5.32,(3.86 - 7.30),5.70,(4.29 - 7.54)
North Central and Northwest,7.87,(6.03 - 10.20),8.27,(6.02 - 11.25),6.09,(4.51 - 8.17),6.44,(4.95 - 8.34)
Northeast,8.47,(6.57 - 10.84),7.54,(5.55 - 10.17),5.90,(4.33 - 7.99),6.35,(4.90 - 8.18)
Southeast,8.51,(6.71 - 10.73),6.48,(4.86 - 8.59),6.16,(4.80 - 7.87),6.22,(4.99 - 7.74)
Ohio,8.40,(7.60 - 9.27),8.33,(7.55 - 9.19),6.47,(5.74 - 7.27),6.73,(6.08 - 7.44)
"Boards 2, 46, 55, and 68",9.34,(7.49 - 11.59),7.46,(5.61 - 9.86),6.37,(4.93 - 8.18),6.52,(5.17 - 8.18)
"Boards 3, 52, and 85",8.38,(6.63 - 10.55),7.52,(5.63 - 9.99),6.45,(4.95 - 8.37),6.60,(5.18 - 8.38)
Boards 4 and 78,8.79,(6.90 - 11.12),8.50,(6.33 - 11.33),6.75,(5.18 - 8.76),6.97,(5.47 - 8.85)
Boards 5 and 60,8.73,(6.93 - 10.94),8.25,(6.28 - 10.75),7.30,(5.57 - 9.51),7.47,(5.88 - 9.44)
"Boards 7, 15, 41, 79, and 84",8.17,(6.48 - 10.26),7.91,(6.06 - 10.26),6.39,(4.92 - 8.27),6.58,(5.19 - 8.31)
"Boards 8, 13, and 83",8.81,(7.05 - 10.96),8.30,(6.17 - 11.07),6.74,(5.21 - 8.68),6.95,(5.50 - 8.75)
Board 9 (Butler),9.27,(7.22 - 11.82),8.93,(6.66 - 11.87),7.16,(5.47 - 9.31),7.45,(5.84 - 9.45)
Board 12,8.72,(6.97 - 10.85),9.88,(7.53 - 12.86),7.12,(5.46 - 9.24),7.57,(6.00 - 9.50)
Boards 18 and 47,7.88,(6.43 - 9.62),6.80,(5.35 - 8.61),5.23,(4.14 - 6.58),5.43,(4.41 - 6.67)
"Boards 20, 32, 54, and 69",8.33,(6.61 - 10.43),7.96,(5.95 - 10.58),6.05,(4.61 - 7.91),6.31,(4.93 - 8.05)
"Boards 21, 39, 51, 70, and 80",8.50,(6.75 - 10.65),8.35,(6.28 - 11.03),6.58,(5.08 - 8.48),6.81,(5.38 - 8.58)
"Boards 22, 74, and 87",8.37,(6.61 - 10.53),8.82,(6.56 - 11.77),6.33,(4.83 - 8.25),6.73,(5.28 - 8.54)
Boards 23 and 45,8.86,(7.08 - 11.05),7.97,(5.95 - 10.59),7.15,(5.51 - 9.22),7.27,(5.74 - 9.16)
Board 25 (Franklin),8.00,(6.44 - 9.91),9.87,(7.92 - 12.23),6.98,(5.59 - 8.68),7.41,(6.11 - 8.96)
"Boards 27, 71, and 73",8.87,(7.07 - 11.07),8.06,(6.02 - 10.72),7.18,(5.54 - 9.26),7.30,(5.75 - 9.22)
"Boards 28, 43, and 67",8.62,(6.89 - 10.74),8.23,(6.26 - 10.75),6.80,(5.34 - 8.62),7.01,(5.64 - 8.67)
Board 31 (Hamilton),8.19,(6.48 - 10.30),8.80,(6.75 - 11.40),6.40,(4.94 - 8.25),6.74,(5.35 - 8.46)
Board 48 (Lucas),8.86,(7.01 - 11.15),8.68,(6.51 - 11.49),6.72,(5.15 - 8.72),7.01,(5.51 - 8.86)
Boards 50 and 76,8.28,(6.58 - 10.37),8.12,(6.13 - 10.67),6.49,(5.01 - 8.36),6.71,(5.31 - 8.44)
Board 57 (Montgomery),8.08,(6.43 - 10.11),9.38,(7.11 - 12.28),6.57,(5.08 - 8.46),6.97,(5.55 - 8.72)
Board 77 (Summit),7.88,(6.27 - 9.87),7.92,(6.03 - 10.34),6.17,(4.80 - 7.89),6.40,(5.10 - 8.00)
Oklahoma,8.03,(6.74 - 9.55),9.57,(8.02 - 11.38),7.14,(5.94 - 8.56),7.52,(6.40 - 8.80)
Central,8.04,(6.14 - 10.46),10.22,(7.50 - 13.80),7.96,(5.97 - 10.56),8.36,(6.47 - 10.73)
East Central,8.24,(6.33 - 10.66),9.31,(6.76 - 12.69),6.82,(5.04 - 9.16),7.20,(5.48 - 9.39)
Northeast,7.87,(6.03 - 10.22),8.46,(6.17 - 11.50),6.54,(4.85 - 8.77),6.86,(5.26 - 8.92)
Northwest and Southwest,8.58,(6.56 - 11.16),10.94,(8.11 - 14.59),7.88,(5.81 - 10.59),8.37,(6.40 - 10.87)
Oklahoma County,7.61,(5.80 - 9.93),9.56,(7.04 - 12.84),7.25,(5.46 - 9.57),7.59,(5.90 - 9.72)
Southeast,8.38,(6.43 - 10.85),9.14,(6.60 - 12.52),6.83,(5.06 - 9.14),7.17,(5.47 - 9.34)
Tulsa County,7.72,(5.85 - 10.11),9.29,(6.77 - 12.62),6.76,(5.08 - 8.93),7.12,(5.51 - 9.15)
Oregon,9.55,(8.11 - 11.21),9.46,(8.01 - 11.16),7.10,(5.89 - 8.53),7.42,(6.32 - 8.70)
Region 1 (Multnomah),9.80,(7.59 - 12.58),10.62,(7.92 - 14.10),7.35,(5.55 - 9.66),7.75,(6.03 - 9.92)
Region 2,9.80,(7.69 - 12.42),8.48,(6.20 - 11.50),6.75,(5.15 - 8.81),6.97,(5.44 - 8.89)
Region 3,9.32,(7.41 - 11.66),9.66,(7.58 - 12.23),7.44,(5.69 - 9.67),7.78,(6.18 - 9.76)
Region 4,9.67,(7.42 - 12.49),9.45,(6.93 - 12.76),6.87,(5.08 - 9.23),7.20,(5.49 - 9.38)
Region 5 (Central),8.96,(6.73 - 11.83),*,(* - *),7.45,(5.56 - 9.91),7.71,(5.89 - 10.02)
Region 6 (Eastern),9.24,(7.19 - 11.79),8.69,(6.28 - 11.90),6.19,(4.56 - 8.35),6.55,(4.98 - 8.55)
Pennsylvania,7.63,(6.82 - 8.53),8.21,(7.30 - 9.21),6.12,(5.37 - 6.97),6.42,(5.74 - 7.17)
Region 1 (Allegheny),8.01,(6.43 - 9.94),9.04,(7.04 - 11.54),5.79,(4.55 - 7.34),6.22,(5.04 - 7.67)
"Regions 3, 8, 9, and 51",7.71,(6.08 - 9.72),8.05,(6.03 - 10.67),6.27,(4.79 - 8.16),6.53,(5.13 - 8.27)
"Regions 4, 11, 37, and 49",7.28,(5.68 - 9.28),9.47,(7.25 - 12.28),6.35,(4.91 - 8.18),6.77,(5.39 - 8.48)
"Regions 5, 18, 23, 24, and 46",7.42,(5.73 - 9.54),8.51,(6.33 - 11.35),6.55,(4.99 - 8.55),6.81,(5.33 - 8.68)
"Regions 6, 12, 16, 31, 35, 45, and 47",7.42,(5.83 - 9.39),7.77,(5.82 - 10.29),5.60,(4.33 - 7.21),6.01,(4.79 - 7.51)
"Regions 7, 13, 20, and 33",8.23,(6.80 - 9.93),7.24,(5.66 - 9.23),6.03,(4.74 - 7.65),6.20,(5.00 - 7.66)
"Regions 10, 15, 27, 32, 43, and 44",7.85,(6.16 - 9.95),8.58,(6.43 - 11.38),6.68,(5.09 - 8.70),6.92,(5.43 - 8.80)
Regions 17 and 21,7.75,(6.09 - 9.82),8.72,(6.53 - 11.55),6.41,(4.90 - 8.34),6.77,(5.33 - 8.56)
"Regions 19, 26, 28, and 42",7.43,(5.88 - 9.35),9.57,(7.38 - 12.31),6.77,(5.28 - 8.65),7.14,(5.72 - 8.89)
"Regions 22, 38, 40, 41, and 48",8.23,(6.53 - 10.31),8.29,(6.36 - 10.74),5.92,(4.55 - 7.67),6.21,(4.91 - 7.83)
Regions 29 and 34,7.05,(5.51 - 8.98),8.28,(6.11 - 11.13),5.89,(4.51 - 7.65),6.21,(4.89 - 7.87)
Regions 30 and 50,7.50,(5.87 - 9.53),7.35,(5.42 - 9.89),6.11,(4.58 - 8.10),6.28,(4.83 - 8.12)
Region 36 (Philadelphia),6.74,(5.31 - 8.53),7.37,(5.73 - 9.43),5.66,(4.40 - 7.25),5.94,(4.78 - 7.37)
Rhode Island,8.64,(7.18 - 10.36),9.90,(8.24 - 11.86),8.09,(6.59 - 9.90),8.38,(7.03 - 9.96)
Bristol and Newport,8.43,(6.44 - 10.95),8.70,(6.29 - 11.93),6.58,(4.91 - 8.78),6.93,(5.34 - 8.94)
Kent,8.56,(6.54 - 11.14),9.26,(6.75 - 12.57),7.68,(5.71 - 10.26),7.88,(6.02 - 10.25)
Providence,8.77,(6.98 - 10.96),10.41,(8.33 - 12.93),8.74,(6.78 - 11.19),9.01,(7.27 - 11.13)
Washington,8.35,(6.38 - 10.87),9.33,(6.66 - 12.92),7.11,(5.27 - 9.53),7.49,(5.72 - 9.74)
South Carolina,8.63,(7.32 - 10.15),8.37,(6.93 - 10.07),6.59,(5.45 - 7.95),6.84,(5.79 - 8.06)
Region 1,8.86,(7.03 - 11.12),8.34,(6.24 - 11.06),6.55,(4.96 - 8.61),6.79,(5.29 - 8.68)
Region 2,8.69,(6.86 - 10.95),8.63,(6.60 - 11.21),6.65,(5.10 - 8.64),6.95,(5.50 - 8.74)
Region 3,8.50,(6.55 - 10.97),6.82,(4.87 - 9.49),5.89,(4.40 - 7.86),6.02,(4.60 - 7.84)
Region 4,8.43,(6.57 - 10.75),9.04,(6.70 - 12.08),7.04,(5.34 - 9.24),7.33,(5.74 - 9.32)
South Dakota,8.89,(7.42 - 10.62),7.09,(5.86 - 8.56),5.48,(4.44 - 6.76),5.73,(4.78 - 6.86)
Region 1,8.29,(6.35 - 10.75),6.60,(4.75 - 9.09),5.30,(3.91 - 7.15),5.51,(4.21 - 7.20)
Region 2,9.08,(7.04 - 11.64),7.15,(5.40 - 9.42),6.21,(4.67 - 8.21),6.34,(4.93 - 8.13)
Region 3,8.28,(6.36 - 10.69),7.05,(5.25 - 9.41),5.33,(3.93 - 7.17),5.64,(4.36 - 7.28)
Region 4,9.02,(6.84 - 11.81),7.59,(5.33 - 10.71),5.30,(3.82 - 7.30),5.67,(4.24 - 7.54)
Region 5,8.72,(6.53 - 11.56),6.99,(4.93 - 9.84),4.82,(3.48 - 6.65),5.11,(3.82 - 6.81)
Region 6,*,(* - *),*,(* - *),4.82,(3.47 - 6.65),5.15,(3.85 - 6.86)
Region 7,9.84,(7.51 - 12.79),7.19,(5.09 - 10.07),5.45,(3.96 - 7.45),5.70,(4.28 - 7.55)
Tennessee,8.44,(7.19 - 9.88),7.22,(6.00 - 8.66),6.80,(5.66 - 8.15),6.86,(5.82 - 8.06)
Region 1,8.26,(6.36 - 10.68),7.74,(5.48 - 10.80),7.15,(5.33 - 9.52),7.22,(5.49 - 9.44)
Region 2,9.15,(7.14 - 11.66),7.27,(5.31 - 9.88),6.95,(5.26 - 9.14),6.99,(5.41 - 8.99)
Region 3,9.10,(7.05 - 11.67),7.24,(5.28 - 9.85),7.23,(5.40 - 9.61),7.23,(5.53 - 9.40)
Region 4 (Davidson),8.32,(6.35 - 10.83),8.21,(6.05 - 11.07),6.86,(5.14 - 9.10),7.04,(5.41 - 9.11)
Region 5,8.25,(6.46 - 10.49),7.16,(5.27 - 9.67),6.68,(5.03 - 8.82),6.75,(5.21 - 8.69)
Region 6,8.24,(6.34 - 10.65),7.53,(5.43 - 10.36),7.19,(5.39 - 9.54),7.24,(5.55 - 9.38)
Region 7 (Shelby),7.67,(5.89 - 9.93),6.18,(4.46 - 8.52),5.75,(4.29 - 7.66),5.81,(4.45 - 7.55)
Texas,7.79,(6.98 - 8.69),7.52,(6.76 - 8.36),5.74,(5.03 - 6.55),6.03,(5.41 - 6.71)
Region 1,8.09,(6.32 - 10.31),7.56,(5.64 - 10.06),6.06,(4.65 - 7.87),6.33,(5.01 - 7.97)
Region 2,8.03,(6.29 - 10.18),7.89,(5.76 - 10.71),6.08,(4.60 - 8.00),6.39,(4.98 - 8.16)
Region 3,8.07,(6.86 - 9.47),7.83,(6.66 - 9.19),5.98,(4.98 - 7.17),6.25,(5.35 - 7.30)
Region 3a,8.14,(6.63 - 9.95),8.10,(6.58 - 9.93),6.01,(4.80 - 7.51),6.32,(5.21 - 7.64)
Region 3bc,7.95,(6.41 - 9.83),7.38,(5.77 - 9.39),5.93,(4.66 - 7.51),6.14,(4.97 - 7.57)
Region 4,7.85,(6.20 - 9.89),8.00,(6.01 - 10.57),6.04,(4.66 - 7.81),6.33,(5.01 - 7.97)
Region 5,7.07,(5.52 - 9.02),7.38,(5.46 - 9.89),5.65,(4.24 - 7.51),5.92,(4.59 - 7.62)
Region 6,7.62,(6.43 - 9.02),6.80,(5.56 - 8.31),5.57,(4.51 - 6.86),5.76,(4.80 - 6.90)
Region 6a,7.61,(6.33 - 9.14),6.68,(5.34 - 8.32),5.52,(4.41 - 6.90),5.70,(4.68 - 6.92)
Region 6bc,7.69,(6.02 - 9.78),7.85,(5.75 - 10.63),5.96,(4.50 - 7.86),6.24,(4.83 - 8.03)
Region 7,7.56,(6.32 - 9.03),8.10,(6.59 - 9.90),6.29,(5.15 - 7.66),6.62,(5.58 - 7.84)
Region 7a,7.87,(6.29 - 9.80),8.00,(6.12 - 10.39),6.24,(4.87 - 7.98),6.53,(5.25 - 8.10)
Region 7bcd,7.08,(5.51 - 9.05),8.21,(6.16 - 10.87),6.37,(4.86 - 8.30),6.77,(5.36 - 8.52)
Region 8,8.20,(6.52 - 10.25),7.39,(5.64 - 9.62),5.50,(4.28 - 7.05),5.79,(4.65 - 7.20)
Region 9,7.95,(6.20 - 10.15),7.77,(5.72 - 10.47),5.60,(4.28 - 7.29),5.96,(4.70 - 7.54)
