State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Washtenaw,15.74,(12.49 - 19.65),36.17,(30.98 - 41.69),9.04,(6.87 - 11.80),13.98,(11.61 - 16.73)
Minnesota,11.70,(10.06 - 13.58),30.87,(27.92 - 33.98),6.95,(5.68 - 8.48),10.45,(9.14 - 11.91)
Regions 1 and 2,12.88,(9.53 - 17.17),*,(* - *),8.28,(5.80 - 11.71),12.59,(9.75 - 16.11)
Regions 3 and 4,11.38,(8.68 - 14.79),30.63,(25.38 - 36.45),7.06,(5.14 - 9.62),10.88,(8.73 - 13.49)
Regions 5 and 6,10.12,(7.66 - 13.25),27.61,(22.63 - 33.22),5.46,(3.89 - 7.62),8.93,(7.09 - 11.18)
Region 7A (Hennepin),11.15,(8.41 - 14.64),29.71,(24.53 - 35.46),6.94,(5.00 - 9.55),9.83,(7.76 - 12.38)
Region 7B (Ramsey),11.73,(8.43 - 16.10),*,(* - *),7.86,(5.46 - 11.20),10.79,(8.15 - 14.15)
Region 7C,13.11,(10.18 - 16.73),34.03,(28.26 - 40.32),7.16,(5.21 - 9.75),10.88,(8.70 - 13.54)
Mississippi,10.28,(8.70 - 12.10),20.58,(18.17 - 23.21),5.56,(4.48 - 6.88),7.91,(6.83 - 9.16)
Region 1,11.14,(8.47 - 14.52),23.59,(19.26 - 28.56),6.20,(4.55 - 8.38),8.83,(7.05 - 11.02)
Region 2,8.80,(6.31 - 12.13),*,(* - *),5.97,(3.99 - 8.84),8.25,(5.97 - 11.28)
Region 3,8.80,(6.39 - 12.01),16.03,(12.26 - 20.69),4.47,(3.02 - 6.56),6.42,(4.78 - 8.58)
Region 4,10.08,(7.62 - 13.22),20.40,(16.21 - 25.33),5.18,(3.72 - 7.17),7.54,(5.89 - 9.59)
Region 5,10.41,(7.52 - 14.24),*,(* - *),6.29,(4.20 - 9.32),8.44,(6.07 - 11.63)
Region 6,10.68,(7.82 - 14.42),*,(* - *),5.76,(3.93 - 8.38),8.11,(5.96 - 10.93)
Region 7,11.77,(8.77 - 15.63),23.17,(17.91 - 29.41),5.28,(3.65 - 7.58),7.75,(5.82 - 10.24)
Missouri,12.43,(10.74 - 14.34),26.63,(23.80 - 29.66),6.48,(5.23 - 7.99),9.36,(8.08 - 10.81)
Central,10.49,(7.71 - 14.11),*,(* - *),5.14,(3.51 - 7.45),8.17,(6.16 - 10.77)
Eastern,14.26,(11.75 - 17.21),31.69,(27.28 - 36.46),7.72,(5.93 - 10.00),11.05,(9.16 - 13.27)
Eastern (St. Louis City and County),13.48,(10.62 - 16.95),31.36,(26.13 - 37.12),8.15,(5.97 - 11.04),11.37,(9.07 - 14.17)
Eastern (excluding St. Louis),15.60,(11.74 - 20.42),*,(* - *),6.95,(4.81 - 9.95),10.49,(8.03 - 13.58)
Northwest,12.42,(9.96 - 15.39),26.66,(22.57 - 31.19),6.31,(4.77 - 8.30),9.09,(7.42 - 11.09)
Northwest (Jackson),13.51,(10.20 - 17.67),28.64,(23.16 - 34.83),7.44,(5.29 - 10.37),10.18,(7.86 - 13.09)
Northwest (excluding Jackson),11.48,(8.57 - 15.21),25.13,(19.85 - 31.28),5.32,(3.70 - 7.61),8.16,(6.24 - 10.59)
Southeast,9.89,(7.29 - 13.29),*,(* - *),5.49,(3.71 - 8.06),7.61,(5.57 - 10.31)
Southwest,11.40,(8.54 - 15.05),23.42,(18.42 - 29.30),5.73,(4.00 - 8.15),8.25,(6.27 - 10.79)
Montana,16.77,(14.71 - 19.06),36.34,(33.29 - 39.51),9.67,(8.06 - 11.57),13.58,(12.03 - 15.30)
Region 1,15.00,(11.29 - 19.67),*,(* - *),7.70,(5.28 - 11.11),10.70,(7.99 - 14.18)
Region 2,14.75,(11.36 - 18.93),33.05,(27.15 - 39.53),8.69,(6.27 - 11.94),12.24,(9.64 - 15.42)
Region 3,14.06,(10.94 - 17.88),30.02,(24.60 - 36.07),7.44,(5.38 - 10.20),10.45,(8.24 - 13.16)
Region 4,18.64,(15.12 - 22.78),41.57,(36.55 - 46.77),11.99,(9.44 - 15.13),16.75,(14.20 - 19.66)
Region 5,18.67,(15.17 - 22.78),38.16,(33.09 - 43.51),10.17,(7.83 - 13.10),14.28,(11.90 - 17.04)
Nebraska,11.59,(9.86 - 13.58),25.49,(22.71 - 28.48),6.16,(4.95 - 7.63),9.26,(8.03 - 10.67)
Regions 1 and 2,11.61,(9.01 - 14.84),23.74,(18.54 - 29.86),5.71,(4.06 - 7.96),8.31,(6.37 - 10.78)
Region 1,*,(* - *),*,(* - *),5.13,(3.34 - 7.80),7.64,(5.42 - 10.68)
Region 2,11.88,(8.60 - 16.19),*,(* - *),6.19,(4.10 - 9.25),8.88,(6.38 - 12.24)
Region 3,8.67,(6.28 - 11.84),19.35,(14.70 - 25.04),4.34,(2.90 - 6.44),6.73,(4.99 - 9.01)
Region 4,10.14,(7.29 - 13.92),*,(* - *),5.18,(3.43 - 7.75),7.51,(5.40 - 10.35)
Region 5,9.85,(7.49 - 12.84),24.54,(20.43 - 29.16),5.63,(4.04 - 7.79),9.01,(7.25 - 11.14)
Region 6,13.79,(11.06 - 17.07),30.08,(25.52 - 35.07),7.44,(5.69 - 9.68),10.97,(9.09 - 13.19)
Nevada,15.64,(13.40 - 18.16),28.82,(25.72 - 32.13),8.69,(7.00 - 10.75),11.34,(9.71 - 13.19)
Clark,15.14,(12.55 - 18.15),27.64,(24.16 - 31.41),8.64,(6.74 - 11.01),11.11,(9.28 - 13.25)
Rural,15.26,(11.51 - 19.95),*,(* - *),8.29,(5.86 - 11.60),11.26,(8.57 - 14.67)
Washoe,18.43,(14.31 - 23.40),32.15,(26.77 - 38.05),9.29,(6.74 - 12.68),12.41,(9.77 - 15.64)
New Hampshire,18.22,(15.99 - 20.70),41.93,(38.72 - 45.22),10.26,(8.50 - 12.33),14.53,(12.84 - 16.41)
Central,18.64,(15.47 - 22.30),42.04,(37.29 - 46.94),10.47,(8.24 - 13.21),15.00,(12.73 - 17.60)
Central 1,20.93,(16.34 - 26.39),*,(* - *),11.34,(8.34 - 15.23),16.73,(13.53 - 20.51)
Central 2,16.58,(12.82 - 21.19),37.33,(31.68 - 43.35),9.67,(7.09 - 13.05),13.35,(10.68 - 16.57)
Northern,17.77,(13.72 - 22.70),*,(* - *),11.43,(8.19 - 15.72),16.13,(12.70 - 20.27)
Southern,18.12,(15.43 - 21.17),41.44,(37.41 - 45.59),9.90,(7.97 - 12.24),13.94,(12.04 - 16.09)
Southern 1 (Rockingham),18.91,(14.95 - 23.63),45.86,(39.39 - 52.46),11.33,(8.49 - 14.98),15.42,(12.47 - 18.91)
Southern 2,17.63,(14.30 - 21.53),39.03,(34.19 - 44.10),9.00,(6.85 - 11.74),13.03,(10.85 - 15.57)
New Jersey,12.63,(10.84 - 14.66),30.01,(26.92 - 33.29),6.32,(5.01 - 7.95),9.47,(8.15 - 10.98)
Central,13.08,(10.08 - 16.81),33.36,(27.36 - 39.95),6.79,(4.85 - 9.45),10.25,(8.08 - 12.92)
Metropolitan,12.46,(9.70 - 15.86),25.33,(20.80 - 30.47),5.69,(4.05 - 7.93),8.44,(6.66 - 10.64)
Northern,12.12,(9.51 - 15.34),29.79,(25.10 - 34.94),5.99,(4.33 - 8.22),8.96,(7.19 - 11.13)
Southern,13.03,(10.00 - 16.82),32.04,(26.43 - 38.22),6.99,(5.02 - 9.66),10.50,(8.33 - 13.15)
New Mexico,17.11,(14.88 - 19.61),30.15,(27.15 - 33.33),7.23,(5.80 - 8.98),10.77,(9.35 - 12.39)
Region 1,18.09,(14.50 - 22.35),31.24,(26.14 - 36.84),7.27,(5.20 - 10.09),11.17,(8.94 - 13.88)
Region 2,18.82,(14.57 - 23.96),*,(* - *),7.42,(5.11 - 10.65),10.62,(8.09 - 13.81)
Region 3 (Bernalillo),18.43,(14.69 - 22.87),34.18,(29.42 - 39.28),8.37,(6.29 - 11.07),12.13,(9.97 - 14.68)
Region 4,14.70,(10.85 - 19.62),*,(* - *),5.66,(3.77 - 8.42),8.77,(6.47 - 11.77)
Region 5,14.61,(11.43 - 18.49),26.19,(21.16 - 31.93),6.06,(4.25 - 8.58),9.51,(7.46 - 12.05)
New York,14.56,(13.40 - 15.81),34.34,(32.68 - 36.05),8.73,(7.80 - 9.77),12.59,(11.73 - 13.50)
Region A,13.18,(11.58 - 14.96),30.10,(27.83 - 32.47),9.35,(8.03 - 10.87),12.29,(11.04 - 13.66)
Region 1,12.99,(10.02 - 16.68),27.48,(22.44 - 33.16),7.50,(5.47 - 10.20),10.93,(8.66 - 13.70)
Region 2,13.42,(11.00 - 16.28),29.95,(26.65 - 33.47),9.11,(7.35 - 11.23),12.31,(10.61 - 14.25)
Region 3,14.96,(11.54 - 19.17),38.50,(33.36 - 43.92),14.59,(11.38 - 18.52),17.35,(14.23 - 21.00)
Region 4,12.03,(9.54 - 15.05),26.51,(22.55 - 30.89),6.55,(4.95 - 8.63),9.13,(7.45 - 11.13)
Region B,15.18,(13.34 - 17.23),37.27,(34.24 - 40.41),7.23,(6.05 - 8.61),11.57,(10.36 - 12.90)
Region 5,14.87,(12.41 - 17.73),36.79,(32.66 - 41.13),6.49,(5.07 - 8.29),10.78,(9.26 - 12.51)
Region 6,15.10,(12.06 - 18.74),36.49,(31.07 - 42.28),7.44,(5.67 - 9.71),11.45,(9.48 - 13.77)
Region 7,16.31,(13.07 - 20.16),39.56,(33.99 - 45.41),9.28,(7.03 - 12.15),14.24,(11.79 - 17.10)
Region C,16.08,(14.25 - 18.10),38.40,(35.75 - 41.11),9.50,(8.19 - 10.99),14.30,(13.04 - 15.66)
Region 8,18.33,(14.82 - 22.44),43.50,(38.08 - 49.08),10.51,(8.17 - 13.41),15.70,(13.26 - 18.48)
Region 9,15.63,(12.51 - 19.35),36.61,(31.12 - 42.46),8.69,(6.57 - 11.41),13.33,(10.98 - 16.08)
Region 10,15.21,(11.53 - 19.79),38.64,(32.55 - 45.11),11.20,(8.24 - 15.05),16.96,(13.82 - 20.64)
Region 11,14.98,(11.87 - 18.72),37.23,(32.17 - 42.58),8.71,(6.69 - 11.26),13.54,(11.36 - 16.06)
Region 12,15.92,(12.89 - 19.51),36.41,(31.47 - 41.65),9.36,(7.24 - 12.02),13.52,(11.31 - 16.07)
Region D,14.66,(12.45 - 17.19),33.26,(29.36 - 37.41),8.07,(6.54 - 9.92),12.33,(10.65 - 14.24)
Region 13,17.19,(13.10 - 22.24),*,(* - *),8.20,(5.80 - 11.46),12.45,(9.64 - 15.93)
Region 14,13.99,(10.81 - 17.92),34.49,(28.76 - 40.70),8.55,(6.38 - 11.36),13.07,(10.62 - 15.99)
Region 15,13.08,(10.08 - 16.80),*,(* - *),7.47,(5.38 - 10.29),11.49,(9.04 - 14.50)
North Carolina,13.17,(11.42 - 15.13),29.97,(27.03 - 33.08),7.32,(6.00 - 8.91),10.52,(9.21 - 12.00)
CenterPoint/Guilford**,13.48,(10.52 - 17.13),30.79,(25.27 - 36.91),7.71,(5.68 - 10.37),10.91,(8.67 - 13.64)
Guilford,14.60,(10.62 - 19.74),*,(* - *),8.63,(5.94 - 12.38),12.25,(9.27 - 16.02)
Durham,11.63,(8.90 - 15.06),28.30,(23.16 - 34.08),6.41,(4.60 - 8.87),9.66,(7.66 - 12.13)
East Carolina,*,(* - *),*,(* - *),9.27,(6.36 - 13.31),13.55,(10.21 - 17.77)
Eastpointe,12.77,(9.35 - 17.19),*,(* - *),8.32,(5.67 - 12.04),11.24,(8.31 - 15.04)
ECCS,14.63,(10.73 - 19.63),*,(* - *),7.89,(5.27 - 11.65),13.20,(9.89 - 17.40)
Mecklenburg,14.19,(10.71 - 18.57),*,(* - *),9.70,(6.96 - 13.36),13.03,(10.13 - 16.62)
Pathways,12.97,(9.82 - 16.94),*,(* - *),6.48,(4.52 - 9.23),8.86,(6.68 - 11.66)
PBH,13.54,(10.08 - 17.96),*,(* - *),6.37,(4.32 - 9.30),9.29,(6.91 - 12.37)
Sandhills,13.83,(10.08 - 18.69),*,(* - *),7.08,(4.70 - 10.52),9.80,(7.07 - 13.43)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),7.95,(5.80 - 10.80)
Western Highlands,*,(* - *),*,(* - *),7.38,(5.08 - 10.59),10.17,(7.57 - 13.53)
North Dakota,9.70,(8.20 - 11.44),22.87,(20.37 - 25.58),4.51,(3.56 - 5.71),7.94,(6.92 - 9.09)
Badlands and West Central,10.08,(7.70 - 13.10),21.92,(17.61 - 26.93),4.14,(2.94 - 5.80),6.92,(5.47 - 8.73)
Lake Region and South Central,10.49,(7.73 - 14.07),22.14,(17.03 - 28.25),4.45,(3.00 - 6.57),7.16,(5.38 - 9.46)
North Central and Northwest,9.24,(6.81 - 12.42),19.26,(14.86 - 24.58),4.23,(2.91 - 6.10),6.67,(5.09 - 8.71)
Northeast,9.88,(7.24 - 13.34),25.37,(20.36 - 31.12),4.76,(3.21 - 7.02),10.41,(8.22 - 13.09)
Southeast,9.03,(6.98 - 11.61),23.90,(20.01 - 28.28),5.00,(3.66 - 6.80),8.87,(7.31 - 10.72)
Ohio,12.90,(11.89 - 13.98),29.78,(28.25 - 31.35),6.67,(5.93 - 7.50),9.92,(9.21 - 10.67)
"Boards 2, 46, 55, and 68",10.27,(7.96 - 13.15),23.41,(18.91 - 28.60),5.10,(3.74 - 6.91),7.60,(6.03 - 9.54)
"Boards 3, 52, and 85",10.64,(8.05 - 13.93),26.33,(21.17 - 32.22),5.77,(4.04 - 8.18),8.70,(6.71 - 11.21)
Boards 4 and 78,12.66,(9.40 - 16.84),*,(* - *),6.09,(4.26 - 8.63),8.78,(6.63 - 11.53)
Boards 5 and 60,11.72,(8.95 - 15.20),29.48,(24.84 - 34.59),7.20,(5.25 - 9.78),11.13,(8.99 - 13.70)
"Boards 7, 15, 41, 79, and 84",10.16,(7.70 - 13.31),21.85,(17.59 - 26.80),4.92,(3.52 - 6.83),7.01,(5.43 - 9.00)
"Boards 8, 13, and 83",11.97,(9.28 - 15.31),26.28,(21.00 - 32.33),5.44,(3.94 - 7.46),8.20,(6.42 - 10.41)
Board 9 (Butler),12.64,(9.48 - 16.66),31.04,(25.21 - 37.54),6.14,(4.38 - 8.54),10.20,(8.02 - 12.89)
Board 12,13.17,(10.31 - 16.67),26.76,(21.88 - 32.29),5.12,(3.68 - 7.08),8.63,(6.87 - 10.79)
Boards 18 and 47,13.20,(10.98 - 15.80),30.77,(27.16 - 34.64),7.16,(5.74 - 8.91),10.22,(8.76 - 11.90)
"Boards 20, 32, 54, and 69",9.56,(7.17 - 12.63),22.71,(17.90 - 28.37),4.43,(3.06 - 6.36),6.93,(5.28 - 9.04)
"Boards 21, 39, 51, 70, and 80",11.71,(8.99 - 15.12),28.14,(22.62 - 34.40),5.83,(4.20 - 8.03),8.77,(6.84 - 11.16)
"Boards 22, 74, and 87",11.19,(8.53 - 14.54),29.42,(23.77 - 35.79),5.49,(3.96 - 7.57),9.31,(7.38 - 11.68)
Boards 23 and 45,12.17,(9.23 - 15.87),*,(* - *),5.80,(4.14 - 8.05),9.02,(7.02 - 11.52)
Board 25 (Franklin),14.73,(11.96 - 17.99),37.57,(33.68 - 41.62),9.39,(7.49 - 11.71),13.58,(11.67 - 15.74)
"Boards 27, 71, and 73",10.61,(8.15 - 13.70),21.40,(16.71 - 26.99),5.45,(3.87 - 7.62),7.54,(5.74 - 9.83)
"Boards 28, 43, and 67",15.06,(11.89 - 18.89),30.90,(25.98 - 36.29),6.07,(4.50 - 8.14),9.67,(7.87 - 11.82)
Board 31 (Hamilton),14.21,(11.24 - 17.81),36.15,(30.92 - 41.73),7.95,(5.99 - 10.48),12.01,(9.92 - 14.47)
Board 48 (Lucas),15.35,(12.04 - 19.37),32.77,(27.77 - 38.20),8.64,(6.36 - 11.64),12.21,(9.80 - 15.11)
Boards 50 and 76,13.85,(10.91 - 17.44),30.08,(24.97 - 35.74),6.34,(4.63 - 8.64),9.61,(7.66 - 11.99)
Board 57 (Montgomery),15.12,(11.73 - 19.27),29.10,(24.04 - 34.75),7.41,(5.48 - 9.94),10.49,(8.40 - 13.04)
Board 77 (Summit),14.46,(11.34 - 18.27),32.15,(26.95 - 37.84),7.59,(5.73 - 10.01),10.79,(8.75 - 13.23)
Oklahoma,12.96,(11.05 - 15.16),25.59,(22.59 - 28.85),7.06,(5.66 - 8.78),9.93,(8.51 - 11.56)
Central,11.63,(8.56 - 15.61),*,(* - *),6.11,(4.21 - 8.79),9.55,(7.24 - 12.48)
East Central,12.51,(9.12 - 16.92),*,(* - *),6.80,(4.60 - 9.95),9.53,(7.00 - 12.85)
Northeast,11.99,(8.96 - 15.87),*,(* - *),6.05,(4.16 - 8.72),9.32,(7.09 - 12.15)
Northwest and Southwest,13.92,(10.41 - 18.37),*,(* - *),7.42,(5.23 - 10.44),10.42,(7.93 - 13.58)
Oklahoma County,13.15,(9.79 - 17.44),24.30,(19.06 - 30.44),7.42,(5.16 - 10.57),9.90,(7.47 - 13.00)
Southeast,12.86,(9.63 - 16.97),*,(* - *),7.47,(5.23 - 10.57),10.20,(7.74 - 13.33)
Tulsa County,14.04,(10.60 - 18.38),27.02,(21.63 - 33.18),7.67,(5.50 - 10.61),10.42,(8.07 - 13.36)
Oregon,19.09,(16.78 - 21.63),37.81,(34.79 - 40.92),10.67,(8.98 - 12.65),14.37,(12.75 - 16.15)
Region 1 (Multnomah),25.17,(20.19 - 30.89),45.24,(38.85 - 51.79),16.63,(12.80 - 21.31),20.18,(16.44 - 24.53)
Region 2,16.08,(12.71 - 20.15),35.15,(29.48 - 41.27),8.77,(6.52 - 11.69),12.16,(9.80 - 14.99)
Region 3,19.41,(15.92 - 23.45),39.14,(34.91 - 43.55),10.00,(7.70 - 12.88),14.51,(12.23 - 17.13)
Region 4,18.17,(14.01 - 23.23),33.11,(27.08 - 39.75),8.70,(6.16 - 12.15),11.74,(9.06 - 15.08)
Region 5 (Central),*,(* - *),*,(* - *),10.52,(7.30 - 14.95),14.15,(10.57 - 18.67)
Region 6 (Eastern),15.67,(11.94 - 20.31),*,(* - *),7.75,(5.31 - 11.18),10.71,(7.96 - 14.26)
Pennsylvania,13.14,(12.04 - 14.33),29.60,(27.86 - 31.39),6.69,(5.91 - 7.56),9.92,(9.17 - 10.73)
Region 1 (Allegheny),16.26,(13.38 - 19.63),34.84,(30.52 - 39.42),8.22,(6.35 - 10.57),11.75,(9.82 - 13.99)
"Regions 3, 8, 9, and 51",11.59,(8.92 - 14.94),26.64,(21.70 - 32.25),5.78,(4.27 - 7.80),8.83,(7.04 - 11.01)
"Regions 4, 11, 37, and 49",12.20,(9.48 - 15.58),25.75,(21.05 - 31.09),5.41,(3.98 - 7.31),8.17,(6.52 - 10.21)
"Regions 5, 18, 23, 24, and 46",11.26,(8.40 - 14.94),*,(* - *),5.93,(4.22 - 8.29),8.80,(6.76 - 11.38)
"Regions 6, 12, 16, 31, 35, 45, and 47",12.02,(9.32 - 15.37),28.39,(23.23 - 34.19),6.19,(4.58 - 8.32),10.40,(8.40 - 12.82)
"Regions 7, 13, 20, and 33",14.67,(12.45 - 17.20),36.22,(32.36 - 40.28),7.67,(6.22 - 9.44),11.52,(10.03 - 13.20)
"Regions 10, 15, 27, 32, 43, and 44",11.49,(8.71 - 15.01),25.01,(19.95 - 30.87),5.72,(4.13 - 7.89),8.24,(6.40 - 10.54)
Regions 17 and 21,14.63,(11.30 - 18.73),28.99,(23.33 - 35.39),6.93,(5.03 - 9.46),10.40,(8.18 - 13.14)
"Regions 19, 26, 28, and 42",11.81,(9.41 - 14.72),22.75,(18.70 - 27.38),5.41,(4.04 - 7.21),7.72,(6.20 - 9.56)
"Regions 22, 38, 40, 41, and 48",11.35,(8.87 - 14.42),24.41,(20.31 - 29.04),5.08,(3.75 - 6.87),7.48,(5.99 - 9.30)
Regions 29 and 34,11.27,(8.61 - 14.64),24.21,(19.06 - 30.22),4.91,(3.50 - 6.86),7.55,(5.82 - 9.74)
Regions 30 and 50,11.68,(8.97 - 15.08),26.38,(21.45 - 31.99),5.27,(3.76 - 7.32),8.10,(6.37 - 10.25)
Region 36 (Philadelphia),14.53,(11.84 - 17.70),34.44,(30.46 - 38.65),9.78,(7.67 - 12.39),13.82,(11.75 - 16.18)
Rhode Island,16.34,(14.03 - 18.95),41.14,(37.68 - 44.68),11.33,(9.45 - 13.54),16.05,(14.23 - 18.05)
Bristol and Newport,16.75,(12.88 - 21.48),*,(* - *),10.34,(7.43 - 14.22),15.41,(12.14 - 19.37)
Kent,15.92,(12.24 - 20.45),*,(* - *),10.17,(7.44 - 13.74),13.62,(10.71 - 17.16)
Providence,15.69,(12.79 - 19.12),40.37,(36.18 - 44.69),12.09,(9.71 - 14.96),16.76,(14.47 - 19.32)
Washington,19.71,(15.31 - 25.00),*,(* - *),10.35,(7.43 - 14.25),16.51,(13.24 - 20.40)
South Carolina,12.05,(10.38 - 13.95),26.94,(24.06 - 30.03),6.80,(5.53 - 8.33),9.65,(8.37 - 11.10)
Region 1,11.60,(9.07 - 14.73),27.91,(22.91 - 33.52),6.37,(4.64 - 8.68),9.27,(7.36 - 11.60)
Region 2,12.40,(9.82 - 15.55),27.10,(22.81 - 31.87),6.75,(5.05 - 8.96),9.78,(7.96 - 11.95)
Region 3,11.48,(8.71 - 14.99),24.91,(20.00 - 30.57),7.03,(4.95 - 9.88),9.39,(7.17 - 12.21)
Region 4,12.45,(9.64 - 15.93),27.10,(22.16 - 32.69),7.14,(5.28 - 9.59),10.05,(8.02 - 12.52)
South Dakota,11.64,(9.85 - 13.70),25.01,(22.24 - 27.99),5.42,(4.37 - 6.71),8.43,(7.34 - 9.67)
Region 1,10.31,(7.71 - 13.66),21.17,(16.46 - 26.78),4.82,(3.34 - 6.90),7.54,(5.77 - 9.79)
Region 2,11.09,(8.40 - 14.51),24.70,(20.30 - 29.71),5.19,(3.77 - 7.09),8.01,(6.42 - 9.94)
Region 3,9.34,(6.89 - 12.56),24.25,(19.84 - 29.29),4.85,(3.48 - 6.73),8.45,(6.80 - 10.45)
Region 4,13.13,(9.53 - 17.81),*,(* - *),5.95,(3.91 - 8.94),9.43,(6.87 - 12.81)
Region 5,10.94,(7.98 - 14.83),*,(* - *),4.78,(3.27 - 6.94),7.17,(5.34 - 9.57)
Region 6,*,(* - *),*,(* - *),5.52,(3.60 - 8.38),8.10,(5.77 - 11.25)
Region 7,14.81,(11.11 - 19.48),*,(* - *),7.00,(4.91 - 9.89),10.38,(7.96 - 13.42)
Tennessee,10.78,(9.17 - 12.63),26.25,(23.53 - 29.17),6.85,(5.58 - 8.38),9.46,(8.18 - 10.91)
Region 1,11.06,(8.05 - 15.02),*,(* - *),5.73,(3.89 - 8.38),7.72,(5.60 - 10.53)
Region 2,9.01,(6.70 - 12.00),21.73,(17.16 - 27.11),5.35,(3.75 - 7.57),7.45,(5.68 - 9.71)
Region 3,11.15,(8.45 - 14.58),27.33,(22.02 - 33.36),6.42,(4.52 - 9.03),9.18,(7.07 - 11.83)
Region 4 (Davidson),14.25,(10.65 - 18.82),*,(* - *),10.97,(8.01 - 14.84),14.37,(11.28 - 18.12)
Region 5,10.12,(7.80 - 13.04),26.33,(21.33 - 32.03),6.05,(4.26 - 8.52),8.81,(6.81 - 11.33)
Region 6,10.39,(7.64 - 14.00),*,(* - *),6.37,(4.37 - 9.19),8.62,(6.40 - 11.52)
Region 7 (Shelby),11.57,(8.52 - 15.53),28.40,(22.79 - 34.77),8.94,(6.42 - 12.32),11.86,(9.18 - 15.21)
Texas,11.65,(10.63 - 12.76),22.81,(21.38 - 24.31),5.59,(4.91 - 6.35),8.34,(7.70 - 9.02)
Region 1,13.70,(10.46 - 17.75),26.02,(21.08 - 31.65),5.63,(4.06 - 7.75),9.33,(7.44 - 11.63)
Region 2,11.08,(8.13 - 14.92),*,(* - *),5.26,(3.67 - 7.48),8.35,(6.32 - 10.94)
Region 3,10.65,(9.08 - 12.46),23.55,(21.23 - 26.04),6.00,(4.95 - 7.26),8.59,(7.54 - 9.78)
Region 3a,10.53,(8.58 - 12.86),22.00,(19.19 - 25.11),5.66,(4.45 - 7.17),8.05,(6.82 - 9.49)
Region 3bc,10.87,(8.63 - 13.59),26.20,(22.62 - 30.11),6.60,(5.09 - 8.51),9.53,(7.97 - 11.36)
Region 4,12.10,(9.27 - 15.65),23.88,(19.07 - 29.47),6.31,(4.55 - 8.68),8.91,(6.94 - 11.36)
Region 5,10.76,(8.18 - 14.03),21.05,(16.42 - 26.56),5.99,(4.32 - 8.25),8.35,(6.43 - 10.78)
Region 6,11.71,(9.88 - 13.84),20.46,(17.95 - 23.22),5.27,(4.26 - 6.51),7.60,(6.54 - 8.81)
Region 6a,11.50,(9.54 - 13.81),19.90,(17.22 - 22.88),5.11,(4.04 - 6.45),7.39,(6.27 - 8.70)
Region 6bc,13.51,(10.16 - 17.76),*,(* - *),6.54,(4.65 - 9.11),9.30,(7.13 - 12.06)
Region 7,12.17,(10.14 - 14.54),29.45,(25.90 - 33.26),7.50,(6.09 - 9.20),11.54,(10.01 - 13.26)
Region 7a,12.26,(9.65 - 15.47),32.45,(27.53 - 37.80),8.36,(6.49 - 10.71),12.29,(10.29 - 14.63)
Region 7bcd,12.03,(9.29 - 15.44),25.72,(21.18 - 30.84),5.97,(4.35 - 8.13),10.28,(8.31 - 12.64)
Region 8,13.22,(10.55 - 16.43),22.51,(18.69 - 26.85),4.73,(3.54 - 6.28),7.48,(6.11 - 9.13)
Region 9,11.62,(8.63 - 15.46),22.15,(17.49 - 27.64),5.29,(3.74 - 7.45),8.11,(6.25 - 10.46)
Region 10,12.76,(9.68 - 16.64),18.30,(13.72 - 23.98),3.56,(2.37 - 5.31),6.12,(4.51 - 8.25)
Region 11,11.07,(9.04 - 13.49),17.34,(14.41 - 20.72),3.78,(2.85 - 5.00),6.15,(5.04 - 7.50)
Region 11abd,11.76,(9.11 - 15.06),19.17,(15.32 - 23.72),4.11,(2.93 - 5.75),6.69,(5.24 - 8.50)
Region 11c (Hidalgo),9.90,(7.39 - 13.15),14.13,(10.59 - 18.61),3.16,(2.15 - 4.61),5.15,(3.85 - 6.87)
Utah,9.71,(8.09 - 11.63),16.78,(14.36 - 19.50),3.74,(2.86 - 4.89),6.33,(5.36 - 7.47)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",9.91,(7.20 - 13.51),*,(* - *),3.56,(2.27 - 5.52),6.28,(4.52 - 8.66)
"Central, Four Corners, San Juan,     and Southwest",9.05,(6.59 - 12.30),14.37,(10.44 - 19.47),3.17,(2.00 - 4.98),5.32,(3.80 - 7.41)
Davis County,9.35,(6.71 - 12.90),*,(* - *),3.61,(2.35 - 5.50),6.36,(4.66 - 8.62)
Salt Lake County,11.38,(8.80 - 14.60),20.97,(17.19 - 25.34),4.57,(3.30 - 6.30),7.25,(5.84 - 8.98)
Utah County,6.85,(4.97 - 9.37),12.11,(8.97 - 16.14),2.33,(1.49 - 3.64),5.19,(3.86 - 6.93)
"Weber, Morgan",10.40,(7.43 - 14.39),*,(* - *),3.78,(2.40 - 5.92),6.17,(4.33 - 8.72)
Vermont,17.57,(15.38 - 20.00),46.65,(43.30 - 50.04),11.59,(9.78 - 13.69),16.66,(14.95 - 18.53)
Champlain Valley,15.67,(12.80 - 19.04),49.13,(44.62 - 53.66),11.79,(9.40 - 14.68),17.93,(15.61 - 20.51)
Rural Northeast,18.00,(14.31 - 22.40),45.82,(39.66 - 52.11),12.73,(9.87 - 16.26),17.31,(14.41 - 20.65)
