State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
St. Clair,9.10,(6.93 - 11.86),47.59,(40.91 - 54.36),25.85,(21.66 - 30.53),28.72,(24.71 - 33.09)
Washtenaw,7.84,(5.91 - 10.33),44.56,(39.20 - 50.05),23.28,(19.32 - 27.78),27.15,(23.53 - 31.10)
Minnesota,8.12,(6.71 - 9.78),49.02,(45.69 - 52.36),25.74,(23.11 - 28.56),29.14,(26.75 - 31.65)
Regions 1 and 2,8.62,(6.30 - 11.68),*,(* - *),25.40,(20.52 - 30.99),29.18,(24.55 - 34.28)
Regions 3 and 4,8.02,(5.98 - 10.67),50.93,(44.73 - 57.09),26.98,(22.45 - 32.04),30.86,(26.70 - 35.36)
Regions 5 and 6,8.32,(6.20 - 11.10),52.87,(46.98 - 58.69),25.62,(21.15 - 30.67),29.89,(25.77 - 34.36)
Region 7A (Hennepin),7.27,(5.25 - 10.00),45.28,(39.15 - 51.55),24.92,(20.59 - 29.81),27.50,(23.40 - 32.03)
Region 7B (Ramsey),6.82,(4.79 - 9.63),*,(* - *),22.49,(18.00 - 27.73),24.42,(20.18 - 29.22)
Region 7C,8.97,(6.71 - 11.90),52.44,(45.98 - 58.81),27.19,(22.79 - 32.09),30.70,(26.59 - 35.14)
Mississippi,6.78,(5.51 - 8.32),31.99,(29.11 - 35.01),19.36,(17.12 - 21.82),21.34,(19.30 - 23.52)
Region 1,7.43,(5.45 - 10.04),35.22,(30.23 - 40.54),19.45,(15.95 - 23.50),21.84,(18.61 - 25.45)
Region 2,5.54,(3.88 - 7.86),*,(* - *),20.23,(15.91 - 25.37),21.69,(17.61 - 26.40)
Region 3,5.92,(4.28 - 8.13),26.74,(21.80 - 32.34),17.08,(13.36 - 21.59),18.71,(15.24 - 22.76)
Region 4,6.23,(4.52 - 8.55),30.41,(25.23 - 36.13),19.23,(15.61 - 23.45),20.96,(17.58 - 24.80)
Region 5,5.89,(4.11 - 8.37),*,(* - *),19.62,(15.24 - 24.90),20.80,(16.66 - 25.64)
Region 6,7.43,(5.36 - 10.23),35.62,(29.47 - 42.29),21.52,(17.07 - 26.74),23.96,(19.75 - 28.75)
Region 7,8.48,(6.15 - 11.60),36.94,(30.72 - 43.63),19.20,(15.30 - 23.80),21.64,(17.89 - 25.94)
Missouri,9.68,(8.20 - 11.39),40.54,(37.36 - 43.80),22.70,(20.37 - 25.22),25.25,(23.10 - 27.53)
Central,10.71,(7.98 - 14.23),*,(* - *),23.71,(19.25 - 28.83),26.82,(22.57 - 31.54)
Eastern,9.97,(8.01 - 12.34),42.10,(37.46 - 46.89),22.95,(19.75 - 26.51),25.62,(22.61 - 28.87)
Eastern (St. Louis City and County),8.67,(6.58 - 11.34),37.76,(32.29 - 43.57),21.66,(17.90 - 25.96),23.90,(20.37 - 27.82)
Eastern (excluding St. Louis),12.17,(9.04 - 16.18),*,(* - *),25.24,(20.56 - 30.58),28.66,(24.19 - 33.60)
Northwest,9.08,(7.18 - 11.42),40.10,(35.38 - 45.01),22.64,(19.40 - 26.24),25.02,(21.97 - 28.35)
Northwest (Jackson),8.97,(6.61 - 12.08),36.49,(30.58 - 42.85),22.60,(18.53 - 27.26),24.39,(20.52 - 28.72)
Northwest (excluding Jackson),9.17,(6.81 - 12.23),42.88,(36.44 - 49.58),22.67,(18.34 - 27.68),25.56,(21.45 - 30.16)
Southeast,10.02,(7.50 - 13.26),*,(* - *),22.88,(18.50 - 27.94),25.23,(21.03 - 29.96)
Southwest,8.79,(6.47 - 11.83),36.70,(30.54 - 43.33),21.22,(17.21 - 25.87),23.43,(19.61 - 27.73)
Montana,13.33,(11.34 - 15.61),49.37,(46.16 - 52.59),25.69,(23.07 - 28.50),29.16,(26.82 - 31.62)
Region 1,13.83,(10.36 - 18.23),*,(* - *),25.42,(20.47 - 31.11),28.41,(23.64 - 33.71)
Region 2,12.42,(9.40 - 16.23),43.53,(37.05 - 50.25),22.88,(18.49 - 27.97),25.89,(21.73 - 30.54)
Region 3,11.09,(8.46 - 14.42),46.79,(40.86 - 52.82),24.79,(20.46 - 29.70),27.72,(23.67 - 32.18)
Region 4,14.59,(11.53 - 18.30),55.32,(50.20 - 60.33),29.13,(24.93 - 33.72),33.35,(29.58 - 37.34)
Region 5,14.18,(11.05 - 18.01),48.43,(43.01 - 53.89),24.76,(20.71 - 29.32),28.24,(24.51 - 32.29)
Nebraska,8.81,(7.31 - 10.59),47.02,(43.76 - 50.30),24.32,(21.75 - 27.09),27.97,(25.65 - 30.41)
Regions 1 and 2,9.59,(7.31 - 12.49),46.86,(40.50 - 53.33),23.67,(19.68 - 28.20),27.02,(23.11 - 31.33)
Region 1,*,(* - *),*,(* - *),22.40,(17.69 - 27.95),25.80,(21.15 - 31.06)
Region 2,9.85,(7.01 - 13.66),*,(* - *),24.74,(19.37 - 31.03),28.07,(22.79 - 34.04)
Region 3,7.79,(5.67 - 10.60),44.15,(37.65 - 50.85),21.16,(16.89 - 26.17),24.82,(20.76 - 29.39)
Region 4,10.08,(7.29 - 13.77),*,(* - *),23.80,(18.95 - 29.44),26.90,(22.27 - 32.10)
Region 5,8.99,(6.83 - 11.76),48.90,(43.79 - 54.03),25.70,(21.57 - 30.31),29.85,(26.11 - 33.88)
Region 6,8.46,(6.54 - 10.89),47.57,(42.54 - 52.65),24.80,(21.17 - 28.83),28.35,(25.02 - 31.94)
Nevada,8.81,(7.09 - 10.90),42.17,(38.59 - 45.84),26.66,(23.75 - 29.78),28.69,(26.03 - 31.51)
Clark,8.32,(6.43 - 10.71),41.12,(36.94 - 45.44),26.94,(23.58 - 30.59),28.79,(25.71 - 32.07)
Rural,9.89,(7.15 - 13.51),*,(* - *),25.34,(20.46 - 30.93),28.01,(23.25 - 33.31)
Washoe,10.23,(7.60 - 13.65),43.86,(38.06 - 49.83),26.47,(21.82 - 31.70),28.84,(24.52 - 33.59)
New Hampshire,11.33,(9.56 - 13.38),50.22,(46.85 - 53.59),23.02,(20.55 - 25.68),26.69,(24.42 - 29.08)
Central,11.84,(9.46 - 14.71),53.66,(48.40 - 58.84),22.80,(19.35 - 26.66),27.23,(23.98 - 30.73)
Central 1,12.38,(9.31 - 16.29),*,(* - *),22.90,(18.46 - 28.03),27.87,(23.64 - 32.55)
Central 2,11.34,(8.52 - 14.95),52.04,(45.97 - 58.04),22.70,(18.39 - 27.68),26.61,(22.57 - 31.09)
Northern,11.62,(8.71 - 15.33),*,(* - *),22.74,(18.21 - 28.02),26.38,(22.05 - 31.22)
Southern,11.06,(9.04 - 13.47),48.98,(44.89 - 53.08),23.19,(20.24 - 26.42),26.49,(23.76 - 29.41)
Southern 1 (Rockingham),11.11,(8.43 - 14.51),51.13,(44.98 - 57.24),24.18,(19.85 - 29.11),27.37,(23.27 - 31.89)
Southern 2,11.03,(8.63 - 14.00),47.80,(42.85 - 52.80),22.56,(19.01 - 26.54),25.95,(22.67 - 29.52)
New Jersey,8.56,(7.05 - 10.36),44.25,(40.97 - 47.57),23.47,(20.80 - 26.37),26.24,(23.76 - 28.87)
Central,8.85,(6.60 - 11.78),44.68,(38.61 - 50.92),21.54,(17.57 - 26.12),24.55,(20.74 - 28.81)
Metropolitan,7.43,(5.45 - 10.03),41.02,(35.64 - 46.62),22.50,(18.50 - 27.07),25.09,(21.34 - 29.26)
Northern,8.96,(6.87 - 11.60),44.68,(39.59 - 49.87),24.63,(20.63 - 29.13),27.14,(23.40 - 31.24)
Southern,8.94,(6.73 - 11.77),46.77,(40.79 - 52.85),24.96,(20.49 - 30.03),28.01,(23.82 - 32.62)
New Mexico,9.78,(8.13 - 11.71),37.96,(34.83 - 41.20),21.01,(18.58 - 23.67),23.63,(21.41 - 26.02)
Region 1,8.25,(6.20 - 10.89),33.40,(28.34 - 38.87),18.43,(15.01 - 22.43),20.87,(17.64 - 24.51)
Region 2,11.11,(8.27 - 14.78),39.67,(33.22 - 46.50),22.18,(17.80 - 27.28),24.48,(20.29 - 29.22)
Region 3 (Bernalillo),10.49,(7.86 - 13.87),41.13,(36.08 - 46.38),21.95,(18.30 - 26.09),24.74,(21.35 - 28.47)
Region 4,9.57,(7.00 - 12.94),*,(* - *),20.06,(15.91 - 24.97),22.72,(18.68 - 27.33)
Region 5,9.69,(7.23 - 12.87),38.32,(32.69 - 44.30),21.78,(17.71 - 26.48),24.61,(20.81 - 28.86)
New York,9.71,(8.75 - 10.78),43.00,(41.26 - 44.77),22.46,(21.00 - 23.99),25.55,(24.26 - 26.89)
Region A,7.90,(6.71 - 9.29),36.04,(33.61 - 38.54),21.96,(19.91 - 24.16),23.96,(22.10 - 25.92)
Region 1,7.76,(5.81 - 10.28),33.30,(27.99 - 39.08),22.90,(18.61 - 27.84),24.68,(20.73 - 29.11)
Region 2,7.91,(6.20 - 10.04),33.98,(30.35 - 37.81),19.67,(16.69 - 23.03),21.87,(19.17 - 24.84)
Region 3,9.06,(6.63 - 12.26),46.00,(40.41 - 51.70),28.24,(23.88 - 33.06),30.30,(26.21 - 34.72)
Region 4,7.42,(5.67 - 9.66),34.44,(30.07 - 39.09),19.40,(16.25 - 23.00),21.34,(18.40 - 24.61)
Region B,11.86,(10.24 - 13.68),46.53,(43.48 - 49.61),22.06,(19.79 - 24.52),25.59,(23.54 - 27.76)
Region 5,13.09,(10.74 - 15.85),49.15,(44.78 - 53.53),21.88,(18.78 - 25.33),25.73,(22.90 - 28.79)
Region 6,10.57,(8.29 - 13.38),40.71,(35.15 - 46.52),20.68,(17.12 - 24.75),23.44,(20.08 - 27.18)
Region 7,9.97,(7.75 - 12.75),46.77,(41.12 - 52.51),24.81,(20.82 - 29.28),28.41,(24.68 - 32.46)
Region C,9.82,(8.48 - 11.34),47.68,(44.91 - 50.46),23.02,(20.97 - 25.21),27.12,(25.25 - 29.07)
Region 8,9.26,(7.14 - 11.93),48.35,(42.89 - 53.84),21.37,(17.84 - 25.38),25.61,(22.32 - 29.21)
Region 9,9.94,(7.60 - 12.91),43.76,(38.25 - 49.43),22.65,(18.73 - 27.11),26.16,(22.52 - 30.15)
Region 10,10.01,(7.52 - 13.21),49.82,(43.90 - 55.75),25.05,(20.52 - 30.21),30.25,(26.12 - 34.72)
Region 11,9.25,(7.15 - 11.89),46.32,(40.94 - 51.78),22.16,(18.67 - 26.09),26.25,(22.96 - 29.84)
Region 12,10.66,(8.38 - 13.46),50.81,(45.79 - 55.82),24.81,(20.97 - 29.08),28.80,(25.27 - 32.62)
Region D,10.80,(9.02 - 12.88),50.12,(45.98 - 54.27),24.73,(21.80 - 27.91),29.03,(26.30 - 31.91)
Region 13,11.17,(8.48 - 14.59),*,(* - *),24.92,(20.33 - 30.16),28.72,(24.29 - 33.59)
Region 14,11.42,(8.68 - 14.89),53.47,(46.86 - 59.96),27.25,(22.65 - 32.39),31.82,(27.50 - 36.48)
Region 15,9.89,(7.48 - 12.98),*,(* - *),22.07,(17.88 - 26.92),26.53,(22.45 - 31.05)
North Carolina,7.26,(6.05 - 8.69),35.81,(32.63 - 39.12),19.35,(17.13 - 21.77),21.67,(19.59 - 23.91)
CenterPoint/Guilford**,7.42,(5.70 - 9.60),32.95,(27.85 - 38.48),18.86,(15.36 - 22.93),20.81,(17.46 - 24.61)
Guilford,7.66,(5.47 - 10.62),*,(* - *),20.32,(15.78 - 25.76),22.40,(18.05 - 27.45)
Durham,6.70,(4.99 - 8.94),34.39,(28.95 - 40.27),20.01,(16.34 - 24.26),22.14,(18.70 - 26.02)
East Carolina,*,(* - *),*,(* - *),20.82,(16.55 - 25.84),23.45,(19.28 - 28.21)
Eastpointe,6.68,(4.86 - 9.13),*,(* - *),19.45,(15.10 - 24.67),21.33,(17.13 - 26.23)
ECCS,6.76,(4.74 - 9.56),*,(* - *),18.17,(13.96 - 23.30),21.95,(17.69 - 26.89)
Mecklenburg,7.02,(5.04 - 9.70),*,(* - *),20.93,(16.67 - 25.95),23.35,(19.22 - 28.06)
Pathways,7.51,(5.48 - 10.23),33.92,(27.76 - 40.68),18.30,(14.56 - 22.74),20.21,(16.59 - 24.39)
PBH,7.58,(5.48 - 10.39),*,(* - *),19.57,(15.42 - 24.52),21.87,(17.81 - 26.57)
Sandhills,7.28,(5.12 - 10.26),*,(* - *),18.93,(14.52 - 24.30),21.08,(16.69 - 26.27)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),21.56,(17.38 - 26.43)
Western Highlands,*,(* - *),*,(* - *),17.69,(13.74 - 22.47),20.09,(16.15 - 24.71)
North Dakota,11.17,(9.38 - 13.24),53.65,(50.56 - 56.71),26.71,(24.19 - 29.39),31.74,(29.52 - 34.05)
Badlands and West Central,11.47,(8.89 - 14.69),54.11,(48.53 - 59.58),25.47,(21.60 - 29.78),29.95,(26.36 - 33.81)
Lake Region and South Central,12.00,(8.93 - 15.94),47.55,(40.89 - 54.30),26.02,(21.21 - 31.49),29.32,(24.80 - 34.28)
North Central and Northwest,10.80,(7.96 - 14.50),50.29,(43.70 - 56.88),27.38,(22.88 - 32.40),31.11,(26.89 - 35.67)
Northeast,10.46,(7.69 - 14.06),51.02,(44.91 - 57.10),23.17,(18.50 - 28.61),30.81,(26.54 - 35.43)
Southeast,10.92,(8.51 - 13.92),59.20,(54.35 - 63.88),29.66,(25.71 - 33.95),35.71,(32.21 - 39.37)
Ohio,9.01,(8.15 - 9.95),45.42,(43.80 - 47.06),23.01,(21.65 - 24.43),26.16,(24.93 - 27.42)
"Boards 2, 46, 55, and 68",8.77,(6.79 - 11.25),44.31,(38.85 - 49.91),22.35,(18.79 - 26.37),25.36,(22.00 - 29.04)
"Boards 3, 52, and 85",8.44,(6.35 - 11.13),46.71,(40.58 - 52.94),23.93,(19.69 - 28.74),27.18,(23.16 - 31.61)
Boards 4 and 78,10.03,(7.55 - 13.21),*,(* - *),23.20,(18.83 - 28.22),26.14,(21.88 - 30.90)
Boards 5 and 60,8.87,(6.69 - 11.65),48.95,(43.79 - 54.14),22.61,(18.71 - 27.05),27.26,(23.61 - 31.24)
"Boards 7, 15, 41, 79, and 84",8.72,(6.57 - 11.48),38.61,(33.20 - 44.32),21.82,(17.88 - 26.35),23.90,(20.21 - 28.02)
"Boards 8, 13, and 83",8.48,(6.44 - 11.11),46.78,(40.30 - 53.36),21.88,(17.97 - 26.38),25.18,(21.44 - 29.33)
Board 9 (Butler),9.82,(7.38 - 12.94),52.84,(46.36 - 59.23),25.50,(20.90 - 30.72),29.96,(25.59 - 34.72)
Board 12,9.47,(7.38 - 12.09),44.63,(38.96 - 50.43),23.69,(19.58 - 28.36),27.09,(23.23 - 31.33)
Boards 18 and 47,8.90,(7.21 - 10.93),44.19,(40.19 - 48.26),22.84,(19.94 - 26.02),25.61,(22.95 - 28.45)
"Boards 20, 32, 54, and 69",9.34,(7.05 - 12.27),44.69,(38.53 - 51.03),23.05,(18.87 - 27.83),26.01,(22.01 - 30.45)
"Boards 21, 39, 51, 70, and 80",8.42,(6.40 - 11.01),45.04,(38.63 - 51.61),22.32,(18.40 - 26.82),25.32,(21.54 - 29.51)
"Boards 22, 74, and 87",9.59,(7.31 - 12.48),52.39,(45.83 - 58.86),24.28,(20.09 - 29.02),28.76,(24.80 - 33.08)
Boards 23 and 45,8.58,(6.49 - 11.27),*,(* - *),22.90,(18.76 - 27.63),25.82,(21.79 - 30.30)
Board 25 (Franklin),8.61,(6.73 - 10.95),47.96,(44.06 - 51.87),23.63,(20.27 - 27.34),27.24,(24.18 - 30.54)
"Boards 27, 71, and 73",8.79,(6.69 - 11.48),42.44,(35.96 - 49.19),20.97,(17.23 - 25.28),23.78,(20.16 - 27.83)
"Boards 28, 43, and 67",10.80,(8.48 - 13.67),52.51,(47.01 - 57.95),23.74,(20.05 - 27.88),27.91,(24.48 - 31.63)
Board 31 (Hamilton),9.04,(6.93 - 11.71),39.76,(34.66 - 45.10),23.35,(19.50 - 27.71),25.72,(22.12 - 29.67)
Board 48 (Lucas),8.27,(6.27 - 10.83),40.65,(35.10 - 46.46),22.89,(18.90 - 27.44),25.51,(21.78 - 29.64)
Boards 50 and 76,9.31,(7.16 - 12.03),46.29,(40.77 - 51.91),22.66,(18.99 - 26.80),25.91,(22.45 - 29.71)
Board 57 (Montgomery),8.35,(6.39 - 10.83),38.86,(33.45 - 44.55),20.32,(16.59 - 24.65),22.96,(19.45 - 26.89)
Board 77 (Summit),9.87,(7.60 - 12.72),49.51,(43.94 - 55.10),26.07,(21.86 - 30.77),29.12,(25.16 - 33.42)
Oklahoma,9.20,(7.57 - 11.12),39.28,(35.89 - 42.78),20.70,(18.34 - 23.28),23.58,(21.37 - 25.94)
Central,9.06,(6.51 - 12.49),*,(* - *),21.60,(17.42 - 26.47),25.22,(21.17 - 29.74)
East Central,9.59,(6.93 - 13.13),*,(* - *),19.57,(15.36 - 24.60),22.45,(18.31 - 27.22)
Northeast,9.56,(6.98 - 12.97),*,(* - *),17.84,(13.97 - 22.50),21.46,(17.65 - 25.83)
Northwest and Southwest,9.65,(7.07 - 13.02),*,(* - *),21.07,(16.84 - 26.03),23.78,(19.70 - 28.41)
Oklahoma County,8.53,(6.19 - 11.66),38.68,(32.73 - 44.99),21.77,(17.56 - 26.67),24.25,(20.24 - 28.77)
Southeast,9.30,(6.81 - 12.57),*,(* - *),21.32,(17.22 - 26.07),24.03,(20.09 - 28.46)
Tulsa County,9.00,(6.63 - 12.11),38.69,(32.55 - 45.21),21.05,(17.09 - 25.64),23.55,(19.79 - 27.79)
Oregon,8.92,(7.47 - 10.62),43.03,(39.84 - 46.27),20.86,(18.43 - 23.52),23.88,(21.64 - 26.29)
Region 1 (Multnomah),8.83,(6.57 - 11.77),44.48,(38.34 - 50.80),22.47,(18.31 - 27.27),25.21,(21.25 - 29.63)
Region 2,8.20,(6.13 - 10.89),38.12,(32.21 - 44.40),20.40,(16.62 - 24.79),22.68,(19.05 - 26.77)
Region 3,9.37,(7.21 - 12.08),45.94,(41.45 - 50.49),20.93,(17.35 - 25.01),24.80,(21.54 - 28.38)
Region 4,9.01,(6.68 - 12.04),*,(* - *),18.97,(15.02 - 23.66),21.78,(17.96 - 26.15)
Region 5 (Central),9.02,(6.45 - 12.47),*,(* - *),22.19,(17.51 - 27.69),25.19,(20.57 - 30.46)
Region 6 (Eastern),9.49,(6.99 - 12.76),*,(* - *),20.72,(16.21 - 26.09),23.58,(19.14 - 28.68)
Pennsylvania,9.24,(8.25 - 10.33),45.96,(44.00 - 47.93),23.63,(22.15 - 25.18),26.78,(25.46 - 28.14)
Region 1 (Allegheny),10.06,(7.97 - 12.62),51.94,(47.28 - 56.57),25.03,(21.60 - 28.80),28.60,(25.47 - 31.96)
"Regions 3, 8, 9, and 51",9.07,(6.92 - 11.81),45.82,(39.48 - 52.30),22.18,(18.48 - 26.38),25.63,(22.10 - 29.50)
"Regions 4, 11, 37, and 49",8.38,(6.41 - 10.88),45.06,(39.56 - 50.69),24.63,(20.89 - 28.79),27.40,(23.92 - 31.19)
"Regions 5, 18, 23, 24, and 46",8.36,(6.14 - 11.28),*,(* - *),21.26,(17.33 - 25.79),24.23,(20.40 - 28.53)
"Regions 6, 12, 16, 31, 35, 45, and 47",8.94,(6.90 - 11.52),47.55,(41.88 - 53.29),24.84,(21.06 - 29.04),29.14,(25.62 - 32.94)
"Regions 7, 13, 20, and 33",10.21,(8.39 - 12.36),48.97,(44.88 - 53.07),23.81,(21.06 - 26.80),27.20,(24.68 - 29.87)
"Regions 10, 15, 27, 32, 43, and 44",9.26,(7.00 - 12.16),48.03,(41.75 - 54.36),23.80,(19.92 - 28.16),26.95,(23.24 - 31.01)
Regions 17 and 21,9.12,(6.78 - 12.17),43.07,(36.72 - 49.66),23.22,(19.04 - 27.99),26.34,(22.41 - 30.69)
"Regions 19, 26, 28, and 42",7.88,(6.05 - 10.19),39.81,(34.59 - 45.26),21.91,(18.44 - 25.82),24.28,(21.02 - 27.87)
"Regions 22, 38, 40, 41, and 48",9.25,(7.16 - 11.86),44.62,(39.54 - 49.83),23.95,(20.05 - 28.34),26.51,(22.86 - 30.51)
Regions 29 and 34,8.54,(6.41 - 11.28),43.76,(37.23 - 50.50),21.39,(17.51 - 25.85),24.44,(20.74 - 28.56)
Regions 30 and 50,9.87,(7.56 - 12.78),45.81,(39.65 - 52.09),25.74,(21.52 - 30.47),28.44,(24.46 - 32.78)
Region 36 (Philadelphia),9.45,(7.34 - 12.07),44.83,(40.68 - 49.06),24.61,(21.02 - 28.59),27.92,(24.73 - 31.35)
Rhode Island,9.12,(7.50 - 11.04),47.60,(43.93 - 51.30),25.14,(22.31 - 28.20),28.69,(26.13 - 31.40)
Bristol and Newport,9.66,(7.11 - 13.01),*,(* - *),22.57,(18.03 - 27.86),26.50,(22.13 - 31.39)
Kent,9.24,(6.80 - 12.43),*,(* - *),22.01,(17.67 - 27.06),24.91,(20.70 - 29.66)
Providence,8.73,(6.74 - 11.24),47.69,(43.29 - 52.13),26.82,(23.10 - 30.90),30.26,(26.94 - 33.81)
Washington,10.32,(7.71 - 13.67),*,(* - *),24.09,(19.43 - 29.46),28.40,(23.91 - 33.38)
South Carolina,6.09,(4.97 - 7.44),34.60,(31.55 - 37.80),21.42,(19.06 - 23.98),23.28,(21.12 - 25.60)
Region 1,6.14,(4.59 - 8.17),33.56,(28.36 - 39.19),18.84,(15.27 - 23.01),20.82,(17.47 - 24.62)
Region 2,6.09,(4.52 - 8.16),35.95,(31.42 - 40.74),21.73,(18.29 - 25.60),23.84,(20.69 - 27.31)
Region 3,6.04,(4.36 - 8.31),35.61,(29.81 - 41.87),23.59,(19.02 - 28.88),25.18,(20.87 - 30.05)
Region 4,6.06,(4.46 - 8.19),33.40,(28.12 - 39.12),22.21,(18.41 - 26.53),23.84,(20.28 - 27.81)
South Dakota,9.90,(8.23 - 11.87),51.50,(48.24 - 54.75),27.65,(25.13 - 30.31),31.32,(29.04 - 33.68)
Region 1,9.86,(7.36 - 13.07),51.16,(44.65 - 57.63),28.50,(24.03 - 33.44),32.27,(28.11 - 36.74)
Region 2,9.67,(7.27 - 12.76),52.57,(47.32 - 57.77),29.33,(25.05 - 34.02),32.69,(28.77 - 36.87)
Region 3,9.76,(7.31 - 12.91),52.55,(46.80 - 58.23),26.30,(21.93 - 31.18),31.16,(27.24 - 35.38)
Region 4,10.33,(7.48 - 14.09),*,(* - *),26.55,(21.48 - 32.33),30.39,(25.47 - 35.80)
Region 5,10.29,(7.41 - 14.13),*,(* - *),26.83,(21.86 - 32.45),30.15,(25.45 - 35.31)
Region 6,*,(* - *),*,(* - *),26.10,(20.91 - 32.06),29.01,(23.95 - 34.65)
Region 7,9.77,(7.12 - 13.27),*,(* - *),27.19,(22.46 - 32.50),30.57,(26.03 - 35.52)
Tennessee,6.94,(5.75 - 8.35),32.78,(29.78 - 35.93),17.73,(15.55 - 20.14),19.75,(17.71 - 21.97)
Region 1,8.12,(5.93 - 11.02),*,(* - *),17.64,(13.96 - 22.03),19.77,(16.16 - 23.95)
Region 2,7.24,(5.35 - 9.74),31.01,(25.45 - 37.19),18.19,(14.57 - 22.47),19.84,(16.37 - 23.82)
Region 3,7.54,(5.56 - 10.15),35.36,(29.69 - 41.48),15.96,(12.57 - 20.05),18.52,(15.23 - 22.32)
Region 4 (Davidson),7.03,(5.08 - 9.66),33.81,(28.04 - 40.11),19.32,(15.28 - 24.13),21.24,(17.39 - 25.68)
Region 5,6.83,(5.03 - 9.21),35.34,(29.81 - 41.30),17.19,(13.60 - 21.49),19.67,(16.22 - 23.64)
Region 6,7.37,(5.42 - 9.96),*,(* - *),17.36,(13.63 - 21.87),19.54,(15.90 - 23.78)
Region 7 (Shelby),5.49,(3.86 - 7.74),26.48,(21.13 - 32.63),19.25,(15.19 - 24.08),20.33,(16.51 - 24.78)
Texas,8.03,(7.19 - 8.96),39.13,(37.46 - 40.82),23.35,(21.90 - 24.87),25.87,(24.59 - 27.19)
Region 1,10.22,(7.73 - 13.39),45.81,(39.85 - 51.91),22.50,(18.46 - 27.13),26.73,(22.96 - 30.87)
Region 2,8.75,(6.48 - 11.72),*,(* - *),21.86,(17.70 - 26.68),25.21,(21.22 - 29.68)
Region 3,7.40,(6.24 - 8.75),40.12,(37.34 - 42.97),22.34,(19.97 - 24.89),24.96,(22.84 - 27.21)
Region 3a,6.76,(5.39 - 8.44),38.22,(34.69 - 41.88),21.40,(18.55 - 24.56),23.86,(21.28 - 26.65)
Region 3bc,8.53,(6.79 - 10.68),43.38,(38.95 - 47.91),23.98,(20.57 - 27.76),26.89,(23.77 - 30.25)
Region 4,6.99,(5.19 - 9.35),36.48,(30.73 - 42.64),17.76,(14.22 - 21.95),20.53,(17.14 - 24.39)
Region 5,7.33,(5.52 - 9.67),41.23,(34.97 - 47.80),23.19,(19.15 - 27.79),26.02,(22.17 - 30.27)
Region 6,8.08,(6.68 - 9.74),37.76,(34.63 - 41.01),24.44,(21.87 - 27.21),26.48,(24.16 - 28.94)
Region 6a,8.06,(6.56 - 9.86),37.65,(34.27 - 41.15),24.61,(21.82 - 27.63),26.62,(24.10 - 29.29)
Region 6bc,8.24,(6.08 - 11.08),*,(* - *),23.11,(18.62 - 28.31),25.42,(21.11 - 30.27)
Region 7,7.57,(6.16 - 9.28),40.82,(36.98 - 44.78),25.24,(22.28 - 28.45),28.10,(25.45 - 30.92)
Region 7a,7.52,(5.75 - 9.77),41.70,(36.66 - 46.92),26.95,(23.22 - 31.04),29.36,(25.96 - 33.00)
Region 7bcd,7.66,(5.82 - 10.02),39.74,(34.23 - 45.52),22.20,(18.25 - 26.73),26.02,(22.37 - 30.04)
Region 8,9.13,(7.07 - 11.73),41.29,(36.51 - 46.23),24.71,(21.11 - 28.70),27.28,(23.95 - 30.88)
Region 9,8.41,(6.20 - 11.31),37.31,(31.52 - 43.48),22.79,(18.48 - 27.75),25.21,(21.20 - 29.70)
Region 10,8.81,(6.52 - 11.81),34.50,(28.58 - 40.94),22.99,(18.52 - 28.15),24.99,(20.82 - 29.67)
Region 11,8.30,(6.67 - 10.29),33.99,(30.02 - 38.20),23.61,(20.47 - 27.07),25.42,(22.58 - 28.50)
Region 11abd,8.74,(6.67 - 11.37),36.15,(31.09 - 41.53),24.33,(20.40 - 28.75),26.35,(22.75 - 30.30)
Region 11c (Hidalgo),7.58,(5.59 - 10.18),30.21,(24.71 - 36.33),22.25,(18.05 - 27.10),23.69,(19.85 - 28.02)
Utah,5.74,(4.48 - 7.32),22.24,(19.62 - 25.10),12.83,(10.82 - 15.14),14.69,(12.91 - 16.68)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",5.80,(4.01 - 8.31),19.20,(14.51 - 24.96),11.95,(8.85 - 15.94),13.48,(10.50 - 17.13)
"Central, Four Corners, San Juan,     and Southwest",6.59,(4.64 - 9.28),*,(* - *),12.74,(9.60 - 16.71),14.73,(11.64 - 18.46)
Davis County,5.46,(3.83 - 7.74),22.90,(17.65 - 29.15),12.07,(9.09 - 15.85),14.08,(11.15 - 17.63)
Salt Lake County,6.27,(4.52 - 8.63),28.21,(23.96 - 32.88),14.41,(11.59 - 17.79),16.67,(14.07 - 19.64)
Utah County,4.23,(2.85 - 6.23),15.22,(11.63 - 19.68),9.60,(7.15 - 12.77),11.22,(8.94 - 14.00)
"Weber, Morgan",5.98,(4.06 - 8.74),*,(* - *),13.68,(10.27 - 17.99),15.58,(12.19 - 19.71)
Vermont,10.58,(8.90 - 12.54),52.44,(49.16 - 55.70),23.75,(21.33 - 26.35),27.90,(25.70 - 30.21)
Champlain Valley,10.30,(8.14 - 12.95),54.97,(50.62 - 59.24),25.14,(21.63 - 29.01),30.04,(26.92 - 33.36)
