State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Riverhaven,7.36,(5.27 - 10.19),15.95,(12.34 - 20.37),5.88,(4.06 - 8.46),7.20,(5.33 - 9.66)
Saginaw,7.95,(5.69 - 11.00),20.12,(15.73 - 25.37),5.77,(3.98 - 8.28),7.88,(5.94 - 10.38)
Southeast,7.46,(5.76 - 9.59),19.15,(16.13 - 22.58),5.00,(3.74 - 6.66),6.84,(5.54 - 8.42)
St. Clair,6.68,(4.78 - 9.26),14.09,(10.42 - 18.78),4.31,(2.90 - 6.36),5.60,(4.05 - 7.70)
Washtenaw,9.06,(6.78 - 12.01),19.50,(15.72 - 23.93),6.41,(4.63 - 8.80),8.78,(6.91 - 11.11)
Minnesota,5.82,(4.64 - 7.27),17.63,(15.35 - 20.16),4.03,(3.10 - 5.22),6.02,(5.05 - 7.15)
Regions 1 and 2,6.47,(4.36 - 9.50),*,(* - *),4.94,(3.21 - 7.53),7.39,(5.38 - 10.07)
Regions 3 and 4,5.65,(3.98 - 7.95),16.53,(12.67 - 21.29),4.03,(2.70 - 5.97),6.06,(4.53 - 8.06)
Regions 5 and 6,4.98,(3.41 - 7.21),14.45,(11.22 - 18.41),2.96,(1.96 - 4.45),4.76,(3.58 - 6.31)
Region 7A (Hennepin),5.55,(3.85 - 7.94),18.76,(14.61 - 23.77),4.21,(2.79 - 6.30),6.06,(4.48 - 8.15)
Region 7B (Ramsey),5.95,(3.93 - 8.90),17.13,(12.89 - 22.39),4.53,(2.91 - 6.98),6.39,(4.58 - 8.86)
Region 7C,6.48,(4.61 - 9.05),19.33,(15.05 - 24.49),4.12,(2.78 - 6.07),6.23,(4.68 - 8.26)
Mississippi,4.80,(3.74 - 6.15),12.22,(10.24 - 14.52),3.16,(2.36 - 4.21),4.58,(3.72 - 5.62)
Region 1,5.21,(3.63 - 7.44),12.78,(9.70 - 16.66),3.17,(2.09 - 4.78),4.62,(3.39 - 6.27)
Region 2,4.42,(2.87 - 6.75),13.96,(9.95 - 19.25),3.66,(2.24 - 5.92),5.37,(3.69 - 7.76)
Region 3,4.16,(2.78 - 6.20),10.24,(7.40 - 14.01),2.73,(1.70 - 4.36),4.00,(2.80 - 5.69)
Region 4,4.53,(3.13 - 6.53),11.26,(8.40 - 14.93),2.84,(1.83 - 4.38),4.14,(2.98 - 5.72)
Region 5,4.84,(3.09 - 7.49),12.46,(8.62 - 17.68),3.25,(1.97 - 5.30),4.64,(3.12 - 6.86)
Region 6,5.07,(3.32 - 7.68),11.70,(8.17 - 16.46),3.47,(2.16 - 5.51),4.89,(3.34 - 7.10)
Region 7,5.32,(3.56 - 7.88),13.37,(9.65 - 18.22),3.24,(2.03 - 5.12),4.64,(3.23 - 6.63)
Missouri,6.49,(5.27 - 7.97),17.19,(14.82 - 19.85),4.15,(3.21 - 5.36),6.02,(5.01 - 7.21)
Central,5.97,(4.04 - 8.74),15.35,(11.23 - 20.64),3.70,(2.35 - 5.77),5.70,(4.06 - 7.95)
Eastern,7.32,(5.61 - 9.49),19.78,(16.41 - 23.65),4.86,(3.49 - 6.72),6.93,(5.48 - 8.73)
Eastern (St. Louis City and County),6.65,(4.83 - 9.08),19.49,(15.50 - 24.23),4.86,(3.29 - 7.12),6.89,(5.20 - 9.07)
Eastern (excluding St. Louis),8.45,(5.78 - 12.19),*,(* - *),4.85,(3.11 - 7.49),7.01,(5.00 - 9.73)
Northwest,6.26,(4.69 - 8.29),16.83,(13.61 - 20.63),3.92,(2.81 - 5.43),5.68,(4.43 - 7.26)
Northwest (Jackson),6.76,(4.74 - 9.55),18.47,(14.14 - 23.75),4.46,(2.98 - 6.63),6.27,(4.60 - 8.51)
Northwest (excluding Jackson),5.81,(3.97 - 8.44),15.58,(11.68 - 20.47),3.44,(2.22 - 5.30),5.18,(3.73 - 7.15)
Southeast,5.15,(3.46 - 7.61),14.49,(10.39 - 19.83),3.20,(2.01 - 5.08),4.74,(3.30 - 6.78)
Southwest,6.26,(4.34 - 8.97),15.81,(11.80 - 20.85),4.01,(2.60 - 6.15),5.69,(4.08 - 7.89)
Montana,9.29,(7.72 - 11.13),22.83,(20.30 - 25.58),6.47,(5.16 - 8.08),8.87,(7.60 - 10.33)
Region 1,7.28,(4.98 - 10.53),*,(* - *),4.77,(2.98 - 7.56),6.44,(4.43 - 9.27)
Region 2,7.62,(5.36 - 10.73),20.20,(15.56 - 25.80),5.02,(3.32 - 7.54),7.24,(5.33 - 9.75)
Region 3,8.05,(5.89 - 10.90),20.23,(16.00 - 25.24),5.25,(3.59 - 7.63),7.25,(5.47 - 9.56)
Region 4,11.20,(8.54 - 14.56),25.15,(21.05 - 29.73),8.04,(5.91 - 10.86),10.79,(8.68 - 13.35)
Region 5,10.02,(7.49 - 13.30),24.68,(20.39 - 29.55),7.05,(5.10 - 9.66),9.64,(7.63 - 12.10)
Nebraska,6.65,(5.31 - 8.31),14.68,(12.53 - 17.12),3.67,(2.84 - 4.73),5.44,(4.56 - 6.47)
Regions 1 and 2,6.00,(4.24 - 8.42),12.58,(9.37 - 16.69),2.81,(1.88 - 4.17),4.22,(3.09 - 5.74)
Region 1,*,(* - *),*,(* - *),2.73,(1.64 - 4.51),4.16,(2.78 - 6.18)
Region 2,6.32,(4.10 - 9.61),*,(* - *),*,(* - *),4.27,(2.86 - 6.33)
Region 3,4.91,(3.34 - 7.16),11.45,(8.22 - 15.72),2.40,(1.51 - 3.81),3.84,(2.70 - 5.44)
Region 4,5.83,(3.81 - 8.82),11.93,(8.33 - 16.81),2.97,(1.80 - 4.87),4.36,(2.94 - 6.43)
Region 5,5.79,(4.02 - 8.28),14.32,(11.26 - 18.05),3.68,(2.53 - 5.33),5.58,(4.29 - 7.23)
Region 6,8.02,(5.96 - 10.72),17.26,(13.96 - 21.15),4.48,(3.23 - 6.19),6.47,(5.13 - 8.14)
Nevada,7.82,(6.21 - 9.81),18.68,(16.15 - 21.51),5.59,(4.33 - 7.20),7.31,(6.05 - 8.82)
Clark,7.45,(5.62 - 9.82),17.86,(14.93 - 21.22),5.43,(4.04 - 7.26),7.05,(5.65 - 8.76)
Rural,7.68,(5.22 - 11.18),*,(* - *),5.23,(3.33 - 8.13),7.00,(4.89 - 9.93)
Washoe,9.79,(6.98 - 13.56),22.17,(17.72 - 27.37),6.66,(4.51 - 9.74),8.78,(6.55 - 11.67)
New Hampshire,11.09,(9.26 - 13.22),28.06,(25.15 - 31.17),6.81,(5.44 - 8.50),9.68,(8.32 - 11.24)
Central,10.76,(8.35 - 13.78),26.20,(22.21 - 30.62),6.51,(4.85 - 8.69),9.34,(7.60 - 11.42)
Central 1,11.34,(8.20 - 15.48),*,(* - *),6.87,(4.70 - 9.93),10.14,(7.74 - 13.17)
Central 2,10.24,(7.34 - 14.13),24.16,(19.61 - 29.38),6.18,(4.25 - 8.89),8.58,(6.54 - 11.16)
Northern,11.44,(8.25 - 15.66),*,(* - *),7.33,(4.97 - 10.70),10.27,(7.71 - 13.55)
Southern,11.17,(9.03 - 13.73),29.24,(25.59 - 33.19),6.85,(5.27 - 8.85),9.72,(8.11 - 11.60)
Southern 1 (Rockingham),13.08,(9.80 - 17.25),33.35,(27.52 - 39.73),7.94,(5.58 - 11.19),10.95,(8.48 - 14.04)
Southern 2,9.97,(7.59 - 12.99),27.00,(22.72 - 31.76),6.16,(4.44 - 8.47),8.95,(7.17 - 11.12)
New Jersey,6.84,(5.55 - 8.41),17.20,(14.75 - 19.96),3.43,(2.59 - 4.54),5.26,(4.34 - 6.37)
Central,6.74,(4.78 - 9.44),18.32,(14.15 - 23.38),3.34,(2.19 - 5.06),5.29,(3.93 - 7.08)
Metropolitan,7.58,(5.51 - 10.34),16.38,(12.72 - 20.84),3.56,(2.33 - 5.40),5.36,(3.96 - 7.22)
Northern,6.26,(4.57 - 8.52),16.94,(13.43 - 21.15),3.18,(2.15 - 4.67),4.90,(3.72 - 6.43)
Southern,6.97,(4.96 - 9.70),17.32,(13.27 - 22.29),3.77,(2.47 - 5.69),5.66,(4.16 - 7.66)
New Mexico,8.94,(7.36 - 10.83),17.49,(15.12 - 20.14),4.63,(3.56 - 6.00),6.62,(5.53 - 7.91)
Region 1,9.18,(6.81 - 12.26),16.47,(12.86 - 20.85),4.98,(3.40 - 7.23),6.84,(5.17 - 9.01)
Region 2,11.27,(8.07 - 15.53),18.90,(14.31 - 24.53),5.34,(3.48 - 8.10),7.12,(5.11 - 9.85)
Region 3 (Bernalillo),9.09,(6.66 - 12.28),20.52,(16.73 - 24.90),5.37,(3.81 - 7.52),7.57,(5.93 - 9.62)
Region 4,7.42,(5.02 - 10.84),13.71,(9.72 - 18.99),3.04,(1.86 - 4.92),4.83,(3.35 - 6.92)
Region 5,7.93,(5.68 - 10.97),15.76,(12.06 - 20.33),3.44,(2.22 - 5.29),5.54,(4.10 - 7.46)
New York,8.61,(7.67 - 9.66),21.84,(20.34 - 23.41),5.05,(4.34 - 5.86),7.57,(6.89 - 8.31)
Region A,7.35,(6.19 - 8.71),19.08,(17.19 - 21.12),4.74,(3.90 - 5.74),6.77,(5.93 - 7.71)
Region 1,7.14,(5.13 - 9.86),18.01,(14.04 - 22.79),4.29,(2.91 - 6.28),6.64,(5.05 - 8.69)
Region 2,7.43,(5.73 - 9.60),19.06,(16.34 - 22.11),4.33,(3.24 - 5.76),6.59,(5.47 - 7.93)
Region 3,8.62,(6.18 - 11.90),22.74,(18.57 - 27.52),6.96,(5.06 - 9.50),8.79,(6.84 - 11.23)
Region 4,6.73,(5.00 - 9.02),17.39,(14.15 - 21.19),3.74,(2.66 - 5.24),5.51,(4.32 - 6.99)
Region B,9.27,(7.89 - 10.86),23.85,(21.24 - 26.68),4.75,(3.78 - 5.96),7.51,(6.49 - 8.68)
Region 5,9.34,(7.46 - 11.63),23.40,(19.93 - 27.26),4.65,(3.42 - 6.28),7.30,(5.97 - 8.89)
Region 6,8.64,(6.46 - 11.47),22.82,(18.49 - 27.82),4.25,(2.97 - 6.06),6.81,(5.33 - 8.67)
Region 7,10.03,(7.65 - 13.06),26.40,(21.70 - 31.71),5.89,(4.17 - 8.26),9.25,(7.31 - 11.63)
Region C,9.98,(8.51 - 11.67),24.51,(22.25 - 26.92),5.92,(4.88 - 7.15),9.00,(7.96 - 10.17)
Region 8,11.70,(8.96 - 15.14),27.80,(23.13 - 33.00),6.96,(5.03 - 9.54),10.23,(8.18 - 12.73)
Region 9,9.04,(6.70 - 12.10),23.55,(19.14 - 28.63),5.75,(4.07 - 8.06),8.70,(6.84 - 11.01)
Region 10,9.66,(6.96 - 13.27),23.03,(18.43 - 28.38),6.40,(4.40 - 9.22),9.88,(7.65 - 12.68)
Region 11,8.86,(6.68 - 11.66),23.04,(18.89 - 27.78),4.82,(3.44 - 6.72),7.90,(6.31 - 9.86)
Region 12,10.50,(7.97 - 13.71),24.66,(20.62 - 29.21),5.94,(4.35 - 8.06),8.82,(7.12 - 10.87)
Region D,8.42,(6.82 - 10.36),20.71,(17.58 - 24.24),5.08,(3.94 - 6.52),7.72,(6.43 - 9.24)
Region 13,9.18,(6.56 - 12.70),*,(* - *),4.91,(3.29 - 7.28),7.27,(5.32 - 9.87)
Region 14,7.77,(5.65 - 10.61),20.93,(16.41 - 26.29),5.24,(3.62 - 7.52),7.97,(6.10 - 10.34)
Region 15,8.37,(6.09 - 11.41),21.80,(16.71 - 27.91),5.07,(3.47 - 7.35),7.88,(5.94 - 10.38)
North Carolina,7.01,(5.75 - 8.52),18.18,(15.72 - 20.94),4.78,(3.73 - 6.10),6.67,(5.57 - 7.97)
CenterPoint/Guilford**,6.97,(5.13 - 9.41),17.99,(14.06 - 22.73),4.73,(3.28 - 6.78),6.57,(4.94 - 8.69)
Guilford,7.22,(4.90 - 10.51),*,(* - *),5.29,(3.37 - 8.19),7.23,(5.05 - 10.24)
Durham,6.40,(4.49 - 9.04),17.46,(13.35 - 22.50),4.51,(2.99 - 6.73),6.43,(4.74 - 8.67)
East Carolina,*,(* - *),*,(* - *),5.47,(3.45 - 8.58),8.03,(5.65 - 11.31)
Eastpointe,6.96,(4.80 - 9.98),*,(* - *),5.69,(3.67 - 8.71),7.52,(5.32 - 10.55)
ECCS,6.64,(4.39 - 9.92),*,(* - *),*,(* - *),6.88,(4.78 - 9.81)
Mecklenburg,7.41,(5.11 - 10.61),19.77,(15.00 - 25.61),5.88,(3.93 - 8.73),7.72,(5.59 - 10.56)
Pathways,7.34,(5.20 - 10.25),18.15,(13.79 - 23.52),4.51,(3.00 - 6.71),6.18,(4.50 - 8.42)
PBH,7.25,(5.04 - 10.33),16.50,(12.03 - 22.21),4.32,(2.76 - 6.72),6.05,(4.25 - 8.54)
Sandhills,7.07,(4.64 - 10.61),*,(* - *),5.00,(3.08 - 8.01),6.70,(4.51 - 9.83)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),4.96,(3.38 - 7.22)
Western Highlands,*,(* - *),*,(* - *),5.10,(3.27 - 7.87),7.02,(4.92 - 9.92)
North Dakota,4.53,(3.60 - 5.70),10.55,(8.82 - 12.56),2.79,(2.09 - 3.71),4.23,(3.48 - 5.12)
Badlands and West Central,4.43,(3.11 - 6.27),10.90,(8.12 - 14.48),2.68,(1.78 - 4.02),3.96,(2.92 - 5.36)
Lake Region and South Central,4.60,(3.09 - 6.81),11.57,(8.16 - 16.15),2.77,(1.72 - 4.43),4.11,(2.85 - 5.91)
North Central and Northwest,4.08,(2.75 - 6.01),8.59,(6.04 - 12.08),2.35,(1.45 - 3.79),3.36,(2.31 - 4.87)
Northeast,4.78,(3.29 - 6.90),10.00,(7.26 - 13.63),2.81,(1.74 - 4.51),4.76,(3.42 - 6.58)
Southeast,4.79,(3.41 - 6.70),11.18,(8.68 - 14.28),3.18,(2.19 - 4.58),4.80,(3.71 - 6.21)
Ohio,7.61,(6.83 - 8.46),17.56,(16.27 - 18.93),3.81,(3.25 - 4.48),5.75,(5.19 - 6.36)
"Boards 2, 46, 55, and 68",6.30,(4.59 - 8.59),13.70,(10.45 - 17.76),2.85,(1.94 - 4.17),4.34,(3.23 - 5.80)
"Boards 3, 52, and 85",5.87,(4.15 - 8.23),14.18,(10.62 - 18.69),2.75,(1.79 - 4.22),4.39,(3.19 - 6.01)
Boards 4 and 78,6.86,(4.81 - 9.69),15.08,(11.12 - 20.13),3.01,(1.93 - 4.67),4.50,(3.18 - 6.32)
Boards 5 and 60,6.42,(4.61 - 8.86),17.31,(13.90 - 21.35),3.96,(2.71 - 5.75),6.31,(4.87 - 8.15)
"Boards 7, 15, 41, 79, and 84",6.03,(4.30 - 8.40),12.04,(9.10 - 15.76),2.59,(1.69 - 3.96),3.76,(2.73 - 5.16)
"Boards 8, 13, and 83",6.31,(4.49 - 8.80),15.46,(11.71 - 20.13),2.68,(1.76 - 4.05),4.37,(3.22 - 5.91)
Board 9 (Butler),7.51,(5.30 - 10.56),17.01,(12.96 - 21.99),3.45,(2.30 - 5.16),5.66,(4.22 - 7.57)
Board 12,8.00,(5.91 - 10.74),15.15,(11.60 - 19.56),3.28,(2.15 - 4.97),5.20,(3.85 - 7.00)
Boards 18 and 47,7.78,(6.20 - 9.72),18.98,(16.15 - 22.19),4.16,(3.13 - 5.51),6.08,(5.00 - 7.39)
"Boards 20, 32, 54, and 69",5.42,(3.80 - 7.69),10.94,(7.91 - 14.94),2.32,(1.47 - 3.66),3.51,(2.46 - 4.97)
"Boards 21, 39, 51, 70, and 80",6.49,(4.63 - 9.01),15.01,(11.33 - 19.64),3.03,(2.00 - 4.56),4.61,(3.37 - 6.28)
"Boards 22, 74, and 87",7.29,(5.25 - 10.03),18.03,(13.70 - 23.36),3.79,(2.57 - 5.56),6.06,(4.55 - 8.03)
Boards 23 and 45,7.55,(5.42 - 10.41),16.28,(12.22 - 21.36),3.34,(2.21 - 5.00),5.19,(3.81 - 7.04)
Board 25 (Franklin),9.80,(7.63 - 12.51),23.46,(20.14 - 27.14),5.81,(4.32 - 7.79),8.44,(6.90 - 10.28)
"Boards 27, 71, and 73",6.42,(4.62 - 8.85),14.08,(10.62 - 18.44),3.32,(2.22 - 4.95),4.73,(3.45 - 6.46)
"Boards 28, 43, and 67",8.39,(6.41 - 10.91),18.17,(14.47 - 22.57),3.68,(2.58 - 5.22),5.78,(4.48 - 7.43)
Board 31 (Hamilton),8.20,(6.06 - 11.00),20.61,(16.68 - 25.18),4.34,(3.03 - 6.16),6.68,(5.20 - 8.53)
Board 48 (Lucas),8.13,(5.96 - 11.00),18.19,(14.49 - 22.58),4.45,(3.08 - 6.40),6.48,(4.95 - 8.45)
Boards 50 and 76,8.06,(6.04 - 10.69),19.58,(15.55 - 24.34),3.96,(2.76 - 5.67),6.12,(4.70 - 7.93)
Board 57 (Montgomery),8.64,(6.34 - 11.67),17.40,(13.59 - 22.00),4.11,(2.78 - 6.02),6.00,(4.50 - 7.97)
Board 77 (Summit),9.08,(6.80 - 12.04),19.24,(15.26 - 23.97),4.52,(3.17 - 6.39),6.44,(4.94 - 8.35)
Oklahoma,6.71,(5.34 - 8.39),15.20,(12.90 - 17.84),4.29,(3.27 - 5.60),5.98,(4.93 - 7.23)
Central,6.58,(4.40 - 9.71),15.83,(11.69 - 21.08),4.47,(2.90 - 6.82),6.45,(4.63 - 8.91)
East Central,6.31,(4.21 - 9.35),12.97,(9.15 - 18.07),3.71,(2.28 - 5.98),5.12,(3.48 - 7.47)
Northeast,5.92,(4.04 - 8.59),14.20,(10.36 - 19.17),3.62,(2.34 - 5.57),5.41,(3.88 - 7.50)
Northwest and Southwest,7.33,(5.02 - 10.60),16.07,(11.85 - 21.42),4.72,(3.07 - 7.18),6.54,(4.70 - 9.04)
Oklahoma County,7.23,(4.98 - 10.40),16.21,(12.19 - 21.25),4.91,(3.22 - 7.43),6.57,(4.74 - 9.05)
Southeast,6.53,(4.42 - 9.56),15.95,(11.93 - 21.00),4.05,(2.61 - 6.25),5.80,(4.16 - 8.03)
Tulsa County,6.67,(4.54 - 9.70),14.57,(10.67 - 19.58),4.20,(2.70 - 6.48),5.68,(4.02 - 7.96)
Oregon,9.13,(7.56 - 10.99),23.01,(20.46 - 25.78),7.21,(5.82 - 8.90),9.36,(8.02 - 10.89)
Region 1 (Multnomah),11.36,(8.25 - 15.44),28.84,(23.32 - 35.07),11.14,(8.02 - 15.28),13.34,(10.28 - 17.15)
Region 2,7.72,(5.61 - 10.54),20.84,(16.31 - 26.22),5.87,(4.08 - 8.39),7.80,(5.90 - 10.24)
Region 3,9.32,(7.04 - 12.23),23.61,(20.21 - 27.39),6.76,(4.92 - 9.21),9.37,(7.56 - 11.54)
Region 4,9.15,(6.54 - 12.67),20.27,(15.64 - 25.86),6.23,(4.25 - 9.03),7.98,(5.89 - 10.73)
Region 5 (Central),9.49,(6.49 - 13.67),*,(* - *),6.75,(4.38 - 10.27),8.68,(6.05 - 12.31)
Region 6 (Eastern),7.69,(5.31 - 11.02),*,(* - *),5.10,(3.20 - 8.03),6.97,(4.85 - 9.92)
Pennsylvania,7.32,(6.49 - 8.25),17.91,(16.50 - 19.41),3.75,(3.20 - 4.40),5.75,(5.20 - 6.35)
Region 1 (Allegheny),9.44,(7.34 - 12.06),23.21,(19.51 - 27.37),4.93,(3.62 - 6.68),7.36,(5.97 - 9.03)
"Regions 3, 8, 9, and 51",6.97,(5.00 - 9.64),16.78,(12.97 - 21.45),3.23,(2.19 - 4.74),5.21,(3.92 - 6.89)
"Regions 4, 11, 37, and 49",6.82,(4.92 - 9.39),15.99,(12.53 - 20.19),3.29,(2.29 - 4.71),5.02,(3.84 - 6.54)
"Regions 5, 18, 23, 24, and 46",7.14,(4.96 - 10.19),16.81,(12.48 - 22.28),3.54,(2.36 - 5.28),5.33,(3.88 - 7.29)
"Regions 6, 12, 16, 31, 35, 45, and 47",6.83,(5.03 - 9.23),14.41,(11.03 - 18.61),3.43,(2.36 - 4.95),5.50,(4.20 - 7.18)
"Regions 7, 13, 20, and 33",8.24,(6.59 - 10.25),21.29,(18.18 - 24.78),4.38,(3.33 - 5.74),6.66,(5.54 - 7.98)
"Regions 10, 15, 27, 32, 43, and 44",6.54,(4.66 - 9.11),15.28,(11.66 - 19.77),3.07,(2.07 - 4.55),4.66,(3.46 - 6.26)
Regions 17 and 21,7.67,(5.57 - 10.48),16.75,(12.76 - 21.68),3.65,(2.47 - 5.37),5.71,(4.26 - 7.61)
"Regions 19, 26, 28, and 42",6.02,(4.40 - 8.19),12.31,(9.35 - 16.03),2.66,(1.83 - 3.85),3.94,(2.96 - 5.22)
"Regions 22, 38, 40, 41, and 48",6.92,(5.05 - 9.41),17.66,(14.18 - 21.79),3.09,(2.11 - 4.50),4.90,(3.75 - 6.38)
Regions 29 and 34,6.30,(4.50 - 8.77),16.24,(12.19 - 21.29),3.04,(2.05 - 4.48),4.84,(3.59 - 6.49)
Regions 30 and 50,6.22,(4.41 - 8.70),13.96,(10.57 - 18.21),2.98,(2.01 - 4.40),4.46,(3.31 - 5.99)
Region 36 (Philadelphia),7.33,(5.58 - 9.57),21.28,(17.98 - 24.99),5.00,(3.70 - 6.72),7.66,(6.28 - 9.32)
Rhode Island,9.55,(7.86 - 11.56),29.30,(26.17 - 32.65),7.83,(6.29 - 9.72),11.23,(9.68 - 12.98)
Bristol and Newport,10.63,(7.58 - 14.72),*,(* - *),7.64,(5.17 - 11.14),11.19,(8.44 - 14.69)
Kent,9.11,(6.44 - 12.73),*,(* - *),6.65,(4.42 - 9.89),9.19,(6.73 - 12.43)
Providence,9.27,(7.23 - 11.81),29.48,(25.70 - 33.55),8.18,(6.31 - 10.55),11.69,(9.82 - 13.86)
Washington,10.42,(7.40 - 14.48),*,(* - *),7.99,(5.36 - 11.74),11.69,(8.79 - 15.39)
South Carolina,5.56,(4.42 - 6.98),16.66,(14.39 - 19.21),3.98,(3.05 - 5.18),5.77,(4.79 - 6.94)
Region 1,5.00,(3.51 - 7.07),15.39,(11.86 - 19.73),3.00,(1.94 - 4.63),4.67,(3.43 - 6.33)
Region 2,5.95,(4.29 - 8.20),18.29,(14.89 - 22.28),4.42,(3.11 - 6.24),6.48,(5.06 - 8.27)
Region 3,5.98,(4.09 - 8.66),17.68,(13.64 - 22.60),4.69,(3.10 - 7.03),6.41,(4.66 - 8.75)
Region 4,5.40,(3.79 - 7.63),15.31,(11.76 - 19.70),4.00,(2.69 - 5.91),5.65,(4.19 - 7.58)
South Dakota,6.03,(4.81 - 7.53),13.68,(11.54 - 16.15),3.36,(2.53 - 4.44),4.94,(4.06 - 6.01)
Region 1,6.00,(4.17 - 8.57),12.30,(9.02 - 16.57),3.09,(1.95 - 4.87),4.62,(3.28 - 6.48)
Region 2,5.63,(3.96 - 7.94),13.85,(10.75 - 17.67),3.18,(2.14 - 4.71),4.72,(3.54 - 6.28)
Region 3,5.39,(3.67 - 7.83),13.28,(10.04 - 17.36),3.10,(1.98 - 4.84),4.98,(3.65 - 6.77)
Region 4,6.85,(4.55 - 10.20),*,(* - *),3.82,(2.36 - 6.14),5.63,(3.85 - 8.15)
Region 5,5.46,(3.62 - 8.17),12.31,(8.70 - 17.15),3.01,(1.86 - 4.83),4.25,(2.91 - 6.19)
Region 6,*,(* - *),*,(* - *),3.40,(2.03 - 5.63),4.62,(3.04 - 6.95)
Region 7,7.18,(4.95 - 10.32),15.88,(11.62 - 21.32),4.08,(2.61 - 6.31),5.77,(4.08 - 8.09)
Tennessee,5.37,(4.22 - 6.80),15.55,(13.34 - 18.04),3.59,(2.75 - 4.66),5.20,(4.31 - 6.25)
Region 1,5.69,(3.74 - 8.55),*,(* - *),2.84,(1.77 - 4.55),4.21,(2.88 - 6.12)
Region 2,4.86,(3.30 - 7.10),13.71,(10.25 - 18.09),2.95,(1.91 - 4.53),4.34,(3.13 - 5.98)
Region 3,5.28,(3.65 - 7.58),15.88,(12.08 - 20.60),3.25,(2.16 - 4.88),4.92,(3.65 - 6.61)
Region 4 (Davidson),6.51,(4.44 - 9.44),20.91,(16.19 - 26.57),5.65,(3.78 - 8.36),7.67,(5.63 - 10.36)
Region 5,4.82,(3.30 - 6.97),13.59,(10.12 - 18.01),2.94,(1.88 - 4.58),4.39,(3.14 - 6.11)
Region 6,5.17,(3.45 - 7.67),13.66,(9.94 - 18.50),3.32,(2.10 - 5.21),4.75,(3.32 - 6.74)
Region 7 (Shelby),6.15,(4.11 - 9.11),18.94,(14.49 - 24.37),5.14,(3.42 - 7.67),7.22,(5.29 - 9.76)
Texas,6.09,(5.35 - 6.92),13.98,(12.75 - 15.30),3.20,(2.70 - 3.80),4.92,(4.42 - 5.47)
Region 1,6.43,(4.58 - 8.96),14.21,(10.81 - 18.46),3.04,(2.04 - 4.51),5.06,(3.80 - 6.70)
Region 2,5.52,(3.75 - 8.06),13.19,(9.53 - 17.98),2.74,(1.73 - 4.31),4.54,(3.22 - 6.36)
Region 3,5.64,(4.62 - 6.88),14.33,(12.52 - 16.36),3.37,(2.64 - 4.28),4.99,(4.24 - 5.86)
Region 3a,5.83,(4.55 - 7.43),14.25,(12.02 - 16.82),3.44,(2.56 - 4.61),5.03,(4.11 - 6.14)
Region 3bc,5.31,(3.96 - 7.07),14.46,(11.76 - 17.66),3.24,(2.27 - 4.60),4.92,(3.84 - 6.27)
Region 4,6.69,(4.83 - 9.19),15.96,(12.24 - 20.54),3.66,(2.47 - 5.40),5.48,(4.09 - 7.30)
Region 5,5.87,(4.17 - 8.22),14.00,(10.54 - 18.37),3.37,(2.23 - 5.06),5.04,(3.67 - 6.88)
Region 6,6.34,(5.04 - 7.96),13.46,(11.35 - 15.89),3.25,(2.46 - 4.29),4.81,(3.98 - 5.82)
Region 6a,6.42,(5.01 - 8.20),13.48,(11.22 - 16.12),3.31,(2.45 - 4.45),4.87,(3.97 - 5.97)
Region 6bc,5.68,(3.92 - 8.17),13.26,(9.55 - 18.12),2.78,(1.78 - 4.30),4.33,(3.06 - 6.08)
Region 7,6.61,(5.21 - 8.35),17.20,(14.47 - 20.32),4.36,(3.35 - 5.66),6.72,(5.59 - 8.06)
Region 7a,7.00,(5.19 - 9.39),18.43,(14.77 - 22.75),5.00,(3.65 - 6.80),7.19,(5.68 - 9.05)
Region 7bcd,5.98,(4.33 - 8.22),15.67,(12.14 - 19.99),3.24,(2.17 - 4.80),5.94,(4.54 - 7.74)
Region 8,6.46,(4.76 - 8.71),12.85,(10.08 - 16.24),2.62,(1.79 - 3.83),4.21,(3.22 - 5.48)
Region 9,5.81,(4.00 - 8.37),13.71,(10.20 - 18.19),2.70,(1.74 - 4.15),4.53,(3.30 - 6.20)
Region 10,6.05,(4.26 - 8.53),11.74,(8.53 - 15.93),2.13,(1.35 - 3.36),3.80,(2.73 - 5.27)
Region 11,5.60,(4.27 - 7.31),10.63,(8.43 - 13.31),1.94,(1.37 - 2.75),3.46,(2.72 - 4.38)
Region 11abd,6.11,(4.39 - 8.44),11.64,(8.80 - 15.25),2.21,(1.48 - 3.31),3.82,(2.86 - 5.08)
Region 11c (Hidalgo),4.74,(3.23 - 6.91),8.84,(6.24 - 12.38),1.43,(0.88 - 2.33),2.78,(1.95 - 3.93)
Utah,4.21,(3.21 - 5.51),7.67,(6.05 - 9.67),2.03,(1.46 - 2.82),3.14,(2.48 - 3.97)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",4.36,(2.84 - 6.64),7.35,(4.85 - 10.98),2.00,(1.20 - 3.33),3.12,(2.07 - 4.68)
"Central, Four Corners, San Juan,     and Southwest",3.96,(2.54 - 6.12),6.02,(3.98 - 9.00),1.62,(0.94 - 2.77),2.45,(1.60 - 3.74)
