State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Lakeshore,13.03,(10.51 - 16.04),49.25,(44.15 - 54.38),30.20,(26.67 - 33.98),33.14,(29.86 - 36.58)
Macomb,12.14,(9.77 - 14.99),44.87,(40.00 - 49.84),31.18,(27.74 - 34.83),32.88,(29.70 - 36.22)
Mid South,13.40,(10.96 - 16.30),49.97,(45.76 - 54.19),32.66,(29.21 - 36.31),35.65,(32.56 - 38.87)
Northern,15.98,(13.04 - 19.45),49.35,(44.40 - 54.32),33.76,(29.89 - 37.86),36.08,(32.54 - 39.78)
Oakland,10.76,(8.83 - 13.05),46.53,(42.07 - 51.04),24.80,(21.90 - 27.95),27.45,(24.73 - 30.35)
Pathways and Western,13.94,(10.83 - 17.78),49.20,(43.42 - 54.99),32.17,(27.93 - 36.72),34.82,(30.86 - 39.01)
Riverhaven,15.85,(12.60 - 19.75),53.45,(47.46 - 59.34),36.40,(32.06 - 40.98),38.63,(34.54 - 42.89)
Saginaw,14.07,(10.95 - 17.90),45.24,(38.91 - 51.72),31.23,(27.06 - 35.72),33.29,(29.31 - 37.53)
Southeast,13.41,(11.09 - 16.13),44.05,(39.96 - 48.21),28.55,(25.45 - 31.87),30.57,(27.73 - 33.56)
St. Clair,14.12,(11.19 - 17.65),48.32,(42.00 - 54.70),32.88,(28.82 - 37.20),34.92,(31.04 - 39.02)
Washtenaw,10.53,(8.21 - 13.42),37.17,(31.94 - 42.72),24.53,(21.05 - 28.37),26.81,(23.52 - 30.38)
Minnesota,11.76,(10.10 - 13.65),48.46,(45.22 - 51.70),26.20,(23.68 - 28.89),29.46,(27.17 - 31.85)
Regions 1 and 2,15.00,(11.48 - 19.35),*,(* - *),30.48,(25.80 - 35.60),34.41,(29.95 - 39.17)
Regions 3 and 4,12.34,(9.66 - 15.65),49.97,(43.73 - 56.21),29.07,(24.99 - 33.52),32.46,(28.64 - 36.53)
Regions 5 and 6,12.66,(9.91 - 16.04),50.76,(45.28 - 56.23),27.64,(23.78 - 31.86),31.26,(27.68 - 35.07)
Region 7A (Hennepin),9.95,(7.61 - 12.92),43.30,(37.73 - 49.05),23.30,(19.71 - 27.32),25.85,(22.42 - 29.61)
Region 7B (Ramsey),11.18,(8.45 - 14.67),43.28,(36.90 - 49.89),24.23,(20.33 - 28.62),27.05,(23.29 - 31.18)
Region 7C,11.16,(8.65 - 14.29),47.89,(41.66 - 54.19),24.57,(20.82 - 28.74),27.81,(24.20 - 31.73)
Mississippi,12.71,(10.93 - 14.73),44.70,(41.58 - 47.86),34.47,(31.66 - 37.39),36.07,(33.58 - 38.63)
Region 1,15.02,(11.79 - 18.94),49.96,(44.59 - 55.33),37.80,(33.22 - 42.61),39.64,(35.48 - 43.95)
Region 2,10.38,(7.88 - 13.57),*,(* - *),34.72,(29.84 - 39.94),36.08,(31.51 - 40.92)
Region 3,11.48,(8.73 - 14.96),39.82,(33.91 - 46.04),31.71,(27.37 - 36.39),33.07,(29.06 - 37.35)
Region 4,11.44,(8.85 - 14.66),41.01,(35.32 - 46.95),30.41,(26.37 - 34.78),32.05,(28.33 - 36.02)
Region 5,12.44,(9.35 - 16.37),*,(* - *),34.81,(29.96 - 39.99),36.34,(31.75 - 41.20)
Region 6,13.91,(10.64 - 17.99),*,(* - *),37.01,(31.88 - 42.45),38.49,(33.67 - 43.54)
Region 7,13.71,(10.48 - 17.74),47.55,(41.09 - 54.09),34.84,(30.26 - 39.72),36.60,(32.31 - 41.10)
Missouri,15.26,(13.26 - 17.49),47.65,(44.47 - 50.85),33.39,(30.51 - 36.39),35.43,(32.87 - 38.08)
Central,17.02,(13.25 - 21.60),*,(* - *),35.55,(30.83 - 40.57),38.19,(33.73 - 42.87)
Eastern,13.27,(10.91 - 16.05),42.62,(38.08 - 47.29),29.98,(26.49 - 33.72),31.74,(28.53 - 35.14)
Eastern (St. Louis City and County),11.48,(8.96 - 14.59),40.24,(34.67 - 46.08),28.40,(24.33 - 32.85),30.04,(26.27 - 34.11)
Eastern (excluding St. Louis),16.30,(12.60 - 20.83),*,(* - *),32.80,(28.12 - 37.85),34.76,(30.34 - 39.45)
Northwest,14.37,(11.77 - 17.44),47.69,(42.73 - 52.70),32.68,(28.99 - 36.60),34.74,(31.31 - 38.33)
Northwest (Jackson),13.12,(10.07 - 16.91),43.76,(37.34 - 50.39),32.10,(27.46 - 37.11),33.61,(29.23 - 38.29)
Northwest (excluding Jackson),15.46,(12.08 - 19.58),50.72,(44.00 - 57.41),33.19,(28.54 - 38.19),35.70,(31.31 - 40.35)
Southeast,19.76,(15.69 - 24.57),*,(* - *),39.68,(34.42 - 45.19),41.87,(36.94 - 46.96)
Southwest,16.77,(13.23 - 21.02),49.54,(43.23 - 55.87),35.69,(31.10 - 40.55),37.66,(33.39 - 42.13)
Montana,15.80,(13.76 - 18.07),48.84,(45.69 - 52.00),30.75,(28.02 - 33.62),33.40,(30.95 - 35.95)
Region 1,18.16,(14.16 - 22.99),*,(* - *),33.70,(28.66 - 39.15),36.27,(31.47 - 41.36)
Region 2,16.99,(13.34 - 21.40),52.31,(45.55 - 58.98),32.07,(27.51 - 37.00),35.02,(30.71 - 39.59)
Region 3,14.26,(11.32 - 17.81),48.20,(42.04 - 54.42),30.74,(26.54 - 35.28),33.07,(29.10 - 37.29)
Region 4,16.87,(13.54 - 20.82),47.48,(42.31 - 52.70),30.70,(26.89 - 34.79),33.39,(29.93 - 37.04)
Region 5,14.73,(11.81 - 18.21),48.08,(42.96 - 53.24),29.48,(25.71 - 33.56),32.21,(28.73 - 35.91)
Nebraska,12.84,(11.05 - 14.86),43.31,(40.06 - 46.61),29.25,(26.58 - 32.07),31.50,(29.12 - 33.99)
Regions 1 and 2,14.43,(11.50 - 17.97),48.07,(41.83 - 54.37),30.81,(26.76 - 35.17),33.30,(29.42 - 37.42)
Region 1,*,(* - *),*,(* - *),29.37,(24.60 - 34.63),31.94,(27.28 - 37.00)
Region 2,15.01,(11.28 - 19.71),*,(* - *),32.01,(26.97 - 37.52),34.46,(29.58 - 39.69)
Region 3,12.09,(9.25 - 15.65),40.55,(34.03 - 47.43),27.88,(23.64 - 32.56),29.90,(25.84 - 34.29)
Region 4,14.64,(11.20 - 18.92),*,(* - *),30.34,(25.80 - 35.29),32.61,(28.24 - 37.31)
Region 5,12.89,(10.18 - 16.19),42.20,(37.32 - 47.23),29.95,(25.95 - 34.28),32.12,(28.52 - 35.95)
Region 6,12.11,(9.71 - 15.00),43.34,(38.25 - 48.57),28.54,(25.14 - 32.20),30.84,(27.73 - 34.14)
Nevada,10.38,(8.49 - 12.63),39.26,(36.00 - 42.61),29.03,(26.02 - 32.23),30.38,(27.66 - 33.24)
Clark,9.58,(7.51 - 12.14),37.69,(33.80 - 41.75),29.69,(26.23 - 33.39),30.74,(27.60 - 34.07)
Rural,13.10,(9.79 - 17.32),*,(* - *),28.70,(24.15 - 33.74),30.46,(26.09 - 35.21)
Washoe,11.92,(8.99 - 15.65),43.78,(37.99 - 49.74),26.30,(22.20 - 30.84),28.69,(24.86 - 32.85)
New Hampshire,13.63,(11.74 - 15.76),46.02,(42.79 - 49.28),27.62,(24.96 - 30.46),30.11,(27.69 - 32.65)
Central,13.77,(11.34 - 16.62),44.87,(40.12 - 49.71),29.16,(25.65 - 32.93),31.41,(28.17 - 34.85)
Central 1,14.47,(11.21 - 18.48),*,(* - *),30.42,(25.89 - 35.36),32.73,(28.44 - 37.34)
Central 2,13.13,(10.23 - 16.70),44.22,(38.63 - 49.97),27.99,(23.89 - 32.49),30.16,(26.34 - 34.27)
Northern,14.46,(11.18 - 18.49),45.83,(39.16 - 52.66),28.17,(23.66 - 33.18),30.75,(26.44 - 35.43)
Southern,13.42,(11.21 - 15.98),46.70,(42.61 - 50.83),26.76,(23.74 - 30.02),29.32,(26.53 - 32.28)
Southern 1 (Rockingham),13.33,(10.33 - 17.05),48.35,(42.13 - 54.62),26.50,(22.47 - 30.95),29.10,(25.26 - 33.25)
Southern 2,13.47,(10.82 - 16.66),45.80,(40.86 - 50.82),26.93,(23.34 - 30.84),29.46,(26.15 - 33.01)
New Jersey,9.65,(8.05 - 11.53),39.84,(36.84 - 42.92),25.14,(22.49 - 27.99),27.10,(24.71 - 29.62)
Central,9.91,(7.55 - 12.91),40.21,(34.50 - 46.19),24.19,(20.49 - 28.32),26.28,(22.78 - 30.10)
Metropolitan,9.10,(6.82 - 12.03),38.95,(33.83 - 44.33),25.17,(21.37 - 29.39),27.10,(23.59 - 30.92)
Northern,9.06,(7.00 - 11.66),35.84,(31.07 - 40.91),22.54,(19.16 - 26.33),24.22,(21.07 - 27.67)
Southern,10.80,(8.32 - 13.92),45.66,(40.03 - 51.41),30.03,(25.65 - 34.81),32.22,(28.17 - 36.56)
New Mexico,12.68,(10.89 - 14.71),42.78,(39.58 - 46.04),25.28,(22.82 - 27.91),27.99,(25.79 - 30.30)
Region 1,13.79,(10.86 - 17.36),42.83,(37.25 - 48.61),26.35,(22.70 - 30.36),29.02,(25.59 - 32.71)
Region 2,12.83,(9.73 - 16.74),42.72,(36.21 - 49.49),22.70,(19.01 - 26.87),25.34,(21.74 - 29.31)
Region 3 (Bernalillo),11.52,(9.00 - 14.64),42.31,(37.41 - 47.36),24.06,(20.69 - 27.79),26.71,(23.58 - 30.10)
Region 4,14.54,(11.16 - 18.73),*,(* - *),30.55,(26.06 - 35.45),32.96,(28.66 - 37.57)
Region 5,11.79,(9.08 - 15.17),42.11,(36.14 - 48.32),25.06,(21.33 - 29.20),27.97,(24.48 - 31.76)
New York,10.22,(9.26 - 11.27),38.05,(36.30 - 39.84),23.74,(22.20 - 25.35),25.89,(24.56 - 27.28)
Region A,8.24,(7.09 - 9.57),31.72,(29.34 - 34.20),21.69,(19.75 - 23.77),23.12,(21.36 - 24.97)
Region 1,8.39,(6.41 - 10.91),31.84,(26.80 - 37.35),23.28,(19.80 - 27.17),24.74,(21.44 - 28.36)
Region 2,8.31,(6.60 - 10.42),31.18,(27.63 - 34.97),20.83,(18.07 - 23.90),22.42,(19.91 - 25.16)
Region 3,9.19,(7.05 - 11.90),36.64,(31.57 - 42.03),25.26,(21.81 - 29.05),26.59,(23.32 - 30.14)
Region 4,7.53,(5.81 - 9.71),29.03,(24.87 - 33.59),19.10,(16.30 - 22.24),20.39,(17.77 - 23.29)
Region B,10.67,(9.24 - 12.30),40.33,(37.19 - 43.55),21.95,(19.88 - 24.17),24.61,(22.70 - 26.62)
Region 5,10.08,(8.24 - 12.27),38.02,(33.97 - 42.24),21.49,(18.84 - 24.40),23.83,(21.37 - 26.48)
Region 6,10.85,(8.55 - 13.67),42.53,(36.98 - 48.28),20.38,(17.26 - 23.90),23.44,(20.45 - 26.72)
Region 7,12.28,(9.77 - 15.32),43.85,(38.20 - 49.67),25.90,(22.43 - 29.71),28.84,(25.56 - 32.36)
Region C,11.56,(10.17 - 13.11),42.05,(39.44 - 44.71),26.88,(24.76 - 29.12),29.39,(27.51 - 31.35)
Region 8,11.76,(9.27 - 14.80),45.17,(39.75 - 50.71),26.57,(23.02 - 30.45),29.49,(26.17 - 33.04)
Region 9,12.41,(9.83 - 15.54),41.21,(35.82 - 46.83),27.68,(24.10 - 31.57),29.92,(26.57 - 33.50)
Region 10,12.19,(9.39 - 15.67),40.28,(34.49 - 46.36),28.20,(24.23 - 32.54),30.71,(26.99 - 34.69)
Region 11,10.57,(8.37 - 13.26),41.29,(36.25 - 46.51),24.17,(20.90 - 27.77),27.06,(23.98 - 30.37)
Region 12,11.38,(9.01 - 14.27),41.70,(36.72 - 46.85),28.45,(24.86 - 32.34),30.48,(27.16 - 34.02)
Region D,14.36,(12.28 - 16.74),47.70,(43.53 - 51.90),31.07,(28.21 - 34.09),33.88,(31.20 - 36.66)
Region 13,14.83,(11.43 - 19.01),*,(* - *),28.66,(24.64 - 33.05),31.45,(27.54 - 35.64)
Region 14,13.82,(10.82 - 17.49),48.49,(42.23 - 54.79),32.42,(28.16 - 36.99),35.21,(31.18 - 39.46)
Region 15,14.47,(11.31 - 18.32),*,(* - *),31.92,(27.63 - 36.55),34.74,(30.63 - 39.08)
North Carolina,11.46,(9.91 - 13.22),43.58,(40.28 - 46.93),30.69,(28.02 - 33.50),32.52,(30.08 - 35.05)
CenterPoint/Guilford**,10.86,(8.54 - 13.71),41.41,(35.55 - 47.53),29.63,(25.81 - 33.74),31.26,(27.61 - 35.16)
Guilford,9.91,(7.33 - 13.28),*,(* - *),28.01,(23.52 - 32.98),29.68,(25.34 - 34.42)
Durham,9.09,(7.05 - 11.64),38.38,(32.70 - 44.39),25.39,(21.70 - 29.46),27.32,(23.84 - 31.10)
East Carolina,*,(* - *),*,(* - *),31.77,(26.75 - 37.26),34.12,(29.26 - 39.33)
Eastpointe,10.51,(7.84 - 13.95),*,(* - *),33.92,(28.67 - 39.58),35.34,(30.36 - 40.66)
ECCS,11.81,(8.81 - 15.64),*,(* - *),30.80,(26.18 - 35.83),33.45,(28.89 - 38.35)
Mecklenburg,10.03,(7.54 - 13.23),*,(* - *),26.17,(21.98 - 30.86),27.84,(23.82 - 32.26)
Pathways,14.67,(11.39 - 18.69),49.52,(42.72 - 56.34),37.00,(32.01 - 42.28),38.54,(33.85 - 43.46)
PBH,12.14,(9.30 - 15.69),*,(* - *),31.16,(26.43 - 36.31),32.91,(28.37 - 37.79)
Sandhills,12.59,(9.28 - 16.87),*,(* - *),33.48,(28.39 - 38.99),34.96,(29.99 - 40.28)
Smoky Mountain,*,(* - *),*,(* - *),*,(* - *),36.10,(31.13 - 41.39)
Western Highlands,*,(* - *),*,(* - *),30.92,(26.18 - 36.11),33.05,(28.40 - 38.05)
North Dakota,12.99,(11.18 - 15.03),45.11,(42.08 - 48.18),27.78,(25.21 - 30.51),31.00,(28.77 - 33.33)
Badlands and West Central,14.09,(11.21 - 17.56),46.14,(40.71 - 51.67),27.33,(23.64 - 31.36),30.27,(26.85 - 33.92)
Lake Region and South Central,14.91,(11.43 - 19.21),*,(* - *),28.00,(23.41 - 33.11),30.75,(26.37 - 35.50)
North Central and Northwest,12.41,(9.55 - 15.98),47.69,(41.32 - 54.14),28.76,(24.58 - 33.32),31.83,(27.93 - 36.00)
Northeast,12.37,(9.55 - 15.89),43.42,(37.73 - 49.29),27.85,(23.56 - 32.60),32.07,(28.22 - 36.18)
Southeast,11.32,(8.89 - 14.31),43.93,(39.18 - 48.79),27.48,(24.08 - 31.16),30.82,(27.75 - 34.08)
Ohio,13.64,(12.60 - 14.74),49.02,(47.34 - 50.71),31.50,(29.89 - 33.16),33.97,(32.56 - 35.40)
"Boards 2, 46, 55, and 68",14.14,(11.35 - 17.48),51.68,(46.09 - 57.24),33.75,(29.72 - 38.02),36.20,(32.47 - 40.11)
"Boards 3, 52, and 85",12.99,(10.21 - 16.38),51.33,(45.29 - 57.34),30.61,(26.44 - 35.12),33.57,(29.62 - 37.75)
Boards 4 and 78,15.01,(11.74 - 19.00),*,(* - *),33.96,(29.36 - 38.88),36.07,(31.65 - 40.73)
Boards 5 and 60,14.46,(11.52 - 17.99),45.32,(40.16 - 50.58),34.53,(30.34 - 38.97),36.42,(32.62 - 40.41)
"Boards 7, 15, 41, 79, and 84",14.08,(11.03 - 17.79),47.08,(41.79 - 52.45),33.27,(29.12 - 37.69),34.98,(31.12 - 39.06)
"Boards 8, 13, and 83",13.67,(10.89 - 17.02),50.27,(43.96 - 56.57),31.03,(27.15 - 35.21),33.59,(29.83 - 37.56)
Board 9 (Butler),13.60,(10.47 - 17.48),50.71,(44.37 - 57.02),32.10,(28.00 - 36.50),35.13,(31.22 - 39.25)
Board 12,15.04,(12.08 - 18.58),49.55,(43.41 - 55.71),31.55,(27.54 - 35.84),34.46,(30.66 - 38.48)
Boards 18 and 47,11.87,(9.90 - 14.17),47.10,(43.03 - 51.22),30.04,(26.99 - 33.29),32.26,(29.49 - 35.17)
"Boards 20, 32, 54, and 69",12.90,(10.10 - 16.33),48.02,(41.79 - 54.32),31.80,(27.70 - 36.21),34.03,(30.17 - 38.10)
"Boards 21, 39, 51, 70, and 80",13.71,(10.86 - 17.16),52.62,(46.32 - 58.83),33.93,(29.73 - 38.39),36.39,(32.37 - 40.61)
"Boards 22, 74, and 87",14.53,(11.55 - 18.13),53.67,(47.20 - 60.02),33.47,(29.09 - 38.14),36.68,(32.53 - 41.04)
Boards 23 and 45,14.32,(11.24 - 18.07),45.75,(39.26 - 52.39),30.18,(26.30 - 34.37),32.42,(28.67 - 36.40)
Board 25 (Franklin),12.95,(10.60 - 15.73),47.37,(43.35 - 51.42),30.23,(26.81 - 33.88),32.78,(29.68 - 36.03)
"Boards 27, 71, and 73",17.21,(13.86 - 21.17),55.17,(48.69 - 61.48),38.29,(33.84 - 42.96),40.51,(36.28 - 44.89)
"Boards 28, 43, and 67",17.44,(14.06 - 21.43),49.67,(43.86 - 55.48),28.76,(25.09 - 32.74),31.79,(28.32 - 35.48)
Board 31 (Hamilton),12.25,(9.77 - 15.26),45.96,(40.65 - 51.36),28.28,(24.73 - 32.12),30.83,(27.49 - 34.37)
Board 48 (Lucas),13.39,(10.47 - 16.97),46.32,(40.80 - 51.93),31.92,(27.86 - 36.28),34.05,(30.24 - 38.07)
Boards 50 and 76,13.94,(11.12 - 17.33),52.32,(46.56 - 58.03),31.26,(27.27 - 35.55),34.17,(30.40 - 38.15)
Board 57 (Montgomery),12.83,(10.21 - 16.01),42.88,(37.26 - 48.68),29.36,(25.60 - 33.43),31.29,(27.73 - 35.09)
Board 77 (Summit),13.53,(10.71 - 16.95),53.60,(47.90 - 59.20),31.83,(27.95 - 35.98),34.67,(31.01 - 38.52)
Oklahoma,14.08,(12.11 - 16.31),50.22,(46.85 - 53.59),35.37,(32.39 - 38.47),37.67,(34.98 - 40.44)
Central,13.62,(10.39 - 17.67),*,(* - *),36.01,(31.17 - 41.16),38.25,(33.69 - 43.02)
East Central,15.11,(11.33 - 19.86),*,(* - *),38.35,(32.92 - 44.08),40.50,(35.30 - 45.93)
Northeast,14.45,(11.22 - 18.41),*,(* - *),34.11,(29.55 - 38.98),36.77,(32.42 - 41.35)
Northwest and Southwest,15.53,(12.04 - 19.80),*,(* - *),35.47,(30.55 - 40.71),38.49,(33.83 - 43.36)
Oklahoma County,12.84,(9.84 - 16.58),47.64,(41.34 - 54.01),33.73,(28.97 - 38.83),35.77,(31.33 - 40.46)
Southeast,15.58,(12.04 - 19.92),55.63,(48.84 - 62.21),40.99,(35.69 - 46.50),43.13,(38.16 - 48.24)
Tulsa County,12.26,(9.30 - 15.99),44.16,(37.65 - 50.87),30.68,(26.45 - 35.27),32.60,(28.59 - 36.88)
Oregon,13.79,(11.96 - 15.85),43.56,(40.45 - 46.71),28.60,(25.97 - 31.39),30.64,(28.27 - 33.13)
Region 1 (Multnomah),14.14,(11.02 - 17.97),44.98,(39.05 - 51.05),29.61,(25.42 - 34.18),31.53,(27.58 - 35.77)
Region 2,10.69,(8.26 - 13.73),39.13,(33.36 - 45.22),23.65,(20.07 - 27.64),25.64,(22.22 - 29.40)
Region 3,15.22,(12.34 - 18.63),43.52,(38.97 - 48.19),29.48,(25.65 - 33.62),31.65,(28.18 - 35.34)
Region 4,15.74,(12.27 - 19.97),48.29,(41.58 - 55.07),32.26,(27.60 - 37.30),34.27,(29.88 - 38.95)
Region 5 (Central),13.97,(10.53 - 18.31),*,(* - *),29.63,(24.97 - 34.76),31.49,(26.87 - 36.51)
Region 6 (Eastern),13.76,(10.53 - 17.78),*,(* - *),30.33,(25.51 - 35.63),32.39,(27.69 - 37.47)
Pennsylvania,13.21,(12.04 - 14.48),45.43,(43.40 - 47.46),30.45,(28.80 - 32.15),32.56,(31.12 - 34.04)
Region 1 (Allegheny),13.39,(10.92 - 16.31),46.38,(41.67 - 51.15),30.68,(27.09 - 34.52),32.77,(29.47 - 36.25)
"Regions 3, 8, 9, and 51",15.46,(12.35 - 19.18),51.52,(45.41 - 57.58),33.12,(29.05 - 37.46),35.81,(31.98 - 39.83)
"Regions 4, 11, 37, and 49",15.52,(12.54 - 19.05),48.74,(43.21 - 54.31),32.91,(29.11 - 36.95),35.07,(31.53 - 38.78)
"Regions 5, 18, 23, 24, and 46",14.47,(11.24 - 18.42),*,(* - *),30.34,(26.13 - 34.91),32.51,(28.45 - 36.86)
"Regions 6, 12, 16, 31, 35, 45, and 47",16.22,(13.03 - 20.02),49.78,(44.08 - 55.47),33.68,(29.77 - 37.82),36.71,(33.12 - 40.46)
"Regions 7, 13, 20, and 33",11.30,(9.36 - 13.58),43.99,(39.97 - 48.09),25.87,(23.12 - 28.83),28.32,(25.79 - 30.99)
"Regions 10, 15, 27, 32, 43, and 44",16.34,(13.06 - 20.26),52.64,(46.36 - 58.83),35.50,(31.21 - 40.03),37.74,(33.69 - 41.96)
Regions 17 and 21,13.87,(10.85 - 17.56),46.31,(40.07 - 52.67),30.94,(26.87 - 35.33),33.36,(29.49 - 37.46)
"Regions 19, 26, 28, and 42",12.87,(10.35 - 15.88),43.49,(38.25 - 48.88),29.43,(25.88 - 33.24),31.30,(27.98 - 34.83)
"Regions 22, 38, 40, 41, and 48",15.51,(12.54 - 19.03),51.76,(46.63 - 56.85),35.07,(31.13 - 39.23),37.15,(33.50 - 40.94)
Regions 29 and 34,11.24,(8.68 - 14.44),42.15,(36.00 - 48.55),27.06,(23.34 - 31.13),29.12,(25.52 - 33.02)
Regions 30 and 50,14.16,(11.21 - 17.73),46.09,(40.11 - 52.19),30.46,(26.61 - 34.61),32.57,(28.90 - 36.46)
Region 36 (Philadelphia),10.50,(8.38 - 13.08),36.38,(32.34 - 40.62),31.51,(27.95 - 35.29),32.30,(29.15 - 35.62)
Rhode Island,10.49,(8.83 - 12.43),42.99,(39.55 - 46.50),26.36,(23.63 - 29.28),28.99,(26.52 - 31.58)
Bristol and Newport,11.03,(8.17 - 14.73),*,(* - *),22.45,(18.59 - 26.85),26.19,(22.39 - 30.39)
Kent,11.42,(8.63 - 14.95),*,(* - *),27.59,(23.29 - 32.36),29.96,(25.85 - 34.42)
Providence,10.01,(8.02 - 12.43),41.32,(37.15 - 45.62),27.54,(24.19 - 31.17),29.81,(26.80 - 33.01)
Washington,11.08,(8.36 - 14.55),*,(* - *),23.06,(19.19 - 27.44),26.67,(22.82 - 30.92)
South Carolina,11.51,(9.91 - 13.32),44.50,(41.21 - 47.83),30.81,(28.06 - 33.71),32.75,(30.24 - 35.36)
Region 1,11.98,(9.44 - 15.09),41.51,(35.74 - 47.52),28.67,(24.72 - 32.98),30.41,(26.64 - 34.45)
Region 2,12.32,(9.83 - 15.34),47.38,(42.40 - 52.42),32.21,(28.31 - 36.36),34.46,(30.90 - 38.21)
Region 3,11.20,(8.59 - 14.48),45.82,(39.61 - 52.17),34.15,(29.37 - 39.27),35.70,(31.19 - 40.47)
Region 4,10.32,(8.03 - 13.17),43.09,(37.48 - 48.88),29.10,(25.12 - 33.43),31.14,(27.44 - 35.11)
South Dakota,14.58,(12.66 - 16.72),48.72,(45.46 - 51.99),30.94,(28.27 - 33.75),33.67,(31.27 - 36.16)
Region 1,14.10,(11.08 - 17.78),48.54,(42.10 - 55.03),30.47,(26.00 - 35.34),33.47,(29.31 - 37.91)
Region 2,13.15,(10.37 - 16.54),47.62,(42.23 - 53.07),30.40,(26.58 - 34.51),32.89,(29.34 - 36.64)
Region 3,15.47,(12.18 - 19.45),47.30,(41.70 - 52.98),30.49,(26.36 - 34.95),33.59,(29.82 - 37.58)
Region 4,16.08,(12.17 - 20.95),*,(* - *),32.64,(27.83 - 37.84),35.36,(30.72 - 40.28)
Region 5,14.93,(11.30 - 19.47),*,(* - *),30.27,(25.67 - 35.29),32.75,(28.36 - 37.48)
Region 6,*,(* - *),*,(* - *),30.23,(25.27 - 35.70),32.86,(28.01 - 38.11)
Region 7,15.33,(11.89 - 19.55),*,(* - *),32.51,(28.06 - 37.29),35.22,(30.95 - 39.74)
Tennessee,12.55,(10.86 - 14.47),47.83,(44.69 - 50.98),34.61,(31.74 - 37.59),36.39,(33.79 - 39.07)
Region 1,14.74,(11.23 - 19.11),*,(* - *),36.13,(31.17 - 41.40),37.97,(33.22 - 42.96)
Region 2,15.26,(12.11 - 19.06),51.19,(45.02 - 57.33),36.97,(32.37 - 41.82),38.80,(34.47 - 43.32)
Region 3,14.13,(11.07 - 17.88),54.24,(47.90 - 60.44),36.87,(32.18 - 41.83),39.17,(34.77 - 43.75)
Region 4 (Davidson),11.06,(8.28 - 14.63),43.86,(37.52 - 50.39),30.73,(26.30 - 35.55),32.47,(28.27 - 36.98)
Region 5,12.14,(9.45 - 15.47),47.81,(41.78 - 53.91),34.16,(29.65 - 38.98),36.03,(31.81 - 40.47)
Region 6,14.31,(11.07 - 18.31),52.12,(45.28 - 58.89),39.06,(33.77 - 44.62),40.87,(35.92 - 46.00)
Region 7 (Shelby),7.89,(5.82 - 10.60),35.46,(29.40 - 42.02),27.92,(23.65 - 32.63),29.05,(25.03 - 33.42)
Texas,9.82,(8.90 - 10.82),38.41,(36.67 - 40.18),27.14,(25.58 - 28.76),28.93,(27.59 - 30.31)
Region 1,13.09,(10.12 - 16.77),44.97,(39.09 - 51.00),29.40,(25.54 - 33.59),32.21,(28.58 - 36.07)
Region 2,13.07,(9.97 - 16.94),*,(* - *),32.47,(28.20 - 37.05),35.28,(31.21 - 39.57)
Region 3,9.03,(7.72 - 10.53),39.16,(36.38 - 42.01),27.21,(24.85 - 29.71),28.98,(26.89 - 31.16)
Region 3a,8.81,(7.21 - 10.73),37.95,(34.32 - 41.72),25.76,(22.87 - 28.87),27.54,(24.97 - 30.28)
Region 3bc,9.42,(7.53 - 11.71),41.22,(37.18 - 45.38),29.77,(26.54 - 33.21),31.48,(28.56 - 34.56)
Region 4,11.14,(8.71 - 14.14),44.47,(38.63 - 50.46),32.50,(28.29 - 37.02),34.27,(30.33 - 38.44)
Region 5,11.20,(8.63 - 14.41),41.74,(35.72 - 48.02),33.22,(28.83 - 37.92),34.55,(30.44 - 38.91)
Region 6,9.57,(8.03 - 11.38),34.83,(31.69 - 38.10),26.36,(23.90 - 28.98),27.66,(25.44 - 29.99)
Region 6a,9.29,(7.64 - 11.26),33.97,(30.62 - 37.50),25.94,(23.31 - 28.75),27.17,(24.80 - 29.68)
Region 6bc,12.01,(9.14 - 15.61),42.05,(35.47 - 48.92),29.78,(25.72 - 34.19),31.59,(27.64 - 35.83)
Region 7,9.85,(8.18 - 11.82),38.72,(34.94 - 42.64),26.85,(24.30 - 29.56),29.01,(26.68 - 31.46)
Region 7a,9.15,(7.16 - 11.62),36.50,(31.54 - 41.76),24.81,(21.89 - 27.98),26.71,(23.94 - 29.68)
Region 7bcd,10.97,(8.50 - 14.04),41.48,(36.29 - 46.86),30.47,(26.61 - 34.63),32.84,(29.33 - 36.56)
Region 8,10.16,(8.10 - 12.68),38.13,(33.34 - 43.17),25.65,(22.50 - 29.07),27.58,(24.66 - 30.71)
Region 9,11.74,(9.01 - 15.16),43.57,(37.58 - 49.74),28.62,(24.63 - 32.97),31.11,(27.30 - 35.19)
Region 10,9.46,(7.19 - 12.36),35.28,(29.26 - 41.81),22.88,(19.37 - 26.81),25.03,(21.63 - 28.76)
Region 11,9.13,(7.51 - 11.06),35.24,(31.40 - 39.29),24.56,(21.78 - 27.57),26.42,(23.87 - 29.13)
Region 11abd,9.71,(7.66 - 12.24),38.24,(33.17 - 43.59),26.08,(22.59 - 29.90),28.15,(24.92 - 31.62)
Region 11c (Hidalgo),8.15,(6.13 - 10.76),29.98,(24.74 - 35.79),21.69,(18.13 - 25.72),23.18,(19.76 - 26.99)
