State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Northern,29.37,(25.43 - 33.64),13.10,(10.47 - 16.26),29.88,(25.48 - 34.68),27.38,(23.53 - 31.60)
Oakland,28.25,(24.91 - 31.86),16.48,(13.70 - 19.71),30.73,(26.91 - 34.84),29.00,(25.56 - 32.70)
Pathways and Western,30.02,(25.33 - 35.17),13.76,(10.63 - 17.64),32.17,(26.60 - 38.30),29.29,(24.40 - 34.72)
Riverhaven,30.11,(25.40 - 35.27),20.09,(15.99 - 24.91),32.91,(27.60 - 38.70),31.24,(26.46 - 36.46)
Saginaw,28.73,(24.09 - 33.86),16.42,(12.83 - 20.76),35.70,(29.89 - 41.97),32.86,(27.71 - 38.46)
Southeast,33.07,(29.53 - 36.81),19.09,(16.27 - 22.26),35.55,(31.55 - 39.76),33.41,(29.86 - 37.17)
St. Clair,30.24,(25.76 - 35.12),17.26,(13.56 - 21.72),33.68,(28.42 - 39.37),31.51,(26.78 - 36.65)
Washtenaw,25.88,(21.97 - 30.22),13.47,(10.59 - 16.99),28.19,(23.49 - 33.42),25.51,(21.47 - 30.02)
Minnesota,29.39,(26.67 - 32.26),16.02,(13.97 - 18.30),30.57,(27.58 - 33.74),28.45,(25.84 - 31.20)
Regions 1 and 2,30.06,(24.91 - 35.77),14.17,(10.57 - 18.73),31.11,(25.16 - 37.75),28.50,(23.24 - 34.41)
Regions 3 and 4,31.62,(27.03 - 36.60),17.31,(13.48 - 21.94),31.62,(26.49 - 37.25),29.30,(24.80 - 34.25)
Regions 5 and 6,28.53,(24.12 - 33.40),15.89,(12.51 - 19.97),30.37,(25.10 - 36.21),28.10,(23.51 - 33.21)
Region 7A (Hennepin),27.71,(23.09 - 32.85),15.02,(11.76 - 19.00),28.49,(23.49 - 34.09),26.78,(22.29 - 31.81)
Region 7B (Ramsey),29.08,(23.62 - 35.22),17.50,(13.43 - 22.47),32.07,(26.17 - 38.60),29.91,(24.65 - 35.76)
Region 7C,29.69,(25.16 - 34.66),16.12,(12.50 - 20.55),31.14,(25.91 - 36.90),29.06,(24.39 - 34.21)
Mississippi,42.15,(38.89 - 45.48),28.98,(26.24 - 31.88),50.01,(46.70 - 53.33),46.71,(43.85 - 49.60)
Region 1,40.97,(35.69 - 46.46),28.06,(23.47 - 33.14),48.51,(43.00 - 54.05),45.41,(40.57 - 50.34)
Region 2,*,(* - *),*,(* - *),*,(* - *),54.89,(48.49 - 61.14)
Region 3,43.17,(37.48 - 49.04),30.01,(24.90 - 35.66),51.65,(45.22 - 58.02),47.99,(42.38 - 53.64)
Region 4,37.70,(32.80 - 42.87),26.85,(22.12 - 32.17),46.09,(40.32 - 51.97),43.11,(37.99 - 48.37)
Region 5,43.63,(37.10 - 50.40),*,(* - *),*,(* - *),52.28,(45.65 - 58.82)
Region 6,38.80,(32.63 - 45.34),*,(* - *),*,(* - *),41.84,(35.59 - 48.36)
Region 7,45.25,(39.20 - 51.44),26.66,(21.44 - 32.62),48.69,(42.28 - 55.14),45.65,(39.90 - 51.51)
Missouri,32.79,(30.00 - 35.70),20.57,(18.19 - 23.18),37.24,(34.08 - 40.51),34.85,(32.07 - 37.74)
Central,35.08,(29.45 - 41.16),19.36,(14.90 - 24.77),38.38,(32.21 - 44.96),35.10,(29.67 - 40.95)
Eastern,29.55,(25.98 - 33.39),19.70,(16.42 - 23.45),34.99,(30.67 - 39.58),32.87,(29.01 - 36.98)
Eastern (St. Louis City and County),28.89,(24.59 - 33.60),20.08,(16.08 - 24.79),35.33,(30.10 - 40.93),33.21,(28.55 - 38.23)
Eastern (excluding St. Louis),30.66,(25.46 - 36.41),19.02,(14.56 - 24.45),34.40,(28.35 - 41.01),32.26,(26.80 - 38.24)
Northwest,35.01,(30.79 - 39.48),20.53,(17.20 - 24.30),39.14,(34.35 - 44.15),36.59,(32.32 - 41.09)
Northwest (Jackson),34.46,(29.07 - 40.27),20.47,(16.11 - 25.65),39.14,(33.16 - 45.47),36.73,(31.33 - 42.49)
Northwest (excluding Jackson),35.50,(30.01 - 41.39),20.57,(16.26 - 25.66),*,(* - *),36.48,(30.65 - 42.73)
Southeast,34.87,(29.67 - 40.45),23.24,(18.26 - 29.08),40.46,(34.07 - 47.20),38.11,(32.36 - 44.22)
Southwest,33.77,(28.62 - 39.33),21.92,(17.46 - 27.14),35.99,(30.20 - 42.22),33.98,(28.80 - 39.58)
Montana,27.31,(24.57 - 30.24),14.43,(12.58 - 16.50),29.98,(27.08 - 33.05),27.70,(25.17 - 30.38)
Region 1,30.10,(24.76 - 36.05),18.60,(14.03 - 24.26),*,(* - *),34.88,(28.77 - 41.54)
Region 2,33.06,(27.73 - 38.87),20.20,(15.97 - 25.22),37.61,(31.29 - 44.39),35.08,(29.45 - 41.15)
Region 3,31.50,(26.80 - 36.60),16.70,(13.11 - 21.04),34.00,(28.89 - 39.50),31.69,(27.12 - 36.65)
Region 4,23.11,(19.36 - 27.35),10.04,(7.77 - 12.88),24.86,(20.46 - 29.84),22.47,(18.69 - 26.77)
Region 5,24.08,(20.22 - 28.41),13.64,(10.81 - 17.06),26.29,(22.05 - 31.03),24.44,(20.69 - 28.62)
Nebraska,36.90,(33.77 - 40.14),18.13,(16.00 - 20.48),37.70,(34.47 - 41.04),34.55,(31.78 - 37.43)
Regions 1 and 2,38.39,(33.03 - 44.04),19.87,(15.78 - 24.71),42.39,(36.26 - 48.75),39.13,(33.67 - 44.88)
Region 1,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 2,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 3,44.86,(38.99 - 50.86),24.87,(19.99 - 30.49),48.99,(42.53 - 55.49),45.14,(39.52 - 50.89)
Region 4,39.29,(33.22 - 45.72),23.24,(18.00 - 29.45),*,(* - *),40.42,(34.27 - 46.89)
Region 5,36.49,(31.50 - 41.80),16.41,(13.24 - 20.16),36.11,(31.11 - 41.42),32.58,(28.31 - 37.17)
Region 6,33.67,(29.49 - 38.13),15.30,(12.39 - 18.76),32.18,(27.70 - 37.01),29.55,(25.66 - 33.76)
Nevada,29.57,(26.40 - 32.96),20.25,(17.72 - 23.03),35.97,(32.53 - 39.56),33.91,(30.86 - 37.09)
Clark,29.33,(25.66 - 33.29),20.70,(17.76 - 23.98),36.62,(32.61 - 40.83),34.55,(30.98 - 38.30)
Rural,31.43,(25.98 - 37.44),19.60,(14.76 - 25.55),*,(* - *),34.23,(28.28 - 40.72)
Washoe,29.16,(24.15 - 34.72),18.82,(15.03 - 23.31),32.60,(26.95 - 38.81),30.72,(25.66 - 36.29)
New Hampshire,21.93,(19.35 - 24.76),11.29,(9.51 - 13.35),26.30,(23.49 - 29.31),24.28,(21.79 - 26.95)
Central,25.57,(21.82 - 29.71),12.71,(10.19 - 15.75),28.85,(24.77 - 33.31),26.54,(22.92 - 30.50)
Central 1,26.40,(21.60 - 31.83),11.97,(8.81 - 16.08),27.81,(22.59 - 33.71),25.36,(20.75 - 30.61)
Central 2,24.81,(20.18 - 30.10),13.53,(10.36 - 17.47),29.83,(24.53 - 35.72),27.65,(22.92 - 32.94)
Northern,22.82,(18.35 - 28.01),10.39,(7.56 - 14.13),26.65,(21.15 - 32.99),24.28,(19.41 - 29.92)
Southern,20.20,(17.32 - 23.41),10.73,(8.68 - 13.19),24.99,(21.74 - 28.55),23.16,(20.26 - 26.35)
Southern 1 (Rockingham),18.33,(14.62 - 22.74),10.70,(7.98 - 14.19),23.42,(18.73 - 28.86),21.91,(17.66 - 26.84)
Southern 2,21.36,(17.83 - 25.37),10.75,(8.31 - 13.79),25.98,(21.96 - 30.45),23.94,(20.37 - 27.91)
New Jersey,28.14,(25.50 - 30.95),17.38,(15.20 - 19.80),38.51,(35.00 - 42.14),35.70,(32.60 - 38.92)
Central,27.24,(22.86 - 32.12),14.59,(11.31 - 18.63),33.11,(27.48 - 39.27),30.70,(25.68 - 36.23)
Metropolitan,29.91,(25.76 - 34.42),21.86,(17.93 - 26.37),44.60,(38.97 - 50.37),41.42,(36.45 - 46.57)
Northern,27.90,(23.87 - 32.32),18.18,(14.75 - 22.20),40.01,(34.66 - 45.60),37.28,(32.49 - 42.33)
Southern,27.52,(23.11 - 32.42),14.26,(11.06 - 18.20),35.57,(30.13 - 41.42),32.59,(27.80 - 37.77)
New Mexico,28.83,(25.99 - 31.85),21.09,(18.78 - 23.60),41.90,(38.69 - 45.17),38.68,(35.92 - 41.51)
Region 1,28.61,(24.38 - 33.25),20.79,(16.89 - 25.32),41.42,(35.84 - 47.22),38.06,(33.20 - 43.17)
Region 2,22.77,(18.48 - 27.72),18.71,(14.66 - 23.58),36.45,(30.52 - 42.83),34.12,(28.80 - 39.87)
Region 3 (Bernalillo),27.50,(23.31 - 32.13),19.11,(15.74 - 23.00),39.51,(34.52 - 44.74),36.55,(32.18 - 41.15)
Region 4,32.67,(26.92 - 38.99),23.52,(18.41 - 29.54),47.09,(40.56 - 53.72),43.12,(37.35 - 49.09)
Region 5,32.49,(27.69 - 37.68),24.07,(19.70 - 29.06),47.61,(41.58 - 53.71),43.57,(38.37 - 48.92)
New York,27.98,(26.32 - 29.70),18.37,(17.06 - 19.76),36.50,(34.62 - 38.42),33.77,(32.15 - 35.43)
Region A,28.11,(25.67 - 30.68),22.32,(20.27 - 24.51),38.60,(35.87 - 41.41),36.30,(33.89 - 38.77)
Region 1,32.98,(28.18 - 38.16),27.86,(22.98 - 33.33),47.93,(41.99 - 53.92),44.48,(39.28 - 49.81)
Region 2,26.54,(23.06 - 30.33),21.33,(18.31 - 24.71),38.12,(34.00 - 42.42),35.54,(31.95 - 39.29)
Region 3,24.91,(20.66 - 29.72),16.22,(12.95 - 20.12),28.93,(24.25 - 34.11),27.46,(23.20 - 32.17)
Region 4,28.29,(24.41 - 32.53),23.84,(20.21 - 27.89),41.74,(36.86 - 46.78),39.42,(35.07 - 43.96)
Region B,27.85,(25.46 - 30.37),17.49,(15.40 - 19.79),36.27,(33.37 - 39.27),33.55,(31.01 - 36.20)
Region 5,28.68,(25.51 - 32.07),17.37,(14.49 - 20.69),37.24,(33.31 - 41.35),34.43,(30.97 - 38.07)
Region 6,26.77,(22.80 - 31.15),19.32,(15.62 - 23.65),35.48,(30.41 - 40.89),33.25,(28.72 - 38.10)
Region 7,26.91,(23.12 - 31.07),15.46,(12.26 - 19.31),34.32,(29.33 - 39.68),31.23,(26.89 - 35.92)
Region C,27.14,(24.86 - 29.56),13.97,(12.33 - 15.78),33.18,(30.57 - 35.91),29.99,(27.74 - 32.34)
Region 8,23.15,(19.44 - 27.32),12.64,(9.82 - 16.12),28.79,(24.35 - 33.67),26.25,(22.35 - 30.55)
Region 9,29.23,(25.07 - 33.77),14.93,(11.84 - 18.66),34.47,(29.33 - 40.00),31.22,(26.78 - 36.04)
Region 10,29.10,(24.17 - 34.57),12.08,(9.20 - 15.70),30.70,(25.24 - 36.77),26.79,(22.24 - 31.89)
Region 11,25.86,(21.99 - 30.15),14.20,(11.21 - 17.82),34.98,(30.14 - 40.15),31.46,(27.28 - 35.97)
Region 12,29.26,(25.12 - 33.79),15.10,(12.17 - 18.57),35.32,(30.50 - 40.46),32.21,(28.01 - 36.73)
Region D,30.28,(27.18 - 33.56),16.35,(13.86 - 19.20),35.80,(32.02 - 39.76),32.51,(29.23 - 35.97)
Region 13,30.56,(25.46 - 36.19),16.68,(12.56 - 21.83),36.01,(29.92 - 42.59),32.83,(27.45 - 38.69)
Region 14,30.09,(25.47 - 35.15),17.02,(13.24 - 21.61),33.71,(28.33 - 39.55),30.80,(26.09 - 35.94)
Region 15,30.21,(25.53 - 35.34),15.37,(11.79 - 19.80),37.66,(31.73 - 44.00),33.92,(28.75 - 39.50)
North Carolina,29.50,(26.79 - 32.35),20.65,(18.35 - 23.17),36.23,(33.05 - 39.54),34.03,(31.24 - 36.94)
CenterPoint/Guilford**,28.65,(24.20 - 33.55),20.21,(16.25 - 24.85),36.48,(30.90 - 42.45),34.23,(29.18 - 39.66)
Guilford,26.88,(21.62 - 32.88),18.62,(13.99 - 24.34),*,(* - *),31.83,(25.85 - 38.47)
Durham,28.17,(23.76 - 33.04),18.68,(14.78 - 23.33),32.28,(27.16 - 37.87),30.26,(25.70 - 35.25)
East Carolina,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Eastpointe,28.67,(23.30 - 34.73),22.90,(17.68 - 29.12),*,(* - *),*,(* - *)
ECCS,29.32,(23.62 - 35.75),16.40,(12.13 - 21.78),*,(* - *),*,(* - *)
Mecklenburg,29.21,(24.05 - 34.97),20.28,(15.79 - 25.65),35.86,(29.64 - 42.58),33.80,(28.18 - 39.91)
Pathways,30.57,(25.55 - 36.08),23.19,(18.29 - 28.94),36.55,(30.66 - 42.86),34.91,(29.55 - 40.68)
PBH,29.03,(24.07 - 34.55),21.49,(16.60 - 27.36),*,(* - *),35.46,(29.56 - 41.84)
Sandhills,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Smoky Mountain,*,(* - *),19.53,(14.72 - 25.45),*,(* - *),*,(* - *)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
North Dakota,37.27,(34.34 - 40.29),20.65,(18.41 - 23.09),39.56,(36.30 - 42.93),36.03,(33.30 - 38.86)
Badlands and West Central,35.82,(31.27 - 40.65),23.97,(19.71 - 28.82),42.12,(36.65 - 47.78),39.28,(34.52 - 44.25)
Lake Region and South Central,36.96,(31.45 - 42.83),22.36,(17.52 - 28.08),*,(* - *),37.23,(31.32 - 43.55)
North Central and Northwest,40.68,(34.97 - 46.65),24.34,(19.56 - 29.86),46.26,(40.10 - 52.54),42.70,(37.30 - 48.27)
Northeast,36.33,(30.97 - 42.06),16.75,(13.25 - 20.96),*,(* - *),29.96,(24.99 - 35.45)
Southeast,37.10,(32.58 - 41.86),18.35,(15.06 - 22.17),34.54,(30.15 - 39.21),31.22,(27.53 - 35.17)
Ohio,32.57,(31.04 - 34.13),18.54,(17.33 - 19.82),35.92,(34.18 - 37.70),33.48,(31.96 - 35.03)
"Boards 2, 46, 55, and 68",37.98,(33.44 - 42.74),24.14,(19.88 - 28.99),43.21,(38.02 - 48.55),40.60,(35.96 - 45.42)
"Boards 3, 52, and 85",32.92,(27.89 - 38.39),18.67,(14.57 - 23.60),33.38,(27.44 - 39.91),31.28,(25.95 - 37.17)
Boards 4 and 78,33.54,(28.40 - 39.10),19.89,(15.46 - 25.21),38.88,(32.81 - 45.32),36.55,(31.04 - 42.43)
Boards 5 and 60,38.23,(33.19 - 43.54),18.90,(15.14 - 23.34),37.70,(32.18 - 43.56),34.38,(29.58 - 39.53)
"Boards 7, 15, 41, 79, and 84",38.17,(33.00 - 43.62),21.68,(17.84 - 26.08),42.00,(36.15 - 48.09),39.50,(34.26 - 44.98)
"Boards 8, 13, and 83",31.24,(26.63 - 36.25),18.51,(14.44 - 23.42),31.16,(25.83 - 37.05),29.49,(24.65 - 34.84)
Board 9 (Butler),33.87,(28.67 - 39.48),17.18,(13.48 - 21.65),35.02,(29.10 - 41.43),32.11,(26.91 - 37.78)
Board 12,29.65,(25.47 - 34.20),17.08,(13.49 - 21.40),36.50,(30.91 - 42.46),33.34,(28.47 - 38.60)
Boards 18 and 47,30.21,(26.96 - 33.67),17.88,(15.23 - 20.88),34.66,(30.86 - 38.66),32.48,(29.10 - 36.06)
"Boards 20, 32, 54, and 69",36.35,(31.28 - 41.73),21.97,(17.58 - 27.09),42.83,(36.92 - 48.95),39.97,(34.66 - 45.53)
"Boards 21, 39, 51, 70, and 80",35.50,(30.72 - 40.60),23.06,(18.38 - 28.52),39.01,(33.56 - 44.76),36.91,(31.95 - 42.17)
"Boards 22, 74, and 87",30.81,(26.29 - 35.73),15.64,(12.14 - 19.91),34.22,(28.70 - 40.20),31.26,(26.42 - 36.54)
Boards 23 and 45,32.52,(27.77 - 37.65),19.13,(14.85 - 24.29),37.16,(31.53 - 43.16),34.57,(29.52 - 40.00)
Board 25 (Franklin),30.30,(26.44 - 34.46),16.15,(13.56 - 19.12),31.31,(27.35 - 35.57),29.06,(25.61 - 32.76)
"Boards 27, 71, and 73",37.74,(32.85 - 42.90),25.36,(20.57 - 30.83),40.67,(35.27 - 46.30),38.66,(33.76 - 43.80)
"Boards 28, 43, and 67",31.16,(26.96 - 35.69),17.02,(13.79 - 20.82),31.57,(26.76 - 36.81),29.46,(25.23 - 34.08)
Board 31 (Hamilton),30.51,(26.18 - 35.22),15.02,(11.96 - 18.69),32.96,(27.62 - 38.79),30.38,(25.67 - 35.54)
Board 48 (Lucas),32.39,(27.78 - 37.37),16.77,(13.26 - 21.00),34.80,(29.07 - 41.00),32.13,(27.04 - 37.70)
Boards 50 and 76,33.53,(29.24 - 38.11),19.30,(15.62 - 23.60),39.07,(33.84 - 44.57),36.34,(31.68 - 41.27)
Board 57 (Montgomery),32.77,(28.35 - 37.53),19.57,(15.81 - 23.96),38.98,(33.41 - 44.85),36.22,(31.27 - 41.48)
Board 77 (Summit),27.17,(23.13 - 31.62),14.77,(11.66 - 18.53),30.89,(26.06 - 36.19),28.80,(24.46 - 33.55)
Oklahoma,35.86,(32.48 - 39.39),23.33,(20.68 - 26.21),40.79,(37.29 - 44.38),38.08,(35.04 - 41.22)
Central,33.67,(28.06 - 39.78),21.05,(16.42 - 26.58),39.41,(33.15 - 46.03),36.20,(30.74 - 42.05)
East Central,35.68,(29.87 - 41.94),*,(* - *),*,(* - *),37.72,(31.52 - 44.36)
Northeast,32.19,(26.79 - 38.12),19.22,(14.75 - 24.66),37.87,(31.53 - 44.65),34.71,(29.15 - 40.72)
Northwest and Southwest,37.87,(32.02 - 44.10),23.10,(18.26 - 28.77),*,(* - *),40.38,(34.55 - 46.49)
Oklahoma County,38.64,(32.67 - 44.97),26.41,(21.13 - 32.47),42.98,(36.50 - 49.71),40.55,(34.74 - 46.64)
Southeast,38.25,(32.27 - 44.61),25.29,(20.14 - 31.24),*,(* - *),39.16,(33.30 - 45.35)
Tulsa County,33.35,(27.84 - 39.36),22.40,(17.70 - 27.93),39.02,(33.14 - 45.23),36.65,(31.39 - 42.25)
Oregon,24.91,(22.32 - 27.70),13.27,(11.41 - 15.38),25.54,(22.69 - 28.61),23.87,(21.34 - 26.59)
Region 1 (Multnomah),21.17,(17.15 - 25.84),13.66,(10.29 - 17.93),21.53,(16.97 - 26.91),20.55,(16.38 - 25.45)
Region 2,24.30,(20.20 - 28.91),13.64,(10.46 - 17.61),25.15,(20.54 - 30.41),23.67,(19.50 - 28.42)
Region 3,25.34,(21.54 - 29.55),11.19,(8.89 - 13.99),24.88,(20.70 - 29.60),22.76,(19.12 - 26.86)
Region 4,27.34,(22.53 - 32.74),13.88,(10.48 - 18.15),28.10,(22.54 - 34.42),26.33,(21.30 - 32.06)
Region 5 (Central),23.69,(18.58 - 29.70),*,(* - *),*,(* - *),23.78,(18.57 - 29.91)
Region 6 (Eastern),30.59,(25.26 - 36.50),*,(* - *),*,(* - *),*,(* - *)
Pennsylvania,30.26,(28.57 - 32.00),18.13,(16.74 - 19.62),37.05,(35.26 - 38.88),34.38,(32.83 - 35.97)
Region 1 (Allegheny),29.63,(25.96 - 33.58),14.61,(11.94 - 17.75),37.52,(33.09 - 42.17),34.48,(30.58 - 38.60)
"Regions 3, 8, 9, and 51",32.12,(27.49 - 37.14),20.53,(16.41 - 25.37),40.50,(35.05 - 46.19),37.58,(32.74 - 42.69)
"Regions 4, 11, 37, and 49",30.94,(26.69 - 35.53),18.51,(14.95 - 22.68),38.94,(33.76 - 44.38),36.16,(31.54 - 41.06)
"Regions 5, 18, 23, 24, and 46",32.08,(26.93 - 37.72),22.12,(17.32 - 27.81),40.01,(33.88 - 46.47),37.60,(32.07 - 43.48)
"Regions 6, 12, 16, 31, 35, 45, and 47",30.82,(26.41 - 35.62),17.11,(13.66 - 21.22),38.49,(33.43 - 43.81),34.43,(30.08 - 39.06)
"Regions 7, 13, 20, and 33",26.44,(23.60 - 29.49),14.75,(12.32 - 17.56),30.60,(27.21 - 34.21),28.46,(25.46 - 31.67)
"Regions 10, 15, 27, 32, 43, and 44",32.72,(27.89 - 37.94),17.88,(14.04 - 22.50),38.73,(33.49 - 44.24),36.01,(31.30 - 41.02)
Regions 17 and 21,29.92,(25.31 - 34.99),17.74,(13.81 - 22.50),35.16,(29.44 - 41.33),32.41,(27.35 - 37.93)
"Regions 19, 26, 28, and 42",30.49,(26.79 - 34.45),20.49,(16.97 - 24.53),37.30,(32.69 - 42.15),35.07,(30.94 - 39.44)
"Regions 22, 38, 40, 41, and 48",31.52,(27.32 - 36.05),18.83,(15.38 - 22.84),39.50,(34.39 - 44.86),36.95,(32.37 - 41.77)
Regions 29 and 34,28.50,(23.93 - 33.55),19.11,(14.88 - 24.20),37.45,(31.90 - 43.36),34.95,(29.93 - 40.33)
Regions 30 and 50,33.32,(28.75 - 38.23),19.22,(15.28 - 23.88),37.86,(32.33 - 43.71),35.36,(30.42 - 40.62)
Region 36 (Philadelphia),33.19,(29.18 - 37.47),20.23,(17.16 - 23.69),40.33,(35.77 - 45.06),37.04,(33.12 - 41.13)
Rhode Island,26.54,(23.64 - 29.66),12.66,(10.67 - 14.95),30.77,(27.48 - 34.28),27.91,(25.08 - 30.93)
Bristol and Newport,26.24,(21.06 - 32.17),11.33,(8.09 - 15.65),*,(* - *),23.49,(18.48 - 29.37)
Kent,26.23,(21.41 - 31.70),12.69,(9.42 - 16.89),29.71,(24.25 - 35.83),27.62,(22.70 - 33.16)
Providence,27.40,(23.78 - 31.34),13.63,(11.10 - 16.63),33.06,(28.84 - 37.57),29.85,(26.25 - 33.72)
Washington,22.97,(18.56 - 28.07),9.37,(6.69 - 12.96),26.43,(20.98 - 32.71),23.57,(18.84 - 29.05)
South Carolina,33.28,(30.49 - 36.19),22.51,(20.03 - 25.20),42.96,(39.58 - 46.41),40.07,(37.11 - 43.10)
Region 1,34.16,(29.80 - 38.81),24.45,(20.14 - 29.34),43.61,(38.14 - 49.23),41.03,(36.17 - 46.07)
Region 2,33.08,(28.75 - 37.72),19.34,(15.91 - 23.31),43.25,(38.12 - 48.54),39.70,(35.23 - 44.34)
Region 3,35.27,(30.07 - 40.84),24.43,(19.98 - 29.50),44.92,(38.42 - 51.60),42.21,(36.39 - 48.25)
Region 4,31.36,(27.16 - 35.90),23.22,(18.95 - 28.11),40.60,(35.18 - 46.26),38.07,(33.21 - 43.17)
South Dakota,35.48,(32.23 - 38.87),20.87,(18.49 - 23.48),40.45,(37.14 - 43.85),37.44,(34.59 - 40.39)
Region 1,36.10,(30.76 - 41.80),22.70,(17.95 - 28.27),43.05,(36.83 - 49.51),39.66,(34.22 - 45.38)
Region 2,35.34,(30.39 - 40.63),20.75,(16.90 - 25.23),36.64,(31.51 - 42.08),34.34,(29.81 - 39.18)
Region 3,33.32,(28.24 - 38.82),19.28,(15.55 - 23.64),38.85,(33.28 - 44.72),35.22,(30.49 - 40.25)
Region 4,34.55,(28.40 - 41.25),*,(* - *),*,(* - *),*,(* - *)
Region 5,37.83,(31.54 - 44.57),24.49,(19.18 - 30.71),*,(* - *),45.65,(39.53 - 51.90)
Region 6,*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 7,34.63,(29.24 - 40.45),18.58,(14.07 - 24.14),38.35,(32.16 - 44.94),35.52,(29.99 - 41.46)
Tennessee,33.91,(31.02 - 36.92),20.43,(18.04 - 23.06),42.49,(39.15 - 45.90),39.53,(36.58 - 42.55)
Region 1,36.03,(30.18 - 42.32),22.14,(17.03 - 28.26),*,(* - *),41.58,(35.30 - 48.14)
Region 2,34.53,(29.65 - 39.75),21.35,(17.05 - 26.40),41.30,(35.23 - 47.64),38.74,(33.29 - 44.48)
Region 3,35.56,(30.37 - 41.11),18.73,(14.64 - 23.64),44.45,(38.28 - 50.79),41.06,(35.53 - 46.83)
Region 4 (Davidson),31.50,(26.25 - 37.27),17.89,(13.77 - 22.90),39.56,(33.24 - 46.26),36.70,(31.03 - 42.76)
Region 5,33.98,(29.37 - 38.92),19.74,(15.64 - 24.59),42.02,(36.04 - 48.23),38.98,(33.65 - 44.59)
Region 6,33.96,(28.58 - 39.79),20.81,(16.14 - 26.39),*,(* - *),38.67,(32.65 - 45.06)
Region 7 (Shelby),32.04,(26.71 - 37.88),22.53,(17.75 - 28.15),*,(* - *),41.06,(35.17 - 47.23)
Texas,36.02,(34.39 - 37.68),26.95,(25.44 - 28.52),46.04,(44.28 - 47.80),42.99,(41.49 - 44.51)
Region 1,36.22,(31.26 - 41.49),24.79,(20.40 - 29.79),48.31,(42.74 - 53.92),44.04,(39.25 - 48.95)
Region 2,40.02,(34.23 - 46.10),23.05,(18.14 - 28.84),46.52,(39.95 - 53.21),42.48,(36.67 - 48.49)
Region 3,34.47,(31.81 - 37.23),24.35,(22.03 - 26.83),41.58,(38.66 - 44.56),39.03,(36.48 - 41.65)
Region 3a,33.78,(30.47 - 37.27),24.65,(21.72 - 27.83),42.10,(38.32 - 45.98),39.54,(36.23 - 42.96)
Region 3bc,35.69,(31.75 - 39.84),23.83,(20.50 - 27.53),40.66,(36.44 - 45.02),38.14,(34.45 - 41.96)
Region 4,38.10,(33.09 - 43.38),26.39,(21.66 - 31.73),45.53,(39.66 - 51.52),42.70,(37.48 - 48.08)
Region 5,33.68,(29.04 - 38.66),20.58,(16.34 - 25.59),40.12,(34.36 - 46.17),37.05,(31.95 - 42.47)
Region 6,35.93,(33.01 - 38.96),30.97,(28.02 - 34.08),48.24,(45.02 - 51.48),45.59,(42.78 - 48.43)
Region 6a,35.85,(32.69 - 39.13),31.38,(28.22 - 34.71),48.70,(45.21 - 52.21),46.03,(42.99 - 49.11)
Region 6bc,36.64,(31.24 - 42.40),27.52,(22.04 - 33.77),44.51,(38.21 - 50.99),42.00,(36.27 - 47.95)
Region 7,33.87,(30.57 - 37.33),21.16,(18.37 - 24.24),37.05,(33.38 - 40.89),34.13,(30.97 - 37.44)
Region 7a,32.62,(28.41 - 37.13),21.14,(17.48 - 25.32),34.29,(29.94 - 38.92),32.14,(28.30 - 36.24)
Region 7bcd,35.84,(31.10 - 40.88),21.18,(17.23 - 25.77),41.98,(36.32 - 47.86),37.44,(32.68 - 42.45)
Region 8,37.16,(32.99 - 41.52),26.74,(22.74 - 31.17),50.76,(46.30 - 55.20),47.04,(43.12 - 50.99)
Region 9,39.60,(33.74 - 45.76),28.02,(22.90 - 33.78),50.30,(43.59 - 56.99),46.57,(40.67 - 52.57)
Region 10,35.37,(30.19 - 40.93),30.49,(25.07 - 36.51),55.97,(49.32 - 62.42),51.54,(45.72 - 57.32)
Region 11,39.87,(35.99 - 43.88),36.25,(32.29 - 40.41),58.81,(54.45 - 63.03),54.86,(51.07 - 58.59)
Region 11abd,40.07,(35.25 - 45.09),34.72,(29.85 - 39.93),58.63,(53.25 - 63.80),54.54,(49.82 - 59.17)
Region 11c (Hidalgo),39.53,(34.08 - 45.26),38.94,(32.81 - 45.43),59.15,(52.61 - 65.38),55.47,(49.75 - 61.05)
Utah,44.91,(41.65 - 48.22),27.45,(24.66 - 30.43),40.24,(37.19 - 43.38),37.70,(35.14 - 40.34)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",42.12,(36.26 - 48.22),25.62,(20.32 - 31.75),37.87,(31.74 - 44.40),35.27,(29.95 - 40.97)
"Central, Four Corners, San Juan,     and Southwest",46.15,(39.96 - 52.45),28.85,(23.13 - 35.32),42.64,(36.44 - 49.08),39.98,(34.59 - 45.63)
Davis County,45.15,(39.07 - 51.38),26.95,(21.41 - 33.31),41.93,(35.97 - 48.14),39.14,(33.92 - 44.62)
