State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Mid South,4.71,(3.41 - 6.47),8.21,(6.43 - 10.43),1.91,(1.24 - 2.93),3.00,(2.26 - 3.98)
Northern,5.12,(3.64 - 7.16),8.43,(6.49 - 10.89),1.96,(1.25 - 3.05),2.92,(2.14 - 3.98)
Oakland,4.52,(3.30 - 6.15),8.98,(7.10 - 11.29),1.72,(1.12 - 2.64),2.61,(1.95 - 3.48)
Pathways and Western,4.47,(3.00 - 6.60),7.68,(5.73 - 10.23),1.56,(0.93 - 2.61),2.52,(1.79 - 3.53)
Riverhaven,4.38,(2.96 - 6.44),7.33,(5.37 - 9.94),1.46,(0.85 - 2.48),2.22,(1.52 - 3.24)
Saginaw,4.68,(3.14 - 6.93),7.33,(5.42 - 9.83),1.68,(1.01 - 2.79),2.52,(1.75 - 3.61)
Southeast,5.23,(3.93 - 6.92),8.35,(6.67 - 10.40),1.74,(1.13 - 2.66),2.60,(1.94 - 3.46)
St. Clair,4.14,(2.79 - 6.11),6.46,(4.65 - 8.90),1.35,(0.78 - 2.33),2.02,(1.37 - 2.99)
Washtenaw,5.26,(3.66 - 7.50),7.61,(5.68 - 10.12),1.66,(1.00 - 2.76),2.75,(1.98 - 3.79)
Minnesota,4.43,(3.54 - 5.53),7.44,(6.10 - 9.04),1.48,(1.04 - 2.11),2.35,(1.86 - 2.98)
Regions 1 and 2,4.36,(2.84 - 6.63),8.18,(5.77 - 11.47),1.46,(0.80 - 2.63),2.49,(1.67 - 3.71)
Regions 3 and 4,3.78,(2.51 - 5.65),6.23,(4.45 - 8.66),1.29,(0.73 - 2.28),2.09,(1.43 - 3.05)
Regions 5 and 6,4.53,(3.04 - 6.69),6.70,(4.87 - 9.14),1.32,(0.77 - 2.27),2.16,(1.50 - 3.11)
Region 7A (Hennepin),4.07,(2.70 - 6.09),7.96,(5.79 - 10.87),1.52,(0.88 - 2.61),2.34,(1.59 - 3.41)
Region 7B (Ramsey),4.70,(3.04 - 7.19),7.98,(5.77 - 10.93),1.65,(0.93 - 2.91),2.59,(1.75 - 3.81)
Region 7C,5.01,(3.47 - 7.20),8.21,(5.98 - 11.17),1.67,(0.98 - 2.86),2.58,(1.77 - 3.74)
Mississippi,3.75,(2.95 - 4.74),7.08,(5.75 - 8.68),1.72,(1.21 - 2.44),2.56,(2.00 - 3.27)
Region 1,4.41,(2.97 - 6.51),8.14,(6.01 - 10.95),1.98,(1.18 - 3.30),2.91,(2.03 - 4.16)
Region 2,3.20,(2.04 - 4.98),6.71,(4.69 - 9.51),1.78,(0.98 - 3.21),2.60,(1.69 - 3.97)
Region 3,3.42,(2.21 - 5.25),6.34,(4.50 - 8.85),1.67,(0.96 - 2.91),2.46,(1.66 - 3.65)
Region 4,3.31,(2.19 - 4.99),6.92,(5.01 - 9.48),1.48,(0.84 - 2.58),2.32,(1.58 - 3.40)
Region 5,3.63,(2.33 - 5.63),6.14,(4.18 - 8.93),*,(* - *),2.35,(1.47 - 3.75)
Region 6,4.06,(2.61 - 6.26),7.08,(4.94 - 10.04),1.98,(1.12 - 3.49),2.87,(1.89 - 4.32)
Region 7,4.00,(2.62 - 6.08),7.21,(5.06 - 10.19),1.48,(0.84 - 2.58),2.27,(1.51 - 3.39)
Missouri,4.72,(3.80 - 5.85),7.79,(6.37 - 9.50),1.54,(1.06 - 2.23),2.44,(1.90 - 3.12)
Central,4.91,(3.25 - 7.36),7.45,(5.23 - 10.51),1.55,(0.86 - 2.77),2.57,(1.72 - 3.81)
Eastern,4.97,(3.69 - 6.66),8.30,(6.40 - 10.70),1.67,(1.06 - 2.62),2.59,(1.89 - 3.53)
Eastern (St. Louis City and County),4.17,(2.85 - 6.05),7.70,(5.60 - 10.49),1.53,(0.88 - 2.63),2.38,(1.63 - 3.46)
Eastern (excluding St. Louis),6.33,(4.21 - 9.40),9.36,(6.73 - 12.88),1.92,(1.07 - 3.42),2.96,(1.97 - 4.42)
Northwest,4.45,(3.26 - 6.07),7.53,(5.81 - 9.71),1.45,(0.91 - 2.31),2.28,(1.65 - 3.14)
Northwest (Jackson),4.57,(3.02 - 6.87),7.83,(5.67 - 10.72),1.56,(0.88 - 2.74),2.37,(1.58 - 3.52)
Northwest (excluding Jackson),4.35,(2.88 - 6.53),7.30,(5.24 - 10.07),1.36,(0.76 - 2.40),2.21,(1.49 - 3.25)
Southeast,4.06,(2.68 - 6.11),6.88,(4.82 - 9.72),1.31,(0.71 - 2.41),2.07,(1.35 - 3.16)
Southwest,4.87,(3.24 - 7.25),8.09,(5.79 - 11.20),1.57,(0.89 - 2.77),2.50,(1.69 - 3.69)
Montana,4.88,(3.89 - 6.12),8.09,(6.72 - 9.72),1.57,(1.10 - 2.24),2.53,(2.01 - 3.18)
Region 1,4.87,(3.14 - 7.48),7.86,(5.46 - 11.18),*,(* - *),2.29,(1.51 - 3.47)
Region 2,4.25,(2.82 - 6.36),8.58,(6.24 - 11.68),1.46,(0.82 - 2.57),2.50,(1.72 - 3.61)
Region 3,4.29,(2.90 - 6.29),6.87,(4.97 - 9.42),1.30,(0.74 - 2.27),2.04,(1.39 - 2.99)
Region 4,5.22,(3.59 - 7.53),8.11,(6.14 - 10.64),1.77,(1.09 - 2.86),2.79,(2.01 - 3.86)
Region 5,5.35,(3.77 - 7.56),8.63,(6.53 - 11.33),1.68,(1.00 - 2.81),2.70,(1.92 - 3.78)
Nebraska,4.34,(3.39 - 5.55),5.51,(4.31 - 7.01),1.16,(0.76 - 1.77),1.86,(1.40 - 2.47)
Regions 1 and 2,4.71,(3.30 - 6.69),5.49,(3.94 - 7.61),1.13,(0.66 - 1.96),1.76,(1.19 - 2.61)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.72,(1.07 - 2.76)
Region 2,4.85,(3.09 - 7.52),5.71,(3.81 - 8.49),*,(* - *),1.80,(1.11 - 2.89)
Region 3,3.94,(2.53 - 6.09),5.14,(3.53 - 7.43),1.12,(0.60 - 2.08),1.76,(1.15 - 2.70)
Region 4,5.17,(3.40 - 7.79),5.59,(3.78 - 8.18),1.30,(0.68 - 2.46),1.96,(1.23 - 3.11)
Region 5,3.90,(2.61 - 5.78),5.16,(3.69 - 7.18),1.12,(0.62 - 2.00),1.84,(1.26 - 2.69)
Region 6,4.36,(3.00 - 6.30),5.85,(4.25 - 7.99),1.16,(0.67 - 2.02),1.89,(1.31 - 2.73)
Nevada,4.81,(3.66 - 6.31),7.71,(6.23 - 9.51),2.41,(1.67 - 3.47),3.11,(2.36 - 4.08)
Clark,4.68,(3.35 - 6.51),7.32,(5.64 - 9.44),2.49,(1.64 - 3.76),3.12,(2.27 - 4.27)
Rural,4.52,(2.92 - 6.92),8.17,(5.72 - 11.53),2.01,(1.15 - 3.48),2.82,(1.85 - 4.25)
Washoe,5.71,(3.83 - 8.43),9.06,(6.73 - 12.09),2.40,(1.41 - 4.07),3.31,(2.24 - 4.88)
New Hampshire,6.45,(5.17 - 8.01),10.01,(8.40 - 11.89),1.94,(1.36 - 2.75),3.03,(2.41 - 3.79)
Central,5.66,(4.16 - 7.66),9.40,(7.34 - 11.96),1.95,(1.27 - 2.98),3.02,(2.24 - 4.05)
Central 1,6.12,(4.11 - 9.03),10.29,(7.51 - 13.95),2.16,(1.26 - 3.68),3.42,(2.35 - 4.93)
Central 2,5.24,(3.47 - 7.84),8.41,(6.26 - 11.20),1.75,(1.02 - 2.97),2.64,(1.82 - 3.81)
Northern,6.11,(4.04 - 9.13),9.70,(7.02 - 13.25),1.82,(1.01 - 3.27),2.97,(2.01 - 4.38)
Southern,6.85,(5.26 - 8.87),10.43,(8.49 - 12.75),1.96,(1.31 - 2.92),3.04,(2.34 - 3.94)
Southern 1 (Rockingham),6.15,(4.25 - 8.83),10.75,(8.02 - 14.26),1.94,(1.16 - 3.23),2.98,(2.10 - 4.22)
Southern 2,7.29,(5.25 - 10.02),10.26,(7.98 - 13.09),1.96,(1.20 - 3.21),3.08,(2.24 - 4.22)
New Jersey,4.02,(3.14 - 5.13),7.68,(6.26 - 9.38),1.57,(1.08 - 2.27),2.38,(1.85 - 3.07)
Central,4.42,(3.02 - 6.41),8.15,(5.89 - 11.16),1.58,(0.89 - 2.78),2.43,(1.62 - 3.62)
Metropolitan,3.78,(2.53 - 5.61),6.80,(4.95 - 9.27),1.60,(0.93 - 2.76),2.33,(1.59 - 3.41)
Northern,3.80,(2.54 - 5.65),7.37,(5.51 - 9.78),1.44,(0.85 - 2.45),2.18,(1.52 - 3.14)
Southern,4.14,(2.82 - 6.03),8.56,(6.31 - 11.51),1.72,(1.01 - 2.92),2.68,(1.86 - 3.85)
New Mexico,6.66,(5.37 - 8.23),8.12,(6.69 - 9.83),1.68,(1.17 - 2.42),2.68,(2.12 - 3.39)
Region 1,7.31,(5.30 - 10.02),9.13,(6.85 - 12.07),1.83,(1.06 - 3.16),3.02,(2.14 - 4.25)
Region 2,5.71,(3.75 - 8.60),7.62,(5.47 - 10.52),1.26,(0.68 - 2.34),2.10,(1.39 - 3.16)
Region 3 (Bernalillo),7.73,(5.44 - 10.88),8.79,(6.65 - 11.54),2.02,(1.22 - 3.30),3.00,(2.14 - 4.20)
Region 4,5.70,(3.71 - 8.68),7.09,(5.04 - 9.90),1.47,(0.83 - 2.58),2.41,(1.64 - 3.54)
Region 5,5.66,(3.82 - 8.32),7.11,(5.10 - 9.83),1.44,(0.81 - 2.54),2.41,(1.64 - 3.52)
New York,4.48,(3.87 - 5.19),9.17,(8.26 - 10.17),1.84,(1.46 - 2.30),2.94,(2.57 - 3.37)
Region A,4.23,(3.44 - 5.20),8.11,(7.01 - 9.35),1.88,(1.42 - 2.49),2.77,(2.29 - 3.33)
Region 1,4.38,(2.97 - 6.40),8.34,(6.18 - 11.18),2.10,(1.28 - 3.43),3.17,(2.25 - 4.46)
Region 2,4.19,(3.04 - 5.74),7.84,(6.28 - 9.76),1.83,(1.18 - 2.82),2.75,(2.07 - 3.66)
Region 3,4.64,(3.17 - 6.73),9.19,(7.03 - 11.94),2.11,(1.32 - 3.35),2.93,(2.08 - 4.10)
Region 4,3.97,(2.77 - 5.66),7.57,(5.82 - 9.80),1.66,(1.03 - 2.67),2.43,(1.73 - 3.38)
Region B,4.59,(3.69 - 5.71),10.00,(8.52 - 11.71),1.68,(1.22 - 2.33),2.89,(2.37 - 3.50)
Region 5,4.87,(3.60 - 6.56),10.31,(8.25 - 12.81),1.65,(1.06 - 2.56),2.87,(2.19 - 3.75)
Region 6,4.19,(2.96 - 5.91),9.48,(7.24 - 12.31),1.67,(1.02 - 2.72),2.75,(1.99 - 3.78)
Region 7,4.34,(3.01 - 6.23),9.82,(7.48 - 12.78),1.82,(1.12 - 2.94),3.13,(2.31 - 4.25)
Region C,4.79,(3.95 - 5.80),10.14,(8.82 - 11.62),1.90,(1.42 - 2.52),3.26,(2.75 - 3.87)
Region 8,4.86,(3.45 - 6.79),10.36,(8.01 - 13.31),1.75,(1.09 - 2.80),3.10,(2.32 - 4.14)
Region 9,5.09,(3.57 - 7.21),9.66,(7.36 - 12.58),1.76,(1.05 - 2.95),3.08,(2.22 - 4.25)
Region 10,4.37,(2.92 - 6.51),8.89,(6.66 - 11.77),1.99,(1.18 - 3.31),3.44,(2.46 - 4.78)
Region 11,4.74,(3.30 - 6.77),10.70,(8.31 - 13.67),1.81,(1.12 - 2.90),3.31,(2.48 - 4.41)
Region 12,4.65,(3.29 - 6.53),10.47,(8.20 - 13.28),2.18,(1.35 - 3.51),3.46,(2.52 - 4.72)
Region D,4.43,(3.46 - 5.66),8.79,(7.20 - 10.70),1.89,(1.34 - 2.65),3.06,(2.43 - 3.84)
Region 13,5.37,(3.64 - 7.86),9.72,(7.12 - 13.12),2.02,(1.19 - 3.40),3.29,(2.30 - 4.69)
Region 14,3.92,(2.63 - 5.80),8.07,(5.98 - 10.81),1.69,(1.01 - 2.81),2.80,(2.00 - 3.92)
Region 15,4.10,(2.71 - 6.13),8.72,(6.37 - 11.82),1.97,(1.15 - 3.36),3.10,(2.15 - 4.45)
North Carolina,4.31,(3.47 - 5.32),7.58,(6.21 - 9.22),1.72,(1.21 - 2.45),2.55,(1.99 - 3.27)
CenterPoint/Guilford**,4.43,(3.15 - 6.20),7.81,(5.88 - 10.30),1.80,(1.13 - 2.87),2.64,(1.88 - 3.69)
Guilford,*,(* - *),7.46,(5.21 - 10.56),*,(* - *),2.67,(1.77 - 4.03)
Durham,3.99,(2.65 - 5.97),7.23,(5.24 - 9.91),1.61,(0.94 - 2.76),2.45,(1.68 - 3.56)
East Carolina,*,(* - *),8.87,(6.14 - 12.66),*,(* - *),3.08,(2.03 - 4.65)
Eastpointe,4.51,(2.94 - 6.87),7.43,(5.18 - 10.56),*,(* - *),2.71,(1.74 - 4.21)
ECCS,4.39,(2.82 - 6.77),7.69,(5.31 - 11.03),*,(* - *),2.79,(1.83 - 4.25)
Mecklenburg,3.89,(2.51 - 5.97),7.17,(5.08 - 10.02),1.70,(0.95 - 3.00),2.42,(1.58 - 3.68)
Pathways,4.81,(3.22 - 7.12),8.09,(5.79 - 11.20),1.91,(1.08 - 3.34),2.66,(1.75 - 4.03)
PBH,4.31,(2.84 - 6.49),7.41,(5.24 - 10.38),1.65,(0.91 - 2.96),2.46,(1.62 - 3.74)
Sandhills,4.40,(2.85 - 6.74),*,(* - *),*,(* - *),2.49,(1.57 - 3.92)
Smoky Mountain,*,(* - *),7.32,(5.12 - 10.35),*,(* - *),2.27,(1.46 - 3.50)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),2.18,(1.38 - 3.45)
North Dakota,3.98,(3.08 - 5.13),5.28,(4.17 - 6.68),0.91,(0.57 - 1.46),1.73,(1.31 - 2.28)
Badlands and West Central,4.26,(2.90 - 6.23),5.18,(3.65 - 7.31),0.89,(0.48 - 1.63),1.56,(1.05 - 2.32)
Lake Region and South Central,4.24,(2.72 - 6.57),5.65,(3.87 - 8.19),0.95,(0.49 - 1.85),1.67,(1.07 - 2.59)
North Central and Northwest,3.61,(2.30 - 5.63),4.82,(3.30 - 6.98),0.81,(0.41 - 1.61),1.46,(0.94 - 2.27)
Northeast,4.34,(2.83 - 6.62),5.80,(3.98 - 8.36),*,(* - *),2.34,(1.57 - 3.47)
Southeast,3.57,(2.44 - 5.20),5.08,(3.71 - 6.92),0.93,(0.52 - 1.67),1.78,(1.26 - 2.51)
Ohio,4.68,(4.11 - 5.33),7.90,(7.09 - 8.78),1.80,(1.45 - 2.23),2.66,(2.31 - 3.05)
"Boards 2, 46, 55, and 68",4.42,(3.04 - 6.39),6.64,(4.94 - 8.86),1.52,(0.94 - 2.44),2.22,(1.58 - 3.12)
"Boards 3, 52, and 85",3.82,(2.53 - 5.73),6.32,(4.59 - 8.64),1.45,(0.84 - 2.48),2.14,(1.45 - 3.16)
Boards 4 and 78,4.51,(3.00 - 6.73),7.59,(5.49 - 10.41),1.52,(0.86 - 2.68),2.26,(1.50 - 3.40)
Boards 5 and 60,4.09,(2.78 - 5.97),6.19,(4.63 - 8.23),1.69,(1.02 - 2.80),2.49,(1.75 - 3.52)
"Boards 7, 15, 41, 79, and 84",3.68,(2.43 - 5.55),6.44,(4.74 - 8.70),1.33,(0.78 - 2.27),1.96,(1.34 - 2.87)
"Boards 8, 13, and 83",4.34,(2.96 - 6.33),7.21,(5.37 - 9.62),1.61,(0.96 - 2.68),2.35,(1.63 - 3.38)
Board 9 (Butler),4.72,(3.15 - 7.01),6.98,(5.07 - 9.54),1.98,(1.18 - 3.32),2.80,(1.91 - 4.08)
Board 12,5.75,(4.01 - 8.18),7.55,(5.63 - 10.06),1.76,(1.04 - 2.96),2.70,(1.89 - 3.84)
Boards 18 and 47,4.76,(3.57 - 6.32),8.80,(7.06 - 10.92),1.81,(1.22 - 2.68),2.72,(2.08 - 3.54)
"Boards 20, 32, 54, and 69",4.06,(2.72 - 6.01),6.56,(4.75 - 9.00),1.32,(0.78 - 2.25),2.04,(1.40 - 2.97)
"Boards 21, 39, 51, 70, and 80",4.41,(2.97 - 6.49),7.80,(5.77 - 10.47),1.70,(1.02 - 2.82),2.50,(1.73 - 3.60)
"Boards 22, 74, and 87",4.17,(2.77 - 6.23),7.02,(5.12 - 9.57),1.50,(0.88 - 2.54),2.38,(1.66 - 3.41)
Boards 23 and 45,4.61,(3.11 - 6.79),7.90,(5.81 - 10.66),1.69,(1.02 - 2.78),2.58,(1.80 - 3.67)
Board 25 (Franklin),5.37,(3.88 - 7.39),10.38,(8.33 - 12.87),2.60,(1.71 - 3.95),3.76,(2.83 - 4.98)
"Boards 27, 71, and 73",4.49,(3.05 - 6.57),6.73,(4.92 - 9.13),1.63,(0.99 - 2.67),2.30,(1.59 - 3.30)
"Boards 28, 43, and 67",4.59,(3.17 - 6.61),7.11,(5.33 - 9.42),1.43,(0.87 - 2.37),2.26,(1.60 - 3.18)
Board 31 (Hamilton),4.31,(3.00 - 6.13),8.45,(6.36 - 11.15),1.64,(0.98 - 2.73),2.62,(1.86 - 3.68)
Board 48 (Lucas),5.53,(3.82 - 7.93),8.10,(6.09 - 10.71),2.24,(1.38 - 3.61),3.11,(2.19 - 4.39)
Boards 50 and 76,4.64,(3.26 - 6.57),8.09,(6.16 - 10.57),1.76,(1.08 - 2.88),2.64,(1.88 - 3.69)
Board 57 (Montgomery),6.05,(4.20 - 8.64),8.37,(6.27 - 11.10),2.28,(1.37 - 3.78),3.15,(2.18 - 4.52)
Board 77 (Summit),4.74,(3.26 - 6.85),8.35,(6.33 - 10.93),2.07,(1.28 - 3.31),2.88,(2.04 - 4.05)
Oklahoma,4.80,(3.78 - 6.07),7.70,(6.25 - 9.45),2.03,(1.45 - 2.85),2.91,(2.29 - 3.70)
Central,4.67,(3.01 - 7.18),7.21,(5.06 - 10.17),2.15,(1.25 - 3.68),3.03,(2.04 - 4.50)
East Central,5.44,(3.58 - 8.20),7.28,(5.04 - 10.39),2.03,(1.13 - 3.63),2.83,(1.83 - 4.37)
Northeast,4.58,(2.99 - 6.94),7.42,(5.26 - 10.38),1.86,(1.06 - 3.22),2.80,(1.89 - 4.14)
Northwest and Southwest,5.03,(3.33 - 7.53),8.13,(5.80 - 11.29),2.37,(1.37 - 4.08),3.30,(2.21 - 4.91)
Oklahoma County,4.56,(2.99 - 6.89),7.87,(5.66 - 10.85),1.87,(1.05 - 3.30),2.75,(1.83 - 4.10)
Southeast,5.13,(3.39 - 7.70),8.34,(6.00 - 11.50),2.27,(1.32 - 3.90),3.16,(2.12 - 4.70)
Tulsa County,4.36,(2.82 - 6.68),7.50,(5.30 - 10.52),1.78,(1.02 - 3.09),2.60,(1.74 - 3.86)
Oregon,5.68,(4.57 - 7.04),9.24,(7.73 - 11.01),2.14,(1.53 - 2.99),3.11,(2.46 - 3.91)
Region 1 (Multnomah),7.39,(4.98 - 10.83),11.20,(8.21 - 15.09),2.92,(1.73 - 4.88),3.95,(2.69 - 5.77)
Region 2,4.96,(3.38 - 7.20),8.07,(5.88 - 10.98),1.83,(1.06 - 3.12),2.63,(1.78 - 3.87)
Region 3,5.91,(4.26 - 8.15),9.59,(7.57 - 12.08),2.14,(1.33 - 3.43),3.30,(2.43 - 4.46)
Region 4,4.75,(3.12 - 7.18),8.36,(5.95 - 11.63),1.72,(0.98 - 2.99),2.55,(1.70 - 3.80)
Region 5 (Central),5.56,(3.57 - 8.56),*,(* - *),2.20,(1.20 - 3.99),3.07,(1.95 - 4.81)
Region 6 (Eastern),5.04,(3.34 - 7.54),8.13,(5.67 - 11.54),1.85,(1.03 - 3.33),2.74,(1.78 - 4.20)
Pennsylvania,4.22,(3.62 - 4.92),8.17,(7.24 - 9.20),1.75,(1.39 - 2.20),2.66,(2.29 - 3.08)
Region 1 (Allegheny),5.18,(3.71 - 7.20),10.01,(7.94 - 12.55),1.98,(1.27 - 3.07),3.04,(2.28 - 4.06)
"Regions 3, 8, 9, and 51",4.30,(2.95 - 6.24),7.76,(5.82 - 10.28),1.69,(1.03 - 2.76),2.57,(1.83 - 3.60)
"Regions 4, 11, 37, and 49",4.56,(3.14 - 6.59),8.69,(6.51 - 11.52),1.88,(1.16 - 3.04),2.81,(1.99 - 3.94)
"Regions 5, 18, 23, 24, and 46",3.97,(2.65 - 5.90),7.43,(5.42 - 10.12),1.67,(0.98 - 2.83),2.45,(1.66 - 3.59)
"Regions 6, 12, 16, 31, 35, 45, and 47",4.20,(2.88 - 6.08),7.44,(5.56 - 9.89),1.67,(1.02 - 2.73),2.77,(1.99 - 3.84)
"Regions 7, 13, 20, and 33",4.31,(3.23 - 5.73),8.94,(7.17 - 11.10),2.06,(1.37 - 3.07),2.98,(2.26 - 3.93)
"Regions 10, 15, 27, 32, 43, and 44",4.13,(2.80 - 6.06),7.68,(5.73 - 10.22),1.60,(0.98 - 2.61),2.39,(1.69 - 3.38)
Regions 17 and 21,4.55,(3.04 - 6.77),8.00,(5.85 - 10.87),1.64,(0.97 - 2.76),2.64,(1.85 - 3.77)
"Regions 19, 26, 28, and 42",3.81,(2.65 - 5.44),6.87,(5.15 - 9.09),1.37,(0.83 - 2.25),2.10,(1.49 - 2.95)
"Regions 22, 38, 40, 41, and 48",4.09,(2.87 - 5.81),7.54,(5.77 - 9.80),1.49,(0.90 - 2.44),2.24,(1.59 - 3.14)
Regions 29 and 34,3.94,(2.62 - 5.87),7.90,(5.82 - 10.63),1.41,(0.80 - 2.46),2.29,(1.58 - 3.32)
Regions 30 and 50,4.37,(2.97 - 6.38),7.85,(5.80 - 10.54),1.53,(0.91 - 2.56),2.38,(1.65 - 3.41)
Region 36 (Philadelphia),3.67,(2.59 - 5.18),8.16,(6.41 - 10.34),1.97,(1.26 - 3.08),2.99,(2.23 - 3.99)
Rhode Island,5.06,(3.92 - 6.52),10.34,(8.55 - 12.44),2.32,(1.60 - 3.35),3.59,(2.82 - 4.56)
Bristol and Newport,4.71,(3.09 - 7.12),9.86,(6.99 - 13.74),1.96,(1.10 - 3.46),3.24,(2.18 - 4.78)
Kent,4.96,(3.27 - 7.45),9.85,(7.09 - 13.54),2.16,(1.23 - 3.76),3.11,(2.06 - 4.66)
Providence,5.11,(3.67 - 7.08),10.45,(8.29 - 13.10),2.50,(1.60 - 3.89),3.81,(2.86 - 5.06)
Washington,5.32,(3.53 - 7.96),10.71,(7.74 - 14.64),2.07,(1.18 - 3.60),3.52,(2.43 - 5.07)
South Carolina,4.17,(3.30 - 5.25),7.13,(5.83 - 8.69),1.99,(1.39 - 2.83),2.71,(2.10 - 3.50)
Region 1,4.32,(3.03 - 6.13),6.80,(4.95 - 9.28),1.68,(0.99 - 2.84),2.37,(1.61 - 3.48)
Region 2,4.14,(2.85 - 5.98),7.19,(5.44 - 9.45),1.87,(1.10 - 3.14),2.66,(1.85 - 3.81)
Region 3,3.98,(2.67 - 5.91),6.83,(4.93 - 9.38),2.16,(1.26 - 3.69),2.78,(1.84 - 4.19)
Region 4,4.16,(2.82 - 6.11),7.54,(5.47 - 10.30),2.32,(1.37 - 3.90),3.08,(2.07 - 4.54)
South Dakota,4.97,(3.96 - 6.21),6.55,(5.30 - 8.07),1.43,(0.98 - 2.06),2.21,(1.72 - 2.84)
Region 1,5.37,(3.65 - 7.83),6.43,(4.57 - 8.96),1.35,(0.75 - 2.43),2.20,(1.48 - 3.25)
Region 2,4.66,(3.17 - 6.80),6.66,(4.91 - 8.97),1.38,(0.79 - 2.38),2.14,(1.47 - 3.09)
Region 3,3.94,(2.58 - 5.98),5.29,(3.78 - 7.37),1.19,(0.65 - 2.15),1.95,(1.32 - 2.86)
Region 4,5.01,(3.25 - 7.66),6.90,(4.77 - 9.86),*,(* - *),2.25,(1.49 - 3.39)
Region 5,4.52,(2.90 - 6.99),6.15,(4.22 - 8.87),1.25,(0.67 - 2.32),1.91,(1.22 - 2.98)
Region 6,*,(* - *),*,(* - *),*,(* - *),2.02,(1.29 - 3.15)
Region 7,6.10,(3.98 - 9.23),8.03,(5.55 - 11.49),2.03,(1.11 - 3.68),2.89,(1.85 - 4.48)
Tennessee,3.98,(3.17 - 4.98),6.84,(5.54 - 8.42),1.74,(1.22 - 2.48),2.43,(1.87 - 3.14)
Region 1,4.93,(3.21 - 7.50),7.30,(5.05 - 10.43),1.74,(0.98 - 3.08),2.41,(1.56 - 3.70)
Region 2,3.56,(2.34 - 5.36),6.25,(4.44 - 8.74),1.39,(0.80 - 2.39),2.01,(1.35 - 2.99)
Region 3,4.38,(2.91 - 6.52),7.48,(5.39 - 10.30),1.76,(1.01 - 3.06),2.52,(1.68 - 3.76)
Region 4 (Davidson),4.23,(2.76 - 6.43),7.84,(5.65 - 10.78),2.01,(1.16 - 3.46),2.78,(1.86 - 4.15)
Region 5,3.88,(2.62 - 5.70),6.55,(4.65 - 9.16),1.62,(0.91 - 2.86),2.29,(1.51 - 3.47)
Region 6,3.89,(2.57 - 5.85),6.32,(4.48 - 8.86),1.65,(0.93 - 2.90),2.29,(1.50 - 3.48)
Region 7 (Shelby),3.75,(2.42 - 5.76),6.87,(4.82 - 9.71),2.28,(1.28 - 4.03),2.97,(1.91 - 4.59)
Texas,4.34,(3.75 - 5.02),6.89,(6.10 - 7.78),1.61,(1.28 - 2.01),2.45,(2.13 - 2.82)
Region 1,4.64,(3.16 - 6.78),7.19,(5.31 - 9.66),1.49,(0.90 - 2.44),2.52,(1.81 - 3.49)
Region 2,4.05,(2.67 - 6.09),6.75,(4.85 - 9.33),1.46,(0.83 - 2.55),2.37,(1.61 - 3.48)
Region 3,4.32,(3.41 - 5.46),7.29,(6.09 - 8.70),1.72,(1.24 - 2.37),2.54,(2.05 - 3.15)
Region 3a,4.51,(3.35 - 6.04),7.66,(6.13 - 9.54),1.71,(1.14 - 2.57),2.59,(1.97 - 3.38)
Region 3bc,3.99,(2.84 - 5.56),6.64,(5.16 - 8.52),1.72,(1.12 - 2.65),2.46,(1.81 - 3.33)
Region 4,3.96,(2.68 - 5.82),6.64,(4.90 - 8.94),1.56,(0.92 - 2.61),2.31,(1.60 - 3.33)
Region 5,3.39,(2.26 - 5.07),6.04,(4.33 - 8.37),1.65,(0.96 - 2.82),2.34,(1.58 - 3.46)
Region 6,3.95,(3.05 - 5.09),6.69,(5.43 - 8.22),1.61,(1.13 - 2.29),2.39,(1.88 - 3.03)
Region 6a,3.89,(2.94 - 5.15),6.65,(5.30 - 8.31),1.61,(1.10 - 2.36),2.38,(1.84 - 3.08)
Region 6bc,4.43,(2.96 - 6.58),7.09,(5.11 - 9.75),1.61,(0.93 - 2.80),2.42,(1.63 - 3.58)
Region 7,4.41,(3.33 - 5.83),7.35,(5.94 - 9.06),1.74,(1.21 - 2.49),2.77,(2.19 - 3.50)
Region 7a,4.26,(2.96 - 6.10),6.82,(5.12 - 9.02),1.65,(1.05 - 2.60),2.50,(1.82 - 3.41)
Region 7bcd,4.64,(3.18 - 6.74),8.01,(6.05 - 10.53),1.88,(1.15 - 3.07),3.22,(2.36 - 4.38)
Region 8,4.73,(3.36 - 6.61),6.60,(5.01 - 8.67),1.39,(0.87 - 2.22),2.20,(1.61 - 3.01)
Region 9,4.42,(2.93 - 6.61),6.46,(4.67 - 8.86),1.52,(0.90 - 2.55),2.34,(1.62 - 3.39)
Region 10,6.00,(4.12 - 8.66),7.50,(5.44 - 10.24),1.66,(0.96 - 2.86),2.68,(1.85 - 3.86)
Region 11,4.62,(3.46 - 6.14),6.09,(4.81 - 7.68),1.43,(0.95 - 2.14),2.24,(1.71 - 2.94)
Region 11abd,4.69,(3.25 - 6.71),6.33,(4.73 - 8.43),1.41,(0.86 - 2.31),2.25,(1.62 - 3.13)
