State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Pathways and Western,2.56,(1.49 - 4.38),5.45,(3.86 - 7.64),1.02,(0.58 - 1.78),1.71,(1.17 - 2.51)
Riverhaven,2.44,(1.44 - 4.13),5.73,(4.16 - 7.83),1.03,(0.62 - 1.71),1.64,(1.15 - 2.34)
Saginaw,2.74,(1.65 - 4.50),5.21,(3.63 - 7.42),1.21,(0.69 - 2.10),1.80,(1.20 - 2.69)
Southeast,3.51,(2.40 - 5.09),6.32,(4.85 - 8.19),1.33,(0.85 - 2.09),1.98,(1.45 - 2.70)
St. Clair,2.53,(1.53 - 4.17),4.87,(3.43 - 6.87),0.97,(0.55 - 1.70),1.49,(1.00 - 2.20)
Washtenaw,2.41,(1.46 - 3.97),5.09,(3.67 - 7.01),1.07,(0.63 - 1.81),1.80,(1.27 - 2.56)
Minnesota,2.33,(1.71 - 3.18),4.39,(3.35 - 5.73),0.93,(0.63 - 1.38),1.44,(1.08 - 1.91)
Regions 1 and 2,2.31,(1.28 - 4.13),5.16,(3.45 - 7.64),*,(* - *),1.57,(1.04 - 2.38)
Regions 3 and 4,1.81,(1.03 - 3.14),4.03,(2.67 - 6.05),0.78,(0.43 - 1.42),1.31,(0.85 - 2.02)
Regions 5 and 6,2.40,(1.35 - 4.23),4.01,(2.72 - 5.88),0.86,(0.48 - 1.54),1.35,(0.90 - 2.03)
Region 7A (Hennepin),2.16,(1.24 - 3.72),4.36,(2.97 - 6.34),0.90,(0.51 - 1.61),1.34,(0.87 - 2.06)
Region 7B (Ramsey),2.66,(1.48 - 4.75),4.43,(2.92 - 6.65),1.16,(0.63 - 2.13),1.64,(1.03 - 2.60)
Region 7C,2.67,(1.58 - 4.47),4.71,(3.17 - 6.94),1.06,(0.60 - 1.87),1.57,(1.02 - 2.40)
Mississippi,2.10,(1.56 - 2.83),4.89,(3.79 - 6.29),1.24,(0.86 - 1.79),1.81,(1.39 - 2.36)
Region 1,2.33,(1.36 - 3.98),5.79,(4.08 - 8.16),1.36,(0.79 - 2.32),2.03,(1.39 - 2.96)
Region 2,1.84,(1.01 - 3.32),4.73,(3.13 - 7.08),*,(* - *),1.93,(1.20 - 3.08)
Region 3,2.13,(1.21 - 3.72),4.37,(2.99 - 6.36),1.25,(0.69 - 2.26),1.78,(1.15 - 2.73)
Region 4,2.12,(1.24 - 3.59),4.78,(3.26 - 6.97),1.20,(0.68 - 2.11),1.76,(1.16 - 2.65)
Region 5,2.18,(1.19 - 3.94),4.48,(2.89 - 6.88),*,(* - *),1.71,(1.07 - 2.72)
Region 6,2.12,(1.16 - 3.83),4.77,(3.18 - 7.09),1.27,(0.71 - 2.26),1.88,(1.23 - 2.86)
Region 7,1.97,(1.12 - 3.46),4.63,(3.12 - 6.82),1.01,(0.56 - 1.81),1.51,(0.97 - 2.32)
Missouri,2.76,(2.10 - 3.63),5.79,(4.58 - 7.31),1.18,(0.82 - 1.71),1.84,(1.42 - 2.39)
Central,3.36,(1.96 - 5.71),5.80,(4.02 - 8.31),1.32,(0.74 - 2.36),2.10,(1.39 - 3.14)
Eastern,2.70,(1.82 - 3.98),5.53,(4.10 - 7.43),1.14,(0.71 - 1.82),1.75,(1.25 - 2.44)
Eastern (St. Louis City and County),2.21,(1.33 - 3.67),5.29,(3.69 - 7.53),1.07,(0.59 - 1.93),1.65,(1.09 - 2.50)
Eastern (excluding St. Louis),3.51,(2.03 - 6.02),5.96,(4.06 - 8.65),1.26,(0.72 - 2.21),1.92,(1.27 - 2.89)
Northwest,2.58,(1.69 - 3.92),5.66,(4.18 - 7.61),1.15,(0.71 - 1.85),1.77,(1.25 - 2.48)
Northwest (Jackson),2.80,(1.62 - 4.81),5.78,(3.98 - 8.32),1.28,(0.71 - 2.31),1.86,(1.20 - 2.87)
Northwest (excluding Jackson),2.39,(1.36 - 4.16),5.56,(3.82 - 8.02),1.04,(0.58 - 1.85),1.68,(1.12 - 2.53)
Southeast,2.35,(1.36 - 4.05),5.78,(3.90 - 8.47),1.04,(0.57 - 1.92),1.69,(1.10 - 2.59)
Southwest,3.03,(1.80 - 5.08),6.58,(4.59 - 9.35),1.32,(0.74 - 2.36),2.07,(1.38 - 3.11)
Montana,2.58,(1.96 - 3.41),5.67,(4.51 - 7.11),1.25,(0.87 - 1.80),1.90,(1.47 - 2.46)
Region 1,2.77,(1.57 - 4.84),5.57,(3.72 - 8.26),*,(* - *),1.76,(1.10 - 2.81)
Region 2,2.21,(1.26 - 3.85),6.36,(4.39 - 9.12),1.19,(0.66 - 2.15),1.94,(1.28 - 2.94)
Region 3,2.63,(1.58 - 4.34),4.86,(3.31 - 7.07),1.10,(0.62 - 1.96),1.60,(1.04 - 2.46)
Region 4,2.39,(1.45 - 3.92),5.51,(3.97 - 7.61),1.32,(0.79 - 2.20),2.00,(1.39 - 2.86)
Region 5,2.84,(1.80 - 4.47),6.01,(4.39 - 8.19),1.35,(0.82 - 2.22),2.04,(1.43 - 2.89)
Nebraska,2.58,(1.88 - 3.52),3.67,(2.70 - 4.95),0.91,(0.59 - 1.40),1.35,(0.99 - 1.85)
Regions 1 and 2,2.82,(1.76 - 4.48),3.69,(2.51 - 5.40),0.89,(0.50 - 1.57),1.29,(0.84 - 1.98)
Region 1,*,(* - *),*,(* - *),*,(* - *),1.22,(0.74 - 2.01)
Region 2,3.11,(1.69 - 5.68),*,(* - *),*,(* - *),1.35,(0.80 - 2.26)
Region 3,2.37,(1.36 - 4.11),3.54,(2.32 - 5.38),0.90,(0.47 - 1.69),1.32,(0.82 - 2.11)
Region 4,3.13,(1.80 - 5.39),3.74,(2.39 - 5.80),*,(* - *),1.44,(0.88 - 2.35)
Region 5,2.41,(1.42 - 4.06),3.42,(2.33 - 5.01),0.86,(0.47 - 1.57),1.32,(0.88 - 1.98)
Region 6,2.50,(1.53 - 4.06),3.85,(2.62 - 5.63),0.92,(0.53 - 1.60),1.38,(0.92 - 2.05)
Nevada,2.93,(2.07 - 4.13),5.20,(3.98 - 6.76),1.42,(0.95 - 2.10),1.91,(1.42 - 2.58)
Clark,2.90,(1.90 - 4.38),5.02,(3.69 - 6.79),1.46,(0.92 - 2.29),1.92,(1.35 - 2.72)
Rural,2.58,(1.44 - 4.56),5.58,(3.74 - 8.26),1.21,(0.67 - 2.19),1.78,(1.14 - 2.78)
Washoe,3.42,(2.02 - 5.73),5.66,(3.89 - 8.18),1.41,(0.80 - 2.48),1.99,(1.30 - 3.03)
New Hampshire,3.71,(2.77 - 4.94),7.07,(5.64 - 8.82),1.54,(1.06 - 2.22),2.28,(1.76 - 2.96)
Central,2.96,(1.97 - 4.41),6.96,(5.21 - 9.25),1.48,(0.94 - 2.34),2.27,(1.64 - 3.13)
Central 1,3.33,(1.96 - 5.58),7.55,(5.24 - 10.76),1.67,(0.95 - 2.93),2.58,(1.73 - 3.84)
Central 2,2.62,(1.49 - 4.58),6.31,(4.42 - 8.93),1.31,(0.73 - 2.32),1.97,(1.31 - 2.97)
Northern,3.53,(2.02 - 6.09),7.27,(5.03 - 10.40),1.47,(0.82 - 2.63),2.32,(1.53 - 3.50)
Southern,4.06,(2.85 - 5.77),7.08,(5.46 - 9.12),1.57,(1.02 - 2.42),2.28,(1.68 - 3.09)
Southern 1 (Rockingham),3.44,(2.12 - 5.56),7.30,(5.08 - 10.38),1.45,(0.84 - 2.49),2.14,(1.44 - 3.19)
Southern 2,4.45,(2.87 - 6.84),6.95,(5.11 - 9.40),1.65,(0.99 - 2.74),2.36,(1.65 - 3.39)
New Jersey,2.23,(1.65 - 3.01),5.68,(4.44 - 7.24),1.17,(0.80 - 1.73),1.77,(1.34 - 2.33)
Central,2.39,(1.44 - 3.94),5.73,(3.96 - 8.21),1.08,(0.61 - 1.92),1.69,(1.12 - 2.53)
Metropolitan,2.23,(1.34 - 3.71),5.34,(3.75 - 7.54),1.29,(0.75 - 2.23),1.86,(1.26 - 2.75)
Northern,2.11,(1.28 - 3.46),5.46,(3.91 - 7.58),1.10,(0.63 - 1.90),1.65,(1.11 - 2.43)
Southern,2.22,(1.32 - 3.73),6.28,(4.33 - 9.01),1.26,(0.72 - 2.18),1.96,(1.31 - 2.92)
New Mexico,3.61,(2.69 - 4.83),5.70,(4.44 - 7.30),1.14,(0.77 - 1.67),1.85,(1.41 - 2.41)
Region 1,3.82,(2.36 - 6.14),6.08,(4.22 - 8.67),1.17,(0.67 - 2.04),1.97,(1.34 - 2.88)
Region 2,3.35,(1.94 - 5.71),5.48,(3.70 - 8.06),0.89,(0.48 - 1.67),1.50,(0.97 - 2.30)
Region 3 (Bernalillo),4.22,(2.58 - 6.83),5.99,(4.30 - 8.29),1.35,(0.79 - 2.29),2.02,(1.39 - 2.94)
Region 4,2.89,(1.65 - 4.99),5.38,(3.60 - 7.96),1.05,(0.57 - 1.90),1.77,(1.17 - 2.69)
Region 5,3.16,(1.91 - 5.19),5.26,(3.59 - 7.64),1.01,(0.57 - 1.79),1.74,(1.17 - 2.57)
New York,2.49,(2.04 - 3.03),6.96,(6.13 - 7.90),1.45,(1.14 - 1.85),2.28,(1.96 - 2.66)
Region A,2.27,(1.68 - 3.06),6.21,(5.23 - 7.35),1.51,(1.11 - 2.05),2.17,(1.76 - 2.68)
Region 1,2.55,(1.49 - 4.32),6.75,(4.92 - 9.19),1.64,(0.98 - 2.74),2.52,(1.77 - 3.58)
Region 2,2.07,(1.31 - 3.24),5.89,(4.55 - 7.59),1.51,(0.96 - 2.37),2.18,(1.60 - 2.97)
Region 3,2.56,(1.48 - 4.39),7.19,(5.32 - 9.64),1.77,(1.08 - 2.90),2.40,(1.65 - 3.47)
Region 4,2.23,(1.34 - 3.68),5.62,(4.17 - 7.53),1.22,(0.75 - 1.99),1.79,(1.27 - 2.53)
Region B,2.56,(1.90 - 3.46),7.17,(5.93 - 8.65),1.23,(0.87 - 1.73),2.09,(1.68 - 2.59)
Region 5,2.77,(1.84 - 4.16),7.26,(5.58 - 9.39),1.18,(0.75 - 1.85),2.04,(1.53 - 2.72)
Region 6,2.25,(1.39 - 3.63),7.06,(5.21 - 9.49),1.26,(0.75 - 2.12),2.06,(1.45 - 2.93)
Region 7,2.39,(1.45 - 3.92),7.08,(5.20 - 9.56),1.35,(0.81 - 2.23),2.29,(1.63 - 3.20)
Region C,2.70,(2.09 - 3.49),7.79,(6.63 - 9.13),1.56,(1.16 - 2.08),2.59,(2.16 - 3.12)
Region 8,2.27,(1.38 - 3.71),7.88,(5.88 - 10.48),1.35,(0.84 - 2.17),2.38,(1.74 - 3.23)
Region 9,2.90,(1.79 - 4.65),7.50,(5.54 - 10.07),1.48,(0.88 - 2.46),2.48,(1.77 - 3.47)
Region 10,2.56,(1.46 - 4.44),7.05,(5.15 - 9.58),1.63,(0.95 - 2.77),2.77,(1.94 - 3.92)
Region 11,2.60,(1.60 - 4.19),7.71,(5.76 - 10.25),1.41,(0.86 - 2.30),2.47,(1.80 - 3.39)
Region 12,3.06,(1.91 - 4.88),8.44,(6.46 - 10.97),1.92,(1.19 - 3.08),2.92,(2.12 - 4.02)
Region D,2.62,(1.85 - 3.70),7.28,(5.83 - 9.07),1.55,(1.08 - 2.21),2.52,(1.98 - 3.20)
Region 13,3.28,(1.88 - 5.64),7.85,(5.54 - 11.01),1.72,(1.00 - 2.94),2.73,(1.86 - 3.98)
Region 14,2.27,(1.33 - 3.83),6.82,(4.98 - 9.26),1.40,(0.83 - 2.33),2.34,(1.67 - 3.28)
Region 15,2.39,(1.37 - 4.14),7.27,(5.14 - 10.18),1.54,(0.89 - 2.65),2.50,(1.71 - 3.64)
North Carolina,2.45,(1.89 - 3.18),5.44,(4.25 - 6.94),1.21,(0.83 - 1.76),1.81,(1.37 - 2.39)
CenterPoint/Guilford**,2.74,(1.76 - 4.26),5.77,(4.10 - 8.05),1.35,(0.80 - 2.27),1.96,(1.33 - 2.90)
Guilford,*,(* - *),5.38,(3.58 - 8.03),*,(* - *),2.00,(1.23 - 3.24)
Durham,2.27,(1.32 - 3.87),4.74,(3.26 - 6.83),1.12,(0.63 - 1.99),1.66,(1.09 - 2.52)
East Carolina,*,(* - *),6.26,(4.15 - 9.32),*,(* - *),2.13,(1.35 - 3.36)
Eastpointe,2.37,(1.34 - 4.14),5.24,(3.50 - 7.78),*,(* - *),1.87,(1.18 - 2.96)
ECCS,*,(* - *),5.91,(3.97 - 8.73),*,(* - *),2.15,(1.39 - 3.31)
Mecklenburg,2.14,(1.20 - 3.80),5.05,(3.45 - 7.32),1.20,(0.65 - 2.21),1.71,(1.08 - 2.68)
Pathways,2.86,(1.64 - 4.97),6.13,(4.27 - 8.74),1.34,(0.74 - 2.43),1.93,(1.25 - 2.98)
PBH,2.47,(1.43 - 4.25),5.18,(3.43 - 7.74),1.13,(0.62 - 2.05),1.70,(1.08 - 2.67)
Sandhills,*,(* - *),*,(* - *),*,(* - *),1.78,(1.13 - 2.80)
Smoky Mountain,*,(* - *),5.67,(3.80 - 8.40),*,(* - *),1.67,(1.06 - 2.62)
Western Highlands,*,(* - *),*,(* - *),*,(* - *),1.57,(0.98 - 2.51)
North Dakota,2.21,(1.61 - 3.04),3.48,(2.57 - 4.68),0.69,(0.41 - 1.13),1.21,(0.87 - 1.68)
Badlands and West Central,2.36,(1.43 - 3.88),3.32,(2.20 - 4.98),0.65,(0.34 - 1.24),1.07,(0.68 - 1.67)
Lake Region and South Central,2.63,(1.47 - 4.66),3.69,(2.41 - 5.62),0.70,(0.35 - 1.40),1.15,(0.72 - 1.86)
North Central and Northwest,2.02,(1.11 - 3.63),3.34,(2.18 - 5.08),0.63,(0.31 - 1.25),1.07,(0.66 - 1.71)
Northeast,2.38,(1.35 - 4.18),3.60,(2.38 - 5.41),*,(* - *),1.53,(1.00 - 2.35)
Southeast,1.85,(1.08 - 3.17),3.49,(2.37 - 5.11),0.72,(0.38 - 1.36),1.29,(0.85 - 1.94)
Ohio,2.45,(2.05 - 2.91),5.81,(5.13 - 6.58),1.43,(1.14 - 1.80),2.05,(1.75 - 2.39)
"Boards 2, 46, 55, and 68",2.26,(1.37 - 3.70),5.12,(3.70 - 7.05),1.16,(0.71 - 1.90),1.71,(1.19 - 2.43)
"Boards 3, 52, and 85",2.14,(1.27 - 3.59),4.94,(3.52 - 6.90),1.18,(0.70 - 1.98),1.71,(1.17 - 2.50)
Boards 4 and 78,2.17,(1.25 - 3.75),5.70,(4.00 - 8.07),1.16,(0.67 - 1.98),1.71,(1.15 - 2.55)
Boards 5 and 60,2.10,(1.22 - 3.61),5.20,(3.82 - 7.03),1.28,(0.76 - 2.15),1.97,(1.38 - 2.81)
"Boards 7, 15, 41, 79, and 84",2.12,(1.22 - 3.67),5.23,(3.73 - 7.28),1.11,(0.64 - 1.90),1.62,(1.09 - 2.38)
"Boards 8, 13, and 83",2.37,(1.40 - 3.97),5.20,(3.68 - 7.29),1.29,(0.78 - 2.15),1.81,(1.24 - 2.64)
Board 9 (Butler),2.89,(1.67 - 4.94),5.58,(3.97 - 7.79),1.70,(0.97 - 2.97),2.33,(1.54 - 3.51)
Board 12,3.17,(1.93 - 5.17),5.49,(3.92 - 7.63),1.45,(0.85 - 2.48),2.11,(1.43 - 3.10)
Boards 18 and 47,2.18,(1.45 - 3.26),5.98,(4.61 - 7.71),1.36,(0.88 - 2.09),1.96,(1.45 - 2.65)
"Boards 20, 32, 54, and 69",2.33,(1.34 - 4.02),5.30,(3.77 - 7.40),1.10,(0.64 - 1.87),1.67,(1.14 - 2.43)
"Boards 21, 39, 51, 70, and 80",2.37,(1.42 - 3.92),6.11,(4.39 - 8.43),1.36,(0.82 - 2.23),1.98,(1.38 - 2.85)
"Boards 22, 74, and 87",2.25,(1.32 - 3.80),5.73,(4.12 - 7.90),1.21,(0.72 - 2.01),1.93,(1.35 - 2.76)
Boards 23 and 45,2.64,(1.55 - 4.45),5.96,(4.25 - 8.30),1.42,(0.84 - 2.40),2.07,(1.40 - 3.05)
Board 25 (Franklin),2.68,(1.68 - 4.27),7.29,(5.69 - 9.31),2.10,(1.34 - 3.26),2.87,(2.09 - 3.93)
"Boards 27, 71, and 73",2.42,(1.46 - 4.01),5.51,(3.90 - 7.74),1.36,(0.81 - 2.28),1.90,(1.29 - 2.80)
"Boards 28, 43, and 67",2.36,(1.43 - 3.88),5.03,(3.60 - 6.97),1.04,(0.62 - 1.74),1.62,(1.13 - 2.31)
Board 31 (Hamilton),2.20,(1.34 - 3.58),5.88,(4.32 - 7.94),1.35,(0.79 - 2.31),2.01,(1.39 - 2.88)
Board 48 (Lucas),2.69,(1.59 - 4.52),5.93,(4.29 - 8.15),1.73,(1.03 - 2.90),2.35,(1.60 - 3.44)
Boards 50 and 76,2.44,(1.46 - 4.04),6.06,(4.44 - 8.23),1.42,(0.84 - 2.39),2.06,(1.42 - 2.99)
Board 57 (Montgomery),3.49,(2.14 - 5.64),6.16,(4.53 - 8.34),1.90,(1.13 - 3.19),2.51,(1.71 - 3.67)
Board 77 (Summit),2.59,(1.58 - 4.23),5.62,(4.06 - 7.73),1.56,(0.94 - 2.58),2.09,(1.42 - 3.06)
Oklahoma,2.59,(1.92 - 3.48),5.00,(3.79 - 6.57),1.29,(0.90 - 1.87),1.87,(1.41 - 2.47)
Central,2.63,(1.47 - 4.65),4.92,(3.26 - 7.37),1.41,(0.80 - 2.50),2.03,(1.32 - 3.10)
East Central,2.71,(1.51 - 4.82),4.86,(3.21 - 7.31),1.25,(0.68 - 2.28),1.80,(1.14 - 2.83)
Northeast,2.30,(1.31 - 4.02),5.03,(3.35 - 7.49),1.12,(0.62 - 2.02),1.78,(1.16 - 2.73)
Northwest and Southwest,2.74,(1.55 - 4.82),5.22,(3.44 - 7.85),1.42,(0.79 - 2.51),2.03,(1.30 - 3.15)
Oklahoma County,2.59,(1.50 - 4.42),5.12,(3.48 - 7.48),1.35,(0.75 - 2.41),1.90,(1.22 - 2.94)
Southeast,2.83,(1.66 - 4.79),5.02,(3.37 - 7.43),1.33,(0.74 - 2.37),1.87,(1.20 - 2.88)
Tulsa County,2.36,(1.35 - 4.10),4.78,(3.15 - 7.18),1.19,(0.67 - 2.11),1.70,(1.09 - 2.63)
Oregon,3.21,(2.43 - 4.24),6.93,(5.59 - 8.55),1.71,(1.22 - 2.40),2.42,(1.90 - 3.09)
Region 1 (Multnomah),5.21,(3.08 - 8.68),7.85,(5.45 - 11.18),2.75,(1.58 - 4.75),3.38,(2.19 - 5.19)
Region 2,2.23,(1.29 - 3.82),5.68,(3.93 - 8.15),1.26,(0.73 - 2.17),1.83,(1.23 - 2.72)
Region 3,3.19,(2.01 - 5.03),7.36,(5.58 - 9.66),1.64,(1.01 - 2.66),2.53,(1.83 - 3.49)
Region 4,2.66,(1.53 - 4.59),6.64,(4.54 - 9.62),1.29,(0.72 - 2.29),1.95,(1.28 - 2.98)
Region 5 (Central),*,(* - *),*,(* - *),1.79,(0.97 - 3.28),2.51,(1.57 - 3.97)
Region 6 (Eastern),2.92,(1.67 - 5.05),6.56,(4.41 - 9.65),*,(* - *),2.19,(1.42 - 3.38)
Pennsylvania,2.50,(2.07 - 3.01),5.92,(5.11 - 6.85),1.29,(1.01 - 1.64),1.94,(1.65 - 2.28)
Region 1 (Allegheny),3.35,(2.21 - 5.05),6.81,(5.10 - 9.03),1.71,(1.07 - 2.73),2.39,(1.70 - 3.34)
"Regions 3, 8, 9, and 51",2.78,(1.69 - 4.54),5.87,(4.22 - 8.11),1.23,(0.72 - 2.08),1.91,(1.31 - 2.76)
"Regions 4, 11, 37, and 49",2.80,(1.74 - 4.46),6.42,(4.73 - 8.67),1.37,(0.84 - 2.25),2.06,(1.44 - 2.94)
"Regions 5, 18, 23, 24, and 46",2.27,(1.29 - 3.97),5.71,(3.99 - 8.11),1.16,(0.66 - 2.02),1.77,(1.19 - 2.63)
"Regions 6, 12, 16, 31, 35, 45, and 47",2.37,(1.43 - 3.91),5.89,(4.26 - 8.08),1.22,(0.72 - 2.05),2.10,(1.49 - 2.96)
"Regions 7, 13, 20, and 33",2.73,(1.88 - 3.97),6.08,(4.63 - 7.94),1.50,(0.97 - 2.30),2.12,(1.55 - 2.88)
"Regions 10, 15, 27, 32, 43, and 44",2.45,(1.46 - 4.08),5.94,(4.28 - 8.19),1.20,(0.70 - 2.03),1.81,(1.25 - 2.64)
Regions 17 and 21,2.21,(1.28 - 3.79),5.86,(4.13 - 8.26),1.13,(0.67 - 1.92),1.88,(1.30 - 2.71)
"Regions 19, 26, 28, and 42",1.97,(1.19 - 3.25),4.85,(3.48 - 6.71),0.93,(0.55 - 1.59),1.45,(1.00 - 2.11)
"Regions 22, 38, 40, 41, and 48",2.49,(1.50 - 4.10),5.94,(4.38 - 7.99),1.15,(0.70 - 1.87),1.74,(1.23 - 2.46)
Regions 29 and 34,2.23,(1.32 - 3.75),5.53,(3.94 - 7.70),1.01,(0.58 - 1.73),1.62,(1.11 - 2.36)
Regions 30 and 50,2.66,(1.62 - 4.32),6.34,(4.58 - 8.71),1.27,(0.75 - 2.13),1.95,(1.35 - 2.80)
Region 36 (Philadelphia),1.92,(1.18 - 3.11),5.79,(4.38 - 7.63),1.29,(0.78 - 2.13),2.03,(1.47 - 2.80)
Rhode Island,3.18,(2.31 - 4.35),7.11,(5.55 - 9.05),1.82,(1.25 - 2.65),2.66,(2.03 - 3.47)
Bristol and Newport,2.60,(1.47 - 4.54),6.17,(4.10 - 9.17),1.43,(0.77 - 2.64),2.20,(1.40 - 3.42)
Kent,3.38,(1.99 - 5.68),6.76,(4.58 - 9.87),1.74,(0.96 - 3.10),2.35,(1.49 - 3.69)
Providence,3.25,(2.12 - 4.95),7.47,(5.61 - 9.88),2.01,(1.27 - 3.18),2.91,(2.12 - 4.00)
Washington,3.15,(1.81 - 5.41),6.66,(4.45 - 9.86),1.42,(0.77 - 2.61),2.30,(1.50 - 3.51)
South Carolina,1.84,(1.31 - 2.56),4.71,(3.65 - 6.06),1.22,(0.82 - 1.81),1.71,(1.28 - 2.28)
Region 1,1.80,(1.06 - 3.06),4.43,(3.05 - 6.40),1.06,(0.60 - 1.88),1.52,(0.99 - 2.31)
Region 2,1.70,(0.98 - 2.93),4.83,(3.40 - 6.80),1.18,(0.67 - 2.05),1.72,(1.16 - 2.54)
Region 3,1.84,(1.05 - 3.23),4.78,(3.25 - 6.99),1.32,(0.71 - 2.42),1.78,(1.11 - 2.83)
Region 4,2.02,(1.18 - 3.44),4.80,(3.31 - 6.92),1.35,(0.75 - 2.40),1.85,(1.20 - 2.85)
South Dakota,2.72,(2.03 - 3.65),4.26,(3.24 - 5.59),0.96,(0.64 - 1.42),1.47,(1.10 - 1.95)
Region 1,2.87,(1.70 - 4.82),4.19,(2.82 - 6.19),0.96,(0.53 - 1.73),1.50,(0.98 - 2.27)
Region 2,3.03,(1.81 - 5.03),4.46,(3.09 - 6.40),1.07,(0.61 - 1.86),1.56,(1.04 - 2.31)
Region 3,2.32,(1.31 - 4.08),3.65,(2.40 - 5.51),0.85,(0.45 - 1.61),1.37,(0.88 - 2.14)
Region 4,2.70,(1.46 - 4.93),4.54,(2.96 - 6.90),*,(* - *),1.52,(0.97 - 2.38)
Region 5,2.31,(1.28 - 4.12),4.01,(2.61 - 6.11),*,(* - *),1.20,(0.75 - 1.90)
Region 6,*,(* - *),*,(* - *),*,(* - *),1.27,(0.78 - 2.07)
Region 7,2.76,(1.56 - 4.83),4.84,(3.18 - 7.31),1.07,(0.58 - 1.96),1.61,(1.02 - 2.53)
Tennessee,2.17,(1.62 - 2.90),4.63,(3.58 - 5.96),1.17,(0.81 - 1.70),1.64,(1.24 - 2.17)
Region 1,2.39,(1.33 - 4.26),5.08,(3.34 - 7.66),1.17,(0.63 - 2.14),1.64,(1.03 - 2.61)
Region 2,2.09,(1.21 - 3.59),4.66,(3.18 - 6.78),1.04,(0.59 - 1.84),1.51,(0.99 - 2.29)
Region 3,2.37,(1.41 - 3.95),5.27,(3.62 - 7.62),1.21,(0.69 - 2.12),1.75,(1.15 - 2.64)
Region 4 (Davidson),2.25,(1.27 - 3.96),4.76,(3.25 - 6.93),1.32,(0.74 - 2.35),1.78,(1.14 - 2.77)
Region 5,2.13,(1.26 - 3.59),4.30,(2.94 - 6.25),1.05,(0.60 - 1.85),1.50,(0.97 - 2.29)
Region 6,1.87,(1.05 - 3.31),4.55,(3.08 - 6.66),*,(* - *),1.56,(1.00 - 2.42)
Region 7 (Shelby),2.17,(1.23 - 3.78),4.20,(2.82 - 6.22),1.48,(0.81 - 2.69),1.89,(1.19 - 2.99)
Texas,2.34,(1.93 - 2.83),4.86,(4.19 - 5.63),1.12,(0.87 - 1.45),1.72,(1.46 - 2.03)
Region 1,2.81,(1.66 - 4.72),5.17,(3.69 - 7.19),1.19,(0.70 - 2.01),1.91,(1.33 - 2.74)
Region 2,2.20,(1.27 - 3.80),5.00,(3.55 - 7.02),*,(* - *),1.75,(1.18 - 2.58)
Region 3,2.33,(1.70 - 3.20),5.00,(4.07 - 6.12),1.25,(0.89 - 1.76),1.81,(1.42 - 2.29)
Region 3a,2.45,(1.64 - 3.63),5.17,(4.03 - 6.62),1.25,(0.81 - 1.92),1.82,(1.35 - 2.45)
Region 3bc,2.13,(1.32 - 3.41),4.69,(3.48 - 6.31),1.26,(0.79 - 2.02),1.78,(1.26 - 2.49)
Region 4,1.99,(1.14 - 3.45),4.65,(3.26 - 6.61),1.08,(0.61 - 1.90),1.61,(1.08 - 2.40)
Region 5,1.92,(1.10 - 3.31),4.75,(3.32 - 6.75),1.16,(0.68 - 1.97),1.72,(1.18 - 2.51)
Region 6,2.07,(1.46 - 2.95),4.72,(3.71 - 6.00),1.11,(0.74 - 1.65),1.66,(1.27 - 2.17)
Region 6a,2.04,(1.38 - 3.01),4.70,(3.62 - 6.08),1.10,(0.71 - 1.69),1.65,(1.24 - 2.20)
Region 6bc,2.39,(1.36 - 4.18),4.93,(3.46 - 6.97),1.17,(0.67 - 2.03),1.72,(1.15 - 2.58)
Region 7,2.19,(1.52 - 3.15),5.16,(4.03 - 6.59),1.18,(0.80 - 1.75),1.92,(1.47 - 2.49)
Region 7a,2.18,(1.34 - 3.53),4.86,(3.48 - 6.74),1.12,(0.69 - 1.83),1.73,(1.22 - 2.45)
Region 7bcd,2.21,(1.33 - 3.66),5.53,(4.05 - 7.51),1.29,(0.78 - 2.14),2.22,(1.59 - 3.08)
Region 8,2.86,(1.77 - 4.59),4.92,(3.63 - 6.65),1.05,(0.63 - 1.72),1.65,(1.17 - 2.31)
Region 9,2.60,(1.46 - 4.57),4.71,(3.34 - 6.61),*,(* - *),1.71,(1.16 - 2.50)
Region 10,2.92,(1.72 - 4.90),4.53,(3.13 - 6.51),*,(* - *),1.48,(0.99 - 2.21)
Region 11,2.49,(1.69 - 3.66),4.39,(3.32 - 5.78),0.84,(0.53 - 1.32),1.46,(1.09 - 1.95)
Region 11abd,2.45,(1.48 - 4.03),4.61,(3.29 - 6.42),0.86,(0.50 - 1.46),1.50,(1.05 - 2.13)
Region 11c (Hidalgo),2.55,(1.48 - 4.37),4.00,(2.79 - 5.69),*,(* - *),1.39,(0.94 - 2.04)
Utah,2.46,(1.83 - 3.29),4.41,(3.37 - 5.75),1.05,(0.72 - 1.54),1.72,(1.31 - 2.26)
"Bear River, Northeastern, Summit,     Tooele, and Wasatch",2.60,(1.49 - 4.52),4.32,(2.86 - 6.48),1.07,(0.58 - 1.96),1.76,(1.14 - 2.70)
"Central, Four Corners, San Juan,     and Southwest",2.43,(1.40 - 4.18),4.38,(2.95 - 6.46),*,(* - *),1.73,(1.14 - 2.63)
